Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000187514,PTMA,120,-3.3650,1239,0.19043,784,-0.5660,664,-1.0202,3344,1.98972,1358,0.31731
ENSG00000144524,COPS7B,120,2.69789,22,-0.5030,26,-0.1706,16,-1.1077,8,-1.9086,17,-0.8730
ENSG00000144535,DIS3L2,120,2.60304,33,0.15418,14,-1.1659,10,-1.9762,19,-0.7214,25,-0.3180
ENSG00000135930,EIF4E2,120,1.11734,71,0.23457,39,-0.7439,62,-0.0252,34,-0.9688,43,-0.6008
ENSG00000115468,EFHD1,120,0.54286,11,-3.2981,13,-2.8175,11,-3.4736,498,3.79890,95,0.15563
ENSG00000204120,GIGYF2,120,-0.1179,196,0.82283,121,-0.1133,107,-0.3957,87,-0.6341,125,-0.0537
ENSG00000182600,SNORC,120,0.03050,33,-2.1135,22,-2.5632,44,-1.8220,124,0.07722,601,3.36982
ENSG00000066248,NGEF,120,-0.5105,191,0.26720,130,-0.3864,252,1.03504,93,-0.9091,11,-4.0083
ENSG00000085978,ATG16L1,120,2.66619,22,-0.5096,24,-0.3270,24,-0.4647,2,-4.0545,7,-2.2036
ENSG00000085982,USP40,120,2.10800,25,-0.7536,25,-0.6292,7,-2.9199,88,1.47068,38,-0.0034
ENSG00000188042,ARL4C,120,-0.1284,174,0.55906,152,0.24569,138,0.12024,10,-3.7789,130,-0.0025
ENSG00000157985,AGAP1,120,-0.5044,179,0.14524,195,0.26917,91,-1.1400,283,0.90707,258,0.74468
ENSG00000132321,IQCA1,120,0.95604,112,0.99160,33,-1.1141,42,-0.9481,47,-0.5850,65,-0.0881
ENSG00000198612,COPS8,120,0.45476,52,-0.9850,94,0.03967,130,0.85053,58,-0.7229,57,-0.7491
ENSG00000124831,LRRFIP1,120,0.21621,192,1.24640,66,-0.7271,86,-0.4177,24,-2.2458,96,-0.1545
ENSG00000132329,RAMP1,120,0.28487,39,-1.6121,87,-0.2410,103,0.04859,43,-1.3191,272,1.76483
ENSG00000184182,UBE2F,120,1.61861,29,-0.8505,54,0.19540,43,-0.2349,50,0.06645,20,-1.3508
ENSG00000132323,ILKAP,120,1.64702,28,-0.8762,34,-0.5252,38,-0.4638,72,0.70385,29,-0.7581
ENSG00000144485,HES6,120,2.26603,5,-3.0443,28,-0.3605,20,-1.0806,56,0.77382,43,0.32053
ENSG00000132326,PER2,120,2.00587,44,0.20975,18,-1.2215,24,-0.9981,18,-1.2113,41,0.05731
ENSG00000204104,TRAF3IP1,120,1.04750,94,0.72422,72,0.16466,46,-0.7011,6,-3.4860,61,-0.0930
ENSG00000065802,ASB1,120,1.78284,30,-0.6751,30,-0.6292,32,-0.6417,61,0.51965,31,-0.5626
ENSG00000068024,HDAC4,120,2.06094,22,-0.9826,45,0.25801,26,-0.7698,40,0.05229,20,-0.9860
ENSG00000130414,NDUFA10,120,-0.6543,201,0.18321,134,-0.4879,233,0.57404,188,0.05298,95,-1.0179
ENSG00000172428,COPS9,120,-1.2362,64,-2.3383,252,-0.0861,327,0.47297,334,0.37654,579,1.34883
ENSG00000063660,GPC1,120,0.16076,109,-0.0073,87,-0.3625,125,0.29803,52,-1.1510,131,0.30102
ENSG00000130294,KIF1A,120,-1.9531,425,-0.0157,593,0.53704,517,0.42335,466,0.13524,281,-0.6716
ENSG00000122085,MTERF4,120,2.04104,42,0.12474,19,-1.0796,27,-0.7497,30,-0.4359,18,-1.1543
ENSG00000115685,PPP1R7,120,0.03451,98,-0.3259,106,-0.1712,158,0.68639,75,-0.7090,89,-0.4457
ENSG00000115677,HDLBP,120,-0.3202,192,0.51130,112,-0.4322,163,0.22898,112,-0.4309,106,-0.5141
ENSG00000168385,SEPTIN2,120,-0.1694,108,-0.3818,59,-1.2773,47,-1.8968,303,1.42436,364,1.78797
ENSG00000115694,STK25,120,0.03453,88,-0.5242,107,-0.1491,146,0.49697,129,0.15238,89,-0.4511
ENSG00000176720,BOK,120,1.64258,7,-2.8936,7,-2.8290,14,-2.1079,235,3.27153,6,-3.1254
ENSG00000176946,THAP4,120,1.78342,21,-1.2595,20,-1.1903,58,0.62627,16,-1.5021,25,-0.9007
ENSG00000168397,ATG4B,120,1.15803,57,-0.1299,57,-0.1181,61,-0.0087,45,-0.4723,31,-1.0499
ENSG00000168395,ING5,120,1.49664,51,-0.0005,28,-0.9172,36,-0.7162,30,-0.8243,72,0.56148
ENSG00000180902,D2HGDH,120,2.23732,17,-1.2134,17,-1.1305,34,-0.1071,23,-0.6832,24,-0.5998
ENSG00000134121,CHL1,120,-1.3415,473,1.02926,226,-0.3702,348,0.45682,54,-2.5201,175,-0.7727
ENSG00000144619,CNTN4,120,1.09590,101,0.93137,50,-0.3801,59,-0.1382,11,-2.5912,9,-2.9321
ENSG00000113851,CRBN,120,0.48655,110,0.38252,51,-0.8965,82,-0.1895,106,0.28089,64,-0.5234
ENSG00000150995,ITPR1,120,-1.4478,600,1.43312,264,-0.2368,279,-0.1946,53,-2.6732,279,-0.1460
ENSG00000134107,BHLHE40,120,1.07221,54,-0.3117,46,-0.5083,83,0.60186,33,-1.0288,20,-1.7936
ENSG00000134108,ARL8B,120,-0.4113,120,-0.4641,161,0.05121,213,0.73814,149,-0.0757,94,-0.7980
ENSG00000196277,GRM7,120,1.89845,43,0.04361,49,0.27448,39,-0.1298,0,-8.3315,3,-3.7421
ENSG00000196220,SRGAP3,120,0.22057,156,0.78170,109,0.06213,106,0.01121,47,-1.2404,40,-1.4857
ENSG00000206573,THUMPD3-AS1,120,1.77139,49,0.18113,29,-0.6815,19,-1.5581,60,0.48463,36,-0.3394
ENSG00000134077,THUMPD3,120,1.82317,30,-0.6463,18,-1.3457,38,-0.2682,39,-0.1515,38,-0.2094
ENSG00000168137,SETD5,120,0.04601,220,1.32919,80,-0.6056,77,-0.8213,93,-0.3664,87,-0.4666
ENSG00000156959,LHFPL4,120,1.85501,32,-0.5250,41,-0.0495,47,0.21791,7,-2.6126,10,-2.1467
ENSG00000134072,CAMK1,120,1.50361,32,-0.7985,46,-0.1463,62,0.43339,21,-1.3747,21,-1.3513
ENSG00000171148,TADA3,120,0.88174,34,-1.2338,79,0.16556,76,0.13131,48,-0.6189,98,0.52432
ENSG00000241553,ARPC4,120,-0.3118,101,-0.6554,138,-0.0990,204,0.79157,161,0.15751,84,-0.8667
ENSG00000214021,TTLL3,120,2.29203,27,-0.4567,14,-1.3704,14,-1.6602,47,0.47386,37,0.08900
ENSG00000156990,RPUSD3,120,2.16499,26,-0.6274,19,-1.0399,32,-0.2987,28,-0.4388,18,-1.1318
ENSG00000171135,JAGN1,120,2.46765,15,-1.3344,8,-2.0186,29,-0.2207,22,-0.6020,24,-0.4619
ENSG00000163703,CRELD1,120,0.97399,58,-0.2789,54,-0.3518,91,0.68981,23,-1.6324,23,-1.6679
ENSG00000163704,PRRT3,120,1.17977,65,0.13153,53,-0.1962,64,0.12234,29,-1.1447,20,-1.7173
ENSG00000125037,EMC3,120,0.59352,45,-1.0597,61,-0.4970,117,0.78886,69,-0.3101,64,-0.4403
ENSG00000254999,BRK1,120,-0.3221,88,-0.8880,162,0.16050,227,1.08117,84,-0.8839,100,-0.6186
ENSG00000134086,VHL,120,2.05197,60,0.87481,15,-1.4518,10,-2.2967,12,-1.7391,50,0.41266
ENSG00000157014,TATDN2,120,1.31271,55,-0.0287,42,-0.4644,56,-0.0198,28,-1.0975,38,-0.6097
ENSG00000157020,SEC13,120,2.22286,26,-0.5564,9,-2.1021,25,-0.6969,44,0.33438,22,-0.7615
ENSG00000157087,ATP2B2,120,-1.9141,589,0.67589,514,0.34113,588,0.82224,39,-3.5734,143,-1.6551
ENSG00000157103,SLC6A1,120,-0.7591,193,-0.0145,122,-0.7420,171,-0.2734,141,-0.5156,471,1.55168
ENSG00000197548,ATG7,120,2.26686,20,-0.9805,19,-0.9413,35,-0.0197,23,-0.6888,11,-1.8057
ENSG00000144560,VGLL4,120,1.13657,70,0.24393,28,-1.2124,61,-0.0318,28,-1.2346,56,-0.1453
ENSG00000157152,SYN2,120,-1.6561,370,0.09559,499,0.58270,524,0.98199,142,-1.4132,90,-2.0874
ENSG00000075975,MKRN2,120,2.41906,17,-1.1349,26,-0.3562,26,-0.4602,27,-0.3347,11,-1.6421
ENSG00000132155,RAF1,120,2.00661,33,-0.3401,12,-1.8021,24,-0.9805,48,0.32638,39,-0.0275
ENSG00000144712,CAND2,120,2.38973,40,0.34644,19,-0.9017,20,-1.0230,10,-1.8444,13,-1.4439
ENSG00000144713,RPL32,120,-2.6774,280,-1.5476,742,0.09417,673,-0.0852,1324,1.08853,1536,1.36654
ENSG00000144711,IQSEC1,120,-1.1466,188,-0.5122,350,0.55216,311,0.49106,177,-0.5520,301,0.30167
ENSG00000163517,HDAC11,120,0.42169,37,-1.5381,74,-0.3590,88,-0.1285,258,1.82394,48,-1.0329
ENSG00000163528,CHCHD4,120,2.75911,13,-1.3157,32,0.16664,14,-1.2853,20,-0.5820,18,-0.7686
ENSG00000170876,TMEM43,120,2.14247,32,-0.2972,18,-1.1461,29,-0.5084,24,-0.6608,23,-0.7562
ENSG00000154767,XPC,120,1.45954,89,1.10103,11,-2.2652,17,-2.0212,66,0.38522,41,-0.3586
ENSG00000170860,LSM3,120,0.99665,33,-1.1825,46,-0.5819,74,0.23128,72,0.11574,74,0.15739
ENSG00000154781,CCDC174,120,1.84247,64,0.80109,14,-1.7264,21,-1.3039,26,-0.8073,33,-0.3983
ENSG00000225733,FGD5-AS1,120,0.00677,104,-0.2567,114,-0.0811,102,-0.3267,160,0.47965,169,0.56759
ENSG00000177463,NR2C2,120,1.57209,40,-0.3780,56,0.22166,38,-0.5179,32,-0.6568,39,-0.3498
ENSG00000131368,MRPS25,120,1.08167,42,-0.7310,29,-1.2221,72,0.27315,45,-0.5342,79,0.34447
ENSG00000131381,RBSN,120,0.48224,92,0.04227,70,-0.3892,94,0.09619,90,-0.0038,63,-0.5686
ENSG00000131375,CAPN7,120,2.13229,39,0.08963,11,-1.8779,20,-1.2007,28,-0.4468,40,0.08819
ENSG00000131370,SH3BP5,120,0.06691,136,0.31016,91,-0.3816,111,-0.0905,197,0.90502,27,-2.2339
ENSG00000206562,METTL6,120,2.52399,23,-0.5825,35,0.17355,18,-1.0968,16,-1.0328,14,-1.2205
ENSG00000144597,EAF1,120,2.09753,17,-1.3211,45,0.27257,34,-0.2524,16,-1.3195,25,-0.6382
ENSG00000206560,ANKRD28,120,1.28440,77,0.58487,36,-0.7225,35,-0.9301,62,0.12488,35,-0.7680
ENSG00000131386,GALNT15,120,1.70323,23,-1.2016,4,-3.6472,8,-2.8722,142,2.05770,76,0.85245
ENSG00000154813,DPH3,120,2.22200,17,-1.2854,16,-1.2373,31,-0.2929,29,-0.3528,31,-0.2121
ENSG00000131378,RFTN1,120,1.55411,64,0.50259,39,-0.3588,47,-0.1040,15,-1.8283,1,-5.3672
ENSG00000154822,PLCL2,120,1.46725,56,0.13543,23,-1.2386,48,-0.1671,48,-0.1216,20,-1.4824
ENSG00000131374,TBC1D5,120,0.91602,49,-0.6110,87,0.35343,59,-0.3374,91,0.43413,54,-0.4125
ENSG00000182568,SATB1,120,-0.5070,161,-0.0528,287,0.92897,214,0.59460,59,-1.5856,60,-1.5563
ENSG00000183960,KCNH8,120,2.22156,11,-1.8681,0,-8.7896,0,-5.9055,180,3.29027,0,-8.1390
ENSG00000144566,RAB5A,120,0.12260,77,-0.6542,131,0.26447,120,0.16081,115,0.04385,124,0.17038
ENSG00000114166,KAT2B,120,1.27235,25,-1.3790,9,-2.7888,16,-2.2124,111,1.12916,176,2.03823
ENSG00000151789,ZNF385D,120,0.29735,110,0.17178,91,-0.1639,108,0.16929,32,-1.7623,115,0.22605
ENSG00000182247,UBE2E2,120,0.61643,83,-0.0029,76,-0.1437,98,0.37678,70,-0.2797,21,-2.0827
ENSG00000170142,UBE2E1,120,1.41950,19,-1.6638,40,-0.4587,48,-0.2124,89,0.85693,46,-0.2140
ENSG00000197885,NKIRAS1,120,1.12552,36,-0.9505,41,-0.6606,85,0.72427,36,-0.8589,37,-0.8043
ENSG00000174748,RPL15,120,-2.2425,234,-1.3678,523,0.00528,649,0.50484,775,0.66187,859,0.84130
ENSG00000174738,NR1D2,120,0.77354,71,-0.1157,62,-0.3080,83,0.21376,52,-0.6068,55,-0.5101
ENSG00000151090,THRB,120,-0.7037,271,0.71856,237,0.38181,225,0.41133,31,-2.7188,86,-1.2223
ENSG00000077097,TOP2B,120,-0.3856,221,0.72245,147,-0.0656,150,-0.0474,92,-0.8021,128,-0.2921
ENSG00000151092,NGLY1,120,2.67668,18,-0.8825,19,-0.6801,24,-0.4697,11,-1.5233,11,-1.5006
ENSG00000033867,SLC4A7,120,0.21872,195,1.28852,119,0.19955,58,-1.1333,16,-2.8057,126,0.29857
ENSG00000163512,AZI2,120,0.55392,72,-0.3273,112,0.43179,79,-0.1692,92,0.10950,69,-0.3635
ENSG00000144642,RBMS3,120,2.80037,27,-0.1046,17,-0.8025,13,-1.4774,0,-5.1270,26,-0.1391
ENSG00000163527,STT3B,120,0.75798,70,-0.1507,63,-0.3172,78,0.05473,70,-0.1331,59,-0.4189
ENSG00000144645,OSBPL10,120,2.81223,15,-1.1217,52,1.02619,13,-1.3790,3,-3.0257,9,-1.6955
ENSG00000152642,GPD1L,120,1.15725,32,-1.1038,69,0.20750,88,0.87077,15,-2.1224,18,-1.8732
ENSG00000144635,DYNC1LI1,120,1.06480,49,-0.4695,53,-0.3060,84,0.62999,38,-0.8379,16,-2.1038
ENSG00000170275,CRTAP,120,1.20476,57,-0.0808,54,-0.1558,44,-0.5956,62,0.07174,52,-0.2018
ENSG00000173705,SUSD5,120,2.39849,26,-0.4617,28,-0.2634,29,-0.2705,11,-1.6445,1,-4.5985
ENSG00000153558,FBXL2,120,1.72755,29,-0.7624,42,-0.1194,52,0.32455,21,-1.1772,9,-2.4431
ENSG00000153560,UBP1,120,0.91752,99,0.67777,46,-0.6417,63,-0.2134,38,-0.9447,37,-0.9994
ENSG00000163539,CLASP2,120,-0.9967,209,-0.1574,181,-0.3633,271,0.39739,410,1.00102,105,-1.2068
ENSG00000170248,PDCD6IP,120,0.72948,75,-0.0748,91,0.25072,69,-0.2584,80,0.03850,54,-0.5851
ENSG00000172995,ARPP21,120,-0.9033,408,1.35968,176,-0.3113,230,0.15828,62,-1.9085,62,-1.8988
ENSG00000168016,TRANK1,120,2.28659,60,1.08350,21,-0.7777,14,-1.6677,4,-3.0030,7,-2.3003
ENSG00000178567,EPM2AIP1,120,0.08704,150,0.52503,131,0.22724,97,-0.3341,92,-0.3414,92,-0.3378
ENSG00000076242,MLH1,120,2.54381,16,-1.1276,13,-1.3851,16,-1.2530,50,0.77310,19,-0.7842
ENSG00000093167,LRRFIP2,120,1.07790,92,0.71617,27,-1.3448,30,-1.3916,97,0.69461,55,-0.2261
ENSG00000144674,GOLGA4,120,-1.6578,777,1.75210,143,-1.4016,194,-1.1450,484,0.52929,282,-0.3544
ENSG00000144677,CTDSPL,120,1.42922,76,0.70477,29,-0.9344,27,-1.2806,29,-0.9147,65,0.33472
ENSG00000060971,ACAA1,120,1.47717,32,-0.8282,34,-0.6739,49,-0.1086,62,0.28892,38,-0.4986
ENSG00000172939,OXSR1,120,1.84134,57,0.53241,22,-1.0574,32,-0.6098,15,-1.5680,21,-1.1210
ENSG00000114739,ACVR2B,120,2.60923,31,0.05127,16,-1.0204,17,-1.0989,13,-1.2737,11,-1.4965
ENSG00000157036,EXOG,120,2.52820,36,0.25579,22,-0.5335,13,-1.6244,9,-1.8155,21,-0.6592
ENSG00000114742,WDR48,120,0.87512,79,0.19253,27,-1.4776,80,0.24323,35,-1.0918,62,-0.2152
ENSG00000114745,GORASP1,120,2.18540,15,-1.4347,15,-1.3586,33,-0.2332,19,-0.9900,45,0.35492
ENSG00000144659,SLC25A38,120,2.57243,13,-1.4171,16,-1.0347,30,-0.0789,20,-0.6569,6,-2.3056
ENSG00000168028,RPSA,120,-2.0215,177,-1.5676,502,0.18321,503,0.25305,714,0.77987,840,1.06979
ENSG00000168314,MOBP,120,-2.5245,101,-2.9497,283,-1.2510,56,-4.0280,4740,5.33068,166,-2.0517
ENSG00000170011,MYRIP,120,1.70701,22,-1.2370,66,0.59577,47,0.06603,31,-0.6115,9,-2.3478
ENSG00000114784,EIF1B,120,-0.1679,71,-1.0932,120,-0.1750,192,0.87906,143,0.11425,101,-0.4494
ENSG00000168032,ENTPD3,120,2.66216,12,-1.4548,9,-1.7740,27,-0.2068,2,-3.8993,32,0.09868
ENSG00000188846,RPL14,120,-1.5816,219,-0.7461,313,-0.1071,369,0.21535,382,0.21572,652,1.14299
ENSG00000172888,ZNF621,120,2.69632,19,-0.7871,11,-1.5260,11,-1.8252,38,0.42013,27,-0.1406
ENSG00000168036,CTNNB1,120,-0.9444,190,-0.2585,235,0.11163,268,0.45217,239,0.13766,198,-0.1675
ENSG00000182606,TRAK1,120,1.01737,55,-0.3280,43,-0.6907,64,-0.0508,44,-0.6551,84,0.40143
ENSG00000187094,CCK,120,-3.0486,825,-0.1639,829,-0.1354,1455,1.21736,251,-1.9645,902,9.39445
ENSG00000114812,VIPR1,120,2.10630,56,0.76700,10,-1.9960,29,-0.5262,5,-3.0544,6,-2.6119
ENSG00000093183,SEC22C,120,1.08059,71,0.20895,47,-0.4872,41,-0.8548,73,0.21962,67,0.08598
ENSG00000008324,SS18L2,120,1.93361,20,-1.2487,36,-0.2098,44,0.14015,28,-0.6017,15,-1.5630
ENSG00000114857,NKTR,120,-0.6456,460,2.17903,50,-1.9753,52,-2.2356,252,0.54955,131,-0.5135
ENSG00000114853,ZBTB47,120,0.87688,48,-0.6882,74,0.05560,50,-0.6960,94,0.45862,106,0.66361
ENSG00000010282,HHATL,120,0.25346,37,-1.6957,32,-1.7940,42,-1.6636,401,2.60128,174,0.87807
ENSG00000181061,HIGD1A,120,-0.5946,76,-1.4135,201,0.22308,240,0.74969,184,0.07915,199,0.20556
ENSG00000144647,POMGNT2,120,1.73026,10,-2.4588,39,-0.2524,61,0.68666,28,-0.7683,19,-1.3039
ENSG00000163788,SNRK,120,0.99092,74,0.17656,81,0.31854,62,-0.1705,20,-1.8528,49,-0.5039
ENSG00000160746,ANO10,120,2.28095,27,-0.4338,6,-2.6271,25,-0.6370,24,-0.5843,34,-0.0545
ENSG00000011198,ABHD5,120,2.34737,33,-0.0364,10,-1.8784,15,-1.4676,35,0.02497,29,-0.2602
ENSG00000185219,ZNF445,120,1.71468,46,-5.7679,19,-1.3223,40,-0.2816,32,-0.5492,28,-0.7516
ENSG00000186448,ZNF197,120,2.37399,37,0.16132,6,-2.4456,14,-1.5928,33,-0.0350,28,-0.3149
ENSG00000163807,KIAA1143,120,1.51958,35,-0.6172,34,-0.6325,35,-0.7395,67,0.47159,57,0.21067
ENSG00000169964,TMEM42,120,2.56373,9,-2.0194,15,-1.0920,23,-0.5974,37,0.27444,21,-0.6433
ENSG00000163812,ZDHHC3,120,1.76648,39,-0.2308,31,-0.5720,43,-0.0838,19,-1.2861,23,-0.9967
ENSG00000075914,EXOSC7,120,2.36971,25,-0.5318,10,-1.8023,22,-0.8019,43,0.37950,13,-1.4019
ENSG00000249992,TMEM158,120,1.86243,47,0.18625,30,-0.5407,34,-0.4375,31,-0.4874,4,-3.4194
ENSG00000211456,SACM1L,120,0.61923,60,-0.5776,77,-0.1135,107,0.59452,47,-0.8758,60,-0.5099
ENSG00000163818,LZTFL1,120,1.44608,48,-0.1504,56,0.09547,52,0.00059,11,-2.3422,31,-0.8247
ENSG00000163827,LRRC2,120,1.26528,90,0.88016,50,-0.2346,54,-0.1301,1,-5.8060,6,-3.3098
ENSG00000160801,PTH1R,120,2.55155,18,-0.9471,31,-0.0171,21,-0.7538,17,-0.9304,13,-1.3148
ENSG00000160799,CCDC12,120,1.42892,62,0.29861,27,-1.0283,39,-0.5991,40,-0.4311,46,-0.2121
ENSG00000181555,SETD2,120,-0.0176,219,1.21977,79,-0.6827,90,-0.6026,95,-0.3862,91,-0.4604
ENSG00000114648,KLHL18,120,1.86473,36,-0.2888,34,-0.3454,36,-0.3255,23,-0.9204,23,-0.9468
ENSG00000076201,PTPN23,120,1.72010,18,-1.5818,22,-1.1109,43,-0.1251,56,0.32976,48,0.07497
ENSG00000114650,SCAP,120,1.49063,23,-1.3599,36,-0.5386,60,0.35444,47,-0.1349,31,-0.7658
ENSG00000163832,ELP6,120,2.31301,10,-2.0604,27,-0.3920,28,-0.4203,30,-0.2348,30,-0.2063
ENSG00000114646,CSPG5,120,-0.1844,86,-0.7852,78,-0.8604,142,0.11491,52,-1.4866,366,1.77978
ENSG00000173473,SMARCC1,120,0.22311,128,0.37889,132,0.37214,40,-1.7635,175,0.85971,141,0.48934
ENSG00000132153,DHX30,120,0.32451,65,-0.7204,57,-0.8704,139,0.81756,91,-0.1229,72,-0.4946
ENSG00000047849,MAP4,120,-1.4170,232,-0.4603,285,-0.0804,336,0.25432,553,1.04319,268,-0.1829
ENSG00000164050,PLXNB1,120,1.15664,15,-2.2299,13,-2.3710,31,-1.2830,173,1.86812,120,1.15105
ENSG00000232112,TMA7,120,-1.3432,207,-0.5728,266,-0.1150,311,0.19024,366,0.40990,470,0.83930
ENSG00000164054,SHISA5,120,1.04177,36,-1.0332,87,0.47303,67,0.05652,58,-0.1866,49,-0.4484
ENSG00000010256,UQCRC1,120,-0.5484,87,-1.1599,113,-0.6478,286,1.34823,161,-0.0832,105,-0.7672
ENSG00000008300,CELSR3,120,2.70374,31,0.12579,24,-0.3284,16,-1.1536,6,-2.4116,4,-2.8972
ENSG00000213672,NCKIPSD,120,0.74948,56,-0.5496,99,0.41570,99,0.59311,27,-1.5867,34,-1.2418
ENSG00000068745,IP6K2,120,1.19247,60,0.00083,54,-0.1573,53,-0.2506,65,0.12366,21,-1.6259
ENSG00000114302,PRKAR2A,120,0.55537,73,-0.2908,74,-0.2459,86,-0.0059,108,0.37968,68,-0.3764
ENSG00000177479,ARIH2,120,1.06135,62,-0.0803,46,-0.5384,54,-0.3499,82,0.38812,46,-0.5480
ENSG00000178467,P4HTM,120,0.76380,48,-0.8133,46,-0.7998,108,0.83986,69,-0.1615,31,-1.3984
ENSG00000178252,WDR6,120,1.15603,44,-0.5989,41,-0.6229,45,-0.6001,66,0.11925,100,0.81998
ENSG00000178057,NDUFAF3,120,1.51899,14,-2.1339,14,-1.9249,50,-0.0297,98,1.13600,45,-0.1863
ENSG00000178035,IMPDH2,120,1.44039,19,-1.6766,35,-0.6499,54,0.06761,71,0.49087,46,-0.2085
ENSG00000198218,QRICH1,120,1.95578,37,-0.1486,23,-0.8549,34,-0.3497,10,-2.0332,34,-0.2951
ENSG00000172053,QARS,120,1.94364,26,-0.8107,25,-0.7497,30,-0.6459,44,0.13673,38,-0.1217
ENSG00000185909,KLHDC8B,120,2.53312,22,-0.6314,19,-0.8110,28,-0.2127,5,-2.8124,11,-1.6194
ENSG00000114316,USP4,120,1.46595,36,-0.6614,24,-1.1612,45,-0.2844,50,-0.0677,65,0.37842
ENSG00000067560,RHOA,120,-0.6230,78,-1.3995,116,-0.6855,190,0.13330,370,1.25660,275,0.72202
ENSG00000145022,TCTA,120,2.22060,14,-1.5236,20,-0.9291,31,-0.2985,46,0.39909,16,-1.2681
ENSG00000145029,NICN1,120,1.39468,39,-0.5533,46,-0.2591,65,0.42837,18,-1.6655,26,-1.1035
ENSG00000173402,DAG1,120,1.42052,27,-1.1300,38,-0.5437,42,-0.4780,36,-0.6182,103,1.13501
ENSG00000164061,BSN,120,-0.6651,205,0.21328,310,0.88546,228,0.50025,50,-1.9861,75,-1.3851
ENSG00000164062,APEH,120,0.93116,37,-1.0663,39,-0.8928,102,0.93510,50,-0.5201,34,-1.0899
ENSG00000176095,IP6K1,120,0.58017,66,-0.4504,101,0.29143,111,0.63087,45,-0.9883,31,-1.5377
ENSG00000164076,CAMKV,120,-1.0969,310,0.47442,187,-0.4138,365,1.00371,77,-1.7689,84,-1.6297
ENSG00000164077,MON1A,120,2.38969,15,-1.3727,28,-0.2839,28,-0.3758,31,-0.1107,9,-2.0230
ENSG00000004534,RBM6,120,0.54312,135,0.87790,60,-0.5816,56,-0.8658,80,-0.1240,83,-0.0708
ENSG00000003756,RBM5,120,0.15074,189,1.11945,75,-0.6018,67,-0.9553,155,0.56776,57,-1.0288
ENSG00000114353,GNAI2,120,-0.5506,100,-0.9188,106,-0.7546,152,-0.2341,331,1.13482,318,1.06625
ENSG00000012171,SEMA3B,120,0.96892,15,-2.4408,6,-3.6613,8,-3.5406,388,3.78320,43,-0.7323
ENSG00000243477,NAA80,120,2.59684,24,-0.4126,16,-0.9760,26,-0.3345,8,-2.0619,5,-2.6186
ENSG00000114383,TUSC2,120,0.47114,45,-1.1901,118,0.43496,134,0.95043,42,-1.1902,43,-1.1554
ENSG00000114388,NPRL2,120,2.27324,16,-1.3048,16,-1.1725,31,-0.2699,23,-0.6795,32,-0.1441
ENSG00000126062,TMEM115,120,2.31197,9,-2.0851,33,-0.0815,29,-0.3292,34,-0.0248,17,-1.1255
ENSG00000088543,C3orf18,120,2.03568,31,-0.3903,23,-0.8443,40,0.05578,13,-1.6292,12,-1.7316
ENSG00000088538,DOCK3,120,-0.2390,196,0.66756,118,-0.2641,164,0.35433,85,-0.7869,50,-1.5739
ENSG00000145050,MANF,120,2.26938,12,-1.8219,17,-1.1088,34,-0.0606,35,-0.0164,19,-0.9601
ENSG00000259956,RBM15B,120,2.11526,25,-0.7231,31,-0.2857,29,-0.5438,34,-0.1801,18,-1.1480
ENSG00000145041,DCAF1,120,2.40651,25,-0.4838,19,-0.8416,25,-0.5625,20,-0.7618,13,-1.4081
ENSG00000164080,RAD54L2,120,2.19517,47,0.49271,23,-0.6883,15,-1.6361,33,-0.1752,12,-1.6235
ENSG00000164081,TEX264,120,2.02561,18,-1.3444,21,-0.9555,37,-0.1467,41,0.06612,26,-0.6416
ENSG00000090097,PCBP4,120,1.48134,21,-1.5103,19,-1.5198,26,-1.2782,161,2.08194,42,-0.3138
ENSG00000248487,ABHD14A,120,1.07944,25,-1.5629,47,-0.4904,96,1.00756,33,-1.0044,35,-0.9392
ENSG00000162244,RPL29,120,-1.3665,80,-2.1294,248,-0.2519,306,0.12076,541,1.06362,622,1.32224
ENSG00000164086,DUSP7,120,1.85670,25,-0.8931,43,0.02277,35,-0.3888,33,-0.4133,31,-0.5194
ENSG00000023330,ALAS1,120,2.45647,11,-1.7345,22,-0.5960,36,0.19469,12,-1.5177,9,-1.9260
ENSG00000247596,TWF2,120,1.58966,16,-1.8635,25,-1.0569,71,0.92107,37,-0.4286,11,-2.2359
ENSG00000164091,WDR82,120,-1.0045,301,0.53725,361,0.76618,241,0.11954,140,-0.7772,109,-1.1606
ENSG00000163930,BAP1,120,0.32314,72,-0.5610,154,0.73811,96,-0.0643,56,-0.8990,128,0.42483
ENSG00000010322,NISCH,120,0.00960,125,0.08590,98,-0.3112,125,0.09870,91,-0.4333,141,0.26504
ENSG00000168273,SMIM4,120,2.73374,6,-2.5105,23,-0.3578,19,-0.7834,15,-0.9783,33,0.18786
ENSG00000163939,PBRM1,120,1.03244,107,0.98365,18,-1.9506,33,-1.3090,67,0.02657,73,0.16848
ENSG00000163938,GNL3,120,1.24727,72,0.41124,46,-0.3762,56,-0.0845,25,-1.2727,20,-1.6480
