Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000213672,NCKIPSD,33,-1.1855,27,-1.5055,44,-0.7670,81,0.18907,65,-0.1542,80,0.16969,115,0.77837,91,0.51674
ENSG00000068745,IP6K2,41,-0.6585,60,-0.0699,73,0.22764,28,-1.2270,86,0.50475,80,0.37219,47,-0.4662,72,0.27651
ENSG00000114302,PRKAR2A,127,0.91027,45,-0.7564,64,-0.2099,59,-0.3257,90,0.32974,87,0.27248,97,0.45135,54,-0.5725
ENSG00000177479,ARIH2,87,0.73204,65,0.24793,42,-0.4239,44,-0.3627,42,-0.4516,36,-0.6722,55,-0.0206,62,0.21749
ENSG00000178467,P4HTM,26,-1.9351,52,-0.8838,51,-0.9077,57,-0.7507,85,-0.1331,115,0.35489,108,0.24643,143,1.01569
ENSG00000178252,WDR6,60,0.23985,61,0.26777,67,0.41539,30,-0.8379,37,-0.5194,80,0.71663,15,-1.8856,56,0.15415
ENSG00000178149,DALRD3,3,-2.1500,9,-0.8962,22,0.53581,13,-0.2272,13,-0.2764,15,-0.0450,5,-1.6307,25,1.09494
ENSG00000178057,NDUFAF3,85,0.22399,98,0.44948,57,-0.4152,67,-0.1472,26,-1.6104,77,0.06336,85,0.21896,82,0.21146
ENSG00000178035,IMPDH2,55,0.10049,64,0.32625,35,-0.6119,21,-1.3784,35,-0.6056,63,0.30628,52,-0.0017,65,0.47794
ENSG00000198218,QRICH1,29,-0.6941,47,0.07504,11,-2.1369,28,-0.7052,33,-0.4718,51,0.22601,34,-0.4331,71,1.09129
ENSG00000172053,QARS,50,0.56178,44,0.32760,21,-0.7747,16,-1.1934,20,-0.8444,39,0.15241,32,-0.1682,44,0.46221
ENSG00000172046,USP19,16,-0.7214,21,-0.3728,16,-0.7757,23,-0.1863,17,-0.6179,37,0.55713,37,0.56863,31,0.38250
ENSG00000172037,LAMB2,28,0.48650,24,0.22167,60,1.83389,7,-1.6265,4,-2.5012,63,1.90450,12,-0.8321,4,-2.7378
ENSG00000185909,KLHDC8B,11,-0.2722,7,-0.9624,17,0.38982,17,0.35607,14,0.11327,11,-0.2537,15,0.18869,14,0.03607
ENSG00000114316,USP4,60,0.32617,38,-0.4056,57,0.22869,33,-0.6218,66,0.48614,45,-0.1443,48,-0.0342,48,-0.0421
ENSG00000067560,RHOA,293,0.58655,439,1.29461,230,0.18767,166,-0.3278,94,-1.2017,177,-0.2307,117,-0.8660,177,-0.2931
ENSG00000145022,TCTA,29,0.23342,34,0.49245,18,-0.5331,22,-0.2402,14,-0.8927,20,-0.3754,19,-0.4799,32,0.53351
ENSG00000145029,NICN1,9,-1.8528,29,-0.1833,15,-1.1304,46,0.57563,22,-0.5749,27,-0.2722,35,0.12023,46,0.81130
ENSG00000173402,DAG1,44,-0.1961,46,-0.1006,77,0.72346,27,-0.9591,17,-1.6579,136,1.75286,35,-0.5494,38,-0.5078
ENSG00000164061,BSN,17,-3.1026,37,-1.9572,92,-0.5814,199,0.65888,168,0.37128,137,0.04000,135,0.01760,183,0.70775
ENSG00000164062,APEH,15,-1.8777,29,-0.9540,29,-0.9737,32,-0.8134,33,-0.7398,91,0.87371,68,0.37408,80,0.90947
ENSG00000164068,RNF123,4,-2.2365,7,-1.6321,10,-1.1504,14,-0.6637,15,-0.4859,16,-0.4476,45,1.27377,33,1.04065
ENSG00000176095,IP6K1,44,-0.5383,58,-0.1222,41,-0.6534,54,-0.2382,73,0.24430,66,0.08412,48,-0.4099,81,0.54900
ENSG00000164076,CAMKV,22,-3.0956,51,-1.8962,71,-1.3819,143,-0.3203,245,0.54224,130,-0.4685,63,-1.5611,343,1.72183
ENSG00000164077,MON1A,21,-0.1617,19,-0.3560,21,-0.1817,19,-0.3585,17,-0.5399,19,-0.2949,37,0.72533,28,0.33923
ENSG00000004534,RBM6,189,1.55474,35,-1.2013,59,-0.4134,46,-0.7847,97,0.37978,47,-0.7552,46,-0.7750,82,0.14275
ENSG00000003756,RBM5,215,1.59572,86,0.01548,50,-0.8174,37,-1.2921,87,0.04299,64,-0.4465,45,-0.9982,89,0.09577
ENSG00000114353,GNAI2,318,1.08325,292,0.93101,307,1.02091,117,-0.5539,111,-0.6426,115,-0.5874,70,-1.3338,112,-0.7527
ENSG00000012171,SEMA3B,212,2.52513,218,2.59726,36,-0.6134,8,-2.7575,2,-4.7154,14,-1.9715,9,-2.6409,13,-2.4077
ENSG00000114383,TUSC2,26,-1.9165,47,-1.0438,42,-1.2008,118,0.41005,70,-0.4152,117,0.39829,134,0.62212,120,0.60629
ENSG00000114388,NPRL2,25,-0.0263,19,-0.4503,11,-1.2485,19,-0.4512,27,0.09856,31,0.30747,28,0.11561,32,0.46660
ENSG00000126062,TMEM115,24,-0.2999,26,-0.1600,22,-0.4553,9,-1.6845,20,-0.5879,49,0.87003,32,0.14435,36,0.46316
ENSG00000007402,CACNA2D2,2,-2.7762,1,-3.2761,3,-2.3554,11,-0.3630,11,-0.3953,19,0.47399,28,1.12549,22,1.02135
ENSG00000088543,C3orf18,5,-2.2442,13,-0.7834,13,-0.8639,28,0.33102,19,-0.2403,40,0.92605,52,1.39468,19,-0.3633
ENSG00000088538,DOCK3,67,-0.8638,49,-1.3253,39,-1.6775,100,-0.2361,157,0.48565,99,-0.2563,118,0.02770,178,0.98380
ENSG00000145050,MANF,32,0.16163,25,-0.2114,21,-0.4515,19,-0.6502,17,-0.8016,32,0.19629,20,-0.5372,40,0.73695
ENSG00000259956,RBM15B,31,-0.0585,28,-0.2307,28,-0.2322,43,0.43971,26,-0.3640,33,0.00267,24,-0.4902,38,0.30881
ENSG00000145041,DCAF1,24,0.29882,23,0.20536,16,-0.3733,20,-0.0198,21,0.04772,15,-0.4567,32,0.74747,17,-0.3372
ENSG00000164080,RAD54L2,51,1.38243,17,-0.4316,14,-0.7474,19,-0.2752,29,0.41412,13,-0.8168,21,-0.1046,20,-0.2040
ENSG00000164081,TEX264,20,-1.0243,55,0.54760,38,-0.0377,17,-1.2271,19,-1.1277,62,0.77642,49,0.36370,43,0.21466
ENSG00000164082,GRM2,0,-5.3650,0,-8.2366,7,-1.2051,17,0.17558,32,1.23236,8,-1.0004,14,-0.1152,25,1.14621
ENSG00000090097,PCBP4,159,1.95297,159,1.95393,24,-1.1902,20,-1.4727,15,-1.8961,37,-0.5253,19,-1.5142,30,-1.0120
ENSG00000248487,ABHD14A,36,-0.8160,48,-0.3742,31,-1.0597,35,-0.8775,49,-0.3415,77,0.38297,58,-0.0834,92,0.94435
ENSG00000162244,RPL29,293,-0.6126,789,1.00303,480,0.16585,635,0.62845,186,-1.3058,506,0.25146,234,-0.9567,402,-0.1492
ENSG00000164086,DUSP7,37,0.74611,46,1.11063,9,-1.4924,28,0.28767,27,0.23867,13,-0.9065,14,-0.7769,20,-0.2924
ENSG00000023330,ALAS1,8,-1.8667,35,0.31682,14,-1.0760,12,-1.3012,21,-0.5047,42,0.59806,45,0.72175,37,0.54177
ENSG00000247596,TWF2,7,-2.7768,31,-0.6892,24,-1.0807,17,-1.5608,44,-0.1523,36,-0.4572,65,0.47274,87,1.41900
ENSG00000164091,WDR82,127,-0.4707,109,-0.7147,145,-0.2706,204,0.27939,230,0.47314,150,-0.2156,207,0.30058,182,0.12075
ENSG00000163930,BAP1,37,-1.4533,34,-1.5786,148,0.71555,193,1.18662,75,-0.3848,138,0.59504,81,-0.2641,83,-0.2704
ENSG00000010322,NISCH,74,-0.7469,79,-0.6398,107,-0.1734,113,-0.0850,98,-0.3040,126,0.08196,101,-0.2594,165,0.72173
ENSG00000168268,NT5DC2,23,0.43499,16,-0.1066,33,1.03873,23,0.42594,4,-2.1867,10,-0.7936,16,-0.1398,16,-0.1083
ENSG00000168273,SMIM4,10,-1.1653,28,0.40410,24,0.17419,25,0.26896,17,-0.3592,19,-0.1950,25,0.25371,22,0.06790
ENSG00000163939,PBRM1,191,1.68098,64,-0.1928,105,0.61464,45,-0.7544,106,0.61800,40,-0.9194,35,-1.1348,46,-0.8490
ENSG00000163938,GNL3,65,-0.1157,31,-1.2205,43,-0.7323,59,-0.2639,110,0.76015,64,-0.1206,71,0.04028,84,0.39519
ENSG00000016864,GLT8D1,28,-0.1814,32,0.00936,21,-0.6296,16,-1.0571,19,-0.7791,47,0.63792,12,-1.4970,47,0.91182
ENSG00000114902,SPCS1,81,-0.7643,142,0.11110,136,0.05087,106,-0.3487,75,-0.8824,128,-0.0489,156,0.26337,166,0.49454
ENSG00000114904,NEK4,30,0.77123,13,-0.5172,22,0.28442,20,0.10407,14,-0.4082,18,-0.0087,11,-0.8279,19,0.04813
ENSG00000163931,TKT,76,-0.5531,85,-0.3636,122,0.20405,49,-1.2114,83,-0.4008,176,0.81589,135,0.36821,116,0.16273
ENSG00000272886,DCP1A,58,0.99800,23,-0.4838,25,-0.3449,32,0.03356,44,0.51276,17,-0.9118,26,-0.2928,30,-0.0942
ENSG00000157388,CACNA1D,26,0.05965,0,-5.6742,16,-0.6579,14,-0.8749,59,1.45552,15,-0.7676,16,-0.6967,34,0.71015
ENSG00000016391,CHDH,58,1.37313,20,-0.3824,92,2.31985,12,-1.1478,6,-2.2286,54,1.23874,7,-1.9342,2,-3.5948
ENSG00000113812,ACTR8,10,-0.3784,23,0.92867,10,-0.3535,7,-0.8689,16,0.30659,6,-1.0260,26,1.11326,10,-0.4171
ENSG00000113811,SELENOK,72,-0.6514,118,0.11617,188,0.89360,139,0.38663,65,-0.8081,148,0.48794,94,-0.2392,91,-0.3781
ENSG00000157445,CACNA2D3,9,-2.1921,12,-1.7602,12,-1.7143,13,-1.6011,58,0.64986,26,-0.6543,46,0.26553,71,1.47812
ENSG00000187672,ERC2,92,-0.8564,68,-1.3126,145,-0.1504,247,0.72167,302,1.07300,110,-0.5817,116,-0.4964,171,0.14763
ENSG00000180376,CCDC66,161,1.83571,24,-1.3001,69,0.33681,31,-0.9044,105,1.03677,20,-1.5857,36,-0.6835,39,-0.7090
ENSG00000163946,TASOR,143,1.49128,73,0.32553,63,0.08762,44,-0.4665,71,0.28128,42,-0.5339,39,-0.6563,40,-0.7450
ENSG00000163947,ARHGEF3,35,-0.9978,28,-1.3304,25,-1.5154,48,-0.5292,86,0.39919,48,-0.5188,99,0.62718,101,0.93189
ENSG00000157500,APPL1,174,0.68021,117,0.03391,107,-0.1188,112,-0.0456,176,0.69945,75,-0.6661,112,-0.0442,92,-0.4315
ENSG00000174840,PDE12,21,-0.3134,43,0.79349,23,-0.1764,19,-0.4883,24,-0.1427,36,0.51517,13,-1.0993,28,0.10667
ENSG00000168374,ARF4,51,-0.2618,60,-0.0047,34,-0.8863,53,-0.2124,43,-0.5527,92,0.68034,63,0.05545,70,0.30516
ENSG00000174839,DENND6A,25,0.57668,27,0.66836,18,-0.0129,5,-1.8315,10,-0.9322,9,-0.9833,7,-1.3678,26,0.80860
ENSG00000163681,SLMAP,140,0.63554,78,-0.3169,102,0.10794,94,-0.0154,169,0.95549,66,-0.5734,80,-0.2787,74,-0.4862
ENSG00000136068,FLNB,51,1.57142,52,1.62154,7,-1.5469,11,-0.9342,6,-1.8112,4,-2.4076,1,-3.5823,23,0.29749
ENSG00000163686,ABHD6,69,0.43345,66,0.34683,14,-1.9839,14,-2.0390,27,-1.0146,47,-0.1814,70,0.46187,74,0.74474
ENSG00000163684,RPP14,5,-2.1603,19,-0.2723,20,-0.1577,19,-0.2255,38,0.84253,31,0.51118,19,-0.2182,24,0.16201
ENSG00000168297,PXK,660,2.90741,451,2.02038,28,-2.4637,43,-1.8614,42,-1.8828,26,-2.5642,51,-1.6048,49,-1.9109
ENSG00000168291,PDHB,53,-0.3430,92,0.53603,45,-0.6013,40,-0.7992,41,-0.7499,70,0.08101,79,0.27472,81,0.43479
ENSG00000168301,KCTD6,27,0.16769,28,0.20529,24,-0.0315,11,-1.2070,25,0.01945,29,0.28386,13,-0.9021,29,0.36106
ENSG00000168309,FAM107A,482,0.00209,895,1.03849,1160,1.51313,1032,1.29581,303,-0.7260,320,-0.6422,228,-1.1551,131,-2.2621
ENSG00000144724,PTPRG,31,-0.1204,13,-1.4818,62,0.98971,42,0.36293,57,0.86672,36,0.11944,17,-1.0050,26,-0.4837
ENSG00000114405,C3orf14,31,-1.4012,38,-1.0883,34,-1.2757,110,0.57741,68,-0.2012,62,-0.3409,94,0.30689,112,0.84080
ENSG00000153266,FEZF2,24,-0.4637,18,-0.9236,7,-2.2500,17,-0.9969,1,-4.2879,29,-0.2064,24,-0.4881,69,1.97570
ENSG00000163618,CADPS,72,-1.3781,24,-2.9649,42,-2.1837,105,-0.8096,220,0.34868,114,-0.6921,202,0.21439,331,1.56448
ENSG00000163630,SYNPR,16,-2.9419,37,-1.7444,21,-2.5651,123,0.10206,103,-0.1764,130,0.18838,41,-1.5969,228,1.75549
ENSG00000163634,THOC7,60,-0.9751,96,-0.2508,90,-0.3521,135,0.30125,126,0.17684,90,-0.3539,133,0.27115,132,0.33435
ENSG00000163635,ATXN7,31,1.08623,10,-0.7901,15,-0.1021,10,-0.8019,25,0.71300,17,0.05584,5,-1.6984,16,0.02952
ENSG00000163636,PSMD6,40,-0.4577,50,-0.1128,32,-0.7796,41,-0.4184,33,-0.7450,50,-0.1054,54,0.01623,78,0.86060
ENSG00000163637,PRICKLE2,45,-0.7934,56,-0.4551,55,-0.4670,79,0.09189,87,0.25544,63,-0.2564,43,-0.8382,106,0.77911
ENSG00000151276,MAGI1,80,-0.1146,44,-1.0354,64,-0.4775,83,-0.0556,157,1.00077,97,0.18346,67,-0.4057,90,0.09296
ENSG00000144741,SLC25A26,16,-1.2737,28,-0.4443,16,-1.3048,54,0.61513,19,-1.0067,53,0.58172,29,-0.3964,52,0.75242
ENSG00000144749,LRIG1,101,0.40705,109,0.53493,241,1.98688,12,-2.7384,10,-2.9900,218,1.78194,18,-2.2472,25,-1.9853
ENSG00000172340,SUCLG2,35,0.48596,64,1.52639,59,1.36655,20,-0.3907,5,-2.3110,41,0.73020,19,-0.4470,6,-2.5283
ENSG00000183662,TAFA1,1,-4.0351,0,-8.9106,14,-0.9188,21,-0.2717,36,0.54030,23,-0.1795,52,1.18062,36,0.77811
ENSG00000144747,TMF1,195,1.22172,56,-0.8009,112,0.27223,66,-0.5637,150,0.76303,73,-0.4010,83,-0.2134,70,-0.5842
ENSG00000144744,UBA3,55,0.52258,36,-0.1533,27,-0.5925,32,-0.3426,30,-0.4601,37,-0.1110,42,0.08562,47,0.32204
ENSG00000144746,ARL6IP5,295,0.11602,327,0.28568,167,-0.7757,145,-0.9858,316,0.22845,237,-0.2341,345,0.37065,304,0.21414
ENSG00000114541,FRMD4B,328,3.58760,205,2.33043,6,-3.3623,11,-2.4758,3,-4.3958,1,-5.7588,4,-3.6688,4,-4.1611
ENSG00000114861,FOXP1,207,0.29667,81,-1.1733,106,-0.7617,225,0.43128,283,0.81987,144,-0.2800,170,-0.0184,169,-0.0380
ENSG00000163412,EIF4E3,26,-1.3412,43,-0.6142,37,-0.8235,92,0.59975,64,0.01365,78,0.32694,47,-0.4684,83,0.57470
ENSG00000170837,GPR27,8,-1.7810,38,0.49546,31,0.16949,33,0.25980,26,-0.1238,32,0.20142,18,-0.6816,31,0.22774
ENSG00000163602,RYBP,163,1.41705,119,0.85375,57,-0.3479,49,-0.5802,89,0.37347,21,-1.8265,21,-1.8221,63,-0.2285
ENSG00000163605,PPP4R2,141,0.91698,74,-0.1463,86,0.08236,50,-0.7431,137,0.86374,50,-0.7514,47,-0.8556,76,-0.1409
ENSG00000121440,PDZRN3,4,-2.8120,2,-3.6282,35,0.43769,23,-0.2146,39,0.65410,38,0.58798,18,-0.6112,35,0.62286
ENSG00000113805,CNTN3,14,-0.4849,2,-3.2292,4,-2.3157,7,-1.5194,43,1.29912,14,-0.5467,14,-0.5820,33,1.22872
ENSG00000185008,ROBO2,38,-0.8027,33,-1.0097,48,-0.4586,33,-1.0486,114,0.94102,26,-1.3705,45,-0.5587,102,1.07732
ENSG00000169855,ROBO1,81,1.35099,51,0.53562,40,0.14632,24,-0.6280,41,0.19852,33,-0.1553,14,-1.4168,27,-0.6026
ENSG00000175161,CADM2,442,-0.1813,347,-0.5610,391,-0.3746,429,-0.2285,748,0.67845,435,-0.2073,643,0.42579,506,0.04461
ENSG00000083937,CHMP2B,110,0.64058,121,0.80636,92,0.34881,43,-0.8340,70,-0.0849,48,-0.6756,55,-0.4749,67,-0.1896
ENSG00000163320,CGGBP1,47,-0.6419,81,0.21183,40,-0.8826,77,0.14480,56,-0.3634,73,0.05265,54,-0.4239,93,0.60101
ENSG00000175105,ZNF654,44,1.12698,26,0.21712,26,0.19929,19,-0.2428,29,0.38047,10,-1.2655,20,-0.1968,17,-0.5009
ENSG00000169379,ARL13B,45,1.48273,27,0.55928,39,1.19776,7,-1.4026,25,0.44953,14,-0.4413,9,-1.0811,7,-1.6297
ENSG00000178700,DHFR2,37,1.43387,43,1.67961,23,0.59903,10,-0.6968,13,-0.2785,4,-2.0700,7,-1.2407,7,-1.3513
ENSG00000269028,MTRNR2L12,3090,-0.4174,2153,-0.9744,14066,2.27392,10479,1.66396,4149,0.04923,1590,-1.4334,2612,-0.6783,699,-2.9606
ENSG00000113966,ARL6,3,-2.9268,9,-1.1516,4,-2.2628,6,-1.7314,23,0.19926,33,0.76546,37,0.98358,30,0.82060
ENSG00000080200,CRYBG3,111,2.56961,46,0.84468,47,0.86115,7,-2.0984,21,-0.4126,12,-1.3050,9,-1.6327,8,-2.1454
ENSG00000170854,RIOX2,13,-0.6658,36,0.89199,10,-1.0348,9,-1.3342,31,0.63955,17,-0.3138,21,0.04364,24,0.24996
ENSG00000080822,CLDND1,1047,1.95060,1724,3.13812,54,-2.8044,73,-2.3731,40,-3.2240,52,-2.8629,102,-1.8802,130,-1.7600
ENSG00000080819,CPOX,46,0.90124,62,1.43504,3,-3.2953,16,-0.7482,25,-0.1135,12,-1.1934,17,-0.6433,28,0.12168
ENSG00000064225,ST3GAL6,10,-0.7735,7,-1.1468,10,-0.7378,16,0.02120,20,0.34953,12,-0.4149,22,0.53771,21,0.56220
ENSG00000057019,DCBLD2,14,-0.2804,7,-1.2205,11,-0.6363,27,0.82008,21,0.41564,17,0.06910,31,1.07306,12,-0.6287
ENSG00000184220,CMSS1,51,-0.7820,53,-0.7341,102,0.29408,62,-0.4938,148,0.91843,68,-0.3593,73,-0.2524,98,0.29798
ENSG00000168386,FILIP1L,5,-1.5131,5,-1.5499,13,-0.1033,5,-1.5520,23,0.85024,13,-0.0975,2,-2.3712,24,1.30171
ENSG00000036054,TBC1D23,41,0.46740,34,0.18679,15,-1.0779,14,-1.1640,35,0.23005,42,0.51162,25,-0.2889,33,0.14764
ENSG00000114021,NIT2,16,0.07358,11,-0.5114,15,-0.0573,3,-2.1452,9,-0.7734,6,-1.3733,7,-1.1009,29,1.51549
ENSG00000154174,TOMM70,44,-1.2486,64,-0.6639,49,-1.0736,78,-0.3697,133,0.49507,111,0.19577,121,0.34537,127,0.56783
ENSG00000206535,LNP1,5,-1.3931,13,-0.1049,13,-0.1060,11,-0.3906,19,0.49920,11,-0.3234,22,0.72848,15,0.14356
ENSG00000114354,TFG,34,-0.7590,79,0.57663,44,-0.3779,18,-1.6909,37,-0.6461,73,0.45081,46,-0.2787,74,0.65039
ENSG00000138468,SENP7,98,1.87871,41,0.32477,32,-0.0518,29,-0.2189,33,-0.0223,24,-0.5161,12,-1.4954,22,-0.8215
ENSG00000174173,TRMT10C,17,-1.7297,32,-0.8527,49,-0.1688,45,-0.3086,93,0.87188,57,0.04743,68,0.34089,63,0.27835
ENSG00000081154,PCNP,78,-0.5778,146,0.41560,85,-0.4420,156,0.52269,90,-0.3629,149,0.44796,119,0.08697,102,-0.2002
ENSG00000066422,ZBTB11,78,0.79641,29,-0.7892,24,-1.0668,40,-0.2840,80,0.83323,40,-0.2953,50,0.05903,47,-0.0566
ENSG00000114391,RPL24,392,-0.8313,982,0.63460,789,0.26986,1007,0.67755,357,-0.9731,763,0.21506,544,-0.3246,613,-0.1705
ENSG00000182504,CEP97,135,1.90877,73,0.77356,34,-0.4625,12,-1.9652,62,0.50091,18,-1.4068,36,-0.3548,28,-0.8914
ENSG00000144815,NXPE3,179,1.70118,117,0.91680,11,-2.6907,30,-1.2192,42,-0.7138,44,-0.6705,77,0.23168,57,-0.3272
ENSG00000170017,ALCAM,733,2.32222,447,1.32665,148,-0.5083,57,-1.9484,152,-0.4663,158,-0.4056,69,-1.6612,94,-1.4125
ENSG00000242759,LINC00882,77,0.97280,32,-0.4497,36,-0.2684,55,0.39568,64,0.66193,40,-0.0999,17,-1.4145,35,-0.3603
ENSG00000243701,DUBR,76,2.53443,44,1.38703,8,-1.3825,5,-2.0499,17,-0.2100,5,-1.8838,7,-1.4685,10,-1.1619
ENSG00000114439,BBX,597,2.34306,337,1.20037,208,0.36966,91,-0.9339,134,-0.3304,84,-1.0542,53,-1.7412,50,-2.0901
ENSG00000196776,CD47,119,-0.5571,175,0.04558,65,-1.4694,103,-0.7882,141,-0.3023,166,-0.0388,156,-0.1392,259,0.96770
ENSG00000114446,IFT57,33,-0.7368,24,-1.2515,47,-0.2113,34,-0.6953,82,0.68623,39,-0.5134,65,0.31546,71,0.61197
ENSG00000198919,DZIP3,146,-0.1294,89,-0.8925,161,0.02311,148,-0.1073,338,1.27936,111,-0.5551,133,-0.2841,153,-0.0692
ENSG00000177707,NECTIN3,27,0.16561,7,-1.9338,23,-0.0787,27,0.17701,77,1.99985,30,0.32437,10,-1.3386,15,-0.9433
ENSG00000240891,PLCXD2,1,-3.8425,10,-0.6177,2,-2.9083,26,0.87417,8,-0.8941,18,0.21441,27,0.89050,21,0.63505
ENSG00000144827,ABHD10,34,-0.6595,54,0.04687,32,-0.7803,21,-1.3932,45,-0.2386,71,0.49556,74,0.56270,64,0.43903
ENSG00000144834,TAGLN3,26,-4.1377,88,-2.3600,70,-2.7118,445,0.09484,250,-0.8109,406,-0.0514,626,0.65825,761,1.47816
ENSG00000091972,CD200,35,-1.1853,56,-0.4588,26,-1.6196,74,-0.0404,85,0.18151,73,-0.0537,66,-0.2257,114,0.93783
ENSG00000144848,ATG3,101,0.93759,129,1.38071,24,-1.3510,33,-0.8538,35,-0.7716,52,-0.1490,31,-0.9261,56,-0.0480
ENSG00000138459,SLC35A5,34,0.12384,71,1.37027,11,-1.5548,16,-1.0844,14,-1.2063,44,0.52136,28,-0.1830,33,0.06805
ENSG00000091986,CCDC80,87,2.27326,38,0.70700,61,1.56543,8,-1.5996,2,-3.2958,36,0.60986,1,-3.8718,4,-3.0106
ENSG00000163608,NEPRO,13,-1.0007,26,0.04049,25,-0.0030,11,-1.3302,22,-0.2595,13,-1.0441,21,-0.2840,41,1.12444
ENSG00000206530,CFAP44,63,1.67233,1,-4.3962,42,0.93477,11,-1.2209,53,1.36578,7,-1.8459,1,-4.1105,20,-0.3353
ENSG00000072858,SIDT1,8,-0.9309,7,-1.0947,4,-1.8757,14,-0.1916,21,0.45774,14,-0.1052,14,-0.1926,24,1.00730
ENSG00000176542,USF3,104,1.34421,37,-0.3931,54,0.22934,37,-0.3646,91,1.10140,13,-1.9553,26,-0.9267,36,-0.5070
ENSG00000121579,NAA50,58,0.03514,43,-0.4245,45,-0.3391,39,-0.5754,45,-0.3582,61,0.13713,33,-0.8197,80,0.77637
ENSG00000114573,ATP6V1A,42,-2.4458,60,-1.9152,85,-1.4035,182,-0.2484,150,-0.5506,226,0.10316,325,0.69911,351,1.19702
ENSG00000184307,ZDHHC23,4,-2.4688,2,-3.1947,4,-2.3393,9,-1.1630,37,0.98002,10,-1.0666,24,0.27722,38,1.51636
ENSG00000163617,CCDC191,72,1.72387,25,-0.0641,73,1.73745,18,-0.5643,23,-0.2401,13,-1.1140,21,-0.3907,7,-2.2570
ENSG00000181722,ZBTB20,662,1.88486,287,0.37695,745,2.12946,71,-1.7693,86,-1.4928,298,0.43842,46,-2.4214,26,-3.5589
ENSG00000172020,GAP43,122,-3.4517,170,-2.9715,1029,-0.2705,2494,1.20821,1841,0.67659,1122,-0.1340,2290,1.05544,1046,-0.3092
ENSG00000185565,LSAMP,361,-0.1972,202,-1.0904,584,0.58523,377,-0.1292,480,0.25997,505,0.34417,537,0.44428,347,-0.3274
ENSG00000144847,IGSF11,34,1.27012,23,0.58783,15,-0.0374,5,-1.6096,14,-0.1573,40,1.56777,4,-2.0741,8,-1.2953
ENSG00000163389,POGLUT1,27,0.51045,36,0.97236,5,-1.8833,14,-0.5082,27,0.48210,6,-1.6914,12,-0.7861,24,0.35796
ENSG00000113845,TIMMDC1,37,-0.3954,95,1.16090,55,0.24038,30,-0.6980,20,-1.3150,51,0.12662,50,0.09036,45,-0.0956
ENSG00000138495,COX17,60,-1.2118,173,0.43956,83,-0.7198,221,0.85863,61,-1.1932,159,0.30154,160,0.31089,134,0.03051
ENSG00000082701,GSK3B,49,-0.9788,38,-1.3635,63,-0.6046,120,0.40820,132,0.57220,96,0.04984,141,0.68053,97,0.08525
ENSG00000163428,LRRC58,181,1.53016,100,0.48993,140,1.06284,44,-0.8006,93,0.36451,47,-0.7029,35,-1.1367,34,-1.4379
ENSG00000163430,FSTL1,21,0.24306,12,-0.7124,39,1.24246,13,-0.5133,7,-1.3501,60,2.08462,14,-0.4449,6,-1.9104
ENSG00000065518,NDUFB4,44,-1.9676,163,0.03870,123,-0.4050,192,0.30538,78,-1.1131,291,1.00301,195,0.32417,169,0.12620
ENSG00000144840,RABL3,21,-0.4081,24,-0.2613,35,0.35654,26,-0.1082,23,-0.2668,40,0.60234,20,-0.5405,30,0.13533
ENSG00000145087,STXBP5L,27,-2.0025,5,-4.2752,47,-1.1931,84,-0.3148,231,1.39031,70,-0.5892,162,0.76103,132,0.55380
ENSG00000173230,GOLGB1,846,0.89022,217,-1.2777,703,0.57427,365,-0.4814,1130,1.41125,180,-1.5558,398,-0.3474,371,-0.5627
ENSG00000173226,IQCB1,20,0.20541,16,-0.2077,10,-0.9128,15,-0.2634,14,-0.3439,9,-0.9657,25,0.56819,23,0.53116
ENSG00000163406,SLC15A2,16,-0.5769,7,-1.7279,83,2.27210,5,-2.2190,13,-0.9447,74,2.03763,9,-1.3886,9,-1.6920
ENSG00000114023,FAM162A,32,-1.7336,94,-0.0942,91,-0.1536,94,-0.1019,69,-0.5882,113,0.19023,140,0.54815,123,0.44011
ENSG00000114030,KPNA1,84,0.04367,50,-0.7707,95,0.23367,48,-0.8183,127,0.72312,56,-0.5869,97,0.28128,87,0.12459
ENSG00000173193,PARP14,57,1.91759,20,0.06781,60,2.01466,19,0.00198,12,-0.7308,17,-0.1223,1,-3.4563,1,-4.0838
ENSG00000082684,SEMA5B,6,-1.3027,1,-3.0997,3,-2.1346,9,-0.6213,27,1.11813,13,-0.0702,0,-5.9236,26,1.57159
ENSG00000173175,ADCY5,30,-0.5739,88,1.20937,37,-0.2263,57,0.46150,30,-0.5589,23,-0.9410,21,-1.0943,48,0.21630
ENSG00000206527,HACD2,93,0.81890,103,0.98578,68,0.29862,34,-0.7849,69,0.32151,33,-0.8433,27,-1.1567,47,-0.3838
ENSG00000065534,MYLK,228,1.91175,179,1.43769,134,0.91967,49,-0.7024,30,-1.4298,90,0.25330,33,-1.2935,9,-3.5076
ENSG00000175455,CCDC14,108,1.73525,21,-0.9822,31,-0.3717,7,-2.4684,65,0.81540,17,-1.2969,7,-2.5263,47,0.34333
