Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000164180,TMEM161B,11,-0.6380,22,0.53684,20,0.35436,17,0.14179,14,-0.2681
ENSG00000247828,TMEM161B-AS1,128,0.86716,87,0.20569,100,0.43493,72,-0.1101,57,-0.7487
ENSG00000245526,LINC00461,104,0.94828,76,0.40540,74,0.34874,68,0.21517,39,-1.0305
ENSG00000081189,MEF2C,289,-1.3961,503,-0.5422,850,0.31630,1223,0.95795,691,-0.0522
ENSG00000153140,CETN3,61,0.84505,56,0.70488,37,-0.0170,35,-0.0820,27,-0.8032
ENSG00000176055,MBLAC2,18,-0.3450,9,-1.4507,41,1.01704,15,-0.6685,25,0.24588
ENSG00000113356,POLR3G,8,-0.2730,11,0.25800,9,0.00550,11,0.24004,9,-0.1236
ENSG00000176018,LYSMD3,13,0.04349,12,-0.0849,22,0.98751,12,-0.0994,10,-0.4978
ENSG00000164199,ADGRV1,133,2.34313,57,0.62824,31,-0.3748,17,-1.2765,19,-1.6318
ENSG00000113369,ARRDC3,23,0.25882,19,-0.0455,32,0.80237,14,-0.5698,18,-0.3175
ENSG00000237187,NR2F1-AS1,59,-0.6794,120,0.47061,84,-0.1208,118,0.45201,86,-0.1544
ENSG00000175745,NR2F1,206,0.64167,150,0.09319,158,0.18133,77,-0.9541,135,-0.1303
ENSG00000113391,FAM172A,64,0.46814,43,-0.1766,93,1.15006,41,-0.2676,36,-0.7309
ENSG00000133302,SLF1,48,0.21458,19,-1.2005,72,0.92623,60,0.59093,34,-0.5328
ENSG00000175471,MCTP1,70,0.22905,21,-1.6312,98,0.81512,62,0.04005,59,-0.0948
ENSG00000198677,TTC37,67,-0.6188,70,-0.5408,107,0.13975,126,0.40486,105,0.17582
ENSG00000164292,RHOBTB3,281,1.91676,161,0.81730,69,-0.6008,52,-1.0311,59,-1.2425
ENSG00000173221,GLRX,23,-1.8397,64,-0.2938,46,-0.8188,120,0.76081,90,0.50988
ENSG00000118985,ELL2,72,-0.2506,46,-0.9583,79,-0.0920,78,-0.1243,99,0.52660
ENSG00000175426,PCSK1,13,-3.3337,51,-1.3178,4,-4.8010,123,0.07351,188,1.96466
ENSG00000153113,CAST,137,0.96421,62,-0.3803,34,-1.3173,94,0.30054,75,-0.1195
ENSG00000164307,ERAP1,25,1.06500,16,0.22028,10,-0.4778,3,-2.0020,14,-0.0014
ENSG00000113441,LNPEP,77,-0.0884,49,-0.8115,66,-0.3306,79,-0.0320,94,0.47566
ENSG00000145721,LIX1,94,3.88803,19,0.17078,4,-2.2507,1,-3.5626,4,-2.6021
ENSG00000058729,RIOK2,16,-0.0337,14,-0.2390,20,0.29153,26,0.76707,14,-0.4350
ENSG00000174136,RGMB,41,-0.3129,23,-1.2114,92,1.05071,38,-0.4304,51,0.08401
ENSG00000153922,CHD1,62,1.53759,29,0.18595,29,0.16182,32,0.32364,14,-1.3798
ENSG00000174132,FAM174A,28,-1.1996,58,-0.0459,47,-0.3608,74,0.36053,67,0.37602
ENSG00000113532,ST8SIA4,6,-0.7841,9,-0.1938,10,0.06313,8,-0.2877,11,0.45229
ENSG00000145730,PAM,68,-0.9790,113,-0.1852,151,0.28635,102,-0.3540,145,0.41783
ENSG00000145723,GIN1,11,-0.7266,17,0.00020,21,0.33187,29,0.86179,15,-0.3654
ENSG00000145725,PPIP5K2,27,-0.8127,44,-0.0540,53,0.26995,30,-0.6638,52,0.43120
ENSG00000181751,C5orf30,31,-1.0284,23,-1.4413,102,0.94131,50,-0.2684,66,0.36710
ENSG00000112874,NUDT12,13,-0.6207,21,0.12702,23,0.20218,22,0.18107,20,-0.0028
ENSG00000184349,EFNA5,31,-0.6831,24,-1.0648,24,-1.0557,50,0.10012,63,0.93948
ENSG00000145743,FBXL17,84,-0.3150,95,-0.1233,114,0.18870,119,0.25658,101,-0.0274
ENSG00000151422,FER,59,0.71504,33,-0.2227,36,-0.0878,19,-1.1217,40,0.12057
ENSG00000198961,PJA2,364,-0.9889,444,-0.6778,693,0.03663,978,0.62200,736,0.24781
ENSG00000112893,MAN2A1,47,0.73453,23,-0.4469,13,-1.2704,24,-0.3962,34,0.34367
ENSG00000186952,TMEM232,18,0.38287,24,0.94906,18,0.42964,17,0.36406,8,-1.1535
ENSG00000164209,SLC25A46,70,-0.7494,65,-0.8504,93,-0.2864,126,0.20372,134,0.59778
ENSG00000134987,WDR36,25,0.14554,16,-0.5506,21,-0.1124,18,-0.3842,25,0.34385
ENSG00000152495,CAMK4,86,-1.1224,154,-0.2028,428,1.62358,203,0.25192,132,-0.7248
ENSG00000164211,STARD4,39,-0.3342,42,-0.2321,29,-0.8113,58,0.32956,54,0.36146
ENSG00000134986,NREP,90,-1.2518,179,-0.1774,91,-1.2422,171,-0.2526,267,1.00371
ENSG00000224032,EPB41L4A-AS1,45,-0.8918,93,0.25030,67,-0.2755,62,-0.3929,92,0.46323
ENSG00000134982,APC,478,0.03820,621,0.47756,300,-0.7109,506,0.13110,459,-0.0541
ENSG00000153037,SRP19,84,-0.2925,78,-0.4111,120,0.30462,132,0.46831,97,-0.0950
ENSG00000129625,REEP5,232,-1.3559,477,-0.2279,584,0.10467,760,0.55172,584,0.18561
ENSG00000172795,DCP2,37,-0.4917,32,-0.7089,61,0.33480,41,-0.2976,57,0.41024
ENSG00000171444,MCC,30,1.19026,31,1.25856,11,-0.4309,10,-0.5839,9,-1.1101
ENSG00000047188,YTHDC2,44,0.05247,22,-1.0554,44,0.03248,30,-0.5888,51,0.53958
ENSG00000080709,KCNN2,27,0.87249,6,-1.5434,38,1.49501,15,-0.1096,11,-0.9443
ENSG00000152503,TRIM36,28,-0.9547,33,-0.6810,51,0.00699,60,0.28674,59,0.43967
ENSG00000164219,PGGT1B,51,1.34341,22,-0.1131,26,0.14559,16,-0.6315,19,-0.6067
ENSG00000164221,CCDC112,52,0.63966,22,-0.7766,57,0.79895,28,-0.4011,32,-0.3228
ENSG00000145780,FEM1C,32,-0.0216,39,0.32421,68,1.32051,37,0.23987,20,-1.1034
ENSG00000134970,TMED7,85,0.29085,71,0.00663,90,0.38711,53,-0.4772,67,-0.1429
ENSG00000129596,CDO1,41,-0.5021,48,-0.2529,91,0.79898,47,-0.3007,57,-0.0095
ENSG00000145782,ATG12,65,-0.3093,75,-0.0771,66,-0.3014,80,0.00784,87,0.27721
ENSG00000177879,AP3S1,82,-0.4620,78,-0.5396,123,0.18851,134,0.33305,115,0.13885
ENSG00000145781,COMMD10,19,-0.3352,24,0.09440,27,0.25990,38,0.82366,19,-0.4771
ENSG00000092421,SEMA6A,85,2.12564,18,-0.6107,20,-0.5259,24,-0.1706,18,-1.0377
ENSG00000172869,DMXL1,46,-0.0103,43,-0.1218,40,-0.2306,46,-0.0059,49,0.15392
ENSG00000133835,HSD17B4,86,-0.0130,98,0.19533,63,-0.5278,93,0.10564,89,0.06940
ENSG00000151304,SRFBP1,20,-0.1223,22,-0.0249,29,0.46179,22,0.00967,21,-0.1691
ENSG00000205302,SNX2,42,-0.6133,57,-0.1317,73,0.27812,86,0.54418,59,-0.1201
ENSG00000064652,SNX24,17,-0.6237,24,-0.1368,15,-0.8286,28,0.11714,31,0.53441
ENSG00000168944,CEP120,26,0.71270,19,0.19285,18,0.07832,11,-0.7265,16,-0.2348
ENSG00000151292,CSNK1G3,53,-0.1695,59,0.01557,60,0.03126,53,-0.1699,61,0.12156
ENSG00000168916,ZNF608,30,1.70265,13,0.21218,18,0.77315,12,0.04330,5,-1.8594
ENSG00000155324,GRAMD2B,149,2.40884,56,0.46303,26,-0.7967,26,-0.7941,21,-1.5696
ENSG00000164904,ALDH7A1,169,1.83490,107,0.92679,47,-0.4651,50,-0.3548,32,-1.5499
ENSG00000164902,PHAX,114,0.32262,91,-0.0593,128,0.51344,77,-0.3271,86,-0.2531
ENSG00000164241,C5orf63,41,1.31373,20,0.08276,14,-0.4716,10,-1.0765,17,-0.2912
ENSG00000145794,MEGF10,62,1.50880,59,1.41445,18,-0.5800,9,-1.5638,16,-1.2095
ENSG00000164244,PRRC1,25,1.00444,11,-0.3669,16,0.23293,11,-0.3560,12,-0.3868
ENSG00000205279,CTXN3,8,-2.0597,32,0.12122,75,1.63042,83,1.84070,11,-2.1179
ENSG00000245937,LINC01184,43,0.21472,39,0.04769,44,0.26118,32,-0.2599,36,-0.1365
ENSG00000064651,SLC12A2,144,1.10849,62,-0.3256,33,-1.2905,54,-0.5416,79,0.10178
ENSG00000066583,ISOC1,22,0.52356,11,-0.5687,10,-0.7667,4,-2.2058,21,0.79438
ENSG00000198108,CHSY3,8,-0.9172,9,-0.6705,18,0.48255,9,-0.6467,16,0.56880
ENSG00000169567,HINT1,396,-1.4099,996,0.04053,637,-0.6781,1554,0.80530,1048,0.22633
ENSG00000186687,LYRM7,99,0.27261,76,-0.1732,87,0.06128,97,0.24491,78,-0.1972
ENSG00000158985,CDC42SE2,109,-0.8757,168,-0.1855,154,-0.3305,289,0.73086,197,0.12996
ENSG00000158987,RAPGEF6,27,0.54391,7,-1.4453,26,0.46303,11,-0.9033,21,0.24470
ENSG00000217128,FNIP1,28,-0.3116,21,-0.7589,54,0.79041,32,-0.1091,34,0.02220
ENSG00000164398,ACSL6,207,-0.4576,331,0.30878,249,-0.1656,265,-0.0628,288,0.12788
ENSG00000072682,P4HA2,8,-0.2612,5,-0.9437,8,-0.2604,13,0.40394,11,0.34115
ENSG00000131435,PDLIM4,27,1.69393,19,1.00642,7,-0.5557,4,-1.4546,7,-1.0689
ENSG00000197536,C5orf56,11,0.68299,11,0.59405,11,0.61353,5,-0.6790,5,-0.7384
ENSG00000113522,RAD50,207,0.53301,108,-0.5452,185,0.33740,181,0.30228,132,-0.3663
ENSG00000131437,KIF3A,277,-0.5579,240,-0.7815,320,-0.3287,525,0.49441,443,0.37813
ENSG00000164402,SEPTIN8,269,0.25487,221,-0.0743,180,-0.3977,208,-0.1675,242,0.13990
ENSG00000198944,SOWAHA,157,0.76932,135,0.49595,363,2.52253,64,-0.7140,21,-3.0824
ENSG00000164403,SHROOM1,29,2.06600,8,-0.2353,9,-0.0930,3,-1.4341,6,-0.8983
ENSG00000164405,UQCRQ,338,-1.0346,1022,0.78214,478,-0.4913,798,0.34907,637,-0.0496
ENSG00000072364,AFF4,157,0.73243,68,-0.6625,136,0.47742,86,-0.2894,93,-0.2612
ENSG00000155329,ZCCHC10,39,0.15728,34,-0.0699,49,0.56388,22,-0.7291,34,-0.0629
ENSG00000170606,HSPA4,71,-0.9463,98,-0.4380,140,0.13648,155,0.30652,142,0.28790
ENSG00000053108,FSTL4,6,-1.2684,7,-1.0452,10,-0.5653,12,-0.3887,21,1.17367
ENSG00000113583,C5orf15,37,0.27388,17,-0.9397,18,-0.8583,33,0.10815,36,0.44749
ENSG00000213585,VDAC1,192,-0.8455,237,-0.5105,283,-0.2298,393,0.31323,375,0.44130
ENSG00000113558,SKP1,432,-0.8571,775,0.07893,698,-0.0924,1113,0.70041,723,-0.0621
ENSG00000113575,PPP2CA,195,-0.7492,208,-0.6455,253,-0.3315,354,0.21756,369,0.54655
ENSG00000006837,CDKL3,30,0.03428,34,0.26754,34,0.22432,19,-0.6802,29,0.00444
ENSG00000119048,UBE2B,95,-0.7836,134,-0.2311,174,0.20109,178,0.23064,164,0.17478
ENSG00000237190,CDKN2AIPNL,23,-1.3614,38,-0.5996,57,0.08096,63,0.24527,64,0.49593
ENSG00000043143,JADE2,36,-0.2611,32,-0.4400,66,0.78775,41,-0.0141,40,-0.1359
ENSG00000152700,SAR1B,70,0.29030,72,0.34222,59,-0.0054,40,-0.6120,57,-0.0699
ENSG00000113615,SEC24A,19,0.37617,8,-0.9232,20,0.45782,16,0.07410,15,-0.1225
ENSG00000164615,CAMLG,129,-0.8760,229,0.03853,202,-0.1691,305,0.51994,231,0.09863
ENSG00000145833,DDX46,119,1.08233,44,-0.5904,67,0.06331,60,-0.1036,55,-0.3838
ENSG00000181904,C5orf24,85,0.14491,44,-0.8763,106,0.52696,53,-0.6040,83,0.20102
ENSG00000113621,TXNDC15,60,0.14448,48,-0.2394,59,0.12107,36,-0.6881,60,0.22994
ENSG00000113648,H2AFY,93,-0.2721,93,-0.2726,130,0.26505,117,0.10107,113,0.05242
ENSG00000145824,CXCL14,803,2.02520,622,1.48044,540,1.20214,85,-1.8069,33,-3.9518
ENSG00000145832,SLC25A48,30,1.82524,23,1.29243,12,0.12528,5,-1.1945,4,-1.9016
ENSG00000120708,TGFBI,8,0.57355,1,-2.6781,38,4.55487,0,-4.1179,0,-5.3362
ENSG00000113658,SMAD5,54,1.23340,34,0.40778,26,-0.0497,23,-0.2357,19,-0.8315
ENSG00000152377,SPOCK1,243,-0.3863,248,-0.3534,80,-2.0808,199,-0.7003,424,1.13697
ENSG00000146021,KLHL3,19,-0.4771,15,-0.8584,21,-0.3564,18,-0.6233,34,0.88440
ENSG00000177733,HNRNPA0,96,-0.7960,131,-0.3083,203,0.41307,202,0.40440,159,0.00991
ENSG00000031003,FAM13B,38,-0.4540,35,-0.5926,54,0.10624,54,0.11962,56,0.29761
ENSG00000112981,NME5,11,-2.0848,41,-0.1699,43,-0.0807,81,1.00840,46,0.07221
ENSG00000112983,BRD8,76,0.22368,42,-0.7313,75,0.18866,59,-0.1894,70,0.15281
ENSG00000094880,CDC23,29,-0.2113,21,-0.6673,28,-0.2606,22,-0.6133,41,0.67990
ENSG00000120709,FAM53C,46,0.06320,25,-0.8924,40,-0.1418,25,-0.9121,54,0.66644
ENSG00000120733,KDM3B,54,0.77391,28,-0.3191,41,0.30291,21,-0.7552,32,-0.1554
ENSG00000132563,REEP2,118,-0.4487,118,-0.4612,93,-0.8352,93,-0.8223,207,0.97209
ENSG00000120738,EGR1,51,-0.2253,34,-0.8549,55,-0.0882,52,-0.1665,68,0.50441
ENSG00000120705,ETF1,52,-0.4938,62,-0.1996,106,0.68108,64,-0.1698,70,-0.0102
ENSG00000113013,HSPA9,199,-0.3416,200,-0.3381,226,-0.1411,309,0.38265,258,0.14704
ENSG00000044115,CTNNA1,168,0.86331,115,0.20374,95,-0.1137,73,-0.5378,90,-0.3115
ENSG00000146006,LRRTM2,45,-0.0509,44,-0.0794,74,0.78238,35,-0.4686,44,-0.1797
ENSG00000120725,SIL1,25,0.34854,15,-0.4461,18,-0.1819,22,0.18353,20,-0.0013
ENSG00000120727,PAIP2,206,-0.6401,350,0.21826,234,-0.4403,356,0.24401,328,0.19401
ENSG00000170464,DNAJC18,58,-0.3931,61,-0.2984,82,0.18289,90,0.33131,75,0.03421
ENSG00000131508,UBE2D2,101,-0.6022,132,-0.1841,144,-0.0382,169,0.22592,159,0.21397
ENSG00000171604,CXXC5,271,0.58075,120,-0.7595,211,0.15303,135,-0.5681,201,0.12230
ENSG00000146005,PSD2,118,0.67118,130,0.85207,76,-0.0730,42,-0.9875,67,-0.4485
ENSG00000158458,NRG2,10,0.40155,6,-0.5225,14,0.91153,3,-1.3650,8,-0.0782
ENSG00000185129,PURA,173,0.99106,84,-0.2343,127,0.44126,85,-0.2247,78,-0.5899
ENSG00000182700,IGIP,87,-0.6531,123,-0.1028,139,0.08938,117,-0.1914,146,0.32563
ENSG00000120306,CYSTM1,101,0.15949,135,0.65443,85,-0.1215,104,0.20360,77,-0.4569
ENSG00000113068,PFDN1,93,-0.5253,119,-0.1383,155,0.31018,147,0.21515,130,0.01214
ENSG00000131503,ANKHD1,132,1.34896,51,-0.2885,52,-0.2803,61,-0.0042,49,-0.5936
ENSG00000213523,SRA1,36,-0.2346,42,0.00244,37,-0.1933,46,0.15757,44,0.10414
ENSG00000243056,EIF4EBP3,16,0.99845,21,1.41105,6,-0.6142,4,-1.1576,6,-0.8481
ENSG00000113108,APBB3,27,-0.5530,15,-1.4790,24,-0.7464,38,-0.0541,52,0.97691
ENSG00000176087,SLC35A4,27,0.32417,23,0.08033,14,-0.7096,22,-0.0114,22,0.07267
ENSG00000131495,NDUFA2,199,-0.6462,392,0.46110,256,-0.2516,409,0.53236,282,-0.1522
ENSG00000113141,IK,166,0.39912,98,-0.4574,131,-0.0003,159,0.32841,123,-0.1723
ENSG00000120314,WDR55,14,-0.0820,16,0.10408,16,0.17846,12,-0.3869,15,0.05960
ENSG00000170445,HARS,75,-0.4559,86,-0.2419,65,-0.6854,98,-0.0328,119,0.54768
ENSG00000112855,HARS2,15,-0.1173,7,-1.2313,19,0.30416,10,-0.7638,19,0.57734
ENSG00000146007,ZMAT2,165,-0.4119,259,0.32915,295,0.55161,187,-0.2081,199,-0.1867
ENSG00000081818,PCDHB4,14,0.48981,21,1.18127,8,-0.3000,6,-0.7471,8,-0.5501
ENSG00000120324,PCDHB10,8,-1.1810,17,-0.0048,17,0.00056,13,-0.4647,20,0.56845
ENSG00000120327,PCDHB14,16,0.03899,17,0.14203,18,0.24144,9,-0.9266,16,0.12392
ENSG00000178913,TAF7,117,-0.3244,100,-0.5841,160,0.18081,159,0.17462,153,0.18712
ENSG00000131504,DIAPH1,30,0.14023,22,-0.3491,61,1.41215,21,-0.3941,21,-0.6476
ENSG00000171720,HDAC3,19,-0.5276,24,-0.2254,38,0.53344,20,-0.4760,29,0.21085
ENSG00000164620,RELL2,26,-1.1938,38,-0.5805,13,-2.2022,48,-0.2215,79,1.32533
ENSG00000081791,DELE1,31,-0.0758,27,-0.2775,31,-0.0583,16,-1.1286,38,0.54443
ENSG00000013561,RNF14,40,-0.6561,49,-0.3651,43,-0.5771,77,0.38123,70,0.42296
ENSG00000113552,GNPDA1,24,-0.6117,19,-0.9374,30,-0.2503,30,-0.2335,44,0.76493
ENSG00000131507,NDFIP1,395,-0.9001,508,-0.5055,579,-0.2969,726,0.07320,837,0.60089
ENSG00000187678,SPRY4,12,0.29398,7,-0.6174,5,-1.0033,6,-0.8682,13,0.74728
ENSG00000113578,FGF1,119,1.90620,47,0.16283,7,-2.6285,24,-0.8656,35,-0.4768
ENSG00000145819,ARHGAP26,63,-1.0654,107,-0.2273,95,-0.4176,118,-0.0780,151,0.65455
ENSG00000113580,NR3C1,93,-0.2040,76,-0.5350,132,0.36593,114,0.12871,108,0.05398
ENSG00000145817,YIPF5,43,-0.2837,40,-0.4106,66,0.42213,68,0.46356,49,-0.1577
ENSG00000183775,KCTD16,136,-0.2163,97,-0.7580,381,1.62045,170,0.14142,116,-0.7598
ENSG00000133706,LARS,142,0.27727,93,-0.4225,105,-0.2241,124,0.04466,125,0.10800
ENSG00000091009,RBM27,86,0.37231,71,0.04680,104,0.70177,62,-0.1617,57,-0.5039
ENSG00000113649,TCERG1,132,0.49646,47,-1.1442,106,0.12729,81,-0.2985,104,0.18791
ENSG00000156475,PPP2R2B,129,-0.8122,242,0.19548,184,-0.2507,227,0.08993,235,0.26039
ENSG00000113657,DPYSL3,121,0.82180,47,-0.7350,68,-0.1631,111,0.67015,63,-0.4598
ENSG00000176049,JAKMIP2,84,0.29340,79,0.19519,82,0.25303,79,0.20406,59,-0.4440
ENSG00000145868,FBXO38,19,-0.2231,19,-0.2156,29,0.48574,27,0.37321,20,-0.2396
ENSG00000173210,ABLIM3,35,0.54986,17,-0.6004,27,0.10364,21,-0.2711,25,0.01160
ENSG00000164284,GRPEL2,21,-0.4582,21,-0.4765,40,0.55254,28,-0.0306,30,0.09687
ENSG00000145882,PCYOX1L,21,-0.6382,21,-0.6395,32,0.01693,27,-0.2179,37,0.56248
ENSG00000113712,CSNK1A1,201,0.24289,148,-0.2599,166,-0.0730,169,-0.0459,177,0.04436
ENSG00000183111,ARHGEF37,15,0.81337,5,-0.7709,4,-1.3577,6,-0.7280,11,0.52437
ENSG00000155846,PPARGC1B,3,-1.7758,8,-0.3701,15,0.62753,8,-0.3258,12,0.44975
ENSG00000113716,HMGXB3,29,0.24704,21,-0.2166,29,0.24823,13,-1.0219,26,0.20097
ENSG00000113721,PDGFRB,60,1.71944,23,-0.0389,27,0.27551,9,-1.3637,16,-0.8427
ENSG00000011083,SLC6A7,24,-0.8958,19,-1.2381,49,0.22098,35,-0.3498,54,0.75584
ENSG00000070808,CAMK2A,400,0.34397,278,-0.2560,564,0.95008,278,-0.2579,271,-0.4855
ENSG00000070814,TCOF1,39,0.80780,17,-0.5894,24,-0.0239,18,-0.4164,24,-0.0383
ENSG00000019582,CD74,101,2.77141,9,-1.5315,21,-0.3204,15,-0.8025,14,-1.3570
ENSG00000164587,RPS14,1091,0.09265,1810,0.97516,854,-0.3080,902,-0.2198,899,-0.3723
ENSG00000070614,NDST1,32,0.86858,10,-1.0479,12,-0.7237,10,-1.0271,22,0.48566
ENSG00000171992,SYNPO,205,1.12230,96,-0.1814,163,0.70459,81,-0.4493,79,-0.7843
ENSG00000086589,RBM22,41,-0.2154,40,-0.2262,47,0.02350,36,-0.4188,52,0.33782
ENSG00000132912,DCTN4,74,-0.0465,64,-0.2846,65,-0.2754,74,-0.0632,84,0.27593
ENSG00000211445,GPX3,41,-0.6910,42,-0.6491,35,-0.9468,116,1.04852,68,0.22045
ENSG00000145901,TNIP1,28,-0.0650,22,-0.4787,30,0.04222,24,-0.3359,33,0.33012
ENSG00000197043,ANXA6,159,-0.7366,142,-0.9153,129,-1.0663,289,0.22185,325,0.85487
ENSG00000196743,GM2A,51,1.26853,34,0.50816,18,-0.5209,18,-0.4634,19,-0.6413
ENSG00000123643,SLC36A1,6,-1.4523,8,-0.8545,6,-1.3008,16,0.11183,20,1.14512
ENSG00000113140,SPARC,797,3.78773,62,-1.3794,153,0.03514,75,-1.0869,28,-3.2754
ENSG00000177556,ATOX1,137,-0.0971,199,0.52772,150,0.04302,198,0.52093,120,-0.5072
ENSG00000145907,G3BP1,60,0.67676,29,-0.5482,47,0.26311,32,-0.3644,39,-0.1220
ENSG00000155511,GRIA1,108,0.04558,50,-1.1841,166,0.77738,52,-1.1131,117,0.31111
ENSG00000055147,FAM114A2,9,-0.4566,14,0.27687,14,0.21164,16,0.45018,11,-0.2724
ENSG00000164576,SAP30L,27,-0.4240,31,-0.1736,21,-0.7632,35,-0.0087,41,0.52140
ENSG00000155506,LARP1,203,0.11857,108,-0.8932,139,-0.4941,196,0.06281,216,0.42067
ENSG00000170271,FAXDC2,93,1.95808,34,0.07479,9,-1.8607,15,-1.2319,27,-0.4828
ENSG00000155508,CNOT8,21,-1.2028,49,0.15562,49,0.14416,63,0.59035,44,-0.0523
ENSG00000082516,GEMIN5,15,0.09869,16,0.21101,13,-0.0469,14,-0.0203,13,-0.1126
ENSG00000082515,MRPL22,24,-1.2095,62,0.30597,42,-0.3544,82,0.78649,51,-0.0374
ENSG00000170624,SGCD,16,-0.0212,20,0.37921,34,1.28475,25,0.71715,8,-1.4236
ENSG00000155868,MED7,12,-0.7066,18,-0.0892,17,-0.2527,27,0.53768,20,0.12879
ENSG00000055163,CYFIP2,244,-0.5789,299,-0.2559,395,0.20421,339,-0.0524,380,0.25144
ENSG00000172568,FNDC9,4,-0.9472,6,-0.3912,24,1.93638,11,0.49347,5,-1.1418
ENSG00000155858,LSM11,13,-1.2594,22,-0.4265,17,-0.8425,26,-0.2037,39,0.97926
ENSG00000113282,CLINT1,41,-0.3768,45,-0.2428,65,0.35908,60,0.23902,51,-0.0344
ENSG00000145860,RNF145,88,0.38028,45,-0.6969,103,0.64922,63,-0.1827,66,-0.1884
ENSG00000164332,UBLCP1,59,-0.7599,76,-0.3652,90,-0.0999,85,-0.1829,113,0.54282
ENSG00000170214,ADRA1B,22,0.59726,15,-0.1060,38,1.60438,11,-0.5861,10,-1.1181
ENSG00000113312,TTC1,105,-0.5267,170,0.24591,123,-0.2849,196,0.49584,144,-0.0444
ENSG00000170234,PWWP2A,63,1.16537,24,-0.4323,27,-0.2908,15,-1.2072,32,-0.0070
ENSG00000170231,FABP6,8,-1.0569,16,-0.0339,1,-3.6660,6,-1.4665,25,1.60829
ENSG00000164609,SLU7,125,-0.7293,159,-0.3510,213,0.12663,246,0.36845,209,0.16936
ENSG00000164611,PTTG1,3,-2.2106,20,0.39812,8,-1.0318,32,1.24342,15,-0.0370
ENSG00000145864,GABRB2,264,-1.1368,335,-0.7671,616,0.21416,1040,1.14275,520,-0.1177
ENSG00000022355,GABRA1,234,-1.2944,353,-0.6593,449,-0.2763,816,0.73114,601,0.37620
ENSG00000280776,LINC01202,1,-4.2542,23,0.41331,3,-2.4077,16,-0.1320,25,1.16234
ENSG00000113327,GABRG2,122,-1.4392,236,-0.4231,261,-0.2622,402,0.45638,357,0.48552
ENSG00000113328,CCNG1,27,0.03201,24,-0.1424,20,-0.4338,37,0.57575,25,-0.0763
ENSG00000170584,NUDCD2,39,-0.2566,59,0.43594,29,-0.7235,52,0.23465,46,0.04448
ENSG00000038274,MAT2B,60,-0.8157,92,-0.1248,97,-0.0483,124,0.36619,106,0.18616
ENSG00000145934,TENM2,21,-1.7543,55,-0.2849,98,0.67722,102,0.75147,62,-0.1467
ENSG00000254187,AC008708.2,4,-0.8869,4,-0.8440,15,1.15545,18,1.49951,5,-1.0514
ENSG00000113645,WWC1,44,0.58615,32,0.04683,49,0.75735,24,-0.3879,25,-0.5736
ENSG00000113643,RARS,37,-0.6394,57,0.07290,43,-0.3983,70,0.40931,58,0.16235
ENSG00000188573,FBLL1,40,-0.4546,35,-0.6619,44,-0.3260,33,-0.7491,69,0.84352
ENSG00000120137,PANK3,67,-0.2114,62,-0.3238,76,0.00347,77,0.01494,82,0.20997
ENSG00000184347,SLIT3,49,1.07763,8,-1.7061,42,0.80110,7,-1.9383,26,-0.0510
ENSG00000040275,SPDL1,17,0.57113,9,-0.3678,11,-0.1546,9,-0.3876,12,0.07540
ENSG00000043462,LCP2,7,-0.5117,6,-0.7420,7,-0.4388,19,1.27949,9,-0.1305
ENSG00000182132,KCNIP1,25,0.53435,32,0.97437,22,0.35927,3,-2.4344,15,-0.4137
ENSG00000181163,NPM1,259,-0.0283,330,0.37581,263,-0.0031,269,0.03677,247,-0.1838
ENSG00000072803,FBXW11,121,-0.0645,117,-0.1294,134,0.09091,132,0.07269,127,0.00937
ENSG00000168246,UBTD2,21,0.25482,11,-0.6945,18,0.01499,21,0.28276,18,-0.0054
ENSG00000214357,NEURL1B,20,1.15861,8,-0.3751,10,0.00481,13,0.43515,7,-0.7571
ENSG00000120129,DUSP1,200,2.32579,38,-0.7250,58,-0.0539,35,-0.8340,36,-1.1680
ENSG00000113719,ERGIC1,39,0.27081,30,-0.1283,43,0.42944,31,-0.1143,30,-0.2344
ENSG00000037241,RPL26L1,34,-1.2527,97,0.41873,71,-0.1077,114,0.68695,73,-0.1209
ENSG00000113732,ATP6V0E1,82,1.11184,75,0.93038,28,-0.6822,33,-0.4240,32,-0.7547
ENSG00000164463,CREBRF,82,0.56383,44,-0.4478,74,0.38661,45,-0.4354,56,-0.1274
ENSG00000113734,BNIP1,10,0.00267,9,-0.1267,11,0.17894,18,0.98058,8,-0.5850
ENSG00000145919,BOD1,32,-0.7177,58,0.25223,54,0.15455,60,0.32799,48,-0.0841
ENSG00000113742,CPEB4,121,0.23453,71,-0.6221,161,0.73197,88,-0.2880,100,-0.1463
ENSG00000170091,NSG2,176,-1.0777,228,-0.6802,501,0.61770,363,0.06756,380,0.25893
ENSG00000184845,DRD1,11,-0.7931,5,-1.9810,34,1.08848,5,-1.9115,22,0.70216
ENSG00000164466,SFXN1,62,-0.4035,54,-0.6059,102,0.41848,79,0.00445,84,0.17946
ENSG00000113749,HRH2,30,0.37412,9,-1.4353,54,1.40338,13,-0.9581,22,-0.2845
ENSG00000145920,CPLX2,458,0.86820,235,-0.2655,231,-0.2957,106,-1.4948,296,0.19917
