Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000138814,PPP3CA,333,-1.8301,1080,-0.0246,1895,1.13868,978,-0.1753,392,-1.5856
ENSG00000254531,AP001816.1,11,-0.7153,27,1.34506,11,-0.8496,7,-1.3180,12,-0.6362
ENSG00000109320,NFKB1,38,1.37009,11,-0.9521,17,-0.0124,15,-0.1955,22,0.42994
ENSG00000109332,UBE2D3,166,-0.4453,251,0.37781,183,-0.3205,207,-0.0882,226,0.05365
ENSG00000145354,CISD2,63,-0.3820,100,0.63195,62,-0.4406,73,-0.1495,60,-0.4510
ENSG00000164038,SLC9B2,7,-2.0196,33,0.46290,26,-0.1530,27,-0.0867,34,0.33189
ENSG00000164039,BDH2,60,1.20963,16,-1.3079,5,-2.7736,22,-0.4714,110,2.46728
ENSG00000168772,CXXC4,52,0.61857,32,-0.3046,37,0.06952,60,0.87323,9,-2.0700
ENSG00000168769,TET2,48,1.49181,7,-1.9926,24,0.29581,14,-0.5951,44,1.30861
ENSG00000138777,PPA2,36,-0.6126,67,0.67642,38,-0.5726,55,0.06972,41,-0.4064
ENSG00000145348,TBCK,25,-0.0795,25,-0.1745,40,0.81189,16,-0.7388,18,-0.6100
ENSG00000164022,AIMP1,143,1.55599,34,-1.2159,59,0.00465,56,-0.0679,77,0.44872
ENSG00000138801,PAPSS1,162,1.15429,91,0.27000,68,-0.3534,41,-1.0695,38,-1.1776
ENSG00000245293,AC096564.1,186,4.18082,2,-4.2326,13,-1.2964,41,0.53235,2,-3.9613
ENSG00000138796,HADH,38,0.20720,27,-0.4968,29,-0.2612,27,-0.3407,69,1.25466
ENSG00000109475,RPL34,1732,0.35149,1113,-0.5486,756,-1.0647,2987,1.31421,1909,0.51553
ENSG00000198856,OSTC,19,-0.4027,29,0.47630,16,-0.7108,20,-0.3097,33,0.45944
ENSG00000164089,ETNPPL,84,0.21482,29,-1.8629,25,-1.7664,108,0.64758,300,2.72097
ENSG00000138802,SEC24B,46,0.36577,39,0.13587,33,-0.1659,20,-0.9280,43,0.24264
ENSG00000123739,PLA2G12A,104,0.55378,67,-0.2701,84,0.23137,57,-0.4196,73,-0.0234
ENSG00000109534,GAR1,14,-0.1578,17,0.13575,14,-0.2512,10,-0.7006,24,0.67600
ENSG00000170522,ELOVL6,41,0.03845,41,0.06329,43,0.17362,39,-0.0251,28,-0.5670
ENSG00000138660,AP1AR,35,-0.6440,60,0.29879,64,0.35449,56,0.06495,22,-1.3497
ENSG00000174720,LARP7,280,1.23693,67,-1.5051,150,0.18012,149,0.14738,229,0.87415
ENSG00000145362,ANK2,444,-1.1687,884,-0.1485,1447,0.87144,1126,0.30140,433,-1.2064
ENSG00000145349,CAMK2D,70,-0.6594,128,0.52132,113,0.12499,91,-0.2447,56,-0.9907
ENSG00000174607,UGT8,410,6.01943,5,-3.9283,2,-4.4555,11,-2.3399,10,-2.4140
ENSG00000228358,LINC02263,2,-3.5087,23,-0.3597,65,2.06328,9,-1.6252,5,-2.4779
ENSG00000164100,NDST3,2,-4.2419,41,0.14496,86,1.70067,11,-1.9775,4,-3.3906
ENSG00000269893,SNHG8,166,0.32381,120,-0.3150,71,-1.1224,213,0.74524,226,0.85194
ENSG00000145388,METTL14,41,0.94977,15,-0.9200,34,0.72339,15,-0.6747,24,0.05891
ENSG00000172403,SYNPO2,38,-0.2603,42,-0.1682,59,0.53910,30,-0.6348,49,0.14946
ENSG00000145390,USP53,43,0.36945,9,-2.4474,39,0.23803,50,0.62433,99,1.90896
ENSG00000164096,C4orf3,259,0.25320,206,-0.1841,219,-0.0225,276,0.35784,199,-0.1774
ENSG00000164111,ANXA5,128,1.72302,24,-1.4521,16,-1.7853,36,-0.4638,141,1.92582
ENSG00000164112,TMEM155,14,-2.4522,100,0.96119,96,0.53224,47,-0.6766,2,-5.0504
ENSG00000123737,EXOSC9,37,0.30604,32,0.09337,41,0.57719,16,-0.9526,12,-1.3699
ENSG00000138686,BBS7,23,-1.0075,53,0.53553,60,0.61832,28,-0.6842,10,-2.1461
ENSG00000138688,KIAA1109,278,0.31617,168,-0.7343,342,0.79131,227,-0.0204,207,-0.1695
ENSG00000138685,FGF2,22,-0.5254,10,-2.1325,11,-1.6560,62,1.21137,127,2.75826
ENSG00000151458,ANKRD50,21,-0.6462,30,-0.1412,38,0.32734,39,0.35785,30,-0.1122
ENSG00000164066,INTU,63,0.42606,23,-1.5867,75,0.87373,33,-0.5752,98,1.21441
ENSG00000164070,HSPA4L,39,-1.7235,125,0.11912,182,0.83169,95,-0.3720,79,-0.6571
ENSG00000164073,MFSD8,31,1.09749,12,-0.6119,14,-0.2473,8,-1.1128,29,0.97028
ENSG00000164074,ABHD18,20,0.34007,13,-0.4591,20,0.41129,13,-0.2845,19,0.22023
ENSG00000138709,LARP1B,67,-0.1575,52,-0.8008,132,1.19892,81,0.14844,44,-0.8058
ENSG00000164040,PGRMC2,63,-0.6424,103,0.22566,104,0.17432,71,-0.4647,99,0.06553
ENSG00000077684,JADE1,35,-0.7344,54,-0.0748,77,0.63224,53,-0.0765,43,-0.4181
ENSG00000151466,SCLT1,63,0.45896,23,-1.5508,60,0.45204,106,1.37929,48,0.02002
ENSG00000250241,AC105383.1,34,1.71960,8,-0.9681,16,0.40338,14,0.17957,2,-2.6240
ENSG00000138650,PCDH10,150,0.08364,113,-0.5458,215,0.81920,135,-0.0878,113,-0.3620
ENSG00000151012,SLC7A11,36,-0.7376,18,-2.2491,29,-1.1450,55,-0.0650,293,3.37771
ENSG00000109381,ELF2,68,1.26111,18,-1.2893,47,0.69524,27,-0.3070,34,0.05327
ENSG00000109390,NDUFC1,137,-0.8408,290,0.61006,156,-0.7152,255,0.13677,244,0.06926
ENSG00000164134,NAA15,130,1.05161,50,-0.7747,96,0.60448,48,-0.5966,61,-0.2286
ENSG00000145391,SETD7,70,0.49041,45,-0.3616,38,-0.5662,47,-0.1644,96,1.04311
ENSG00000085871,MGST2,3,-2.3210,20,0.94436,10,-0.5889,9,-0.7828,18,0.40519
ENSG00000153130,SCOC,202,-0.5411,360,0.68078,244,-0.2805,285,0.00437,146,-1.0431
ENSG00000153132,CLGN,6,-1.5894,19,0.36391,23,0.59900,7,-1.2488,15,-0.1566
ENSG00000179387,ELMOD2,11,-0.4372,15,0.12665,15,0.04940,14,-0.0832,15,0.06348
ENSG00000109436,TBC1D9,8,-3.3513,108,1.09551,76,-0.0010,69,-0.1434,22,-1.8632
ENSG00000170153,RNF150,13,-1.8374,49,0.27525,77,1.13451,13,-1.8254,21,-1.1097
ENSG00000109445,ZNF330,29,0.23445,28,0.28152,18,-0.5920,27,0.12522,23,-0.1782
ENSG00000109452,INPP4B,2,-2.6699,11,-0.8850,22,0.50900,7,-1.1923,51,2.02735
ENSG00000170185,USP38,39,1.06406,21,-0.0217,16,-0.4576,15,-0.4588,18,-0.2270
ENSG00000109458,GAB1,161,2.77012,20,-1.4419,28,-0.5760,16,-1.3114,36,-0.1147
ENSG00000153147,SMARCA5,463,1.42884,135,-0.9446,252,0.40764,146,-0.5259,183,-0.1718
ENSG00000164161,HHIP,477,5.06543,11,-3.3130,9,-3.0966,26,-1.3862,23,-1.5705
ENSG00000164163,ABCE1,112,0.97564,55,-0.3159,77,0.39715,33,-0.9922,44,-0.5444
ENSG00000164164,OTUD4,37,0.26134,22,-0.7989,53,1.03185,19,-0.8054,34,0.11474
ENSG00000170365,SMAD1,24,-0.0775,21,-0.4692,27,0.11512,10,-1.3511,57,1.37497
ENSG00000151612,ZNF827,39,-0.2878,35,-0.6756,74,0.92520,50,0.12289,43,-0.1402
ENSG00000164167,LSM6,25,-0.0625,28,0.16561,18,-0.6388,18,-0.5727,44,0.88535
ENSG00000164168,TMEM184C,32,0.35876,24,-0.1598,30,0.29659,22,-0.2557,20,-0.3373
ENSG00000071205,ARHGAP10,10,-1.3191,10,-1.7725,43,1.13308,37,0.67385,47,1.09782
ENSG00000151623,NR3C2,14,-1.4559,45,0.70140,26,-0.5484,45,0.39941,27,-0.4084
ENSG00000170390,DCLK2,33,-0.7782,43,-0.5460,58,0.12683,33,-0.7481,132,1.57269
ENSG00000145425,RPS3A,734,-0.2229,829,-0.0420,510,-0.8775,1472,0.94614,1041,0.34861
ENSG00000109686,SH3D19,49,1.41508,14,-0.9201,27,0.42226,13,-0.7578,21,-0.0587
ENSG00000059691,GATB,22,-1.4270,79,1.08136,59,0.08431,27,-1.1405,20,-1.5555
ENSG00000109670,FBXW7,214,-1.2465,491,0.08099,763,0.95206,485,0.03033,96,-2.4463
ENSG00000164144,ARFIP1,28,0.74874,13,-0.7293,17,-0.1233,27,0.69288,20,0.19314
ENSG00000109654,TRIM2,1140,1.74755,304,-0.7982,472,0.18103,325,-0.4416,232,-0.9614
ENSG00000145428,RNF175,7,-2.7710,74,1.35079,54,0.18400,18,-1.5155,10,-2.3466
ENSG00000171566,PLRG1,72,0.65268,47,-0.0737,52,0.12637,22,-1.1974,50,0.04873
ENSG00000164114,MAP9,122,-1.2282,239,-0.2886,471,1.15796,267,-0.0106,130,-1.1338
ENSG00000164116,GUCY1A1,53,-0.0675,34,-1.0741,55,-0.0027,53,-0.0539,144,1.69923
ENSG00000260244,AC104083.1,16,-0.7175,22,-0.3492,23,-0.1849,25,-0.0413,55,1.29265
ENSG00000061918,GUCY1B1,49,-2.1992,276,0.86902,217,0.09602,155,-0.4524,115,-0.9148
ENSG00000256043,CTSO,28,0.92280,8,-1.5377,7,-1.3591,23,0.58493,49,2.00630
ENSG00000109738,GLRB,35,-2.0162,195,1.26316,144,0.17544,47,-1.5781,33,-2.0994
ENSG00000120251,GRIA2,225,-1.4803,562,-0.0962,1152,1.45063,271,-1.1961,204,-1.6286
ENSG00000164125,GASK1B,30,-0.9256,34,-0.9967,31,-0.9338,66,0.32621,189,2.33342
ENSG00000164124,TMEM144,1098,5.60907,15,-3.9852,9,-4.2462,39,-1.9853,60,-1.3319
ENSG00000171509,RXFP1,10,-1.3619,28,0.40269,40,1.01376,15,-0.7541,1,-4.6999
ENSG00000171503,ETFDH,22,0.59244,14,-0.2327,13,-0.2808,12,-0.3889,22,0.59511
ENSG00000171497,PPID,56,-0.1047,76,0.68077,51,-0.2861,51,-0.2536,26,-1.2701
ENSG00000052795,FNIP2,118,0.48633,81,-0.2014,112,0.46261,96,0.15130,28,-1.7306
ENSG00000109756,RAPGEF2,120,-0.3189,133,-0.2240,229,0.90774,142,-0.0421,59,-1.4012
ENSG00000168843,FSTL5,9,-1.8470,24,-0.5471,31,0.04494,37,0.33410,68,1.40618
ENSG00000164128,NPY1R,4,-2.0721,16,-0.3273,38,1.55039,11,-0.7439,9,-1.0551
ENSG00000198498,TMA16,37,0.78475,12,-1.3553,37,0.90698,25,0.09637,25,0.09633
ENSG00000145416,MARCH1,142,1.69483,45,-0.4524,63,0.27383,32,-0.8412,10,-2.5428
ENSG00000170088,TMEM192,41,0.33615,27,-0.4667,40,0.33219,29,-0.2116,41,0.32161
ENSG00000109466,KLHL2,87,-0.2494,121,0.50022,117,0.26611,71,-0.5599,36,-1.5810
ENSG00000052802,MSMO1,99,-0.3527,109,-0.2905,75,-0.8581,44,-1.5687,376,2.03548
ENSG00000109472,CPE,517,-1.4623,1271,-0.1047,921,-0.6437,945,-0.5380,3531,1.75106
ENSG00000196104,SPOCK3,577,2.81357,77,-1.2470,78,-0.9695,108,-0.3780,80,-0.8439
ENSG00000129116,PALLD,45,0.42523,16,-1.5659,22,-0.7856,61,0.95666,96,1.81949
ENSG00000145439,CBR4,32,0.32544,26,-0.0333,28,0.14948,21,-0.3458,22,-0.2412
ENSG00000154447,SH3RF1,27,-0.2571,28,-0.3255,35,0.18498,49,0.71654,28,-0.1683
ENSG00000137601,NEK1,85,0.39224,41,-1.0863,95,0.69641,98,0.62991,64,-0.0631
ENSG00000109572,CLCN3,199,0.56171,135,-0.1172,136,-0.0794,122,-0.2356,141,-0.0025
ENSG00000056050,HPF1,87,0.33760,81,0.35027,63,-0.2266,51,-0.5190,52,-0.4810
ENSG00000198948,MFAP3L,149,1.95231,29,-1.2244,38,-0.5155,37,-0.4969,78,0.72235
ENSG00000109576,AADAT,9,-0.8618,18,0.29435,21,0.51444,10,-0.7418,12,-0.5032
ENSG00000109586,GALNT7,51,1.89015,14,-0.5109,15,-0.3164,6,-1.5231,15,-0.2434
ENSG00000164104,HMGB2,73,0.86293,27,-1.0483,42,-0.0713,44,0.00385,83,1.09446
ENSG00000164105,SAP30,32,0.66740,17,-0.5722,23,0.16573,10,-1.1136,36,0.88172
ENSG00000164106,SCRG1,139,0.19742,87,-0.8171,34,-2.1297,100,-0.3350,458,2.48041
ENSG00000145451,GLRA3,2,-4.1612,60,1.47319,44,0.22954,11,-1.8347,6,-2.7112
ENSG00000150625,GPM6A,456,-2.0880,2063,0.41516,2148,0.36328,1578,-0.1907,1404,-0.3765
ENSG00000150627,WDR17,21,-1.5395,67,0.38737,87,0.80636,28,-1.1266,31,-0.9669
ENSG00000129128,SPCS3,75,-0.1640,99,0.48076,91,0.16646,34,-1.3797,62,-0.4562
ENSG00000038002,AGA,42,1.85082,12,-0.5316,9,-0.9325,7,-1.0545,20,0.45185
ENSG00000218336,TENM3,10,-2.1218,43,0.05334,72,1.07499,46,0.13402,8,-2.4662
ENSG00000129187,DCTD,13,-1.5364,41,0.40666,20,-0.9588,56,0.76929,45,0.38369
ENSG00000151718,WWC2,46,1.21887,15,-0.9177,37,1.04368,4,-2.3553,16,-0.4731
ENSG00000168564,CDKN2AIP,24,0.59311,12,-0.6528,21,0.49115,11,-0.5613,21,0.37520
ENSG00000168556,ING2,28,-0.1619,26,-0.4874,52,1.00506,33,0.08185,15,-1.1053
ENSG00000182552,RWDD4,29,0.75571,21,0.33305,12,-0.7236,17,-0.1373,12,-0.6401
ENSG00000168538,TRAPPC11,27,-0.5745,49,0.64210,46,0.29574,13,-1.7244,25,-0.7053
ENSG00000173320,STOX2,147,0.31686,116,-0.1218,145,0.33940,135,0.17532,57,-1.1773
ENSG00000168310,IRF2,54,1.92859,8,-1.5844,12,-0.6791,11,-0.8159,42,1.40950
ENSG00000164305,CASP3,21,0.32681,14,-0.4660,16,-0.1823,11,-0.6532,35,1.19874
ENSG00000151726,ACSL1,134,2.59991,24,-0.8513,20,-0.9337,15,-1.2899,25,-0.4668
ENSG00000151729,SLC25A4,126,-1.3745,411,0.89586,322,0.09897,213,-0.5757,121,-1.4359
ENSG00000164323,CFAP97,166,1.55415,32,-1.5889,89,0.49998,77,0.20578,66,-0.0513
ENSG00000109762,SNX25,7,-1.6449,26,0.45947,24,0.13304,20,-0.1270,19,-0.2274
ENSG00000186352,ANKRD37,7,-1.2430,21,0.62021,17,0.03163,12,-0.5537,14,-0.2717
ENSG00000109775,UFSP2,69,1.01171,34,-0.2882,36,-0.0978,21,-0.9094,44,0.25460
ENSG00000154556,SORBS2,32,-1.6598,80,-0.4226,179,1.33602,79,-0.2846,65,-0.6023
ENSG00000109794,FAM149A,7,-1.5403,16,-0.4164,22,0.29491,38,1.17144,18,-0.0946
ENSG00000145476,CYP4V2,31,1.06059,10,-1.1361,9,-1.0599,16,-0.0210,44,1.75098
ENSG00000083857,FAT1,28,0.35962,5,-2.7718,7,-1.7841,30,0.48816,107,3.18000
ENSG00000109536,FRG1,145,0.80425,61,-0.8781,115,0.47849,70,-0.4072,119,0.45984
ENSG00000164366,CCDC127,37,0.29596,31,0.05713,29,-0.0966,35,0.23949,20,-0.6610
ENSG00000073578,SDHA,118,-0.2486,182,0.83122,102,-0.5378,100,-0.5143,90,-0.6762
ENSG00000249915,PDCD6,79,-0.5130,141,0.73431,90,-0.3486,68,-0.7435,95,-0.2393
ENSG00000180104,EXOC3,36,-0.8711,68,0.22114,59,-0.0870,82,0.44579,54,-0.2346
ENSG00000171368,TPPP,529,0.96491,284,-0.1362,281,-0.1177,290,-0.0550,180,-0.8050
ENSG00000028310,BRD9,48,-0.1027,60,0.39305,48,-0.1366,39,-0.4457,43,-0.2847
ENSG00000049656,CLPTM1L,25,-1.2676,77,0.86601,58,0.01325,28,-1.1077,41,-0.5467
ENSG00000153395,LPCAT1,3,-3.3561,42,1.10291,34,0.26947,5,-2.7183,22,-0.5039
ENSG00000171421,MRPL36,22,-0.8139,49,0.82878,24,-0.7251,36,-0.0664,31,-0.2915
ENSG00000145494,NDUFS6,127,-0.4703,208,0.54974,136,-0.4140,147,-0.2493,163,-0.0743
ENSG00000164151,ICE1,86,0.44399,41,-1.0535,98,0.78447,75,0.21912,71,0.12052
ENSG00000133398,MED10,46,-0.4830,83,0.86326,54,-0.2529,56,-0.1486,17,-1.9923
ENSG00000215218,UBE2QL1,27,-2.8682,232,0.75200,213,0.32097,172,-0.0740,64,-1.5844
ENSG00000037474,NSUN2,17,-0.0452,20,0.33674,16,-0.2085,12,-0.5566,18,0.02477
ENSG00000145545,SRD5A1,9,-1.9054,36,0.39582,34,0.16631,54,0.92833,5,-2.6180
ENSG00000112941,TENT4A,24,-0.3716,35,0.34189,37,0.34908,14,-1.2050,25,-0.3346
ENSG00000078295,ADCY2,49,-1.3761,107,-0.2696,157,0.52742,95,-0.3637,189,0.76226
ENSG00000124275,MTRR,51,1.39049,15,-0.9447,31,0.60371,9,-1.4183,23,0.01543
ENSG00000247516,MIR4458HG,48,0.22891,44,0.16720,21,-1.1272,50,0.29238,57,0.50410
ENSG00000112902,SEMA5A,77,1.11711,15,-1.9443,28,-0.6019,36,-0.1631,128,2.14330
ENSG00000150753,CCT5,82,-0.4192,143,0.88787,88,-0.3350,44,-1.3785,83,-0.3891
ENSG00000164237,CMBL,24,-0.9399,38,-0.3326,45,0.05982,63,0.60828,63,0.61647
ENSG00000145495,MARCH6,215,-0.5361,323,0.17942,413,0.61417,209,-0.5832,174,-0.8695
ENSG00000164236,ANKRD33B,12,-2.1563,49,0.02770,85,1.14527,48,-0.0095,11,-2.2369
ENSG00000112977,DAP,14,-0.7179,15,-0.7834,11,-1.1372,40,1.04409,58,1.72334
ENSG00000169862,CTNND2,285,-0.3376,295,-0.4313,317,-0.1931,583,0.85122,487,0.53874
ENSG00000038382,TRIO,36,-1.1973,90,0.41268,103,0.55424,57,-0.4924,38,-1.0906
ENSG00000154122,ANKH,107,-0.5276,174,0.42923,160,0.13491,107,-0.5203,110,-0.4723
ENSG00000173545,ZNF622,44,0.28330,39,0.15373,31,-0.3353,37,-0.0229,34,-0.1243
ENSG00000154153,RETREG1,329,1.64319,107,-0.4596,156,0.35120,69,-0.9926,29,-2.2743
ENSG00000145555,MYO10,329,1.58147,39,-2.4149,54,-1.5331,147,0.15666,465,2.32524
ENSG00000176788,BASP1,307,-2.0811,1454,0.57116,1491,0.43391,1273,0.11039,330,-1.9736
ENSG00000215196,BASP1-AS1,5,-2.3878,23,-0.0381,30,0.45872,29,0.30262,26,0.16892
ENSG00000271892,AC026790.1,4,-1.8056,18,0.61905,14,-0.0617,17,0.28810,8,-0.8032
ENSG00000248455,LINC02217,6,-2.3002,42,0.98001,28,-0.1788,29,-0.0985,15,-1.0461
ENSG00000145526,CDH18,12,-2.2509,66,0.62912,87,0.98948,24,-1.2388,4,-3.7621
ENSG00000154162,CDH12,8,-1.7725,26,0.00016,50,1.39650,19,-0.4949,2,-3.7069
ENSG00000286961,AC091938.1,5,-2.6150,35,0.66814,34,0.36484,21,-0.4091,16,-0.8395
ENSG00000040731,CDH10,12,-1.8311,58,1.01531,45,0.13202,23,-0.9340,18,-1.2996
ENSG00000113100,CDH9,6,-2.2110,25,-0.2498,61,1.75409,8,-1.8280,11,-1.3502
ENSG00000113361,CDH6,11,-0.6285,12,-0.6203,21,0.52265,16,-0.0347,27,0.84296
ENSG00000113360,DROSHA,21,-1.2614,59,0.53331,55,0.23367,23,-1.1249,47,-0.0429
ENSG00000082213,C5orf22,10,-1.3215,34,1.12175,24,-0.0134,9,-1.4281,11,-1.1822
ENSG00000133401,PDZD2,44,-0.8955,61,-0.5972,114,0.74655,88,0.19113,100,0.40760
ENSG00000113384,GOLPH3,52,-0.1037,71,0.68946,34,-0.8442,41,-0.4705,56,0.01878
ENSG00000150712,MTMR12,21,-0.9969,37,-0.1653,66,1.04638,26,-0.6199,28,-0.5555
ENSG00000056097,ZFR,348,0.34237,225,-0.5403,338,0.34496,308,0.14477,306,0.13439
ENSG00000113387,SUB1,230,-0.9267,466,0.31880,490,0.31775,390,-0.0995,268,-0.6931
ENSG00000113407,TARS,74,0.50504,55,0.02504,55,0.01230,44,-0.3429,43,-0.3882
ENSG00000242110,AMACR,6,-1.8964,32,0.95598,25,0.12085,8,-1.5701,17,-0.4858
ENSG00000039560,RAI14,53,2.30338,2,-3.6076,11,-0.5845,18,0.28916,37,1.52301
ENSG00000113456,RAD1,13,-1.3718,27,-0.3721,43,0.56833,50,0.73255,29,-0.1324
ENSG00000113460,BRIX1,72,1.25348,28,-0.4756,40,0.27512,27,-0.3875,19,-0.9425
ENSG00000168724,DNAJC21,134,0.48511,79,-0.5547,152,0.83442,76,-0.4364,69,-0.5952
ENSG00000152582,SPEF2,23,-0.1995,20,-0.6171,54,1.50899,12,-1.2009,14,-0.9952
ENSG00000164187,LMBRD2,75,-0.8602,137,0.14603,197,0.82762,90,-0.5801,61,-1.1766
ENSG00000152620,NADK2,43,-0.2456,43,-0.4148,41,-0.3674,60,0.28307,99,1.14235
ENSG00000079215,SLC1A3,186,-1.1937,209,-1.3991,167,-1.4814,376,-0.0977,1866,3.10413
ENSG00000285967,NIPBL-DT,15,0.03777,12,-0.4968,17,0.28579,28,1.08665,7,-1.0655
ENSG00000164190,NIPBL,313,1.49396,44,-2.1956,204,0.85091,141,0.08950,160,0.30121
ENSG00000197603,CPLANE1,105,0.67541,33,-1.5991,131,1.31009,61,-0.2189,71,0.02787
ENSG00000113569,NUP155,22,0.38756,15,-0.3316,22,0.47312,18,0.07618,11,-0.7230
ENSG00000082068,WDR70,54,0.78712,22,-0.9902,57,1.05049,14,-1.3217,35,0.07103
ENSG00000113594,LIFR,208,1.66585,42,-1.4310,47,-0.9439,72,-0.1821,190,1.48087
ENSG00000164327,RICTOR,76,1.08324,27,-0.8839,54,0.55411,24,-0.8049,46,0.20443
ENSG00000113638,TTC33,25,-1.2029,62,0.32074,59,0.11860,66,0.28888,39,-0.5340
ENSG00000132356,PRKAA1,32,0.63928,27,0.60918,14,-0.7736,13,-0.8566,16,-0.5303
ENSG00000145592,RPL37,1609,0.53059,924,-0.5616,612,-1.1168,2249,1.12080,1741,0.66503
ENSG00000182836,PLCXD3,34,-0.2119,34,-0.3483,62,0.89682,49,0.34095,11,-1.8840
ENSG00000083720,OXCT1,59,-1.6429,221,0.74564,191,0.20626,133,-0.4018,83,-1.1231
ENSG00000205765,C5orf51,42,1.11232,19,-0.3329,22,0.01978,15,-0.5333,18,-0.2567
ENSG00000198865,CCDC152,37,1.49185,4,-2.4454,13,-0.3426,29,1.05701,32,1.18696
ENSG00000250722,SELENOP,1059,4.48665,20,-3.6909,8,-4.6249,36,-2.2433,240,0.68665
ENSG00000172262,ZNF131,45,0.49015,23,-0.8143,48,0.68393,23,-0.5998,45,0.46515
ENSG00000177453,NIM1K,13,-0.9907,31,0.62264,32,0.48071,12,-1.1028,11,-1.2832
ENSG00000112972,HMGCS1,73,-1.5232,224,0.36145,173,-0.2290,75,-1.4920,377,1.11396
ENSG00000172239,PAIP1,100,0.01116,102,0.06978,123,0.39915,71,-0.5429,71,-0.5428
ENSG00000248092,NNT-AS1,108,0.62860,48,-0.9678,88,0.32827,101,0.51102,89,0.28977
ENSG00000112992,NNT,57,-0.9648,118,0.30766,123,0.29059,100,-0.0792,73,-0.5729
ENSG00000251141,MRPS30-DT,26,-0.3971,31,-0.1605,54,0.94702,32,-0.0567,10,-1.8428
ENSG00000112996,MRPS30,26,-1.1900,76,0.83989,61,0.11400,44,-0.4057,19,-1.7079
ENSG00000272335,AC093297.2,14,-1.0060,31,0.37017,42,0.85893,16,-0.8118,6,-2.2705
ENSG00000164588,HCN1,12,-2.8250,115,1.18624,95,0.34309,34,-1.3278,17,-2.3599
ENSG00000151883,PARP8,5,-2.2794,31,0.79888,28,0.33437,17,-0.5211,10,-1.3087
ENSG00000152684,PELO,7,-1.1224,18,0.71089,13,-0.1816,8,-0.9075,15,0.05612
ENSG00000164172,MOCS2,68,-0.7771,124,0.29355,113,0.03040,144,0.42332,68,-0.7884
ENSG00000164258,NDUFS4,53,-1.0388,124,0.54191,81,-0.4168,100,-0.0381,110,0.12256
ENSG00000185305,ARL15,2,-3.0640,20,0.87485,18,0.37044,11,-0.4969,5,-1.6032
ENSG00000169271,HSPB3,0,-4.5742,27,2.08901,13,-0.2686,2,-2.8145,1,-3.2803
ENSG00000178996,SNX18,44,1.76067,8,-1.4213,8,-1.2375,8,-1.0315,45,1.82380
ENSG00000067248,DHX29,131,1.03245,46,-0.9761,103,0.72020,39,-0.9583,82,0.21600
ENSG00000039123,MTREX,61,-0.1481,63,-0.1432,82,0.38243,34,-1.0661,91,0.50705
ENSG00000067113,PLPP1,88,1.25954,44,0.11858,22,-1.0765,17,-1.3974,53,0.38376
ENSG00000134352,IL6ST,220,0.77950,90,-0.9651,107,-0.4642,195,0.56784,255,1.04266
ENSG00000062194,GPBP1,218,0.43332,130,-0.6067,225,0.56892,163,-0.0498,160,-0.0798
ENSG00000249436,AC008780.1,12,-2.2304,54,-0.0006,73,0.58004,95,0.93951,18,-1.6995
ENSG00000145632,PLK2,13,-3.1869,147,0.81468,142,0.47371,79,-0.5463,39,-1.6236
ENSG00000152932,RAB3C,18,-3.6631,290,0.90968,218,0.03168,213,-0.0143,103,-1.1424
ENSG00000113448,PDE4D,9,-2.2271,39,-0.1184,64,0.87267,46,0.19417,30,-0.5015
ENSG00000152931,PART1,36,-1.8626,133,0.26805,198,1.00392,102,-0.2749,19,-2.7533
ENSG00000164182,NDUFAF2,61,-0.4434,83,0.08633,87,0.13496,108,0.48581,50,-0.7592
ENSG00000188725,SMIM15,43,0.63494,22,-0.6466,32,0.18363,22,-0.4665,45,0.72566
ENSG00000130449,ZSWIM6,145,1.93997,34,-0.8799,40,-0.3611,27,-0.9690,58,0.26844
ENSG00000068796,KIF2A,281,1.77521,62,-1.1440,118,0.23449,86,-0.3015,85,-0.3217
ENSG00000086189,DIMT1,16,0.12923,14,-0.1359,16,0.08225,7,-1.0573,23,0.70757
ENSG00000086200,IPO11,27,0.63985,21,0.45859,17,-0.1328,6,-1.5884,11,-0.8066
ENSG00000164197,RNF180,30,0.11469,20,-0.8051,44,0.86824,34,0.28711,23,-0.3096
ENSG00000186479,RGS7BP,39,-0.9783,51,-0.8297,159,1.70920,74,0.02384,22,-1.8197
ENSG00000153006,SREK1IP1,96,0.76785,37,-1.0638,92,0.83365,51,-0.2755,64,0.08039
ENSG00000153015,CWC27,121,0.79055,43,-1.2178,123,0.97322,89,0.26750,52,-0.6003
ENSG00000113593,PPWD1,42,1.04720,21,-0.2027,22,-0.0623,23,0.01443,12,-1.0296
ENSG00000113595,TRIM23,87,-0.3659,117,0.19806,155,0.69093,80,-0.4826,34,-1.7734
ENSG00000113597,TRAPPC13,36,0.04653,45,0.69830,28,-0.3876,16,-1.2279,29,-0.3220
ENSG00000197860,SGTB,45,-2.0653,220,0.66915,193,0.18866,167,-0.0761,93,-0.9830
ENSG00000123213,NLN,48,0.27627,40,-0.0452,59,0.73452,24,-0.8281,16,-1.4474
ENSG00000112851,ERBIN,436,2.66724,35,-2.2605,65,-0.9096,133,0.32441,145,0.46320
