Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000116903,EXOC8,7,-1.5073,11,-0.8930,10,-1.0172,9,-1.1341,34,0.93431,20,0.09766,24,0.65300
ENSG00000135766,EGLN1,95,0.63718,67,0.06009,77,0.29911,36,-0.8801,108,0.85065,92,0.58775,46,-0.7817
ENSG00000116918,TSNAX,51,-1.2634,65,-0.9209,106,-0.1634,68,-0.8446,111,-0.0943,165,0.54363,145,0.62420
ENSG00000116991,SIPA1L2,19,-1.6891,39,-0.6025,60,0.05949,44,-0.4281,37,-0.6647,46,-0.3442,78,0.92183
ENSG00000135778,NTPCR,83,-0.2274,58,-0.7657,104,0.13066,111,0.24163,101,0.07873,68,-0.5233,105,0.26753
ENSG00000135749,PCNX2,11,-2.8219,53,-0.4878,69,-0.0762,92,0.40150,60,-0.2887,123,0.87232,77,0.18096
ENSG00000135750,KCNK1,32,-2.2051,54,-1.4284,145,0.06323,91,-0.6624,99,-0.5359,205,0.62688,181,0.79195
ENSG00000183780,SLC35F3,5,-1.8372,11,-0.8126,9,-1.0346,25,0.45252,8,-1.2137,48,1.54798,20,0.17306
ENSG00000168275,COA6,29,-0.9986,37,-0.6363,66,0.26576,79,0.55081,22,-1.3876,60,0.10391,65,0.39553
ENSG00000059588,TARBP1,26,-0.2588,25,-0.3254,20,-0.6520,6,-2.3789,2,-3.5645,132,2.64924,25,-0.4653
ENSG00000168264,IRF2BP2,174,1.74259,77,0.31894,32,-1.0447,34,-0.9261,114,0.97488,63,0.00904,39,-1.0537
ENSG00000173726,TOMM20,203,-0.7610,165,-1.0776,283,-0.2482,280,-0.2697,392,0.26447,415,0.36003,383,0.40052
ENSG00000054267,ARID4B,612,1.44666,189,-0.4989,233,-0.1697,226,-0.2192,228,-0.2053,344,0.45291,205,-0.5748
ENSG00000152904,GGPS1,29,-0.4138,21,-0.8880,36,-0.0966,47,0.33723,50,0.43797,30,-0.3656,41,0.20472
ENSG00000168243,GNG4,7,-1.7858,32,0.46177,27,0.21417,23,-0.0530,23,-0.0444,23,-0.0733,25,0.16901
ENSG00000143669,LYST,37,-0.2273,18,-1.2769,37,-0.2469,36,-0.2699,46,0.09571,72,0.84118,45,0.14116
ENSG00000077585,GPR137B,20,0.01860,56,1.70421,35,0.88385,6,-1.7293,35,0.88675,14,-0.5993,11,-1.2517
ENSG00000116977,LGALS8,28,-0.9277,22,-1.2338,31,-0.7683,49,-0.0574,57,0.19546,45,-0.1986,65,0.74795
ENSG00000077522,ACTN2,46,-0.7308,27,-1.5471,77,0.06316,69,-0.0984,76,0.04157,135,0.99624,76,0.09225
ENSG00000116984,MTR,55,0.83437,10,-1.7910,33,0.00935,27,-0.2971,39,0.27689,77,1.44158,24,-0.7442
ENSG00000198626,RYR2,59,-2.1528,29,-3.1822,83,-1.6609,191,-0.4031,469,1.06154,555,1.35943,266,0.20120
ENSG00000133019,CHRM3,17,-2.6654,46,-1.1947,124,0.33223,86,-0.2585,88,-0.2196,164,0.79083,117,0.41952
ENSG00000155816,FMN2,47,-0.6305,106,0.67295,73,0.07321,65,-0.1233,98,0.53909,85,0.31071,59,-0.4107
ENSG00000182901,RGS7,4,-4.2484,30,-1.5357,83,0.01613,88,0.09894,65,-0.3772,69,-0.2798,113,1.00162
ENSG00000091483,FH,38,-0.1856,37,-0.2566,31,-0.5268,32,-0.4755,58,0.45622,28,-0.6738,51,0.43822
ENSG00000054277,OPN3,7,-3.0375,20,-1.4902,48,-0.1932,59,0.13590,21,-1.4524,65,0.28210,75,1.03395
ENSG00000203668,CHML,28,-1.4504,23,-1.7006,76,0.09063,70,-0.0546,64,-0.1985,146,1.16812,77,0.18885
ENSG00000143702,CEP170,264,0.40187,142,-0.5746,113,-0.9259,184,-0.1755,195,-0.0778,247,0.29280,223,0.22468
ENSG00000054282,SDCCAG8,350,1.06405,244,0.45997,162,-0.2014,333,0.97762,102,-0.9149,152,-0.2938,136,-0.7207
ENSG00000117020,AKT3,180,-0.5710,228,-0.2067,231,-0.1858,450,0.90059,185,-0.5304,235,-0.1578,270,0.10160
ENSG00000179456,ZBTB18,63,-1.5786,84,-1.1424,193,0.13425,217,0.32234,102,-0.8631,157,-0.1898,227,0.73768
ENSG00000035687,ADSS,142,0.50538,29,-1.9378,55,-0.9748,62,-0.7896,115,0.16650,147,0.56662,118,0.36261
ENSG00000203667,COX20,91,-0.4086,222,1.03041,153,0.40429,179,0.66535,147,0.34358,63,-0.9739,90,-0.6585
ENSG00000153187,HNRNPU,528,0.73480,354,0.07968,369,0.14849,247,-0.4800,276,-0.3082,423,0.36623,300,-0.2850
ENSG00000185420,SMYD3,2,-3.6632,19,-0.5745,26,-0.0673,24,-0.1752,3,-2.9727,29,0.11208,39,1.16022
ENSG00000162852,CNST,21,-1.9514,35,-1.1744,96,0.38336,73,-0.0455,50,-0.6274,120,0.75014,87,0.40089
ENSG00000143653,SCCPDH,72,0.09672,32,-1.1372,33,-1.0734,28,-1.3560,68,0.02538,61,-0.1692,90,0.86551
ENSG00000153207,AHCTF1,55,-0.3535,49,-0.5118,69,0.02228,53,-0.3858,98,0.57842,128,1.02365,60,-0.3236
ENSG00000035115,SH3YL1,53,1.14387,34,0.43188,31,0.26782,32,0.30660,9,-1.6000,31,0.28131,20,-0.6789
ENSG00000143727,ACP1,26,-1.5428,62,-0.2346,123,0.87962,63,-0.2087,41,-0.8393,68,-0.0856,81,0.34617
ENSG00000151353,TMEM18,36,0.02730,18,-1.0109,26,-0.4377,26,-0.4610,51,0.60210,47,0.48225,36,0.08623
ENSG00000186487,MYT1L,116,-1.8062,231,-0.7747,371,-0.0377,452,0.27936,401,0.08499,651,0.88200,392,0.08082
ENSG00000032389,EIPR1,17,-1.5075,43,-0.1121,67,0.57201,29,-0.7498,41,-0.1945,41,-0.2170,55,0.47237
ENSG00000171853,TRAPPC12,19,-0.7741,36,0.16252,23,-0.5465,24,-0.4437,33,0.02930,40,0.35831,36,0.29365
ENSG00000182551,ADI1,62,0.60901,94,1.32659,58,0.51016,19,-1.1935,63,0.62852,27,-0.7221,29,-0.8944
ENSG00000171865,RNASEH1,43,0.07263,31,-0.4335,62,0.65277,30,-0.5047,17,-1.2991,34,-0.2933,47,0.37685
ENSG00000171863,RPS7,507,0.02976,734,0.63156,905,0.98554,645,0.41890,571,0.22155,197,-1.4157,382,-0.6333
ENSG00000232044,SILC1,142,2.94377,21,-0.4766,19,-0.6428,12,-1.2852,12,-1.3441,22,-0.4503,19,-1.0118
ENSG00000151692,RNF144A,96,1.44857,17,-1.2950,40,-0.0370,23,-0.8364,62,0.68211,45,0.15340,33,-0.5281
ENSG00000115738,ID2,115,-0.3479,275,1.07343,162,0.19007,55,-1.4492,231,0.77338,170,0.27115,114,-0.5551
ENSG00000134313,KIDINS220,185,-0.0314,116,-0.7518,103,-0.9325,150,-0.3522,199,0.08352,345,0.99802,195,0.09031
ENSG00000143797,MBOAT2,114,0.87148,103,0.70397,67,0.00738,31,-1.1673,152,1.37559,85,0.39454,36,-1.3288
ENSG00000151693,ASAP2,46,-0.5933,57,-0.2669,54,-0.3368,55,-0.3130,81,0.30832,99,0.63596,69,0.08137
ENSG00000119185,ITGB1BP1,40,-1.5799,76,-0.6218,130,0.21649,155,0.50070,100,-0.2018,92,-0.3273,131,0.40604
ENSG00000119203,CPSF3,17,-0.4811,15,-0.6710,14,-0.7967,9,-1.5153,14,-0.8391,49,1.18845,29,0.53669
ENSG00000134330,IAH1,27,-0.6580,35,-0.2808,54,0.38939,48,0.19209,20,-1.1327,50,0.28283,46,0.22800
ENSG00000151694,ADAM17,45,0.67191,24,-0.3352,52,0.89632,9,-1.8302,11,-1.4267,72,1.47154,23,-0.6181
ENSG00000134308,YWHAQ,490,0.67978,224,-0.5697,445,0.51914,209,-0.6721,324,0.00952,209,-0.6732,329,0.05460
ENSG00000115750,TAF1B,18,-0.3326,19,-0.2774,18,-0.3598,17,-0.3785,24,0.13744,53,1.45130,19,-0.3661
ENSG00000115756,HPCAL1,64,-1.1790,146,0.07748,629,2.80056,46,-1.6652,14,-3.4159,112,-0.3411,103,-0.7027
ENSG00000115758,ODC1,18,-0.1639,24,0.23438,20,-0.0685,18,-0.2325,15,-0.4831,27,0.43144,21,0.04159
ENSG00000115761,NOL10,40,0.49767,22,-0.4063,36,0.33801,29,-0.0148,9,-1.7966,46,0.71455,28,-0.1148
ENSG00000143870,PDIA6,56,-0.2336,71,0.13394,50,-0.4016,27,-1.3085,79,0.31140,104,0.76819,65,0.01799
ENSG00000162975,KCNF1,33,-1.7785,45,-1.3105,97,-0.1347,76,-0.5144,193,0.99241,140,0.45589,116,0.24840
ENSG00000134318,ROCK2,225,-1.2427,256,-1.0512,399,-0.3723,440,-0.2219,396,-0.3858,700,0.52279,630,0.64630
ENSG00000169006,NTSR2,41,0.95580,78,2.15764,37,0.78789,2,-3.1742,66,1.81752,18,-0.3904,2,-4.3472
ENSG00000134324,LPIN1,65,0.10199,66,0.13075,45,-0.4667,38,-0.7231,59,-0.0583,114,1.02886,57,-0.1865
ENSG00000071575,TRIB2,12,-1.3028,50,0.90024,16,-0.9052,21,-0.4602,60,1.21026,19,-0.6222,28,-0.1059
ENSG00000162981,LRATD1,5,-4.0316,44,-0.8460,89,0.23121,73,-0.0943,3,-4.4424,46,-0.7830,117,1.42429
ENSG00000151779,NBAS,26,-1.0069,31,-0.7351,55,0.13512,74,0.61000,48,-0.0797,45,-0.1820,55,0.24639
ENSG00000079785,DDX1,106,-1.1563,119,-0.9803,143,-0.6979,185,-0.3035,150,-0.6238,208,-0.1193,311,1.03437
ENSG00000197872,FAM49A,32,-2.6832,82,-1.3343,195,0.00260,149,-0.4197,201,0.04606,225,0.22927,252,0.77265
ENSG00000163032,VSNL1,263,-2.8912,434,-2.1559,1670,-0.1169,1934,0.11622,1431,-0.3584,1645,-0.1400,2480,1.01220
ENSG00000163029,SMC6,106,1.24471,48,-0.0524,72,0.58498,33,-0.6296,50,-0.0069,75,0.65545,33,-0.9405
ENSG00000240857,RDH14,16,-0.7768,13,-1.1603,27,-0.0069,16,-0.7898,36,0.43900,52,1.05798,28,0.06150
ENSG00000068697,LAPTM4A,56,0.02941,122,1.33900,66,0.29997,13,-2.1590,32,-0.8196,40,-0.4790,54,-0.0065
ENSG00000055917,PUM2,95,-0.0971,104,0.04443,103,0.02602,80,-0.3544,109,0.11815,118,0.25522,100,-0.0175
ENSG00000143878,RHOB,437,1.32531,165,-0.2855,198,-0.0018,64,-1.7117,136,-0.5829,122,-0.7495,211,0.17441
ENSG00000119778,ATAD2B,65,2.06521,24,0.31259,8,-1.3753,11,-0.9053,13,-0.5841,45,1.35807,10,-1.3989
ENSG00000173960,UBXN2A,75,1.67253,42,0.66187,15,-0.9212,41,0.63037,17,-0.7686,18,-0.6456,20,-0.8114
ENSG00000119782,FKBP1B,12,-2.3745,39,-0.6479,93,0.74952,96,0.79934,44,-0.4330,42,-0.5147,64,0.23162
ENSG00000115128,SF3B6,112,0.45038,73,-0.2345,131,0.71153,47,-0.9056,72,-0.2568,47,-0.9124,90,0.16135
ENSG00000219626,FAM228B,112,0.88472,54,-0.2981,90,0.52524,70,0.12800,75,0.23020,62,-0.0666,50,-0.6145
ENSG00000198399,ITSN2,246,0.58467,97,-0.8872,106,-0.7501,177,0.04592,174,0.02296,299,0.90788,158,-0.2122
ENSG00000084676,NCOA1,126,-0.3364,197,0.36806,179,0.21416,151,-0.0585,168,0.10795,186,0.27874,143,-0.2306
ENSG00000184924,PTRHD1,27,-0.3520,28,-0.3347,34,-0.0102,54,0.72959,37,0.14085,19,-0.8720,35,0.09092
ENSG00000138031,ADCY3,19,-0.9051,17,-1.0183,46,0.49108,36,0.07178,20,-0.8152,26,-0.4109,42,0.61213
ENSG00000115137,DNAJC27,17,-1.0183,20,-0.7663,26,-0.3295,30,-0.1200,23,-0.5410,33,0.00964,42,0.75054
ENSG00000084710,EFR3B,21,-1.4789,76,0.46761,73,0.39928,60,0.08909,22,-1.4389,54,-0.0885,64,0.31895
ENSG00000119772,DNMT3A,47,1.17724,10,-1.2751,36,0.75477,18,-0.3262,2,-3.1188,37,0.76269,20,-0.3146
ENSG00000138101,DTNB,36,-0.7380,33,-0.8514,50,-0.2485,54,-0.1084,17,-1.8239,54,-0.1057,79,0.94424
ENSG00000143970,ASXL2,59,0.93739,49,0.61967,39,0.23668,20,-0.7746,14,-1.3551,34,0.04105,30,-0.2350
ENSG00000084731,KIF3C,77,-2.1868,234,-0.5278,267,-0.3256,473,0.59103,395,0.29682,321,-0.0359,369,0.32400
ENSG00000084733,RAB10,178,0.90965,50,-1.0822,86,-0.2749,77,-0.4479,123,0.29960,99,-0.0416,102,-0.0033
ENSG00000157833,GAREM2,20,0.18969,43,1.52098,32,0.96719,14,-0.3366,49,1.75190,3,-2.3866,6,-2.0553
ENSG00000084754,HADHA,155,1.10867,144,0.98304,64,-0.3383,53,-0.6187,126,0.76509,68,-0.2252,52,-0.9658
ENSG00000138029,HADHB,106,1.16367,121,1.39697,86,0.80043,22,-1.2942,99,1.02898,12,-2.1707,26,-1.4817
ENSG00000138018,SELENOI,45,-0.4600,34,-0.8849,35,-0.8401,63,0.06587,56,-0.1029,67,0.17460,72,0.53277
ENSG00000171303,KCNK3,2,-3.2431,13,-0.4806,40,1.30133,12,-0.6160,0,-5.7692,7,-1.4294,25,1.00661
ENSG00000213699,SLC35F6,22,-0.2157,29,0.22501,7,-1.9270,15,-0.7690,33,0.43807,60,1.47177,22,-0.3305
ENSG00000157851,DPYSL5,73,1.88071,13,-0.9407,8,-1.6337,7,-1.7313,32,0.42008,29,0.25939,21,-0.3461
ENSG00000084764,MAPRE3,50,-1.6130,82,-0.8576,137,-0.0813,144,0.00564,110,-0.4216,145,0.01854,183,0.71098
ENSG00000119777,TMEM214,12,-0.7117,16,-0.2152,17,-0.1257,26,0.51383,24,0.41760,23,0.34417,17,-0.1802
ENSG00000228474,OST4,83,-0.1644,172,1.01815,164,0.93692,119,0.40003,97,0.06525,35,-1.4707,70,-0.6754
ENSG00000138030,KHK,19,-0.2743,15,-0.5576,24,0.15310,28,0.36858,7,-1.6171,14,-0.6856,27,0.58462
ENSG00000138028,CGREF1,9,-2.3251,47,0.05172,65,0.56136,44,-0.0593,13,-1.8855,32,-0.5474,59,0.72853
ENSG00000138073,PREB,16,-0.3897,27,0.43935,9,-1.2086,2,-3.2302,21,0.00230,12,-0.7903,28,0.92025
ENSG00000138085,ATRAID,39,0.33510,36,0.18478,27,-0.2512,33,0.04978,20,-0.7113,31,-0.0332,33,0.07827
ENSG00000115194,SLC30A3,4,-3.9458,29,-1.1088,27,-1.1846,68,0.21502,10,-2.6613,21,-1.5772,99,1.88762
ENSG00000115204,MPV17,31,0.05656,36,0.32081,26,-0.1989,25,-0.2827,14,-1.1145,34,0.24056,32,0.19874
ENSG00000115211,EIF2B4,73,0.97750,33,-0.3113,38,-0.1068,44,0.13081,54,0.46507,28,-0.5324,35,-0.3744
ENSG00000115234,SNX17,55,-0.5763,58,-0.4832,54,-0.5869,92,0.24305,34,-1.3104,77,-0.0370,100,0.69663
ENSG00000115241,PPM1G,63,-0.0792,70,0.08431,69,0.05031,43,-0.6612,77,0.23655,62,-0.1011,69,0.11108
ENSG00000115216,NRBP1,31,-1.2522,34,-1.0997,47,-0.6407,49,-0.5615,45,-0.7103,83,0.24711,98,1.01670
ENSG00000115226,FNDC4,34,-1.4558,91,0.05471,81,-0.1240,126,0.58638,79,-0.1742,60,-0.5989,99,0.33689
ENSG00000243943,ZNF512,40,-0.2120,20,-1.2616,57,0.34393,45,-0.0225,54,0.25475,55,0.28084,47,0.05096
ENSG00000198522,GPN1,10,-1.3845,11,-1.3043,16,-0.7746,21,-0.3884,10,-1.4717,30,0.18785,39,1.22603
ENSG00000119760,SUPT7L,36,-0.2710,27,-0.7077,34,-0.3667,38,-0.1971,22,-1.0023,67,0.71479,50,0.40767
ENSG00000163798,SLC4A1AP,76,-0.7968,50,-1.4368,101,-0.3659,152,0.28497,69,-0.9356,157,0.33442,159,0.65603
ENSG00000243147,MRPL33,92,-0.6683,163,0.22368,284,1.15034,224,0.73868,55,-1.4540,70,-1.0929,135,-0.1342
ENSG00000158019,BABAM2,15,-0.9465,14,-1.0918,22,-0.4488,28,-0.0473,23,-0.3787,41,0.56423,35,0.54749
ENSG00000075426,FOSL2,5,-2.1952,29,0.22104,26,0.08851,40,0.74170,11,-1.2901,32,0.39963,26,0.14203
ENSG00000213639,PPP1CB,230,-0.4115,183,-0.7614,285,-0.0734,296,-0.0136,293,-0.0295,282,-0.0895,344,0.39185
ENSG00000163811,WDR43,95,0.91909,31,-0.8736,28,-0.9944,38,-0.5584,57,0.07984,87,0.78106,52,-0.1105
ENSG00000115295,CLIP4,66,0.50692,35,-0.4784,29,-0.7622,29,-0.7518,48,0.01055,61,0.37108,52,0.21017
ENSG00000119801,YPEL5,61,-1.3279,84,-0.8450,129,-0.1913,143,-0.0233,146,0.01112,121,-0.2916,183,0.68012
ENSG00000213626,LBH,18,-0.8087,51,0.82415,11,-1.5754,24,-0.3741,1,-5.0321,9,-1.7956,45,1.22279
ENSG00000013016,EHD3,30,-1.9993,68,-0.7805,69,-0.7584,133,0.25241,170,0.65683,157,0.52292,124,0.24288
ENSG00000162961,DPY30,45,-0.1829,46,-0.1244,25,-1.0865,45,-0.1773,44,-0.1986,29,-0.8600,64,0.70756
ENSG00000021574,SPAST,61,0.92805,17,-1.1184,37,0.10395,17,-1.0384,34,-0.0059,36,0.07087,36,0.07248
ENSG00000119820,YIPF4,164,0.55750,78,-0.6270,98,-0.2654,81,-0.5667,113,-0.0415,178,0.68947,113,-0.0648
ENSG00000115760,BIRC6,118,0.59020,49,-0.7851,89,0.12577,56,-0.5873,32,-1.4465,105,0.39545,91,0.27395
ENSG00000119812,FAM98A,88,0.27476,31,-1.3172,27,-1.5056,49,-0.6327,118,0.74994,105,0.55279,80,0.18800
ENSG00000260025,CRIM1-DT,4,-3.0203,26,-0.2699,43,0.52585,32,0.02703,32,0.02387,13,-1.2529,38,0.61304
ENSG00000150938,CRIM1,55,-0.6043,75,-0.1324,68,-0.2817,58,-0.5310,120,0.62443,121,0.63969,80,-0.0522
ENSG00000171055,FEZ2,210,0.55424,84,-0.8815,98,-0.6486,132,-0.1843,169,0.20308,124,-0.2861,164,0.26649
ENSG00000115808,STRN,189,1.77276,21,-1.7173,59,-0.2069,54,-0.3295,73,0.13122,63,-0.0914,56,-0.4564
ENSG00000008869,HEATR5B,20,-0.5591,15,-0.9572,14,-1.0727,23,-0.3466,15,-0.9488,36,0.32791,39,0.89865
ENSG00000152133,GPATCH11,99,0.13352,75,-0.3036,90,-0.0166,82,-0.1741,94,0.05162,85,-0.0997,95,0.12192
ENSG00000055332,EIF2AK2,113,-0.1114,109,-0.1742,67,-0.9088,83,-0.5997,133,0.14451,196,0.77793,127,0.12148
ENSG00000218739,CEBPZOS,36,-0.4413,33,-0.5614,56,0.25131,57,0.29270,69,0.59215,37,-0.3987,47,-0.0209
ENSG00000115816,CEBPZ,106,0.28381,79,-0.1746,63,-0.5251,69,-0.3837,90,0.02899,131,0.62793,87,-0.0411
ENSG00000115828,QPCT,0,-7.7594,6,-2.1342,6,-1.9786,22,-0.2178,20,-0.3480,34,0.47913,37,1.33836
ENSG00000163171,CDC42EP3,3,-3.1718,23,-0.2353,37,0.54827,15,-0.8632,4,-2.5536,29,0.15343,36,0.93395
ENSG00000119787,ATL2,16,-0.9429,29,0.01096,34,0.22453,15,-0.9761,22,-0.4479,35,0.29300,34,0.42813
ENSG00000143889,HNRNPLL,48,0.61237,13,-1.4147,50,0.68483,18,-0.9141,17,-1.0168,43,0.44091,34,0.12298
ENSG00000115875,SRSF7,52,-0.3355,50,-0.4141,83,0.38786,44,-0.5953,27,-1.3248,71,0.14786,77,0.49927
ENSG00000163214,DHX57,17,-0.3935,13,-0.7109,10,-1.1678,17,-0.3379,17,-0.4048,41,1.04541,24,0.34643
ENSG00000188010,MORN2,22,-0.8037,56,0.62701,62,0.82135,44,0.26407,35,-0.1264,14,-1.4483,36,-0.1119
ENSG00000115904,SOS1,49,0.37759,37,-0.0815,47,0.30018,26,-0.6240,33,-0.2440,73,1.05391,32,-0.4534
ENSG00000011566,MAP4K3,35,-0.1003,15,-1.4038,24,-0.6695,28,-0.4278,35,-0.0982,82,1.30737,38,0.06703
ENSG00000231312,MAP4K3-DT,20,-1.8843,48,-0.6211,80,0.18416,62,-0.2226,103,0.60156,130,0.98624,68,-0.1169
ENSG00000152154,TMEM178A,55,-1.6133,93,-0.8423,135,-0.2616,145,-0.1593,250,0.72664,246,0.69637,167,0.11816
ENSG00000138050,THUMPD2,31,0.78458,12,-0.7534,9,-1.0628,17,-0.1780,16,-0.2840,46,1.47274,16,-0.4615
ENSG00000183023,SLC8A1,88,-1.7142,119,-1.2621,134,-1.0886,306,0.19077,300,0.15961,569,1.23283,294,0.21841
ENSG00000115944,COX7A2L,79,-1.2618,112,-0.7398,128,-0.5336,193,0.11512,340,1.05100,131,-0.4972,199,0.28229
ENSG00000057935,MTA3,16,-1.2549,39,0.07656,50,0.47972,53,0.58284,15,-1.3263,57,0.69856,35,-0.1214
ENSG00000152518,ZFP36L2,98,2.29162,54,1.17431,51,1.05732,4,-2.8473,49,0.99647,9,-1.6668,6,-2.8382
ENSG00000138036,DYNC2LI1,17,-1.0524,27,-0.3513,39,0.21374,17,-1.0939,19,-0.9384,67,1.08727,39,0.30814
ENSG00000138095,LRPPRC,56,-1.0808,75,-0.6433,42,-1.5195,120,0.07500,124,0.13305,98,-0.2358,148,0.77972
ENSG00000138032,PPM1B,128,1.00294,54,-0.4024,51,-0.4861,48,-0.5829,49,-0.5267,87,0.35973,69,0.00185
ENSG00000138078,PREPL,288,-1.5632,297,-1.5160,446,-0.9054,633,-0.3698,693,-0.2281,922,0.22369,1107,1.01701
ENSG00000171132,PRKCE,31,-2.7553,58,-1.8308,100,-1.0253,219,0.19879,267,0.51427,331,0.87477,225,0.42677
ENSG00000116016,EPAS1,71,0.60479,163,2.09828,103,1.22664,28,-0.8402,40,-0.2960,35,-0.5030,20,-1.8818
ENSG00000119729,RHOQ,114,0.72952,157,1.29007,72,-0.0044,67,-0.1319,81,0.16972,43,-0.7957,53,-0.7494
ENSG00000119878,CRIPT,104,0.79022,65,0.03363,51,-0.3536,53,-0.3062,45,-0.5338,50,-0.3939,67,0.13004
ENSG00000171150,SOCS5,25,-0.3396,21,-0.5883,24,-0.3930,18,-0.8050,28,-0.1436,24,-0.3740,40,0.75753
ENSG00000180398,MCFD2,62,-0.8488,122,0.19850,135,0.35811,112,0.05423,121,0.17414,84,-0.4017,111,0.06087
ENSG00000143933,CALM2,1532,-0.6645,1218,-1.0135,2100,-0.1749,2785,0.27426,2696,0.22193,1867,-0.3590,2723,0.42143
ENSG00000095002,MSH2,14,-1.5489,29,-0.4843,45,0.21831,20,-1.0527,19,-1.1207,28,-0.4916,55,1.09108
ENSG00000184261,KCNK12,1,-4.0643,35,0.48448,52,1.15251,51,1.11361,2,-3.3552,18,-0.5363,25,-0.1002
ENSG00000116062,MSH6,61,1.34669,20,-0.4582,22,-0.3167,20,-0.4752,20,-0.4780,23,-0.2234,26,-0.0727
ENSG00000138081,FBXO11,44,-1.3525,66,-0.7516,88,-0.3212,96,-0.1856,57,-0.9624,121,0.18308,142,0.85139
ENSG00000170802,FOXN2,124,3.53717,15,-0.4834,24,0.21179,4,-2.4262,14,-0.6337,8,-1.3218,8,-1.9745
ENSG00000162869,PPP1R21,49,-0.4873,38,-0.8636,50,-0.4804,82,0.31456,21,-1.7613,50,-0.4669,90,0.89452
ENSG00000179915,NRXN1,160,-1.7984,338,-0.6766,497,-0.0802,355,-0.6034,535,0.03702,742,0.56665,624,0.51153
ENSG00000115239,ASB3,34,0.14320,23,-0.4903,22,-0.5169,14,-1.2689,35,0.14350,41,0.40735,36,0.33438
ENSG00000068912,ERLEC1,131,-0.6182,81,-1.3521,119,-0.7666,110,-0.8936,131,-0.6263,269,0.51411,262,0.90077
ENSG00000068878,PSME4,46,1.04585,14,-0.8608,10,-1.3204,9,-1.4576,28,0.26580,72,1.86767,17,-0.7693
ENSG00000170634,ACYP2,114,0.11973,105,-0.0133,141,0.46454,117,0.15905,76,-0.5116,44,-1.3459,113,0.18657
ENSG00000115306,SPTBN1,792,-0.0883,1108,0.45146,729,-0.2192,1008,0.29795,847,0.01847,900,0.11466,765,-0.2294
ENSG00000214595,EML6,12,-0.6352,16,-0.2465,36,1.06381,16,-0.2404,6,-1.6567,25,0.47684,19,0.01963
ENSG00000115310,RTN4,1864,-0.0644,719,-1.5194,1660,-0.2464,1516,-0.3881,1731,-0.1808,1987,0.03696,2376,0.58855
ENSG00000143947,RPS27A,1409,0.56672,1544,0.71872,1587,0.76511,1492,0.66145,1127,0.20271,399,-1.3964,673,-0.9045
ENSG00000085760,MTIF2,77,0.38583,42,-0.5701,49,-0.3220,74,0.31136,61,0.01192,49,-0.3320,63,0.09946
ENSG00000115355,CCDC88A,2242,2.22897,391,-0.7616,398,-0.7341,343,-0.9598,632,-0.0168,1114,0.91524,380,-1.1652
ENSG00000163001,CFAP36,97,-1.3396,144,-0.7448,183,-0.3797,277,0.27640,209,-0.1674,226,-0.0467,285,0.58897
ENSG00000275052,PPP4R3B,126,0.83811,61,-0.3218,101,0.46074,61,-0.3223,63,-0.2875,90,0.28156,66,-0.3512
ENSG00000138035,PNPT1,61,1.53170,20,-0.3315,16,-0.6376,7,-1.7528,24,-0.0130,53,1.28639,17,-0.7806
ENSG00000115380,EFEMP1,30,0.69122,74,2.36938,25,0.37679,0,-7.1262,67,2.15509,3,-2.8145,3,-3.2122
ENSG00000055813,CCDC85A,5,-3.5361,43,-0.4857,58,-0.0065,66,0.20325,50,-0.2454,49,-0.2634,74,0.70695
ENSG00000115392,FANCL,47,1.63625,13,-0.4465,17,-0.0517,7,-1.2565,18,0.05131,30,0.83629,12,-0.8181
ENSG00000119866,BCL11A,19,-2.3993,38,-1.3856,70,-0.4516,88,-0.0916,150,0.77356,153,0.80176,102,0.24091
ENSG00000115421,PAPOLG,19,0.00581,13,-0.5647,10,-0.8778,10,-0.8997,19,0.03840,40,1.23935,19,0.02485
ENSG00000162929,KIAA1841,27,-0.2660,20,-0.7156,7,-2.2153,40,0.33566,21,-0.6989,58,0.93452,37,0.34503
ENSG00000237651,C2orf74,82,-0.6190,101,-0.2976,127,0.04879,195,0.75675,83,-0.6037,84,-0.5885,135,0.27023
ENSG00000115464,USP34,142,0.45307,117,0.14787,90,-0.2695,99,-0.1195,109,0.03073,157,0.62481,92,-0.3661
ENSG00000082898,XPO1,84,-0.0157,48,-0.8882,88,0.04975,63,-0.4656,104,0.32021,112,0.44344,87,0.07061
ENSG00000170264,FAM161A,72,0.72992,27,-0.8212,37,-0.3336,38,-0.3088,19,-1.3083,90,1.10306,45,-0.0830
ENSG00000115484,CCT4,85,-0.9545,96,-0.7732,76,-1.1143,101,-0.6898,126,-0.3512,118,-0.4522,227,1.17091
ENSG00000173163,COMMD1,24,-0.7347,25,-0.6467,46,0.30528,37,-0.0355,39,0.02385,33,-0.2569,44,0.34904
ENSG00000170340,B3GNT2,12,-0.7120,5,-1.8915,15,-0.3841,15,-0.3876,8,-1.2467,22,0.17845,27,1.04288
