Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000171853,TRAPPC12,38,0.08921,42,0.31400,24,-0.6788,30,-0.3574
ENSG00000182551,ADI1,38,-0.8369,89,1.19034,56,-0.0393,32,-0.9529
ENSG00000171865,RNASEH1,48,0.34917,34,-0.4036,26,-0.7028,50,0.33719
ENSG00000171863,RPS7,338,-0.6358,738,1.30993,360,-0.3764,184,-1.4886
ENSG00000232044,SILC1,19,-1.1092,21,-0.9233,122,2.28137,43,0.44232
ENSG00000151692,RNF144A,56,0.33592,36,-0.6296,73,0.66575,46,-0.0737
ENSG00000115738,ID2,176,-0.1410,232,0.52169,98,-1.0045,165,-0.2166
ENSG00000134313,KIDINS220,241,0.55393,125,-0.8816,246,0.40090,201,0.08219
ENSG00000143797,MBOAT2,66,-0.7819,92,-0.0882,151,0.73938,136,0.64507
ENSG00000151693,ASAP2,76,0.54247,60,-0.0306,28,-1.1646,48,-0.3976
ENSG00000119185,ITGB1BP1,94,0.60197,77,0.10738,41,-0.8943,42,-0.9455
ENSG00000119203,CPSF3,33,1.41842,14,-0.7051,23,0.22489,3,-2.7725
ENSG00000134330,IAH1,47,0.40579,43,0.19131,32,-0.2987,21,-1.0142
ENSG00000151694,ADAM17,28,-0.6393,29,-0.6196,32,-0.2720,82,1.48831
ENSG00000134308,YWHAQ,290,0.24951,277,0.13793,360,0.51817,121,-1.2737
ENSG00000115750,TAF1B,17,0.25202,13,-0.3738,19,0.33443,15,-0.0466
ENSG00000115756,HPCAL1,76,-0.9911,188,1.07121,12,-3.5033,153,0.36389
ENSG00000115758,ODC1,29,-0.2803,36,0.22019,16,-1.0530,43,0.46243
ENSG00000115761,NOL10,34,0.43449,17,-0.9587,50,0.91801,28,-0.0360
ENSG00000143870,PDIA6,64,-0.0374,87,0.72947,47,-0.4859,32,-1.1822
ENSG00000162975,KCNF1,116,1.08191,59,-0.5474,7,-3.5637,69,-0.1894
ENSG00000134318,ROCK2,490,0.74855,228,-0.9537,191,-0.9986,470,0.46478
ENSG00000196208,GREB1,20,0.04924,19,-0.0616,6,-1.6888,26,0.54267
ENSG00000169006,NTSR2,29,-1.3719,101,1.58257,40,-0.5565,40,-0.6469
ENSG00000134324,LPIN1,74,-0.7766,106,-0.0472,112,0.05696,178,0.94454
ENSG00000071575,TRIB2,32,0.75771,21,-0.2734,8,-1.6579,20,-0.2561
ENSG00000162981,LRATD1,112,0.97360,77,0.00386,6,-3.7215,42,-1.0089
ENSG00000151779,NBAS,55,0.37583,40,-0.3424,34,-0.5052,51,0.14938
ENSG00000079785,DDX1,262,1.17730,128,-0.5841,100,-0.8111,99,-0.9009
ENSG00000197872,FAM49A,233,1.36261,104,-0.6640,22,-2.8109,98,-0.6262
ENSG00000163032,VSNL1,2059,1.29110,1135,-0.2712,56,-4.6384,647,-1.1397
ENSG00000163029,SMC6,36,-0.9373,25,-1.5652,128,1.36807,126,1.60397
ENSG00000240857,RDH14,28,0.40440,23,-0.0531,16,-0.5618,19,-0.3238
ENSG00000068697,LAPTM4A,83,-0.0838,121,0.83805,58,-0.6312,40,-1.2819
ENSG00000055917,PUM2,133,0.14705,144,0.34904,74,-0.8049,94,-0.4842
ENSG00000143878,RHOB,133,-0.5923,206,0.36335,338,1.07435,124,-0.6040
ENSG00000119778,ATAD2B,13,-1.6492,11,-1.9271,70,1.33175,90,2.25175
ENSG00000173960,UBXN2A,30,-0.0668,23,-0.5514,62,1.16761,31,0.01202
ENSG00000119782,FKBP1B,52,0.18177,64,0.68994,7,-2.8431,30,-0.7979
ENSG00000115128,SF3B6,73,0.05760,87,0.49378,80,0.19559,30,-1.3843
ENSG00000219626,FAM228B,53,-0.4355,60,-0.1823,91,0.55132,86,0.50888
ENSG00000198399,ITSN2,147,-0.5218,85,-1.5389,241,0.39878,449,1.78977
ENSG00000084676,NCOA1,188,0.00275,182,-0.0670,133,-0.5411,226,0.33270
ENSG00000184924,PTRHD1,22,-0.2293,40,1.29138,16,-0.6627,4,-2.8553
ENSG00000138031,ADCY3,38,0.10289,33,-0.1622,33,-0.1521,39,0.16190
ENSG00000115137,DNAJC27,41,0.87536,30,0.05016,25,-0.2530,6,-2.4500
ENSG00000084710,EFR3B,71,0.79695,53,0.05608,20,-1.4309,26,-1.1097
ENSG00000119772,DNMT3A,21,-0.6437,23,-0.4810,44,0.69469,48,0.96409
ENSG00000138101,DTNB,51,0.30750,38,-0.3669,20,-1.2018,58,0.48351
ENSG00000143970,ASXL2,28,-0.3557,26,-0.4515,51,0.73568,46,0.61439
ENSG00000084731,KIF3C,296,0.60870,246,0.15113,18,-3.7635,176,-0.4627
ENSG00000084733,RAB10,122,0.19800,122,0.19816,128,0.21248,64,-0.9333
ENSG00000084754,HADHA,74,-0.6857,134,0.65985,139,0.49375,79,-0.4492
ENSG00000138029,HADHB,50,-1.0642,139,1.36757,112,0.44454,32,-1.5681
ENSG00000138018,SELENOI,80,1.20412,40,-0.5147,34,-0.6421,24,-1.2442
ENSG00000213699,SLC35F6,24,0.11435,25,0.12870,23,-0.0117,18,-0.4124
ENSG00000157851,DPYSL5,25,0.05735,16,-0.8402,72,1.84176,16,-0.6868
ENSG00000084764,MAPRE3,176,1.33003,85,-0.5069,23,-2.3231,62,-0.9367
ENSG00000119777,TMEM214,24,0.60110,11,-1.0871,11,-0.7667,28,0.72182
ENSG00000228474,OST4,64,-0.7474,159,1.55517,78,-0.2551,21,-2.3423
ENSG00000138030,KHK,21,0.94152,16,0.22681,5,-1.4627,3,-2.3771
ENSG00000138028,CGREF1,43,0.64063,40,0.46993,9,-1.9103,11,-1.7705
ENSG00000138073,PREB,21,-0.0734,20,-0.2086,19,-0.2153,29,0.49009
ENSG00000138074,SLC5A6,16,0.01186,24,1.00545,5,-1.7996,6,-1.5124
ENSG00000138085,ATRAID,30,-0.6541,59,0.94080,48,0.27822,23,-0.9626
ENSG00000115194,SLC30A3,58,1.82697,23,-0.5935,0,-5.9478,9,-1.9602
ENSG00000115204,MPV17,33,0.19770,33,0.14682,30,-0.0378,21,-0.6003
ENSG00000115207,GTF3C2,21,0.26021,15,-0.4365,17,-0.1360,22,0.28787
ENSG00000115211,EIF2B4,35,-0.4221,32,-0.6099,58,0.49182,72,0.98402
ENSG00000115234,SNX17,86,0.60804,64,-0.1248,42,-0.7267,49,-0.5266
ENSG00000115241,PPM1G,75,0.26496,51,-0.5526,67,0.01944,81,0.34822
ENSG00000115216,NRBP1,82,0.98118,48,-0.3177,21,-1.5147,37,-0.6807
ENSG00000138002,IFT172,25,0.61640,13,-0.8132,14,-0.4825,24,0.35115
ENSG00000115226,FNDC4,56,0.24891,69,0.79108,14,-1.8850,20,-1.5172
ENSG00000243943,ZNF512,53,0.32340,50,0.20597,38,-0.2750,27,-0.8540
ENSG00000198522,GPN1,18,-0.0762,24,0.59819,7,-1.4321,15,-0.3445
ENSG00000119760,SUPT7L,61,0.37834,43,-0.4150,35,-0.5979,61,0.27428
ENSG00000163798,SLC4A1AP,128,0.72489,64,-0.8296,81,-0.2646,102,0.11651
ENSG00000243147,MRPL33,76,-0.3715,145,1.28649,64,-0.5467,23,-2.1623
ENSG00000158019,BABAM2,42,0.57873,29,-0.3016,13,-1.4409,34,0.05210
ENSG00000075426,FOSL2,32,0.46677,31,0.38484,4,-2.8099,17,-0.7406
ENSG00000213639,PPP1CB,396,0.53458,324,0.04012,227,-0.5285,196,-0.8142
ENSG00000171103,TRMT61B,26,0.81350,19,-0.0260,11,-0.7981,9,-1.2566
ENSG00000163811,WDR43,39,-0.7100,30,-1.1868,93,0.85584,118,1.50775
ENSG00000115295,CLIP4,58,-0.0362,56,-0.1256,64,0.12023,66,0.17343
ENSG00000119801,YPEL5,169,0.89302,122,0.05252,44,-1.5016,51,-1.3744
ENSG00000172954,LCLAT1,21,0.20013,18,-0.1356,6,-1.7339,25,0.44567
ENSG00000013016,EHD3,148,0.96821,92,-0.2274,13,-3.0848,74,-0.5408
ENSG00000162959,MEMO1,14,-0.0135,8,-0.9708,22,0.76292,21,0.71824
ENSG00000162961,DPY30,48,-0.0228,65,0.75847,40,-0.2917,19,-1.4975
ENSG00000021574,SPAST,44,0.59472,24,-0.7574,47,0.49845,30,-0.2185
ENSG00000119820,YIPF4,144,-0.1208,116,-0.5780,206,0.49012,214,0.62729
ENSG00000115760,BIRC6,78,-0.4285,47,-1.3599,215,1.36158,166,1.05213
ENSG00000152689,RASGRP3,5,-1.9584,6,-1.6744,100,3.64838,14,-0.1835
ENSG00000119812,FAM98A,84,0.81874,41,-0.7733,66,0.13480,49,-0.3491
ENSG00000260025,CRIM1-DT,29,0.13242,39,0.87005,5,-2.4709,13,-1.2345
ENSG00000150938,CRIM1,129,0.83054,68,-0.6470,33,-1.5558,100,0.13122
ENSG00000171055,FEZ2,135,0.28176,94,-0.5207,171,0.57158,116,-0.0585
ENSG00000115808,STRN,67,0.31649,36,-0.9505,146,1.55646,41,-0.5884
ENSG00000008869,HEATR5B,34,0.72563,19,-0.5711,19,-0.4646,24,-0.1298
ENSG00000152133,GPATCH11,70,0.41269,50,-0.3435,114,1.09129,26,-1.3184
ENSG00000055332,EIF2AK2,128,0.12501,114,-0.1407,124,0.02602,122,0.00471
ENSG00000218739,CEBPZOS,56,-0.1957,71,0.35175,48,-0.3719,59,-0.0800
ENSG00000115816,CEBPZ,82,0.03513,61,-0.5881,146,0.96911,85,0.09271
ENSG00000003509,NDUFAF7,24,0.97733,10,-0.8847,11,-0.5139,15,-0.1299
ENSG00000115828,QPCT,32,1.98700,13,-0.4942,0,-5.0881,1,-3.8939
ENSG00000163171,CDC42EP3,31,0.87225,23,0.15623,2,-3.4534,11,-1.1563
ENSG00000119787,ATL2,42,0.77150,32,0.09551,3,-3.2173,19,-0.7532
ENSG00000143889,HNRNPLL,55,0.80362,35,-0.2941,28,-0.5174,26,-0.7394
ENSG00000115875,SRSF7,78,0.24077,82,0.39036,55,-0.3806,37,-1.0426
ENSG00000163214,DHX57,23,0.01106,15,-0.8269,20,-0.1968,39,1.02032
ENSG00000188010,MORN2,20,-0.7956,53,1.68867,20,-0.6256,7,-2.2948
ENSG00000115904,SOS1,34,-0.0323,30,-0.3128,47,0.46791,39,0.21422
ENSG00000011566,MAP4K3,52,0.49305,32,-0.5417,31,-0.4613,47,0.21154
ENSG00000231312,MAP4K3-DT,67,-0.2727,58,-0.5958,21,-1.9643,160,1.46094
ENSG00000152154,TMEM178A,156,0.59905,96,-0.5180,59,-1.1247,139,0.23192
ENSG00000138050,THUMPD2,23,-0.4852,10,-1.9185,40,0.50900,74,1.90507
ENSG00000183023,SLC8A1,362,1.18685,146,-0.9424,28,-3.1363,249,0.11684
ENSG00000143924,EML4,18,0.17776,11,-0.7921,21,0.40643,22,0.52476
ENSG00000115944,COX7A2L,200,0.58855,170,0.18907,63,-1.3945,92,-0.8951
ENSG00000057935,MTA3,32,-0.1028,37,0.19845,12,-1.5366,42,0.37194
ENSG00000152518,ZFP36L2,8,-1.9174,33,0.72672,58,1.42880,23,-0.1129
ENSG00000138036,DYNC2LI1,45,0.36438,25,-0.8604,23,-0.8065,61,0.82660
ENSG00000138095,LRPPRC,155,0.80411,96,-0.3507,72,-0.6942,82,-0.5357
ENSG00000138032,PPM1B,84,-0.0989,73,-0.3805,106,0.30946,114,0.48139
ENSG00000138078,PREPL,951,1.37980,401,-0.7617,140,-2.1468,407,-0.5990
ENSG00000171132,PRKCE,225,1.45939,83,-0.9600,13,-3.4389,112,-0.3020
ENSG00000116016,EPAS1,27,-1.1796,89,1.73131,22,-1.2217,28,-0.9589
ENSG00000119729,RHOQ,66,-0.2711,100,0.71657,93,0.34441,33,-1.3203
ENSG00000151665,PIGF,16,0.25997,15,0.05244,19,0.39252,8,-0.9123
ENSG00000119878,CRIPT,48,-0.4384,65,0.21079,124,1.22089,38,-0.7559
ENSG00000171150,SOCS5,50,1.16268,23,-0.6792,21,-0.6425,20,-0.7666
ENSG00000180398,MCFD2,105,0.16225,122,0.54518,47,-1.1145,59,-0.8299
ENSG00000143933,CALM2,2462,0.55389,2098,0.15395,1699,-0.2275,825,-1.4247
ENSG00000095002,MSH2,46,0.89995,22,-0.7258,24,-0.4338,28,-0.2412
ENSG00000184261,KCNK12,27,-0.2500,42,0.86327,35,0.26262,9,-1.8348
ENSG00000116062,MSH6,31,0.08650,17,-1.1048,83,1.76076,26,-0.2293
ENSG00000138081,FBXO11,109,0.51635,74,-0.3701,51,-0.8330,93,0.08303
ENSG00000170802,FOXN2,12,-1.2751,13,-1.1872,103,2.62264,30,0.40424
ENSG00000162869,PPP1R21,74,0.66481,46,-0.4395,62,0.14372,40,-0.5885
ENSG00000179915,NRXN1,639,0.93750,349,-0.5139,73,-2.7087,432,-0.0512
ENSG00000115239,ASB3,54,-0.2166,66,0.22344,43,-0.5149,68,0.21264
ENSG00000068912,ERLEC1,202,1.12341,92,-0.7490,111,-0.2766,84,-0.7675
ENSG00000068878,PSME4,29,-0.7676,17,-1.7193,71,0.81290,107,1.88864
ENSG00000170634,ACYP2,127,0.41030,117,0.20333,89,-0.2935,56,-1.0635
ENSG00000115306,SPTBN1,686,-0.2343,847,0.24400,690,-0.1590,786,0.05214
ENSG00000214595,EML6,33,0.49850,12,-1.5868,8,-1.7404,55,1.36753
ENSG00000115310,RTN4,2100,0.85466,1190,-0.4980,1596,0.09542,886,-0.8879
ENSG00000143947,RPS27A,450,-1.3486,1379,1.16284,1185,0.45476,663,-0.5108
ENSG00000085760,MTIF2,55,0.08585,39,-0.6272,83,0.72456,61,0.26391
ENSG00000115355,CCDC88A,395,-1.5342,260,-2.2310,2353,1.69760,2315,2.06479
ENSG00000163001,CFAP36,175,0.48050,153,0.14038,86,-0.7864,91,-0.7718
ENSG00000275052,PPP4R3B,79,0.11357,65,-0.3149,110,0.60981,71,-0.1096
ENSG00000138035,PNPT1,32,-0.3011,19,-1.3199,80,1.26190,63,0.97137
ENSG00000115380,EFEMP1,63,-0.6907,152,1.58304,20,-2.1741,41,-1.2473
ENSG00000055813,CCDC85A,79,1.18195,52,0.08150,4,-3.7262,14,-2.0436
ENSG00000028116,VRK2,0,-5.9869,8,-1.2831,84,3.01333,33,1.30332
ENSG00000115392,FANCL,26,0.53648,12,-1.1244,43,1.18376,18,-0.2876
ENSG00000119866,BCL11A,148,0.95399,74,-0.6706,6,-4.2140,115,0.21545
ENSG00000115421,PAPOLG,35,1.28607,13,-0.9656,15,-0.6071,15,-0.5747
ENSG00000162929,KIAA1841,26,-0.1478,17,-0.9999,34,0.32388,50,1.12378
ENSG00000237651,C2orf74,76,0.11506,89,0.50628,45,-0.7309,45,-0.8045
ENSG00000115464,USP34,98,-0.4709,86,-0.7248,156,0.40056,224,1.17776
ENSG00000082898,XPO1,94,0.14780,69,-0.5223,85,-0.0495,116,0.50390
ENSG00000170264,FAM161A,37,-0.1358,18,-1.5019,71,0.96564,71,1.12590
ENSG00000115484,CCT4,172,0.83640,117,-0.1251,88,-0.5182,58,-1.2418
ENSG00000173163,COMMD1,31,0.06931,35,0.33579,28,-0.1411,20,-0.6635
ENSG00000115504,EHBP1,139,0.75760,100,-0.0569,39,-1.4813,67,-0.7115
ENSG00000143951,WDPCP,34,-0.0389,15,-1.5284,62,0.96227,59,1.04369
ENSG00000014641,MDH1,668,1.38674,397,-0.0470,63,-2.7950,68,-2.8154
ENSG00000169764,UGP2,310,0.20726,378,0.72006,45,-2.7635,161,-0.9506
ENSG00000143952,VPS54,14,-0.4543,12,-0.6167,24,0.55390,29,0.98982
ENSG00000197329,PELI1,22,0.35012,13,-0.7374,23,0.28998,23,0.29622
ENSG00000119862,LGALSL,33,0.51301,27,0.05527,10,-1.4721,21,-0.4075
ENSG00000119844,AFTPH,109,1.13769,48,-0.7914,47,-0.6273,52,-0.5222
ENSG00000179833,SERTAD2,19,0.05573,14,-0.6103,27,0.56770,23,0.39334
ENSG00000115902,SLC1A4,96,0.29347,96,0.29740,18,-2.3156,73,-0.2670
ENSG00000011523,CEP68,95,0.95904,48,-0.6503,46,-0.5565,52,-0.4113
ENSG00000138069,RAB1A,173,0.96442,120,0.01467,57,-1.1311,41,-1.7209
ENSG00000138071,ACTR2,366,0.72205,269,-0.0432,165,-0.7835,155,-0.9502
ENSG00000198369,SPRED2,47,1.22912,28,-0.1444,3,-3.3811,12,-1.4108
ENSG00000143971,ETAA1,11,-0.3491,13,-0.0283,25,1.03279,11,-0.2076
ENSG00000197223,C1D,70,0.78773,53,0.05923,38,-0.4558,17,-1.7429
ENSG00000243667,WDR92,19,0.45245,8,-1.1770,14,-0.1241,24,0.77434
ENSG00000115946,PNO1,21,0.71292,13,-0.3991,8,-0.9144,14,-0.1835
ENSG00000221823,PPP3R1,189,1.06425,110,-0.2917,14,-3.2003,87,-0.6166
ENSG00000119865,CNRIP1,165,0.84234,118,-0.0019,34,-1.8805,68,-0.9342
ENSG00000169604,ANTXR1,9,-1.8858,37,0.90316,53,1.19358,23,-0.1867
ENSG00000198380,GFPT1,72,1.30713,32,-0.6641,15,-1.6342,29,-0.7320
ENSG00000169599,NFU1,39,0.52242,39,0.49649,15,-1.1181,10,-1.8297
ENSG00000115977,AAK1,428,1.03701,211,-0.6542,90,-1.7651,262,-0.1659
ENSG00000196975,ANXA4,21,0.39151,16,-0.2187,30,0.84122,9,-1.1626
ENSG00000087338,GMCL1,40,0.30620,27,-0.5731,37,0.09746,41,0.27437
ENSG00000124380,SNRNP27,137,0.07413,109,-0.4185,188,0.56462,143,0.13414
ENSG00000059728,MXD1,14,-0.2752,17,0.14352,18,0.12617,17,0.11444
ENSG00000179818,PCBP1-AS1,11,-0.9235,13,-0.5651,27,0.68227,35,1.28695
ENSG00000169564,PCBP1,270,0.40114,238,0.09137,197,-0.2337,142,-0.8007
ENSG00000116001,TIA1,54,-0.1589,42,-0.6586,81,0.55578,85,0.71674
ENSG00000116005,PCYOX1,151,0.90202,88,-0.4107,75,-0.5334,69,-0.7272
ENSG00000143977,SNRPG,39,-0.3923,76,1.31123,33,-0.5305,11,-2.2207
ENSG00000035141,FAM136A,30,0.63561,23,-0.0414,9,-1.3549,17,-0.5087
ENSG00000075340,ADD2,220,0.88140,123,-0.5012,13,-3.6188,164,0.09195
ENSG00000144043,TEX261,26,0.35996,19,-0.2749,31,0.53635,15,-0.5792
ENSG00000124357,NAGK,38,-0.2209,28,-0.8052,39,-0.1211,79,1.21543
ENSG00000124383,MPHOSPH10,87,0.18400,41,-1.3217,155,1.08727,108,0.54671
ENSG00000124374,PAIP2B,26,-2.8275,80,-0.9835,414,2.01473,297,1.66567
ENSG00000075292,ZNF638,199,-0.7706,123,-1.6368,600,1.21840,644,1.61558
ENSG00000135636,DYSF,12,-0.6837,6,-1.8487,79,2.82807,17,0.03484
ENSG00000003137,CYP26B1,37,2.28376,9,-1.3539,0,-9.5678,8,-1.3238
ENSG00000144036,EXOC6B,46,-0.1472,46,-0.1188,63,0.39751,53,0.15580
ENSG00000135638,EMX1,33,1.45508,15,-0.5026,0,-9.9775,11,-0.9665
ENSG00000144040,SFXN5,53,-0.9946,151,1.55976,25,-1.8848,59,-0.6603
ENSG00000135631,RAB11FIP5,60,1.32087,30,-0.4370,3,-3.4634,21,-0.9040
ENSG00000135632,SMYD5,19,-0.3286,27,0.51000,7,-1.5866,25,0.22691
ENSG00000135617,PRADC1,21,0.11145,26,0.71187,11,-0.8146,8,-1.3331
ENSG00000135624,CCT7,133,0.78171,110,0.29368,54,-0.8931,22,-2.3620
ENSG00000163013,FBXO41,74,-0.0084,95,0.62670,9,-3.0989,64,-0.2500
ENSG00000116127,ALMS1,12,-1.6176,15,-1.2398,46,0.78034,79,2.17928
ENSG00000144034,TPRKB,15,-0.1567,21,0.55443,13,-0.3906,12,-0.5227
ENSG00000144048,DUSP11,20,0.64440,20,0.61010,3,-2.4568,3,-2.2562
ENSG00000124356,STAMBP,46,-0.0785,27,-1.1096,140,1.86444,45,-0.0915
ENSG00000114956,DGUOK,77,0.86297,54,-0.0248,24,-1.2527,27,-1.1603
ENSG00000163170,BOLA3,47,-0.2666,83,1.17620,12,-2.2171,27,-1.1099
ENSG00000225439,BOLA3-AS1,26,0.29926,19,-0.3331,11,-1.1277,29,0.43759
ENSG00000114978,MOB1A,19,-0.6139,37,0.99479,13,-0.9311,20,-0.3799
ENSG00000065911,MTHFD2,75,1.73696,22,-1.2159,8,-2.4425,29,-0.5883
ENSG00000204843,DCTN1,363,0.63595,219,-0.5253,213,-0.4321,273,-0.0524
ENSG00000005448,WDR54,28,0.58480,22,-0.0144,9,-1.3914,17,-0.4435
ENSG00000114993,RTKN,8,-1.9569,13,-1.1946,143,3.53427,18,-0.5074
ENSG00000115274,INO80B,34,0.18330,25,-0.4925,30,-0.0944,41,0.44302
ENSG00000239779,WBP1,45,-0.4935,81,0.89040,61,0.10002,31,-0.9983
ENSG00000115275,MOGS,20,0.63291,13,-0.4213,11,-0.5712,14,-0.1376
ENSG00000115289,PCGF1,25,0.80057,14,-0.5321,9,-1.0733,17,-0.0914
ENSG00000115307,AUP1,68,0.81554,41,-0.3796,46,-0.1253,30,-0.8547
ENSG00000115317,HTRA2,32,0.34197,28,0.07281,14,-0.9943,23,-0.2574
ENSG00000135622,SEMA4F,33,1.35491,13,-0.9393,2,-3.0447,18,-0.1726
ENSG00000115350,POLE4,55,-0.0519,74,0.68900,48,-0.2347,27,-1.2248
ENSG00000115364,MRPL19,30,0.00206,36,0.43570,37,0.31927,14,-1.1829
ENSG00000176204,LRRTM4,48,0.85789,31,-0.2415,4,-3.2295,29,-0.2784
ENSG00000066032,CTNNA2,175,0.28832,205,0.70356,34,-2.2745,74,-1.2268
ENSG00000163541,SUCLG1,108,0.67311,75,-0.2038,94,0.20985,40,-1.2041
ENSG00000034510,TMSB10,1842,0.52628,1959,0.69293,203,-2.9875,456,-1.9075
ENSG00000176407,KCMF1,83,0.66107,68,0.15645,20,-1.7777,38,-0.8774
ENSG00000152291,TGOLN2,228,0.43951,140,-0.6362,200,0.08465,207,0.15822
ENSG00000042445,RETSAT,22,0.15633,20,-0.1120,36,0.88567,12,-0.8593
ENSG00000042493,CAPG,7,-1.8855,39,1.90021,11,-0.9334,15,-0.5037
ENSG00000168906,MAT2A,111,-0.4294,135,-0.0124,224,0.82535,141,0.07730
ENSG00000115486,GGCX,20,-0.0972,21,0.02061,22,0.03074,23,0.09839
ENSG00000168899,VAMP5,4,-3.1403,52,2.54617,23,-0.0865,11,-1.2843
ENSG00000168894,RNF181,56,0.11540,71,0.72479,53,0.00467,11,-2.3858
ENSG00000168883,USP39,20,0.46632,19,0.40075,18,0.18800,2,-3.0263
ENSG00000168887,C2orf68,5,-1.3971,11,-0.1483,39,2.08295,12,0.02050
ENSG00000115525,ST3GAL5,98,0.25803,84,-0.0920,90,0.03819,73,-0.3108
ENSG00000068654,POLR1A,18,0.16645,14,-0.3373,20,0.28440,17,0.07112
ENSG00000132300,PTCD3,76,-0.1675,55,-0.7992,108,0.45218,133,0.91469
ENSG00000132305,IMMT,110,0.72649,74,-0.2374,47,-0.8454,61,-0.5121
ENSG00000132313,MRPL35,69,0.80469,52,0.07304,29,-0.8368,20,-1.5178
ENSG00000068615,REEP1,129,1.23140,59,-0.6923,23,-1.9185,63,-0.4487
ENSG00000115548,KDM3A,40,-0.1947,49,0.25145,44,0.00646,41,-0.1087
ENSG00000115561,CHMP3,249,0.04723,272,0.24913,132,-0.9471,235,-0.0672
ENSG00000239305,RNF103,63,0.61758,48,-0.0575,58,0.26755,19,-1.5412
ENSG00000153561,RMND5A,99,0.80572,56,-0.5200,63,-0.1927,53,-0.5113
ENSG00000172086,KRCC1,25,-0.7939,21,-1.0607,125,2.14599,47,0.42902
ENSG00000172005,MAL,72,-1.2154,78,-1.0635,736,3.32665,63,-1.2215
ENSG00000144029,MRPS5,95,0.09090,55,-1.0376,122,0.45543,143,0.83112
ENSG00000144026,ZNF514,20,0.17918,8,-1.6100,18,-0.0358,37,1.34371
ENSG00000115041,KCNIP3,40,0.93618,26,-0.1563,3,-3.2437,19,-0.5945
ENSG00000115042,FAHD2A,36,0.21988,24,-0.6214,26,-0.3549,47,0.63878
ENSG00000232931,LINC00342,38,-1.8536,14,-3.3567,167,0.80571,373,3.13875
ENSG00000174501,ANKRD36C,78,-2.3051,50,-3.0153,615,1.34437,954,2.92447
ENSG00000084090,STARD7,138,-0.0603,168,0.40221,135,-0.0862,101,-0.5769
ENSG00000135956,TMEM127,67,0.87708,40,-0.3683,17,-1.5269,39,-0.3605
ENSG00000144021,CIAO1,153,0.36346,104,-0.4925,129,-0.0210,143,0.14969
ENSG00000144028,SNRNP200,69,-0.0637,82,0.34296,60,-0.2656,58,-0.3381
ENSG00000114982,KANSL3,28,-0.2908,26,-0.4256,26,-0.3300,55,1.01196
ENSG00000168763,CNNM3,13,-0.3896,12,-0.4603,24,0.73089,22,0.66462
ENSG00000213337,ANKRD39,24,0.00307,24,0.04465,18,-0.4511,26,0.14163
ENSG00000168758,SEMA4C,21,0.08288,15,-0.6677,38,1.01274,22,0.08290
ENSG00000144199,FAHD2B,21,0.11796,19,-0.1407,24,0.23979,19,-0.1150
ENSG00000135976,ANKRD36,46,-1.8501,29,-2.5688,211,0.89665,416,2.86630
ENSG00000230606,AC092683.1,56,-0.8256,11,-3.3767,39,-1.1540,304,3.13353
ENSG00000196912,ANKRD36B,43,-0.8751,11,-3.1697,87,0.42243,215,2.66274
ENSG00000135940,COX5B,666,0.09673,947,1.03515,242,-1.4837,164,-2.1784
ENSG00000115073,ACTR1B,101,0.80040,65,-0.2593,24,-1.7077,60,-0.3511
ENSG00000075568,TMEM131,63,0.05699,40,-0.8854,68,0.14334,99,0.88843
ENSG00000040933,INPP4A,104,1.06306,66,-0.1230,12,-2.6331,36,-1.0686
ENSG00000183513,COA5,50,-0.0030,67,0.73025,38,-0.4385,22,-1.3246
ENSG00000115446,UNC50,26,-0.1495,35,0.61522,29,0.09462,14,-1.0525
ENSG00000071073,MGAT4A,53,0.91259,26,-0.7350,13,-1.5376,39,0.10508
ENSG00000196872,KIAA1211L,165,0.85511,117,-0.0076,1,-6.1834,83,-0.5989
ENSG00000135951,TSGA10,21,-0.1116,13,-1.1204,50,1.32825,30,0.54814
ENSG00000158411,MITD1,26,0.21384,17,-0.6546,38,0.78609,24,0.05941
ENSG00000185414,MRPL30,40,0.29352,34,-0.0879,20,-0.8255,36,0.03114
ENSG00000115514,TXNDC9,22,0.62191,17,-0.0378,11,-0.7205,11,-0.7418
ENSG00000158417,EIF5B,286,-1.1350,288,-1.1199,957,1.06082,1144,1.66120
ENSG00000135945,REV1,37,-0.3129,31,-0.6679,69,0.78403,64,0.76059
ENSG00000144218,AFF3,69,0.26546,58,-0.1274,9,-2.7693,79,0.46637
ENSG00000170500,LONRF2,245,1.02331,138,-0.3989,27,-2.6893,132,-0.3895
ENSG00000115526,CHST10,43,0.52374,36,0.09511,10,-1.8667,27,-0.4101
ENSG00000115539,PDCL3,24,0.43231,21,0.06464,21,0.07069,10,-1.0732
ENSG00000170485,NPAS2,44,-0.1193,47,0.00994,9,-2.5045,70,0.75490
ENSG00000071082,RPL31,540,-1.1482,1647,1.54656,924,-0.0565,431,-1.3158
ENSG00000163162,RNF149,24,-0.1030,14,-1.1593,30,0.26639,48,1.22354
ENSG00000175874,CREG2,616,0.78706,396,-0.2821,26,-4.2422,443,-0.0317
ENSG00000071054,MAP4K4,107,-2.5775,210,-1.4678,1340,1.90451,1154,1.99090
ENSG00000233639,PANTR1,25,-0.7041,52,1.02039,31,-0.1794,23,-0.6727
