Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000164219,PGGT1B,28,0.02943,40,0.61952,39,0.60597,23,-0.2392,34,0.51478,13,-1.3742
ENSG00000164221,CCDC112,32,-1.0950,73,0.20115,78,0.31505,117,0.99884,77,0.39449,37,-1.0266
ENSG00000145780,FEM1C,23,-0.3897,41,0.55487,16,-0.9453,21,-0.5010,32,0.19805,32,0.16502
ENSG00000134970,TMED7,36,-0.4451,82,0.88039,25,-1.0160,31,-0.6895,46,-0.0718,56,0.32018
ENSG00000129596,CDO1,39,0.20861,26,-0.4261,12,-1.5451,32,-0.1014,30,-0.2707,48,0.74004
ENSG00000145782,ATG12,61,-0.2200,62,-0.1792,40,-0.8645,84,0.30815,81,0.31351,69,-0.0165
ENSG00000177879,AP3S1,97,-0.0876,55,-0.9720,81,-0.3830,76,-0.4715,108,0.09644,132,0.54550
ENSG00000092421,SEMA6A,15,-0.5476,56,1.67519,3,-2.7595,13,-0.7647,21,-0.0318,21,-0.0377
ENSG00000172869,DMXL1,17,-0.8430,17,-0.8411,35,0.27271,28,-0.1005,37,0.42792,30,0.03636
ENSG00000133835,HSD17B4,48,-0.0284,61,0.36299,40,-0.3007,55,0.18346,50,0.03556,45,-0.1635
ENSG00000151304,SRFBP1,27,-0.2313,43,0.48695,48,0.69480,33,0.05111,42,0.59949,13,-1.5274
ENSG00000205302,SNX2,37,-0.6128,42,-0.4332,44,-0.3684,47,-0.2592,66,0.37406,62,0.23285
ENSG00000064652,SNX24,29,0.47222,14,-0.7074,7,-1.6134,15,-0.5174,28,0.54435,23,0.07509
ENSG00000168944,CEP120,14,-0.6749,14,-0.7473,29,0.39234,26,0.24483,30,0.61715,17,-0.4997
ENSG00000151292,CSNK1G3,42,-0.3867,24,-1.2303,88,0.79373,68,0.37414,74,0.68890,32,-0.9605
ENSG00000168916,ZNF608,36,0.16360,35,0.13388,34,0.05038,37,0.20038,46,0.76707,15,-1.3667
ENSG00000155324,GRAMD2B,49,-0.1430,204,2.46838,45,-0.2509,20,-1.4818,59,0.22636,12,-2.5049
ENSG00000164904,ALDH7A1,137,1.01501,175,1.45748,121,0.80148,28,-1.5145,42,-1.0477,52,-0.6765
ENSG00000164902,PHAX,87,-0.6211,110,-0.2564,148,0.22063,156,0.30392,158,0.43452,105,-0.3973
ENSG00000205279,CTXN3,51,1.31987,5,-2.3628,2,-3.2991,22,-0.0839,14,-0.9626,37,1.08026
ENSG00000245937,LINC01184,33,-0.3768,33,-0.3898,43,0.01569,71,0.84803,41,-0.0538,40,-0.1178
ENSG00000064651,SLC12A2,20,-1.6912,92,0.67579,58,-0.0803,102,0.84008,59,-0.0817,54,-0.2363
ENSG00000169567,HINT1,914,0.94839,241,-1.1838,342,-0.6509,243,-1.1690,311,-0.9593,834,1.12448
ENSG00000186687,LYRM7,88,-0.6041,75,-0.8361,142,0.15451,146,0.20350,158,0.44352,121,-0.1288
ENSG00000158985,CDC42SE2,130,-0.4642,57,-1.7221,152,-0.2200,154,-0.2011,187,0.14623,231,0.61308
ENSG00000158987,RAPGEF6,15,-0.8095,27,0.12751,43,0.86126,56,1.34747,24,-0.0966,13,-1.1951
ENSG00000217128,FNIP1,18,-0.8176,19,-0.7344,25,-0.3407,44,0.59654,38,0.46651,29,-0.1283
ENSG00000164398,ACSL6,140,-0.5707,259,0.41039,83,-1.3660,172,-0.2509,259,0.55139,194,-0.0748
ENSG00000131435,PDLIM4,30,0.89988,112,3.94319,2,-2.7373,1,-4.2161,3,-2.9363,7,-1.6243
ENSG00000113522,RAD50,123,-1.4197,285,-0.1312,416,0.48326,454,0.63055,418,0.67229,186,-0.9555
ENSG00000131437,KIF3A,188,-2.4790,186,-2.4942,754,-0.3917,1250,0.41966,1682,1.35180,744,-0.5107
ENSG00000164402,SEPTIN8,186,-0.4089,241,-0.0019,202,-0.2775,235,-0.0413,289,0.39543,226,-0.1331
ENSG00000198944,SOWAHA,315,1.95602,151,0.61045,35,-1.6639,83,-0.3602,60,-1.0401,93,-0.2292
ENSG00000164405,UQCRQ,953,1.28000,315,-0.5577,353,-0.3778,183,-1.3836,309,-0.7151,584,0.58121
ENSG00000072364,AFF4,83,-0.6702,148,0.24737,154,0.31236,157,0.33990,152,0.37975,91,-0.6401
ENSG00000155329,ZCCHC10,23,-0.6172,30,-0.1960,27,-0.3287,35,0.04041,48,0.80949,26,-0.5104
ENSG00000170606,HSPA4,63,-0.6778,74,-0.4287,97,-0.0004,79,-0.3250,138,0.78866,82,-0.3475
ENSG00000113583,C5orf15,16,-0.4126,40,1.09915,6,-1.7832,14,-0.5835,20,-0.0065,23,0.20946
ENSG00000213585,VDAC1,188,-0.1866,156,-0.4761,129,-0.7666,146,-0.5787,223,0.11040,275,0.57845
ENSG00000113558,SKP1,681,0.57944,380,-0.3608,303,-0.7144,331,-0.5772,425,-0.2368,603,0.50727
ENSG00000113575,PPP2CA,140,-0.7350,121,-0.9584,103,-1.2006,210,-0.1007,255,0.27750,299,0.64621
ENSG00000006837,CDKL3,31,0.14874,31,0.13920,48,0.87366,24,-0.2691,28,-0.0591,22,-0.4702
ENSG00000119048,UBE2B,136,-0.3361,84,-1.0691,134,-0.3534,163,-0.0508,173,0.06461,214,0.53102
ENSG00000237190,CDKN2AIPNL,51,0.08688,20,-1.3609,61,0.35732,47,-0.0545,53,0.16696,50,0.04694
ENSG00000043143,JADE2,27,-0.6068,20,-1.0640,35,-0.1990,40,0.02567,58,0.86401,33,-0.3360
ENSG00000152700,SAR1B,44,-0.1566,67,0.51074,21,-1.2743,54,0.14639,56,0.26931,45,-0.1498
ENSG00000164615,CAMLG,225,0.19699,123,-0.7464,185,-0.1145,125,-0.7247,199,0.00086,244,0.44653
ENSG00000145833,DDX46,61,-1.2456,147,0.11400,164,0.29811,210,0.71175,159,0.31712,103,-0.5563
ENSG00000181904,C5orf24,70,-0.1458,45,-0.8306,60,-0.3694,67,-0.2055,87,0.27283,87,0.27641
ENSG00000113621,TXNDC15,21,-1.2033,69,0.64526,22,-1.1620,18,-1.4251,46,-0.0115,65,0.76007
ENSG00000113648,H2AFY,98,-0.1307,66,-0.7403,91,-0.2505,84,-0.3648,131,0.44277,111,0.08527
ENSG00000145824,CXCL14,603,0.83050,1354,2.40449,22,-4.1372,64,-2.6277,374,0.04841,162,-1.4748
ENSG00000113658,SMAD5,30,-0.1566,80,1.50148,37,0.16965,30,-0.1502,30,-0.1819,21,-0.8346
ENSG00000152377,SPOCK1,72,-1.8373,111,-1.1855,210,-0.1998,242,0.02509,314,0.60548,269,0.25766
ENSG00000146021,KLHL3,5,-2.1629,12,-0.9206,24,0.16583,42,1.05097,20,-0.1946,26,0.32885
ENSG00000177733,HNRNPA0,86,-0.3667,90,-0.3113,76,-0.5756,97,-0.1787,113,0.06717,135,0.45362
ENSG00000031003,FAM13B,29,-1.1777,30,-1.1122,72,0.22052,70,0.17243,98,1.03627,44,-0.6838
ENSG00000112981,NME5,19,-0.2898,13,-0.8725,8,-1.5889,19,-0.2746,25,0.19339,31,0.70234
ENSG00000112983,BRD8,33,-1.2299,65,-0.1871,51,-0.5834,96,0.43180,89,0.40554,75,0.02985
ENSG00000094880,CDC23,20,-0.2948,16,-0.6477,11,-1.1626,26,0.17112,27,0.24605,28,0.36253
ENSG00000120709,FAM53C,33,-0.2468,30,-0.4059,28,-0.4802,65,0.86887,34,-0.2593,42,0.20659
ENSG00000120733,KDM3B,40,-0.4615,75,0.52425,56,0.04224,47,-0.2258,67,0.44306,41,-0.5210
ENSG00000132563,REEP2,72,-1.0344,92,-0.6616,139,-0.0083,119,-0.2509,160,0.28141,166,0.36440
ENSG00000120738,EGR1,29,-1.8657,26,-2.0514,71,-0.5288,105,0.07824,148,0.90760,107,0.14915
ENSG00000120705,ETF1,41,-0.4006,71,0.48576,18,-1.6461,50,-0.0820,51,-0.0824,65,0.45641
ENSG00000113013,HSPA9,176,-0.5815,293,0.22345,186,-0.4940,217,-0.2577,340,0.63467,220,-0.2989
ENSG00000044115,CTNNA1,129,0.85082,159,1.21569,53,-0.5941,44,-0.8732,60,-0.4854,69,-0.2285
ENSG00000146006,LRRTM2,27,-0.7699,31,-0.5784,62,0.51869,21,-1.1669,65,0.82064,38,-0.3299
ENSG00000120725,SIL1,26,-0.1754,43,0.62758,22,-0.4646,34,0.25390,30,0.07439,25,-0.2756
ENSG00000120727,PAIP2,223,0.04090,144,-0.6463,174,-0.3489,123,-0.8853,273,0.49560,230,0.11833
ENSG00000170464,DNAJC18,38,-1.2346,54,-0.6880,61,-0.5164,65,-0.4043,115,0.69602,93,0.20775
ENSG00000131508,UBE2D2,126,0.71155,69,-0.2587,54,-0.6569,31,-1.4977,53,-0.8098,126,0.99657
ENSG00000171604,CXXC5,186,-0.2966,304,0.49696,171,-0.4285,190,-0.2620,246,0.19549,218,-0.0607
ENSG00000146005,PSD2,65,0.47776,153,2.05467,17,-1.5848,14,-1.8702,49,0.03153,29,-0.9617
ENSG00000185129,PURA,161,-0.5419,166,-0.4948,229,0.01320,267,0.26277,322,0.78870,160,-0.6705
ENSG00000182700,IGIP,78,-0.3324,27,-1.9419,78,-0.3173,74,-0.4000,113,0.35546,121,0.49855
ENSG00000120306,CYSTM1,127,1.17286,128,1.17801,33,-0.9880,27,-1.3128,49,-0.5057,57,-0.2047
ENSG00000113068,PFDN1,133,0.25205,69,-0.7683,86,-0.4299,103,-0.1586,105,-0.1521,143,0.49679
ENSG00000131503,ANKHD1,57,-1.3104,210,0.76287,173,0.43406,278,1.25675,135,0.03426,67,-1.2447
ENSG00000213523,SRA1,44,0.70842,34,0.28931,25,-0.2060,27,-0.0732,22,-0.5157,30,0.08679
ENSG00000113108,APBB3,14,-0.6005,15,-0.5761,7,-1.6733,13,-0.7030,18,-0.3401,37,1.29102
ENSG00000176087,SLC35A4,17,-0.5766,42,0.89497,11,-1.2031,16,-0.6440,29,0.33615,24,-0.0280
ENSG00000170458,CD14,64,2.03503,54,1.71965,12,-0.7696,11,-0.8697,6,-1.9257,13,-0.7836
ENSG00000131495,NDUFA2,392,1.28857,158,-0.2346,129,-0.5508,81,-1.2587,121,-0.7969,237,0.56187
ENSG00000113141,IK,157,-0.2744,176,-0.0984,200,0.10757,193,0.05221,230,0.44272,152,-0.4127
ENSG00000170445,HARS,58,-0.6645,40,-1.2310,57,-0.6725,92,0.06230,111,0.48911,101,0.29478
ENSG00000146007,ZMAT2,260,-0.1997,164,-0.9179,395,0.47453,290,-0.0308,368,0.47750,247,-0.3571
ENSG00000178913,TAF7,85,-1.0410,115,-0.5827,121,-0.5023,171,0.04158,250,0.92945,141,-0.3248
ENSG00000131504,DIAPH1,44,0.15813,13,-1.7004,46,0.21806,73,1.00256,47,0.34745,27,-0.7132
ENSG00000171720,HDAC3,14,-0.8786,22,-0.1534,7,-1.8127,22,-0.1853,21,-0.3117,39,1.08290
ENSG00000164620,RELL2,15,-1.0622,5,-2.5488,16,-1.0448,29,-0.1235,39,0.51150,42,0.68503
ENSG00000081791,DELE1,34,0.59866,33,0.59211,5,-2.1784,28,0.28987,17,-0.5424,26,0.27576
ENSG00000013561,RNF14,44,-0.1396,27,-0.9058,38,-0.3767,47,-0.0271,52,0.17885,56,0.32038
ENSG00000113552,GNPDA1,30,-0.2615,35,-1.3233,12,-1.5854,32,-0.1277,38,0.14672,43,0.42593
ENSG00000131507,NDFIP1,320,-0.8802,236,-1.3426,258,-1.2081,434,-0.4073,634,0.25396,824,0.87270
ENSG00000113578,FGF1,126,0.74262,211,1.67878,158,1.13164,41,-1.0312,46,-1.0195,42,-1.1809
ENSG00000145819,ARHGAP26,64,-1.1923,40,-1.9097,149,0.10811,272,1.12334,181,0.57883,108,-0.4982
ENSG00000113580,NR3C1,52,-0.9265,82,-0.2245,93,-0.0234,120,0.39155,98,0.08458,100,0.13305
ENSG00000145817,YIPF5,30,-1.2296,42,-0.6989,70,0.09702,77,0.23360,84,0.52588,63,-0.0880
ENSG00000183775,KCTD16,117,-0.9293,53,-2.1142,142,-0.6407,303,0.57212,270,0.50915,237,0.21826
ENSG00000133706,LARS,87,-0.6743,175,0.42394,134,-0.0112,132,-0.0364,170,0.50425,103,-0.5202
ENSG00000091009,RBM27,72,-0.6068,97,-0.1471,111,0.07307,136,0.40142,140,0.60711,75,-0.6612
ENSG00000113649,TCERG1,67,-1.3510,110,-0.5952,168,0.05879,455,1.81371,162,0.01055,109,-0.7453
ENSG00000156475,PPP2R2B,184,-0.0699,105,-0.9382,153,-0.3634,165,-0.2462,213,0.21929,225,0.33855
ENSG00000113657,DPYSL3,127,0.37138,269,1.70743,78,-0.3999,67,-0.6408,70,-0.6931,85,-0.3292
ENSG00000176049,JAKMIP2,78,-0.9416,79,-0.9268,200,0.54472,179,0.36529,206,0.81963,93,-0.8253
ENSG00000145868,FBXO38,5,-2.0774,14,-0.5738,9,-1.2311,25,0.28053,25,0.42177,26,0.49197
ENSG00000173210,ABLIM3,31,0.48267,22,-0.0684,25,0.13756,18,-0.4177,14,-0.9611,32,0.65945
ENSG00000145882,PCYOX1L,10,-1.1654,7,-1.7394,5,-2.2000,29,0.38947,23,0.00348,36,1.04574
ENSG00000113712,CSNK1A1,116,-0.3368,172,0.29667,114,-0.3555,137,-0.0734,161,0.24960,137,-0.0968
ENSG00000113716,HMGXB3,19,-0.2014,14,-0.7199,20,-0.1243,14,-0.7303,21,-0.0748,30,0.66263
ENSG00000113721,PDGFRB,19,0.07364,89,3.11688,15,-0.2575,9,-0.9568,5,-2.1050,10,-1.0174
ENSG00000011083,SLC6A7,10,-1.4791,8,-1.8440,3,-3.0867,22,-0.3260,34,0.50089,42,0.98995
ENSG00000070808,CAMK2A,458,0.33126,303,-0.3337,480,0.40836,398,0.10272,392,0.10034,307,-0.3902
ENSG00000070814,TCOF1,26,-1.5057,43,-0.7383,62,-0.1829,139,1.18074,68,-0.0221,72,0.08664
ENSG00000019582,CD74,262,2.35183,238,2.13564,33,-1.1928,47,-0.6623,17,-2.4223,30,-1.5978
ENSG00000164587,RPS14,1995,1.34586,1084,0.29132,1192,0.44814,421,-1.1872,474,-1.1998,980,0.16584
ENSG00000070614,NDST1,25,0.51030,28,0.71667,13,-0.5503,8,-1.2719,23,0.50912,13,-0.6409
ENSG00000171992,SYNPO,166,0.50899,151,0.34490,97,-0.3516,133,0.14143,111,-0.1840,112,-0.1645
ENSG00000086589,RBM22,32,-0.5908,55,0.23152,20,-1.3444,28,-0.7914,58,0.43076,55,0.31335
ENSG00000132912,DCTN4,43,-0.8349,88,0.27900,26,-1.5830,67,-0.1554,64,-0.2774,107,0.84436
ENSG00000211445,GPX3,31,-0.9634,30,-1.0251,16,-1.9126,74,0.37634,84,0.79948,61,0.08403
ENSG00000145901,TNIP1,28,-0.3718,16,-1.1934,30,-0.2633,32,-0.1728,38,0.13052,46,0.52105
ENSG00000197043,ANXA6,77,-1.3339,84,-1.2116,83,-1.2267,121,-0.6574,242,0.60702,249,0.67294
ENSG00000196743,GM2A,35,0.76481,68,1.97862,13,-0.7829,24,0.12555,12,-1.1194,15,-0.7496
ENSG00000113140,SPARC,129,0.04915,876,4.36934,12,-3.4565,29,-2.2146,24,-2.7898,45,-1.8162
ENSG00000177556,ATOX1,315,1.38212,136,-0.0498,76,-0.9419,62,-1.2548,95,-0.7400,175,0.48626
ENSG00000145907,G3BP1,42,-0.1395,78,0.87502,28,-0.7669,63,0.50679,41,-0.2342,42,-0.1804
ENSG00000155511,GRIA1,47,-1.3375,57,-1.0736,85,-0.4554,147,0.42182,143,0.50787,123,0.16511
ENSG00000164576,SAP30L,31,0.02247,36,0.28157,42,0.51266,20,-0.6339,26,-0.3182,33,0.13595
ENSG00000155506,LARP1,110,-1.3024,138,-0.9655,339,0.45674,269,0.07701,365,0.79876,204,-0.4507
ENSG00000155508,CNOT8,23,-0.5234,30,-0.1523,14,-1.2364,18,-0.9512,25,-0.5071,56,1.25874
ENSG00000082516,GEMIN5,8,-1.3337,23,0.29973,24,0.39954,35,1.03433,16,-0.3544,17,-0.1892
ENSG00000082515,MRPL22,54,1.11227,40,0.59352,21,-0.4036,10,-1.5223,19,-0.7314,32,0.28371
ENSG00000170624,SGCD,24,0.26636,19,-0.0945,3,-2.5662,24,0.20649,28,0.67621,17,-0.3677
ENSG00000055163,CYFIP2,233,-0.7202,242,-0.6634,239,-0.6826,283,-0.4169,460,0.48117,437,0.36331
ENSG00000155858,LSM11,11,-1.7276,1,-4.8080,40,0.23180,28,-0.3460,41,0.32853,49,0.74431
ENSG00000113282,CLINT1,51,-0.1959,51,-0.1937,75,0.43199,33,-0.8522,80,0.73669,42,-0.6198
ENSG00000145860,RNF145,59,-1.3050,61,-1.2673,71,-1.0425,219,0.75110,168,0.40606,158,0.27778
ENSG00000164332,UBLCP1,38,-1.0501,36,-1.1223,31,-1.3431,60,-0.3535,107,0.78593,89,0.35218
ENSG00000113312,TTC1,179,-0.0514,128,-0.5786,237,0.40168,164,-0.1891,203,0.20074,177,-0.0896
ENSG00000170234,PWWP2A,16,-1.5072,55,0.42385,80,1.05900,42,-0.0214,49,0.30127,28,-0.7738
ENSG00000170231,FABP6,22,0.28161,20,0.07427,63,2.17806,3,-2.7482,7,-1.7835,20,0.09976
ENSG00000164609,SLU7,155,-0.8881,142,-1.0215,257,-0.1074,266,-0.0530,390,0.78794,253,-0.1691
ENSG00000145864,GABRB2,221,-1.6252,88,-2.9856,307,-1.1328,615,-0.0566,1061,1.21958,652,0.04873
ENSG00000022355,GABRA1,132,-2.1053,81,-2.8263,263,-1.0833,568,0.12033,854,1.14060,556,0.10823
ENSG00000113327,GABRG2,83,-1.5248,41,-2.5526,88,-1.4340,187,-0.2899,313,0.75187,300,0.65093
ENSG00000113328,CCNG1,31,0.95158,21,0.34352,4,-2.1387,15,-0.1929,15,-0.2457,18,0.14069
ENSG00000170584,NUDCD2,38,0.45721,31,0.09844,21,-0.5144,23,-0.3563,25,-0.3093,34,0.34399
ENSG00000038274,MAT2B,54,-0.6899,19,-2.2545,32,-1.4673,46,-0.9212,105,0.50258,123,0.88011
ENSG00000145934,TENM2,55,-0.7732,28,-1.7936,63,-0.5491,127,0.55603,122,0.68317,87,-0.0744
ENSG00000113645,WWC1,59,0.71989,83,1.31063,23,-0.7641,24,-0.7049,35,-0.2022,30,-0.4995
ENSG00000113643,RARS,26,-1.0974,49,-0.1125,41,-0.3849,84,0.77667,61,0.32187,47,-0.2104
ENSG00000188573,FBLL1,39,-0.5474,20,-1.5084,54,-0.0386,44,-0.3331,51,-0.1579,80,0.84846
ENSG00000120137,PANK3,45,-0.5412,43,-0.6301,44,-0.5879,61,-0.0772,82,0.54483,67,0.09004
ENSG00000184347,SLIT3,6,-2.4937,20,-0.6771,29,-0.0758,64,1.22954,34,0.22225,29,-0.1379
ENSG00000181163,NPM1,326,0.35394,325,0.34814,348,0.46202,133,-1.0535,295,0.24971,201,-0.5156
ENSG00000072803,FBXW11,77,-0.5903,73,-0.6681,67,-0.8148,102,-0.1501,136,0.41053,132,0.34565
ENSG00000120129,DUSP1,25,-0.0646,70,1.71156,26,0.03593,29,0.20622,14,-1.1029,22,-0.3248
ENSG00000113719,ERGIC1,18,-1.0333,31,-0.1834,34,-0.0359,46,0.46441,39,0.21432,34,-0.0235
ENSG00000037241,RPL26L1,58,0.75865,27,-0.4697,32,-0.2068,20,-0.9080,29,-0.4643,47,0.55741
ENSG00000113732,ATP6V0E1,49,0.74522,104,2.14319,15,-1.0802,13,-1.3286,18,-0.9965,25,-0.4040
ENSG00000164463,CREBRF,45,-1.2013,66,-0.6195,98,-0.0026,150,0.69959,154,1.04571,54,-1.1238
ENSG00000145919,BOD1,46,0.31848,21,-0.8655,31,-0.2713,30,-0.3438,25,-0.7639,57,0.95913
ENSG00000113742,CPEB4,76,-1.1137,152,-0.0412,215,0.52769,199,0.39979,199,0.53126,107,-0.7301
ENSG00000170091,NSG2,198,-0.7379,81,-2.0720,103,-1.7165,214,-0.6207,384,0.40961,475,0.92667
ENSG00000164466,SFXN1,49,-0.4755,49,-0.4711,34,-1.0418,69,0.05679,86,0.57606,68,0.04881
ENSG00000113749,HRH2,24,-0.6708,16,-1.2630,24,-0.6957,74,1.15538,37,0.00176,41,0.18546
ENSG00000145920,CPLX2,539,0.56213,432,0.19560,759,1.15514,256,-0.6269,349,-0.1843,263,-0.7168
ENSG00000051596,THOC3,19,-0.1324,4,-2.4732,11,-0.9321,9,-1.2313,17,-0.4417,39,1.50188
ENSG00000122203,KIAA1191,115,0.34023,77,-0.2966,65,-0.5629,59,-0.7059,80,-0.2880,124,0.63862
ENSG00000175414,ARL10,23,-0.6504,12,-1.5862,32,-0.1560,64,0.99395,42,0.34921,32,-0.1893
ENSG00000146066,HIGD2A,167,1.24149,82,0.03848,46,-0.8732,43,-0.9781,51,-0.8449,103,0.55459
ENSG00000175416,CLTB,265,0.54409,110,-0.8513,107,-0.8861,110,-0.8561,171,-0.2056,264,0.73943
ENSG00000113194,FAF2,28,-1.1696,59,-0.0269,46,-0.4381,65,0.10721,84,0.73241,52,-0.3166
ENSG00000146083,RNF44,27,-0.8027,27,-0.7888,43,-0.0997,52,0.21041,38,-0.3614,64,0.76669
ENSG00000169258,GPRIN1,45,0.61136,20,-0.6543,17,-0.9192,27,-0.2061,35,0.25535,32,0.04888
ENSG00000074317,SNCB,284,-0.3754,64,-2.6022,287,-0.3588,343,-0.0790,386,0.14088,490,0.68132
ENSG00000048140,TSPAN17,20,-0.3832,13,-0.9687,13,-0.9736,42,0.80983,25,-0.0532,31,0.38537
ENSG00000113763,UNC5A,20,-0.5017,0,-5.3542,21,-0.4319,12,-1.2301,26,-0.1164,49,1.33718
ENSG00000087206,UIMC1,7,-1.9738,40,0.67774,41,0.74468,79,1.93389,20,-0.4890,11,-1.4862
ENSG00000165671,NSD1,24,-1.6296,69,-0.0348,90,0.39683,129,1.01294,86,0.43097,44,-0.8646
ENSG00000169230,PRELID1,141,0.86438,81,-0.0412,51,-0.7677,41,-1.0813,72,-0.2925,101,0.41686
ENSG00000169223,LMAN2,33,-0.4180,70,0.78629,29,-0.6434,41,-0.0853,28,-0.8086,59,0.66520
ENSG00000169220,RGS14,46,1.24161,10,-1.2013,7,-1.7783,15,-0.5991,16,-0.6317,32,0.81257
ENSG00000131187,F12,23,0.26258,3,-2.4819,8,-1.2447,14,-0.5032,14,-0.6014,35,1.36764
ENSG00000131188,PRR7,30,0.34648,15,-0.7589,10,-1.2911,20,-0.3090,18,-0.6020,38,1.04146
ENSG00000113758,DBN1,57,-0.4783,63,-0.3084,59,-0.4076,91,0.27018,78,0.03030,88,0.29056
ENSG00000183258,DDX41,49,-0.1967,32,-0.8540,31,-0.9201,56,0.00201,52,-0.1454,78,0.74995
ENSG00000146067,FAM193B,19,-0.4602,24,-0.1109,23,-0.1750,63,1.51288,21,-0.4324,22,-0.2820
ENSG00000184840,TMED9,34,-0.4985,57,0.32255,22,-1.1527,44,-0.0773,51,0.17761,52,0.23802
ENSG00000027847,B4GALT7,17,-0.2248,15,-0.3616,14,-0.5250,20,0.03800,20,0.07301,23,0.32154
ENSG00000204677,FAM153CP,44,-0.5927,22,-1.6531,35,-0.9659,371,3.58462,18,-2.2381,40,-0.8809
ENSG00000145916,RMND5B,26,0.12016,27,0.17744,4,-2.5980,10,-1.2674,22,-0.2163,37,0.92704
ENSG00000145912,NHP2,269,0.98101,122,-0.3183,92,-0.7613,53,-1.5941,108,-0.6224,211,0.77767
ENSG00000197451,HNRNPAB,47,-0.2976,94,0.80833,50,-0.2160,30,-1.0015,60,0.09419,57,0.00306
ENSG00000113240,CLK4,13,-1.1851,21,-0.4351,23,-0.3119,66,1.45409,28,0.04121,24,-0.3174
ENSG00000176783,RUFY1,18,-1.1646,44,0.22548,45,0.24616,42,0.13730,63,1.15656,16,-1.5998
ENSG00000169045,HNRNPH1,97,-0.1508,80,-0.4455,72,-0.6087,89,-0.2736,116,0.17724,126,0.36147
ENSG00000127022,CANX,217,-1.3322,817,0.76616,523,0.02786,471,-0.1398,742,0.83274,295,-1.0392
ENSG00000161013,MGAT4B,45,0.66705,36,0.32066,15,-1.0775,4,-2.7668,23,-0.5094,43,0.81983
ENSG00000161011,SQSTM1,175,0.22201,208,0.50865,68,-1.2529,115,-0.4424,129,-0.3268,190,0.47904
ENSG00000197226,TBC1D9B,61,0.13958,65,0.25514,23,-1.3460,58,0.06175,47,-0.3322,69,0.47996
ENSG00000113269,RNF130,75,0.18966,67,-0.0016,74,0.16899,43,-0.6874,61,-0.1867,75,0.25583
ENSG00000050748,MAPK9,108,-0.6398,46,-1.9298,183,0.19730,166,0.03614,153,-0.1127,219,0.67327
ENSG00000131446,MGAT1,27,0.00096,49,0.96878,23,-0.2291,30,0.15733,18,-0.7277,29,0.12761
ENSG00000278970,HEIH,32,0.45475,31,0.40384,9,-1.4206,12,-0.9938,30,0.52074,21,-0.2402
ENSG00000250222,AC008443.5,68,1.94003,12,-0.9321,22,-0.0386,8,-1.4427,12,-1.0602,25,0.25704
ENSG00000146063,TRIM41,34,0.12930,36,0.25327,50,0.77905,41,0.45972,19,-0.8888,30,-0.0410
ENSG00000204628,RACK1,581,1.12354,443,0.65109,294,-0.0216,216,-0.5085,190,-0.8518,291,-0.0446
ENSG00000183718,TRIM52,10,-1.2686,11,-1.1638,6,-1.8872,58,1.57220,25,0.17512,23,0.03467
ENSG00000112679,DUSP22,49,0.85298,26,-0.1567,16,-0.9475,19,-0.6852,21,-0.5826,39,0.64109
ENSG00000112685,EXOC2,10,-0.7578,15,-0.1679,5,-1.6862,20,0.28601,17,0.06517,22,0.55327
ENSG00000124535,WRNIP1,44,-0.2378,31,-0.7667,27,-0.9822,38,-0.4602,61,0.37531,63,0.43797
ENSG00000124570,SERPINB6,70,0.90597,150,2.37569,28,-0.5532,34,-0.2605,13,-1.9837,28,-0.6986
ENSG00000124588,NQO2,49,-0.1832,34,-0.7303,48,-0.2229,68,0.33221,42,-0.5277,76,0.69309
ENSG00000137267,TUBB2A,422,-0.9002,455,-0.7845,306,-1.3839,462,-0.7587,815,0.17248,1139,0.96241
ENSG00000137285,TUBB2B,1083,1.41629,1870,2.55314,104,-2.3004,107,-2.2562,314,-0.7871,209,-1.4843
ENSG00000180822,PSMG4,35,0.50691,19,-0.4698,14,-0.8764,26,0.04313,25,-0.0830,29,0.27524
ENSG00000137266,SLC22A23,17,-0.8144,14,-1.0872,18,-0.7352,35,0.32036,34,0.37428,33,0.32515
ENSG00000145945,FAM50B,14,-0.3320,16,-0.1913,18,0.06013,6,-1.7072,18,0.01596,23,0.58412
ENSG00000112739,PRPF4B,104,-1.0866,251,0.29577,268,0.40187,447,1.28579,215,0.05440,126,-0.9544
ENSG00000198721,ECI2,58,0.92696,86,1.63303,19,-0.8191,10,-1.8312,27,-0.4150,26,-0.4681
ENSG00000153046,CDYL,50,-0.3268,59,-0.0653,123,1.16273,46,-0.4625,69,0.24397,43,-0.6705
ENSG00000214113,LYRM4,64,0.48892,31,-0.6398,39,-0.3129,28,-0.8105,52,0.17977,52,0.20107
ENSG00000124785,NRN1,251,0.24120,43,-2.4213,303,0.55375,138,-0.7022,189,-0.2662,286,0.61767
ENSG00000216863,LY86-AS1,15,-1.1405,8,-2.1134,19,-0.8217,98,1.96387,23,-0.6103,37,0.30556
ENSG00000124783,SSR1,65,-0.5994,159,0.82890,56,-0.8324,84,-0.2120,129,0.65808,69,-0.6277
