Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000249436,AC008780.1,72,0.67020,33,-0.7785,61,0.26057,18,-1.6434,37,-0.6057
ENSG00000145632,PLK2,59,-0.6579,88,0.11652,155,1.79040,2,-5.1399,2,-5.4482
ENSG00000152932,RAB3C,249,0.33670,179,-0.2920,311,0.90127,3,-6.0566,68,-1.7619
ENSG00000113448,PDE4D,53,0.15871,49,0.00427,65,0.65297,18,-1.5720,22,-1.2514
ENSG00000152931,PART1,124,0.11231,156,0.45683,170,0.88341,11,-3.5299,13,-3.3402
ENSG00000164182,NDUFAF2,96,0.74033,38,-0.9463,53,-0.5503,68,-0.0476,77,0.14657
ENSG00000130449,ZSWIM6,25,-1.5627,94,0.83041,55,-0.0839,122,1.29752,61,0.09562
ENSG00000068796,KIF2A,70,-0.8064,106,0.01226,73,-0.7141,299,1.88861,109,0.06625
ENSG00000186479,RGS7BP,90,0.07940,130,0.66558,109,0.51380,23,-2.0309,33,-1.4887
ENSG00000153006,SREK1IP1,51,-0.6871,121,0.88444,81,0.28061,90,0.36569,38,-0.9963
ENSG00000153015,CWC27,119,0.06246,82,-0.5509,95,-0.4119,185,0.78919,133,0.22617
ENSG00000113595,TRIM23,82,-0.4788,111,0.10937,160,1.06448,65,-0.7299,33,-1.7481
ENSG00000197860,SGTB,235,0.70711,199,0.21692,190,0.18599,55,-1.7839,41,-2.2199
ENSG00000123213,NLN,27,-0.7495,48,0.32619,56,0.80864,39,-0.0280,21,-0.9901
ENSG00000112851,ERBIN,82,-1.0371,56,-1.4250,53,-1.7903,575,2.73174,227,0.80905
ENSG00000153914,SREK1,100,-0.9203,441,1.81120,116,-0.6489,208,0.42714,145,-0.1628
ENSG00000069020,MAST4,88,-0.1047,131,0.59219,114,0.48456,24,-2.0604,69,-0.4596
ENSG00000145675,PIK3R1,548,0.25213,596,0.32550,573,0.35511,313,-0.7054,132,-2.0113
ENSG00000134056,MRPS36,31,-0.2983,12,-1.6243,52,0.86064,21,-0.8553,43,0.27633
ENSG00000273841,TAF9,54,-0.1940,9,-2.8048,96,1.21012,36,-0.7796,39,-0.6441
ENSG00000145734,BDP1,591,-0.0249,1537,1.67666,382,-0.8848,644,0.12087,281,-1.1812
ENSG00000131711,MAP1B,11082,0.62491,11969,0.57235,7861,-0.1621,5728,-0.6243,1837,-2.3424
ENSG00000113048,MRPS27,36,-0.2309,46,0.19470,53,0.64155,20,-1.0976,30,-0.4713
ENSG00000083312,TNPO1,48,-0.9416,107,0.51892,97,0.47472,86,0.15395,77,-0.0239
ENSG00000145741,BTF3,109,-0.1221,118,0.03100,101,-0.2820,153,0.46634,139,0.29924
ENSG00000171617,ENC1,937,-0.4692,1573,0.48042,1997,1.38032,55,-4.5687,163,-2.9984
ENSG00000164346,NSA2,182,-0.2365,154,-0.4480,168,-0.3975,346,0.89606,283,0.54509
ENSG00000198780,FAM169A,84,-0.1667,103,0.19334,136,0.96489,28,-1.7943,31,-1.6586
ENSG00000113161,HMGCR,84,0.03605,85,0.06459,119,0.89032,30,-1.5357,17,-2.3994
ENSG00000113163,CERT1,140,-0.0344,216,0.69706,160,0.25603,100,-0.5573,65,-1.2092
ENSG00000122008,POLK,22,-1.5807,118,1.39927,41,-0.4871,121,1.43918,44,-0.2900
ENSG00000164252,AGGF1,146,-0.1779,195,0.34234,197,0.49579,125,-0.3830,79,-1.0832
ENSG00000113231,PDE8B,96,-0.4953,158,0.42381,172,0.81024,11,-3.5748,129,0.08452
ENSG00000171530,TBCA,280,-0.0852,303,0.06789,250,-0.3142,359,0.34594,367,0.38023
ENSG00000132842,AP3B1,22,-1.4831,55,0.18222,22,-1.4925,145,1.94380,111,1.40309
ENSG00000085365,SCAMP1,149,-0.2067,230,0.55613,233,0.83995,47,-1.9166,56,-1.6575
ENSG00000152409,JMY,60,-0.2626,85,0.37380,71,0.10465,85,0.37114,47,-0.5709
ENSG00000152413,HOMER1,239,-0.2038,357,0.50120,393,0.98266,32,-3.1708,86,-1.7316
ENSG00000177034,MTX3,43,-0.1654,40,-0.2520,71,1.06302,22,-1.1788,14,-1.8544
ENSG00000039319,ZFYVE16,32,-1.7115,110,0.48062,49,-1.0031,334,2.70332,52,-0.7182
ENSG00000228716,DHFR,44,-0.3806,40,-0.4213,38,-0.6486,129,1.57406,59,0.18072
ENSG00000113318,MSH3,50,-0.7132,100,0.56735,66,-0.1422,101,0.58407,90,0.38599
ENSG00000113319,RASGRF2,74,-0.9165,106,-0.1826,225,1.78023,53,-1.2523,10,-3.7019
ENSG00000145687,SSBP2,41,-0.7200,60,0.05071,92,1.14458,37,-0.7135,29,-1.0576
ENSG00000186468,RPS23,660,-0.1449,147,-2.3935,565,-0.4603,1477,1.27412,1060,0.67836
ENSG00000174695,TMEM167A,64,-0.2078,32,-1.2161,94,0.69723,54,-0.4239,72,0.03984
ENSG00000038427,VCAN,28,-2.0779,49,-0.9083,33,-1.7818,327,2.48622,232,1.72798
ENSG00000164176,EDIL3,69,-1.8907,111,-0.8854,127,-0.8432,967,3.28851,88,-1.2467
ENSG00000127184,COX7C,707,0.60938,140,-2.0840,524,-0.0807,342,-0.7340,724,0.47173
ENSG00000145715,RASA1,44,-0.5054,58,0.02491,86,1.02576,32,-0.9003,30,-0.9832
ENSG00000247828,TMEM161B-AS1,81,-0.8470,305,1.57318,105,-0.3507,182,0.63086,76,-0.7867
ENSG00000245526,LINC00461,60,-0.7506,114,0.42745,92,0.08840,66,-0.4611,156,0.96972
ENSG00000081189,MEF2C,786,0.06108,920,0.30329,1125,0.94386,63,-3.7413,165,-2.3441
ENSG00000153140,CETN3,32,-1.0408,44,-0.3347,43,-0.4766,98,0.98682,124,1.42610
ENSG00000164199,ADGRV1,14,-2.3106,58,0.11313,33,-0.9807,31,-0.8631,256,3.13229
ENSG00000237187,NR2F1-AS1,84,0.33035,102,0.56525,79,0.19429,12,-2.6788,49,-0.6273
ENSG00000175745,NR2F1,186,-0.3141,339,0.75322,245,0.27804,94,-1.2960,221,0.03143
ENSG00000113391,FAM172A,42,-0.8685,119,1.02573,57,-0.2835,105,0.80282,65,0.01233
ENSG00000133302,SLF1,31,-1.0553,123,1.44930,57,0.16359,52,-0.0417,40,-0.4410
ENSG00000175471,MCTP1,68,-0.8027,212,1.24993,128,0.50220,26,-2.1128,97,-0.0855
ENSG00000198677,TTC37,70,-0.4216,141,0.82895,78,-0.1990,139,0.80929,49,-0.8853
ENSG00000164292,RHOBTB3,130,-0.5867,74,-1.3343,41,-2.5373,411,1.51110,565,2.17628
ENSG00000118985,ELL2,83,-0.2621,67,-0.5378,106,0.26635,182,1.11623,32,-1.6725
ENSG00000175426,PCSK1,93,0.48092,38,-1.0761,119,1.14314,2,-4.8894,2,-4.9467
ENSG00000153113,CAST,101,-0.2481,116,0.03199,71,-0.9344,263,1.45250,132,0.23378
ENSG00000113441,LNPEP,71,-0.9924,194,0.82587,152,0.57797,99,-0.2948,104,-0.2037
ENSG00000174136,RGMB,43,-0.3535,92,1.01145,65,0.57494,12,-2.1707,29,-0.8805
ENSG00000153922,CHD1,27,-1.5493,149,1.48878,50,-0.4667,128,1.20227,60,-0.0864
ENSG00000174132,FAM174A,46,0.14757,61,0.55929,56,0.60653,12,-1.9653,9,-2.2994
ENSG00000145730,PAM,93,-0.1799,80,-0.3711,166,1.24873,12,-3.2276,45,-1.2633
ENSG00000145725,PPIP5K2,41,-0.7509,97,0.79484,76,0.52699,64,0.10339,30,-1.0867
ENSG00000181751,C5orf30,38,0.08026,33,-0.1712,45,0.47287,41,0.18436,6,-2.5969
ENSG00000184349,EFNA5,45,0.36050,64,0.87208,46,0.44678,5,-3.0273,0,-5.6673
ENSG00000145743,FBXL17,124,0.02205,135,0.15368,151,0.47365,55,-1.2553,90,-0.4917
ENSG00000151422,FER,56,-0.1361,34,-0.8788,50,-0.3682,94,0.74928,93,0.72055
ENSG00000198961,PJA2,549,-0.2045,541,-0.1821,906,0.99376,331,-0.9511,209,-1.6418
ENSG00000112893,MAN2A1,16,-2.0469,46,-0.1359,25,-1.3235,234,3.11322,46,-0.1099
ENSG00000164209,SLC25A46,116,0.39904,85,-0.2105,115,0.38293,85,-0.2141,11,-3.2221
ENSG00000152495,CAMK4,111,-0.4313,141,0.05987,235,1.42172,21,-2.7935,29,-2.3480
ENSG00000134986,NREP,162,0.76257,71,-0.8009,141,0.40963,18,-2.7832,60,-1.0436
ENSG00000224032,EPB41L4A-AS1,64,0.31620,13,-2.1590,67,0.40602,45,-0.3398,51,-0.1585
ENSG00000134982,APC,1070,0.67276,506,-0.7334,484,-0.9954,745,-0.1226,1325,0.84191
ENSG00000153037,SRP19,77,-0.1645,126,0.68342,69,-0.3769,97,0.25508,87,0.07753
ENSG00000129625,REEP5,260,-0.2576,266,-0.1601,460,1.13043,121,-1.3818,95,-1.7370
ENSG00000172795,DCP2,42,-0.1375,45,0.00668,64,0.85852,23,-1.0665,18,-1.4373
ENSG00000047188,YTHDC2,35,-0.3703,70,0.82929,45,0.13413,51,0.31086,19,-1.2237
ENSG00000152503,TRIM36,52,-0.1268,50,-0.1366,86,1.10599,19,-1.6420,13,-2.1741
ENSG00000164221,CCDC112,43,-1.1802,159,1.18227,67,-0.3467,183,1.45063,44,-0.9344
ENSG00000134970,TMED7,22,-1.6025,71,0.50136,53,0.03051,74,0.58153,100,1.11155
ENSG00000145782,ATG12,55,-0.5057,76,0.12467,94,0.68078,80,0.20435,31,-1.2841
ENSG00000177879,AP3S1,91,0.18613,71,-0.2637,102,0.44765,45,-0.9628,58,-0.5751
ENSG00000092421,SEMA6A,14,-1.9316,23,-0.8749,28,-0.7494,140,2.30992,76,1.07478
ENSG00000172869,DMXL1,20,-1.1552,34,-0.1175,50,0.67091,47,0.40046,43,0.23825
ENSG00000133835,HSD17B4,43,-0.2890,26,-0.9878,37,-0.5669,98,1.17748,79,0.78832
ENSG00000205302,SNX2,34,-0.7274,36,-0.4845,73,1.01543,31,-0.6848,48,0.00159
ENSG00000151292,CSNK1G3,45,-0.6276,71,0.25838,71,0.32915,73,0.29653,58,-0.0680
ENSG00000155324,GRAMD2B,28,-1.6898,38,-0.9501,27,-1.7198,120,0.93373,301,2.88750
ENSG00000164904,ALDH7A1,44,-1.5166,55,-0.9246,45,-1.4778,216,1.33469,359,2.40040
ENSG00000164902,PHAX,139,-0.1751,189,0.37025,163,0.17490,163,0.12626,99,-0.6636
ENSG00000164241,C5orf63,68,0.82471,71,0.62599,12,-2.3713,63,0.43252,59,0.33453
ENSG00000245937,LINC01184,40,-0.0597,39,-0.1071,50,0.43303,43,0.08582,19,-1.1970
ENSG00000064651,SLC12A2,51,-1.6477,80,-0.6982,70,-1.1207,566,3.01001,115,-0.1354
ENSG00000169567,HINT1,393,0.20808,132,-1.5469,479,0.68834,224,-0.7412,248,-0.5817
ENSG00000186687,LYRM7,153,-0.0631,100,-0.7150,205,0.61154,174,0.15864,71,-1.2469
ENSG00000158985,CDC42SE2,204,0.29402,170,-0.0768,214,0.41001,115,-0.6958,69,-1.4693
ENSG00000164398,ACSL6,150,-0.4552,214,0.21901,255,0.73988,19,-3.4160,234,0.37066
ENSG00000113522,RAD50,253,-0.2673,487,0.89196,255,-0.2505,382,0.47257,192,-0.6351
ENSG00000131437,KIF3A,907,0.12851,1758,1.24211,870,0.03559,430,-1.0779,182,-2.3681
ENSG00000164402,SEPTIN8,206,-0.5860,198,-0.5234,298,0.17290,567,1.24514,201,-0.5024
ENSG00000198944,SOWAHA,62,-1.3669,133,0.07752,200,1.13973,23,-2.5767,202,0.77668
ENSG00000164405,UQCRQ,418,0.61932,81,-2.1018,347,0.17319,190,-0.8273,320,-0.0022
ENSG00000072364,AFF4,101,-0.5970,180,0.47212,141,0.08219,173,0.40242,141,0.06867
ENSG00000170606,HSPA4,99,-0.2773,123,0.13898,146,0.58642,88,-0.4057,73,-0.6901
ENSG00000213585,VDAC1,193,0.17085,113,-0.7197,256,0.86880,65,-1.5584,82,-1.2085
ENSG00000113558,SKP1,415,-0.1855,286,-0.7259,597,0.64702,384,-0.2682,372,-0.3173
ENSG00000113575,PPP2CA,195,-0.0797,157,-0.4079,298,0.93890,103,-1.0597,85,-1.3498
ENSG00000119048,UBE2B,137,-0.1828,145,-0.0514,225,0.99914,72,-1.1332,44,-1.8816
ENSG00000237190,CDKN2AIPNL,63,0.32978,47,-0.2082,72,0.67302,15,-1.9796,20,-1.5058
ENSG00000043143,JADE2,68,0.31864,73,0.36894,69,0.37786,27,-1.2181,17,-1.9137
ENSG00000152700,SAR1B,38,-0.7965,76,0.48056,58,0.05758,117,1.23044,30,-0.9973
ENSG00000164615,CAMLG,157,0.35952,85,-0.7205,152,0.28228,95,-0.5426,98,-0.4939
ENSG00000145833,DDX46,65,-1.2383,270,1.35596,124,-0.0012,175,0.57311,103,-0.2896
ENSG00000181904,C5orf24,73,-0.4293,58,-0.6843,131,0.91543,106,0.26662,33,-1.5478
ENSG00000113621,TXNDC15,33,-0.7468,55,0.19578,61,0.51234,55,0.20105,45,-0.1181
ENSG00000113648,H2AFY,93,-0.3748,109,-0.0371,153,0.75181,68,-0.7818,88,-0.3691
ENSG00000145824,CXCL14,98,-1.6561,95,-1.4296,345,0.89207,0,-11.085,726,2.02611
ENSG00000113658,SMAD5,37,-0.8049,56,0.00816,35,-0.8952,103,1.02564,127,1.42343
ENSG00000152377,SPOCK1,231,-0.2245,219,-0.2584,329,0.57741,310,0.31044,102,-1.4345
ENSG00000177733,HNRNPA0,132,0.10973,71,-0.8957,171,0.71985,69,-0.9411,83,-0.6481
ENSG00000031003,FAM13B,87,0.12718,122,0.67390,77,-0.1287,77,-0.0888,45,-0.9304
ENSG00000112983,BRD8,55,-0.2739,76,0.30807,75,0.39891,57,-0.1417,42,-0.6381
ENSG00000120709,FAM53C,60,0.44225,45,-0.1704,42,-0.3671,63,0.38207,34,-0.6027
ENSG00000120733,KDM3B,46,-0.3759,58,0.06126,55,-0.0053,50,-0.1622,87,0.74785
ENSG00000132563,REEP2,146,0.08532,146,0.07100,189,0.70265,27,-2.4917,84,-0.8011
ENSG00000120738,EGR1,130,0.12792,105,-0.2502,196,1.17523,6,-4.4295,17,-2.9903
ENSG00000120705,ETF1,32,-0.9910,52,-0.0270,78,0.94405,46,-0.2200,49,-0.1302
ENSG00000113013,HSPA9,212,-0.1930,213,-0.1336,258,0.24061,241,0.06335,222,-0.0679
ENSG00000044115,CTNNA1,57,-0.9527,44,-1.1797,61,-0.8388,276,1.95799,166,0.97329
ENSG00000146006,LRRTM2,52,-0.1804,89,0.73763,73,0.58335,15,-1.9715,32,-0.9143
ENSG00000120727,PAIP2,185,-0.1318,91,-1.2034,244,0.48344,206,0.07080,191,-0.0507
ENSG00000170464,DNAJC18,62,-0.6048,108,0.42307,112,0.68090,71,-0.2695,53,-0.7284
ENSG00000131508,UBE2D2,70,-0.1807,27,-1.5854,112,0.91546,76,-0.0108,40,-1.0164
ENSG00000171604,CXXC5,222,-0.5505,299,0.04165,371,0.56298,316,0.13039,226,-0.4042
ENSG00000146005,PSD2,34,-0.6264,19,-1.3793,26,-1.1426,46,-0.0238,176,2.50682
ENSG00000185129,PURA,273,-0.2901,339,0.12910,321,0.05582,480,0.71555,217,-0.5791
ENSG00000182700,IGIP,88,-0.3789,61,-0.8538,138,0.63285,138,0.45030,71,-0.6245
ENSG00000120306,CYSTM1,52,-0.5446,30,-1.2597,76,0.23091,30,-1.2682,171,1.60856
ENSG00000113068,PFDN1,91,0.19365,24,-1.9137,103,0.50175,75,-0.1724,67,-0.3424
ENSG00000131503,ANKHD1,98,-0.7960,305,1.26249,82,-1.1266,242,0.84370,232,0.77454
ENSG00000131495,NDUFA2,163,0.38389,46,-1.6951,163,0.38493,97,-0.5532,117,-0.2603
ENSG00000113141,IK,133,-0.5590,265,0.68881,170,-0.0623,237,0.49746,166,-0.0896
ENSG00000170445,HARS,99,0.34022,82,-0.0505,104,0.46552,48,-0.9066,25,-1.8397
ENSG00000146007,ZMAT2,290,0.04938,304,0.10996,336,0.37748,203,-0.5333,171,-0.8023
ENSG00000178913,TAF7,115,-0.5872,198,0.41942,182,0.38867,167,0.14079,125,-0.3323
ENSG00000131504,DIAPH1,55,0.34459,76,0.79328,43,-0.1795,22,-1.1439,31,-0.6498
ENSG00000013561,RNF14,34,-0.4018,49,0.26947,42,0.05676,30,-0.5115,64,0.73036
ENSG00000113552,GNPDA1,29,-0.5286,40,0.07497,58,1.03356,17,-1.2517,24,-0.7192
ENSG00000131507,NDFIP1,390,-0.4748,540,0.15272,797,1.23023,158,-1.7526,167,-1.6684
ENSG00000113578,FGF1,42,-1.8683,6,-4.2652,15,-3.4389,697,3.94461,181,0.72198
ENSG00000145819,ARHGAP26,173,-0.0471,323,1.02371,214,0.43367,57,-1.7446,51,-1.9102
ENSG00000113580,NR3C1,113,-0.3400,143,0.11107,162,0.43502,157,0.27035,76,-0.8811
ENSG00000145817,YIPF5,59,-0.2202,54,-0.3218,94,0.85753,35,-0.9676,43,-0.6587
ENSG00000183775,KCTD16,160,-0.3759,276,0.60040,297,1.08105,16,-3.6935,67,-1.6255
ENSG00000133706,LARS,113,-0.4479,212,0.68002,163,0.31885,136,-0.0546,93,-0.6584
ENSG00000091009,RBM27,84,-0.4219,140,0.50595,114,0.21181,145,0.55979,51,-1.0982
ENSG00000113649,TCERG1,99,-0.8788,354,1.43679,167,0.16346,151,-0.0400,92,-0.8225
ENSG00000156475,PPP2R2B,178,0.19157,106,-0.6870,209,0.58031,105,-0.6947,95,-0.8461
ENSG00000113657,DPYSL3,35,-1.3875,32,-1.2950,74,-0.0101,98,0.45354,210,1.86696
ENSG00000176049,JAKMIP2,109,-0.3384,114,-0.1901,157,0.45735,147,0.22166,97,-0.4545
ENSG00000113712,CSNK1A1,121,-0.4474,172,0.21580,190,0.53930,152,0.01882,97,-0.6946
ENSG00000070808,CAMK2A,548,0.29963,663,0.53843,532,0.23231,47,-3.5038,364,-0.4383
ENSG00000070814,TCOF1,70,0.33670,81,0.48470,42,-0.7353,97,0.78219,30,-1.0701
ENSG00000019582,CD74,31,-0.9378,6,-3.0558,15,-2.1335,139,1.82274,168,2.22790
ENSG00000164587,RPS14,896,0.42852,266,-1.5909,550,-0.6079,1132,0.70524,947,0.40005
ENSG00000171992,SYNPO,158,0.22890,139,-0.0431,167,0.35058,16,-3.3066,155,0.13278
ENSG00000086589,RBM22,44,-0.2753,29,-0.8557,64,0.54746,69,0.51870,31,-0.7553
ENSG00000132912,DCTN4,61,-0.3230,72,0.01877,83,0.32635,101,0.57199,38,-0.9695
ENSG00000211445,GPX3,73,0.46006,12,-2.4121,87,0.90752,1,-5.8755,45,-0.4575
ENSG00000197043,ANXA6,149,-0.2554,130,-0.4087,295,1.47987,22,-3.0507,32,-2.5098
ENSG00000113140,SPARC,29,-3.1138,70,-1.4525,45,-2.4380,263,0.63319,1061,3.92398
ENSG00000177556,ATOX1,122,0.09089,23,-2.4842,111,-0.1163,147,0.36418,187,0.77704
ENSG00000145907,G3BP1,28,-0.9705,62,0.47774,55,0.37315,54,0.25435,52,0.20117
ENSG00000155511,GRIA1,80,-0.9030,246,1.14710,196,1.11233,7,-4.2946,52,-1.3602
ENSG00000155506,LARP1,296,-0.0012,431,0.62571,311,0.10576,228,-0.4158,186,-0.7388
ENSG00000055163,CYFIP2,318,-0.1599,335,-0.0415,496,0.89130,94,-1.9891,219,-0.7134
ENSG00000155858,LSM11,38,0.25894,34,0.01418,48,0.81644,12,-1.5451,1,-4.8651
ENSG00000113282,CLINT1,69,0.27597,66,0.12678,64,0.08992,53,-0.2309,32,-0.9896
ENSG00000145860,RNF145,104,-0.8092,281,0.99866,242,1.09010,55,-1.6199,33,-2.3787
ENSG00000164332,UBLCP1,70,-0.3724,86,0.04365,128,1.06434,50,-0.7983,21,-2.0633
ENSG00000113312,TTC1,174,0.28662,124,-0.3295,155,0.03305,132,-0.2416,133,-0.2248
ENSG00000170234,PWWP2A,35,-1.0917,71,0.23668,41,-0.7924,183,1.97943,70,0.22433
ENSG00000164609,SLU7,311,0.33903,318,0.28528,288,0.16910,191,-0.5317,98,-1.5505
ENSG00000145864,GABRB2,503,-0.0147,605,0.29217,781,1.08203,28,-4.2903,71,-2.9761
ENSG00000022355,GABRA1,522,-0.0795,686,0.38903,840,1.09712,35,-4.0935,68,-3.1329
ENSG00000113327,GABRG2,201,-0.1011,245,0.24642,340,1.21674,5,-5.4446,23,-3.2952
ENSG00000038274,MAT2B,91,0.32227,59,-0.4570,104,0.65897,28,-1.5946,36,-1.2193
ENSG00000145934,TENM2,87,0.46600,58,-0.3378,103,0.90427,0,-7.8136,11,-2.8094
ENSG00000113645,WWC1,38,-0.0098,36,-0.0947,32,-0.3911,21,-0.9441,79,1.22707
ENSG00000113643,RARS,56,-0.0651,102,0.94877,62,0.14750,28,-1.1521,38,-0.6757
ENSG00000188573,FBLL1,74,0.64646,72,0.40373,55,-0.0429,5,-3.6315,42,-0.4786
ENSG00000120137,PANK3,90,0.25310,120,0.66308,83,0.07357,58,-0.5007,25,-1.7658
ENSG00000181163,NPM1,199,-0.0259,152,-0.4445,200,-0.0087,286,0.58449,175,-0.2238
ENSG00000072803,FBXW11,119,-0.3103,121,-0.2014,177,0.58918,132,-0.0695,98,-0.5458
ENSG00000120129,DUSP1,37,-0.6397,94,1.03888,44,-0.3127,3,-4.1888,120,1.48253
ENSG00000113719,ERGIC1,33,-0.4612,72,0.93117,46,0.22739,32,-0.4355,33,-0.3867
ENSG00000164463,CREBRF,74,-0.9062,195,0.85154,144,0.46228,152,0.42684,56,-1.1420
ENSG00000145919,BOD1,27,-0.6568,26,-0.5761,61,1.20487,26,-0.5921,24,-0.7350
ENSG00000113742,CPEB4,193,-0.1759,308,0.63936,223,0.13386,203,-0.0546,129,-0.7644
ENSG00000170091,NSG2,238,-0.3731,251,-0.2022,504,1.52453,32,-3.2712,53,-2.5583
ENSG00000164466,SFXN1,81,-0.1005,82,-0.0504,118,0.80178,38,-1.2411,44,-1.0125
ENSG00000145920,CPLX2,629,0.91899,529,0.33633,337,-0.5020,32,-3.8700,420,-0.0411
ENSG00000122203,KIAA1191,89,0.19368,64,-0.3828,102,0.50249,41,-1.0724,57,-0.5636
ENSG00000175414,ARL10,32,-0.7334,101,1.34236,57,0.47792,32,-0.5693,16,-1.5877
ENSG00000146066,HIGD2A,46,-0.2482,45,-0.2378,52,-0.0007,40,-0.4046,88,0.89310
ENSG00000175416,CLTB,160,0.08653,93,-0.7948,223,0.89906,44,-1.9190,99,-0.6991
ENSG00000113194,FAF2,63,0.03689,78,0.38714,61,-0.0123,63,0.02045,42,-0.5936
ENSG00000146083,RNF44,61,0.30084,33,-0.7385,70,0.63904,18,-1.6859,35,-0.6460
ENSG00000074317,SNCB,529,0.40587,326,-0.4873,645,0.92119,44,-3.4582,87,-2.4699
ENSG00000165671,NSD1,60,-0.6569,124,0.67171,79,-0.0953,103,0.35742,102,0.33675
ENSG00000169230,PRELID1,62,0.30591,12,-2.2293,74,0.73892,34,-0.7317,33,-0.7960
ENSG00000113758,DBN1,55,-0.0307,79,0.57828,78,0.77786,8,-2.8529,18,-1.7635
ENSG00000183258,DDX41,37,-0.3797,54,0.31603,63,0.81406,11,-2.1490,37,-0.2944
ENSG00000184840,TMED9,21,-1.0972,22,-0.8421,59,1.09920,35,-0.1312,43,0.20264
ENSG00000204677,FAM153CP,31,-1.6999,281,2.43285,84,0.18897,16,-2.3571,53,-0.5875
ENSG00000145912,NHP2,105,0.01149,50,-1.1563,139,0.67628,51,-1.1204,106,0.03145
ENSG00000197451,HNRNPAB,39,-0.8457,30,-1.0454,80,0.68003,49,-0.3249,102,0.90554
ENSG00000176783,RUFY1,23,-1.0815,90,1.34961,31,-0.5809,48,0.23350,70,0.89535
ENSG00000169045,HNRNPH1,59,-0.9340,141,0.65326,118,0.48423,102,0.11156,84,-0.2064
ENSG00000127022,CANX,461,-0.5618,1102,1.01354,533,-0.2755,736,0.31592,648,0.10498
ENSG00000161011,SQSTM1,111,-0.1724,88,-0.4980,141,0.35059,119,-0.0243,123,0.02147
ENSG00000197226,TBC1D9B,49,-0.3059,31,-0.9515,65,0.26908,65,0.21164,77,0.48471
ENSG00000113269,RNF130,73,-0.6242,86,-0.2259,78,-0.4822,239,1.54518,114,0.22719
ENSG00000050748,MAPK9,194,0.19262,190,0.10819,228,0.58214,78,-1.2728,64,-1.5718
ENSG00000146063,TRIM41,47,-0.0825,63,0.41802,38,-0.4956,81,0.85635,39,-0.3411
ENSG00000204628,RACK1,210,-0.0923,83,-1.5126,222,0.02158,291,0.46409,306,0.55353
ENSG00000124535,WRNIP1,42,-0.1442,40,-0.2110,59,0.62916,15,-1.6457,48,0.07755
ENSG00000124588,NQO2,33,-0.4458,51,0.34310,55,0.69752,17,-1.3166,37,-0.1849
ENSG00000137267,TUBB2A,573,0.03411,472,-0.2847,890,1.14746,78,-2.9864,138,-2.1565
ENSG00000137285,TUBB2B,111,-0.6628,81,-1.0042,99,-0.8662,73,-1.1626,603,2.61216
ENSG00000112739,PRPF4B,101,-1.2068,344,1.00355,217,0.28954,247,0.42950,168,-0.1997
ENSG00000153046,CDYL,69,0.47072,61,0.13545,38,-0.7879,48,-0.2673,77,0.51249
ENSG00000214113,LYRM4,50,0.20306,47,0.07513,54,0.37585,32,-0.5620,19,-1.3491
ENSG00000124785,NRN1,297,0.75681,100,-1.2033,281,0.61553,39,-2.5812,70,-1.7295
ENSG00000124783,SSR1,68,-0.7818,86,-0.2570,130,0.59022,111,0.16266,116,0.22928
ENSG00000111843,TMEM14C,36,-0.5319,3,-3.7235,58,0.49739,51,0.14552,83,0.98573
ENSG00000137210,TMEM14B,54,0.14345,45,-0.1855,58,0.29258,39,-0.4233,37,-0.5214
ENSG00000224531,SMIM13,104,0.14215,61,-0.7383,146,0.99355,33,-1.6392,32,-1.6916
ENSG00000205269,TMEM170B,60,0.65797,44,-0.0453,47,0.05625,26,-0.8909,18,-1.3825
ENSG00000095951,HIVEP1,50,0.35964,80,1.05935,30,-0.6894,44,0.03609,20,-1.1811
ENSG00000112137,PHACTR1,349,0.94301,153,-0.6886,248,0.09978,60,-2.1107,130,-0.9468
ENSG00000145990,GFOD1,263,-0.0959,435,0.77043,374,0.72851,30,-3.3293,99,-1.5794
ENSG00000225921,NOL7,133,0.16402,154,0.35380,94,-0.5503,167,0.49694,110,-0.1904
ENSG00000010017,RANBP9,60,0.37703,42,-0.3051,66,0.59464,28,-0.9598,11,-2.3562
ENSG00000050393,MCUR1,41,-0.5051,54,0.05879,59,0.26220,60,0.21884,57,0.15832
ENSG00000047579,DTNBP1,59,0.69717,27,-0.7290,46,0.12330,9,-2.2732,41,-0.1013
ENSG00000124788,ATXN1,159,0.14875,117,-0.3872,171,0.30401,97,-0.6716,136,-0.1429
ENSG00000112186,CAP2,207,-0.3593,366,0.66094,389,1.15031,49,-2.4694,14,-4.2722
ENSG00000137414,FAM8A1,41,0.32463,23,-0.6792,39,0.23135,27,-0.4229,27,-0.3846
ENSG00000137177,KIF13A,32,-0.9691,74,0.55466,26,-1.3593,133,1.62524,96,1.00037
ENSG00000137364,TPMT,64,0.58125,47,-0.1053,65,0.61280,10,-2.3856,5,-3.4525
ENSG00000124795,DEK,188,-0.5486,338,0.52061,166,-0.7902,504,1.23330,315,0.40239
ENSG00000172201,ID4,34,-1.5037,59,-0.4321,17,-2.5959,61,-0.3748,419,3.59107
