Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000092621,PHGDH,157,0.55111,228,1.19421,243,1.31381,40,-1.5594,28,-2.1204,38,-1.6383,7,-4.0795,274,1.53499,53,-1.2510
ENSG00000134250,NOTCH2,32,-0.1394,25,-0.5222,6,-2.4969,25,-0.5355,20,-0.8364,16,-1.2129,5,-2.7745,163,2.95299,28,-0.3573
ENSG00000265808,SEC22B,22,-1.3298,61,0.20754,46,-0.2350,44,-0.2902,58,0.13783,73,0.52537,66,0.35793,71,0.46967,45,-0.2916
ENSG00000226067,LINC00623,28,0.16376,9,-1.4951,18,-0.5192,11,-1.2796,19,-0.4041,18,-0.5046,22,-0.1949,51,1.21342,37,0.72389
ENSG00000171943,SRGAP2C,163,1.33573,76,0.04941,124,0.85414,128,0.90273,70,-0.0922,27,-1.5575,42,-0.8953,26,-1.5726,43,-0.9377
ENSG00000196369,SRGAP2B,104,1.34014,29,-0.7649,33,-0.5575,114,1.50538,44,-0.1218,28,-0.8213,30,-0.6847,33,-0.5583,29,-0.8411
ENSG00000162825,NBPF20,26,-0.0043,11,-1.2824,16,-0.7471,79,1.93479,27,0.05296,4,-2.6831,32,0.30687,5,-2.3523,31,0.28805
ENSG00000265491,RNF115,58,-0.1568,35,-0.9403,48,-0.4448,58,-0.1423,77,0.30053,92,0.59653,79,0.34738,71,0.16649,60,-0.1035
ENSG00000131779,PEX11B,11,-1.5903,12,-1.4050,12,-1.3832,9,-1.8187,34,0.19215,49,0.77566,63,1.22313,6,-2.3069,54,1.12191
ENSG00000265241,RBM8A,168,0.57560,136,0.22281,133,0.18602,188,0.76745,88,-0.4662,111,-0.1031,97,-0.3115,67,-0.8935,98,-0.3384
ENSG00000271601,LIX1L,29,0.35900,63,1.69195,21,-0.1714,1,-4.0413,20,-0.2681,20,-0.2737,11,-1.1139,52,1.34931,9,-1.5937
ENSG00000272031,ANKRD34A,4,-2.3660,0,-4.6851,4,-2.2556,7,-1.5061,47,1.38730,51,1.52111,28,0.46167,7,-1.6673,29,0.64256
ENSG00000121851,POLR3GL,83,0.80222,66,0.41716,47,-0.1207,75,0.63050,28,-0.9350,34,-0.6326,16,-1.7335,57,0.16444,52,0.03715
ENSG00000265972,TXNIP,358,2.12910,158,0.60242,216,1.14453,130,0.27848,17,-2.7379,16,-2.8794,8,-3.8299,104,-0.0734,42,-1.5612
ENSG00000131791,PRKAB2,18,-0.3293,24,0.08298,30,0.46356,18,-0.3223,21,-0.0920,30,0.44761,41,0.96915,5,-2.0869,19,-0.2994
ENSG00000178104,PDE4DIP,364,0.53790,249,-0.0808,175,-0.6340,392,0.66152,358,0.51317,280,0.10707,203,-0.4027,216,-0.3075,191,-0.5474
ENSG00000274265,AC245297.3,87,1.49953,73,1.17192,60,0.83796,33,-0.1422,8,-2.2728,11,-1.7345,6,-2.6264,38,0.09807,22,-0.8100
ENSG00000272755,AC245297.2,65,1.83040,79,2.22112,50,1.33832,16,-0.5380,1,-4.2094,4,-2.3804,1,-3.9867,0,-6.2922,5,-2.2525
ENSG00000159164,SV2A,45,-2.2747,93,-1.1962,47,-2.1991,131,-0.6758,387,1.09747,275,0.51039,545,1.73609,81,-1.4017,205,0.03061
ENSG00000143368,SF3B4,12,-0.8093,20,-0.0211,18,-0.1677,10,-0.9951,15,-0.4805,24,0.27780,23,0.18661,29,0.57008,26,0.43450
ENSG00000264522,OTUD7B,171,1.79610,111,0.99724,111,0.98611,65,0.09045,33,-0.9542,7,-3.0828,11,-2.6093,36,-0.8296,33,-1.0169
ENSG00000136631,VPS45,23,-0.4476,27,-0.1905,13,-1.2221,25,-0.2674,25,-0.2717,53,0.92481,50,0.82801,38,0.35699,24,-0.4120
ENSG00000023902,PLEKHO1,21,-1.7783,23,-1.6136,13,-2.4395,77,0.21426,76,0.20174,66,-0.0373,63,-0.1103,151,1.37372,92,0.57565
ENSG00000143401,ANP32E,146,0.24966,124,-0.0038,100,-0.3501,241,1.10777,127,0.02478,108,-0.2325,53,-1.3110,95,-0.4211,126,0.02450
ENSG00000117362,APH1A,22,-0.5336,55,0.89512,23,-0.4830,5,-2.6002,35,0.16365,28,-0.1767,17,-0.9481,82,1.62094,25,-0.4304
ENSG00000266472,MRPS21,80,-1.0194,97,-0.7264,99,-0.6828,66,-1.3125,99,-0.6864,216,0.55470,211,0.51772,196,0.39071,238,0.83394
ENSG00000163125,RPRD2,54,0.03053,26,-1.1119,36,-0.6063,70,0.43628,86,0.77284,63,0.25733,56,0.06421,40,-0.4594,52,-0.0470
ENSG00000143384,MCL1,29,-0.3195,66,0.99417,27,-0.4587,15,-1.3705,44,0.30268,23,-0.6845,10,-1.9250,88,1.50835,30,-0.3160
ENSG00000143420,ENSA,93,-1.7867,137,-1.2162,56,-2.5347,316,0.07978,330,0.15043,588,1.12852,318,0.09269,307,0.03447,430,0.67955
ENSG00000143418,CERS2,124,0.96789,132,1.07596,259,2.40555,16,-2.1843,23,-1.6916,13,-2.4559,8,-3.1599,84,0.30852,17,-2.2201
ENSG00000197622,CDC42SE1,30,0.28346,32,0.38493,31,0.32119,11,-1.2134,51,1.16724,12,-1.1586,31,0.34078,23,-0.1710,16,-0.7908
ENSG00000213190,MLLT11,32,-2.9559,39,-2.6902,22,-3.5314,150,-0.6787,224,-0.0564,334,0.59514,426,1.01629,137,-0.8209,478,1.48443
ENSG00000143458,GABPB2,82,2.25575,15,-0.6691,46,1.12851,24,0.06724,4,-2.6131,12,-0.9603,11,-1.1170,6,-2.0805,16,-0.5938
ENSG00000163156,SCNM1,5,-2.1039,36,0.89676,22,0.11231,26,0.37222,16,-0.4412,28,0.46505,13,-0.7706,21,0.02022,21,-0.0054
ENSG00000163159,VPS72,32,0.18872,31,0.12605,24,-0.2453,6,-2.3280,8,-1.8107,35,0.30639,21,-0.4919,51,0.95931,39,0.56295
ENSG00000159352,PSMD4,77,-0.9484,115,-0.3402,122,-0.2351,68,-1.1322,122,-0.2360,161,0.20614,184,0.42308,132,-0.1160,219,0.83145
ENSG00000143393,PI4KB,38,-0.5129,49,-0.0932,51,-0.0363,8,-2.7446,80,0.69837,63,0.28489,64,0.33111,93,0.94865,39,-0.5234
ENSG00000143416,SELENBP1,11,-1.4717,51,0.87793,12,-1.3059,8,-1.9236,0,-6.1684,20,-0.5942,2,-3.7255,147,3.11302,22,-0.4812
ENSG00000159377,PSMB4,117,-0.5386,153,-0.1143,126,-0.4271,52,-1.7650,173,0.07879,201,0.31886,246,0.65605,230,0.54225,175,0.11324
ENSG00000143442,POGZ,99,0.62479,73,0.12116,65,-0.0617,41,-0.7728,155,1.42543,73,0.14049,50,-0.4501,49,-0.4911,34,-1.1506
ENSG00000143376,SNX27,116,0.52692,55,-0.6459,84,-0.0009,84,-0.0001,91,0.14121,56,-0.6303,97,0.23911,98,0.25210,78,-0.1217
ENSG00000159409,CELF3,3,-3.0800,6,-2.3753,0,-6.7657,14,-1.0648,50,0.92105,102,2.30212,32,0.20508,23,-0.3516,28,-0.0625
ENSG00000143436,MRPL9,29,0.28910,18,-0.4199,14,-0.8031,2,-3.6529,22,-0.1571,59,1.51856,44,0.96609,6,-1.9291,24,-0.0329
ENSG00000197956,S100A6,172,-0.3328,355,0.85343,170,-0.3509,126,-0.8094,96,-1.2257,369,0.92080,164,-0.4108,144,-0.6128,263,0.39935
ENSG00000188643,S100A16,51,0.14462,115,1.55182,35,-0.4377,14,-1.7958,20,-1.3147,11,-2.0977,8,-2.6687,170,2.36143,20,-1.3488
ENSG00000189171,S100A13,327,-0.1070,551,0.75100,316,-0.1595,251,-0.5241,144,-1.3691,182,-1.0180,76,-2.3185,945,1.73501,353,0.01532
ENSG00000160678,S100A1,152,0.41655,221,1.05434,197,0.85856,63,-0.9712,42,-1.5740,73,-0.7405,27,-2.2398,201,0.88957,100,-0.2873
ENSG00000160679,CHTOP,73,0.77089,47,0.02945,68,0.63565,25,-0.9217,66,0.58082,52,0.19555,49,0.09047,16,-1.5865,32,-0.6272
ENSG00000143553,SNAPIN,24,0.29479,24,0.25189,43,1.28461,11,-0.9720,18,-0.1437,16,-0.3366,17,-0.2271,8,-1.3885,20,-0.0279
ENSG00000143621,ILF2,53,-0.1099,42,-0.4541,75,0.46550,40,-0.5468,46,-0.3377,59,0.06560,65,0.23282,93,0.82066,46,-0.3560
ENSG00000143624,INTS3,38,0.11264,29,-0.3144,23,-0.7015,5,-2.8049,79,1.35041,43,0.29997,46,0.42998,57,0.76184,18,-1.1494
ENSG00000143614,GATAD2B,81,0.34933,45,-0.5912,52,-0.3414,81,0.34401,123,1.06091,85,0.43220,43,-0.6408,80,0.34102,31,-1.2580
ENSG00000198837,DENND4B,5,-3.3640,19,-1.3727,29,-0.7899,23,-1.1314,65,0.49612,56,0.26294,46,-0.0731,39,-0.3210,98,1.47015
ENSG00000143543,JTB,87,-0.3861,112,0.00672,106,-0.0749,58,-1.0082,110,-0.0266,166,0.65311,118,0.09594,84,-0.4368,136,0.37131
ENSG00000143545,RAB13,84,0.88508,76,0.70620,43,-0.2210,92,1.03758,12,-2.1310,29,-0.8378,6,-3.1634,42,-0.2613,55,0.20050
ENSG00000177954,RPS27,1116,-0.3190,3338,1.54216,1869,0.51366,879,-0.6903,595,-1.2838,1006,-0.4820,312,-2.2437,1699,0.35584,1417,0.06811
ENSG00000143549,TPM3,215,-0.8143,172,-1.1514,198,-0.9409,644,0.96250,459,0.38771,372,0.04532,288,-0.3587,188,-1.0194,541,0.76904
ENSG00000143612,C1orf43,72,-0.9657,153,0.21753,189,0.57025,66,-1.0901,102,-0.4255,163,0.31776,120,-0.1690,110,-0.3018,180,0.56410
ENSG00000143569,UBAP2L,47,-0.3513,46,-0.3873,34,-0.8492,58,-0.0169,103,0.93227,75,0.40702,58,-0.0226,57,-0.0396,54,-0.1388
ENSG00000143575,HAX1,12,-2.1099,42,-0.2010,64,0.45398,0,-7.8036,45,-0.1114,89,1.01898,58,0.31015,62,0.40550,55,0.23847
ENSG00000160714,UBE2Q1,33,-1.7028,43,-1.3221,34,-1.6411,118,0.25224,116,0.23070,162,0.77860,107,0.09322,117,0.24654,139,0.60370
ENSG00000160710,ADAR,90,-0.6235,111,-0.3048,97,-0.5148,126,-0.1041,137,0.03355,182,0.49296,158,0.26306,145,0.12729,149,0.18375
ENSG00000143603,KCNN3,354,1.96595,275,1.47230,41,-1.5999,102,-0.2120,33,-1.9227,28,-2.1473,9,-3.7236,280,1.50755,21,-2.6847
ENSG00000163344,PMVK,65,-0.3268,110,0.51082,59,-0.4857,60,-0.4586,43,-0.9502,72,-0.1680,72,-0.1705,126,0.74244,97,0.35790
ENSG00000163346,PBXIP1,99,0.04230,169,0.92426,33,-1.6253,61,-0.7293,38,-1.4428,64,-0.6520,23,-2.1918,342,2.28599,70,-0.5584
ENSG00000143537,ADAM15,31,0.41378,51,1.27904,44,0.98560,0,-5.7762,20,-0.2553,26,0.10629,12,-1.0155,18,-0.4472,19,-0.4259
ENSG00000179085,DPM3,37,-0.5931,82,0.69595,64,0.28780,18,-1.6458,23,-1.3136,103,1.09071,50,-0.1148,62,0.24832,48,-0.1746
ENSG00000163463,KRTCAP2,63,-0.2495,129,0.93472,127,0.89730,47,-0.7055,32,-1.2971,91,0.33577,53,-0.5280,70,-0.0792,63,-0.2759
ENSG00000173171,MTX1,17,-0.4769,18,-0.4168,14,-0.7464,0,-7.5997,27,0.22635,36,0.73055,32,0.53457,35,0.66010,26,0.23931
ENSG00000177628,GBA,22,-0.9161,22,-0.9373,40,-0.0223,10,-2.0816,65,0.77004,57,0.54900,72,0.93093,64,0.72454,28,-0.6636
ENSG00000160767,FAM189B,27,-0.0733,18,-0.6921,9,-1.6717,24,-0.2167,28,0.01427,26,-0.0925,54,1.09058,5,-2.4094,44,0.85962
ENSG00000116521,SCAMP3,36,-0.2408,48,0.22980,75,0.97935,6,-2.7546,26,-0.7290,38,-0.1487,48,0.21299,47,0.18779,46,0.19516
ENSG00000160752,FDPS,36,-1.0829,67,-0.1396,63,-0.2467,17,-2.1927,53,-0.5286,79,0.11456,125,0.87711,102,0.53223,97,0.50868
ENSG00000160753,RUSC1,12,-2.5038,19,-1.8154,7,-3.2351,32,-1.0326,114,0.99543,118,1.05937,136,1.31755,43,-0.5737,72,0.26730
ENSG00000116539,ASH1L,434,0.49976,110,-1.6367,238,-0.4648,965,1.96018,513,0.78467,219,-0.5911,217,-0.6098,141,-1.2588,178,-0.9901
ENSG00000163374,YY1AP1,25,-1.0709,59,0.25043,36,-0.5165,43,-0.2529,45,-0.1705,70,0.54835,64,0.39796,57,0.20599,51,0.04217
ENSG00000132676,DAP3,23,-0.5490,14,-1.2684,36,0.17141,25,-0.3812,29,-0.1775,45,0.52691,56,0.91398,36,0.17050,30,-0.1508
ENSG00000116580,GON4L,63,0.77041,13,-1.6727,10,-2.0689,71,0.99569,76,1.10782,36,-0.1525,28,-0.4966,56,0.56697,20,-1.1476
ENSG00000132718,SYT11,695,0.19259,453,-0.4888,774,0.36784,693,0.18802,732,0.27572,609,-0.0214,849,0.52085,573,-0.1187,397,-0.7599
ENSG00000132680,KHDC4,22,-0.0062,9,-1.3751,23,0.01382,20,-0.2075,50,1.35182,28,0.35767,30,0.45115,24,0.12486,9,-1.4250
ENSG00000116584,ARHGEF2,112,0.39723,100,0.21150,176,1.17268,66,-0.4447,102,0.24972,80,-0.1410,87,-0.0013,44,-1.0607,54,-0.8224
ENSG00000163479,SSR2,49,-0.3331,59,-0.0289,47,-0.4025,19,-1.7310,74,0.33189,78,0.41406,71,0.26534,51,-0.2784,78,0.47161
ENSG00000160803,UBQLN4,16,-1.9077,38,-0.6069,23,-1.3902,56,-0.0075,53,-0.0908,78,0.52993,72,0.39941,49,-0.2230,89,0.88316
ENSG00000116586,LAMTOR2,45,-0.6816,51,-0.4614,44,-0.6893,28,-1.3915,51,-0.4723,91,0.44784,75,0.12907,90,0.43343,108,0.85160
ENSG00000160789,LMNA,73,0.87658,79,1.03234,133,2.01483,12,-1.8509,19,-1.2042,10,-2.1752,11,-1.9780,31,-0.5075,29,-0.6713
ENSG00000160785,SLC25A44,14,-1.2579,33,0.05030,21,-0.6459,11,-1.6279,36,0.17326,68,1.25116,56,0.91098,9,-1.9173,37,0.25286
ENSG00000160781,PAQR6,597,0.63604,1802,2.84645,740,1.00682,126,-1.7865,19,-4.5188,54,-3.0328,24,-4.2172,265,-0.6667,213,-1.0872
ENSG00000198952,SMG5,30,0.00507,34,0.21499,32,0.10064,21,-0.5176,31,0.06351,42,0.54553,30,0.01399,19,-0.7322,30,-0.0015
ENSG00000163468,CCT3,63,-0.9424,94,-0.3285,136,0.25614,42,-1.5471,131,0.19150,148,0.39917,192,0.83833,196,0.86771,78,-0.6728
ENSG00000125462,C1orf61,543,-0.2865,1249,1.09612,321,-1.0961,322,-1.0939,231,-1.5910,529,-0.3268,183,-1.9369,1788,1.76891,670,0.05241
ENSG00000116604,MEF2D,18,-2.0403,20,-1.9077,23,-1.6924,23,-1.6452,137,1.14400,185,1.70688,77,0.17420,64,-0.1298,73,0.09280
ENSG00000163382,NAXE,16,-1.9056,73,0.46038,73,0.45724,32,-0.8649,19,-1.6434,78,0.55247,91,0.81967,24,-1.2844,74,0.54072
ENSG00000160818,GPATCH4,41,-0.7255,26,-1.3796,32,-1.1024,118,0.99588,80,0.33602,63,-0.0466,60,-0.1289,34,-0.9740,97,0.77474
ENSG00000132702,HAPLN2,65,-0.1956,103,0.54774,379,3.25070,9,-3.1123,17,-2.1916,10,-2.9046,36,-1.0978,66,-0.1643,24,-1.7942
ENSG00000132692,BCAN,447,1.08570,451,1.10203,149,-0.7006,169,-0.5074,78,-1.6891,172,-0.4803,49,-2.3787,613,1.67319,106,-1.3295
ENSG00000143314,MRPL24,35,-0.5728,68,0.47149,74,0.60388,15,-1.8742,25,-1.0805,56,0.14962,50,-0.0179,62,0.30861,62,0.36546
ENSG00000143321,HDGF,93,-0.1078,116,0.24727,110,0.16586,117,0.26499,81,-0.3186,105,0.09130,57,-0.8568,118,0.28051,98,-0.0269
ENSG00000143294,PRCC,28,-0.7050,37,-0.2645,36,-0.3321,35,-0.3736,48,0.13247,74,0.83295,47,0.08122,40,-0.1661,49,0.19376
ENSG00000163565,IFI16,58,1.41299,31,0.31189,56,1.35712,39,0.72301,23,-0.1447,4,-2.6497,2,-3.4423,22,-0.1827,8,-1.8248
ENSG00000162706,CADM3,6,-3.9797,12,-3.1485,14,-2.8910,45,-1.1953,190,1.12714,262,1.73261,226,1.44420,27,-1.9422,94,-0.0513
ENSG00000177807,KCNJ10,175,0.05648,205,0.31647,251,0.65401,163,-0.0541,44,-2.0380,49,-1.8760,32,-2.5016,515,1.97744,127,-0.5020
ENSG00000143315,PIGM,94,2.02474,23,-0.4157,48,0.78119,12,-1.3870,44,0.63459,15,-1.0320,25,-0.2964,9,-1.8467,15,-1.1847
ENSG00000162728,KCNJ9,26,-1.0718,42,-0.3396,19,-1.5780,46,-0.1975,76,0.59405,146,1.77841,70,0.44880,6,-3.1421,48,-0.1764
ENSG00000162729,IGSF8,53,-0.9840,115,0.23661,200,1.17337,34,-1.6515,131,0.44182,190,1.08414,112,0.19218,57,-0.8602,52,-1.1007
ENSG00000018625,ATP1A2,561,-0.4123,434,-0.8100,115,-2.7900,882,0.31142,359,-1.0974,331,-1.2184,122,-2.6990,3068,2.71206,703,-0.0613
ENSG00000162734,PEA15,649,-0.1007,1318,1.08346,812,0.26089,371,-0.9707,589,-0.2527,1009,0.62125,218,-1.7649,964,0.54394,491,-0.5944
ENSG00000132716,DCAF8,74,-0.0377,73,-0.0609,80,0.08968,95,0.36814,61,-0.3310,75,-0.0180,120,0.76499,53,-0.5594,63,-0.3295
ENSG00000162735,PEX19,39,-0.7371,40,-0.7019,63,0.01821,62,0.00684,30,-1.1070,60,-0.0641,64,0.05015,89,0.57807,88,0.64769
ENSG00000122218,COPA,222,0.40989,134,-0.3953,248,0.59764,145,-0.2699,211,0.32864,137,-0.3665,238,0.52569,129,-0.4523,129,-0.4984
ENSG00000162736,NCSTN,44,0.06258,46,0.12556,69,0.80746,11,-2.0009,28,-0.6682,23,-0.9480,28,-0.6344,118,1.77596,29,-0.6689
ENSG00000215845,TSTD1,6,-2.6789,36,-0.0054,16,-1.2857,24,-0.6496,32,-0.1961,88,1.49611,36,-0.0103,36,-0.0280,46,0.40657
ENSG00000158773,USF1,22,0.01900,25,0.27072,12,-0.8834,1,-3.6578,26,0.29728,31,0.60988,38,0.91706,16,-0.4190,21,-0.0017
ENSG00000143256,PFDN2,110,-0.5024,215,0.58147,225,0.65543,96,-0.7129,136,-0.1613,135,-0.1750,133,-0.1975,87,-0.8565,186,0.38534
ENSG00000143222,UFC1,39,-1.0906,83,0.06977,55,-0.5869,41,-1.0363,83,0.07345,105,0.45421,65,-0.3159,114,0.59442,105,0.51573
ENSG00000158859,ADAMTS4,212,1.82597,132,0.94792,319,2.73268,11,-2.8350,5,-3.9843,5,-3.8978,8,-3.2229,20,-2.0039,17,-2.3207
ENSG00000158864,NDUFS2,70,-0.9736,89,-0.6204,93,-0.5367,58,-1.2712,124,-0.0938,156,0.27870,270,1.21013,130,-0.0155,163,0.39413
ENSG00000158882,TOMM40L,24,-0.3898,5,-2.5971,5,-2.6770,16,-1.0240,49,0.75163,42,0.49987,46,0.64304,30,-0.0233,46,0.74395
ENSG00000248485,PCP4L1,5,-2.0170,0,-8.0189,0,-5.5067,13,-0.4956,4,-2.2435,9,-1.0159,59,2.06291,1,-4.2006,46,1.99592
ENSG00000143252,SDHC,155,0.22962,114,-0.2626,111,-0.3029,162,0.29701,116,-0.2333,118,-0.2083,126,-0.1033,82,-0.7669,180,0.55121
ENSG00000118217,ATF6,100,0.70162,50,-0.4103,85,0.44097,95,0.62341,107,0.83083,49,-0.4343,52,-0.3547,45,-0.5584,33,-1.1463
ENSG00000198929,NOS1AP,18,-1.6977,23,-1.3003,10,-2.5042,66,0.29484,176,2.07616,83,0.69073,67,0.33652,49,-0.1826,27,-1.1503
ENSG00000152332,UHMK1,79,-0.5795,37,-1.7163,63,-0.9156,118,0.05409,120,0.07612,63,-0.9154,246,1.30069,104,-0.1536,156,0.58581
ENSG00000117143,UAP1,9,-1.2750,9,-1.2282,5,-1.9502,9,-1.2236,42,1.19483,25,0.30616,47,1.37198,17,-0.3081,22,0.07276
ENSG00000162733,DDR2,92,1.33944,58,0.54362,52,0.37241,99,1.47251,23,-0.9212,15,-1.5807,5,-2.9659,19,-1.1633,26,-0.7783
ENSG00000117152,RGS4,15,-4.6406,13,-4.8428,15,-4.7078,272,-0.4238,475,0.46974,680,1.08652,933,1.67400,189,-0.9836,484,0.57799
ENSG00000143248,RGS5,94,-0.5419,36,-1.9882,37,-1.9534,285,1.29664,138,0.06573,134,0.01602,123,-0.1220,68,-1.0372,206,0.84811
ENSG00000185630,PBX1,152,-0.4620,134,-0.6608,100,-1.1076,364,0.96484,392,1.09547,250,0.32747,170,-0.2879,104,-1.0415,187,-0.1529
ENSG00000143198,MGST3,142,-0.8763,197,-0.3691,224,-0.1659,54,-2.3142,185,-0.4664,239,-0.0652,407,0.81777,274,0.15981,382,0.82615
ENSG00000143149,ALDH9A1,116,1.04687,71,0.22407,83,0.47881,59,-0.0748,29,-1.1785,47,-0.4200,17,-1.9255,114,1.01602,41,-0.6976
ENSG00000143183,TMCO1,206,1.22889,64,-0.6903,98,-0.0319,152,0.68945,97,-0.0328,48,-1.1377,73,-0.4903,160,0.78420,49,-1.1856
ENSG00000143157,POGK,70,0.29728,98,0.85666,118,1.17855,51,-0.2111,67,0.21080,36,-0.7590,38,-0.6529,33,-0.8926,37,-0.7966
ENSG00000152382,TADA1,13,-0.6270,17,-0.2852,30,0.64915,18,-0.1461,24,0.26334,22,0.18209,28,0.53683,12,-0.7220,18,-0.2058
ENSG00000143195,ILDR2,18,-0.8593,5,-2.6077,14,-1.2690,71,1.35000,51,0.77304,35,0.13096,49,0.71230,8,-2.0510,34,0.10090
ENSG00000143190,POU2F1,82,0.96280,44,-0.0697,40,-0.2269,60,0.42630,69,0.68362,20,-1.2476,20,-1.2861,67,0.62480,28,-0.8252
ENSG00000143162,CREG1,49,-0.1035,95,0.97998,79,0.66691,25,-1.1421,57,0.12200,49,-0.1042,44,-0.2805,78,0.65376,25,-1.2608
ENSG00000143158,MPC2,33,-1.9462,70,-0.8138,72,-0.7748,23,-2.4430,93,-0.3870,205,0.90150,163,0.51660,150,0.37177,190,0.90242
ENSG00000143164,DCAF6,27,-2.1571,24,-2.3005,19,-2.6659,166,0.63616,190,0.87362,219,1.12147,191,0.87664,87,-0.4020,100,-0.2039
ENSG00000143155,TIPRL,27,-0.9678,35,-0.5917,32,-0.7224,38,-0.4492,102,1.15165,50,-0.0239,91,0.94922,44,-0.2369,46,-0.1882
ENSG00000213064,SFT2D2,69,1.34662,44,0.56889,86,1.77751,18,-0.8330,28,-0.1296,8,-1.9649,7,-2.2448,29,-0.1230,10,-1.7705
ENSG00000143153,ATP1B1,526,-1.0130,455,-1.2334,1129,0.18281,515,-1.0440,1067,0.09144,946,-0.1021,2941,1.88969,464,-1.2036,1019,0.02010
ENSG00000117475,BLZF1,27,0.20211,21,-0.2038,12,-0.9734,44,1.03528,30,0.38875,19,-0.3366,18,-0.4186,30,0.36716,18,-0.5061
ENSG00000117477,CCDC181,7,-2.3722,14,-1.4811,12,-1.7042,98,1.69737,47,0.37778,27,-0.4961,61,0.83997,20,-0.9509,41,0.20260
ENSG00000075945,KIFAP3,86,-1.2111,62,-1.6978,104,-0.9262,170,-0.1661,246,0.43239,206,0.14365,521,1.77668,158,-0.2802,166,-0.2223
ENSG00000116132,PRRX1,80,1.46021,41,0.30969,11,-1.7011,67,1.14068,13,-1.3954,10,-1.8739,8,-2.0904,87,1.61930,11,-1.8433
ENSG00000117523,PRRC2C,1068,1.50464,211,-1.1597,412,-0.1241,915,1.21679,749,0.86273,252,-0.8893,369,-0.2976,76,-2.6799,201,-1.3286
ENSG00000117533,VAMP4,27,-1.0927,44,-0.3177,37,-0.6007,39,-0.5090,62,0.22594,68,0.36070,66,0.31684,47,-0.2107,76,0.62960
ENSG00000197959,DNM3,185,-0.0821,118,-0.7783,249,0.40440,249,0.40137,219,0.19494,144,-0.4747,371,1.08492,102,-1.0053,153,-0.4146
ENSG00000094975,SUCO,71,0.77913,39,-0.1705,62,0.56681,96,1.31445,36,-0.3261,12,-1.9800,30,-0.5779,53,0.31534,20,-1.2922
ENSG00000117592,PRDX6,178,-0.1643,287,0.61746,96,-1.1113,120,-0.7734,102,-1.0180,125,-0.7166,51,-2.0658,692,2.27662,161,-0.3598
ENSG00000234741,GAS5,81,-0.4807,204,1.03892,138,0.36952,60,-0.9306,62,-0.8775,99,-0.1568,59,-0.9653,128,0.25634,132,0.34580
ENSG00000185278,ZBTB37,60,1.16814,42,0.57230,57,1.06883,35,0.25781,12,-1.4090,6,-2.2928,7,-2.1701,35,0.25970,22,-0.5220
ENSG00000135870,RC3H1,45,0.60422,24,-0.3732,31,0.04104,74,1.49228,18,-0.8336,16,-0.9857,39,0.38771,11,-1.5010,24,-0.4003
ENSG00000152061,RABGAP1L,43,-1.7019,58,-1.2609,81,-0.7469,173,0.44263,214,0.80240,158,0.29775,195,0.64724,84,-0.7034,154,0.29542
ENSG00000116161,CACYBP,138,-0.6722,98,-1.2002,154,-0.5088,294,0.53304,280,0.44871,198,-0.1092,305,0.59110,191,-0.1656,233,0.16712
ENSG00000120333,MRPS14,13,-1.2564,32,0.16951,31,0.09639,39,0.49275,25,-0.2338,20,-0.5495,15,-1.0025,58,1.15952,28,-0.0472
ENSG00000116147,TNR,458,1.28764,252,0.26094,159,-0.4731,412,1.09734,214,-0.0003,181,-0.2685,123,-0.8627,155,-0.5136,95,-1.3604
ENSG00000143207,COP1,25,0.06421,17,-0.5899,18,-0.4343,20,-0.2947,39,0.75922,21,-0.2050,44,0.98332,17,-0.5306,21,-0.2834
ENSG00000152092,ASTN1,19,-1.9260,27,-1.3933,11,-2.7249,37,-0.9626,112,0.81388,89,0.43755,98,0.59420,150,1.34102,69,0.02728
ENSG00000198797,BRINP2,32,-0.7875,20,-1.5299,10,-2.4483,26,-1.1243,187,2.23894,65,0.30363,65,0.30326,95,0.93162,20,-1.6468
ENSG00000075391,RASAL2,23,-1.6046,11,-2.6898,19,-1.8516,121,0.99864,172,1.64066,87,0.44596,123,1.03238,10,-2.8023,49,-0.5407
ENSG00000116199,FAM20B,23,-1.8212,29,-1.5053,14,-2.5373,103,0.44871,101,0.41560,117,0.66540,93,0.28477,82,0.08651,108,0.62126
ENSG00000143322,ABL2,42,-0.6766,60,-0.1423,69,0.07045,100,0.69810,85,0.41285,63,-0.0591,86,0.43225,66,0.00580,43,-0.7380
ENSG00000169905,TOR1AIP2,73,0.48207,49,-0.1450,39,-0.4997,57,0.09951,58,0.12130,67,0.35187,50,-0.1286,51,-0.0917,48,-0.2228
ENSG00000143337,TOR1AIP1,49,-0.1923,58,0.07662,52,-0.1047,57,0.04226,62,0.18896,39,-0.5337,24,-1.2606,152,1.76967,29,-1.0551
ENSG00000135837,CEP350,623,1.96482,135,-0.6566,233,0.19948,464,1.38903,207,0.00896,64,-1.7876,127,-0.7515,50,-2.1340,76,-1.6300
