Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000169220,RGS14,0,-7.1854,16,-0.4706,12,-0.9243,16,-0.4212,22,0.01486,58,2.20928,2,-3.4588,16,-0.5489
ENSG00000198055,GRK6,9,-1.0887,8,-1.1970,8,-1.1901,10,-0.8506,24,0.50429,19,0.14382,34,1.08956,23,0.45968
ENSG00000131188,PRR7,9,-1.6544,35,0.33138,14,-1.0206,11,-1.3628,21,-0.4845,62,1.61118,10,-1.4925,29,0.04760
ENSG00000113758,DBN1,14,-2.2010,101,0.84528,62,0.03840,67,0.16744,42,-0.5592,69,0.24355,38,-0.7377,71,0.30254
ENSG00000196923,PDLIM7,2,-3.2615,9,-0.9781,11,-0.8077,19,0.11558,17,-0.0805,24,0.52064,30,0.84097,22,0.36043
ENSG00000183258,DDX41,22,-1.3783,89,0.83645,34,-0.6836,37,-0.5851,51,-0.0636,67,0.41153,41,-0.4298,64,0.32080
ENSG00000146067,FAM193B,16,-0.8406,13,-1.1461,29,0.12538,58,1.29320,19,-0.5448,11,-1.4142,50,1.01877,31,0.26785
ENSG00000184840,TMED9,23,-0.9205,27,-0.7022,30,-0.5705,32,-0.4530,41,-0.0629,57,0.54418,36,-0.2715,62,0.69667
ENSG00000027847,B4GALT7,12,-1.0796,30,0.34053,8,-1.6616,16,-0.6206,27,0.18998,32,0.50951,16,-0.6303,35,0.66203
ENSG00000170074,FAM153A,3,-2.7799,13,-0.8530,9,-1.4352,70,1.97683,7,-1.8212,26,0.22787,7,-1.6575,33,0.71808
ENSG00000204677,FAM153CP,8,-3.2190,79,0.18958,68,-0.0479,303,2.75515,17,-2.1492,50,-0.5913,35,-1.0821,47,-0.6988
ENSG00000145916,RMND5B,13,-0.8888,23,-0.0295,10,-1.3713,25,0.05718,16,-0.5965,34,0.68351,28,0.25509,27,0.24376
ENSG00000145912,NHP2,76,-0.7653,129,0.06507,62,-1.0710,46,-1.5283,121,-0.0366,237,1.31107,67,-0.9428,131,0.10567
ENSG00000197451,HNRNPAB,69,0.18355,69,0.17863,67,0.13596,34,-0.9027,71,0.23708,51,-0.3091,48,-0.3819,77,0.40795
ENSG00000113240,CLK4,64,0.69297,20,-1.1225,23,-0.9195,69,0.83738,34,-0.3140,42,0.03517,40,-0.0556,41,-0.0409
ENSG00000176783,RUFY1,57,0.95321,42,0.46324,36,0.17795,27,-0.2309,27,-0.2561,21,-0.7237,46,0.58787,21,-0.7137
ENSG00000169045,HNRNPH1,134,0.54081,104,0.12335,56,-0.8292,115,0.28708,105,0.14553,78,-0.3664,66,-0.5871,112,0.28836
ENSG00000127022,CANX,735,0.90370,413,-0.0526,641,0.66943,482,0.19830,343,-0.3441,222,-1.1050,475,0.17221,367,-0.2670
ENSG00000161013,MGAT4B,6,-2.3810,23,-0.4661,9,-1.8940,29,-0.1153,24,-0.3747,54,1.07414,28,-0.1536,42,0.55056
ENSG00000161011,SQSTM1,166,0.02901,144,-0.1974,78,-1.1330,120,-0.4746,134,-0.3035,241,0.74546,77,-1.1603,214,0.50812
ENSG00000161010,MRNIP,12,-1.0220,6,-1.8710,10,-1.1816,19,-0.2477,22,-0.0617,42,1.19484,11,-1.0462,31,0.60232
ENSG00000197226,TBC1D9B,50,-0.2736,59,-0.0101,23,-1.4327,52,-0.2170,69,0.24546,63,0.09459,32,-0.9603,92,0.83599
ENSG00000113269,RNF130,254,1.67728,55,-0.8816,80,-0.2931,56,-0.8449,92,-0.0730,94,-0.0476,80,-0.2943,80,-0.3272
ENSG00000050748,MAPK9,47,-1.9482,131,-0.4203,141,-0.3026,173,0.01659,98,-0.8590,148,-0.2500,246,0.59669,288,1.01982
ENSG00000113300,CNOT6,21,-0.2770,41,0.81997,18,-0.4955,26,0.09069,30,0.33480,21,-0.2420,30,0.29959,19,-0.4417
ENSG00000131446,MGAT1,23,-0.4135,20,-0.5999,29,-0.0319,20,-0.6126,30,0.01323,36,0.37079,45,0.67575,29,-0.0632
ENSG00000278970,HEIH,17,-0.3925,7,-1.6365,12,-0.9607,18,-0.3690,24,0.11018,41,1.18028,27,0.31347,18,-0.3480
ENSG00000250222,AC008443.5,21,-0.4503,22,-0.3783,10,-1.5565,7,-1.9207,61,1.33030,50,1.17870,15,-0.8829,20,-0.5653
ENSG00000146063,TRIM41,30,-0.4114,31,-0.3566,51,0.44280,37,-0.0767,48,0.34773,33,-0.2777,71,0.99504,27,-0.6143
ENSG00000204628,RACK1,252,0.11681,134,-0.8701,128,-0.9426,163,-0.5722,417,0.96312,305,0.49239,257,0.15155,191,-0.3614
ENSG00000183718,TRIM52,26,-0.4490,41,0.27749,39,0.17549,87,1.57437,20,-0.8512,27,-0.4298,31,-0.1614,24,-0.6069
ENSG00000112679,DUSP22,21,-0.5369,26,-0.2365,14,-1.2079,21,-0.5649,35,0.24012,31,0.05125,49,0.77683,37,0.37826
ENSG00000112685,EXOC2,20,-0.0615,10,-1.0562,25,0.32027,26,0.36531,2,-2.9836,22,0.10003,26,0.33782,27,0.47369
ENSG00000124535,WRNIP1,14,-1.8281,45,-0.0687,32,-0.5886,62,0.44452,41,-0.2218,53,0.18782,29,-0.7561,72,0.80058
ENSG00000124570,SERPINB6,114,1.59881,32,-0.5177,25,-0.8954,16,-1.5398,78,0.92179,53,0.29414,30,-0.6186,24,-1.0608
ENSG00000124588,NQO2,10,-2.4525,29,-0.8810,45,-0.2127,69,0.47315,24,-1.1772,81,0.87836,46,-0.1812,65,0.42383
ENSG00000137274,BPHL,16,-0.3491,18,-0.1674,15,-0.4334,24,0.28988,31,0.70322,24,0.33219,19,-0.0417,14,-0.5701
ENSG00000137267,TUBB2A,60,-3.2723,434,-0.3150,241,-1.2158,432,-0.3197,347,-0.6608,496,-0.1135,430,-0.3270,1176,1.67843
ENSG00000137285,TUBB2B,103,-0.9051,67,-1.5572,156,-0.2729,69,-1.5123,459,1.56869,390,1.54161,62,-1.6763,77,-1.4621
ENSG00000180822,PSMG4,11,-1.1760,35,0.67442,15,-0.7105,15,-0.6857,15,-0.6715,45,1.32150,8,-1.5575,22,-0.1089
ENSG00000137266,SLC22A23,48,0.53090,23,-0.6085,17,-1.1097,30,-0.2262,31,-0.1685,39,0.19168,33,-0.0839,44,0.42331
ENSG00000112739,PRPF4B,292,0.70638,342,0.97936,271,0.57968,293,0.71278,112,-0.8259,119,-0.8066,128,-0.6215,113,-0.8886
ENSG00000198721,ECI2,50,0.79516,21,-0.6261,26,-0.2392,14,-1.1568,55,0.96772,28,-0.1512,23,-0.4547,31,0.00397
ENSG00000153046,CDYL,65,0.19926,57,0.00692,98,0.89290,59,0.04558,62,0.12968,35,-0.8072,113,1.15157,23,-1.5012
ENSG00000214113,LYRM4,18,-1.0948,19,-0.9846,13,-1.5466,44,0.29240,34,-0.1381,62,1.01622,38,0.03796,39,0.09751
ENSG00000124785,NRN1,32,-2.8174,120,-0.8705,191,-0.1548,199,-0.0911,144,-0.6008,255,0.35629,326,0.71922,291,0.61335
ENSG00000216863,LY86-AS1,0,-7.9594,40,1.04215,22,0.06861,43,1.15642,5,-2.0027,31,0.71514,13,-0.7977,14,-0.7116
ENSG00000124783,SSR1,107,0.45799,94,0.24141,89,0.15385,72,-0.1813,67,-0.2998,63,-0.4389,83,0.04159,86,0.09821
ENSG00000124784,RIOK1,40,0.52674,21,-0.5379,31,0.08406,55,1.04930,23,-0.3647,13,-1.2643,42,0.58290,27,-0.1660
ENSG00000168566,SNRNP48,43,1.11597,22,-0.0191,32,0.61352,36,0.82987,14,-0.6506,9,-1.4776,40,0.98927,7,-1.7837
ENSG00000239264,TXNDC5,25,0.43860,19,-0.0052,8,-1.2825,9,-1.1189,37,1.12719,16,-0.2943,8,-1.2321,25,0.54515
ENSG00000124802,EEF1E1,32,-0.1554,32,-0.1720,9,-2.0584,25,-0.5277,24,-0.6117,38,0.11948,41,0.21836,58,0.95311
ENSG00000111845,PAK1IP1,27,-0.4808,72,1.13091,53,0.59957,71,1.11820,17,-1.1448,14,-1.5675,34,-0.0974,31,-0.2630
ENSG00000111843,TMEM14C,65,0.05903,55,-0.2003,35,-0.8936,30,-1.1310,89,0.57719,69,0.18662,29,-1.1880,92,0.73035
ENSG00000137210,TMEM14B,70,0.11895,80,0.33451,16,-2.0750,41,-0.7268,88,0.48168,60,-0.1606,79,0.29878,80,0.36460
ENSG00000197977,ELOVL2,22,0.01123,4,-2.6012,37,0.81968,3,-2.6399,63,1.82237,38,1.02648,5,-2.2013,6,-2.0556
ENSG00000224531,SMIM13,49,-1.2703,76,-0.6134,70,-0.7379,99,-0.2066,78,-0.5734,119,0.09384,154,0.50968,182,0.92111
ENSG00000205269,TMEM170B,24,-1.3266,56,-0.0355,45,-0.3696,68,0.27122,58,0.00814,60,0.06009,68,0.25644,69,0.32055
ENSG00000095951,HIVEP1,47,0.13137,77,0.94703,96,1.35912,49,0.19859,20,-1.1711,22,-1.1075,35,-0.3509,32,-0.5130
ENSG00000112137,PHACTR1,35,-2.5628,210,0.15380,234,0.32686,224,0.25815,199,0.06807,162,-0.2897,305,0.76941,190,-0.0130
ENSG00000145979,TBC1D7,9,-1.1015,17,-0.2257,11,-0.8682,16,-0.2728,21,0.09814,18,-0.1549,31,0.74750,27,0.60525
ENSG00000145990,GFOD1,42,-2.6164,246,0.05591,352,0.64688,314,0.45887,149,-0.7289,254,0.12200,349,0.63386,206,-0.2448
ENSG00000124523,SIRT5,7,-1.9919,32,0.35112,17,-0.6455,45,0.90628,23,-0.1963,26,0.00702,28,0.12530,28,0.11229
ENSG00000225921,NOL7,213,0.94025,138,0.21199,163,0.48829,80,-0.6404,99,-0.3111,107,-0.2228,132,0.13262,86,-0.5992
ENSG00000010017,RANBP9,33,-1.1448,50,-0.5355,40,-0.8671,73,0.07205,59,-0.2684,72,0.05879,64,-0.1418,118,1.01991
ENSG00000050393,MCUR1,53,-0.0909,46,-0.3172,50,-0.1824,39,-0.5487,71,0.38644,56,0.01134,73,0.43159,58,0.04881
ENSG00000180537,RNF182,10,-1.1027,10,-1.0269,21,0.06044,13,-0.7204,35,0.90891,20,-0.0236,27,0.47106,23,0.24557
ENSG00000112149,CD83,0,-5.5125,30,-0.0800,14,-1.2507,21,-0.6168,19,-0.7856,17,-1.0461,51,0.78727,73,1.77354
ENSG00000008083,JARID2,39,0.14226,29,-0.3228,44,0.32282,50,0.53200,34,-0.1094,27,-0.4712,42,0.24474,34,-0.1273
ENSG00000047579,DTNBP1,25,-0.8347,19,-1.2091,32,-0.4378,14,-1.7230,91,1.26123,68,0.88986,47,0.15579,32,-0.5016
ENSG00000007944,MYLIP,82,1.48206,30,-0.1970,26,-0.4105,40,0.25123,17,-1.1120,35,0.02938,17,-1.0450,30,-0.2115
ENSG00000124788,ATXN1,112,-0.2027,119,-0.0977,150,0.26347,159,0.36414,134,0.08553,97,-0.4672,159,0.35972,122,-0.0760
ENSG00000112186,CAP2,42,-2.6675,260,0.08847,280,0.20605,353,0.59179,111,-1.2292,202,-0.3438,256,0.06153,377,0.82126
ENSG00000137414,FAM8A1,36,-0.1442,20,-1.0400,32,-0.3084,29,-0.4978,41,0.06011,38,-0.0676,52,0.44120,54,0.59858
ENSG00000124789,NUP153,25,-0.0202,33,0.43632,13,-0.9366,17,-0.5797,22,-0.1884,31,0.41888,17,-0.6091,30,0.33109
ENSG00000137177,KIF13A,118,1.97753,43,0.16708,51,0.44191,34,-0.2089,36,-0.0973,24,-0.7796,25,-0.6451,15,-1.5568
ENSG00000137364,TPMT,19,-1.3419,51,0.17461,47,0.03931,40,-0.2386,42,-0.1309,75,0.93180,30,-0.6410,41,-0.2222
ENSG00000124795,DEK,421,1.15323,364,0.89511,346,0.80777,203,-0.0747,149,-0.5510,144,-0.6726,187,-0.2050,83,-1.5563
ENSG00000172201,ID4,222,1.54254,25,-1.9721,156,0.90911,21,-2.1792,220,1.52940,78,-0.2511,34,-1.4724,34,-1.5954
ENSG00000112242,E2F3,3,-3.2945,66,1.30043,38,0.36663,37,0.30328,22,-0.5156,33,0.15154,14,-1.1254,29,-0.0906
ENSG00000124766,SOX4,21,-0.4471,19,-0.5955,51,0.96387,41,0.59016,44,0.68560,19,-0.6699,45,0.74345,13,-1.3296
ENSG00000272168,CASC15,40,-0.4595,36,-0.6338,84,0.73439,60,0.17908,24,-1.2529,35,-0.7014,104,1.11710,59,0.16274
ENSG00000152954,NRSN1,19,-3.1134,136,-0.1747,193,0.39375,202,0.47189,89,-0.8224,77,-1.1292,379,1.58230,171,0.21957
ENSG00000124532,MRS2,11,-1.0725,33,0.58148,11,-1.0832,20,-0.2171,24,0.05122,26,0.21709,20,-0.2113,29,0.44727
ENSG00000112294,ALDH5A1,51,-1.0171,142,0.60033,68,-0.5783,77,-0.3763,117,0.27660,79,-0.3873,137,0.54356,117,0.31486
ENSG00000137261,KIAA0319,5,-3.0771,58,0.58377,42,0.08281,53,0.45853,41,0.01853,30,-0.4749,35,-0.2004,53,0.52618
ENSG00000111802,TDP2,45,-0.5579,115,0.98106,40,-0.7122,47,-0.4804,61,-0.0765,57,-0.1969,25,-1.4478,96,0.77181
ENSG00000112304,ACOT13,37,0.14840,66,1.14699,14,-1.3190,17,-1.0645,49,0.63431,34,0.05377,11,-1.6800,36,0.11591
ENSG00000112308,C6orf62,154,0.01766,157,0.04315,246,0.78545,185,0.30616,152,-0.0078,132,-0.2577,129,-0.2706,120,-0.4153
ENSG00000111913,RIPOR2,19,-1.4744,69,0.50283,86,0.88656,64,0.38825,38,-0.4241,45,-0.2030,43,-0.2633,47,-0.1058
ENSG00000079691,CARMIL1,15,-1.2027,3,-3.2698,78,1.50143,33,0.05464,51,0.75730,43,0.53661,8,-2.0982,24,-0.4995
ENSG00000197061,HIST1H4C,88,-0.7011,258,1.04640,148,0.11745,57,-1.3535,206,0.65601,173,0.42085,125,-0.1552,75,-1.0213
ENSG00000168298,HIST1H1E,44,1.10334,49,1.27490,39,0.88550,24,0.05978,9,-1.4443,10,-1.3458,22,-0.0624,11,-1.2296
ENSG00000112763,BTN2A1,17,-0.6710,40,0.71094,37,0.56785,41,0.74383,16,-0.7832,29,0.16373,5,-2.4210,24,-0.1600
ENSG00000228223,HCG11,12,-1.2210,25,-0.0902,34,0.43436,37,0.57316,23,-0.1945,18,-0.6300,40,0.66433,28,0.09105
ENSG00000182952,HMGN4,11,-1.1006,38,0.76824,15,-0.6601,19,-0.3332,32,0.49018,27,0.27086,11,-1.1976,27,0.27249
ENSG00000181315,ZNF322,43,0.94061,19,-0.3738,20,-0.3156,22,-0.1814,17,-0.5734,28,0.28221,15,-0.7686,25,0.09041
ENSG00000096654,ZNF184,6,-1.8831,34,0.65925,14,-0.7626,19,-0.2631,3,-2.9095,50,1.65417,15,-0.6109,17,-0.4740
ENSG00000269293,ZSCAN16-AS1,89,0.74129,62,0.16016,28,-1.1013,39,-0.5778,108,1.08156,54,-0.0745,55,-0.0488,38,-0.6777
ENSG00000204713,TRIM27,30,-0.2475,42,0.24865,36,0.02835,45,0.38797,32,-0.1848,33,-0.1264,31,-0.2285,37,0.06289
ENSG00000204681,GABBR1,150,-0.8817,210,-0.3710,262,-0.0177,207,-0.3929,376,0.57466,314,0.31302,221,-0.2864,298,0.21279
ENSG00000204655,MOG,367,5.21382,1,-5.6152,16,-1.5568,10,-2.2080,14,-1.7349,6,-3.1538,5,-3.1666,13,-1.9392
ENSG00000206503,HLA-A,131,0.33500,77,-0.5127,67,-0.7343,39,-1.5375,341,2.07818,141,0.52346,36,-1.6686,47,-1.3757
ENSG00000204619,PPP1R11,30,-0.8306,49,-0.0864,23,-1.2554,31,-0.7913,44,-0.2749,77,0.72944,23,-1.2206,83,0.90599
ENSG00000234127,TRIM26,31,0.76946,15,-0.3733,15,-0.3316,15,-0.3454,23,0.29781,21,0.15270,19,-0.0163,16,-0.3541
ENSG00000231074,HCG18,173,0.33367,180,0.40523,242,0.90391,283,1.18022,87,-0.7559,86,-0.8430,129,-0.1313,70,-1.1781
ENSG00000241370,RPP21,15,-1.2980,42,0.30949,7,-2.3529,8,-2.1309,38,0.15875,74,1.55766,19,-0.9434,35,0.00715
ENSG00000204592,HLA-E,95,0.75767,43,-0.5370,72,0.29449,28,-1.1535,179,1.92774,35,-0.9162,84,0.53994,15,-2.2467
ENSG00000204590,GNL1,79,-1.0909,181,0.20685,200,0.36859,150,-0.0911,124,-0.3881,157,-0.0230,198,0.35264,172,0.14776
ENSG00000204574,ABCF1,187,0.52477,147,0.12929,215,0.75981,177,0.43520,84,-0.7467,87,-0.7572,150,0.16998,110,-0.3626
ENSG00000204569,PPP1R10,55,0.18558,61,0.35164,65,0.45810,71,0.59272,37,-0.4284,31,-0.7733,43,-0.2234,48,-0.0278
ENSG00000204568,MRPS18B,59,0.23648,55,0.12155,45,-0.1821,34,-0.6494,53,0.07029,69,0.56977,56,0.13600,35,-0.6535
ENSG00000137343,ATAT1,32,-0.1206,25,-0.4995,25,-0.5439,35,0.01393,26,-0.4626,29,-0.3406,28,-0.3188,60,1.05236
ENSG00000204564,C6orf136,8,-2.7105,41,-0.3561,25,-1.1092,45,-0.2044,37,-0.5054,70,0.58572,35,-0.5869,91,1.12088
ENSG00000204560,DHX16,18,-0.3543,25,0.14036,31,0.50298,19,-0.2573,16,-0.5038,25,0.16419,27,0.27023,20,-0.1858
ENSG00000196230,TUBB,96,-2.0873,285,-0.4459,199,-0.9988,306,-0.3383,362,-0.0724,382,0.01858,369,-0.0397,701,1.23503
ENSG00000137312,FLOT1,85,-0.9990,148,-0.1316,73,-1.2139,131,-0.3230,155,-0.0657,198,0.37921,118,-0.4850,252,0.86635
ENSG00000204580,DDR1,162,2.17224,18,-1.5152,12,-2.0982,7,-2.9274,131,1.73784,40,-0.3369,30,-0.7626,22,-1.3009
ENSG00000204525,HLA-C,30,-0.2677,33,-0.1207,7,-2.3022,14,-1.3563,125,2.27865,38,0.10997,23,-0.6951,23,-0.7148
ENSG00000234745,HLA-B,71,0.44393,32,-0.7784,22,-1.3629,23,-1.3066,167,2.00747,54,0.01000,66,0.33337,24,-1.3246
ENSG00000198563,DDX39B,62,-0.3097,67,-0.1820,59,-0.3919,75,-0.0115,99,0.44146,75,0.00477,52,-0.5716,94,0.41494
ENSG00000213760,ATP6V1G2,51,-2.0843,287,0.56994,110,-0.9434,138,-0.6026,122,-0.7840,236,0.28071,203,0.00700,320,0.88640
ENSG00000204469,PRRC2A,56,-0.9921,76,-0.5243,86,-0.3307,78,-0.4819,140,0.45509,148,0.62688,120,0.19639,104,-0.0284
ENSG00000204463,BAG6,38,-1.5059,128,0.37102,45,-1.2632,55,-0.9582,138,0.50147,174,1.05489,63,-0.7319,100,-0.0188
ENSG00000204438,GPANK1,26,0.12956,30,0.37221,28,0.22239,18,-0.4704,42,0.91617,16,-0.7113,12,-1.0795,26,0.18372
ENSG00000204435,CSNK2B,85,-0.0647,120,0.48674,73,-0.3154,63,-0.5507,107,0.29583,100,0.21998,50,-0.8891,95,0.12844
ENSG00000204427,ABHD16A,27,-0.5549,36,-0.1035,5,-2.8665,24,-0.6990,42,0.13489,50,0.48793,23,-0.7851,63,0.96522
ENSG00000213722,DDAH2,24,-0.0627,9,-1.4817,24,-0.0268,3,-2.7924,83,2.17947,24,-0.0236,28,0.19322,13,-1.0678
ENSG00000204394,VARS,14,-1.1611,24,-0.3749,18,-0.8250,21,-0.5656,33,0.11526,40,0.50315,20,-0.6786,48,0.85199
ENSG00000204392,LSM2,49,1.02855,15,-0.8081,16,-0.7635,9,-1.6394,25,-0.0642,34,0.46329,19,-0.5061,31,0.29513
ENSG00000204389,HSPA1A,295,1.91814,88,-0.1833,32,-1.7197,42,-1.3290,128,0.40666,106,0.11711,68,-0.6027,65,-0.7389
ENSG00000204388,HSPA1B,165,1.32836,68,-0.1695,67,-0.1855,55,-0.5005,44,-0.8216,72,-0.0710,45,-0.8040,82,0.16474
ENSG00000204387,SNHG32,121,1.23804,47,-0.3473,25,-1.2788,11,-2.4814,124,1.27950,71,0.35341,41,-0.5440,36,-0.8284
ENSG00000204386,NEU1,17,-0.8301,25,-0.2429,5,-2.5284,36,0.34171,12,-1.3125,48,0.95677,14,-1.1287,43,0.74411
ENSG00000204371,EHMT2,39,-1.0509,95,0.34377,105,0.50155,73,-0.0932,69,-0.1723,74,-0.0705,99,0.40858,71,-0.1422
ENSG00000204356,NELFE,111,0.83345,60,-0.1771,46,-0.5822,62,-0.1252,69,0.04367,82,0.36704,50,-0.4668,55,-0.3633
ENSG00000204351,SKIV2L,10,-1.1023,8,-1.3321,12,-0.7635,19,-0.0856,28,0.53780,23,0.22411,15,-0.4145,32,0.84874
ENSG00000204314,PRRT1,14,-2.9343,122,0.27374,43,-1.3468,98,-0.0882,47,-1.2244,144,0.62811,122,0.26436,149,0.70076
ENSG00000204310,AGPAT1,30,-1.7747,90,-0.1170,46,-1.1366,79,-0.3242,93,-0.0698,97,0.00350,129,0.46078,154,0.89426
ENSG00000204308,RNF5,48,0.20633,32,-0.4295,16,-1.4716,20,-1.1546,39,-0.1207,77,1.15558,28,-0.6463,44,0.06574
ENSG00000204256,BRD2,138,0.13385,133,0.07394,194,0.69639,171,0.48801,90,-0.5317,96,-0.4788,158,0.36011,95,-0.4919
ENSG00000204231,RXRB,26,-1.1086,52,-0.0381,25,-1.1360,45,-0.2511,47,-0.1865,51,-0.0573,55,0.06537,89,0.99794
ENSG00000112473,SLC39A7,45,0.90547,8,-1.7919,42,0.77377,25,-0.0760,41,0.75574,20,-0.4272,22,-0.2903,19,-0.5762
ENSG00000204227,RING1,35,-0.2071,50,0.35666,11,-1.9965,57,0.55734,54,0.48568,42,0.09182,23,-0.8479,44,0.14761
ENSG00000223501,VPS52,31,0.40546,39,0.78628,16,-0.5955,21,-0.2118,28,0.24261,23,-0.0384,8,-1.5538,25,0.05745
ENSG00000231500,RPS18,979,0.43956,506,-0.6130,296,-1.4260,211,-1.9348,1508,1.18519,1123,0.78012,893,0.28829,418,-0.9895
ENSG00000227057,WDR46,13,-1.1969,17,-0.7991,19,-0.6230,31,0.15998,33,0.25602,40,0.68860,10,-1.5315,38,0.59906
ENSG00000204220,PFDN6,54,-0.4486,82,0.22335,88,0.32470,58,-0.3249,78,0.12978,89,0.39325,32,-1.2172,73,0.04535
ENSG00000231925,TAPBP,43,-0.8405,32,-1.3192,54,-0.4990,73,-0.0392,96,0.40328,92,0.37543,79,0.08389,93,0.41593
ENSG00000204209,DAXX,46,0.39222,47,0.43683,39,0.11293,34,-0.0784,28,-0.3964,29,-0.3734,40,0.18210,34,-0.1111
ENSG00000112511,PHF1,13,-1.9310,43,-0.1905,43,-0.1758,53,0.15527,61,0.37997,56,0.26724,31,-0.6848,63,0.49875
ENSG00000112514,CUTA,125,-0.1789,155,0.16762,58,-1.3448,62,-1.2601,141,0.02232,203,0.71181,76,-0.9478,186,0.54338
ENSG00000197283,SYNGAP1,11,-1.8918,30,-0.3404,44,0.23807,67,0.95144,33,-0.1947,44,0.25302,25,-0.6477,40,0.11686
ENSG00000137288,UQCC2,38,-0.8362,82,0.35765,34,-1.0336,35,-0.9873,113,0.88900,107,0.93908,37,-0.9087,53,-0.3742
ENSG00000137309,HMGA1,9,-2.2698,26,-0.6384,32,-0.3448,25,-0.7429,48,0.29555,56,0.63288,49,0.34100,49,0.37941
ENSG00000186577,SMIM29,43,-0.9500,35,-1.2614,43,-0.9628,61,-0.4375,72,-0.1685,101,0.42207,99,0.35026,123,0.82278
ENSG00000272325,NUDT3,285,-1.0668,618,0.14015,941,0.84165,574,0.02137,520,-0.1352,478,-0.2999,965,0.88462,403,-0.5921
ENSG00000124614,RPS10,175,0.19860,127,-0.3089,47,-1.8178,38,-2.1345,328,1.27154,239,0.83444,109,-0.5467,123,-0.4048
ENSG00000124507,PACSIN1,22,-3.3867,223,0.03922,197,-0.1616,188,-0.2293,233,0.10815,284,0.49738,307,0.56173,219,0.01244
ENSG00000196821,ILRUN,42,-1.4261,59,-0.9203,102,-0.0825,97,-0.1602,119,0.16431,123,0.24784,191,0.96227,108,0.01652
ENSG00000124562,SNRPC,65,0.22646,70,0.34124,21,-1.5116,21,-1.4895,54,-0.0778,78,0.59488,40,-0.5536,70,0.38631
ENSG00000064995,TAF11,43,0.12546,39,-0.0286,44,0.17515,48,0.32461,33,-0.2976,46,0.28361,25,-0.7134,36,-0.1839
ENSG00000064999,ANKS1A,22,-0.2171,17,-0.6022,15,-0.7450,30,0.30498,27,0.11510,27,0.10441,20,-0.3613,33,0.51215
ENSG00000198755,RPL10A,401,0.32880,354,0.12499,132,-1.3992,104,-1.7568,662,1.18740,477,0.71468,209,-0.7035,230,-0.6132
ENSG00000096060,FKBP5,46,1.19342,8,-1.6099,33,0.63947,12,-0.9652,22,-0.0540,22,-0.0559,19,-0.2955,21,-0.1172
ENSG00000096063,SRPK1,24,-1.1170,58,0.23718,104,1.23601,83,0.84126,24,-1.1281,46,-0.1258,20,-1.3708,46,-0.1293
ENSG00000112062,MAPK14,19,-1.1254,33,-0.2632,38,-0.0345,63,0.80012,16,-1.3864,41,0.11040,32,-0.2956,53,0.56891
ENSG00000096070,BRPF3,42,0.08697,43,0.10282,43,0.10659,54,0.47621,23,-0.8686,33,-0.3270,61,0.69232,34,-0.2735
ENSG00000112078,KCTD20,54,-0.1482,59,-0.0337,70,0.25623,66,0.14645,60,0.01560,50,-0.3214,55,-0.1308,67,0.21133
ENSG00000112081,SRSF3,181,0.22538,202,0.40383,128,-0.3240,160,0.02662,182,0.23257,131,-0.3193,115,-0.4871,171,0.15581
ENSG00000124772,CPNE5,12,-2.9941,113,0.38303,101,0.20614,147,0.83300,45,-1.0579,74,-0.3279,155,0.92500,84,-0.0930
ENSG00000198663,C6orf89,66,-0.5992,115,0.26647,107,0.16101,113,0.23785,81,-0.2914,92,-0.0908,120,0.34040,93,-0.0848
ENSG00000137409,MTCH1,179,-1.3024,333,-0.3510,228,-0.9318,344,-0.3016,363,-0.2130,449,0.14252,347,-0.2856,731,1.11796
ENSG00000112130,RNF8,57,-0.0799,73,0.33813,71,0.28180,53,-0.1835,36,-0.7782,57,-0.0749,47,-0.3684,72,0.35038
ENSG00000137200,CMTR1,17,-0.9430,52,0.77266,28,-0.2026,35,0.13166,18,-0.8556,34,0.08696,24,-0.4533,40,0.38818
ENSG00000156639,ZFAND3,41,0.32563,4,-3.2352,23,-0.6006,28,-0.2706,41,0.30838,56,0.97381,28,-0.3127,31,-0.1765
ENSG00000183826,BTBD9,10,-2.1517,47,0.14875,35,-0.2849,52,0.31686,28,-0.6510,68,0.89189,38,-0.1765,40,-0.1079
ENSG00000124767,GLO1,63,-0.9762,172,0.61614,101,-0.2414,66,-0.9006,149,0.38141,127,0.14125,101,-0.2399,136,0.25984
ENSG00000146122,DAAM2,377,3.66601,4,-3.8760,29,-1.1974,15,-2.1561,89,0.53332,13,-2.4993,63,-0.0356,18,-2.0173
ENSG00000124596,OARD1,47,0.74328,37,0.37728,25,-0.2494,39,0.43467,40,0.48339,19,-0.7096,18,-0.7861,26,-0.2528
ENSG00000214736,TOMM6,103,0.33734,81,-0.0497,23,-1.9438,26,-1.7780,100,0.28941,144,1.06693,55,-0.6647,80,-0.0757
ENSG00000112576,CCND3,28,-1.2992,58,-0.1791,42,-0.6951,38,-0.8480,80,0.33042,80,0.39126,74,0.21869,85,0.49908
