Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000145555,MYO10,560,1.76554,103,-1.0310,524,1.63759,47,-2.1851,462,1.40409,103,-1.0217,120,-0.7921,64,-1.7290,148,-0.4763,37,-2.6740
ENSG00000176788,BASP1,323,-1.9018,692,-0.7598,635,-0.8898,1497,0.45477,587,-1.0099,656,-0.8420,1737,0.70147,1844,0.80236,1252,0.16567,1596,0.63882
ENSG00000215196,BASP1-AS1,46,1.01422,3,-3.1510,8,-1.6471,22,-0.2140,6,-2.0378,38,0.67181,18,-0.4804,30,0.27142,56,1.35414,23,-0.1058
ENSG00000145526,CDH18,4,-3.5861,40,-0.2197,13,-1.8715,32,-0.5650,21,-1.2039,38,-0.2878,29,-0.7133,111,1.47573,54,0.23393,83,1.11623
ENSG00000286961,AC091938.1,0,-6.7504,22,0.02794,22,0.08105,46,1.26978,7,-1.6956,17,-0.3513,31,0.58970,10,-1.1535,14,-0.6321,33,0.80404
ENSG00000040731,CDH10,4,-3.0473,3,-3.4270,31,0.05483,20,-0.6400,5,-2.5040,27,-0.1916,19,-0.6709,53,0.91213,36,0.29624,67,1.58350
ENSG00000113360,DROSHA,45,0.16782,14,-1.5402,63,0.71875,21,-0.9607,35,-0.2228,23,-0.8346,76,1.03642,41,0.01546,38,-0.0799,43,0.12563
ENSG00000133401,PDZD2,53,-1.0316,381,2.33086,111,0.12147,50,-1.1172,65,-0.7044,99,-0.0645,29,-1.9188,51,-1.0904,64,-0.7409,116,0.20843
ENSG00000113384,GOLPH3,18,-1.2931,31,-0.4913,56,0.44754,12,-1.8269,36,-0.2667,21,-1.0676,55,0.42206,69,0.78141,44,0.07353,62,0.69560
ENSG00000150712,MTMR12,20,-0.4912,3,-3.2837,24,-0.1703,15,-0.9136,10,-1.4781,24,-0.1793,37,0.47287,50,0.99429,21,-0.3854,48,1.05920
ENSG00000056097,ZFR,264,-0.1090,309,0.13836,330,0.24750,241,-0.2494,352,0.35207,197,-0.5659,318,0.18426,312,0.15586,281,-0.0119,254,-0.1871
ENSG00000113387,SUB1,127,-1.2071,260,-0.1119,243,-0.2207,258,-0.1277,180,-0.6810,175,-0.7308,379,0.49061,394,0.55486,232,-0.2920,413,0.72454
ENSG00000113407,TARS,53,0.14907,72,0.62984,97,1.13990,13,-1.9818,28,-0.8269,24,-1.0700,63,0.42516,59,0.32076,33,-0.6095,45,-0.1057
ENSG00000113456,RAD1,7,-1.9849,17,-0.6437,24,-0.1815,30,0.21205,45,0.86039,23,-0.2051,22,-0.3179,38,0.55700,14,-1.0121,36,0.56282
ENSG00000113460,BRIX1,39,0.31547,3,-3.5062,34,0.11317,29,-0.1272,32,0.01942,10,-1.7052,80,1.54755,38,0.25638,30,-0.0968,28,-0.2339
ENSG00000168724,DNAJC21,204,0.67789,379,1.78261,97,-0.5028,96,-0.5214,49,-1.5468,69,-1.0331,167,0.34525,167,0.34742,69,-1.0124,90,-0.6699
ENSG00000152582,SPEF2,46,0.67070,12,-1.4488,21,-0.5432,17,-0.8728,8,-1.8990,18,-0.7844,52,0.88099,81,1.66530,22,-0.4889,28,-0.1431
ENSG00000164187,LMBRD2,43,-1.7555,65,-1.1363,121,-0.1762,102,-0.4428,92,-0.6077,57,-1.3262,121,-0.1765,325,1.47636,110,-0.3294,228,0.98358
ENSG00000152620,NADK2,38,-0.1619,58,0.50963,76,0.96328,33,-0.3707,36,-0.2360,47,0.18822,15,-1.5238,54,0.40944,14,-1.6674,45,0.13782
ENSG00000164188,RANBP3L,5,-2.2874,3,-3.1184,132,3.19248,10,-1.3666,50,1.15045,31,0.37614,21,-0.2390,11,-1.2541,0,-6.9431,5,-2.4947
ENSG00000079215,SLC1A3,309,-1.2827,309,-1.2840,3294,2.85464,240,-1.6599,1375,1.08761,614,-0.2358,314,-1.2582,189,-2.0133,633,-0.1887,283,-1.5143
ENSG00000285967,NIPBL-DT,27,-0.2525,57,0.93680,20,-0.7108,19,-0.7637,33,0.06291,19,-0.8059,51,0.76727,38,0.26055,27,-0.2817,30,-0.1016
ENSG00000164190,NIPBL,311,0.95376,195,0.18328,193,0.16053,130,-0.4597,239,0.50976,111,-0.7034,268,0.70362,247,0.56790,55,-1.7383,83,-1.2268
ENSG00000197603,CPLANE1,277,1.81802,18,-2.5287,68,-0.5509,57,-0.8099,59,-0.7533,84,-0.2074,108,0.18624,181,1.03874,88,-0.1322,59,-0.8096
ENSG00000082068,WDR70,136,1.37077,179,1.88956,19,-1.6880,16,-1.9359,30,-1.0622,27,-1.1891,61,0.04525,102,0.87095,31,-0.9929,28,-1.2600
ENSG00000113594,LIFR,86,-0.3374,119,0.17485,341,2.03176,33,-1.7592,173,0.79320,90,-0.2675,99,-0.1112,77,-0.5092,56,-0.9938,49,-1.2823
ENSG00000164327,RICTOR,68,0.72837,41,-0.1007,24,-0.9062,38,-0.1934,22,-1.0193,17,-1.4440,48,0.17437,95,1.30690,35,-0.3424,44,0.04195
ENSG00000113638,TTC33,19,-1.4621,5,-3.3122,24,-1.1854,39,-0.4130,57,0.15475,24,-1.1506,90,0.90605,76,0.63367,68,0.44676,82,0.86187
ENSG00000145592,RPL37,1763,0.66188,1166,-0.0101,1457,0.34812,1794,0.69102,1475,0.36801,1761,0.65951,756,-0.6851,448,-1.4758,950,-0.3309,668,-0.9442
ENSG00000182836,PLCXD3,55,0.28205,25,-0.9371,27,-0.8401,56,0.29883,33,-0.4921,37,-0.3464,103,1.34492,55,0.29080,34,-0.4703,41,-0.2081
ENSG00000083720,OXCT1,40,-1.3909,103,0.07188,60,-0.7793,82,-0.2928,51,-1.0175,45,-1.2072,117,0.27664,115,0.24123,91,-0.1269,191,1.28569
ENSG00000205765,C5orf51,14,-0.5837,12,-0.8943,21,-0.0104,21,0.02226,16,-0.4479,12,-0.8763,37,0.89843,29,0.54299,9,-1.2752,30,0.66067
ENSG00000250722,SELENOP,164,1.64181,15,-2.0928,120,1.07694,11,-2.5607,196,1.98581,43,-0.5848,27,-1.2812,14,-2.2500,38,-0.7652,29,-1.2308
ENSG00000172262,ZNF131,27,-0.4828,38,0.05257,35,-0.0627,26,-0.5258,31,-0.2522,14,-1.4459,57,0.70951,78,1.22849,43,0.24123,28,-0.4732
ENSG00000112972,HMGCS1,79,-0.5397,29,-2.0359,111,-0.0108,85,-0.4316,100,-0.1844,110,-0.0360,101,-0.1705,111,-0.0150,53,-1.1489,228,1.38954
ENSG00000172239,PAIP1,40,-0.6922,4,-3.9615,74,0.24701,80,0.37363,26,-1.3619,42,-0.6461,97,0.69300,92,0.59815,49,-0.4099,97,0.78153
ENSG00000248092,NNT-AS1,80,-0.2308,282,1.93651,72,-0.3977,64,-0.5618,72,-0.3883,53,-0.8538,98,0.09184,127,0.51352,53,-0.8487,57,-0.7966
ENSG00000112992,NNT,49,-0.9243,73,-0.3293,101,0.17378,92,0.02842,54,-0.7834,68,-0.4415,119,0.44211,116,0.39678,118,0.42495,101,0.21017
ENSG00000251141,MRPS30-DT,15,-0.9458,7,-2.0162,30,0.13739,43,0.71589,16,-0.7960,7,-1.9894,39,0.55009,53,1.07679,23,-0.2844,35,0.42303
ENSG00000112996,MRPS30,38,0.07416,3,-3.6089,19,-0.9330,27,-0.4618,7,-2.3538,22,-0.7584,44,0.31490,65,0.95972,46,0.38409,63,1.05096
ENSG00000164588,HCN1,1,-5.4069,147,1.24342,33,-1.1397,38,-0.9350,46,-0.6460,28,-1.3677,69,-0.0123,58,-0.2665,30,-1.2935,157,1.64231
ENSG00000151883,PARP8,5,-2.1476,3,-2.9577,5,-2.2226,11,-0.9848,54,1.53890,15,-0.5478,14,-0.6434,46,1.21756,19,-0.2212,34,0.80111
ENSG00000164172,MOCS2,58,-0.5409,10,-3.1297,114,0.52466,124,0.66487,61,-0.4551,67,-0.3289,90,0.14450,92,0.16971,59,-0.5284,116,0.61994
ENSG00000164258,NDUFS4,23,-1.4350,166,1.78193,73,0.33630,51,-0.2217,67,0.20834,48,-0.3267,27,-1.1879,49,-0.2881,29,-1.0620,57,-0.0521
ENSG00000067248,DHX29,125,0.94526,53,-0.4532,57,-0.3188,22,-1.7470,53,-0.4294,35,-1.0630,115,0.80023,148,1.23978,65,-0.1203,50,-0.5864
ENSG00000039123,MTREX,98,0.52235,146,1.19659,46,-0.6602,24,-1.6233,56,-0.3601,32,-1.2295,127,0.94900,88,0.34710,46,-0.6851,59,-0.3257
ENSG00000067113,PLPP1,16,-1.0051,68,1.31923,71,1.39755,7,-2.1706,19,-0.6945,22,-0.5166,13,-1.2543,17,-0.8891,15,-1.0394,44,0.66997
ENSG00000134352,IL6ST,180,0.08630,115,-0.6165,317,1.01648,147,-0.2332,356,1.22247,173,0.02317,196,0.21664,106,-0.7440,112,-0.6512,88,-1.0924
ENSG00000062194,GPBP1,134,-0.3519,158,-0.0991,198,0.26511,100,-0.7982,171,0.03060,84,-1.0609,239,0.57332,245,0.61098,206,0.32630,155,-0.1335
ENSG00000249436,AC008780.1,23,-0.7166,10,-1.9302,38,0.01418,50,0.46853,34,-0.1348,23,-0.7097,29,-0.3891,55,0.62751,37,-0.0201,55,0.72163
ENSG00000145632,PLK2,14,-2.7757,59,-0.6243,40,-1.1953,108,0.32730,12,-2.9545,32,-1.5582,56,-0.6973,154,0.91151,129,0.61208,183,1.44402
ENSG00000152932,RAB3C,29,-2.8004,234,0.32036,93,-1.1185,251,0.43264,113,-0.8204,67,-1.5922,191,-0.0072,286,0.64889,221,0.22537,312,0.91646
ENSG00000113448,PDE4D,19,-1.3182,57,0.37090,29,-0.6728,32,-0.5427,41,-0.1224,45,0.01329,50,0.18214,84,1.03044,24,-0.9440,56,0.40166
ENSG00000152931,PART1,15,-2.6738,7,-3.7800,64,-0.5125,77,-0.2126,13,-2.8387,54,-0.7602,109,0.33556,236,1.66932,71,-0.3448,164,1.19051
ENSG00000164182,NDUFAF2,37,-0.8180,13,-2.3265,85,0.50147,134,1.26230,110,0.92182,40,-0.6822,55,-0.1937,59,-0.0926,33,-0.9977,61,-0.0420
ENSG00000188725,SMIM15,36,0.03402,79,1.35595,29,-0.2729,40,0.20912,85,1.49954,16,-1.2052,26,-0.4631,12,-1.5915,11,-1.7060,25,-0.5499
ENSG00000130449,ZSWIM6,65,0.67972,3,-3.9073,60,0.55083,21,-1.0331,86,1.16061,26,-0.7560,46,0.11948,56,0.44248,30,-0.5171,37,-0.2288
ENSG00000068796,KIF2A,177,1.23568,13,-2.7354,76,-0.1576,67,-0.3631,126,0.65094,36,-1.2821,154,0.99721,116,0.51863,14,-2.6374,73,-0.2498
ENSG00000164197,RNF180,24,0.00588,14,-0.7985,45,0.98852,18,-0.4620,9,-1.5395,10,-1.2965,33,0.48675,53,1.28788,11,-1.1789,25,0.05263
ENSG00000186479,RGS7BP,22,-1.5995,74,0.24116,35,-0.9049,72,0.18450,61,-0.0833,30,-1.1351,108,0.85029,186,1.83589,22,-1.5871,46,-0.5499
ENSG00000153006,SREK1IP1,57,-0.3952,163,1.32526,84,0.21468,14,-2.4564,111,0.66492,45,-0.7589,72,-0.0427,82,0.17638,61,-0.3042,60,-0.3381
ENSG00000153015,CWC27,184,1.25150,57,-0.6419,96,0.15837,108,0.34446,45,-1.0259,62,-0.5213,168,1.09121,107,0.33086,17,-2.4200,56,-0.7492
ENSG00000113595,TRIM23,14,-2.4761,29,-1.4368,65,-0.2106,51,-0.6022,42,-0.9013,51,-0.5955,118,0.74240,157,1.22914,49,-0.6521,124,0.94366
ENSG00000113597,TRAPPC13,19,-0.2218,3,-2.9831,27,0.34336,7,-1.6838,30,0.48634,11,-1.0454,18,-0.3467,31,0.52178,15,-0.5618,41,1.17929
ENSG00000197860,SGTB,79,-0.8483,86,-0.7099,75,-0.9287,175,0.39649,110,-0.3435,109,-0.3559,207,0.67608,147,0.11756,149,0.14138,183,0.53087
ENSG00000123213,NLN,15,-1.3219,10,-1.8593,17,-1.1680,51,0.56387,44,0.31897,17,-1.1220,60,0.83752,73,1.16368,9,-2.0609,49,0.58843
ENSG00000112851,ERBIN,443,2.68372,33,-1.7103,57,-0.9140,102,-0.0102,124,0.29605,73,-0.5287,137,0.46527,56,-0.9423,15,-2.8467,45,-1.3576
ENSG00000153914,SREK1,446,1.74824,148,-0.1283,78,-1.1116,71,-1.2548,96,-0.7933,100,-0.7451,118,-0.4900,248,0.69852,330,1.19511,68,-1.4132
ENSG00000069020,MAST4,59,-0.7614,80,-0.2957,156,0.77792,46,-1.1423,166,0.89021,50,-1.0182,105,0.13957,146,0.67249,73,-0.4281,90,-0.1179
ENSG00000145675,PIK3R1,271,-0.6801,297,-0.5382,326,-0.3985,310,-0.4724,233,-0.9105,177,-1.3253,749,0.95235,920,1.31289,188,-1.2363,574,0.57233
ENSG00000134056,MRPS36,19,-1.1782,40,-0.0624,83,1.12392,60,0.56044,11,-2.0071,59,0.55413,13,-1.7430,28,-0.6486,32,-0.4146,58,0.59849
ENSG00000085231,AK6,14,-1.2498,10,-1.7498,73,1.34476,34,0.08634,13,-1.3646,20,-0.7513,48,0.63007,9,-1.9566,59,0.97128,39,0.30783
ENSG00000273841,TAF9,15,-1.8531,14,-1.9442,31,-0.8085,83,0.76588,55,0.08354,33,-0.6862,49,-0.0969,59,0.21359,66,0.38766,83,0.87091
ENSG00000152942,RAD17,13,-1.2436,83,1.70059,12,-1.4340,12,-1.3375,44,0.58179,5,-2.5251,24,-0.3758,24,-0.3713,54,0.93566,32,0.07132
ENSG00000145734,BDP1,1302,1.77900,170,-1.5308,264,-0.8712,314,-0.6048,390,-0.2712,365,-0.3712,883,1.06745,899,1.09834,115,-2.1134,196,-1.4128
ENSG00000164326,CARTPT,1,-5.8583,69,-0.3791,22,-2.0745,27,-1.7676,10,-3.1632,32,-1.5221,0,-6.7431,23,-2.0009,10,-3.2537,388,4.12342
ENSG00000131711,MAP1B,4941,-0.3033,3377,-0.8889,2641,-1.2602,5165,-0.2340,2713,-1.2198,2502,-1.3416,14347,1.47603,11316,1.05130,5121,-0.2474,6896,0.25186
ENSG00000113048,MRPS27,18,-0.7313,3,-3.4084,35,0.26745,36,0.30634,16,-0.9683,24,-0.3625,20,-0.5804,34,0.20872,35,0.23335,54,1.10965
ENSG00000083312,TNPO1,58,-0.1064,60,-0.0395,70,0.19165,25,-1.3500,101,0.78966,40,-0.6787,57,-0.1178,91,0.61768,41,-0.6523,69,0.19394
ENSG00000157107,FCHO2,43,0.96312,13,-0.9098,27,0.20073,15,-0.6611,12,-1.0493,9,-1.4122,40,0.82061,53,1.32833,11,-1.1713,19,-0.3538
ENSG00000145741,BTF3,60,-1.1590,210,0.80585,191,0.64204,185,0.59411,76,-0.8000,123,-0.0616,63,-1.0911,93,-0.5061,128,-0.0086,141,0.16454
ENSG00000171617,ENC1,102,-3.2893,1146,0.35906,453,-1.0849,521,-0.8751,401,-1.2684,334,-1.5427,679,-0.4685,1367,0.65033,718,-0.3816,2178,1.77561
ENSG00000049860,HEXB,5,-2.0402,3,-2.8454,25,0.33889,22,0.11177,19,-0.0726,17,-0.2420,3,-2.5170,34,0.85020,32,0.75133,30,0.76382
ENSG00000164346,NSA2,190,-0.0014,220,0.23023,209,0.15050,184,-0.0534,200,0.07800,143,-0.4426,269,0.55887,228,0.28902,186,-0.0335,132,-0.6230
ENSG00000198780,FAM169A,39,-1.0463,32,-1.3690,70,-0.1620,89,0.20450,53,-0.5974,44,-0.8628,141,0.97853,122,0.72693,46,-0.8185,110,0.63670
ENSG00000113161,HMGCR,10,-2.7482,7,-3.1324,26,-1.3530,55,-0.2167,31,-1.1029,38,-0.8041,32,-1.0301,111,0.90391,81,0.39231,154,1.81133
ENSG00000113163,CERT1,99,-0.0755,6,-4.1887,61,-0.8304,139,0.46436,109,0.06987,31,-1.8355,218,1.22114,178,0.86950,51,-1.0832,128,0.36520
ENSG00000122008,POLK,93,0.94463,75,0.57508,39,-0.4473,31,-0.7961,69,0.45746,22,-1.3049,51,-0.0222,78,0.65222,52,-0.0107,32,-0.8350
ENSG00000164252,AGGF1,95,-0.3174,132,0.19281,117,0.00386,115,-0.0192,107,-0.1289,73,-0.7344,191,0.80794,196,0.84485,49,-1.3120,104,-0.2037
ENSG00000113231,PDE8B,56,-1.0557,175,0.72056,87,-0.3969,69,-0.7604,120,0.11253,136,0.30891,75,-0.6242,166,0.63232,133,0.27021,108,-0.0594
ENSG00000171530,TBCA,197,-0.4257,560,1.28963,306,0.26921,241,-0.1111,230,-0.1857,182,-0.5464,303,0.25273,317,0.32462,149,-0.8508,180,-0.6140
ENSG00000132842,AP3B1,155,2.60540,3,-3.7130,26,-0.5243,23,-0.6850,20,-0.9302,29,-0.3586,59,0.76132,41,0.16572,8,-2.2508,20,-0.9689
ENSG00000085365,SCAMP1,48,-1.5882,111,-0.3219,120,-0.1974,144,0.08784,67,-1.0851,77,-0.8732,175,0.40013,164,0.29342,115,-0.2687,239,1.07109
ENSG00000152409,JMY,64,-0.3375,198,1.53936,79,-0.0149,62,-0.3967,96,0.29148,49,-0.7625,83,0.06207,107,0.46990,22,-1.9109,59,-0.5220
ENSG00000152413,HOMER1,33,-2.5079,192,0.14544,85,-1.1184,132,-0.4405,96,-0.9368,96,-0.9368,210,0.28931,421,1.47864,149,-0.2616,258,0.71552
ENSG00000164309,CMYA5,80,1.48407,24,-0.4596,51,0.71720,16,-1.1073,18,-0.8771,28,-0.2258,35,0.07901,67,1.18576,14,-1.2888,14,-1.4034
ENSG00000177034,MTX3,28,-0.3778,3,-3.6756,53,0.64127,40,0.16405,19,-0.9632,22,-0.7340,25,-0.5265,73,1.16230,37,0.05237,47,0.48989
ENSG00000039319,ZFYVE16,191,2.22938,51,-0.0921,84,0.70463,20,-1.5032,13,-2.1186,29,-0.9609,60,0.16811,69,0.38181,38,-0.5389,20,-1.5900
ENSG00000249042,AC008771.1,24,-0.3338,42,0.57864,25,-0.2402,38,0.41569,20,-0.6147,15,-1.0015,25,-0.2388,36,0.33446,16,-0.8861,41,0.58889
ENSG00000228716,DHFR,41,0.65291,3,-3.2811,40,0.60479,38,0.52543,15,-0.9303,25,-0.1014,39,0.58604,32,0.26836,23,-0.2389,22,-0.3915
ENSG00000113318,MSH3,104,1.09487,15,-1.8685,69,0.39324,39,-0.4738,35,-0.6536,37,-0.5848,79,0.63403,116,1.29152,22,-1.3246,36,-0.6715
ENSG00000113319,RASGRF2,26,-1.4105,66,-0.0148,37,-0.9000,47,-0.5537,7,-3.3638,42,-0.7328,29,-1.2677,89,0.44774,70,0.07640,162,1.80672
ENSG00000145687,SSBP2,9,-2.8186,97,0.71381,66,0.07330,38,-0.7693,91,0.60242,41,-0.6642,59,-0.1008,76,0.31640,78,0.34658,67,0.11978
ENSG00000186468,RPS23,923,0.45875,723,0.06523,962,0.52762,1323,1.06690,558,-0.3437,1093,0.74017,338,-1.1082,235,-1.6542,609,-0.2064,436,-0.7854
ENSG00000174695,TMEM167A,51,-0.5101,147,1.19460,54,-0.4305,74,0.06146,33,-1.1882,35,-1.1013,71,0.00089,59,-0.3107,105,0.62279,78,0.16084
ENSG00000038427,VCAN,337,2.47071,5,-4.2120,100,0.24626,33,-1.4302,226,1.65208,64,-0.4562,77,-0.1613,44,-1.0008,33,-1.4667,11,-3.1433
ENSG00000164176,EDIL3,151,0.57436,106,0.00560,75,-0.5363,91,-0.2233,92,-0.2204,40,-1.4663,87,-0.3016,123,0.24094,137,0.42010,129,0.36944
ENSG00000127184,COX7C,303,-0.9683,490,-0.2308,845,0.64615,1174,1.21053,569,0.00514,644,0.20232,220,-1.4534,221,-1.4439,707,0.35268,535,-0.1044
ENSG00000145715,RASA1,49,0.10454,28,-0.7683,49,0.13308,25,-0.9258,24,-0.9637,20,-1.2707,73,0.76610,43,-0.0916,30,-0.6385,80,1.07298
ENSG00000134480,CCNH,13,-1.0515,3,-3.2525,29,0.11550,20,-0.4186,23,-0.2526,28,0.08234,24,-0.1556,37,0.50570,42,0.71737,38,0.62438
ENSG00000247828,TMEM161B-AS1,196,0.82950,50,-1.3036,149,0.37212,63,-0.9525,89,-0.4381,83,-0.5482,70,-0.8033,304,1.61269,141,0.28395,75,-0.7491
ENSG00000245526,LINC00461,74,-0.2743,32,-1.5197,148,0.83934,88,-0.0110,214,1.48978,60,-0.5918,74,-0.2687,108,0.32160,44,-1.0662,64,-0.5335
ENSG00000081189,MEF2C,147,-2.4390,593,-0.3462,450,-0.7716,780,0.08628,183,-2.1197,321,-1.2805,1273,0.89156,1339,0.97855,627,-0.2595,1210,0.92987
ENSG00000153140,CETN3,128,1.63116,40,-0.3173,83,0.86944,31,-0.7188,57,0.23803,29,-0.8079,50,0.04534,58,0.27951,16,-1.6356,23,-1.2590
ENSG00000164199,ADGRV1,114,0.92981,8,-3.0588,236,2.31120,5,-3.5778,180,1.76128,38,-0.7890,14,-2.2528,23,-1.5491,45,-0.5578,22,-1.7233
ENSG00000113369,ARRDC3,23,-0.3859,39,0.44856,27,-0.1659,30,0.01563,10,-1.6367,11,-1.4600,17,-0.8265,25,-0.2887,99,2.09435,23,-0.4410
ENSG00000237187,NR2F1-AS1,35,-1.2711,68,-0.2693,82,0.01038,117,0.58755,64,-0.3724,76,-0.1011,63,-0.3886,163,1.15095,86,0.09866,69,-0.2759
ENSG00000175745,NR2F1,221,-0.0382,102,-1.2254,224,-0.0186,212,-0.1068,157,-0.5655,261,0.22862,244,0.11998,273,0.29949,399,0.93068,199,-0.2272
ENSG00000113391,FAM172A,58,-0.1432,170,1.68220,54,-0.2620,51,-0.3513,37,-0.8322,40,-0.7104,88,0.53691,74,0.24231,49,-0.4067,38,-0.8321
ENSG00000133302,SLF1,73,0.84444,18,-1.3521,28,-0.6589,39,-0.1511,36,-0.3018,26,-0.7905,30,-0.5745,97,1.33362,18,-1.3015,56,0.46718
ENSG00000175471,MCTP1,42,-0.5273,114,1.08264,22,-1.5217,38,-0.6834,63,0.11654,42,-0.5139,57,-0.0592,137,1.41109,16,-1.9440,59,0.00020
ENSG00000198677,TTC37,83,0.25284,29,-1.3652,38,-0.9427,51,-0.5075,52,-0.4748,23,-1.6688,103,0.61231,145,1.19689,70,-0.0208,91,0.46363
ENSG00000164292,RHOBTB3,394,1.02785,210,-0.0089,544,1.60984,121,-0.8658,465,1.32235,168,-0.3599,171,-0.3321,69,-1.7065,59,-1.9328,61,-1.9835
ENSG00000173221,GLRX,3,-2.8179,4,-2.5003,29,0.38021,57,1.51040,5,-2.1944,5,-2.1412,21,-0.1572,19,-0.2538,17,-0.4726,46,1.34814
ENSG00000118985,ELL2,84,0.63645,16,-1.8583,29,-1.0170,62,0.15185,22,-1.4106,28,-1.0864,75,0.46026,94,0.82616,24,-1.3101,93,0.94768
ENSG00000175426,PCSK1,10,-2.4470,19,-1.5410,8,-2.6767,60,0.23886,17,-1.6408,18,-1.6047,78,0.65601,99,1.06852,20,-1.4633,120,1.70680
ENSG00000153113,CAST,172,0.71160,74,-0.6328,100,-0.1674,104,-0.1056,144,0.42422,69,-0.7267,118,0.09533,176,0.75598,73,-0.6400,95,-0.2733
ENSG00000113441,LNPEP,45,-0.9535,112,0.46010,59,-0.5482,31,-1.5267,95,0.20434,47,-0.8995,98,0.25253,129,0.70285,76,-0.1524,115,0.57915
ENSG00000174136,RGMB,10,-1.6565,3,-3.4304,39,0.40733,20,-0.5978,15,-1.0817,15,-1.0304,34,0.17747,50,0.81714,24,-0.3500,61,1.37144
ENSG00000153922,CHD1,136,1.57377,27,-1.0336,43,-0.3408,22,-1.3198,41,-0.4361,34,-0.7141,68,0.37574,127,1.44613,42,-0.3898,25,-1.2367
ENSG00000174132,FAM174A,7,-2.5389,28,-0.4372,28,-0.4281,49,0.41098,7,-2.3861,13,-1.5347,59,0.73189,58,0.68618,53,0.56433,55,0.70404
ENSG00000145730,PAM,11,-3.1852,248,1.60840,34,-1.5862,69,-0.5197,17,-2.6059,60,-0.7175,84,-0.2150,111,0.22259,173,0.96248,126,0.48831
ENSG00000145725,PPIP5K2,49,-0.1547,169,1.97971,51,-0.0835,21,-1.4583,17,-1.7675,16,-1.7868,57,0.09533,66,0.31981,33,-0.7626,57,0.11081
ENSG00000181751,C5orf30,14,-1.3613,8,-2.0673,30,-0.1795,29,-0.2377,62,0.98160,28,-0.3024,18,-0.9831,24,-0.5175,22,-0.6729,69,1.38688
ENSG00000184349,EFNA5,23,-0.9749,15,-1.6015,23,-0.9206,31,-0.5003,39,-0.1487,26,-0.7744,64,0.63890,75,0.92335,43,0.00041,66,0.81039
ENSG00000145743,FBXL17,27,-2.1799,12,-3.3173,71,-0.7450,138,0.29322,169,0.62400,112,-0.0407,110,-0.0755,143,0.34633,143,0.34956,170,0.72318
ENSG00000151422,FER,96,0.98043,3,-4.1186,72,0.50523,49,-0.1148,35,-0.6416,39,-0.4546,124,1.42701,64,0.29774,44,-0.2925,28,-1.0728
ENSG00000198961,PJA2,138,-1.8849,182,-1.4746,387,-0.3271,456,-0.0676,297,-0.7355,223,-1.1673,633,0.45857,738,0.71161,383,-0.3424,902,1.23900
ENSG00000112893,MAN2A1,89,2.30058,3,-3.1190,6,-2.1137,11,-1.1406,36,0.63080,7,-1.7399,40,0.79449,29,0.27917,4,-2.5464,21,-0.2593
ENSG00000164209,SLC25A46,20,-2.2579,194,1.30303,75,-0.2577,72,-0.3300,69,-0.3823,26,-1.8398,84,-0.0922,95,0.11310,60,-0.5961,140,0.85635
ENSG00000152495,CAMK4,28,-2.0914,114,0.02813,88,-0.3669,80,-0.5181,33,-1.8278,59,-0.9795,110,-0.0317,182,0.79462,126,0.19377,205,1.16180
ENSG00000164211,STARD4,7,-1.5034,3,-2.7517,14,-0.4624,9,-1.0563,12,-0.7203,11,-0.7417,19,0.00746,33,0.92417,11,-0.7546,44,1.68841
ENSG00000134986,NREP,34,-1.6315,17,-2.6169,90,-0.1662,226,1.35968,74,-0.4610,64,-0.6816,116,0.23420,100,-0.0015,102,0.03126,139,0.59611
ENSG00000224032,EPB41L4A-AS1,55,-0.0519,44,-0.4050,40,-0.5472,115,1.15085,66,0.23700,51,-0.1823,40,-0.5395,32,-0.8875,97,0.85541,44,-0.4397
ENSG00000134982,APC,1019,0.57174,146,-2.3975,1044,0.61240,756,0.08741,1047,0.61717,646,-0.1624,1867,1.63514,597,-0.2841,180,-2.0897,285,-1.5079
ENSG00000153037,SRP19,101,0.35662,73,-0.1571,70,-0.2264,72,-0.1755,91,0.18568,54,-0.6186,107,0.44591,76,-0.0965,97,0.29300,74,-0.1560
ENSG00000129625,REEP5,66,-2.1796,311,0.16534,227,-0.3325,213,-0.4311,178,-0.7108,174,-0.7388,210,-0.4561,355,0.37607,357,0.38632,498,1.09852
ENSG00000172795,DCP2,25,-0.7114,20,-1.0488,29,-0.4935,46,0.23775,48,0.29858,33,-0.2847,38,-0.0863,51,0.38083,36,-0.1709,56,0.63293
ENSG00000047188,YTHDC2,50,0.65808,4,-2.9866,14,-1.2612,12,-1.4842,13,-1.4023,24,-0.5201,54,0.78268,92,1.72526,11,-1.5985,46,0.56817
ENSG00000152503,TRIM36,13,-1.8082,106,1.44475,35,-0.3991,49,0.13183,26,-0.8540,20,-1.2506,21,-1.1683,51,0.19730,27,-0.7829,73,0.91923
