Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000035687,ADSS,87,0.10033,62,-0.4940,56,-0.5770,103,0.40612,89,0.21267
ENSG00000203667,COX20,127,0.38774,135,0.61729,76,-0.4160,80,-0.3672,85,-0.3612
ENSG00000153187,HNRNPU,599,0.77945,291,-0.4427,426,0.22348,555,0.73734,286,-0.5883
ENSG00000185420,SMYD3,3,-2.5581,11,-1.1683,18,-0.2018,13,-0.7350,34,1.54071
ENSG00000162852,CNST,22,-1.7367,42,-0.9304,82,0.22758,92,0.44849,88,0.56607
ENSG00000143653,SCCPDH,41,-0.4299,37,-0.6667,52,-0.0491,60,0.17825,65,0.47355
ENSG00000153207,AHCTF1,67,0.09931,42,-0.7258,87,0.51743,111,1.06003,50,-0.5096
ENSG00000035115,SH3YL1,46,0.35194,27,-0.5362,43,0.24504,54,0.71913,32,-0.3184
ENSG00000143727,ACP1,44,-0.6736,54,-0.4172,69,0.02870,47,-0.6140,89,0.75099
ENSG00000151353,TMEM18,42,0.29584,23,-0.6903,45,0.41039,43,0.38290,34,-0.0172
ENSG00000186487,MYT1L,67,-2.6055,316,-0.3548,261,-0.5894,642,0.96010,405,0.14598
ENSG00000032389,EIPR1,14,-1.7996,25,-1.1017,77,0.79857,34,-0.5326,65,0.96362
ENSG00000171853,TRAPPC12,20,-0.9103,20,-1.0253,83,1.33512,35,-0.0698,41,0.29195
ENSG00000182551,ADI1,33,-0.1472,43,0.37701,61,0.84090,26,-0.5429,31,-0.3365
ENSG00000171865,RNASEH1,27,-0.5878,37,-0.1635,29,-0.4669,39,-0.0395,47,0.42197
ENSG00000171863,RPS7,506,0.26558,560,0.54556,329,-0.4082,245,-0.9220,426,-0.0122
ENSG00000232044,SILC1,189,3.02875,17,-1.3455,73,1.13309,18,-1.1592,18,-1.4287
ENSG00000151692,RNF144A,42,0.07576,29,-0.5915,14,-1.5358,47,0.29592,48,0.50788
ENSG00000115738,ID2,52,-1.6238,151,-0.0124,134,-0.1949,174,0.23693,167,0.24621
ENSG00000134313,KIDINS220,277,0.61255,136,-0.6039,164,-0.2184,306,0.88310,162,-0.3688
ENSG00000143797,MBOAT2,113,0.67032,67,-0.1795,105,0.55548,74,0.00220,64,-0.3354
ENSG00000151693,ASAP2,36,-0.7377,49,-0.3398,81,0.50336,80,0.53925,56,-0.0966
ENSG00000119185,ITGB1BP1,41,-1.4157,75,-0.6132,80,-0.4211,91,-0.2426,147,0.95088
ENSG00000134330,IAH1,28,-0.3329,24,-0.6597,24,-0.5898,36,0.08736,44,0.63701
ENSG00000151694,ADAM17,31,-0.2144,36,-0.0019,40,0.17835,61,0.98898,26,-0.7358
ENSG00000134308,YWHAQ,298,0.02837,228,-0.4595,299,0.03615,191,-0.7071,369,0.63350
ENSG00000115756,HPCAL1,45,-2.3410,188,-0.2352,171,-0.3407,129,-0.8356,304,1.03402
ENSG00000115758,ODC1,12,-0.8072,15,-0.5786,19,-0.1440,9,-1.2370,30,1.15456
ENSG00000115761,NOL10,37,0.54635,16,-0.8163,23,-0.1992,41,0.83405,24,-0.1755
ENSG00000143870,PDIA6,31,-1.0841,45,-0.5846,115,0.98882,60,-0.0838,70,0.28569
ENSG00000162975,KCNF1,22,-2.2987,62,-0.9318,61,-0.8301,119,0.23864,149,1.03171
ENSG00000134318,ROCK2,278,-0.6023,287,-0.6486,288,-0.5459,834,1.35860,364,-0.2790
ENSG00000169006,NTSR2,24,0.26193,46,1.88841,13,-0.7366,8,-1.5542,11,-1.2268
ENSG00000134324,LPIN1,73,-0.2301,80,-0.1003,94,0.15964,91,0.11770,85,0.02207
ENSG00000071575,TRIB2,7,-2.0196,29,0.11611,86,1.94037,26,-0.0894,19,-0.7660
ENSG00000162981,LRATD1,6,-3.6088,42,-0.8454,47,-0.5531,67,-0.0005,99,1.13781
ENSG00000151779,NBAS,30,-0.6879,39,-0.3642,51,0.11639,63,0.51913,48,0.06948
ENSG00000079785,DDX1,86,-1.0257,123,-0.5813,128,-0.4236,248,0.69647,189,0.29369
ENSG00000197872,FAM49A,43,-2.1306,98,-1.0588,113,-0.6946,252,0.63180,235,0.78638
ENSG00000163032,VSNL1,177,-3.0837,821,-0.9522,687,-1.0877,1737,0.38603,1993,1.03566
ENSG00000163029,SMC6,154,1.47639,40,-0.8407,81,0.39464,106,0.94813,39,-1.0536
ENSG00000240857,RDH14,13,-1.0666,19,-0.5458,37,0.56396,29,0.24314,28,0.26941
ENSG00000068697,LAPTM4A,43,-0.7640,86,0.39806,161,1.36811,47,-0.6666,58,-0.4584
ENSG00000055917,PUM2,57,-0.9541,115,0.17515,150,0.55962,110,0.07658,99,-0.1635
ENSG00000143878,RHOB,126,-0.2459,126,-0.2970,475,2.00419,97,-0.7091,120,-0.4769
ENSG00000119778,ATAD2B,91,2.30677,25,0.05817,26,0.12545,30,0.37100,8,-2.1771
ENSG00000173960,UBXN2A,54,0.88713,44,0.71273,41,0.43908,38,0.34194,14,-1.5988
ENSG00000119782,FKBP1B,11,-2.2860,49,-0.1585,27,-1.0395,55,0.06626,68,0.69492
ENSG00000115128,SF3B6,52,-0.0585,52,-0.0545,42,-0.3649,43,-0.3784,61,0.35524
ENSG00000219626,FAM228B,111,0.93454,63,0.01829,117,1.02210,72,0.23813,38,-1.0775
ENSG00000198399,ITSN2,336,1.09695,116,-0.7038,275,0.75874,269,0.82447,112,-0.9315
ENSG00000084676,NCOA1,147,-0.2804,158,-0.2006,189,0.11565,246,0.59867,162,-0.2000
ENSG00000184924,PTRHD1,24,-0.1446,24,-0.1691,66,1.48884,11,-1.4071,27,0.03122
ENSG00000138031,ADCY3,8,-2.2919,26,-0.7710,114,1.76330,32,-0.3867,43,0.19510
ENSG00000115137,DNAJC27,27,-0.3978,25,-0.6190,40,0.19623,44,0.35272,39,0.25035
ENSG00000084710,EFR3B,12,-2.5190,59,-0.2158,81,0.31226,56,-0.2857,83,0.59523
ENSG00000119772,DNMT3A,56,1.18869,16,-0.9079,33,0.33590,37,0.56182,22,-0.4290
ENSG00000138101,DTNB,30,-1.0209,37,-0.8625,26,-1.2404,55,-0.1489,88,1.14492
ENSG00000143970,ASXL2,54,0.91070,43,0.67219,14,-1.1834,39,0.41267,19,-1.0356
ENSG00000084731,KIF3C,35,-3.0728,243,-0.2207,254,-0.1106,299,0.15882,332,0.52419
ENSG00000084733,RAB10,82,-0.1447,92,0.02585,51,-0.8837,96,0.09728,97,0.18101
ENSG00000084754,HADHA,101,0.59449,93,0.57015,85,0.30882,41,-0.8827,58,-0.4128
ENSG00000138029,HADHB,70,0.54059,86,1.17361,46,-0.1284,23,-1.2260,35,-0.7475
ENSG00000138018,SELENOI,20,-1.7219,38,-0.9049,19,-1.8149,84,0.51398,87,0.91990
ENSG00000213699,SLC35F6,16,-0.6390,19,-0.4174,42,0.87387,27,0.15655,25,0.01986
ENSG00000157851,DPYSL5,58,1.26251,20,-0.5077,27,0.03198,26,-0.0767,25,-0.1806
ENSG00000084764,MAPRE3,30,-2.4696,88,-1.0087,74,-1.1328,151,-0.0454,238,1.31294
ENSG00000119777,TMEM214,8,-1.5462,19,-0.2690,61,1.69347,22,-0.0508,19,-0.3192
ENSG00000228474,OST4,84,0.04662,98,0.34837,104,0.37891,29,-1.6442,89,0.19809
ENSG00000138030,KHK,9,-1.2305,12,-0.8898,14,-0.5002,17,-0.3067,29,1.13478
ENSG00000138028,CGREF1,12,-2.1635,33,-0.7420,49,-0.0162,48,-0.0827,69,0.90743
ENSG00000138073,PREB,16,-0.3825,19,-0.0647,29,0.56897,18,-0.1517,20,0.03002
ENSG00000138085,ATRAID,22,-0.3022,25,-0.1981,35,0.40268,18,-0.6670,32,0.41063
ENSG00000115194,SLC30A3,0,-6.9851,29,-0.9598,51,0.03091,34,-0.6258,78,1.39924
ENSG00000115204,MPV17,22,-0.3619,20,-0.6555,44,0.71467,28,-0.0099,32,0.27586
ENSG00000115211,EIF2B4,65,0.85164,32,-0.3103,34,-0.1720,60,0.80008,29,-0.6403
ENSG00000115234,SNX17,26,-1.4044,47,-0.5848,51,-0.3660,53,-0.3475,91,0.97034
ENSG00000115241,PPM1G,61,-0.1985,53,-0.4889,90,0.39672,92,0.49871,68,-0.0549
ENSG00000115216,NRBP1,24,-1.5839,38,-1.0168,113,0.80906,55,-0.3780,92,0.82379
ENSG00000138002,IFT172,15,-0.4723,11,-1.0783,24,0.25356,26,0.44946,24,0.42692
ENSG00000115226,FNDC4,16,-2.2689,69,-0.1471,91,0.31966,68,-0.1582,89,0.46367
ENSG00000243943,ZNF512,30,-0.7062,37,-0.4359,83,0.89509,44,-0.1487,52,0.20809
ENSG00000198522,GPN1,5,-1.8292,11,-0.8732,11,-0.7791,25,0.46121,25,0.80348
ENSG00000119760,SUPT7L,28,-0.7167,26,-0.9477,52,0.25522,49,0.18077,55,0.58671
ENSG00000163798,SLC4A1AP,92,-0.2593,82,-0.5100,111,0.02712,160,0.69497,107,-0.0373
ENSG00000243147,MRPL33,90,-0.3856,154,0.57674,37,-1.7389,77,-0.6788,130,0.28485
ENSG00000158019,BABAM2,9,-1.9035,20,-0.8345,45,0.49572,30,-0.1314,43,0.77948
ENSG00000075426,FOSL2,3,-3.1302,27,-0.0231,67,1.51608,23,-0.2548,25,-0.1429
ENSG00000213639,PPP1CB,184,-0.6275,215,-0.4673,255,-0.1295,242,-0.2307,351,0.64613
ENSG00000163811,WDR43,75,0.78534,36,-0.4521,102,1.29818,62,0.53353,29,-1.0130
ENSG00000115295,CLIP4,53,0.09595,30,-0.8591,58,0.24455,48,-0.0342,59,0.45990
ENSG00000119801,YPEL5,50,-1.4964,105,-0.4598,139,0.05405,141,0.09258,165,0.55294
ENSG00000013016,EHD3,13,-3.1325,81,-0.5120,93,-0.2201,128,0.30783,137,0.65556
ENSG00000162961,DPY30,29,-0.6318,33,-0.4819,29,-0.6480,31,-0.5717,61,0.94200
ENSG00000021574,SPAST,42,0.41039,24,-0.5538,28,-0.2438,34,0.09924,36,0.25070
ENSG00000119820,YIPF4,168,0.49085,93,-0.5270,105,-0.2632,155,0.40278,125,0.01573
ENSG00000115760,BIRC6,228,1.48517,72,-0.4844,126,0.46746,144,0.78770,53,-1.2061
ENSG00000119812,FAM98A,55,-0.1843,38,-0.8862,66,0.10610,100,0.87322,62,-0.0046
ENSG00000260025,CRIM1-DT,10,-1.6417,30,0.03477,31,0.09702,21,-0.5454,36,0.53164
ENSG00000150938,CRIM1,31,-1.5986,68,-0.5168,255,1.76853,94,0.07957,80,-0.2764
ENSG00000171055,FEZ2,119,-0.0437,109,-0.2282,124,0.01156,147,0.31405,122,-0.0137
ENSG00000115808,STRN,172,1.93097,36,-0.7491,13,-2.1485,56,0.00912,52,-0.1632
ENSG00000008869,HEATR5B,9,-1.6760,22,-0.3838,30,0.17074,31,0.23716,31,0.40036
ENSG00000152133,GPATCH11,105,0.50574,67,-0.2527,53,-0.5504,100,0.47993,72,-0.1566
ENSG00000055332,EIF2AK2,128,0.06459,117,-0.0826,123,-0.0001,184,0.73731,100,-0.4689
ENSG00000218739,CEBPZOS,45,-0.1438,47,-0.0949,24,-1.0867,44,-0.1926,59,0.46308
ENSG00000115816,CEBPZ,147,0.95348,83,0.03482,72,-0.2067,121,0.71120,54,-0.9054
ENSG00000115828,QPCT,4,-2.5135,5,-2.1640,11,-0.9062,26,0.37097,33,1.46390
ENSG00000163171,CDC42EP3,2,-3.8752,16,-0.9272,34,0.32194,31,0.15195,38,0.83828
ENSG00000138061,CYP1B1,18,-0.9971,18,-1.2186,277,4.26530,3,-3.5466,15,-1.7198
ENSG00000119787,ATL2,2,-3.6461,19,-0.9609,68,1.19215,42,0.42078,37,0.27386
ENSG00000143889,HNRNPLL,19,-1.1510,29,-0.6253,31,-0.3948,38,-0.0901,54,0.83417
ENSG00000115875,SRSF7,38,-1.0699,45,-0.9389,130,0.87124,69,-0.1638,94,0.57959
ENSG00000188010,MORN2,14,-1.2705,37,0.19575,51,0.66145,24,-0.5732,36,0.15615
ENSG00000115904,SOS1,52,0.41655,27,-0.7178,50,0.36391,66,0.93464,32,-0.4587
ENSG00000011566,MAP4K3,22,-0.8979,29,-0.5625,65,0.78175,46,0.23607,43,0.15815
ENSG00000231312,MAP4K3-DT,22,-1.4235,53,-0.1455,72,0.37233,76,0.51919,56,-0.0539
ENSG00000152154,TMEM178A,35,-1.8040,83,-0.5898,144,0.35469,140,0.34112,135,0.41060
ENSG00000138050,THUMPD2,46,1.37348,9,-1.3799,12,-0.7375,51,1.89039,10,-1.3544
ENSG00000183023,SLC8A1,91,-1.5796,201,-0.4516,165,-0.6864,535,1.40744,231,-0.2551
ENSG00000115944,COX7A2L,57,-1.5703,139,-0.2635,101,-0.7132,141,-0.2196,213,0.79737
ENSG00000057935,MTA3,16,-1.3067,41,0.09405,43,0.15344,28,-0.5350,46,0.42203
ENSG00000138036,DYNC2LI1,16,-1.2944,17,-1.4219,44,0.20963,70,1.14446,41,0.20710
ENSG00000138095,LRPPRC,51,-1.1239,92,-0.2707,66,-0.7344,130,0.34954,125,0.41958
ENSG00000138032,PPM1B,84,0.26756,58,-0.3773,83,0.25653,62,-0.2299,77,0.21628
ENSG00000138078,PREPL,201,-1.8736,431,-0.8593,473,-0.5947,995,0.64857,875,0.63045
ENSG00000171132,PRKCE,35,-2.0982,111,-0.4731,75,-0.9983,192,0.52239,178,0.59449
ENSG00000116016,EPAS1,21,-1.9082,76,0.06873,497,3.80273,18,-2.1785,20,-2.4474
ENSG00000119729,RHOQ,85,0.38587,80,0.36528,129,1.07244,56,-0.2811,46,-0.7951
ENSG00000119878,CRIPT,99,1.02230,45,-0.2925,26,-1.0509,56,0.09785,52,-0.0285
ENSG00000171150,SOCS5,24,-0.5680,24,-0.6787,35,0.02271,31,-0.2178,45,0.70860
ENSG00000180398,MCFD2,39,-1.3775,117,0.35968,103,0.08698,61,-0.7840,111,0.33811
ENSG00000143933,CALM2,1321,-0.4672,1470,-0.3608,1035,-0.8391,1999,0.19990,2128,0.46841
ENSG00000095002,MSH2,29,-0.3689,20,-1.0458,42,0.20262,63,0.97451,37,0.01023
ENSG00000184261,KCNK12,3,-3.1455,34,0.30778,28,-0.0678,21,-0.5468,35,0.47112
ENSG00000116062,MSH6,56,1.30465,14,-0.9765,33,0.38764,28,0.16921,23,-0.2094
ENSG00000138081,FBXO11,41,-1.3314,72,-0.5685,111,0.18329,122,0.37505,114,0.38205
ENSG00000162869,PPP1R21,63,0.20405,57,0.06263,28,-1.0157,70,0.40741,52,-0.1338
ENSG00000179915,NRXN1,161,-1.7200,362,-0.5887,296,-0.8082,842,0.96514,553,0.26310
ENSG00000115239,ASB3,28,-0.4971,35,-0.2117,25,-0.6934,47,0.31764,44,0.27291
ENSG00000068912,ERLEC1,67,-1.2336,106,-0.6508,71,-1.1597,235,0.80083,178,0.42864
ENSG00000068878,PSME4,85,1.94293,14,-1.0835,21,-0.3680,43,0.85143,18,-0.9195
ENSG00000170634,ACYP2,86,0.33236,67,-0.0669,37,-0.9538,33,-1.2331,89,0.67420
ENSG00000115306,SPTBN1,916,0.16571,1026,0.43710,595,-0.5072,933,0.21509,689,-0.4205
ENSG00000214595,EML6,10,-1.4606,17,-0.7513,29,0.16458,53,1.36357,23,-0.2793
ENSG00000115310,RTN4,2179,0.27580,1130,-0.8704,990,-0.9463,2350,0.44312,2144,0.41506
ENSG00000143947,RPS27A,1454,0.82929,1111,0.48993,583,-0.6206,420,-1.1930,849,-0.0647
ENSG00000085760,MTIF2,69,0.47880,51,-0.0011,38,-0.4639,74,0.66442,41,-0.5025
ENSG00000115355,CCDC88A,3362,2.89400,435,-0.8432,521,-0.4471,875,0.40999,279,-1.8268
ENSG00000163001,CFAP36,98,-0.9033,160,-0.1899,125,-0.5335,212,0.31820,199,0.30535
ENSG00000275052,PPP4R3B,89,0.31747,73,0.02273,70,-0.0555,79,0.14441,67,-0.1976
ENSG00000138035,PNPT1,62,1.22763,19,-0.7396,53,0.98272,37,0.40924,20,-0.7651
ENSG00000115380,EFEMP1,25,-0.4096,83,2.30199,22,-0.6442,13,-1.4993,15,-1.5771
ENSG00000055813,CCDC85A,0,-8.1793,44,-0.2929,58,0.18726,50,-0.0364,65,0.65190
ENSG00000115392,FANCL,52,1.13430,13,-1.1295,31,0.27799,41,0.84687,21,-0.4870
ENSG00000119866,BCL11A,44,-1.2153,65,-0.7478,93,-0.0853,157,0.85378,107,0.20929
ENSG00000115421,PAPOLG,14,-0.5095,19,-0.0342,23,0.31000,25,0.47356,17,-0.2468
ENSG00000162929,KIAA1841,34,0.42965,24,-0.1508,28,0.11952,32,0.38353,22,-0.3246
ENSG00000237651,C2orf74,43,-0.3603,52,-0.0667,36,-0.6041,62,0.22496,58,0.17578
ENSG00000115464,USP34,192,0.70947,107,-0.2747,120,-0.0401,167,0.54518,103,-0.4240
ENSG00000082898,XPO1,77,-0.0950,67,-0.3616,76,-0.1144,106,0.46693,82,0.02890
ENSG00000170264,FAM161A,67,0.72074,34,-0.4001,23,-0.9507,66,0.80059,37,-0.3149
ENSG00000115484,CCT4,43,-1.8334,102,-0.6269,122,-0.2573,172,0.31231,183,0.64706
ENSG00000173163,COMMD1,33,-0.1153,22,-0.8336,21,-0.7980,39,0.14647,46,0.68233
ENSG00000115504,EHBP1,89,-0.5495,122,-0.0737,74,-0.8185,190,0.72926,123,-0.0817
ENSG00000143951,WDPCP,54,1.18054,17,-0.7178,34,0.45017,42,0.85444,18,-0.8445
ENSG00000014641,MDH1,64,-2.9994,229,-1.2950,342,-0.5249,469,-0.0413,746,1.35963
ENSG00000169764,UGP2,83,-1.6203,265,0.19116,277,0.22362,213,-0.2096,261,0.20880
ENSG00000119862,LGALSL,11,-1.4772,23,-0.4908,53,0.87887,20,-0.7012,38,0.62343
ENSG00000119844,AFTPH,41,-0.9330,43,-1.0167,93,0.31173,115,0.74585,84,0.25734
ENSG00000115902,SLC1A4,12,-2.4578,78,0.43494,24,-1.4392,57,-0.1666,74,0.42431
ENSG00000011523,CEP68,51,-0.8061,64,-0.5568,92,0.09036,130,0.73165,89,0.06873
ENSG00000138069,RAB1A,44,-1.6934,92,-0.6934,169,0.36674,113,-0.2993,180,0.81598
ENSG00000138071,ACTR2,126,-1.1731,217,-0.4237,219,-0.3417,363,0.51149,310,0.33191
ENSG00000198369,SPRED2,9,-1.6936,17,-0.9613,47,0.78625,41,0.64696,31,0.21037
ENSG00000197223,C1D,23,-1.4113,53,-0.1742,48,-0.2847,65,0.19385,68,0.38896
ENSG00000221823,PPP3R1,26,-2.7694,159,-0.1165,61,-1.5512,191,0.20734,217,0.68193
ENSG00000119865,CNRIP1,23,-2.4531,100,-0.3063,116,-0.0199,119,0.01477,147,0.60645
ENSG00000198380,GFPT1,17,-1.3640,34,-0.4145,51,0.27092,50,0.26698,49,0.32949
ENSG00000169599,NFU1,23,-0.4734,19,-0.9107,44,0.50070,13,-1.4178,47,1.09650
ENSG00000115977,AAK1,103,-1.6217,187,-0.8459,300,0.00712,449,0.73868,345,0.37535
ENSG00000087338,GMCL1,22,-0.5090,17,-1.0226,46,0.62142,45,0.64736,33,0.12446
ENSG00000124380,SNRNP27,166,0.57667,131,0.24115,41,-1.5560,140,0.32957,102,-0.3001
ENSG00000169564,PCBP1,140,-0.5205,148,-0.5152,219,0.17529,206,0.09289,227,0.38373
ENSG00000116001,TIA1,67,0.40084,40,-0.4957,121,1.38229,72,0.56535,35,-0.8650
ENSG00000116005,PCYOX1,57,-1.0767,77,-0.7146,74,-0.6748,178,0.80100,131,0.35587
ENSG00000143977,SNRPG,24,-0.5682,55,0.94628,18,-1.0235,18,-1.0745,35,0.02923
ENSG00000035141,FAM136A,6,-2.1436,18,-0.6268,11,-1.2985,29,0.23903,35,0.92563
ENSG00000075340,ADD2,20,-3.3803,177,-0.2082,128,-0.6684,254,0.44408,237,0.48210
ENSG00000124357,NAGK,41,0.12028,33,-0.2742,27,-0.5409,34,-0.1759,44,0.39761
ENSG00000124383,MPHOSPH10,132,0.74972,52,-0.8331,52,-0.7229,137,0.92274,76,-0.2044
ENSG00000124374,PAIP2B,352,3.92689,36,-0.6145,1,-5.2239,9,-2.5863,25,-1.4588
ENSG00000075292,ZNF638,953,2.22069,168,-0.8311,157,-0.8159,414,0.80362,151,-1.2036
ENSG00000144036,EXOC6B,88,0.76494,52,-0.0732,52,-0.0748,63,0.24925,46,-0.3819
ENSG00000135638,EMX1,3,-2.6238,12,-0.9393,27,0.42704,21,0.04897,27,0.81598
ENSG00000144040,SFXN5,22,-2.2464,175,1.27286,118,0.29461,41,-1.4116,86,-0.3144
ENSG00000135631,RAB11FIP5,4,-3.6286,44,-0.3218,44,-0.2563,41,-0.3892,72,0.94498
ENSG00000135632,SMYD5,10,-1.1970,14,-0.7091,23,0.07428,23,0.13227,27,0.63184
ENSG00000135617,PRADC1,7,-1.6164,18,-0.3795,17,-0.3461,13,-0.8230,31,1.06399
ENSG00000135624,CCT7,38,-1.7792,74,-0.9298,131,0.09128,100,-0.3555,179,1.08124
ENSG00000163013,FBXO41,17,-2.5363,128,0.64788,118,0.36733,70,-0.4723,92,-0.0365
ENSG00000116127,ALMS1,56,1.91342,20,0.22792,5,-1.7998,34,1.15480,5,-2.2497
ENSG00000124356,STAMBP,163,2.22020,36,-0.3963,31,-0.5979,34,-0.4723,34,-0.6172
ENSG00000114956,DGUOK,20,-1.1817,31,-0.6164,16,-1.5218,43,-0.0592,63,1.01734
ENSG00000163170,BOLA3,26,-0.8392,45,-0.0124,18,-1.3695,24,-1.0293,63,0.95123
ENSG00000225439,BOLA3-AS1,7,-2.0892,34,0.29649,22,-0.4090,37,0.41345,29,-0.0147
ENSG00000204843,DCTN1,183,-0.9044,232,-0.6397,284,-0.2318,391,0.30390,401,0.52921
ENSG00000005448,WDR54,9,-1.7512,15,-1.2043,11,-1.5915,39,0.40051,46,1.12583
ENSG00000115274,INO80B,34,-0.1427,33,-0.1896,27,-0.4646,45,0.33899,39,0.10259
ENSG00000239779,WBP1,72,0.57200,58,0.29794,41,-0.3078,24,-1.2070,53,0.14995
ENSG00000115307,AUP1,42,-0.2818,25,-1.2334,97,1.06764,43,-0.2464,61,0.49664
ENSG00000115317,HTRA2,14,-1.0420,18,-0.7606,26,-0.0710,13,-1.2209,42,1.28211
ENSG00000135622,SEMA4F,2,-3.1954,9,-1.4043,26,0.35200,34,0.89028,25,0.50800
ENSG00000115350,POLE4,28,-0.6531,54,0.41394,12,-1.8550,25,-0.8821,54,0.57443
ENSG00000115364,MRPL19,25,0.17038,27,0.35552,5,-2.2841,21,-0.1566,24,0.12439
ENSG00000176204,LRRTM4,7,-2.5754,27,-0.7052,7,-2.5770,61,0.74997,53,0.76640
ENSG00000066032,CTNNA2,45,-1.8540,209,0.61689,97,-0.7177,201,0.47321,136,-0.2978
ENSG00000163541,SUCLG1,93,0.09347,63,-0.6070,68,-0.3823,106,0.34384,97,0.27956
ENSG00000034510,TMSB10,454,-2.1376,1546,-0.3546,1758,-0.0960,1137,-0.8257,2661,1.02964
ENSG00000176407,KCMF1,27,-1.1480,50,-0.2747,72,0.33227,61,0.08863,65,0.29188
ENSG00000152291,TGOLN2,141,-0.7843,147,-0.8430,240,0.03340,347,0.70705,260,0.26520
ENSG00000042445,RETSAT,24,0.48255,19,0.13518,19,0.05838,18,-0.0293,16,-0.2887
ENSG00000168906,MAT2A,96,0.51687,53,-0.4802,96,0.51898,79,0.24376,64,-0.1884
ENSG00000115486,GGCX,19,-0.3849,21,-0.2976,44,0.90399,21,-0.2734,26,0.10359
ENSG00000168894,RNF181,36,-0.4086,40,-0.3267,58,0.31514,23,-1.1414,62,0.72371
ENSG00000168883,USP39,14,-0.5342,16,-0.3843,26,0.43130,21,0.09639,22,0.20849
ENSG00000115525,ST3GAL5,84,-0.2867,81,-0.4091,86,-0.2463,120,0.30456,112,0.25835
ENSG00000068654,POLR1A,14,-0.4166,23,0.45383,5,-1.9278,24,0.52910,16,-0.2485
ENSG00000132300,PTCD3,71,0.11471,58,-0.2295,103,0.72201,98,0.71103,49,-0.6556
ENSG00000132305,IMMT,54,-0.7224,55,-0.8210,92,0.09232,128,0.70260,95,0.22585
ENSG00000132313,MRPL35,22,-1.1953,47,-0.1144,9,-2.4742,60,0.33158,61,0.53869
ENSG00000068615,REEP1,16,-2.5809,69,-0.4798,62,-0.5567,101,0.21818,117,0.74681
ENSG00000115548,KDM3A,22,-0.3404,24,-0.2481,24,-0.2099,36,0.43059,29,0.07095
ENSG00000115561,CHMP3,207,-0.5984,329,0.14806,256,-0.2711,409,0.52434,278,-0.2197
ENSG00000239305,RNF103,35,-0.2376,29,-0.6098,35,-0.2315,39,-0.0683,50,0.58413
ENSG00000153561,RMND5A,48,-0.3119,53,-0.2141,68,0.21080,42,-0.5587,70,0.44970
ENSG00000172086,KRCC1,113,2.21247,35,0.23042,29,-0.1447,24,-0.4496,16,-1.3513
ENSG00000172005,MAL,372,3.92741,47,-0.2287,18,-1.6278,9,-2.6808,17,-2.1415
ENSG00000144029,MRPS5,143,0.69070,74,-0.4257,142,0.67909,111,0.31548,77,-0.4275
ENSG00000144026,ZNF514,33,0.76928,15,-0.4712,27,0.47423,35,1.02251,13,-0.9424
ENSG00000115041,KCNIP3,6,-2.4966,32,0.00769,28,-0.1843,30,-0.0942,38,0.49280
ENSG00000115042,FAHD2A,35,0.04185,22,-0.8303,48,0.51967,45,0.44624,35,0.06177
ENSG00000232931,LINC00342,239,2.15859,45,-0.7440,89,0.42140,148,1.49020,12,-3.0971
ENSG00000174501,ANKRD36C,927,2.76833,75,-1.6970,381,1.04052,304,0.74792,55,-2.4539
ENSG00000084090,STARD7,74,-1.0283,154,0.11390,127,-0.2039,133,-0.1526,163,0.29239
ENSG00000135956,TMEM127,11,-2.4056,31,-0.9937,57,0.04450,73,0.51737,70,0.66722
ENSG00000144021,CIAO1,104,-0.3020,89,-0.6290,144,0.20464,161,0.43397,135,0.17528
ENSG00000144028,SNRNP200,51,-0.3389,52,-0.3909,95,0.63037,61,-0.0714,68,0.17837
ENSG00000114982,KANSL3,18,-0.8622,30,-0.1162,42,0.45382,38,0.31727,31,-0.0577
ENSG00000213337,ANKRD39,18,-0.6733,23,-0.2993,22,-0.2999,22,-0.3564,35,0.65327
ENSG00000168758,SEMA4C,26,0.51107,16,-0.3095,29,0.69354,10,-1.0026,20,0.22162
ENSG00000144199,FAHD2B,22,-0.4776,23,-0.5401,27,-0.2113,30,-0.0523,38,0.58780
ENSG00000135976,ANKRD36,327,1.85319,47,-1.4525,139,0.36856,268,1.77113,35,-2.2135
ENSG00000230606,AC092683.1,48,-0.2724,17,-1.9959,70,0.32731,216,3.07028,17,-2.3398
ENSG00000196912,ANKRD36B,125,1.72045,23,-1.1771,33,-0.4688,122,2.03038,14,-2.2606
ENSG00000135940,COX5B,224,-1.2865,487,-0.1231,378,-0.4905,295,-0.9345,716,0.91701
ENSG00000115073,ACTR1B,13,-2.7829,68,-0.4765,91,0.03841,85,-0.0770,117,0.76865
ENSG00000075568,TMEM131,51,-0.0536,38,-0.6003,28,-0.9239,102,1.25068,47,-0.2758
ENSG00000040933,INPP4A,13,-2.7219,65,-0.3745,73,-0.1462,98,0.34757,97,0.50338
ENSG00000183513,COA5,30,-0.8348,49,-0.0640,68,0.45737,38,-0.5165,59,0.34745
ENSG00000115446,UNC50,11,-1.2985,13,-1.1844,43,0.77075,13,-1.1417,40,1.18596
