Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000164054,SHISA5,70,0.03572,68,-0.0158,114,0.85299,34,-1.1074,63,-0.1421
ENSG00000010256,UQCRC1,127,-0.2470,197,0.86343,123,-0.2982,87,-0.8347,102,-0.6482
ENSG00000008300,CELSR3,4,-1.3168,18,1.60586,8,-0.5232,10,-0.1725,3,-2.0754
ENSG00000213672,NCKIPSD,34,-0.3250,65,1.45980,21,-1.0984,20,-1.1236,21,-1.1753
ENSG00000068745,IP6K2,76,0.16872,70,0.06933,62,-0.1611,99,0.61662,49,-0.5948
ENSG00000114302,PRKAR2A,90,0.90979,50,-0.1102,42,-0.3670,42,-0.3657,49,-0.1271
ENSG00000177479,ARIH2,63,-0.0724,60,-0.2296,49,-0.4527,60,-0.1422,89,0.60390
ENSG00000178467,P4HTM,107,0.45450,95,0.45479,41,-1.0688,77,-0.0719,61,-0.4983
ENSG00000178252,WDR6,48,0.61291,29,-0.2720,44,0.46204,24,-0.4722,31,-0.0914
ENSG00000178149,DALRD3,14,-0.3154,19,0.35872,21,0.38516,11,-0.6702,14,-0.2923
ENSG00000178057,NDUFAF3,66,-0.6859,89,-0.3316,115,0.20671,131,0.42285,123,0.36992
ENSG00000178035,IMPDH2,35,-0.0313,28,-0.5608,30,-0.3114,58,0.78383,44,0.37818
ENSG00000198218,QRICH1,60,0.51032,50,0.34219,39,-0.1699,29,-0.6377,34,-0.4701
ENSG00000172053,QARS,41,0.12943,34,-0.2844,23,-0.8128,34,-0.1692,54,0.69862
ENSG00000172046,USP19,29,0.49437,24,0.32426,17,-0.3124,7,-1.6893,21,-0.0093
ENSG00000172037,LAMB2,22,0.08963,10,-1.4306,75,2.39192,4,-2.2412,21,0.07900
ENSG00000185909,KLHDC8B,17,0.85346,11,0.28930,14,0.52603,7,-0.4520,4,-1.6181
ENSG00000114316,USP4,11,-1.4238,29,0.18577,28,0.07465,23,-0.2522,33,0.35596
ENSG00000067560,RHOA,295,0.10615,177,-1.0039,406,0.64076,313,0.20335,382,0.63504
ENSG00000145022,TCTA,23,-0.6954,25,-0.8745,31,-0.2465,66,1.01169,54,0.77216
ENSG00000145020,AMT,21,1.20291,9,-0.1673,11,0.07338,1,-2.8261,10,0.03939
ENSG00000145029,NICN1,28,-0.2393,45,0.94235,17,-0.9925,48,0.60701,11,-1.7296
ENSG00000173402,DAG1,73,-0.2685,64,-0.6933,148,0.90655,77,-0.1818,111,0.48679
ENSG00000164061,BSN,174,0.51466,191,1.31828,63,-1.0841,100,-0.3894,22,-2.7933
ENSG00000164062,APEH,16,-0.8071,37,0.93665,34,0.37878,13,-1.1004,16,-0.8911
ENSG00000164068,RNF123,13,0.25571,17,1.22063,4,-1.5465,4,-1.4532,7,-0.8777
ENSG00000176095,IP6K1,42,0.06777,44,0.24894,37,-0.1365,31,-0.3769,37,-0.1312
ENSG00000164076,CAMKV,239,0.81513,198,0.89397,93,-0.7252,142,-0.0533,29,-2.6319
ENSG00000164077,MON1A,12,-0.1172,16,0.76657,10,-0.2962,10,-0.3847,8,-0.8061
ENSG00000004534,RBM6,73,0.82282,44,-0.0179,39,-0.2233,27,-0.7816,43,-0.0776
ENSG00000003756,RBM5,77,0.67258,45,-0.3142,34,-0.6698,59,0.23109,56,0.15666
ENSG00000188338,SLC38A3,4,-1.1116,7,-0.5139,25,1.75581,5,-1.0121,10,0.07262
ENSG00000114353,GNAI2,155,-0.1406,79,-1.6198,309,1.01612,121,-0.5428,314,1.28704
ENSG00000232352,SEMA3B-AS1,16,-0.0348,4,-2.6348,13,-0.3157,22,0.47710,40,2.02522
ENSG00000012171,SEMA3B,161,-0.1032,28,-3.3445,171,-0.0023,325,1.09616,386,1.81271
ENSG00000214706,IFRD2,10,0.15691,5,-1.2653,13,0.45623,12,0.33861,15,0.88311
ENSG00000243477,NAA80,25,0.87381,15,0.10349,12,-0.2650,8,-0.8453,13,-0.2645
ENSG00000068001,HYAL2,20,0.32819,10,-1.0043,43,1.68870,13,-0.3903,15,-0.1482
ENSG00000114383,TUSC2,90,0.24236,103,0.84545,52,-0.6245,45,-0.8296,49,-0.8027
ENSG00000068028,RASSF1,8,-1.4351,12,-1.1041,24,0.31221,36,0.97246,32,0.93509
ENSG00000114388,NPRL2,22,0.24022,26,0.94646,10,-1.0369,12,-0.7254,11,-0.8469
ENSG00000114395,CYB561D2,11,-0.2979,11,-0.5880,9,-0.6530,22,0.81175,19,0.63132
ENSG00000126062,TMEM115,17,-0.7442,28,-0.0141,22,-0.3677,52,1.02501,25,-0.2159
ENSG00000007402,CACNA2D2,3,-1.3940,14,2.09175,7,-0.1119,3,-1.3323,1,-3.1888
ENSG00000088543,C3orf18,11,-0.8854,28,0.96263,14,-0.5426,19,-0.0919,13,-0.7714
ENSG00000114738,MAPKAPK3,11,-0.0753,6,-1.4600,34,1.87466,8,-0.6249,15,0.44028
ENSG00000088538,DOCK3,121,0.61179,124,1.26686,25,-1.8367,51,-0.7714,30,-1.7271
ENSG00000145050,MANF,14,-0.4043,16,-0.2900,31,0.83777,28,0.65588,14,-0.4696
ENSG00000259956,RBM15B,31,0.20175,28,0.03272,19,-0.5603,33,0.27559,27,-0.0636
ENSG00000145041,DCAF1,15,0.50902,13,0.37322,6,-0.9261,8,-0.4620,9,-0.2365
ENSG00000164080,RAD54L2,45,1.42932,16,-0.5221,6,-1.8671,26,0.47281,19,-0.1091
ENSG00000164081,TEX264,26,-0.3303,30,-0.2143,62,1.09514,18,-0.8894,33,0.04341
ENSG00000041880,PARP3,9,0.15546,8,0.04513,5,-0.7749,14,0.89243,6,-0.4884
ENSG00000180929,GPR62,25,0.19813,5,-2.6841,16,-0.5551,37,0.82374,51,1.83227
ENSG00000090097,PCBP4,99,0.13325,31,-2.1704,70,-0.4242,164,0.99354,183,1.48301
ENSG00000248487,ABHD14A,52,-0.0072,62,0.48201,38,-0.4926,45,-0.2320,43,-0.3425
ENSG00000243989,ACY1,8,-0.0467,7,-0.3685,6,-0.5026,12,0.67830,9,0.31108
ENSG00000162244,RPL29,324,-0.7832,507,-0.1214,781,0.63978,440,-0.3058,607,0.25049
ENSG00000164086,DUSP7,42,0.41593,34,0.12674,20,-0.7327,37,0.23308,28,-0.2586
ENSG00000023330,ALAS1,22,-0.6886,44,0.71699,28,-0.3021,37,0.11855,23,-0.7127
ENSG00000247596,TWF2,39,0.34811,42,0.79274,20,-0.6937,24,-0.4339,18,-0.9943
ENSG00000164091,WDR82,197,0.84117,133,0.29167,90,-0.4461,143,0.29399,56,-1.2788
ENSG00000114841,DNAH1,23,1.32540,5,-1.5115,12,0.19663,13,0.31170,14,0.46436
ENSG00000163930,BAP1,66,-0.0432,80,0.47689,88,0.44272,54,-0.3475,39,-0.9311
ENSG00000010322,NISCH,137,0.15459,151,0.54651,83,-0.6534,145,0.24171,77,-0.8523
ENSG00000168268,NT5DC2,3,-2.0158,11,-0.5575,40,1.82032,10,-0.4749,15,0.05683
ENSG00000168273,SMIM4,41,0.50320,32,0.18557,27,-0.1754,25,-0.3062,25,-0.3643
ENSG00000163939,PBRM1,37,-0.2843,35,-0.5447,49,0.17101,37,-0.2700,67,0.82105
ENSG00000163938,GNL3,83,0.55774,72,0.56525,24,-1.3788,29,-1.1117,54,-0.1747
ENSG00000016864,GLT8D1,43,0.41204,27,-0.5302,36,0.11533,51,0.72360,31,-0.0992
ENSG00000114902,SPCS1,127,-0.3626,173,0.21062,182,0.21362,162,0.02020,138,-0.2698
ENSG00000114904,NEK4,7,-1.1606,16,0.21576,19,0.41449,14,-0.0484,14,-0.0628
ENSG00000272573,MUSTN1,18,0.27365,12,-0.4845,42,1.75521,1,-3.2543,13,-0.2356
ENSG00000213533,STIMATE,18,1.36359,7,-0.2772,9,0.20566,4,-1.0114,6,-0.4335
ENSG00000163933,RFT1,8,0.06823,6,-0.4547,6,-0.2732,6,-0.3009,12,0.78371
ENSG00000163931,TKT,49,-0.3730,64,0.08003,44,-0.5317,44,-0.5585,83,0.55724
ENSG00000272886,DCP1A,13,-0.5001,13,-0.7249,17,-0.1114,28,0.74672,26,0.69030
ENSG00000157388,CACNA1D,33,1.63767,17,0.88740,3,-2.0274,2,-2.8185,4,-1.7953
ENSG00000016391,CHDH,25,0.26553,19,-0.2924,45,1.25799,10,-1.2126,18,-0.2572
ENSG00000056736,IL17RB,5,-1.1803,8,-0.4803,22,1.26903,10,-0.0613,11,0.18202
ENSG00000113812,ACTR8,10,-0.2743,12,-0.0791,20,0.74400,4,-1.5769,15,0.31375
ENSG00000113811,SELENOK,151,-0.2318,175,0.00279,217,0.36068,210,0.30206,147,-0.3125
ENSG00000157445,CACNA2D3,71,1.35504,39,0.50131,15,-1.1472,26,-0.3298,12,-1.6623
ENSG00000187672,ERC2,166,0.53881,171,1.11190,63,-0.9988,51,-1.3311,57,-1.2605
ENSG00000180376,CCDC66,63,1.29936,22,-0.6603,39,0.45737,5,-2.5419,35,0.30699
ENSG00000163946,TASOR,40,0.24717,23,-0.9249,34,-0.0328,32,-0.0991,56,0.98341
ENSG00000163947,ARHGEF3,31,-0.5835,72,1.55500,13,-1.9283,37,-0.3032,20,-1.4003
ENSG00000157500,APPL1,86,0.18756,81,0.14579,64,-0.2921,69,-0.1782,74,-0.0716
ENSG00000174840,PDE12,41,0.41321,23,-0.7244,20,-0.6913,49,0.71026,41,0.51159
ENSG00000168374,ARF4,88,-0.0824,93,0.00461,76,-0.3090,98,0.08900,100,0.14576
ENSG00000174839,DENND6A,15,0.08042,10,-0.8746,18,0.34680,10,-0.5129,24,0.98844
ENSG00000163681,SLMAP,73,0.56977,57,0.27448,69,0.48119,23,-1.2318,35,-0.6656
ENSG00000136068,FLNB,30,0.06378,8,-2.5258,40,0.54287,46,0.79054,56,1.40454
ENSG00000163686,ABHD6,18,-0.5660,30,0.32661,9,-1.5387,21,-0.3764,35,0.53128
ENSG00000163684,RPP14,18,-0.1541,21,0.14869,9,-1.2228,40,1.18202,14,-0.6150
ENSG00000168297,PXK,124,-0.0484,41,-2.2283,47,-1.5374,187,0.63989,311,2.05046
ENSG00000168291,PDHB,67,-0.2159,99,0.77403,52,-0.6029,36,-1.1512,67,-0.2307
ENSG00000272182,AC135507.1,22,0.91963,2,-2.8513,5,-1.2489,11,-0.1907,32,2.15703
ENSG00000168301,KCTD6,43,0.15295,51,0.75167,25,-0.7164,41,0.04423,21,-1.0783
ENSG00000168309,FAM107A,632,-0.4528,512,-1.1041,2234,1.74680,486,-0.8620,1078,0.48197
ENSG00000189283,FHIT,17,0.56505,9,-0.6550,6,-1.0288,21,0.97538,13,0.23792
ENSG00000144724,PTPRG,55,1.22891,32,0.51779,10,-1.5287,20,-0.4334,13,-1.1613
ENSG00000114405,C3orf14,53,-0.5107,112,1.42566,39,-0.9852,46,-0.7123,35,-1.2594
ENSG00000153266,FEZF2,72,1.04543,27,-0.8642,16,-1.3260,125,2.12984,15,-1.5571
ENSG00000163618,CADPS,155,0.18172,219,1.55622,61,-1.2857,130,-0.1025,13,-3.7322
ENSG00000163630,SYNPR,232,0.81322,209,1.20957,57,-1.4184,112,-0.3866,25,-2.8222
ENSG00000163634,THOC7,83,-0.5228,157,0.94377,89,-0.4016,78,-0.6061,78,-0.6780
ENSG00000163635,ATXN7,38,2.32142,8,-0.7232,3,-1.8757,3,-1.9023,11,0.01283
ENSG00000163636,PSMD6,132,0.52303,109,0.32401,59,-0.7705,106,0.14594,68,-0.6109
ENSG00000163637,PRICKLE2,83,0.62978,66,0.42519,54,-0.0697,72,0.38548,18,-1.8538
ENSG00000151276,MAGI1,65,0.64186,54,0.57656,10,-2.2906,42,-0.0675,32,-0.5710
ENSG00000144741,SLC25A26,25,-0.6175,45,0.53505,25,-0.6271,57,0.70044,24,-0.7631
ENSG00000144749,LRIG1,162,-0.0777,63,-2.0081,505,1.97796,173,0.02968,218,0.48115
ENSG00000172340,SUCLG2,18,-0.3150,15,-0.8531,46,1.29464,5,-2.0328,33,0.83396
ENSG00000183662,TAFA1,3,-1.8763,26,3.42055,4,-1.6727,3,-2.1216,0,-5.5736
ENSG00000163378,EOGT,12,0.49817,10,0.45036,7,-0.2390,6,-0.5828,6,-0.6404
ENSG00000144747,TMF1,72,0.19117,61,-0.1216,61,-0.0739,48,-0.4543,76,0.31048
ENSG00000144744,UBA3,36,-0.5443,48,-0.1636,44,-0.2492,66,0.41445,61,0.34625
ENSG00000144746,ARL6IP5,370,0.09346,350,0.00484,216,-0.7604,288,-0.3089,435,0.42095
ENSG00000114541,FRMD4B,69,0.05757,8,-3.7403,62,-0.1074,111,0.85811,162,2.03701
ENSG00000187098,MITF,3,-2.1700,4,-2.2807,13,0.06226,38,1.98045,22,1.13676
ENSG00000114861,FOXP1,102,0.27611,107,0.63301,52,-0.7788,43,-1.0959,74,-0.2688
ENSG00000163412,EIF4E3,55,-0.0437,76,0.86152,24,-1.2962,48,-0.2479,40,-0.6311
ENSG00000170837,GPR27,37,-0.1369,39,-0.0969,38,-0.0973,73,1.00831,30,-0.5375
ENSG00000163602,RYBP,172,0.68320,55,-1.5509,83,-0.4964,239,1.27739,156,0.61527
ENSG00000163605,PPP4R2,87,0.45824,52,-0.5664,69,0.07639,92,0.55687,68,0.07162
ENSG00000121440,PDZRN3,7,-1.2301,21,0.95651,27,0.92757,0,-5.4397,10,-0.7383
ENSG00000113805,CNTN3,1,-2.2914,18,4.45775,0,-5.0229,0,-6.4140,0,-3.5613
ENSG00000185008,ROBO2,117,1.24815,73,0.72838,24,-1.2956,60,0.10100,8,-3.0029
ENSG00000169855,ROBO1,46,0.71546,29,-0.0304,16,-0.9690,23,-0.4141,33,0.18115
ENSG00000114480,GBE1,24,0.85653,13,-0.1823,14,-0.0493,22,0.74892,7,-1.0592
ENSG00000175161,CADM2,430,0.16271,547,1.05339,203,-1.0228,249,-0.7093,217,-1.0109
ENSG00000083937,CHMP2B,54,-0.6448,80,-0.0491,92,0.20267,62,-0.4231,102,0.43677
ENSG00000163320,CGGBP1,52,-0.4753,76,0.21185,68,-0.0346,71,0.02361,68,-0.0603
ENSG00000175105,ZNF654,24,0.50870,16,-0.2748,7,-1.2913,16,-0.2001,24,0.61404
ENSG00000179021,C3orf38,13,-0.1131,9,-0.8527,12,-0.1790,16,0.22545,23,0.99276
ENSG00000169379,ARL13B,10,-0.0027,8,-0.4861,14,0.43258,7,-0.5072,14,0.58749
ENSG00000178700,DHFR2,19,0.52841,6,-1.6748,19,0.55613,17,0.35685,22,0.93730
ENSG00000178694,NSUN3,1,-2.9422,10,0.08299,10,0.00334,4,-1.2979,17,1.01215
ENSG00000269028,MTRNR2L12,1098,-0.8664,2179,0.37475,3889,1.23365,595,-1.7937,1410,-0.5349
ENSG00000261292,AC110491.1,0,-6.4501,15,2.53660,1,-2.4189,0,-6.3321,5,-0.6789
ENSG00000113966,ARL6,8,-1.0305,30,2.44073,4,-2.1722,1,-3.5536,6,-1.4961
ENSG00000080200,CRYBG3,32,0.33960,7,-2.4801,28,0.15860,38,0.65714,52,1.52323
ENSG00000170854,RIOX2,3,-2.2170,16,-0.0646,16,0.02083,16,-0.0272,23,0.71069
ENSG00000080822,CLDND1,565,-0.6335,149,-3.2265,450,-0.9844,1713,1.22260,2129,2.16371
ENSG00000080819,CPOX,11,-0.7450,12,-0.9077,7,-1.4694,16,-0.1382,40,1.72923
ENSG00000064225,ST3GAL6,18,-0.0174,20,0.25836,15,-0.3479,31,0.86493,10,-0.9839
ENSG00000057019,DCBLD2,3,-1.4851,12,0.98608,2,-1.9265,3,-1.5517,11,0.38287
ENSG00000184220,CMSS1,22,-1.1903,74,1.38428,19,-1.4111,27,-0.8993,36,-0.5406
ENSG00000036054,TBC1D23,16,-0.8321,27,-0.0632,29,0.05012,40,0.59704,29,0.04081
ENSG00000114021,NIT2,20,-0.1014,26,0.52204,15,-0.5617,20,-0.1249,17,-0.3792
ENSG00000154174,TOMM70,112,0.10037,125,0.48704,57,-0.9452,133,0.38990,71,-0.6776
ENSG00000206535,LNP1,5,-1.0591,18,1.80487,0,-3.9958,3,-1.9306,8,-0.5072
ENSG00000114354,TFG,86,0.24947,73,-0.0294,62,-0.2885,84,0.20987,70,-0.0862
ENSG00000138468,SENP7,20,-0.0713,18,-0.3831,16,-0.3975,11,-0.9979,35,1.02666
ENSG00000174173,TRMT10C,35,-0.2657,52,0.64562,22,-0.9857,43,0.04006,33,-0.4126
ENSG00000081154,PCNP,122,-0.8145,241,0.46650,167,-0.3174,218,0.10411,183,-0.2016
ENSG00000066422,ZBTB11,50,0.62966,36,0.11638,19,-0.8886,31,-0.1343,32,-0.1214
ENSG00000114391,RPL24,577,-0.7118,1030,0.35899,1053,0.24979,666,-0.4881,860,-0.0915
ENSG00000182504,CEP97,26,-0.1011,22,-0.4682,27,-0.0425,20,-0.4667,42,0.83786
ENSG00000144815,NXPE3,111,0.39749,37,-1.7700,49,-0.8919,132,0.70052,171,1.43999
ENSG00000170017,ALCAM,142,-0.2846,116,-0.8700,95,-0.9023,151,-0.1841,337,1.46348
ENSG00000242759,LINC00882,37,-0.1260,41,0.06323,32,-0.3293,28,-0.5418,49,0.38981
ENSG00000243701,DUBR,24,0.30728,13,-1.0164,13,-0.7133,16,-0.3867,39,1.36862
ENSG00000114439,BBX,157,0.56216,38,-2.1699,122,0.14411,119,0.10425,228,1.53784
ENSG00000196776,CD47,237,0.42262,179,-0.0585,74,-1.4001,236,0.41624,193,0.09553
ENSG00000114446,IFT57,122,1.02564,67,0.03625,53,-0.3529,94,0.57930,30,-1.3632
ENSG00000198919,DZIP3,102,0.09843,120,0.65341,61,-0.7051,64,-0.6347,77,-0.3894
ENSG00000177707,NECTIN3,24,0.45348,20,0.35557,6,-1.7145,29,0.82661,10,-0.9368
ENSG00000240891,PLCXD2,12,-0.1950,17,0.42970,5,-1.4442,32,1.40754,5,-1.5314
ENSG00000144827,ABHD10,48,0.19111,58,0.97179,16,-1.4635,28,-0.6489,28,-0.7273
ENSG00000144834,TAGLN3,455,0.33825,562,1.36594,77,-2.3867,394,0.10152,81,-2.4859
ENSG00000091972,CD200,62,-0.0405,94,1.25615,15,-2.2167,80,0.37344,19,-1.9327
ENSG00000144848,ATG3,75,-0.6494,75,-0.9358,131,0.23178,128,0.19216,194,1.09101
ENSG00000138459,SLC35A5,33,-0.3969,29,-0.8576,29,-0.5916,60,0.55081,73,1.07447
ENSG00000091986,CCDC80,12,-1.0175,3,-3.4980,85,2.48221,13,-0.8419,41,1.21821
ENSG00000163607,GTPBP8,12,0.38200,9,0.01090,3,-1.7183,15,0.84279,8,-0.2484
ENSG00000163608,NEPRO,26,-0.5948,33,-0.3197,30,-0.3382,39,0.06751,55,0.76711
ENSG00000072858,SIDT1,17,0.21080,22,1.20962,0,-5.1529,17,0.26382,6,-1.5222
ENSG00000176542,USF3,49,0.77921,26,-0.3587,29,-0.1072,17,-0.8788,38,0.38377
ENSG00000121579,NAA50,96,0.18938,96,0.33719,80,-0.1019,106,0.35314,50,-0.9275
ENSG00000114573,ATP6V1A,258,-0.0869,416,1.41088,97,-1.5955,233,-0.2483,97,-1.7252
ENSG00000178075,GRAMD1C,11,-0.4509,14,-0.0997,44,1.88420,1,-3.5904,11,-0.5555
ENSG00000163617,CCDC191,36,1.46424,10,-0.9130,21,0.47353,9,-0.8249,16,0.07689
ENSG00000181722,ZBTB20,165,0.34731,58,-1.7269,291,1.34406,74,-0.9214,220,1.01070
ENSG00000172020,GAP43,496,-0.5440,1248,2.26897,222,-1.7711,272,-1.4658,152,-2.4912
ENSG00000185565,LSAMP,328,0.51414,297,0.61059,186,-0.4094,135,-0.9077,162,-0.6930
ENSG00000144847,IGSF11,26,-0.2936,11,-2.0631,25,-0.3327,42,0.48677,71,1.85023
ENSG00000121578,B4GALT4,26,1.55525,7,-1.0399,8,-0.3972,16,0.63265,10,-0.1727
ENSG00000031081,ARHGAP31,10,-0.1207,10,-0.1540,18,0.89059,11,0.04804,8,-0.4192
ENSG00000163389,POGLUT1,2,-1.8705,9,0.10640,6,-0.6014,13,0.63850,11,0.33720
ENSG00000113845,TIMMDC1,34,-0.5428,41,-0.3783,37,-0.4227,28,-0.8257,84,1.15485
ENSG00000138495,COX17,75,-0.9276,190,1.02602,79,-0.8496,103,-0.4495,104,-0.4805
ENSG00000082701,GSK3B,90,0.45264,98,1.11266,30,-1.2758,37,-0.9714,34,-1.1911
ENSG00000163428,LRRC58,66,-0.0211,36,-1.3428,87,0.41814,83,0.34720,112,1.04099
ENSG00000163430,FSTL1,31,-0.2762,14,-1.9525,118,2.12657,23,-0.7379,52,0.66869
ENSG00000065518,NDUFB4,208,-0.3378,335,0.78848,190,-0.4804,158,-0.7604,206,-0.3910
ENSG00000144840,RABL3,24,-0.1944,31,0.30903,23,-0.2512,17,-0.7244,29,0.13153
ENSG00000145087,STXBP5L,64,-0.0131,112,2.04307,17,-2.0421,30,-1.2099,12,-2.7119
ENSG00000173230,GOLGB1,489,1.22630,235,-0.0526,157,-0.6701,142,-0.8289,216,-0.1953
ENSG00000173226,IQCB1,10,-0.7460,23,0.87104,12,-0.5364,19,0.20154,10,-0.9148
ENSG00000163406,SLC15A2,27,0.51420,21,0.14308,42,1.26837,1,-3.7193,12,-0.8278
ENSG00000160124,CCDC58,11,0.15561,8,-0.3561,7,-0.3967,11,0.26833,12,0.41316
ENSG00000114023,FAM162A,75,-0.3573,121,0.75684,68,-0.4970,60,-0.6911,77,-0.3503
ENSG00000114030,KPNA1,121,0.94345,67,-0.0870,41,-0.8368,85,0.32969,55,-0.4254
ENSG00000138496,PARP9,6,-1.4721,6,-2.0917,46,1.69227,21,0.32106,30,1.07698
ENSG00000173193,PARP14,18,0.35527,7,-1.5581,36,1.53266,11,-0.4577,20,0.58144
ENSG00000138463,SLC49A4,11,-0.3206,13,-0.0841,27,1.15364,0,-5.6001,16,0.28906
ENSG00000273033,LINC02035,5,-0.7100,8,0.02410,19,1.44449,6,-0.3144,5,-0.8692
ENSG00000082684,SEMA5B,10,-0.6122,18,0.36022,8,-0.9359,46,1.95499,2,-3.2073
ENSG00000121542,SEC22A,4,-1.5283,13,0.34246,2,-2.4771,30,1.68886,7,-0.7443
ENSG00000173175,ADCY5,61,0.40534,27,-1.2139,61,0.39472,65,0.51543,66,0.64489
ENSG00000206527,HACD2,92,0.41318,45,-1.0215,61,-0.2533,116,0.81877,96,0.57842
ENSG00000065534,MYLK,135,-0.0621,36,-2.6108,133,-0.0902,185,0.45386,332,1.95756
ENSG00000175455,CCDC14,42,0.74664,22,-0.4767,31,0.24263,9,-1.6955,36,0.55464
ENSG00000160145,KALRN,357,1.44402,179,0.37236,67,-1.3150,209,0.48158,28,-2.7390
ENSG00000082781,ITGB5,15,-0.7447,17,-0.8097,50,1.29325,22,-0.1340,30,0.44795
ENSG00000173706,HEG1,32,0.79334,7,-1.9658,35,0.96424,11,-0.9336,35,1.18909
ENSG00000163848,ZNF148,72,0.21488,77,0.56817,56,-0.1744,25,-1.3979,52,-0.3249
ENSG00000114520,SNX4,42,-0.2427,53,0.25013,46,-0.0802,30,-0.7319,53,0.15354
ENSG00000144909,OSBPL11,27,0.24317,10,-1.7540,53,1.43167,6,-1.9068,42,1.19216
ENSG00000114544,SLC41A3,45,-0.3343,80,1.13378,46,-0.3109,32,-0.8701,29,-1.1063
ENSG00000144908,ALDH1L1,69,0.02333,43,-1.0212,183,1.77718,42,-0.7432,72,0.10569
ENSG00000163884,KLF15,14,-0.1946,10,-0.8982,37,1.48424,15,-0.1298,17,0.14114
ENSG00000159685,CHCHD6,29,-0.6129,64,1.23977,22,-1.0426,33,-0.4096,25,-0.9694
ENSG00000114554,PLXNA1,38,0.82143,32,1.05514,19,-0.2753,10,-1.2038,5,-2.4529
ENSG00000163870,TPRA1,20,0.18192,21,0.46304,18,-0.0188,16,-0.2216,12,-0.7556
ENSG00000114631,PODXL2,96,-0.0493,114,0.38948,74,-0.4650,178,0.99533,43,-1.3949
ENSG00000114626,ABTB1,12,-1.3135,48,1.81519,23,-0.3532,7,-2.0202,12,-1.4412
ENSG00000074416,MGLL,216,0.69440,160,0.31323,164,0.22898,132,-0.1220,66,-1.3236
ENSG00000058262,SEC61A1,75,0.17036,45,-0.9039,89,0.46349,85,0.37426,88,0.52075
ENSG00000175792,RUVBL1,5,-0.9193,11,0.22204,13,0.46686,1,-2.6435,13,0.50423
ENSG00000132394,EEFSEC,2,-1.7871,9,0.27294,6,-0.2769,7,-0.1803,10,0.44953
ENSG00000163902,RPN1,80,0.07902,66,-0.3640,79,0.05848,64,-0.2719,100,0.52290
ENSG00000075785,RAB7A,187,-0.1257,181,-0.2777,214,0.08635,273,0.49180,212,0.08841
ENSG00000177646,ACAD9,19,-0.2096,19,-0.2706,28,0.40788,18,-0.3214,26,0.37634
ENSG00000240682,ISY1,18,-0.0246,19,0.05805,25,0.45105,9,-1.1024,20,0.10623
ENSG00000273437,AC108673.3,14,-0.5097,27,0.93956,3,-2.7859,18,-0.1219,17,-0.2563
ENSG00000169714,CNBP,395,0.08520,334,-0.2869,357,-0.0786,388,0.05761,448,0.34254
ENSG00000181789,COPG1,41,-0.2262,65,1.00648,25,-0.9709,25,-0.9791,35,-0.5066
ENSG00000183624,HMCES,47,0.13608,48,0.29226,28,-0.6736,42,-0.0139,39,-0.1788
ENSG00000184897,H1FX,365,0.26259,203,-0.9695,377,0.31500,400,0.41324,424,0.60056
ENSG00000129071,MBD4,68,0.87270,36,-0.2571,18,-1.2591,71,0.93734,31,-0.4802
ENSG00000163913,IFT122,23,0.88509,15,0.31839,10,-0.4348,8,-0.8343,10,-0.5540
ENSG00000004399,PLXND1,22,0.44617,16,-0.0832,21,0.33284,5,-1.7240,19,0.23581
ENSG00000172765,TMCC1,37,0.29305,33,0.19010,19,-0.7954,29,-0.1302,31,-0.0158
ENSG00000196455,PIK3R4,29,0.50111,24,0.36131,16,-0.4669,21,-0.0194,14,-0.6935
ENSG00000017260,ATP2C1,58,-0.4432,89,0.43547,60,-0.3841,81,0.08883,66,-0.2715
ENSG00000114670,NEK11,8,-0.5811,14,0.22540,21,0.88805,12,-0.0185,8,-0.7890
ENSG00000198585,NUDT16,31,-0.7554,53,0.19227,73,0.63023,23,-1.2121,54,0.14605
ENSG00000114686,MRPL3,18,-1.2082,55,0.99407,32,-0.3574,21,-1.0232,34,-0.3087
ENSG00000196353,CPNE4,0,-4.6122,37,6.28566,0,-4.9270,0,-7.3810,0,-5.6030
ENSG00000138246,DNAJC13,10,-0.8983,20,0.13920,21,0.21760,8,-1.1897,25,0.51501
ENSG00000240303,ACAD11,11,-0.0033,10,-0.2194,11,0.00218,8,-0.4867,14,0.50634
ENSG00000081307,UBA5,35,-0.3704,60,0.87419,25,-0.9179,41,-0.1145,30,-0.6757
ENSG00000113971,NPHP3,34,1.51116,7,-1.3991,14,0.01688,17,0.31741,16,0.27975
ENSG00000144868,TMEM108,16,1.12566,11,0.78756,3,-1.6182,6,-0.4110,3,-1.7035
ENSG00000091527,CDV3,119,-0.2606,106,-0.6498,158,0.19514,218,0.73756,170,0.37358
ENSG00000163781,TOPBP1,27,0.21939,30,0.67633,8,-1.6000,7,-1.7912,25,0.12370
ENSG00000091513,TF,1077,-0.2249,142,-3.8912,679,-0.9462,2539,1.23837,3141,2.17611
ENSG00000144867,SRPRB,27,-0.2270,43,0.88721,13,-1.3772,17,-0.9998,29,-0.1742
ENSG00000154917,RAB6B,357,0.04499,523,1.34182,156,-1.2514,311,-0.1748,103,-2.0046
