Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000163625,WDFY3,124,0.46867,108,0.24037,105,0.19044,82,-0.2036,83,-0.1825,89,-0.1026
ENSG00000180769,WDFY3-AS2,24,0.08352,33,0.58221,13,-0.7885,53,1.64408,13,-0.8438,14,-1.0429
ENSG00000109339,MAPK10,140,-1.7984,567,0.33363,679,0.62681,274,-0.8581,509,0.18106,512,0.27989
ENSG00000163629,PTPN13,23,-0.7518,81,1.27628,48,0.42050,50,0.52259,16,-1.3783,32,-0.3120
ENSG00000172493,AFF1,24,-0.1163,36,0.49681,23,-0.2085,24,-0.1654,19,-0.4926,29,0.25526
ENSG00000145332,KLHL8,27,-0.8360,66,0.52920,81,0.86999,30,-0.7419,57,0.34033,44,-0.1950
ENSG00000198189,HSD17B11,25,-0.3244,32,0.05124,11,-1.5245,31,0.03764,26,-0.2886,37,0.51182
ENSG00000170502,NUDT9,23,-0.8293,20,-1.0310,46,0.20193,37,-0.1255,11,-1.9552,59,1.13132
ENSG00000152583,SPARCL1,2949,-0.4534,3643,-0.1260,4884,0.33841,8015,1.35452,1725,-1.3484,3283,-0.4295
ENSG00000118785,SPP1,1009,4.60523,35,-1.8707,8,-3.9768,13,-3.4071,70,-0.9094,48,-1.8378
ENSG00000118762,PKD2,38,1.04315,35,0.91226,5,-1.9513,20,-0.0196,12,-0.8189,19,-0.0602
ENSG00000118777,ABCG2,29,0.79923,2,-2.7357,22,0.31968,58,2.53039,10,-0.9513,5,-2.4131
ENSG00000163644,PPM1K,204,-0.1074,249,0.20596,308,0.54679,246,0.20548,244,0.18825,177,-0.4904
ENSG00000138642,HERC6,6,-1.7944,19,-0.0430,17,-0.2177,22,0.19599,17,-0.2123,23,0.41191
ENSG00000145337,PYURF,68,-0.1879,33,-1.2761,27,-1.6010,85,0.17683,79,0.03942,94,0.51964
ENSG00000138641,HERC3,19,-1.0404,24,-0.6838,34,-0.1765,29,-0.4491,52,0.56550,43,0.33238
ENSG00000177432,NAP1L5,43,-2.6862,239,-0.1424,374,0.57156,192,-0.5263,267,0.03214,314,0.48103
ENSG00000138640,FAM13A,19,-1.7224,107,0.95472,107,0.95902,41,-0.6211,36,-0.8376,65,0.23947
ENSG00000145335,SNCA,83,-2.4001,245,-0.7939,375,-0.1394,99,-2.2518,507,0.37618,601,1.13452
ENSG00000163104,SMARCAD1,44,0.59438,66,1.29063,63,1.21379,26,-0.2370,23,-0.4762,18,-1.0806
ENSG00000163110,PDLIM5,126,1.32859,37,-0.6323,25,-1.2311,167,2.28036,14,-2.1205,25,-1.6570
ENSG00000138696,BMPR1B,32,0.31706,18,-0.5959,13,-1.0720,98,2.97452,11,-1.3203,7,-2.4622
ENSG00000138698,RAP1GDS1,96,-0.4459,71,-0.9197,101,-0.3743,66,-1.0991,91,-0.5865,193,1.21090
ENSG00000168785,TSPAN5,137,-0.4857,171,-0.1494,254,0.47812,91,-1.1812,196,0.07122,224,0.46352
ENSG00000151247,EIF4E,96,-0.5108,102,-0.4195,144,0.11577,132,-0.0253,177,0.49677,129,-0.0852
ENSG00000164024,METAP1,5,-2.8969,31,-0.2150,44,0.31698,25,-0.5755,27,-0.4621,49,0.88312
ENSG00000197894,ADH5,46,-0.8196,71,-0.1710,48,-0.7684,127,0.85056,59,-0.4931,83,0.11504
ENSG00000109270,LAMTOR3,22,-1.7095,39,-0.8916,63,-0.1620,70,0.00711,79,0.21223,83,0.46021
ENSG00000164031,DNAJB14,108,-0.8310,251,0.48658,316,0.86771,84,-1.2855,149,-0.3588,215,0.40101
ENSG00000164032,H2AFZ,47,-1.8569,70,-1.2700,59,-1.5186,145,-0.1894,149,-0.1397,236,1.10399
ENSG00000138814,PPP3CA,423,-1.6053,1213,-0.0025,2511,1.19406,646,-1.0407,1458,0.32177,1245,0.06122
ENSG00000254531,AP001816.1,4,-2.3559,10,-1.1147,7,-1.6062,16,-0.5146,15,-0.5324,35,1.50052
ENSG00000109332,UBE2D3,163,-0.4021,150,-0.5289,167,-0.3672,177,-0.3013,240,0.22625,244,0.37743
ENSG00000145354,CISD2,40,-0.9320,42,-0.8668,54,-0.5017,50,-0.6605,97,0.46571,93,0.58911
ENSG00000164038,SLC9B2,2,-3.4018,32,0.25398,28,0.01767,23,-0.3137,23,-0.3216,35,0.67518
ENSG00000164039,BDH2,73,1.31882,2,-3.8189,2,-3.9109,101,2.40271,22,-0.6750,14,-1.7275
ENSG00000168772,CXXC4,38,-0.4783,95,0.97795,81,0.71632,23,-1.3005,46,-0.2146,54,0.10704
ENSG00000168769,TET2,46,1.22014,30,0.51432,52,1.41747,28,0.41796,5,-2.2597,14,-0.9940
ENSG00000138777,PPA2,16,-1.6153,21,-1.1891,25,-0.9712,52,0.18017,43,-0.1524,62,0.78242
ENSG00000145348,TBCK,24,-0.4091,74,1.38781,30,-0.1182,17,-1.0605,22,-0.6532,36,0.28975
ENSG00000164022,AIMP1,152,1.56796,122,1.16673,81,0.49461,60,0.02333,34,-0.9278,34,-1.1728
ENSG00000138801,PAPSS1,86,0.05632,43,-0.9955,63,-0.4211,34,-1.4403,83,0.00857,113,0.89394
ENSG00000245293,AC096564.1,203,4.39492,24,-0.1085,11,-1.1951,2,-3.8775,13,-1.0730,7,-2.2937
ENSG00000138796,HADH,17,-0.7909,26,-0.1868,13,-1.1947,33,0.21194,27,-0.1299,35,0.45838
ENSG00000109475,RPL34,1427,0.44976,371,-1.6194,392,-1.5384,2092,1.25927,1643,0.76912,652,-1.0803
ENSG00000198856,OSTC,24,0.11741,30,0.46707,8,-1.5762,15,-0.5974,16,-0.4981,28,0.64847
ENSG00000164089,ETNPPL,77,0.37214,22,-1.5124,23,-1.4655,193,2.47137,16,-2.0911,38,-1.0141
ENSG00000138802,SEC24B,26,-0.2435,12,-1.3801,27,-0.1941,40,0.46911,20,-0.6682,36,0.44341
ENSG00000123739,PLA2G12A,72,0.15532,75,0.22559,94,0.59583,53,-0.3423,76,0.28538,56,-0.3512
ENSG00000109534,GAR1,14,-0.5053,1,-3.4399,9,-1.0616,34,1.04810,16,-0.3556,21,0.26582
ENSG00000170522,ELOVL6,33,-0.2853,46,0.21641,60,0.66644,28,-0.5721,41,0.06698,40,0.00300
ENSG00000138660,AP1AR,22,-1.6140,52,-0.3287,87,0.48419,28,-1.3531,78,0.33955,80,0.57939
ENSG00000174720,LARP7,345,1.69799,192,0.67269,201,0.74963,157,0.38985,74,-0.8845,63,-1.4462
ENSG00000145362,ANK2,459,-1.1675,1186,0.29666,2071,1.22548,684,-0.6089,820,-0.3106,1017,0.08206
ENSG00000145349,CAMK2D,41,-1.7123,143,0.16526,143,0.16265,38,-1.9218,94,-0.5265,190,1.16774
ENSG00000174607,UGT8,321,5.13566,17,-1.0983,1,-4.8036,2,-4.2125,19,-0.9871,7,-2.8170
ENSG00000228358,LINC02263,0,-8.2440,101,1.83145,55,0.76406,12,-1.6030,2,-3.7801,45,0.74808
ENSG00000164100,NDST3,1,-4.8842,31,-0.3502,71,0.95555,21,-1.0436,22,-0.9678,56,1.06608
ENSG00000269893,SNHG8,44,-0.5418,14,-2.1903,20,-1.7394,133,1.41851,88,0.59220,48,-0.6342
ENSG00000145388,METTL14,41,0.70120,39,0.62996,43,0.77861,26,0.01813,21,-0.3708,19,-0.6647
ENSG00000172403,SYNPO2,115,1.14859,114,1.13325,42,-0.4688,6,-3.3099,48,-0.2966,61,0.16423
ENSG00000145390,USP53,44,0.49944,50,0.67736,47,0.59245,79,1.75373,24,-0.4634,8,-2.5430
ENSG00000164096,C4orf3,253,0.41204,123,-0.7077,178,-0.1419,173,-0.2062,214,0.16347,202,0.09349
ENSG00000164111,ANXA5,96,1.51313,18,-1.1532,7,-2.4460,71,1.13110,26,-0.6159,29,-0.6136
ENSG00000164112,TMEM155,12,-3.0480,40,-1.3200,54,-0.8614,23,-2.2089,103,0.14327,156,1.59923
ENSG00000123737,EXOSC9,29,0.35261,52,1.30952,36,0.66626,10,-1.3761,15,-0.7224,23,-0.0612
ENSG00000138686,BBS7,20,-1.2576,27,-0.7939,78,0.87446,20,-1.2986,38,-0.2910,61,0.80417
ENSG00000138688,KIAA1109,364,0.45655,591,1.27162,575,1.22363,214,-0.4127,173,-0.7618,195,-0.7517
ENSG00000138685,FGF2,50,0.75317,26,-0.2603,7,-2.1610,106,2.66879,13,-1.4313,11,-2.0420
ENSG00000151458,ANKRD50,25,-0.3259,36,0.24993,55,0.90968,18,-0.8552,46,0.70695,25,-0.4504
ENSG00000164066,INTU,71,0.59609,71,0.59018,59,0.30784,83,0.98027,17,-1.6478,37,-0.6371
ENSG00000164070,HSPA4L,37,-1.9458,199,0.60966,264,1.07879,78,-0.9196,96,-0.5790,157,0.37194
ENSG00000138709,LARP1B,57,-0.1806,173,1.68095,120,1.03166,52,-0.3447,48,-0.4768,43,-0.8656
ENSG00000164040,PGRMC2,83,-0.1632,56,-0.7781,56,-0.7690,90,-0.0419,100,0.14409,106,0.37143
ENSG00000077684,JADE1,37,-0.8746,105,0.74983,91,0.51992,45,-0.6211,86,0.47458,59,-0.2681
ENSG00000151466,SCLT1,74,0.79717,95,1.21482,101,1.31929,75,0.91824,35,-0.4363,11,-2.6627
ENSG00000138650,PCDH10,239,0.47864,313,0.92607,313,0.92703,140,-0.3944,178,0.01042,124,-0.7842
ENSG00000151012,SLC7A11,116,0.68327,56,-0.4729,15,-2.4019,279,2.98997,44,-0.8709,14,-3.0010
ENSG00000109381,ELF2,88,1.61576,76,1.34553,43,0.40822,31,-0.1135,16,-1.1534,20,-1.1129
ENSG00000109390,NDUFC1,56,-1.4367,25,-2.6081,38,-1.9841,275,1.21868,118,-0.3380,165,0.34756
ENSG00000164134,NAA15,136,0.80029,197,1.44043,135,0.79421,73,-0.2189,44,-1.0369,58,-0.7798
ENSG00000145391,SETD7,69,0.59040,33,-0.5617,32,-0.6066,50,0.10827,63,0.51846,41,-0.3121
ENSG00000153130,SCOC,137,-1.0014,197,-0.4540,201,-0.4252,177,-0.6677,281,0.11050,343,0.72560
ENSG00000109436,TBC1D9,9,-3.2513,60,-0.5401,74,-0.1982,48,-0.9142,99,0.27302,115,0.87857
ENSG00000170153,RNF150,45,-0.4767,89,0.60057,90,0.61396,26,-1.3714,69,0.22257,64,0.10484
ENSG00000109445,ZNF330,22,-0.0755,25,0.06696,32,0.46848,33,0.62351,12,-1.1109,23,-0.0899
ENSG00000109452,INPP4B,12,-0.7000,21,0.20118,38,1.14751,35,1.17244,18,-0.0698,9,-1.3916
ENSG00000170185,USP38,37,0.97736,13,-0.6674,18,-0.2060,25,0.35997,12,-0.8864,20,0.01448
ENSG00000109458,GAB1,152,2.76463,39,0.27987,10,-1.7462,20,-0.7743,24,-0.5213,21,-0.9837
ENSG00000153147,SMARCA5,360,0.85153,297,0.53546,510,1.45766,215,0.01687,101,-1.2069,150,-0.7726
ENSG00000164161,HHIP,414,5.41098,21,-1.0737,5,-3.1054,1,-5.2098,16,-1.5960,8,-2.9216
ENSG00000164163,ABCE1,55,0.15438,61,0.31338,72,0.57403,44,-0.2084,28,-0.9580,54,0.17561
ENSG00000164164,OTUD4,69,0.94624,56,0.59398,52,0.47947,27,-0.5914,30,-0.3884,34,-0.2943
ENSG00000170365,SMAD1,39,0.33607,38,0.29293,45,0.57549,43,0.53912,22,-0.5672,25,-0.5139
ENSG00000151612,ZNF827,56,0.16760,97,1.05933,70,0.52553,53,0.08944,41,-0.3428,39,-0.5975
ENSG00000071205,ARHGAP10,13,-1.1349,38,0.43335,79,1.69597,66,1.62722,13,-1.3002,11,-1.8394
ENSG00000151623,NR3C2,17,-0.9848,16,-1.0859,25,-0.3988,48,0.66057,25,-0.4922,39,0.40358
ENSG00000170390,DCLK2,104,0.79465,35,-0.8964,29,-1.2033,89,0.59380,53,-0.2975,62,-0.0549
ENSG00000198589,LRBA,14,-0.5124,20,0.03290,27,0.53708,20,0.07697,8,-1.3411,23,0.43395
ENSG00000145425,RPS3A,682,0.10168,200,-1.7583,205,-1.7229,1088,0.98512,871,0.55454,533,-0.4235
ENSG00000059691,GATB,25,-0.6634,19,-1.0921,26,-0.5784,30,-0.4096,38,-0.0126,51,0.78152
ENSG00000109670,FBXW7,287,-1.5100,1142,0.62537,1168,0.66270,253,-1.7921,798,0.05524,916,0.44862
ENSG00000109654,TRIM2,878,1.33987,417,0.10186,539,0.51447,204,-1.0638,332,-0.2783,357,-0.2194
ENSG00000145428,RNF175,0,-7.1946,33,-0.2505,15,-1.4550,26,-0.6837,35,-0.2049,60,1.30119
ENSG00000171566,PLRG1,35,-0.3196,49,0.20415,41,-0.0859,57,0.48242,25,-0.9054,46,0.15821
ENSG00000164114,MAP9,142,-1.0478,451,0.76597,794,1.76056,181,-0.7307,135,-1.1927,270,-0.0966
ENSG00000164116,GUCY1A1,57,0.26904,66,0.48988,73,0.65352,84,1.02274,16,-1.7778,37,-0.6093
ENSG00000260244,AC104083.1,21,-0.0322,11,-1.0532,22,-0.0197,34,0.79776,12,-0.9999,23,0.16791
ENSG00000061918,GUCY1B1,37,-2.6862,119,-0.9520,289,0.41890,109,-1.1568,223,0.00850,311,0.96900
ENSG00000109738,GLRB,22,-2.8105,79,-0.9317,126,-0.2262,44,-1.9128,135,-0.1289,232,1.47174
ENSG00000120251,GRIA2,246,-1.4451,1187,1.02198,1060,0.83141,306,-1.1920,373,-0.8800,752,0.45141
ENSG00000164125,GASK1B,60,-0.1859,26,-1.4617,13,-2.3864,121,1.08111,81,0.30556,62,-0.2120
ENSG00000164124,TMEM144,563,4.80598,29,-1.2282,2,-4.8815,8,-3.2014,33,-1.1010,21,-2.1912
ENSG00000171509,RXFP1,3,-3.9351,45,-0.0083,25,-0.8834,0,-5.9676,38,-0.2639,78,1.83562
ENSG00000171503,ETFDH,33,0.48501,39,0.72383,14,-0.8505,36,0.70070,25,0.05147,17,-0.7952
ENSG00000171497,PPID,39,-0.6376,45,-0.4295,78,0.43825,38,-0.7141,42,-0.5498,77,0.73432
ENSG00000052795,FNIP2,71,-0.0985,121,0.76296,116,0.68748,56,-0.4903,62,-0.3325,72,-0.1073
ENSG00000109756,RAPGEF2,102,-0.5871,177,0.26258,294,1.10648,108,-0.5420,152,0.03004,140,-0.1565
ENSG00000168843,FSTL5,2,-3.7686,46,0.69305,64,1.23602,56,1.17122,20,-0.6583,19,-0.9799
ENSG00000164128,NPY1R,3,-2.7956,56,1.41382,19,-0.3040,3,-2.9541,33,0.56054,27,0.31538
ENSG00000198498,TMA16,20,0.04683,40,1.20373,27,0.52397,18,-0.0508,19,-0.0428,14,-0.7301
ENSG00000145416,MARCH1,130,1.58942,55,0.13548,86,0.85565,19,-1.5514,41,-0.3462,43,-0.3866
ENSG00000170088,TMEM192,68,0.85780,70,0.90201,41,0.05840,38,-0.0836,42,0.08336,28,-0.7836
ENSG00000109466,KLHL2,68,-0.5906,64,-0.6977,82,-0.3038,49,-1.1594,166,0.92526,112,0.27712
ENSG00000052802,MSMO1,98,-0.4547,59,-1.2164,51,-1.4352,180,0.55851,93,-0.5918,166,0.61787
ENSG00000109472,CPE,804,-0.8636,710,-1.0509,805,-0.8615,2878,1.36868,823,-0.8897,1436,0.04777
ENSG00000196104,SPOCK3,307,2.12796,67,-0.4434,93,0.06218,101,0.21097,48,-1.0250,62,-0.8146
ENSG00000129116,PALLD,59,1.23088,44,0.72617,23,-0.2846,67,1.71097,13,-1.2268,10,-2.0219
ENSG00000145439,CBR4,37,0.23522,37,0.25567,21,-0.6004,20,-0.7456,36,0.21749,35,0.21699
ENSG00000154447,SH3RF1,56,0.62188,66,0.87943,38,0.00358,37,-0.0399,44,0.24692,27,-0.7659
ENSG00000137601,NEK1,139,0.86434,190,1.40435,139,0.87061,97,0.30988,55,-0.6582,41,-1.4228
ENSG00000109572,CLCN3,170,0.21043,131,-0.2030,204,0.50746,131,-0.2139,130,-0.2260,151,0.04399
ENSG00000056050,HPF1,60,0.11864,42,-0.4395,59,0.09129,45,-0.3381,29,-1.0349,71,0.67915
ENSG00000198948,MFAP3L,100,0.93355,37,-0.6546,25,-1.2211,126,1.55566,26,-1.2246,42,-0.6632
ENSG00000164104,HMGB2,91,1.28346,49,0.24604,78,1.00201,62,0.70805,17,-1.4290,25,-1.0837
ENSG00000164106,SCRG1,106,-0.4135,32,-2.1834,19,-2.9429,396,2.18792,101,-0.5277,101,-0.6947
ENSG00000145451,GLRA3,1,-4.9211,20,-0.7855,70,1.19325,21,-0.7806,33,-0.0458,41,0.53293
ENSG00000150625,GPM6A,1075,-1.0820,1413,-0.6679,1990,-0.1398,1710,-0.4083,3040,0.60178,2427,0.28126
ENSG00000150627,WDR17,6,-3.1763,76,0.44326,46,-0.3367,38,-0.6738,51,-0.1942,76,0.79063
ENSG00000129128,SPCS3,40,-1.1320,52,-0.7537,75,-0.1959,51,-0.8243,97,0.24773,110,0.72898
ENSG00000218336,TENM3,25,-1.1249,57,0.11895,77,0.58483,13,-2.2225,78,0.69814,59,0.27767
ENSG00000129187,DCTD,2,-3.4342,9,-1.6130,16,-0.8548,35,0.43852,30,0.12242,35,0.61771
ENSG00000151718,WWC2,75,1.54025,56,1.04505,45,0.68866,25,-0.2397,7,-2.2511,22,-0.6022
ENSG00000168556,ING2,14,-1.0527,51,0.90977,71,1.47497,36,0.39942,19,-0.7308,20,-0.7775
ENSG00000168538,TRAPPC11,11,-1.7787,26,-0.5809,32,-0.2486,32,-0.2863,19,-1.0858,57,1.18445
ENSG00000173320,STOX2,155,0.20303,180,0.44086,224,0.79812,90,-0.6873,153,0.19821,118,-0.3333
ENSG00000151726,ACSL1,118,2.47854,17,-0.7847,8,-1.9238,19,-0.6780,14,-1.1106,27,-0.1338
ENSG00000151729,SLC25A4,62,-2.0523,74,-1.7906,226,-0.1145,183,-0.4770,190,-0.4185,362,1.18979
ENSG00000164323,CFAP97,103,1.13208,94,0.96702,90,0.89889,75,0.66803,40,-0.4284,20,-1.8280
ENSG00000109762,SNX25,19,-0.6276,27,-0.0704,24,-0.2610,13,-1.2465,32,0.22028,36,0.64448
ENSG00000109775,UFSP2,23,-0.2923,41,0.58899,15,-0.9391,18,-0.6996,17,-0.8018,38,0.79109
ENSG00000154556,SORBS2,140,0.09644,242,0.98966,153,0.23656,69,-1.0644,144,0.15149,124,-0.1435
ENSG00000109794,FAM149A,8,-1.3678,22,0.06068,19,-0.2195,36,0.96118,20,-0.1561,19,-0.2544
ENSG00000145476,CYP4V2,57,0.92387,44,0.49352,8,-2.0400,79,1.76804,9,-2.0357,20,-0.9780
ENSG00000083857,FAT1,37,0.55802,26,0.01130,19,-0.4885,76,2.18310,14,-1.0255,11,-1.7843
ENSG00000109536,FRG1,168,0.87301,148,0.65983,166,0.85916,83,-0.2793,53,-1.0126,84,-0.3543
ENSG00000164366,CCDC127,15,-0.8500,31,0.20474,38,0.52304,23,-0.3017,25,-0.1343,29,0.18354
ENSG00000073578,SDHA,74,-0.6667,41,-1.5496,71,-0.7264,102,-0.1993,82,-0.5597,164,1.04529
ENSG00000249915,PDCD6,45,-1.3186,47,-1.2607,49,-1.1781,106,-0.0169,98,-0.1531,147,0.90485
ENSG00000180104,EXOC3,35,-1.0482,52,-0.4384,61,-0.1868,45,-0.7081,60,-0.2379,94,0.87439
ENSG00000171368,TPPP,776,1.00030,245,-0.8299,288,-0.5863,213,-1.1124,559,0.51181,437,0.10125
ENSG00000028310,BRD9,64,0.12566,61,0.03918,65,0.12936,38,-0.7230,57,-0.0839,67,0.29521
ENSG00000049656,CLPTM1L,31,-1.1145,37,-0.8439,43,-0.6398,50,-0.4273,71,0.16286,85,0.73978
ENSG00000153395,LPCAT1,33,-0.2990,14,-1.5483,36,-0.1495,46,0.24141,46,0.25267,42,0.14717
ENSG00000171421,MRPL36,21,-0.0521,4,-2.3834,3,-2.6362,28,0.44390,15,-0.6063,29,0.82080
ENSG00000145494,NDUFS6,99,-0.5963,71,-1.0908,71,-1.1089,197,0.53558,186,0.43522,149,0.04516
ENSG00000164151,ICE1,132,0.79663,227,1.75410,127,0.73263,57,-0.5590,48,-0.8540,53,-0.8875
ENSG00000133398,MED10,52,-0.3081,38,-0.8008,54,-0.2605,41,-0.7482,55,-0.2474,86,0.83857
ENSG00000215218,UBE2QL1,43,-2.0872,73,-1.2994,113,-0.6573,77,-1.3157,198,0.23915,258,1.21372
ENSG00000145545,SRD5A1,20,-0.9942,9,-2.1638,36,-0.0767,32,-0.3143,37,-0.0434,51,0.81011
ENSG00000112941,TENT4A,19,-0.9656,25,-0.5496,12,-1.6319,24,-0.6439,49,0.59753,44,0.61686
ENSG00000078295,ADCY2,63,-1.0394,101,-0.3346,162,0.41424,164,0.48893,143,0.23604,112,-0.2667
ENSG00000124275,MTRR,37,0.93026,13,-0.7003,19,-0.1642,11,-1.0040,9,-1.2334,28,0.80555
ENSG00000247516,MIR4458HG,34,0.32192,7,-2.0342,5,-2.5850,36,0.47273,31,0.19322,31,0.24228
ENSG00000112902,SEMA5A,160,2.15624,23,-1.0169,38,-0.2929,90,1.27017,27,-0.8893,19,-1.7347
ENSG00000150753,CCT5,36,-1.4260,58,-0.7037,60,-0.6702,66,-0.5640,72,-0.4245,136,1.13998
ENSG00000164237,CMBL,21,-0.5739,15,-1.0826,34,0.16426,42,0.57556,56,1.13685,20,-0.9221
ENSG00000145495,MARCH6,218,-0.6936,392,0.22017,520,0.67637,221,-0.7246,286,-0.2981,390,0.34860
ENSG00000164236,ANKRD33B,24,-0.7510,56,0.52826,81,1.14826,26,-0.7307,34,-0.2655,40,-0.0102
ENSG00000169862,CTNND2,539,0.52811,387,-0.0013,421,0.12987,532,0.56647,432,0.18732,276,-0.7619
ENSG00000038382,TRIO,54,-0.9312,153,0.69737,108,0.14185,65,-0.6931,102,0.04523,108,0.21757
ENSG00000154122,ANKH,72,-1.0455,100,-0.5544,119,-0.2934,122,-0.2764,185,0.45355,163,0.33380
ENSG00000173545,ZNF622,29,-0.1261,37,0.26177,36,0.20568,19,-0.8429,31,-0.0323,35,0.28915
ENSG00000154153,RETREG1,249,0.75238,178,0.20264,175,0.17475,20,-3.1535,114,-0.5303,201,0.69238
ENSG00000145555,MYO10,717,2.41095,166,-0.1534,53,-1.8696,423,1.64307,63,-1.7042,58,-2.2324
ENSG00000176788,BASP1,424,-1.6981,1048,-0.3316,1747,0.47689,532,-1.4448,1637,0.41444,1600,0.56720
ENSG00000215196,BASP1-AS1,2,-3.2690,40,0.78282,29,0.29203,13,-0.9875,36,0.68064,24,0.02491
ENSG00000248455,LINC02217,6,-2.5939,49,0.37871,11,-1.8667,21,-0.9650,53,0.54940,50,0.69229
ENSG00000145526,CDH18,7,-3.0398,57,-0.0088,83,0.59023,34,-0.8606,35,-0.8022,81,0.97309
ENSG00000040731,CDH10,21,-1.2548,52,0.14798,34,-0.5082,20,-1.3618,36,-0.4649,70,1.14871
ENSG00000113361,CDH6,23,0.07876,28,0.36075,24,0.11929,18,-0.3766,26,0.25584,21,-0.1493
ENSG00000113360,DROSHA,27,-0.9017,41,-0.2520,77,0.75875,36,-0.4809,37,-0.4371,57,0.45841
ENSG00000082213,C5orf22,22,-0.2204,12,-1.0866,24,-0.0459,9,-1.5764,31,0.35539,33,0.71128
ENSG00000133401,PDZD2,28,-1.3085,27,-1.3662,77,0.23565,119,1.06582,56,-0.3098,64,-0.1007
ENSG00000113384,GOLPH3,32,-0.7873,17,-1.6822,29,-0.9179,45,-0.3004,59,0.15933,72,0.79955
ENSG00000150712,MTMR12,28,-0.3294,39,0.21356,47,0.49050,21,-0.8153,43,0.39375,34,-0.0171
ENSG00000056097,ZFR,344,0.58751,200,-0.2770,402,0.84221,323,0.54371,159,-0.6813,191,-0.5150
ENSG00000113387,SUB1,144,-1.3359,212,-0.7553,457,0.44127,304,-0.2234,382,0.17114,395,0.33647
ENSG00000113407,TARS,40,0.02578,72,0.95375,83,1.19442,46,0.25552,15,-1.5129,32,-0.5029
ENSG00000113456,RAD1,22,-0.4699,53,0.93194,34,0.23303,26,-0.2291,26,-0.2052,28,-0.0967
ENSG00000113460,BRIX1,46,0.83767,39,0.58890,63,1.39051,31,0.22196,7,-2.1211,20,-0.6394
ENSG00000168724,DNAJC21,95,-0.0967,129,0.38865,208,1.18343,107,0.09231,73,-0.5403,84,-0.4234
ENSG00000152582,SPEF2,23,-0.3352,90,1.93793,57,1.12490,18,-0.7703,8,-1.9860,24,-0.3698
ENSG00000164187,LMBRD2,74,-1.3549,168,-0.1119,263,0.60040,82,-1.2903,208,0.24681,217,0.48288
ENSG00000152620,NADK2,46,-0.2128,38,-0.5130,31,-0.8192,77,0.69970,47,-0.1857,53,0.04133
ENSG00000164188,RANBP3L,15,-0.3805,20,0.10981,20,0.11181,75,3.21930,5,-2.0188,2,-3.5299
ENSG00000079215,SLC1A3,223,-1.3214,155,-1.8577,133,-2.0834,2015,3.11117,230,-1.3577,271,-1.3950
ENSG00000164190,NIPBL,326,1.43915,346,1.54499,262,1.05428,155,0.21339,55,-1.4749,58,-1.7176
ENSG00000197603,CPLANE1,140,0.64362,345,2.27730,149,0.74588,72,-0.4404,40,-1.3829,53,-1.1951
ENSG00000113569,NUP155,22,-0.0797,33,0.56642,21,-0.1368,14,-0.7734,27,0.23681,24,0.08055
ENSG00000082068,WDR70,116,1.37122,150,1.84689,66,0.43674,39,-0.4167,22,-1.3610,30,-1.0913
ENSG00000113594,LIFR,137,0.76867,102,0.28570,90,0.09533,179,1.43444,41,-1.1940,50,-1.1278
ENSG00000164327,RICTOR,75,0.74786,101,1.26026,58,0.33803,32,-0.6578,28,-0.8378,42,-0.2667
ENSG00000113638,TTC33,16,-1.8153,41,-0.4340,91,0.83722,32,-0.8477,61,0.19709,63,0.40181
ENSG00000132356,PRKAA1,24,0.26418,27,0.43893,14,-0.5724,20,-0.0419,18,-0.1986,21,0.03847
ENSG00000145592,RPL37,1318,0.67220,331,-1.4679,272,-1.7602,1643,1.20371,1192,0.56862,565,-0.9394
ENSG00000182836,PLCXD3,74,0.64296,105,1.22252,57,0.22049,11,-2.3426,34,-0.6328,54,0.21175
ENSG00000083720,OXCT1,35,-2.2107,98,-0.6763,147,-0.0554,120,-0.4095,107,-0.5971,219,1.06336
ENSG00000205765,C5orf51,46,1.18773,35,0.75311,28,0.38997,24,0.15251,14,-0.6931,15,-0.7564
ENSG00000250722,SELENOP,929,4.05403,35,-1.9334,7,-4.1820,109,-0.2704,64,-1.1355,44,-2.0802
ENSG00000172262,ZNF131,55,0.46775,77,1.02752,57,0.52228,22,-1.0391,26,-0.7629,42,0.03372
ENSG00000112972,HMGCS1,125,-0.9794,88,-1.4980,128,-0.9430,224,-0.0952,192,-0.3535,333,0.98994
ENSG00000172239,PAIP1,73,-0.1002,50,-0.6621,104,0.47240,80,0.06146,69,-0.1910,81,0.10084
ENSG00000248092,NNT-AS1,158,1.17571,82,0.09069,125,0.77648,86,0.18706,62,-0.3752,53,-0.8234
ENSG00000112992,NNT,45,-1.2705,93,-0.1541,126,0.32797,75,-0.5240,126,0.35738,113,0.25220
ENSG00000251141,MRPS30-DT,27,-0.4159,70,1.09986,55,0.71710,22,-0.7556,21,-0.8162,37,0.10940
ENSG00000112996,MRPS30,17,-1.9299,54,-0.1785,84,0.52251,55,-0.1599,41,-0.6631,76,0.61749
ENSG00000272335,AC093297.2,13,-1.1079,27,-0.0755,21,-0.4565,27,-0.0859,35,0.39242,31,0.20458
