Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000116473,RAP1A,93,0.77911,72,0.33914,55,-0.1117,51,-0.2122,47,-0.3621,62,0.08483,45,-0.4891
ENSG00000197852,INKA2,35,-0.0325,30,-0.2573,49,0.53686,25,-0.5763,28,-0.3710,34,-0.0987,42,0.32387
ENSG00000064703,DDX20,6,-1.0835,8,-0.7495,20,0.74348,11,-0.1847,21,0.78625,11,-0.2904,13,0.01236
ENSG00000171385,KCND3,69,-0.3788,79,-0.1548,140,0.82113,74,-0.2664,92,0.09737,88,0.01788,76,-0.2354
ENSG00000231437,LINC01750,7,-0.3812,7,-0.3621,7,-0.3462,9,-0.0059,13,0.59988,11,0.22054,9,0.03732
ENSG00000143079,CTTNBP2NL,42,1.27296,17,-0.2692,16,-0.3447,28,0.56034,11,-0.8949,11,-0.9850,18,-0.2107
ENSG00000007341,ST7L,21,1.20116,6,-0.8556,14,0.52287,8,-0.3410,6,-0.8324,11,0.09694,8,-0.4049
ENSG00000116489,CAPZA1,66,-0.2061,73,-0.0642,73,-0.0596,76,0.01082,69,-0.1368,68,-0.1791,90,0.33636
ENSG00000155366,RHOC,96,1.87053,63,1.01739,25,-0.5012,19,-0.9081,14,-1.4463,31,-0.1731,15,-1.4629
ENSG00000155367,PPM1J,2,-2.0375,12,0.17691,6,-0.7217,15,0.61974,11,0.10480,26,1.62977,5,-1.1847
ENSG00000155380,SLC16A1,44,1.62428,15,-0.3105,10,-0.8929,10,-0.9122,8,-1.2434,15,-0.2906,21,0.27554
ENSG00000198799,LRIG2,28,1.42264,9,-0.5402,16,0.42304,12,-0.0495,9,-0.5005,10,-0.3657,8,-0.8064
ENSG00000081026,MAGI3,58,0.39709,29,-0.6956,38,-0.2880,60,0.45924,36,-0.3650,30,-0.6373,56,0.41538
ENSG00000116793,PHTF1,26,0.05149,13,-0.9843,34,0.53342,25,0.02689,32,0.42102,28,0.20377,20,-0.3839
ENSG00000081019,RSBN1,40,0.37059,20,-0.7404,29,-0.1752,26,-0.3307,35,0.13375,35,0.12930,36,0.22509
ENSG00000134262,AP4B1,22,-0.0663,11,-1.1311,31,0.47076,17,-0.4913,32,0.54432,23,0.00726,24,0.10015
ENSG00000163349,HIPK1,69,0.37109,58,0.08634,74,0.49557,42,-0.4407,42,-0.4476,61,0.14549,48,-0.2560
ENSG00000197323,TRIM33,85,0.34760,48,-0.5910,90,0.43968,61,-0.1998,51,-0.4710,78,0.20307,69,0.01514
ENSG00000116752,BCAS2,57,-1.1042,110,-0.0619,99,-0.2281,130,0.21347,157,0.53947,154,0.51127,103,-0.1959
ENSG00000213281,NRAS,28,0.04115,28,0.05274,21,-0.3864,32,0.27191,29,0.09190,31,0.25004,24,-0.2426
ENSG00000009307,CSDE1,293,-0.0643,275,-0.1697,340,0.18214,383,0.38344,241,-0.3799,322,0.08893,292,-0.0800
ENSG00000052723,SIKE1,12,-0.8523,21,-0.0155,14,-0.6539,20,-0.0311,20,-0.0399,26,0.37615,27,0.48784
ENSG00000163393,SLC22A15,9,-0.3880,8,-0.6917,7,-0.8193,15,0.31670,19,0.80342,10,-0.3255,14,0.31056
ENSG00000163399,ATP1A1,292,-1.4301,413,-0.9018,747,0.04579,960,0.46918,1160,0.80355,795,0.14938,723,-0.0103
ENSG00000143061,IGSF3,10,-1.2141,25,0.14905,47,1.26560,29,0.43691,23,0.04898,26,0.21859,10,-1.3415
ENSG00000134247,PTGFRN,8,-1.8502,29,0.16922,19,-0.5164,13,-1.0873,37,0.57087,55,1.28042,25,-0.1017
ENSG00000198162,MAN1A2,763,0.44780,834,0.60284,593,0.02254,708,0.31987,476,-0.3354,631,0.12451,337,-0.9849
ENSG00000065183,WDR3,17,-0.2313,16,-0.2872,21,0.10577,22,0.22585,19,-0.0529,21,0.14179,20,0.02398
ENSG00000260941,LINC00622,7,-0.9107,9,-0.6631,30,1.38700,14,0.03159,18,0.48680,10,-0.5034,10,-0.5175
ENSG00000143067,ZNF697,9,-0.7342,5,-1.4531,35,1.54250,23,0.77962,11,-0.4608,12,-0.3458,11,-0.5500
ENSG00000092621,PHGDH,147,2.17801,81,0.96561,21,-1.2245,20,-1.2885,17,-1.5700,29,-0.7675,28,-0.8834
ENSG00000134250,NOTCH2,71,1.65391,59,1.28591,34,0.26708,19,-0.6597,7,-2.1673,22,-0.4382,8,-2.0249
ENSG00000265808,SEC22B,47,-0.6443,76,0.12360,68,-0.0629,82,0.24884,91,0.42470,75,0.10305,63,-0.2223
ENSG00000226067,LINC00623,35,0.49290,28,0.09963,25,-0.0547,20,-0.4014,24,-0.1537,21,-0.3805,28,0.14028
ENSG00000171943,SRGAP2C,65,1.07227,30,-0.2307,40,0.22551,38,0.13074,20,-0.9175,30,-0.2553,29,-0.3713
ENSG00000227082,LINC02798,7,-0.2122,4,-1.1536,7,-0.2112,11,0.58294,11,0.53091,10,0.43323,7,-0.3179
ENSG00000263590,LINC02591,7,-0.4401,6,-0.5274,9,-0.0333,7,-0.3357,9,0.00505,15,0.78679,10,0.12996
ENSG00000232527,LINC02802,12,-0.5826,27,0.68175,16,-0.1804,26,0.63308,14,-0.3643,16,-0.1333,16,-0.2575
ENSG00000196369,SRGAP2B,36,0.66895,31,0.42941,32,0.45846,12,-1.0264,24,0.00541,22,-0.1537,18,-0.5569
ENSG00000162825,NBPF20,16,0.30044,11,-0.3890,4,-1.7848,17,0.38443,15,0.11235,21,0.73084,12,-0.1612
ENSG00000117262,GPR89A,10,0.18074,7,-0.4168,6,-0.4544,6,-0.5494,6,-0.5033,9,0.06053,13,0.75122
ENSG00000265491,RNF115,64,0.14577,50,-0.2465,82,0.56139,41,-0.5767,61,0.06564,71,0.32450,50,-0.3029
ENSG00000186141,POLR3C,16,-0.7157,16,-0.6610,24,-0.0389,26,0.04958,39,0.75354,22,-0.1885,28,0.22769
ENSG00000131788,PIAS3,22,0.41309,13,-0.3832,32,1.08511,11,-0.7213,13,-0.4751,14,-0.3565,16,-0.1132
ENSG00000198483,ANKRD35,24,0.90512,28,1.17344,16,0.23162,13,-0.1039,12,-0.2158,7,-1.1051,6,-1.3953
ENSG00000131779,PEX11B,35,-0.4488,39,-0.3010,42,-0.1856,44,-0.0965,58,0.34901,59,0.38140,49,0.08395
ENSG00000265241,RBM8A,99,0.19169,97,0.15836,89,0.01087,81,-0.1336,78,-0.1954,73,-0.2913,94,0.11864
ENSG00000271601,LIX1L,42,1.63144,29,0.89346,16,-0.0915,9,-0.9263,7,-1.2943,12,-0.5302,10,-0.9143
ENSG00000272031,ANKRD34A,24,-0.9911,26,-0.8422,56,0.35346,52,0.25292,54,0.31423,50,0.17660,49,0.14629
ENSG00000121851,POLR3GL,50,0.87673,33,0.16367,44,0.64831,24,-0.3507,22,-0.4892,20,-0.6448,23,-0.4653
ENSG00000265972,TXNIP,226,3.96673,23,-0.9065,21,-1.0415,16,-1.4230,7,-2.6429,16,-1.4534,8,-2.6320
ENSG00000268043,NBPF12,18,1.02884,5,-1.1574,13,0.40240,5,-0.9969,7,-0.5451,14,0.53839,9,-0.1788
ENSG00000131791,PRKAB2,21,-0.3842,16,-0.7984,23,-0.2123,31,0.26927,32,0.32592,28,0.08031,30,0.26293
ENSG00000116128,BCL9,9,-0.4674,14,0.29473,17,0.63707,6,-1.1042,14,0.25520,13,0.17553,11,-0.1699
ENSG00000162836,ACP6,11,0.48260,11,0.53833,5,-0.5199,6,-0.3799,4,-0.8676,12,0.74324,6,-0.3556
ENSG00000263956,NBPF11,10,0.51862,5,-0.5256,14,1.10866,7,-0.0673,4,-0.9235,9,0.36323,4,-0.8173
ENSG00000227733,AC239809.3,9,0.30180,6,-0.3399,13,0.94235,4,-0.8107,10,0.46925,4,-0.9253,7,-0.2152
ENSG00000178104,PDE4DIP,238,-0.0191,276,0.22931,272,0.20194,233,-0.0527,300,0.37114,289,0.30768,158,-0.7584
ENSG00000274265,AC245297.3,26,1.31621,9,-0.4847,12,-0.0386,9,-0.5251,9,-0.4624,12,-0.0641,10,-0.2543
ENSG00000271383,NBPF19,17,0.91260,14,0.58560,20,1.22679,12,0.30468,4,-1.2708,9,-0.2041,1,-2.8305
ENSG00000178096,BOLA1,19,-0.2867,24,0.15246,21,-0.1101,16,-0.5145,24,0.09371,21,-0.0996,27,0.36552
ENSG00000159164,SV2A,218,-0.3610,128,-1.1958,232,-0.2613,196,-0.5288,264,-0.0507,434,0.80000,353,0.52539
ENSG00000143368,SF3B4,34,0.97508,19,-0.0258,24,0.35451,15,-0.4142,20,0.04908,16,-0.3144,13,-0.6558
ENSG00000264522,OTUD7B,37,1.84247,9,-0.6661,4,-1.7629,6,-1.0974,7,-0.9474,15,0.21300,14,0.11049
ENSG00000285184,AC244033.2,9,0.03682,9,-0.0597,14,0.67391,8,-0.1483,5,-0.9812,13,0.51021,8,-0.2808
ENSG00000136631,VPS45,40,-0.3940,50,-0.0332,53,0.04419,41,-0.3407,68,0.46979,53,0.07188,52,0.03042
ENSG00000023902,PLEKHO1,89,0.77716,68,0.32567,57,0.01827,63,0.18432,30,-0.9715,39,-0.5924,52,-0.1502
ENSG00000143401,ANP32E,110,0.78204,79,0.22139,85,0.34550,69,-0.0077,62,-0.1785,55,-0.3727,47,-0.6971
ENSG00000117362,APH1A,50,1.57036,19,-0.1167,23,0.13261,11,-0.9639,20,-0.0943,18,-0.2317,13,-0.8553
ENSG00000118292,C1orf54,26,1.12101,33,1.56538,15,0.17354,7,-1.0390,7,-0.9163,11,-0.2757,4,-1.8229
ENSG00000159208,CIART,13,-0.0216,8,-0.7701,21,0.74117,9,-0.6150,12,-0.1264,21,0.77360,11,-0.3329
ENSG00000266472,MRPS21,190,-0.7656,370,0.31413,247,-0.3459,374,0.33416,281,-0.1402,350,0.22124,319,0.07972
ENSG00000117360,PRPF3,19,0.29746,19,0.27740,17,0.05748,17,0.10937,14,-0.2532,19,0.26611,12,-0.5402
ENSG00000163125,RPRD2,49,0.17942,28,-0.6920,62,0.57106,44,-0.0031,51,0.23672,37,-0.2706,40,-0.1606
ENSG00000143374,TARS2,20,0.20035,14,-0.4174,13,-0.4917,17,-0.0502,13,-0.4926,23,0.37270,22,0.36692
ENSG00000143369,ECM1,14,-0.3881,6,-1.6682,3,-2.4807,9,-1.0448,26,0.61876,24,0.48656,31,1.13219
ENSG00000143384,MCL1,59,1.08790,33,0.05047,36,0.19543,20,-0.7106,19,-0.7955,35,0.14663,26,-0.3727
ENSG00000143420,ENSA,189,-0.9884,421,0.29896,384,0.14232,354,0.00875,399,0.20603,326,-0.1251,372,0.10731
ENSG00000143457,GOLPH3L,20,0.38090,13,-0.3025,18,0.24570,12,-0.3710,21,0.48550,16,0.08265,12,-0.4427
ENSG00000143437,ARNT,25,0.71909,8,-1.0070,16,-0.0213,11,-0.6125,13,-0.3894,20,0.34267,19,0.24168
ENSG00000143379,SETDB1,11,-0.0238,5,-1.1839,12,0.10552,10,-0.1852,17,0.72829,13,0.18786,11,-0.0663
ENSG00000143418,CERS2,76,2.05374,21,-0.2602,12,-1.1418,9,-1.5609,10,-1.4615,23,-0.1723,25,0.01783
ENSG00000143363,PRUNE1,13,-0.2887,13,-0.2277,11,-0.5738,8,-1.0139,26,0.86869,15,0.01174,19,0.36358
ENSG00000197622,CDC42SE1,36,0.01564,27,-0.4265,29,-0.3398,23,-0.7122,34,-0.0891,45,0.37723,46,0.50541
ENSG00000213190,MLLT11,196,-1.4317,405,-0.3017,401,-0.3163,687,0.58317,517,0.09982,558,0.22548,567,0.29845
ENSG00000143458,GABPB2,25,1.57576,4,-1.2483,16,0.71921,6,-0.7115,8,-0.2860,9,-0.1174,6,-0.8868
ENSG00000143434,SEMA6C,12,-0.1137,10,-0.4489,6,-1.2229,11,-0.2846,17,0.36256,18,0.51555,16,0.37105
ENSG00000163156,SCNM1,29,0.00167,39,0.52329,18,-0.6927,29,0.02521,24,-0.2760,30,0.06779,30,0.08072
ENSG00000163155,LYSMD1,11,-0.6494,20,0.29693,13,-0.4727,11,-0.6821,16,-0.1092,30,0.95032,18,0.06740
ENSG00000163159,VPS72,33,0.13602,23,-0.4075,43,0.59311,32,0.09270,32,0.08101,24,-0.3588,27,-0.1902
ENSG00000143398,PIP5K1A,26,0.60817,18,-0.0097,31,0.92631,11,-0.7454,18,0.01302,13,-0.4612,13,-0.5555
ENSG00000159352,PSMD4,107,-0.5922,207,0.48873,122,-0.3867,140,-0.1718,144,-0.1215,137,-0.2011,192,0.42253
ENSG00000143393,PI4KB,63,0.36117,31,-0.7651,56,0.16872,38,-0.4566,46,-0.1339,51,0.01038,59,0.31963
ENSG00000143390,RFX5,12,-0.6280,26,0.63088,11,-0.7170,14,-0.4195,12,-0.6147,21,0.29099,23,0.52177
ENSG00000143416,SELENBP1,50,1.13368,58,1.44164,24,-0.1170,14,-0.9213,11,-1.3198,21,-0.3314,14,-1.0439
ENSG00000159377,PSMB4,195,-0.5389,273,0.00196,259,-0.0805,252,-0.1250,336,0.35385,330,0.32132,266,-0.0415
ENSG00000143442,POGZ,82,0.69594,28,-1.0269,67,0.34761,47,-0.2437,42,-0.4142,59,0.14347,55,0.01513
ENSG00000143367,TUFT1,6,-0.5538,5,-0.7821,8,-0.0437,5,-0.5754,13,0.73280,8,-0.0528,10,0.44747
ENSG00000143376,SNX27,84,0.28134,56,-0.3893,68,-0.0724,59,-0.2962,64,-0.1709,82,0.23888,78,0.17211
ENSG00000159409,CELF3,25,-0.1887,25,-0.1705,34,0.31663,20,-0.5300,21,-0.4925,33,0.24424,34,0.34893
ENSG00000178796,RIIAD1,2,-2.8063,15,0.10704,10,-0.4738,28,1.17965,16,0.21082,18,0.39455,12,-0.3360
ENSG00000143436,MRPL9,27,-0.8913,25,-1.0287,62,0.40170,69,0.59996,58,0.28733,56,0.24196,45,-0.1313
ENSG00000182134,TDRKH,9,-0.5503,11,-0.2501,7,-0.8718,14,0.15624,14,0.11035,20,0.76367,14,0.11563
ENSG00000159445,THEM4,17,-0.2474,15,-0.4261,25,0.40753,21,0.09695,21,0.07323,20,0.05029,19,-0.0377
ENSG00000197747,S100A10,63,2.42475,14,-0.3893,7,-1.3676,5,-2.0028,7,-1.4949,11,-0.7839,18,0.04468
ENSG00000197956,S100A6,315,0.58092,265,0.28367,308,0.54613,280,0.38105,160,-0.5335,176,-0.3849,141,-0.8299
ENSG00000188643,S100A16,62,1.39906,59,1.31562,20,-0.5538,18,-0.6545,8,-1.9003,23,-0.3287,17,-0.8820
ENSG00000189171,S100A13,263,0.51342,513,1.78306,158,-0.3313,165,-0.2622,88,-1.2366,115,-0.8362,125,-0.7926
ENSG00000160678,S100A1,167,0.24552,385,1.80613,150,0.06177,97,-0.6346,67,-1.2174,102,-0.5586,93,-0.7891
ENSG00000160679,CHTOP,58,-0.1374,47,-0.4596,76,0.31022,53,-0.2854,79,0.37339,57,-0.1669,67,0.12445
ENSG00000143553,SNAPIN,29,-0.1011,26,-0.2685,26,-0.2418,29,-0.0938,28,-0.1611,49,0.79762,29,-0.0906
ENSG00000143621,ILF2,74,-0.3107,67,-0.4814,91,0.02494,79,-0.2097,95,0.09467,128,0.59421,93,0.05554
ENSG00000143624,INTS3,41,-0.0296,14,-1.6823,41,-0.0475,30,-0.5392,53,0.36205,61,0.61501,49,0.28637
ENSG00000143614,GATAD2B,49,0.38355,29,-0.4548,61,0.78081,29,-0.4743,43,0.18722,35,-0.1481,32,-0.3781
ENSG00000198837,DENND4B,49,-0.0372,50,0.01387,42,-0.2773,39,-0.3794,35,-0.5571,64,0.40046,60,0.36391
ENSG00000160741,CRTC2,11,0.43821,3,-1.4160,11,0.42769,1,-3.1556,6,-0.5693,10,0.29282,13,0.83747
ENSG00000143570,SLC39A1,33,1.79902,10,-0.2458,8,-0.6585,6,-1.1388,9,-0.3814,15,0.40115,7,-0.8183
ENSG00000143543,JTB,124,-0.4372,203,0.37242,182,0.18716,179,0.16600,151,-0.1153,196,0.31042,132,-0.3840
ENSG00000143545,RAB13,76,2.01619,50,1.15708,28,0.13213,15,-0.7968,8,-1.7405,12,-1.1337,8,-1.9646
ENSG00000177954,RPS27,1676,0.66782,2190,1.15795,1091,-0.0608,871,-0.4246,888,-0.3947,913,-0.3502,715,-0.8303
ENSG00000143549,TPM3,218,-0.6298,400,0.35973,339,0.08235,387,0.30288,298,-0.1282,282,-0.2205,328,0.03486
ENSG00000143612,C1orf43,130,-0.5304,206,0.21550,187,0.05320,200,0.16436,123,-0.6246,244,0.50243,179,-0.0191
ENSG00000143569,UBAP2L,62,0.25739,36,-0.6285,54,0.02399,35,-0.6561,60,0.18242,62,0.23829,59,0.19291
ENSG00000143575,HAX1,59,-0.4933,82,0.03938,87,0.13334,75,-0.1237,94,0.26220,55,-0.6167,96,0.34176
ENSG00000143515,ATP8B2,15,0.47306,4,-1.6665,16,0.54673,6,-1.0077,17,0.65850,18,0.77616,8,-0.6832
ENSG00000160714,UBE2Q1,85,-0.4174,109,-0.0191,121,0.16251,106,-0.0545,107,-0.0504,100,-0.1579,126,0.26729
ENSG00000160716,CHRNB2,17,-0.5140,13,-0.9791,25,0.06085,16,-0.6031,27,0.19978,38,0.78743,27,0.27275
ENSG00000160710,ADAR,141,-0.2103,137,-0.2566,175,0.14657,107,-0.6378,133,-0.2987,203,0.40024,192,0.36239
ENSG00000143603,KCNN3,68,1.85600,28,0.22085,38,0.71045,24,-0.0656,9,-1.4783,16,-0.6828,7,-2.0118
ENSG00000163344,PMVK,87,0.42282,88,0.43749,48,-0.5410,59,-0.2088,51,-0.4515,92,0.51849,58,-0.2979
ENSG00000163346,PBXIP1,126,1.86076,74,0.81314,51,0.16508,29,-0.7187,14,-1.8521,44,-0.0825,15,-1.8830
ENSG00000163348,PYGO2,20,0.17461,10,-0.9561,21,0.22671,8,-1.1850,21,0.25953,20,0.18106,22,0.39542
ENSG00000160691,SHC1,21,0.30529,12,-0.5164,21,0.33150,12,-0.5503,14,-0.3092,26,0.69158,16,-0.1822
ENSG00000173207,CKS1B,10,-0.0995,9,-0.1670,11,0.09669,7,-0.5187,6,-0.8559,24,1.50014,8,-0.5510
ENSG00000160688,FLAD1,22,-0.1984,28,0.17957,23,-0.1782,34,0.47125,26,0.05817,19,-0.4174,25,-0.0269
ENSG00000143537,ADAM15,40,1.31230,14,-0.4997,18,-0.0526,10,-0.9641,14,-0.4686,24,0.36518,16,-0.3431
ENSG00000143590,EFNA3,12,-1.1267,23,-0.1866,22,-0.2158,19,-0.4494,37,0.63852,42,0.85029,24,-0.1090
ENSG00000179085,DPM3,83,0.33025,90,0.46203,73,0.11250,78,0.23193,38,-0.9088,52,-0.4423,65,-0.0778
ENSG00000163463,KRTCAP2,96,0.40646,102,0.51609,81,0.12937,65,-0.2437,59,-0.3793,66,-0.2175,66,-0.2411
ENSG00000163462,TRIM46,29,0.28820,11,-1.2035,25,0.01213,9,-1.4922,42,0.91909,35,0.58184,22,-0.1585
ENSG00000169231,THBS3,14,0.78463,4,-1.0555,14,0.68402,3,-1.4447,9,0.04712,10,0.15072,8,-0.1085
ENSG00000173171,MTX1,27,0.01366,21,-0.3669,33,0.36429,18,-0.6463,25,-0.1103,23,-0.2732,34,0.44867
ENSG00000177628,GBA,65,0.19146,57,-0.0214,40,-0.5877,30,-1.0382,82,0.59889,58,0.01595,65,0.22548
ENSG00000160767,FAM189B,30,-0.1130,35,0.10683,22,-0.5891,34,0.04256,37,0.18640,46,0.58179,29,-0.2492
ENSG00000116521,SCAMP3,59,0.52161,40,-0.1213,35,-0.3338,32,-0.4578,38,-0.2149,56,0.43944,43,-0.0322
ENSG00000176444,CLK2,34,0.96745,13,-0.6591,22,0.22788,14,-0.5518,20,0.03430,17,-0.1699,17,-0.1887
ENSG00000160752,FDPS,129,0.12109,109,-0.1500,62,-1.0265,125,0.07331,131,0.14569,126,0.08046,138,0.27614
ENSG00000160753,RUSC1,74,-0.4429,76,-0.4069,65,-0.6570,81,-0.2917,116,0.29032,145,0.67258,112,0.26411
ENSG00000116539,ASH1L,308,0.67194,193,-0.1245,276,0.48129,183,-0.2040,220,0.09547,181,-0.2286,150,-0.5925
ENSG00000125459,MSTO1,12,-0.4593,7,-1.2014,17,0.10414,15,-0.0860,19,0.32559,19,0.27162,19,0.34002
ENSG00000163374,YY1AP1,49,-0.1755,50,-0.1344,68,0.38284,44,-0.3522,53,-0.0558,38,-0.5742,67,0.40702
ENSG00000132676,DAP3,38,-0.4956,43,-0.3184,49,-0.0887,50,-0.0704,64,0.34944,66,0.38571,53,0.04402
ENSG00000116580,GON4L,51,0.86670,22,-0.5192,26,-0.2456,21,-0.6038,34,0.16441,32,0.05713,30,-0.0635
ENSG00000132718,SYT11,550,-0.3408,492,-0.5187,710,0.07445,579,-0.2604,817,0.31026,768,0.20527,757,0.21358
ENSG00000143622,RIT1,18,1.21612,10,0.25454,10,0.30293,10,0.23429,8,-0.1879,2,-1.9317,5,-0.7650
ENSG00000132680,KHDC4,23,-0.3571,17,-0.7969,36,0.37951,22,-0.4091,36,0.36795,29,0.01965,33,0.27686
ENSG00000116584,ARHGEF2,92,0.31888,44,-0.8648,58,-0.4309,62,-0.3452,92,0.30902,80,0.06863,91,0.35190
ENSG00000163479,SSR2,81,0.12543,64,-0.2519,75,-0.0047,67,-0.1904,85,0.19760,80,0.10102,75,-0.0113
ENSG00000160803,UBQLN4,63,0.52596,61,0.46168,46,0.01671,43,-0.0879,40,-0.2378,37,-0.3398,39,-0.3198
ENSG00000116586,LAMTOR2,55,-0.6192,110,0.52967,82,0.03901,136,0.90320,69,-0.2477,53,-0.6754,69,-0.2781
ENSG00000160789,LMNA,65,2.39804,12,-0.6504,10,-0.9175,6,-1.7922,12,-0.7078,11,-0.8189,16,-0.2261
ENSG00000196189,SEMA4A,21,0.25943,13,-0.5162,15,-0.2411,7,-1.4748,13,-0.5249,19,0.10433,28,0.89700
ENSG00000160785,SLC25A44,48,-0.1368,42,-0.3497,31,-0.8192,58,0.19176,56,0.13399,62,0.28342,59,0.26081
ENSG00000160783,PMF1,24,0.67854,20,0.34300,15,-0.1120,21,0.43906,9,-0.9523,14,-0.2590,13,-0.3606
ENSG00000242252,BGLAP,10,0.40552,18,1.34577,13,0.74083,6,-0.4634,4,-0.9942,2,-1.7841,6,-0.5913
ENSG00000160781,PAQR6,200,1.87762,71,-0.0306,28,-1.4849,20,-1.9657,33,-1.2462,68,-0.0958,80,0.18292
ENSG00000198952,SMG5,39,0.24704,16,-1.1934,13,-1.4567,16,-1.1659,35,0.06691,58,0.95379,46,0.62815
ENSG00000198715,GLMP,14,0.15711,6,-1.2594,16,0.33561,11,-0.1957,15,0.25543,15,0.19634,13,0.04808
ENSG00000163468,CCT3,124,-0.3664,139,-0.1830,154,-0.0204,156,0.00046,163,0.07543,175,0.19600,167,0.13917
ENSG00000125462,C1orf61,1006,0.43640,1822,1.53766,932,0.30555,505,-0.6906,383,-1.1199,448,-0.8785,558,-0.6057
ENSG00000116604,MEF2D,92,0.00368,43,-1.1846,151,0.84153,57,-0.7764,103,0.18728,90,-0.0378,101,0.16998
ENSG00000163382,NAXE,77,-0.0365,91,0.23970,72,-0.1433,77,-0.0424,88,0.17228,83,0.07868,72,-0.1802
ENSG00000160818,GPATCH4,41,-0.3775,51,-0.0028,49,-0.0693,69,0.49831,46,-0.1584,52,0.03146,51,-0.0191
ENSG00000132702,HAPLN2,44,1.53122,3,-2.5997,2,-2.8721,6,-1.5958,9,-1.0740,13,-0.6139,36,1.42062
ENSG00000132692,BCAN,259,1.51563,149,0.49380,100,-0.1746,70,-0.7499,50,-1.2641,99,-0.1830,82,-0.5642
ENSG00000132688,NES,55,3.62609,2,-2.1226,10,-0.0526,2,-2.1679,3,-1.8884,4,-1.4409,3,-1.7346
ENSG00000143319,ISG20L2,15,0.34313,10,-0.1937,11,-0.1346,10,-0.1911,5,-1.2746,12,0.04034,15,0.53278
ENSG00000143303,RRNAD1,16,0.31974,20,0.73898,6,-1.2282,8,-0.6740,5,-1.2985,23,0.98125,12,-0.0651
ENSG00000143314,MRPL24,70,0.28631,65,0.17012,48,-0.3487,52,-0.2039,53,-0.1764,60,0.02130,62,0.09910
ENSG00000143321,HDGF,89,0.74469,66,0.23438,78,0.51201,35,-0.7881,42,-0.5088,52,-0.1597,49,-0.3029
ENSG00000143294,PRCC,38,-0.2648,20,-1.2483,45,-0.0158,32,-0.5430,35,-0.3984,63,0.55980,64,0.70569
ENSG00000132694,ARHGEF11,18,0.15723,13,-0.3873,13,-0.3678,15,-0.1398,16,-0.0265,22,0.51291,17,0.05596
ENSG00000117036,ETV3,10,-0.2098,12,0.11663,14,0.35391,8,-0.6256,10,-0.1593,17,0.62999,10,-0.2212
ENSG00000163565,IFI16,49,3.23425,8,-0.3142,5,-1.0856,1,-2.6679,2,-2.0874,9,-0.1561,4,-1.7128
ENSG00000162706,CADM3,140,-0.0748,72,-1.1235,193,0.46401,117,-0.3686,155,0.09217,216,0.65569,140,-0.0864
ENSG00000213088,ACKR1,12,0.61997,3,-1.5783,3,-1.4716,8,-0.0001,9,0.02013,10,0.30261,11,0.52395
ENSG00000158716,DUSP23,21,-0.4203,26,-0.0643,30,0.19509,36,0.46011,24,-0.1731,25,-0.1229,27,0.00097
ENSG00000158710,TAGLN2,70,3.12611,13,-0.2269,10,-0.7100,7,-1.2416,4,-2.1058,10,-0.7074,5,-1.8185
ENSG00000177807,KCNJ10,193,1.43969,166,1.14531,74,-0.2511,51,-0.8298,25,-1.9185,69,-0.3644,56,-0.7781
ENSG00000143315,PIGM,26,0.83032,13,-0.3247,21,0.47623,14,-0.2192,8,-1.0123,15,-0.0618,15,-0.1303
ENSG00000162728,KCNJ9,54,-0.4811,44,-0.8080,91,0.35346,72,-0.0432,85,0.23761,70,-0.0720,86,0.30600
ENSG00000162729,IGSF8,137,0.32089,66,-0.8580,145,0.40936,67,-0.8457,152,0.49112,95,-0.2844,122,0.15162
ENSG00000018625,ATP1A2,1024,1.02219,1203,1.32864,581,0.03467,382,-0.6406,185,-1.7495,641,0.19861,268,-1.3191
ENSG00000143318,CASQ1,15,-1.1004,25,-0.2893,55,1.02830,54,0.99071,33,0.15970,24,-0.3968,18,-0.9103
ENSG00000162734,PEA15,756,0.84942,426,-0.1322,742,0.81516,375,-0.3349,346,-0.4632,333,-0.5236,356,-0.4780
ENSG00000132716,DCAF8,65,-0.2944,54,-0.5770,69,-0.2109,36,-1.2045,70,-0.1711,129,0.86212,100,0.50616
ENSG00000162735,PEX19,68,-0.1936,50,-0.6637,81,0.08896,75,-0.0334,86,0.19321,110,0.61743,71,-0.1445
ENSG00000122218,COPA,165,-0.0544,115,-0.6262,173,0.02384,146,-0.2481,190,0.18320,194,0.21733,190,0.20934
ENSG00000162736,NCSTN,39,0.35917,37,0.27612,32,0.03786,17,-0.9372,27,-0.2377,32,0.05050,33,0.10127
ENSG00000215845,TSTD1,30,-1.3835,96,0.46803,88,0.31875,132,1.02696,71,-0.0315,50,-0.6028,57,-0.4351
ENSG00000158773,USF1,14,-0.0550,15,0.05496,20,0.61589,13,-0.1782,13,-0.1331,13,-0.1582,13,-0.1628
ENSG00000162755,KLHDC9,22,-0.6346,41,0.33384,34,0.04207,32,-0.0350,36,0.11943,37,0.19290,32,-0.0950
ENSG00000143256,PFDN2,109,-0.7473,253,0.64014,140,-0.3451,225,0.43493,127,-0.4955,191,0.16215,171,-0.0255
