Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000168386,FILIP1L,32,-0.1985,104,1.83255,24,-1.0361,45,0.34843,31,-0.2423
ENSG00000036054,TBC1D23,16,-0.8589,21,-0.3666,35,0.98580,17,-0.6594,18,-0.5770
ENSG00000114021,NIT2,9,-1.2803,12,-0.6695,29,1.74102,11,-0.7545,1,-3.4791
ENSG00000154174,TOMM70,67,-0.4930,135,0.67098,107,0.56136,45,-1.0668,47,-1.0063
ENSG00000114354,TFG,28,-0.8213,58,0.42835,55,0.68684,35,-0.3962,23,-1.0387
ENSG00000138468,SENP7,19,-1.0643,38,0.11776,32,-0.2652,46,0.41696,72,1.19040
ENSG00000174173,TRMT10C,24,-1.0039,83,1.03583,49,0.30594,34,-0.4075,33,-0.4859
ENSG00000081154,PCNP,135,0.16017,69,-0.9050,136,0.27639,118,-0.0792,102,-0.3011
ENSG00000066422,ZBTB11,37,-0.6862,81,0.62547,59,0.19228,36,-0.6444,66,0.28947
ENSG00000114391,RPL24,450,-0.1229,289,-0.8006,567,0.51400,675,0.55215,121,-2.1102
ENSG00000182504,CEP97,22,-0.8913,55,0.63188,39,0.11991,52,0.54331,28,-0.4708
ENSG00000144815,NXPE3,53,-0.3982,67,0.01209,55,-0.4992,138,1.22117,80,0.29151
ENSG00000170017,ALCAM,60,-1.1262,223,1.07601,112,-0.1315,215,1.00842,56,-1.1540
ENSG00000242759,LINC00882,59,0.15968,64,0.27918,42,-0.6522,51,-0.0998,97,0.98321
ENSG00000114439,BBX,77,-0.6280,192,0.90903,55,-1.6062,379,2.21466,112,0.01007
ENSG00000196776,CD47,73,-0.7560,161,0.57619,139,0.67950,49,-1.2920,79,-0.5637
ENSG00000114446,IFT57,28,-0.9942,121,1.50787,49,-0.0767,34,-0.6210,47,-0.0937
ENSG00000163507,CIP2A,6,-1.7900,38,1.10267,8,-1.8457,34,0.89637,70,2.28256
ENSG00000198919,DZIP3,103,-0.6254,243,0.81871,152,0.08098,126,-0.2533,144,-0.0425
ENSG00000177707,NECTIN3,12,-1.3017,44,0.77707,32,0.47094,10,-1.5436,36,0.43219
ENSG00000144827,ABHD10,30,-0.4031,34,-0.1646,52,1.10380,8,-2.2532,17,-1.2180
ENSG00000144834,TAGLN3,150,-0.6949,183,-0.3173,323,1.36795,40,-2.6112,102,-1.2127
ENSG00000091972,CD200,49,-0.7724,98,0.36657,100,0.85671,30,-1.4791,50,-0.6894
ENSG00000144848,ATG3,23,-0.7934,43,0.23202,40,0.21529,63,0.85819,20,-0.9717
ENSG00000138459,SLC35A5,16,-0.4400,18,-0.2386,26,0.68787,21,-0.0243,9,-1.3114
ENSG00000091986,CCDC80,32,-1.0121,29,-1.0507,29,-1.5665,265,2.91821,75,0.42645
ENSG00000163608,NEPRO,12,-1.1165,30,0.31508,25,0.09366,45,1.00278,18,-0.4165
ENSG00000206530,CFAP44,15,-1.1951,39,0.33988,12,-2.0996,42,0.45274,147,2.92173
ENSG00000072858,SIDT1,10,-0.9321,26,0.63811,23,0.95282,1,-3.5187,12,-0.6121
ENSG00000176542,USF3,52,-0.1241,106,1.06906,46,-0.5244,58,0.04986,62,0.16990
ENSG00000121579,NAA50,32,-0.7337,53,0.13784,65,0.99712,29,-0.8038,16,-1.6446
ENSG00000114573,ATP6V1A,146,-0.5867,223,0.13441,279,1.08551,52,-2.0786,88,-1.2971
ENSG00000184307,ZDHHC23,10,-1.2206,33,0.76010,25,0.57393,0,-7.9208,30,0.62309
ENSG00000163617,CCDC191,28,-0.0820,11,-1.4600,14,-1.6395,71,1.48555,87,1.87702
ENSG00000181722,ZBTB20,87,-0.9114,122,-0.3152,140,-0.1631,352,1.48008,137,-0.1275
ENSG00000172020,GAP43,1821,0.63777,1456,0.18176,1345,0.09963,498,-1.4807,682,-1.0043
ENSG00000185565,LSAMP,382,-0.0651,429,0.12778,451,0.40219,212,-0.9761,302,-0.4305
ENSG00000113845,TIMMDC1,24,-0.4757,24,-0.4383,37,0.52395,47,0.66542,10,-1.7395
ENSG00000138495,COX17,71,-0.3086,46,-0.9618,121,1.28312,48,-0.8929,10,-3.0923
ENSG00000082701,GSK3B,81,-0.3837,102,0.02951,123,0.64410,37,-1.5120,90,-0.1669
ENSG00000163428,LRRC58,55,-0.3312,112,0.87765,60,-0.2438,82,0.34795,55,-0.2968
ENSG00000163430,FSTL1,32,-0.3342,9,-2.1535,42,0.21112,64,0.80784,44,0.16532
ENSG00000065518,NDUFB4,94,-0.4451,72,-0.8058,176,1.40725,51,-1.3130,19,-2.7639
ENSG00000144840,RABL3,22,-0.1038,21,-0.1830,29,0.63148,16,-0.5574,10,-1.2642
ENSG00000145087,STXBP5L,84,-0.2229,185,1.11085,93,-0.0545,38,-1.3932,94,-0.0172
ENSG00000173230,GOLGB1,458,-0.6678,1469,1.32514,406,-1.2162,985,0.62151,1345,1.16431
ENSG00000163406,SLC15A2,10,-1.0888,17,-0.1472,27,1.23529,4,-2.3485,15,-0.3453
ENSG00000114023,FAM162A,66,-0.1394,57,-0.3704,93,0.88945,37,-1.0350,25,-1.6148
ENSG00000114030,KPNA1,54,-0.7130,156,1.08905,79,-0.0808,53,-0.6776,102,0.36985
ENSG00000138496,PARP9,15,-0.8521,10,-1.3911,12,-1.6623,112,2.83363,39,0.73039
ENSG00000173193,PARP14,17,-0.9613,21,-0.5649,10,-2.2309,144,2.96826,54,0.93919
ENSG00000173175,ADCY5,32,-0.0884,37,0.16485,34,0.06082,39,0.22054,25,-0.4817
ENSG00000206527,HACD2,25,-1.1188,63,0.39032,56,0.38402,51,0.04894,49,0.00640
ENSG00000065534,MYLK,39,-0.4038,41,-0.2937,35,-0.8386,146,1.90840,52,0.07831
ENSG00000175455,CCDC14,15,-1.4959,87,1.41002,24,-1.1376,62,0.79913,83,1.31120
ENSG00000160145,KALRN,128,-0.4659,376,1.38565,174,0.13229,53,-1.7590,112,-0.6286
ENSG00000082781,ITGB5,21,0.00554,6,-1.8925,25,0.47556,10,-1.0956,30,0.54181
ENSG00000163848,ZNF148,64,-0.7074,208,1.28905,93,-0.1078,89,-0.1392,78,-0.3394
ENSG00000114520,SNX4,22,-1.0262,38,-0.1245,50,0.58718,49,0.26702,33,-0.3560
ENSG00000114544,SLC41A3,44,-0.4137,32,-0.8212,79,1.32146,13,-2.1460,24,-1.2677
ENSG00000144908,ALDH1L1,31,-0.6118,7,-2.6058,59,1.01548,42,-0.0530,33,-0.4401
ENSG00000159685,CHCHD6,22,-1.1087,44,0.02484,61,1.21793,21,-1.1166,20,-1.1890
ENSG00000114554,PLXNA1,21,-0.6587,18,-0.7794,42,1.17739,1,-4.3530,32,0.05806
ENSG00000163870,TPRA1,6,-1.6735,23,0.43839,20,0.37886,11,-0.6467,29,0.82975
ENSG00000114631,PODXL2,80,-0.2055,76,-0.2641,108,0.58221,29,-1.7293,95,0.08104
ENSG00000114626,ABTB1,50,-0.1984,51,-0.1572,67,0.58735,7,-2.9802,65,0.24301
ENSG00000074416,MGLL,329,0.57214,130,-0.9754,256,0.15234,173,-0.5318,189,-0.3972
ENSG00000058262,SEC61A1,23,-0.9175,25,-0.7243,50,0.70941,39,-0.0306,41,0.02366
ENSG00000163902,RPN1,43,-0.4570,52,-0.1194,66,0.49991,20,-1.5878,74,0.44941
ENSG00000075785,RAB7A,106,-0.5689,112,-0.4322,194,0.94510,120,-0.3220,58,-1.4181
ENSG00000240682,ISY1,26,-0.2943,19,-0.7255,25,-0.5576,34,0.18624,78,1.59198
ENSG00000273437,AC108673.3,11,-0.7656,10,-0.7185,25,1.48591,9,-1.0193,3,-2.4687
ENSG00000169714,CNBP,114,-0.4618,93,-0.7325,201,1.07314,105,-0.5341,51,-1.6327
ENSG00000181789,COPG1,20,-1.1863,37,-0.1330,55,1.14145,14,-1.5649,34,-0.2631
ENSG00000183624,HMCES,31,-0.3236,26,-0.5559,51,1.00132,22,-0.8581,14,-1.4684
ENSG00000184897,H1FX,88,-0.6524,105,-0.3179,176,1.13934,42,-1.7111,77,-0.7910
ENSG00000129071,MBD4,30,-0.8473,104,1.22139,41,-0.5188,70,0.52593,62,0.33947
ENSG00000163913,IFT122,13,-1.2180,43,0.67106,38,1.06945,11,-1.3829,9,-1.6367
ENSG00000004399,PLXND1,19,-0.2267,21,-0.0834,24,0.19334,27,0.28643,17,-0.4284
ENSG00000172765,TMCC1,30,-0.5687,33,-0.3817,58,1.06177,21,-1.0625,21,-1.0612
ENSG00000017260,ATP2C1,51,-0.6574,71,-0.0610,93,0.75547,55,-0.4650,48,-0.6900
ENSG00000114670,NEK11,28,0.24147,22,-0.1468,14,-1.2801,39,0.77448,57,1.42102
ENSG00000198585,NUDT16,86,0.08847,95,0.23254,76,-0.2228,107,0.43282,68,-0.3022
ENSG00000114686,MRPL3,17,-0.7881,39,0.57258,36,0.87851,12,-1.2762,11,-1.4088
ENSG00000196353,CPNE4,32,-0.1259,21,-0.7125,48,1.22196,0,-8.7985,17,-1.0806
ENSG00000138246,DNAJC13,28,-0.8879,103,1.32942,39,-0.4875,63,0.46976,53,0.19799
ENSG00000081307,UBA5,22,-0.9441,45,0.26715,45,0.52199,31,-0.3329,36,-0.0566
ENSG00000113971,NPHP3,15,-0.9383,16,-0.6836,15,-1.2096,66,1.60566,69,1.70064
ENSG00000091527,CDV3,140,0.03967,142,0.05365,125,-0.2559,191,0.53472,134,-0.0364
ENSG00000163781,TOPBP1,14,-1.1553,48,0.79767,28,-0.1619,36,0.33224,42,0.58114
ENSG00000091513,TF,11,-2.5171,31,-0.8015,26,-1.5980,308,3.65078,35,-0.6214
ENSG00000144867,SRPRB,40,-0.0180,40,0.01309,47,0.50316,25,-0.7541,21,-0.9880
ENSG00000154917,RAB6B,385,-0.5444,566,0.11418,708,1.03383,105,-2.4508,287,-0.9457
ENSG00000163785,RYK,16,-0.5881,34,0.65429,20,-0.3225,25,0.15895,36,0.71065
ENSG00000114019,AMOTL2,19,-0.6050,33,0.34034,22,-0.4977,70,1.65983,16,-0.7726
ENSG00000129055,ANAPC13,48,-0.2115,33,-0.7671,74,1.08668,23,-1.2985,20,-1.4899
ENSG00000182923,CEP63,50,-0.6759,144,1.11392,56,-0.6877,128,0.90807,85,0.22972
ENSG00000154928,EPHB1,36,0.02484,44,0.37273,39,0.30293,19,-0.9064,22,-0.7199
ENSG00000174579,MSL2,17,-0.0429,21,0.29338,16,-0.1298,15,-0.2115,21,0.29288
ENSG00000118007,STAG1,26,-0.0784,20,-0.5076,17,-1.1006,61,1.35470,55,1.14068
ENSG00000158092,NCK1,12,-0.6070,26,0.64836,19,0.35523,15,-0.2584,11,-0.6897
ENSG00000114098,ARMC8,41,-0.2365,32,-0.5889,57,0.64173,15,-1.7301,54,0.21672
ENSG00000158186,MRAS,88,-0.4005,157,0.57891,131,0.54569,50,-1.2270,66,-0.8084
ENSG00000114107,CEP70,21,-0.5532,55,1.05753,21,-0.7967,57,1.12538,31,0.09621
ENSG00000051382,PIK3CB,71,-0.3817,141,0.77021,94,0.19934,43,-1.0991,84,-0.0669
ENSG00000184432,COPB2,23,-0.7647,52,0.62431,41,0.42340,35,-0.0266,19,-0.9522
ENSG00000114115,RBP1,29,0.26157,4,-2.6780,32,0.81279,22,-0.1886,6,-2.0415
ENSG00000158258,CLSTN2,114,-0.4169,294,1.19905,159,0.29381,51,-1.5884,76,-0.9991
ENSG00000114120,SLC25A36,72,-0.8465,125,0.09527,144,0.64859,59,-1.0755,131,0.17153
ENSG00000155893,PXYLP1,11,-0.8137,21,0.23013,25,1.05107,4,-2.0666,11,-0.8033
ENSG00000177311,ZBTB38,88,-0.5753,216,0.94031,118,-0.1169,105,-0.2476,141,0.22967
ENSG00000155903,RASA2,27,-0.1371,70,1.47358,23,-0.6030,20,-0.6097,33,0.21303
ENSG00000114125,RNF7,38,-0.1873,21,-1.0524,51,0.63188,47,0.18155,21,-1.0952
ENSG00000069849,ATP1B3,92,0.04813,82,-0.1484,102,0.39239,38,-1.3321,84,-0.1048
ENSG00000114126,TFDP2,72,0.40044,73,0.36771,46,-0.6071,55,-0.0954,79,0.50231
ENSG00000175066,GK5,18,-0.5155,44,1.01576,18,-0.6800,11,-1.1433,57,1.47122
ENSG00000114127,XRN1,33,-0.6679,110,1.36712,27,-1.3706,84,0.87730,96,1.10506
ENSG00000175054,ATR,13,-1.1049,41,0.81354,25,0.02009,23,-0.1407,34,0.52027
ENSG00000144935,TRPC1,16,-0.6009,24,0.09396,25,0.37228,18,-0.3610,25,0.13432
ENSG00000163714,U2SURP,123,-1.1315,362,0.66715,156,-1.0681,438,0.99539,588,1.53328
ENSG00000175040,CHST2,16,-0.7677,18,-0.5732,38,1.39780,14,-0.8974,5,-2.3528
ENSG00000181744,DIPK2A,10,-1.0422,15,-0.3509,24,0.83454,16,-0.2027,15,-0.2985
ENSG00000114698,PLSCR4,44,-0.0870,24,-1.0273,47,0.02760,82,0.92591,37,-0.3792
ENSG00000152977,ZIC1,19,0.08384,8,-1.2966,14,-0.6072,48,1.64002,17,-0.1033
ENSG00000163754,GYG1,22,-0.7497,29,-0.2402,48,1.27168,17,-1.0517,9,-2.0239
ENSG00000071794,HLTF,40,-0.6581,97,0.82938,62,0.16997,49,-0.2922,50,-0.2444
ENSG00000018408,WWTR1,23,0.14486,5,-2.0481,7,-2.1836,115,3.37836,8,-1.3845
ENSG00000114744,COMMD2,26,0.22562,17,-0.5171,27,0.43890,16,-0.6215,14,-0.8273
ENSG00000082996,RNF13,33,-0.8012,41,-0.4191,62,0.44373,80,0.65721,39,-0.5090
ENSG00000070087,PFN2,266,-0.6977,216,-0.9544,606,1.65268,105,-2.0312,108,-1.9982
ENSG00000196428,TSC22D2,42,-0.6221,78,0.41061,73,0.62382,30,-1.0647,45,-0.4608
ENSG00000120742,SERP1,85,-0.0082,34,-1.4041,107,0.73255,75,-0.2154,42,-1.1085
ENSG00000144895,EIF2A,34,-0.7863,99,0.99664,53,-0.0476,66,0.32278,42,-0.3899
ENSG00000198843,SELENOT,62,-0.9506,108,-0.0208,149,1.10369,66,-0.7803,47,-1.2869
ENSG00000181788,SIAH2,16,-0.6010,12,-0.9363,33,1.42049,5,-2.0827,11,-1.0766
ENSG00000144893,MED12L,34,-0.1702,70,1.05162,28,-0.6861,25,-0.5956,67,0.97487
ENSG00000152601,MBNL1,61,-0.7128,128,0.52625,106,0.44019,92,-0.0078,50,-0.9466
ENSG00000181467,RAP2B,19,-0.2786,49,1.28924,23,0.05050,10,-1.1809,13,-0.7972
ENSG00000114790,ARHGEF26,39,-0.1574,16,-1.4394,48,0.35928,47,0.17102,44,0.06931
ENSG00000174953,DHX36,97,-0.7454,257,0.88634,137,-0.2607,181,0.30112,187,0.35571
ENSG00000169359,SLC33A1,16,-1.0106,55,1.02708,33,0.30764,27,-0.1534,18,-0.7730
ENSG00000163655,GMPS,51,-0.3116,86,0.58302,63,0.11368,44,-0.4927,58,-0.0524
ENSG00000169282,KCNAB1,54,-0.0304,24,-1.2758,73,0.96350,16,-1.8791,38,-0.5811
ENSG00000114850,SSR3,63,-0.2815,75,0.02237,74,0.01591,92,0.35249,74,0.01615
ENSG00000163660,CCNL1,20,-1.4559,63,0.38185,27,-1.4140,116,1.43914,143,1.84728
ENSG00000174891,RSRC1,116,-0.2228,198,0.66249,111,-0.4704,187,0.56775,150,0.20345
ENSG00000168827,GFM1,34,-0.2045,38,-0.0101,42,0.24923,33,-0.2539,36,-0.0982
ENSG00000180044,C3orf80,17,-1.1534,43,0.33840,48,1.15285,4,-3.2167,25,-0.4713
ENSG00000068885,IFT80,18,-1.1389,51,0.52951,40,0.25681,55,0.64784,24,-0.6257
ENSG00000113810,SMC4,9,-1.8399,36,0.26531,12,-2.0023,131,2.74965,58,1.07325
ENSG00000186432,KPNA4,60,-0.8141,156,0.79925,107,0.34116,75,-0.3973,74,-0.4166
ENSG00000163590,PPM1L,81,-0.5519,208,1.04830,128,0.43775,34,-1.8077,68,-0.7636
ENSG00000169255,B3GALNT1,23,-1.0566,59,0.49387,55,0.77643,36,-0.2951,18,-1.3067
ENSG00000169251,NMD3,16,-1.0630,49,0.81201,33,0.26800,37,0.33170,18,-0.7764
ENSG00000196542,SPTSSB,27,-0.1935,6,-2.2997,46,1.70689,0,-8.8026,10,-1.7130
ENSG00000121871,SLITRK3,13,-0.7073,39,1.16978,21,0.31016,0,-4.5730,21,0.13950
ENSG00000244128,LINC01322,91,1.17047,42,-0.2849,30,-1.2021,26,-1.0366,102,1.18791
ENSG00000114209,PDCD10,23,-1.0473,92,1.25880,46,0.14883,52,0.27659,16,-1.5057
ENSG00000163536,SERPINI1,258,-0.8345,475,0.20075,591,1.25680,56,-3.0249,190,-1.2255
ENSG00000173905,GOLIM4,186,-0.2489,164,-0.4232,158,-0.7744,524,1.53694,294,0.51384
ENSG00000008952,SEC62,1020,0.32589,940,0.15369,624,-0.7960,1409,0.82912,1035,0.31025
ENSG00000173889,PHC3,21,-0.7841,43,0.43824,37,0.37402,19,-0.8463,40,0.29165
ENSG00000163558,PRKCI,30,-0.6479,65,0.63675,54,0.67069,7,-2.7023,37,-0.2743
ENSG00000136603,SKIL,46,-0.6701,133,1.12977,55,-0.5658,108,0.75480,73,0.11747
ENSG00000013297,CLDN11,2,-3.4810,5,-2.2637,7,-2.4279,181,4.65624,15,-0.7538
ENSG00000013293,SLC7A14,32,-1.3298,158,1.34577,71,-0.0189,84,0.26250,54,-0.4546
ENSG00000163577,EIF5A2,17,-0.9895,15,-1.1283,48,1.80637,10,-1.7468,9,-1.8402
ENSG00000154310,TNIK,127,-0.3122,226,0.65799,119,-0.6231,263,0.92100,175,0.23644
ENSG00000144959,NCEH1,68,-0.5179,131,0.58131,114,0.70914,15,-2.6600,65,-0.5384
ENSG00000169760,NLGN1,24,-0.8799,84,1.24017,42,0.13389,33,-0.3092,27,-0.6292
ENSG00000177565,TBL1XR1,115,-0.3471,220,0.73478,149,0.16163,98,-0.5642,115,-0.3182
ENSG00000172667,ZMAT3,165,-0.1296,155,-0.2207,217,0.64894,81,-1.2142,126,-0.5475
ENSG00000121879,PIK3CA,43,-0.5682,64,0.11834,71,0.52969,36,-0.7708,57,-0.0622
ENSG00000121864,ZNF639,28,0.35218,27,0.28827,21,-0.2719,19,-0.3164,24,0.05792
ENSG00000171109,MFN1,8,-1.5902,35,0.68153,27,0.53647,8,-1.5311,33,0.58846
ENSG00000114450,GNB4,37,-0.4065,106,1.38086,28,-1.2506,83,0.93446,69,0.61971
ENSG00000136522,MRPL47,25,-0.4208,24,-0.4563,40,0.65106,23,-0.5258,28,-0.2556
ENSG00000136521,NDUFB5,76,-0.5029,73,-0.5016,134,0.96307,48,-1.1454,69,-0.5955
ENSG00000058056,USP13,12,-0.8292,31,0.78825,22,0.45850,15,-0.3333,10,-0.9102
ENSG00000114757,PEX5L,134,-0.6639,444,1.39278,193,-0.0438,126,-0.6949,159,-0.3299
ENSG00000163728,TTC14,33,-1.7755,222,1.39183,50,-1.5566,131,0.46392,315,2.07993
ENSG00000114416,FXR1,90,-0.6187,140,0.13750,131,0.04146,181,0.55907,133,0.05090
ENSG00000205981,DNAJC19,15,-1.5637,22,-0.9368,60,1.53268,35,-0.2332,15,-1.5054
ENSG00000242808,SOX2-OT,53,-1.7270,97,-0.6980,71,-1.7039,865,3.56875,94,-0.7453
ENSG00000181449,SOX2,126,-0.6973,126,-0.6293,141,-0.7477,517,1.76044,288,0.69723
ENSG00000043093,DCUN1D1,42,-0.1916,64,0.51405,48,0.11708,46,-0.0165,30,-0.6952
ENSG00000078070,MCCC1,11,-0.7747,12,-0.6179,24,1.10329,16,-0.1136,5,-1.8710
ENSG00000053524,MCF2L2,36,0.42749,51,0.96387,20,-0.8570,31,0.13972,30,0.08602
ENSG00000114796,KLHL24,41,-0.4938,50,-0.1251,54,0.00052,53,-0.0278,86,0.76051
ENSG00000163872,YEATS2,22,-1.0411,50,0.31308,47,0.38612,30,-0.4787,54,0.42765
ENSG00000180834,MAP6D1,9,-1.5475,37,0.66445,27,0.30470,32,0.43471,22,-0.1982
ENSG00000175193,PARL,28,-0.1751,17,-0.9266,44,1.25114,9,-1.8233,9,-1.9013
ENSG00000114770,ABCC5,56,-0.5632,89,0.22930,87,0.38929,23,-1.8274,110,0.58237
ENSG00000145191,EIF2B5,19,-0.9897,37,0.11054,43,0.72060,18,-1.0091,37,0.10012
ENSG00000161202,DVL3,31,0.12971,15,-1.0399,34,0.46977,28,-0.0534,16,-0.8904
ENSG00000161203,AP2M1,244,-0.6516,284,-0.3585,522,1.45749,69,-2.4867,108,-1.8226
ENSG00000161204,ABCF3,9,-1.4135,9,-1.2674,33,1.66326,2,-3.4452,21,-0.0007
ENSG00000163888,CAMK2N2,68,0.12603,20,-1.7575,88,1.14520,22,-1.6141,19,-1.8366
ENSG00000175166,PSMD2,144,-0.1258,189,0.32548,181,0.49107,83,-0.9612,82,-0.9863
ENSG00000114867,EIF4G1,102,-0.3599,196,0.72984,107,-0.4306,155,0.34091,166,0.45366
ENSG00000175182,FAM131A,89,-0.3986,151,0.49063,135,0.59301,30,-1.9962,86,-0.4110
ENSG00000163882,POLR2H,20,-0.8610,22,-0.6389,45,1.05820,15,-1.1816,30,-0.1653
ENSG00000090539,CHRD,15,-0.5119,16,-0.3723,27,0.95819,2,-2.9586,20,-0.0405
ENSG00000177383,MAGEF1,26,-0.8543,58,0.48277,61,1.24487,7,-2.6636,10,-2.1994
ENSG00000156931,VPS8,16,-0.6239,26,0.16655,24,0.06313,26,0.16637,30,0.39825
ENSG00000187068,C3orf70,32,0.11695,28,-0.0980,29,-0.0917,48,0.78053,14,-1.1308
ENSG00000073803,MAP3K13,110,0.10382,84,-0.3486,112,0.22593,99,-0.0840,77,-0.4748
ENSG00000163900,TMEM41A,11,-1.1909,31,0.48471,30,0.86251,9,-1.4191,19,-0.3208
ENSG00000163904,SENP2,67,-0.0496,99,0.60219,66,-0.1065,66,-0.0663,57,-0.2838
ENSG00000136527,TRA2B,41,-1.0326,64,-0.2653,75,-0.0445,94,0.34403,145,1.08366
ENSG00000244405,ETV5,41,0.05948,60,0.66078,44,0.25187,9,-2.2168,31,-0.4129
ENSG00000058866,DGKG,8,-2.0551,109,2.29405,20,-0.9973,40,0.43134,39,0.38203
ENSG00000090520,DNAJB11,15,-0.3026,28,0.71299,17,-0.2282,31,0.85814,9,-1.1017
ENSG00000156976,EIF4A2,376,-0.5276,528,0.05857,667,0.92679,195,-1.4745,278,-0.9397
ENSG00000073849,ST6GAL1,25,-0.1749,17,-0.7059,25,-0.2841,75,1.73738,9,-1.6724
ENSG00000157005,SST,24,-1.0161,72,0.77754,57,0.75959,30,-0.6468,15,-1.6123
ENSG00000113916,BCL6,39,-0.4653,32,-0.7140,50,-0.0517,91,0.94220,60,0.24385
ENSG00000145012,LPP,43,-0.2011,55,0.23638,42,-0.3739,68,0.56189,62,0.41665
ENSG00000152492,CCDC50,50,-0.2477,59,0.02926,44,-0.6596,109,1.06580,85,0.64329
ENSG00000114279,FGF12,175,-0.9088,445,0.65812,387,0.88252,144,-1.1269,109,-1.5497
ENSG00000127249,ATP13A4,15,-0.7563,12,-0.9577,31,0.98424,20,-0.2616,16,-0.6088
ENSG00000198836,OPA1,90,-0.5548,196,0.76174,140,0.37628,74,-0.8079,88,-0.5285
ENSG00000114315,HES1,9,-1.6455,16,-0.6949,25,-0.0891,86,2.13056,13,-1.0804
ENSG00000133657,ATP13A3,18,-1.0557,63,1.00433,35,0.06545,31,-0.1851,38,0.15377
ENSG00000041802,LSG1,12,-1.0370,42,1.00139,24,0.20537,18,-0.3940,22,-0.0662
ENSG00000114331,ACAP2,43,-0.4776,92,0.81145,42,-0.7489,75,0.46934,101,0.96503
ENSG00000184203,PPP1R2,38,-1.0052,77,0.18000,92,0.99026,40,-0.8231,36,-0.9839
ENSG00000189058,APOD,99,-0.6350,127,-0.1888,98,-0.9482,520,2.35243,99,-0.5806
ENSG00000061938,TNK2,89,0.35761,30,-1.3653,88,0.57883,44,-0.8116,42,-0.8641
ENSG00000072274,TFRC,40,-0.4827,25,-1.1366,71,1.09756,32,-0.7497,29,-0.8881
ENSG00000161217,PCYT1A,37,-0.2898,55,0.38995,36,-0.4870,59,0.50510,65,0.67332
ENSG00000213123,TCTEX1D2,17,-0.8910,29,-0.0247,42,1.26533,11,-1.4974,11,-1.4660
ENSG00000163960,UBXN7,50,-0.2646,84,0.58217,55,-0.2010,74,0.37795,55,-0.1033
ENSG00000163961,RNF168,79,0.07734,97,0.39669,60,-0.6186,106,0.55325,98,0.41562
ENSG00000174013,FBXO45,43,-0.1641,35,-0.4818,59,0.72659,48,0.00843,9,-2.4410
ENSG00000163964,PIGX,74,-0.4062,109,0.24775,108,0.43567,83,-0.1964,57,-0.7637
ENSG00000174007,CEP19,11,-0.7596,25,0.59280,20,0.54016,8,-1.0501,14,-0.2702
ENSG00000180370,PAK2,37,-0.9164,66,0.05322,61,-0.1106,152,1.47840,40,-0.7388
ENSG00000119231,SENP5,59,-0.2185,129,1.09348,57,-0.4476,51,-0.4351,89,0.45913
ENSG00000114503,NCBP2,51,-0.4680,69,0.05473,74,0.32980,85,0.39739,39,-0.8281
ENSG00000270170,NCBP2AS2,20,-0.7672,27,-0.2930,48,1.47710,7,-2.2720,10,-1.8169
ENSG00000075711,DLG1,108,-0.1714,152,0.40260,92,-0.6480,221,1.03575,137,0.22857
ENSG00000161267,BDH1,13,-1.0636,17,-0.6253,33,0.88171,6,-2.0796,39,0.69180
ENSG00000145016,RUBCN,39,-0.3987,52,0.08326,58,0.49129,35,-0.5493,40,-0.3458
ENSG00000122068,FYTTD1,23,-1.2905,61,0.30773,61,0.64550,56,0.16318,33,-0.6600
ENSG00000186001,LRCH3,20,-0.6881,58,1.04713,27,-0.3830,41,0.47367,34,0.17213
ENSG00000114473,IQCG,12,-0.8220,18,-0.1331,18,-0.1813,36,0.98618,27,0.49151
ENSG00000182899,RPL35A,295,-0.0935,139,-1.2410,368,0.53795,498,0.77639,41,-3.0504
ENSG00000182903,ZNF721,34,-0.8259,106,1.08480,48,-0.3929,46,-0.2945,95,0.88526
ENSG00000273238,TMEM271,28,-0.6584,72,0.92060,47,0.39686,26,-0.7077,23,-0.8661
ENSG00000169020,ATP5ME,413,-0.0618,165,-1.4697,542,0.78648,452,0.08714,126,-1.8639
ENSG00000185619,PCGF3,32,-0.3348,33,-0.2301,47,0.60980,24,-0.7644,32,-0.3048
ENSG00000168993,CPLX1,226,0.31223,50,-2.0225,264,1.16168,23,-3.1802,63,-1.6894
ENSG00000178950,GAK,33,-0.6286,50,0.10097,51,0.19580,42,-0.1762,62,0.43915
ENSG00000127419,TMEM175,12,-0.9001,15,-0.4754,29,1.30660,8,-1.4085,11,-0.9168
ENSG00000127418,FGFRL1,17,-0.6470,10,-1.4333,35,1.07498,25,-0.0384,12,-1.1694
ENSG00000159692,CTBP1,158,0.22652,114,-0.3222,165,0.52846,53,-1.4680,87,-0.7271
ENSG00000090316,MAEA,30,-0.4970,41,0.00522,56,1.10811,10,-2.1015,16,-1.3835
ENSG00000163950,SLBP,52,-0.3860,101,0.72901,74,0.43049,22,-1.6704,49,-0.4317
ENSG00000068078,FGFR3,80,-0.7155,24,-2.4555,174,1.37712,49,-1.3846,103,-0.2551
ENSG00000168924,LETM1,50,0.04811,75,0.70727,46,-0.1184,27,-0.9172,51,0.09380
ENSG00000109685,NSD2,103,0.22456,151,0.83131,67,-0.7726,114,0.36436,105,0.21875
