Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000113966,ARL6,8,-1.4572,0,-7.2525,40,2.16583,12,-0.7209
ENSG00000080200,CRYBG3,110,2.45804,63,0.47561,14,-2.1118,11,-2.4220
ENSG00000170854,RIOX2,27,0.31782,27,0.22411,28,0.37792,14,-0.9727
ENSG00000080822,CLDND1,1854,3.58385,186,-1.9413,91,-3.3203,207,-2.0525
ENSG00000080819,CPOX,72,2.25637,4,-3.1114,23,-0.6094,10,-2.0108
ENSG00000184220,CMSS1,56,-0.6076,80,0.06199,106,0.70859,68,-0.2519
ENSG00000036054,TBC1D23,36,0.15833,7,-2.2108,49,0.85964,24,-0.6412
ENSG00000154174,TOMM70,38,-1.2894,72,-0.1120,119,0.98478,77,-0.0090
ENSG00000114354,TFG,49,-0.2287,35,-0.7071,56,0.04514,67,0.40401
ENSG00000138468,SENP7,57,0.76176,42,0.05926,32,-0.4868,33,-0.4311
ENSG00000174173,TRMT10C,17,-1.5150,49,0.34720,73,1.54810,25,-0.8736
ENSG00000081154,PCNP,130,-0.1755,160,0.19821,134,-0.1091,155,0.18429
ENSG00000066422,ZBTB11,29,-1.0048,78,0.74047,72,0.86058,38,-0.5223
ENSG00000114391,RPL24,786,0.13069,849,0.22501,533,-0.6315,859,0.32298
ENSG00000182504,CEP97,81,1.00941,56,0.11219,50,-0.0888,25,-1.3681
ENSG00000144815,NXPE3,155,1.41747,60,-0.5732,71,-0.4013,44,-1.2602
ENSG00000170017,ALCAM,622,1.98547,274,-0.1237,173,-1.0113,101,-1.9017
ENSG00000242759,LINC00882,59,0.65901,29,-0.6216,41,-0.1259,36,-0.3852
ENSG00000243701,DUBR,47,1.81959,7,-1.7092,13,-1.0806,15,-0.8083
ENSG00000114439,BBX,507,2.00121,362,0.67284,87,-1.8119,87,-1.8092
ENSG00000196776,CD47,108,-0.3631,102,-0.3936,194,0.90400,99,-0.5449
ENSG00000114446,IFT57,22,-1.1352,61,0.65020,61,0.90673,33,-0.4189
ENSG00000198919,DZIP3,100,-0.7932,270,0.96660,223,0.89314,90,-0.9639
ENSG00000177707,NECTIN3,18,-0.9750,12,-1.4148,57,1.65188,20,-0.7143
ENSG00000144827,ABHD10,27,-0.8985,4,-3.4038,66,0.89497,53,0.38721
ENSG00000144834,TAGLN3,35,-3.3847,80,-1.8799,471,1.32150,377,0.72179
ENSG00000091972,CD200,28,-1.5151,30,-1.1927,117,1.39781,64,-0.0491
ENSG00000144848,ATG3,136,1.48087,93,0.34928,31,-1.5623,51,-0.7364
ENSG00000138459,SLC35A5,65,1.08267,23,-0.8799,27,-0.8020,37,-0.2129
ENSG00000091986,CCDC80,92,2.70937,31,-0.2692,2,-4.5180,20,-1.1680
ENSG00000163608,NEPRO,24,-0.3090,32,0.25586,35,0.52374,22,-0.4044
ENSG00000176542,USF3,51,-0.2193,115,1.15569,69,0.39764,33,-1.0483
ENSG00000121579,NAA50,51,-0.4490,44,-0.5989,83,0.55524,66,0.04315
ENSG00000114573,ATP6V1A,64,-2.0518,140,-0.5992,357,1.34892,216,0.10882
ENSG00000163617,CCDC191,34,0.72102,68,1.75123,16,-0.8391,10,-1.6448
ENSG00000181722,ZBTB20,551,1.53595,457,0.70349,65,-2.6091,225,-0.5451
ENSG00000172020,GAP43,128,-3.6171,2816,1.55745,1240,0.17164,1501,0.60275
ENSG00000185565,LSAMP,256,-0.7829,779,1.18814,407,0.11379,362,-0.1276
ENSG00000113845,TIMMDC1,61,0.89163,18,-1.2754,35,-0.3043,35,-0.3202
ENSG00000138495,COX17,154,0.15333,56,-1.4391,121,-0.3383,184,0.54479
ENSG00000082701,GSK3B,32,-1.6645,105,0.41107,116,0.79145,89,0.17655
ENSG00000163428,LRRC58,143,1.07773,114,0.38464,69,-0.5265,51,-1.0747
ENSG00000065518,NDUFB4,155,-0.3880,62,-1.7104,198,0.09516,256,0.67594
ENSG00000144840,RABL3,18,-0.5787,23,-0.0347,27,0.29039,27,0.23508
ENSG00000145087,STXBP5L,13,-3.2858,156,0.85679,192,1.91632,53,-1.0407
ENSG00000173230,GOLGB1,439,-0.0135,1326,1.94826,429,-0.0571,162,-1.7921
ENSG00000114023,FAM162A,65,-0.7262,45,-1.1423,108,0.28665,127,0.65552
ENSG00000114030,KPNA1,70,-0.3504,112,0.48494,107,0.53608,64,-0.5161
ENSG00000173175,ADCY5,47,0.01159,31,-0.6533,42,-0.1942,56,0.39120
ENSG00000206527,HACD2,87,0.48809,30,-1.2642,84,0.39808,51,-0.6083
ENSG00000065534,MYLK,281,2.36388,111,-0.1480,28,-2.5056,61,-1.2733
ENSG00000175455,CCDC14,37,0.42420,68,1.36239,32,0.11040,9,-2.0065
ENSG00000160145,KALRN,20,-3.0712,111,-0.2394,266,1.91925,106,-0.3857
ENSG00000173706,HEG1,34,0.83937,67,1.83776,7,-2.0802,14,-0.8723
ENSG00000163848,ZNF148,85,-0.4840,285,1.67308,129,0.37012,53,-1.3102
ENSG00000114520,SNX4,66,0.47503,33,-0.7094,53,0.02993,45,-0.2965
ENSG00000144909,OSBPL11,41,1.15661,13,-0.9470,14,-1.0327,23,-0.1137
ENSG00000114544,SLC41A3,24,-1.2945,24,-1.1151,83,1.22412,50,0.01494
ENSG00000144908,ALDH1L1,28,-0.9550,39,-0.2806,19,-1.5723,95,1.86287
ENSG00000159685,CHCHD6,17,-1.6618,21,-1.1159,73,1.21373,48,0.22314
ENSG00000114554,PLXNA1,6,-2.4866,2,-3.8102,54,1.58484,34,0.38370
ENSG00000114631,PODXL2,45,-1.1521,31,-1.5428,135,1.09633,91,0.15765
ENSG00000114626,ABTB1,15,-1.8509,9,-2.3836,70,1.06970,59,0.63379
ENSG00000074416,MGLL,90,-1.6725,271,0.28258,182,-0.4434,397,1.35398
ENSG00000058262,SEC61A1,43,-0.1378,14,-1.7985,45,-0.0327,60,0.59801
ENSG00000163902,RPN1,70,0.11953,32,-1.1199,73,0.21776,66,0.00728
ENSG00000075785,RAB7A,192,0.04618,80,-1.3093,205,0.18590,202,0.15205
ENSG00000240682,ISY1,21,-0.1990,27,0.22170,25,0.15817,22,-0.0698
ENSG00000169714,CNBP,272,0.08181,125,-1.1397,225,-0.3010,333,0.52755
ENSG00000181789,COPG1,25,-0.9318,22,-0.9825,69,1.22357,36,-0.2633
ENSG00000183624,HMCES,18,-1.3642,21,-0.9337,52,0.70298,50,0.58531
ENSG00000184897,H1FX,81,-1.1198,64,-1.2878,204,0.70115,189,0.52288
ENSG00000129071,MBD4,64,0.47012,80,0.72851,55,0.13738,26,-1.2617
ENSG00000004399,PLXND1,30,-0.0507,7,-2.1177,36,0.37216,33,0.17176
ENSG00000172765,TMCC1,47,-0.2818,82,0.66989,67,0.43684,40,-0.5868
ENSG00000196455,PIK3R4,17,-0.5687,8,-1.5166,30,0.58470,27,0.31140
ENSG00000017260,ATP2C1,93,0.03365,75,-0.3243,108,0.35115,79,-0.2857
ENSG00000198585,NUDT16,80,0.16116,149,1.17093,61,-0.3992,57,-0.5154
ENSG00000114686,MRPL3,36,-0.1316,18,-1.1413,50,0.53994,37,-0.0908
ENSG00000196353,CPNE4,0,-6.0573,5,-2.1692,35,1.07512,36,1.19350
ENSG00000138246,DNAJC13,38,-0.1340,109,1.68893,36,-0.2627,26,-0.8491
ENSG00000081307,UBA5,29,-0.7900,62,0.55685,64,0.83896,33,-0.5458
ENSG00000113971,NPHP3,61,1.82328,18,-0.7495,20,-0.7803,13,-1.4491
ENSG00000091527,CDV3,133,-0.0709,280,1.19674,115,-0.3536,117,-0.3162
ENSG00000163781,TOPBP1,19,-0.8674,50,0.78440,49,1.11001,17,-1.0794
ENSG00000091513,TF,2622,4.07500,110,-3.1594,49,-4.6636,276,-2.0685
ENSG00000144867,SRPRB,17,-1.6168,26,-0.7073,58,0.76405,54,0.59186
ENSG00000154917,RAB6B,60,-3.1216,245,-0.7180,684,1.39043,466,0.39677
ENSG00000114019,AMOTL2,121,2.28722,35,-0.6452,22,-1.5744,23,-1.5036
ENSG00000129055,ANAPC13,36,-0.5798,45,-0.1475,46,-0.1090,66,0.64721
ENSG00000182923,CEP63,79,0.37395,144,1.30115,58,-0.2855,37,-1.0875
ENSG00000154928,EPHB1,12,-1.8463,63,0.98425,34,-0.0357,49,0.74774
ENSG00000073711,PPP2R3A,65,1.51700,45,0.38778,17,-1.3181,20,-1.0093
ENSG00000114054,PCCB,51,0.94120,21,-0.7502,29,-0.2598,25,-0.5783
ENSG00000118007,STAG1,36,0.43367,39,0.44897,27,-0.1734,22,-0.5511
ENSG00000114098,ARMC8,31,-0.7208,10,-2.2586,74,1.12856,44,-0.0891
ENSG00000158186,MRAS,46,-1.3312,128,0.49353,127,0.65019,100,0.11543
ENSG00000114107,CEP70,31,0.03766,68,1.35274,21,-0.7338,27,-0.2232
ENSG00000051382,PIK3CB,35,-1.2545,56,-0.3551,105,0.92262,75,0.13200
ENSG00000175110,MRPS22,19,-0.3842,25,0.07445,29,0.46461,22,-0.1657
ENSG00000184432,COPB2,48,0.43441,18,-1.1706,43,0.17464,34,-0.2851
ENSG00000114115,RBP1,45,0.27597,24,-0.7736,24,-0.9108,54,0.70744
ENSG00000158258,CLSTN2,22,-2.7020,99,-0.1518,212,1.71086,96,-0.2608
ENSG00000114120,SLC25A36,105,-0.3427,87,-0.5699,175,0.74773,108,-0.2918
ENSG00000177311,ZBTB38,127,0.06844,254,1.23159,142,0.30827,55,-1.4410
ENSG00000155903,RASA2,17,-0.8894,16,-0.7781,51,1.53901,18,-0.8082
ENSG00000114125,RNF7,46,-0.5960,13,-2.2910,74,0.38808,82,0.62288
ENSG00000069849,ATP1B3,48,-1.0696,82,-0.0480,106,0.49216,101,0.37536
ENSG00000114126,TFDP2,52,-0.4271,124,1.10105,73,0.27191,48,-0.5633
ENSG00000175066,GK5,24,0.08254,48,1.23851,22,-0.0293,14,-0.9226
ENSG00000114127,XRN1,59,0.72105,56,0.43092,45,0.10798,20,-1.3990
ENSG00000175054,ATR,21,-0.3455,32,0.42528,37,0.89922,14,-1.0275
ENSG00000144935,TRPC1,30,0.00353,17,-0.8675,55,1.49892,9,-2.0411
ENSG00000163714,U2SURP,305,0.81942,356,0.85912,180,-0.3223,103,-1.3215
ENSG00000175040,CHST2,24,-0.4311,16,-0.9301,40,0.67068,29,-0.0126
ENSG00000181744,DIPK2A,33,0.58541,14,-0.8812,28,0.20819,19,-0.5986
ENSG00000239922,AC092958.1,79,3.38025,9,-1.7782,4,-3.0285,9,-1.9191
ENSG00000163754,GYG1,20,-0.7903,5,-2.4864,38,0.48873,41,0.67596
ENSG00000071794,HLTF,73,0.12348,142,1.21256,69,0.01575,40,-1.0181
ENSG00000114744,COMMD2,39,0.54157,37,0.29659,37,0.39794,13,-1.4591
ENSG00000082996,RNF13,391,1.97607,98,-1.0022,73,-1.6905,126,-0.7549
ENSG00000070087,PFN2,150,-1.7289,162,-1.3744,525,0.63110,587,0.90646
ENSG00000196428,TSC22D2,34,-0.8957,43,-0.3859,82,0.92216,52,-0.0956
ENSG00000120742,SERP1,84,-0.3997,76,-0.4807,99,-0.0865,135,0.59820
ENSG00000144895,EIF2A,41,-0.2370,67,0.59686,49,0.13433,41,-0.2158
ENSG00000198843,SELENOT,127,-0.1641,50,-1.5394,176,0.54429,138,0.01314
ENSG00000181788,SIAH2,10,-1.2870,2,-2.9852,33,1.08306,25,0.39796
ENSG00000144893,MED12L,15,-0.9565,21,-0.2794,47,1.48848,16,-0.8764
ENSG00000152601,MBNL1,88,-0.3992,133,0.34802,153,0.79707,73,-0.7417
ENSG00000243069,ARHGEF26-AS1,26,-0.1600,50,0.92213,13,-1.4016,39,0.69292
ENSG00000114790,ARHGEF26,26,-0.6996,60,0.72693,11,-2.1316,70,1.49319
ENSG00000174953,DHX36,186,0.33741,268,0.86876,162,0.04632,91,-1.0321
ENSG00000169359,SLC33A1,24,-0.3717,23,-0.3416,32,0.24990,32,0.22022
ENSG00000163655,GMPS,34,-0.8237,71,0.50502,74,0.77987,43,-0.4017
ENSG00000169282,KCNAB1,18,-1.5828,38,-0.2381,72,1.16817,44,-0.0128
ENSG00000114850,SSR3,104,0.51085,76,-0.1217,66,-0.4311,78,-0.0904
ENSG00000163660,CCNL1,103,1.81563,37,-0.4965,40,-0.5061,16,-2.0496
ENSG00000174891,RSRC1,151,0.32388,267,1.22415,106,-0.3957,86,-0.7861
ENSG00000168827,GFM1,48,0.21980,22,-1.0524,47,0.18083,42,-0.0746
ENSG00000118855,MFSD1,25,0.10786,20,-0.2747,26,0.19178,22,-0.2029
ENSG00000180044,C3orf80,1,-4.4495,3,-2.9024,60,2.53494,21,-0.3383
ENSG00000068885,IFT80,81,0.76528,24,-1.3085,67,0.32262,36,-0.9009
ENSG00000113810,SMC4,44,1.26616,59,1.39238,14,-1.0626,8,-2.0069
ENSG00000213186,TRIM59,122,4.62610,4,-3.1631,1,-4.8791,8,-2.7542
ENSG00000186432,KPNA4,58,-0.9810,139,0.56421,128,0.57609,96,-0.0647
ENSG00000163590,PPM1L,37,-1.8167,141,0.52065,148,0.83494,110,0.14019
ENSG00000169255,B3GALNT1,13,-1.8070,37,-0.0295,61,1.15218,38,0.03336
ENSG00000169251,NMD3,28,-0.2302,42,0.45236,24,-0.5534,40,0.48185
ENSG00000196542,SPTSSB,1,-4.1035,2,-3.3092,33,1.04866,35,1.19156
ENSG00000244128,LINC01322,11,-1.9183,78,1.51022,27,-0.3254,43,0.65484
ENSG00000114209,PDCD10,46,0.01589,94,1.21956,42,-0.1722,33,-0.6325
ENSG00000163536,SERPINI1,101,-2.4583,84,-2.4431,851,1.85010,421,0.00374
ENSG00000173905,GOLIM4,324,1.02119,516,1.55733,44,-2.6590,157,-0.5632
ENSG00000008952,SEC62,1180,0.49068,1943,1.22517,617,-0.8095,695,-0.5912
ENSG00000173889,PHC3,45,0.38245,29,-0.3685,43,0.29227,27,-0.6192
ENSG00000163558,PRKCI,24,-0.9423,20,-1.0099,83,1.95741,18,-1.3884
ENSG00000136603,SKIL,61,-0.3413,117,0.77500,90,0.45583,53,-0.6266
ENSG00000013297,CLDN11,712,3.73136,48,-2.4876,24,-3.8422,84,-1.9317
ENSG00000013293,SLC7A14,45,-1.1183,97,0.27930,140,1.30589,55,-0.7609
ENSG00000163577,EIF5A2,9,-2.0525,19,-0.6610,40,0.70155,42,0.81574
ENSG00000154310,TNIK,91,-0.6851,307,1.48234,78,-0.9544,160,0.46408
ENSG00000075651,PLD1,62,3.39251,5,-2.2139,2,-3.8154,9,-1.5346
ENSG00000144959,NCEH1,3,-4.7787,65,-0.2044,169,2.34359,52,-0.6751
ENSG00000169760,NLGN1,27,-1.1155,75,0.69336,82,1.24898,29,-0.9853
ENSG00000177565,TBL1XR1,102,-0.5624,222,0.80047,181,0.61794,98,-0.6360
ENSG00000172667,ZMAT3,70,-1.5502,205,0.34796,204,0.45967,208,0.50154
ENSG00000121879,PIK3CA,47,-0.4109,130,1.38134,66,0.27996,36,-0.8742
ENSG00000121864,ZNF639,32,-0.1325,18,-0.9706,41,0.37398,36,0.05590
ENSG00000171109,MFN1,29,0.57060,3,-2.6350,35,1.04994,9,-1.6069
ENSG00000114450,GNB4,42,0.33555,25,-0.5840,41,0.30183,28,-0.4858
ENSG00000136522,MRPL47,32,-0.3888,10,-2.0085,41,0.10840,53,0.70039
ENSG00000136521,NDUFB5,70,-0.7764,46,-1.2785,130,0.44853,136,0.55912
ENSG00000058056,USP13,39,0.97357,36,0.58329,24,-0.1244,10,-1.6783
ENSG00000114757,PEX5L,280,0.06136,362,0.46363,348,0.53532,158,-1.0147
ENSG00000163728,TTC14,140,1.03828,79,-0.2128,105,0.34163,27,-2.0731
ENSG00000114416,FXR1,221,0.56773,268,0.74481,140,-0.3844,118,-0.7118
ENSG00000205981,DNAJC19,49,-0.1611,25,-1.1715,61,0.27310,60,0.23141
ENSG00000242808,SOX2-OT,1956,3.27933,371,-1.0451,69,-3.8603,276,-1.7357
ENSG00000181449,SOX2,269,0.63339,231,0.21357,58,-2.1722,269,0.63568
ENSG00000058063,ATP11B,26,0.45663,17,-0.2737,20,-0.0794,18,-0.3097
ENSG00000043093,DCUN1D1,59,-0.0577,70,0.22095,57,-0.1425,64,0.09502
ENSG00000078070,MCCC1,22,0.17622,18,-0.1610,27,0.58015,13,-0.8430
ENSG00000053524,MCF2L2,18,-0.8001,89,2.07572,22,-0.4791,23,-0.3753
ENSG00000114796,KLHL24,122,1.16301,89,0.27528,43,-1.0394,55,-0.6101
ENSG00000163872,YEATS2,32,-0.5120,39,-0.1476,60,0.79267,35,-0.3496
ENSG00000180834,MAP6D1,209,2.36252,17,-2.5048,57,-0.8822,31,-1.8805
ENSG00000175193,PARL,35,-0.4344,9,-2.3412,44,0.02187,63,0.84263
ENSG00000114770,ABCC5,23,-1.1564,11,-2.0655,93,2.01332,26,-0.9735
ENSG00000145191,EIF2B5,28,-0.0282,7,-2.0114,46,1.13516,18,-0.8472
ENSG00000161202,DVL3,42,0.15374,19,-1.0723,41,0.09945,41,0.08351
ENSG00000161203,AP2M1,142,-1.8246,109,-1.9672,678,1.29364,465,0.34255
ENSG00000161204,ABCF3,13,-1.3096,5,-2.3336,40,0.92171,34,0.53411
ENSG00000163888,CAMK2N2,16,-2.2719,37,-0.7231,67,0.26508,102,1.31180
ENSG00000175166,PSMD2,65,-1.2953,94,-0.5384,174,0.59788,171,0.55784
ENSG00000114867,EIF4G1,94,-0.0750,146,0.65065,106,0.16772,77,-0.4618
ENSG00000175182,FAM131A,18,-2.5581,18,-2.2233,168,2.00423,73,-0.1641
ENSG00000163882,POLR2H,18,-0.8801,10,-1.6054,45,1.06663,29,0.01965
ENSG00000090539,CHRD,2,-3.5043,2,-3.0917,45,2.47217,16,-0.3875
ENSG00000177383,MAGEF1,31,-1.0279,28,-1.0017,84,1.06742,53,0.00405
ENSG00000156931,VPS8,39,0.31349,11,-1.6655,46,0.71685,23,-0.7296
ENSG00000187068,C3orf70,26,-0.3500,27,-0.2216,26,-0.3348,42,0.68384
ENSG00000073803,MAP3K13,85,-0.2698,126,0.41257,95,-0.0647,104,0.12331
ENSG00000163900,TMEM41A,20,-0.0357,16,-0.3404,26,0.58566,15,-0.4958
ENSG00000163904,SENP2,45,-0.5190,106,0.97938,63,0.12814,53,-0.2044
ENSG00000136527,TRA2B,87,0.30788,64,-0.2410,71,-0.1128,71,-0.1144
ENSG00000244405,ETV5,12,-2.1002,40,-0.0660,63,0.97596,49,0.36582
ENSG00000058866,DGKG,15,-1.5058,16,-1.1459,69,1.81309,25,-0.6026
ENSG00000090520,DNAJB11,34,0.69992,1,-3.9286,29,0.31483,19,-0.4836
ENSG00000156976,EIF4A2,229,-1.7660,367,-0.8080,926,0.94243,773,0.49639
ENSG00000113916,BCL6,51,0.19608,44,-0.0849,35,-0.5226,54,0.30454
ENSG00000145012,LPP,77,0.73904,118,1.26842,24,-1.5082,44,-0.4334
ENSG00000152492,CCDC50,98,1.22049,91,0.70330,35,-0.9653,33,-1.0946
ENSG00000114279,FGF12,47,-3.0338,465,0.81754,488,1.31046,257,-0.2033
ENSG00000127249,ATP13A4,26,-0.8880,23,-0.9256,10,-2.3971,95,2.31963
ENSG00000198836,OPA1,61,-1.2327,106,-0.1763,194,1.15736,106,-0.2308
ENSG00000114315,HES1,86,0.29549,97,0.41254,23,-2.0752,109,0.84025
ENSG00000133657,ATP13A3,26,-0.4424,20,-0.7601,45,0.72800,31,-0.1151
ENSG00000041802,LSG1,19,-0.3917,23,-0.0682,29,0.41514,23,-0.0393
ENSG00000114331,ACAP2,90,0.90912,97,0.76619,63,0.08903,16,-2.2621
ENSG00000184203,PPP1R2,50,-0.6896,69,-0.0633,90,0.48757,76,0.12560
ENSG00000189058,APOD,1458,2.80474,141,-2.1573,107,-2.8731,332,-1.0572
ENSG00000061938,TNK2,45,-0.9886,31,-1.3819,85,0.20073,116,0.94155
ENSG00000072274,TFRC,31,-0.9485,42,-0.3273,55,0.16695,70,0.70973
ENSG00000161217,PCYT1A,39,0.01673,77,1.13439,39,-0.0152,26,-0.7445
ENSG00000213123,TCTEX1D2,15,-1.5119,41,0.24425,41,0.31920,47,0.66533
ENSG00000163960,UBXN7,76,0.37325,114,0.95999,57,-0.2328,42,-0.7950
ENSG00000163961,RNF168,57,-0.2456,165,1.62760,59,-0.1672,43,-0.7535
ENSG00000174013,FBXO45,44,-0.2736,69,0.50179,66,0.55006,37,-0.6309
ENSG00000163964,PIGX,55,-0.9211,124,0.53008,128,0.80327,75,-0.3679
ENSG00000180370,PAK2,166,1.35335,88,-0.1285,52,-1.1102,69,-0.6084
ENSG00000119231,SENP5,46,-0.3168,40,-0.4706,69,0.54491,51,-0.1041
ENSG00000114503,NCBP2,55,-0.0493,43,-0.4232,51,-0.1729,66,0.36200
ENSG00000270170,NCBP2AS2,24,-1.1965,2,-4.1140,76,1.17665,53,0.29117
ENSG00000075711,DLG1,310,1.42496,133,-0.4210,128,-0.5885,96,-1.1008
ENSG00000161267,BDH1,7,-2.1246,9,-1.5285,31,0.45906,42,1.23801
ENSG00000145016,RUBCN,22,-1.0797,14,-1.6175,70,1.34153,37,-0.1700
ENSG00000122068,FYTTD1,70,0.32858,76,0.39083,66,0.20518,38,-0.8483
ENSG00000186001,LRCH3,57,0.71297,35,-0.2737,40,-0.0561,29,-0.6777
ENSG00000182899,RPL35A,618,0.30296,366,-0.6000,350,-0.8122,696,0.57499
ENSG00000182903,ZNF721,53,-0.3100,78,0.37189,80,0.55693,48,-0.5149
ENSG00000174227,PIGG,22,0.10014,0,-5.7907,28,0.60801,20,-0.0826
ENSG00000273238,TMEM271,3,-3.7385,33,-0.1035,64,1.41564,41,0.27655
ENSG00000169020,ATP5ME,907,0.43249,447,-0.7934,481,-0.8286,938,0.50948
ENSG00000185619,PCGF3,18,-1.1583,6,-2.5687,55,1.14127,38,0.23053
ENSG00000168993,CPLX1,11,-4.1064,38,-2.0570,173,0.34957,292,1.78644
ENSG00000178950,GAK,26,-1.0960,21,-1.2409,84,1.38096,41,-0.2817
ENSG00000127419,TMEM175,17,-0.6369,6,-2.1259,33,0.63184,29,0.39260
ENSG00000159692,CTBP1,64,-1.3302,103,-0.3902,155,0.35386,186,0.77058
ENSG00000090316,MAEA,25,-1.0103,5,-3.0840,66,0.96303,52,0.37011
ENSG00000163950,SLBP,35,-1.1349,28,-1.2716,93,0.84257,77,0.38077
ENSG00000168936,TMEM129,24,0.02302,3,-2.9424,27,0.22861,28,0.31722
ENSG00000068078,FGFR3,62,-1.7581,140,-0.2793,63,-1.7348,383,2.37402
ENSG00000168924,LETM1,28,-0.6203,21,-0.9268,49,0.52290,44,0.30174
ENSG00000109685,NSD2,49,-0.6973,157,1.34356,69,-0.0693,67,-0.1330
ENSG00000243449,C4orf48,674,0.99924,141,-1.7354,338,-0.5085,401,-0.1777
ENSG00000185818,NAT8L,69,-1.8869,114,-0.8767,256,0.52931,306,0.97331
ENSG00000123933,MXD4,54,-0.2172,74,0.32580,40,-0.7674,82,0.68102
ENSG00000063978,RNF4,26,-0.5303,13,-1.4764,47,0.64909,38,0.20607
ENSG00000125386,FAM193A,37,0.05583,73,1.16583,38,0.11698,21,-1.0150
ENSG00000087274,ADD1,209,-0.1228,98,-1.2658,258,0.32436,240,0.16261
ENSG00000109736,MFSD10,18,-0.3838,2,-3.3344,32,0.95034,21,-0.0773
ENSG00000087269,NOP14,22,-0.1934,60,1.53147,17,-0.6938,22,-0.1774
ENSG00000125388,GRK4,21,-0.4988,70,1.63176,18,-0.7880,28,0.08364
ENSG00000197386,HTT,24,-1.7205,60,-0.1009,112,1.38007,56,-0.2586
ENSG00000159788,RGS12,28,-1.4412,69,0.19888,100,1.15642,54,-0.2715
ENSG00000163956,LRPAP1,49,-1.0293,21,-2.0651,144,1.27928,82,-0.0641
ENSG00000132406,TMEM128,25,0.40954,3,-2.5518,17,-0.3906,26,0.46864
ENSG00000168824,NSG1,6,-4.0031,14,-2.4628,152,1.87218,85,0.28776
ENSG00000168818,STX18,26,0.30189,20,-0.1719,14,-0.8757,28,0.48667
ENSG00000072832,CRMP1,33,-2.2969,68,-0.9341,203,1.15457,157,0.49515
ENSG00000152969,JAKMIP1,5,-3.4556,31,-0.4767,57,0.69286,67,1.10233
ENSG00000109501,WFS1,28,-1.5244,35,-0.9372,56,-0.3083,121,1.56088
ENSG00000074211,PPP2R2C,118,-1.0041,190,-0.0890,286,0.79631,203,0.01828
ENSG00000013288,MAN2B2,19,-0.7515,12,-1.2894,37,0.58466,34,0.40709
ENSG00000179010,MRFAP1,476,-0.1385,233,-1.2087,502,-0.0288,642,0.50432
ENSG00000170846,AC093323.1,17,-1.4495,31,-0.2948,51,0.66961,47,0.49131
ENSG00000178988,MRFAP1L1,124,0.00759,144,0.24428,149,0.39289,92,-0.5826
ENSG00000170871,KIAA0232,161,0.18396,208,0.56049,176,0.37543,86,-1.0200
ENSG00000132405,TBC1D14,29,-0.4744,43,0.21638,41,0.17766,41,0.15771
ENSG00000173011,TADA2B,18,-0.4560,5,-2.1466,25,0.18104,32,0.70011
ENSG00000109519,GRPEL1,22,-0.8478,33,-0.0677,45,0.57334,37,0.15104
ENSG00000184985,SORCS2,34,0.38346,6,-2.1681,19,-0.7710,39,0.73633
ENSG00000163995,ABLIM2,3,-3.7925,13,-1.5268,79,2.01217,37,-0.0045
ENSG00000071127,WDR1,49,-0.2651,7,-3.0191,57,0.04955,78,0.73503
ENSG00000178163,ZNF518B,19,-0.5617,57,1.35913,28,0.16987,19,-0.5381
ENSG00000157869,RAB28,40,0.99751,4,-2.6987,18,-0.6946,27,0.08624
ENSG00000038219,BOD1L1,366,0.13277,912,1.70293,324,-0.1178,150,-1.5003
ENSG00000137449,CPEB2,75,1.05391,26,-0.9343,37,-0.4704,38,-0.4566
ENSG00000118564,FBXL5,128,0.38470,59,-0.9084,115,0.16103,93,-0.2762
ENSG00000237765,FAM200B,137,0.52569,181,0.85221,82,-0.5314,80,-0.5812
ENSG00000169762,TAPT1,51,0.17035,33,-0.5477,46,-0.0548,49,0.08093
ENSG00000169744,LDB2,6,-4.3521,56,-0.8053,196,1.93602,94,-0.0105
ENSG00000151552,QDPR,914,1.43340,220,-1.3035,197,-1.7098,519,0.03139
ENSG00000002549,LAP3,65,0.87889,27,-0.7332,31,-0.6435,41,-0.1307
ENSG00000118579,MED28,33,-0.4799,28,-0.6456,45,0.15499,52,0.48905
ENSG00000163257,DCAF16,61,1.00696,30,-0.4072,33,-0.3270,27,-0.7302
ENSG00000178177,LCORL,40,0.61954,35,0.27576,20,-0.7922,28,-0.0973
ENSG00000145147,SLIT2,4,-2.8685,31,0.24530,49,1.50336,25,-0.1426
ENSG00000163138,PACRGL,13,-0.7028,7,-1.4215,32,1.18532,17,-0.3003
ENSG00000185774,KCNIP4,7,-3.9312,59,-0.4421,141,1.46441,92,0.36239
ENSG00000152990,ADGRA3,43,0.20588,34,-0.2158,12,-2.0802,64,1.16391
ENSG00000109819,PPARGC1A,7,-2.3669,26,-0.1604,40,0.71817,41,0.75293
ENSG00000109606,DHX15,65,0.47753,34,-0.6757,61,0.35427,36,-0.7126
ENSG00000181982,CCDC149,14,-1.2784,76,1.66441,23,-0.4096,33,0.30045
ENSG00000053900,ANAPC4,23,-0.0244,4,-2.6172,33,0.73635,21,-0.2184
ENSG00000250317,SMIM20,32,-0.1454,22,-0.6842,24,-0.6622,51,0.89183
ENSG00000168214,RBPJ,427,1.65493,160,-0.5181,110,-1.3010,152,-0.7290
