Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000113048,MRPS27,24,-1.0495,42,-0.2035,51,0.10420,49,0.05186,36,-0.4356,45,-0.1066,25,-0.9583,52,0.14557,64,0.45780,76,0.74831,61,0.39309
ENSG00000083312,TNPO1,77,0.50605,58,0.03173,45,-0.3701,36,-0.6740,56,-0.0157,100,0.93889,17,-1.8357,74,0.44026,67,0.26407,42,-0.4554,49,-0.2149
ENSG00000157107,FCHO2,59,1.54036,18,-0.4430,18,-0.4054,9,-1.4912,8,-1.6022,37,0.72999,8,-1.6371,34,0.56961,27,0.18811,21,-0.2015,22,-0.1101
ENSG00000145741,BTF3,159,-0.0029,158,-0.0143,222,0.53956,150,-0.0890,119,-0.4522,77,-1.1209,142,-0.1791,135,-0.2560,138,-0.2196,185,0.23840,265,0.83324
ENSG00000171617,ENC1,91,-3.9232,378,-1.8493,1668,0.43510,1402,0.15341,574,-1.2262,1174,-0.1286,431,-1.6551,671,-0.9911,3360,1.65749,2424,1.06495,1835,0.59175
ENSG00000049860,HEXB,20,-0.9889,27,-0.5367,19,-1.1228,14,-1.5021,18,-1.1716,44,0.18820,32,-0.2932,68,0.89992,70,0.94967,55,0.55456,61,0.72818
ENSG00000164347,GFM2,10,-1.3647,15,-0.7686,40,0.73883,28,0.14252,30,0.24401,19,-0.4363,29,0.22355,19,-0.4333,20,-0.3411,42,0.82270,26,0.03776
ENSG00000164346,NSA2,563,0.42091,393,-0.1547,466,0.11476,571,0.44317,418,-0.0571,351,-0.3322,498,0.22025,299,-0.5781,369,-0.2527,302,-0.5631,539,0.34790
ENSG00000198780,FAM169A,26,-1.7313,44,-0.9877,95,0.21942,61,-0.4921,68,-0.3125,122,0.62426,137,0.81057,137,0.80763,50,-0.7800,79,-0.0742,95,0.21597
ENSG00000113161,HMGCR,9,-3.6263,50,-1.1467,66,-0.7425,70,-0.6497,132,0.34395,122,0.22146,118,0.17107,197,1.01617,163,0.69688,123,0.23086,119,0.17504
ENSG00000113163,CERT1,99,-0.4458,56,-1.3204,103,-0.3861,152,0.22665,144,0.13417,178,0.48108,166,0.36712,141,0.10908,191,0.60010,95,-0.5195,127,-0.0612
ENSG00000122008,POLK,87,1.83257,27,-0.1505,6,-2.2856,5,-2.5373,32,0.11300,70,1.42479,35,0.25227,27,-0.1630,21,-0.5540,4,-2.8485,14,-1.1694
ENSG00000164252,AGGF1,144,0.12040,77,-0.8434,108,-0.3231,118,-0.1880,140,0.07520,172,0.40710,140,0.07966,176,0.44751,160,0.29468,82,-0.7542,148,0.17209
ENSG00000113231,PDE8B,29,-1.6983,112,0.34983,205,1.37126,86,-0.0789,73,-0.3423,112,0.34180,56,-0.7279,62,-0.5739,56,-0.7249,55,-0.7720,146,0.78763
ENSG00000164253,WDR41,21,-0.5886,17,-0.9303,17,-0.9628,43,0.50264,31,-0.0395,58,0.98613,33,0.08550,24,-0.4374,42,0.44324,41,0.40237,21,-0.6536
ENSG00000171530,TBCA,313,0.05293,306,0.02009,306,0.01781,289,-0.0715,417,0.51825,319,0.08633,242,-0.3516,308,0.02984,292,-0.0563,233,-0.4056,302,-0.0048
ENSG00000132842,AP3B1,141,2.34211,21,-0.8646,31,-0.2785,26,-0.5558,25,-0.6090,36,-0.0688,17,-1.2002,41,0.13098,26,-0.5657,21,-0.8975,28,-0.4449
ENSG00000085365,SCAMP1,76,-0.9354,67,-1.1242,50,-1.5830,131,-0.1124,146,0.05889,232,0.82164,189,0.47575,132,-0.0909,182,0.41366,212,0.66712,127,-0.1543
ENSG00000152409,JMY,69,0.12542,74,0.24543,56,-0.2010,59,-0.1152,36,-0.8567,81,0.39587,82,0.40670,108,0.87141,37,-0.8144,32,-1.0456,63,-0.0018
ENSG00000152413,HOMER1,36,-2.4553,103,-0.8908,165,-0.1600,165,-0.1581,113,-0.7413,296,0.78506,158,-0.2262,161,-0.1954,294,0.77422,185,0.01915,334,0.99273
ENSG00000164309,CMYA5,38,0.44263,55,1.06553,18,-0.6914,29,0.04152,8,-1.9455,27,-0.0637,37,0.42651,36,0.37341,29,0.01579,13,-1.2048,24,-0.2722
ENSG00000177034,MTX3,28,-0.7088,36,-0.3359,35,-0.3955,41,-0.1478,55,0.31541,58,0.41030,55,0.33794,46,0.04494,46,0.05333,49,0.15167,43,-0.0550
ENSG00000164300,SERINC5,110,3.12214,16,-0.4119,14,-0.6585,6,-1.8422,18,-0.2602,15,-0.4724,11,-0.9219,14,-0.6015,6,-1.9338,8,-1.4268,14,-0.6392
ENSG00000039319,ZFYVE16,316,3.35438,8,-2.9152,33,-0.8099,22,-1.4483,39,-0.5672,89,0.73778,21,-1.5114,36,-0.6712,22,-1.4317,18,-1.7431,17,-1.7897
ENSG00000249042,AC008771.1,10,-1.5928,32,0.09369,44,0.59224,44,0.60582,36,0.26578,36,0.29384,21,-0.5779,16,-0.9971,31,0.03738,23,-0.4005,39,0.41829
ENSG00000228716,DHFR,81,0.86600,56,0.26530,39,-0.3210,59,0.32471,57,0.27461,50,0.07774,42,-0.2055,41,-0.2503,27,-0.8493,35,-0.4786,38,-0.3477
ENSG00000113318,MSH3,86,0.76318,53,-0.0350,39,-0.5175,66,0.31953,22,-1.3862,56,0.06191,64,0.27874,70,0.42575,50,-0.1124,29,-0.9674,58,0.12685
ENSG00000113319,RASGRF2,24,-2.4126,69,-0.8549,239,1.13249,116,-0.0543,12,-3.4423,100,-0.2853,23,-2.4518,70,-0.8353,115,-0.0756,182,0.67261,374,1.96930
ENSG00000145687,SSBP2,31,-1.2401,56,-0.3452,50,-0.5125,33,-1.1355,62,-0.1620,81,0.24999,96,0.52533,65,-0.1087,76,0.14545,103,0.63827,110,0.75143
ENSG00000152348,ATG10,35,0.97830,8,-1.2898,11,-0.8390,11,-0.7923,38,1.11303,35,0.97071,4,-2.1634,16,-0.3053,18,-0.0917,15,-0.3220,19,-0.0101
ENSG00000186468,RPS23,882,0.66045,1067,0.98350,1296,1.32619,716,0.31702,570,-0.0473,159,-1.9823,459,-0.3865,305,-1.0125,177,-1.8259,435,-0.4708,396,-0.6160
ENSG00000174695,TMEM167A,60,-0.3032,66,-0.1463,73,-0.0009,71,-0.0401,72,-0.0259,50,-0.5796,80,0.15088,80,0.15416,86,0.27130,83,0.20402,80,0.14357
ENSG00000038427,VCAN,223,2.61434,154,1.83693,53,-0.0096,12,-2.1569,41,-0.3929,34,-0.6913,14,-1.9947,15,-1.8871,16,-1.8345,8,-2.7788,13,-2.0745
ENSG00000164176,EDIL3,926,2.84775,47,-2.1817,93,-1.1765,75,-1.5020,194,-0.0497,86,-1.2894,177,-0.2015,215,0.11257,81,-1.3857,202,0.00886,110,-0.9212
ENSG00000127184,COX7C,381,-1.2532,1036,0.29442,1115,0.41450,1234,0.58165,699,-0.3295,329,-1.4726,1000,0.23797,1231,0.57784,565,-0.6573,1010,0.25448,878,0.03014
ENSG00000145715,RASA1,24,-1.2555,25,-1.1648,17,-1.7382,71,0.42780,63,0.22318,100,0.99108,56,0.04424,46,-0.2701,81,0.63402,67,0.33465,50,-0.1491
ENSG00000134480,CCNH,26,-0.7281,29,-0.5698,44,0.04755,13,-1.7857,54,0.38457,47,0.16009,36,-0.2666,36,-0.2467,47,0.14447,67,0.73227,69,0.76964
ENSG00000164180,TMEM161B,30,0.73296,22,0.22487,7,-1.4422,13,-0.5036,8,-1.3373,39,1.19915,18,-0.0527,8,-1.2439,24,0.39501,21,0.13551,17,-0.1431
ENSG00000247828,TMEM161B-AS1,105,0.49123,66,-0.2393,94,0.30719,70,-0.1575,85,0.15194,145,1.03317,48,-0.7228,97,0.36441,47,-0.7739,37,-1.1233,56,-0.4992
ENSG00000245526,LINC00461,62,-0.0507,106,0.81918,75,0.24376,52,-0.3287,95,0.63172,76,0.27770,49,-0.4256,75,0.24332,38,-0.8009,41,-0.6696,36,-0.8804
ENSG00000081189,MEF2C,111,-3.2147,384,-1.3953,649,-0.6016,899,-0.0957,407,-1.3078,696,-0.4945,1437,0.66496,1739,0.98816,1273,0.46387,1235,0.41432,1670,0.91925
ENSG00000153140,CETN3,95,1.63432,44,0.32184,27,-0.4358,29,-0.3588,26,-0.5245,58,0.74643,23,-0.7120,21,-0.8322,21,-0.8310,8,-2.2294,47,0.41082
ENSG00000176055,MBLAC2,7,-1.3796,8,-1.1043,12,-0.5997,13,-0.4048,17,-0.0174,32,0.99546,32,1.00238,14,-0.3083,9,-0.9328,34,1.09315,12,-0.5713
ENSG00000164199,ADGRV1,32,0.31817,118,2.77976,19,-0.4564,1,-4.1006,24,-0.0965,57,1.30681,1,-4.2516,5,-2.4367,16,-0.7348,9,-1.5093,3,-3.2433
ENSG00000113369,ARRDC3,46,1.14974,22,-0.0734,26,0.19029,20,-0.1790,21,-0.1341,26,0.20511,12,-0.9281,21,-0.1055,10,-1.2216,18,-0.3461,28,0.33718
ENSG00000237187,NR2F1-AS1,30,-1.3161,78,0.13450,104,0.60861,88,0.32934,56,-0.3794,68,-0.0836,71,-0.0110,93,0.42338,58,-0.3134,67,-0.0881,72,0.01801
ENSG00000175745,NR2F1,113,-0.4871,193,0.36300,194,0.37571,137,-0.1789,186,0.30450,242,0.73660,151,-0.0323,153,-0.0111,115,-0.4507,93,-0.7719,115,-0.4582
ENSG00000113391,FAM172A,53,0.09403,50,0.02337,94,1.05336,33,-0.6249,52,0.07821,62,0.35348,42,-0.2536,38,-0.4042,27,-0.9500,30,-0.7796,65,0.41795
ENSG00000133302,SLF1,46,0.41739,20,-0.8723,50,0.54255,39,0.14207,7,-2.3913,97,1.70428,9,-2.0381,10,-1.8393,23,-0.6496,35,-0.0206,54,0.68831
ENSG00000175471,MCTP1,29,-1.2108,20,-1.7207,73,0.21370,49,-0.4129,117,0.99863,130,1.17954,40,-0.7342,39,-0.7664,74,0.24262,57,-0.1835,74,0.23357
ENSG00000198677,TTC37,90,0.44492,42,-0.7564,38,-0.8911,44,-0.6710,54,-0.3604,134,1.11381,59,-0.2207,85,0.34883,89,0.42716,80,0.26234,34,-1.0440
ENSG00000164292,RHOBTB3,312,1.86420,294,1.74978,73,-0.5804,51,-1.1293,224,1.24476,52,-1.0835,72,-0.5886,20,-2.4844,16,-2.8147,23,-2.2962,28,-1.9920
ENSG00000173221,GLRX,14,-1.6289,37,-0.1612,12,-1.8259,56,0.48234,23,-0.9204,23,-0.9209,48,0.25535,48,0.25075,48,0.23483,99,1.47118,46,0.16664
ENSG00000118985,ELL2,170,0.94760,30,-1.7208,78,-0.3103,104,0.14326,63,-0.6371,101,0.10259,95,-0.0008,127,0.45833,112,0.26096,85,-0.1710,81,-0.2578
ENSG00000175426,PCSK1,2,-5.1548,10,-3.1522,6,-3.8588,102,0.25913,110,0.39275,81,-0.0911,217,1.55926,117,0.48818,148,0.88343,112,0.42268,43,-1.0558
ENSG00000153113,CAST,278,1.18278,137,0.00619,68,-1.0769,146,0.10836,139,0.02860,136,0.00089,92,-0.6030,171,0.36402,163,0.28227,115,-0.2661,55,-1.3946
ENSG00000113441,LNPEP,68,-0.4459,43,-1.1375,43,-1.1338,94,0.04206,120,0.44648,201,1.32321,81,-0.1801,80,-0.2029,163,0.95485,62,-0.5937,45,-1.0660
ENSG00000174136,RGMB,16,-1.2233,30,-0.3156,44,0.27139,24,-0.6206,16,-1.2434,44,0.30648,26,-0.5255,25,-0.5683,64,0.91620,59,0.76514,54,0.61799
ENSG00000153922,CHD1,102,1.25770,28,-0.8216,57,0.26344,28,-0.8176,18,-1.4688,78,0.79112,68,0.55455,67,0.53552,30,-0.6980,21,-1.2766,30,-0.7029
ENSG00000174132,FAM174A,26,-0.9188,17,-1.6020,18,-1.4452,51,0.09903,51,0.07922,45,-0.0906,45,-0.1179,71,0.62518,46,-0.0763,82,0.87396,77,0.75966
ENSG00000145730,PAM,27,-1.9649,42,-1.2942,101,0.03328,60,-0.7632,21,-2.3503,74,-0.4565,151,0.68937,175,0.94131,91,-0.1251,216,1.30547,128,0.42124
ENSG00000145725,PPIP5K2,50,0.02122,24,-1.0606,28,-0.8665,42,-0.2459,4,-3.6940,123,1.54200,58,0.25391,97,1.11375,24,-1.0798,46,-0.1165,46,-0.1045
ENSG00000181751,C5orf30,48,0.37928,14,-1.4344,42,0.19480,32,-0.2524,19,-0.9934,36,-0.0473,20,-0.9862,42,0.19599,67,0.93689,48,0.40690,43,0.22185
ENSG00000184349,EFNA5,5,-2.9039,25,-0.7519,20,-1.0505,32,-0.3641,43,0.08895,52,0.40943,51,0.37272,51,0.36979,47,0.22927,66,0.79621,52,0.40997
ENSG00000145743,FBXL17,42,-1.3927,81,-0.4127,79,-0.4476,107,0.03085,114,0.11991,173,0.81230,112,0.09762,110,0.06551,118,0.18604,106,0.00527,116,0.15677
ENSG00000151422,FER,72,0.79781,55,0.36405,24,-0.8954,68,0.70738,53,0.30982,76,0.89903,29,-0.6439,33,-0.4631,35,-0.3650,14,-1.7063,24,-0.9421
ENSG00000198961,PJA2,197,-1.6758,255,-1.2879,360,-0.7695,492,-0.2881,652,0.15663,624,0.08709,770,0.42719,941,0.75985,826,0.54151,639,0.12580,742,0.36539
ENSG00000112893,MAN2A1,91,1.89612,8,-1.8916,6,-2.2941,14,-1.1094,43,0.56111,60,1.11463,17,-0.8487,38,0.34726,27,-0.1915,20,-0.6453,8,-1.9288
ENSG00000164209,SLC25A46,50,-1.3204,36,-1.8141,73,-0.7540,126,0.08224,121,0.01983,149,0.35870,73,-0.7666,189,0.74776,190,0.75737,179,0.65295,127,0.09793
ENSG00000134987,WDR36,26,0.50285,14,-0.4430,9,-1.1240,9,-1.1067,8,-1.2419,23,0.29259,29,0.64713,45,1.42923,13,-0.5555,20,0.04102,14,-0.5273
ENSG00000152495,CAMK4,15,-3.2096,76,-0.8414,268,1.18650,62,-1.1616,48,-1.5263,154,0.25317,168,0.39833,88,-0.6183,211,0.76923,106,-0.3384,248,1.05166
ENSG00000164211,STARD4,11,-1.3019,25,-0.0890,18,-0.5764,23,-0.2440,11,-1.2743,23,-0.2192,33,0.33314,53,1.12276,46,0.87293,29,0.12896,21,-0.3768
ENSG00000134986,NREP,35,-1.9555,89,-0.5694,84,-0.6478,167,0.42678,99,-0.3913,124,-0.0418,271,1.25420,244,1.06626,68,-0.9619,107,-0.2798,117,-0.1400
ENSG00000224032,EPB41L4A-AS1,42,-0.5551,82,0.48833,83,0.50693,105,0.89962,43,-0.5147,48,-0.3588,75,0.34353,45,-0.4494,27,-1.2495,57,-0.0840,57,-0.0795
ENSG00000134982,APC,658,0.08026,707,0.19607,368,-0.8204,991,0.75141,1244,1.14289,566,-0.1570,1002,0.76885,508,-0.3257,304,-1.1123,216,-1.6203,313,-1.0671
ENSG00000153037,SRP19,116,0.39514,62,-0.5776,99,0.13502,82,-0.1496,91,0.00816,73,-0.3277,97,0.11505,75,-0.2854,103,0.21219,84,-0.1125,112,0.33692
ENSG00000129625,REEP5,159,-1.4574,160,-1.4470,223,-0.9517,260,-0.7191,259,-0.7237,367,-0.1866,449,0.13302,743,0.96683,539,0.42854,830,1.15841,554,0.47154
ENSG00000172795,DCP2,24,-0.7557,16,-1.3479,36,-0.1367,36,-0.1342,16,-1.3877,63,0.74791,71,0.93529,50,0.35907,38,-0.0875,47,0.25352,40,0.02018
ENSG00000047188,YTHDC2,25,-0.3906,15,-1.1867,24,-0.4731,30,-0.1203,11,-1.6300,85,1.60852,22,-0.6227,31,-0.0879,44,0.48121,41,0.35045,32,-0.0500
ENSG00000152503,TRIM36,19,-1.1480,27,-0.6659,16,-1.4064,45,0.15659,60,0.60431,50,0.30918,20,-1.1249,23,-0.8750,89,1.27190,42,0.04277,61,0.64519
ENSG00000164219,PGGT1B,39,0.65622,31,0.24691,33,0.35442,18,-0.5397,21,-0.3381,48,1.00031,41,0.72786,20,-0.4206,9,-1.5097,15,-0.8091,11,-1.2427
ENSG00000164221,CCDC112,138,1.32257,35,-0.8730,74,0.26782,34,-0.9216,80,0.40060,70,0.19655,72,0.23851,31,-1.0446,61,-0.0306,24,-1.4295,65,0.05987
ENSG00000145780,FEM1C,32,-0.0311,39,0.25636,32,-0.0395,15,-1.2079,58,0.91242,32,-0.0700,8,-2.0752,13,-1.4267,39,0.26854,44,0.46918,51,0.70861
ENSG00000134970,TMED7,121,1.43272,42,-0.3144,54,0.08452,22,-1.2580,22,-1.2977,36,-0.5657,19,-1.5049,43,-0.2834,69,0.47579,76,0.61819,62,0.29837
ENSG00000129596,CDO1,7,-2.2090,48,0.60481,45,0.48773,20,-0.7933,27,-0.3028,20,-0.7702,17,-1.0374,27,-0.3190,49,0.61545,55,0.80838,50,0.65917
ENSG00000145782,ATG12,106,0.71560,47,-0.5647,47,-0.5753,54,-0.3600,77,0.19096,93,0.49002,54,-0.3760,63,-0.1173,62,-0.1400,49,-0.5170,98,0.58419
ENSG00000177879,AP3S1,52,-1.0295,67,-0.6596,86,-0.2725,140,0.49735,78,-0.4342,109,0.09532,123,0.29279,80,-0.3986,118,0.22226,169,0.80846,107,0.07067
ENSG00000092421,SEMA6A,206,3.48743,38,0.10894,5,-2.7491,12,-1.5464,21,-0.7670,14,-1.3657,11,-1.6972,31,-0.1936,17,-1.0888,16,-1.1488,13,-1.4626
ENSG00000172869,DMXL1,53,0.55645,25,-0.6411,32,-0.2455,32,-0.2304,17,-1.2092,49,0.44235,35,-0.1265,42,0.18775,35,-0.0954,50,0.46509,42,0.16899
ENSG00000133835,HSD17B4,129,1.14139,73,0.19652,39,-0.7944,30,-1.1633,84,0.42202,58,-0.1605,31,-1.1299,69,0.09153,60,-0.1237,78,0.30239,61,-0.1043
ENSG00000151304,SRFBP1,40,0.79758,16,-0.6097,24,-0.0559,23,-0.0670,18,-0.4368,28,0.23073,45,0.97679,20,-0.2895,18,-0.4507,16,-0.6915,20,-0.2994
ENSG00000205302,SNX2,49,-0.3844,44,-0.5736,74,0.25462,36,-0.8444,49,-0.3816,64,0.03320,105,0.82267,61,-0.0587,61,-0.0415,64,0.03296,86,0.49026
ENSG00000064652,SNX24,44,1.01088,22,-0.0861,15,-0.7003,27,0.20215,30,0.38567,26,0.12833,20,-0.2129,18,-0.4285,25,0.11570,16,-0.6210,16,-0.5590
ENSG00000168944,CEP120,38,0.95517,14,-0.5884,15,-0.5344,14,-0.5713,8,-1.4543,29,0.53495,14,-0.6304,40,1.03490,18,-0.2494,25,0.25477,16,-0.3895
ENSG00000151292,CSNK1G3,44,-0.2814,36,-0.5803,34,-0.6683,74,0.55786,59,0.17128,64,0.30975,60,0.19734,47,-0.1851,67,0.38331,44,-0.2709,50,-0.0759
ENSG00000168916,ZNF608,65,1.73332,40,0.88813,49,1.24444,12,-0.9653,6,-2.0249,26,0.19655,14,-0.7289,17,-0.5180,10,-1.2783,2,-3.1857,14,-0.7921
ENSG00000155324,GRAMD2B,95,1.47174,126,2.02881,40,0.01228,8,-2.3563,58,0.63353,43,0.15438,22,-0.8961,15,-1.4085,10,-2.0966,9,-2.1587,6,-2.6394
ENSG00000164904,ALDH7A1,184,1.56963,197,1.70571,75,0.04750,35,-1.1073,146,1.15426,47,-0.6775,23,-1.7588,20,-1.9140,23,-1.7364,12,-2.6911,38,-1.0102
ENSG00000164902,PHAX,111,-0.0903,92,-0.3872,127,0.11385,108,-0.1328,98,-0.2933,112,-0.0764,211,0.95844,97,-0.3095,120,0.03190,77,-0.6586,143,0.30753
ENSG00000164241,C5orf63,112,2.29310,44,0.57245,22,-0.4937,22,-0.4830,34,0.17148,53,0.89360,15,-1.0485,12,-1.4383,15,-1.1040,3,-3.2003,4,-2.8426
ENSG00000145794,MEGF10,107,3.40154,18,-0.0320,14,-0.3910,1,-4.0124,41,1.29259,12,-0.6039,3,-2.5686,1,-3.6603,4,-2.0943,2,-2.9830,0,-5.7889
ENSG00000205279,CTXN3,0,-5.9339,13,-1.4145,42,0.42562,71,1.29771,0,-8.2623,0,-5.4166,0,-5.9762,14,-1.2378,48,0.61916,95,1.84089,74,1.36351
ENSG00000245937,LINC01184,66,0.58844,42,-0.1346,18,-1.4344,57,0.34264,29,-0.7181,57,0.35337,71,0.69693,48,0.06188,37,-0.3463,40,-0.2164,41,-0.1855
ENSG00000064651,SLC12A2,686,3.28219,37,-1.8724,47,-1.4971,56,-1.2500,123,-0.0344,79,-0.7157,75,-0.8018,100,-0.3622,59,-1.1728,77,-0.7722,48,-1.4556
ENSG00000169567,HINT1,262,-1.3247,398,-0.6896,672,0.12703,954,0.69902,487,-0.3808,322,-1.0118,571,-0.1305,593,-0.0709,780,0.36691,949,0.68991,838,0.48501
ENSG00000186687,LYRM7,116,-0.0017,95,-0.3059,98,-0.2674,110,-0.0810,127,0.14588,134,0.22755,180,0.71364,95,-0.3041,73,-0.7044,109,-0.0906,137,0.26632
ENSG00000158985,CDC42SE2,191,0.18561,100,-0.8111,186,0.14737,155,-0.1451,114,-0.6229,182,0.10862,240,0.56023,166,-0.0339,176,0.05543,204,0.29649,153,-0.1625
ENSG00000158987,RAPGEF6,68,1.54122,11,-1.3776,18,-0.5857,9,-1.5556,36,0.47158,76,1.76162,17,-0.7202,12,-1.2303,17,-0.7042,18,-0.6257,15,-0.9152
ENSG00000217128,FNIP1,89,1.71789,19,-0.7880,25,-0.3873,19,-0.8049,20,-0.7502,59,0.98417,14,-1.2996,19,-0.8408,43,0.46682,31,-0.0724,18,-0.8924
ENSG00000164398,ACSL6,38,-2.2621,193,0.20185,71,-1.3407,74,-1.2767,179,0.08198,202,0.27653,107,-0.7151,304,0.95434,212,0.35126,294,0.89540,197,0.23569
ENSG00000113522,RAD50,319,0.46765,106,-1.2381,181,-0.4275,266,0.17368,188,-0.3723,322,0.48226,342,0.58383,182,-0.4260,253,0.09677,167,-0.5522,296,0.34817
ENSG00000131437,KIF3A,455,-0.9293,242,-1.8776,217,-2.0342,716,-0.2323,697,-0.2741,1214,0.61683,1446,0.91173,1015,0.32263,1345,0.78852,888,0.10786,894,0.11855
ENSG00000164402,SEPTIN8,540,1.05665,175,-0.7539,224,-0.3779,177,-0.7367,251,-0.2019,251,-0.2014,390,0.50566,373,0.43158,274,-0.0590,197,-0.5780,283,-0.0117
ENSG00000198944,SOWAHA,33,-1.2939,172,1.34290,302,2.46346,56,-0.4961,6,-3.6824,16,-2.3196,14,-2.4971,25,-1.7163,50,-0.6557,39,-1.0227,132,0.88507
ENSG00000164405,UQCRQ,225,-1.3014,530,0.01505,659,0.36480,794,0.67278,397,-0.4369,232,-1.2558,531,0.01909,626,0.28145,387,-0.4767,815,0.71569,578,0.15509
ENSG00000072364,AFF4,131,0.38938,101,-0.0283,139,0.48825,92,-0.1742,51,-1.0764,135,0.43058,66,-0.6879,188,0.99282,68,-0.6514,67,-0.6718,94,-0.1422
ENSG00000155329,ZCCHC10,30,-0.0840,16,-1.0451,25,-0.3825,36,0.18091,29,-0.1485,51,0.74257,71,1.32102,29,-0.1325,12,-1.4135,22,-0.5850,30,-0.0832
ENSG00000170606,HSPA4,84,-0.4727,80,-0.5613,76,-0.6304,109,-0.0835,98,-0.2505,127,0.17147,106,-0.1168,119,0.05517,212,1.01102,124,0.12477,125,0.13661
ENSG00000113583,C5orf15,44,0.70452,20,-0.5109,41,0.61472,9,-1.7672,32,0.20081,26,-0.1157,12,-1.2986,20,-0.4950,40,0.55270,38,0.47472,28,-0.0134
ENSG00000213585,VDAC1,80,-1.8520,150,-0.9153,164,-0.7807,251,-0.1195,268,-0.0189,232,-0.2412,291,0.11328,319,0.26214,365,0.48096,526,1.09985,334,0.33344
ENSG00000113558,SKP1,424,-0.6091,481,-0.4135,638,0.02831,637,0.02461,489,-0.3882,419,-0.6282,790,0.37213,605,-0.0573,793,0.37752,881,0.54928,739,0.26270
ENSG00000113575,PPP2CA,167,-0.6794,138,-0.9711,147,-0.8678,144,-0.8995,270,0.06857,271,0.07462,225,-0.2182,294,0.20449,399,0.70814,428,0.82581,359,0.53040
ENSG00000006837,CDKL3,48,0.97225,32,0.31717,10,-1.4417,32,0.32891,16,-0.7440,25,-0.0632,38,0.60368,41,0.70957,24,-0.1438,7,-1.8796,15,-0.8518
ENSG00000119048,UBE2B,89,-0.8540,98,-0.7118,141,-0.1388,139,-0.1712,200,0.41571,193,0.36062,149,-0.0560,219,0.56672,146,-0.0866,184,0.28176,140,-0.1530
ENSG00000237190,CDKN2AIPNL,21,-1.3711,40,-0.4269,50,-0.0690,76,0.57733,38,-0.5115,43,-0.3342,70,0.46025,61,0.22457,70,0.46232,54,0.04092,57,0.11497
ENSG00000043143,JADE2,12,-1.6853,31,-0.3175,42,0.12322,42,0.15506,26,-0.6183,51,0.45864,60,0.72336,29,-0.4269,26,-0.5849,61,0.74365,42,0.12469
ENSG00000152700,SAR1B,124,1.42084,57,0.11400,38,-0.5350,26,-1.0846,73,0.50092,34,-0.6821,67,0.36761,40,-0.4413,39,-0.4954,48,-0.1533,39,-0.4702
ENSG00000164615,CAMLG,63,-1.2813,91,-0.7367,166,0.19991,196,0.47601,129,-0.1920,120,-0.3022,151,0.04849,148,0.02121,212,0.60415,159,0.12941,172,0.25824
ENSG00000145833,DDX46,184,0.97752,80,-0.3670,101,-0.0078,62,-0.7504,95,-0.1001,124,0.32227,131,0.41123,61,-0.7754,113,0.17317,62,-0.7554,101,-0.0041
ENSG00000181904,C5orf24,79,0.11687,44,-0.7950,98,0.46258,43,-0.8278,83,0.20159,85,0.23105,92,0.36117,101,0.51022,57,-0.3917,67,-0.1420,59,-0.3523
ENSG00000113621,TXNDC15,40,-0.2182,32,-0.5402,23,-1.0528,29,-0.7266,41,-0.1988,72,0.73034,51,0.17182,48,0.04926,47,0.02512,48,0.07792,76,0.79944
ENSG00000113648,H2AFY,75,-0.4635,79,-0.3760,111,0.15267,100,-0.0098,65,-0.6802,111,0.14792,124,0.32173,122,0.29414,98,-0.0461,113,0.18253,113,0.17469
ENSG00000145824,CXCL14,3,-6.2547,1180,3.34807,345,0.79175,4,-5.5987,33,-2.8044,97,-1.1989,51,-2.1493,58,-1.9576,32,-2.8127,38,-2.5753,493,1.41916
ENSG00000113658,SMAD5,89,1.66543,56,0.83379,33,0.00197,24,-0.5067,39,0.26420,25,-0.4360,18,-0.8913,29,-0.2252,13,-1.3982,18,-0.9165,21,-0.6927
ENSG00000152377,SPOCK1,278,0.05398,103,-1.4620,75,-1.9456,207,-0.4095,505,1.03716,363,0.48240,358,0.46122,285,0.09119,405,0.66157,281,0.06557,101,-1.4996
ENSG00000146021,KLHL3,17,-0.1638,7,-1.3681,11,-0.7670,9,-1.1500,7,-1.4987,43,1.35582,33,0.90106,26,0.50284,13,-0.5122,29,0.66535,12,-0.6401
ENSG00000177733,HNRNPA0,122,-0.2990,102,-0.5771,142,-0.0613,101,-0.5926,141,-0.0740,101,-0.5935,149,0.00567,207,0.53949,184,0.34361,147,-0.0080,232,0.73009
ENSG00000031003,FAM13B,78,0.08866,41,-0.9105,56,-0.4391,77,0.05971,37,-1.0460,121,0.80526,123,0.83545,79,0.10040,68,-0.1389,64,-0.2200,69,-0.1104
ENSG00000112981,NME5,3,-3.2686,17,-0.8526,40,0.46927,19,-0.7255,32,0.09292,19,-0.6706,18,-0.7502,32,0.07951,57,1.03718,52,0.90483,41,0.49443
