Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000084676,NCOA1,183,0.53223,106,-0.3395,154,0.24687,133,0.00781,107,-0.3273,114,-0.2291,100,-0.4777,214,0.79987,108,-0.3218
ENSG00000184924,PTRHD1,68,0.44397,40,-0.4183,60,0.24377,58,0.19296,73,0.56876,37,-0.5101,48,-0.1118,40,-0.3817,43,-0.3024
ENSG00000138031,ADCY3,27,-0.5345,29,-0.4530,48,0.35141,48,0.35009,34,-0.1999,38,-0.0393,34,-0.2228,66,0.87456,29,-0.4746
ENSG00000115137,DNAJC27,14,-1.2280,36,0.18820,35,0.13082,33,0.03957,45,0.53092,23,-0.5125,37,0.24261,31,-0.0497,31,-0.0720
ENSG00000084710,EFR3B,62,0.04108,60,-0.0014,101,0.84626,80,0.45341,110,0.98776,37,-0.7534,47,-0.4458,28,-1.1923,33,-0.9297
ENSG00000119772,DNMT3A,21,0.42762,17,0.10159,10,-0.6718,22,0.45980,18,0.15211,13,-0.4098,15,-0.1783,18,0.14507,14,-0.1988
ENSG00000138101,DTNB,25,-0.6673,46,0.24060,78,1.14741,29,-0.4664,28,-0.5103,39,0.00735,34,-0.2623,50,0.39847,29,-0.4844
ENSG00000143970,ASXL2,35,0.54627,16,-0.6701,22,-0.1855,22,-0.2448,15,-0.7912,28,0.14958,20,-0.4294,38,0.64406,37,0.61950
ENSG00000084731,KIF3C,103,-1.6384,322,0.12101,162,-0.9511,319,0.10736,397,0.46163,358,0.29353,317,0.10890,395,0.45545,297,-0.0103
ENSG00000084733,RAB10,108,-0.1612,148,0.35224,105,-0.2014,112,-0.0915,107,-0.1744,131,0.14777,120,0.01257,124,0.05908,117,-0.0248
ENSG00000157833,GAREM2,47,2.26451,12,-0.1836,16,0.33695,6,-1.0829,8,-0.7927,2,-2.3835,3,-2.1555,10,-0.4073,24,0.96627
ENSG00000084754,HADHA,138,1.28651,36,-0.8809,45,-0.5594,44,-0.6071,45,-0.5592,51,-0.3527,51,-0.3958,77,0.29716,104,0.79684
ENSG00000138029,HADHB,192,1.71600,61,-0.2372,70,-0.0262,45,-0.7147,33,-1.1842,30,-1.3450,46,-0.7631,80,0.17262,112,0.73923
ENSG00000138018,SELENOI,30,-1.2552,59,-0.2152,70,0.05501,69,0.02978,62,-0.1387,76,0.18791,67,-0.0058,88,0.44141,87,0.40618
ENSG00000171303,KCNK3,15,0.28133,7,-0.8018,19,0.60167,25,1.10316,21,0.81071,9,-0.5120,11,-0.2166,6,-1.1413,3,-2.1920
ENSG00000213699,SLC35F6,30,0.61407,30,0.58764,22,0.10757,26,0.36445,19,-0.1183,10,-1.1052,17,-0.3062,19,-0.1657,16,-0.3685
ENSG00000157851,DPYSL5,8,-1.5557,15,-0.5651,12,-0.9299,13,-0.7683,20,-0.1493,29,0.46078,20,-0.1677,33,0.67814,49,1.34976
ENSG00000084764,MAPRE3,38,-1.7468,132,0.14698,122,0.02758,129,0.11430,119,-0.0119,108,-0.1678,135,0.21394,156,0.41757,128,0.09419
ENSG00000119777,TMEM214,16,0.34195,15,0.19836,10,-0.4336,7,-0.8630,12,-0.0692,11,-0.2646,15,0.23895,13,-0.0200,16,0.33460
ENSG00000084693,AGBL5,9,-0.3730,18,0.78959,10,-0.1077,5,-1.1503,13,0.25014,14,0.37449,11,0.07470,7,-0.6652,11,0.03484
ENSG00000228474,OST4,298,0.77463,232,0.35683,240,0.40850,182,-0.0334,174,-0.1089,176,-0.0908,141,-0.4816,114,-0.7719,165,-0.1959
ENSG00000138030,KHK,21,0.09007,24,0.28405,6,-1.7547,19,-0.0401,31,0.75475,18,-0.1091,25,0.40688,17,-0.2273,11,-0.8314
ENSG00000138028,CGREF1,16,-1.5365,67,0.63618,56,0.34891,39,-0.2311,68,0.65932,37,-0.3053,54,0.34425,30,-0.6100,29,-0.6799
ENSG00000138073,PREB,14,-0.9690,27,0.01821,13,-1.0913,31,0.23251,41,0.68724,35,0.44350,28,0.09877,35,0.44029,14,-0.9357
ENSG00000138074,SLC5A6,23,0.45972,18,0.10709,8,-1.0581,18,0.07064,22,0.41332,15,-0.2338,15,-0.2146,17,-0.0574,20,0.24647
ENSG00000138085,ATRAID,86,1.35006,35,-0.1285,41,0.08764,30,-0.3902,27,-0.5628,33,-0.2226,37,-0.0817,22,-0.8725,38,-0.0313
ENSG00000084774,CAD,12,0.08163,8,-0.5886,15,0.39093,11,-0.0925,13,0.17164,11,-0.1639,10,-0.3623,18,0.69807,10,-0.2133
ENSG00000115194,SLC30A3,20,-1.7491,48,-0.4456,47,-0.4760,94,0.64725,138,1.31022,68,0.10283,83,0.50596,25,-1.4248,29,-1.2039
ENSG00000163794,UCN,6,-0.8545,9,-0.2455,8,-0.5257,11,0.01751,8,-0.3981,16,0.63757,7,-0.6665,14,0.36776,22,1.14336
ENSG00000115204,MPV17,39,0.16217,20,-0.8156,45,0.42443,29,-0.2765,41,0.24718,24,-0.5805,39,0.18444,23,-0.6491,50,0.58868
ENSG00000115207,GTF3C2,10,-0.7711,16,-0.0912,24,0.56278,15,-0.1822,24,0.52131,17,-0.0449,16,-0.1111,17,-0.0008,16,-0.1403
ENSG00000115211,EIF2B4,37,0.41364,28,-0.0307,20,-0.5557,21,-0.4557,26,-0.1601,27,-0.0994,28,-0.0480,42,0.61188,30,0.05472
ENSG00000115234,SNX17,57,-0.6644,66,-0.4440,84,-0.0690,99,0.19779,100,0.21076,100,0.20389,95,0.13470,91,0.05133,91,0.06570
ENSG00000163795,ZNF513,11,-0.2458,13,-0.0928,9,-0.6532,16,0.28020,19,0.50893,14,0.01976,13,-0.0221,11,-0.3097,16,0.26115
ENSG00000115241,PPM1G,55,0.14335,52,0.05853,51,0.02198,41,-0.3059,37,-0.4638,56,0.16394,51,0.02236,53,0.08733,55,0.15073
ENSG00000115216,NRBP1,45,-0.5616,47,-0.4704,55,-0.2383,86,0.47271,93,0.60790,62,-0.0656,83,0.47929,33,-1.0185,54,-0.2611
ENSG00000138002,IFT172,17,-0.3026,13,-0.6911,21,0.06219,21,0.00621,18,-0.1743,30,0.60140,19,-0.1780,18,-0.2422,31,0.64339
ENSG00000115226,FNDC4,63,-0.4403,103,0.33468,76,-0.1646,106,0.38084,117,0.54036,73,-0.2124,74,-0.2102,74,-0.1900,77,-0.1371
ENSG00000243943,ZNF512,50,0.32547,57,0.53546,31,-0.4275,36,-0.2136,37,-0.1616,34,-0.3197,44,0.10426,28,-0.6017,51,0.33852
ENSG00000198522,GPN1,14,-1.0307,23,-0.2123,38,0.55322,31,0.21757,33,0.36398,26,-0.0252,27,0.04760,28,0.10210,19,-0.5424
ENSG00000119760,SUPT7L,26,-1.2497,50,-0.2354,72,0.35069,67,0.23748,56,-0.0417,52,-0.1545,63,0.16053,77,0.47074,52,-0.1825
ENSG00000163798,SLC4A1AP,66,-0.8419,92,-0.3498,117,0.04252,126,0.15430,94,-0.3136,106,-0.1148,178,0.84714,111,-0.0516,76,-0.6404
ENSG00000243147,MRPL33,310,0.09076,376,0.40561,540,1.02379,390,0.46661,271,-0.1256,246,-0.2736,250,-0.2818,135,-1.2013,162,-0.9261
ENSG00000158019,BABAM2,22,-0.8733,48,0.32909,55,0.54272,42,0.11841,29,-0.4838,37,-0.1038,43,0.15408,53,0.47869,21,-0.9504
ENSG00000075426,FOSL2,23,0.32546,20,0.09699,24,0.38081,32,0.81440,15,-0.3288,25,0.43016,11,-0.8732,20,0.09686,8,-1.2734
ENSG00000213639,PPP1CB,270,-0.0928,246,-0.2411,337,0.26522,252,-0.1993,333,0.24723,344,0.29913,304,0.11174,238,-0.2887,231,-0.3373
ENSG00000171103,TRMT61B,12,-0.9489,31,0.48472,32,0.53752,25,0.10757,19,-0.2800,30,0.42731,22,-0.0791,20,-0.2171,17,-0.5013
ENSG00000163811,WDR43,28,-0.1179,19,-0.6697,28,-0.1020,21,-0.5583,26,-0.2323,39,0.40987,36,0.36032,32,0.08679,34,0.21622
ENSG00000115295,CLIP4,38,-0.3452,62,0.44029,48,0.01389,43,-0.1633,43,-0.1362,41,-0.2254,52,0.16621,48,0.03075,46,-0.0353
ENSG00000119801,YPEL5,106,-0.8041,171,-0.0579,197,0.17311,275,0.72468,174,-0.0235,187,0.09149,160,-0.1743,199,0.18698,140,-0.3688
ENSG00000213626,LBH,38,1.43346,13,-0.3619,11,-0.6456,19,0.21927,15,-0.1292,12,-0.4319,17,0.04954,7,-1.2211,15,-0.1787
ENSG00000172954,LCLAT1,13,-0.2989,9,-0.7402,12,-0.3299,16,0.11933,18,0.30029,13,-0.2225,14,-0.0897,23,0.62256,19,0.32636
ENSG00000158089,GALNT14,0,-5.1840,5,-1.4359,0,-5.8312,4,-1.6649,8,-0.7196,33,1.50288,10,-0.5459,44,2.06331,21,0.73086
ENSG00000013016,EHD3,53,-1.3364,140,0.16668,114,-0.1567,116,-0.1361,155,0.33929,122,-0.0462,140,0.18716,177,0.54965,104,-0.3024
ENSG00000162961,DPY30,74,-0.3903,51,-0.9502,97,0.03542,85,-0.1778,123,0.42094,133,0.55087,115,0.35363,69,-0.5102,87,-0.1356
ENSG00000021574,SPAST,25,-0.4784,21,-0.7474,27,-0.3881,21,-0.7434,39,0.17991,45,0.43270,36,0.07880,43,0.33548,52,0.66190
ENSG00000152683,SLC30A6,10,0.19635,6,-0.6050,4,-0.9724,20,1.41359,3,-1.5308,5,-0.8915,9,0.10796,9,0.04422,11,0.40733
ENSG00000119820,YIPF4,105,0.33072,64,-0.4481,90,0.08918,87,0.03203,71,-0.2989,98,0.22302,65,-0.4757,99,0.23106,110,0.41446
ENSG00000115760,BIRC6,68,0.20096,46,-0.4188,43,-0.5120,47,-0.3700,68,0.21588,47,-0.3723,60,0.01008,82,0.51539,76,0.38928
ENSG00000119812,FAM98A,40,-0.7513,51,-0.4074,33,-1.0752,52,-0.3608,50,-0.4178,95,0.60081,95,0.70433,93,0.56881,52,-0.3706
ENSG00000260025,CRIM1-DT,23,-0.6993,40,0.16453,31,-0.2651,29,-0.3464,59,0.79330,35,-0.0374,42,0.27391,27,-0.4541,34,-0.1000
ENSG00000150938,CRIM1,140,0.99340,37,-1.1421,15,-2.4617,48,-0.7309,79,0.03386,115,0.64951,102,0.52773,62,-0.3563,72,-0.1147
ENSG00000171055,FEZ2,126,-0.0508,83,-0.7048,147,0.19374,143,0.15162,89,-0.5997,168,0.41730,126,-0.0525,170,0.43510,123,-0.0933
ENSG00000115808,STRN,41,-0.0203,28,-0.6132,35,-0.2878,38,-0.1562,38,-0.1424,43,0.05360,38,-0.1617,40,-0.0738,78,1.04461
ENSG00000008869,HEATR5B,19,-0.9259,25,-0.5147,29,-0.3055,46,0.43868,33,-0.0801,35,0.01686,47,0.53493,37,0.06390,33,-0.1143
ENSG00000152133,GPATCH11,77,0.04340,53,-0.5191,65,-0.2125,56,-0.4475,56,-0.4570,92,0.33416,82,0.18489,79,0.10298,102,0.51257
ENSG00000055332,EIF2AK2,102,0.04604,62,-0.7437,80,-0.3486,108,0.14055,105,0.09230,100,0.00568,109,0.17047,89,-0.1668,129,0.42219
ENSG00000218739,CEBPZOS,54,0.10826,61,0.32232,67,0.46562,54,0.11382,43,-0.2565,45,-0.1826,39,-0.4467,67,0.47187,34,-0.6085
ENSG00000115816,CEBPZ,127,0.60196,60,-0.5933,86,-0.0419,63,-0.5271,70,-0.3639,92,0.07176,95,0.13614,109,0.34417,84,-0.0833
ENSG00000003509,NDUFAF7,10,-0.9191,14,-0.5169,18,-0.1072,19,-0.0092,15,-0.3472,21,0.16853,27,0.65584,24,0.34668,16,-0.3187
ENSG00000115828,QPCT,9,-1.9872,20,-0.8240,24,-0.5642,50,0.59940,36,0.08036,41,0.27486,70,1.43014,11,-1.6454,13,-1.4430
ENSG00000163171,CDC42EP3,13,-0.8630,21,-0.1144,45,1.12032,32,0.51484,20,-0.2068,17,-0.4497,25,0.13523,19,-0.3011,13,-0.8892
ENSG00000138061,CYP1B1,133,4.72325,3,-2.6710,15,-0.2205,6,-1.5409,2,-2.7910,1,-3.9557,4,-2.3171,1,-3.4801,5,-1.7208
ENSG00000119787,ATL2,23,-0.6769,32,-0.1743,66,1.02453,37,0.07159,40,0.19268,37,0.07115,28,-0.4193,30,-0.2383,34,-0.0707
ENSG00000143889,HNRNPLL,51,-0.0756,50,-0.0906,51,-0.0761,57,0.10496,28,-0.9754,63,0.27527,64,0.35189,65,0.33627,38,-0.5371
ENSG00000115875,SRSF7,64,-0.7791,103,-0.0459,128,0.30677,104,-0.0288,131,0.34570,86,-0.3369,118,0.19809,98,-0.1159,109,0.04006
ENSG00000152147,GEMIN6,18,0.09192,18,0.08055,20,0.27080,12,-0.5176,26,0.70876,16,-0.0629,17,0.02394,9,-0.9186,15,-0.1549
ENSG00000163214,DHX57,10,-0.8313,15,-0.1971,12,-0.5315,23,0.46515,24,0.50403,17,-0.0803,17,-0.0512,15,-0.2397,24,0.51347
ENSG00000188010,MORN2,75,0.19357,80,0.29455,83,0.35878,80,0.29359,56,-0.2609,68,0.04157,75,0.22685,31,-1.1666,41,-0.7553
ENSG00000214694,ARHGEF33,7,-0.1739,9,0.12421,8,-0.1234,9,0.16418,5,-0.6073,4,-1.0243,9,0.14657,7,-0.2042,15,0.92848
ENSG00000115904,SOS1,47,0.17627,48,0.22778,29,-0.5905,34,-0.3051,44,0.09998,35,-0.2771,40,-0.0968,54,0.42025,47,0.19414
ENSG00000011566,MAP4K3,29,-0.6145,36,-0.2785,43,-0.0036,39,-0.1580,57,0.46019,34,-0.3700,40,-0.1079,78,0.98726,33,-0.4028
ENSG00000231312,MAP4K3-DT,44,0.06051,51,0.30590,52,0.34892,45,0.11752,27,-0.6797,40,-0.0681,35,-0.3304,52,0.34640,39,-0.1067
ENSG00000152154,TMEM178A,36,-1.6034,75,-0.4891,50,-1.1303,79,-0.4095,112,0.13175,129,0.35817,107,0.06420,225,1.32256,111,0.12386
ENSG00000138050,THUMPD2,25,0.18822,12,-0.9465,13,-0.8365,36,0.81319,20,-0.1704,24,0.14270,27,0.32974,23,0.04198,15,-0.5540
ENSG00000183023,SLC8A1,114,-1.1177,158,-0.6164,174,-0.4671,145,-0.7534,155,-0.6487,356,0.68869,257,0.16547,480,1.21202,248,0.08945
ENSG00000162878,PKDCC,14,-0.4171,17,-0.0689,12,-0.6213,19,0.05465,26,0.61468,32,0.92752,13,-0.5317,16,-0.1946,18,0.01246
ENSG00000143924,EML4,20,0.57051,9,-0.5609,9,-0.6482,14,-0.0143,11,-0.2795,7,-0.9826,18,0.48905,17,0.37109,14,0.00850
ENSG00000115944,COX7A2L,113,-1.0370,203,-0.1309,210,-0.0789,207,-0.1017,270,0.33102,240,0.13636,287,0.49280,202,-0.1368,185,-0.2767
ENSG00000057935,MTA3,22,-0.7872,45,0.31820,42,0.22642,51,0.54464,44,0.28472,33,-0.1552,26,-0.5796,45,0.30995,33,-0.1853
ENSG00000152518,ZFP36L2,77,2.85105,7,-1.2535,7,-1.3322,3,-2.4708,7,-1.3886,4,-2.1221,5,-1.8819,21,0.37028,33,1.11419
ENSG00000138036,DYNC2LI1,36,-0.4265,32,-0.5745,52,0.17022,49,0.05507,28,-0.7838,61,0.42849,66,0.62860,47,-0.0049,33,-0.5525
ENSG00000138095,LRPPRC,98,-0.5742,117,-0.2976,132,-0.1074,111,-0.3890,165,0.24764,204,0.59659,169,0.32790,135,-0.0785,115,-0.3243
ENSG00000138032,PPM1B,53,-0.6872,68,-0.3013,115,0.54685,74,-0.1761,78,-0.0820,76,-0.1375,66,-0.3892,95,0.22108,134,0.79750
ENSG00000138078,PREPL,322,-1.4386,708,-0.2312,717,-0.2100,1134,0.53363,789,-0.0587,1065,0.42962,1157,0.65711,604,-0.4781,530,-0.6821
ENSG00000171132,PRKCE,46,-1.7025,111,-0.3518,78,-0.8907,141,0.02476,167,0.29399,175,0.37499,162,0.27708,212,0.69369,137,-0.0302
ENSG00000116016,EPAS1,281,2.98116,28,-1.1760,34,-0.8635,29,-1.1011,40,-0.6298,23,-1.4524,26,-1.3935,53,-0.2009,59,-0.0331
ENSG00000250565,ATP6V1E2,13,0.21699,12,0.10660,12,0.11303,11,-0.0756,5,-1.1085,7,-0.6821,13,0.27288,14,0.36859,12,0.07710
ENSG00000119729,RHOQ,161,1.58274,37,-0.8370,82,0.39907,48,-0.4377,49,-0.4134,42,-0.6590,55,-0.2821,51,-0.3597,61,-0.0791
ENSG00000151665,PIGF,16,-0.2508,23,0.33639,25,0.51337,19,0.07511,17,-0.1207,15,-0.3590,16,-0.2047,18,-0.0317,19,0.01871
ENSG00000119878,CRIPT,77,0.16860,75,0.11877,74,0.09834,78,0.18163,49,-0.5418,59,-0.2627,59,-0.2779,76,0.14741,88,0.38762
ENSG00000171150,SOCS5,27,-0.4510,52,0.58394,28,-0.3963,51,0.53787,36,-0.0088,45,0.33289,36,-0.0083,32,-0.1956,20,-0.9169
ENSG00000180398,MCFD2,106,0.31971,96,0.14354,75,-0.2372,58,-0.6280,99,0.19995,72,-0.3034,88,0.00932,100,0.21344,92,0.07442
ENSG00000143933,CALM2,1758,-0.9897,3135,-0.0907,3589,0.12647,4147,0.36218,3440,0.05783,4074,0.33299,3507,0.10030,3454,0.06441,2572,-0.4033
ENSG00000119888,EPCAM,5,-1.7621,15,-0.1823,19,0.22910,24,0.57232,14,-0.2457,25,0.63548,22,0.50910,8,-1.0652,12,-0.4266
ENSG00000095002,MSH2,31,-0.8411,46,-0.2499,49,-0.1419,48,-0.1662,35,-0.6745,84,0.73061,84,0.86133,42,-0.3926,34,-0.7137
ENSG00000184261,KCNK12,24,0.15275,21,-0.1151,29,0.42940,30,0.46768,28,0.34823,16,-0.4677,19,-0.2380,20,-0.1348,15,-0.5934
ENSG00000116062,MSH6,19,-0.5447,16,-0.8348,17,-0.7384,29,0.09279,24,-0.2340,44,0.77750,25,-0.1392,35,0.38462,40,0.60087
ENSG00000138081,FBXO11,85,-0.4407,113,0.01050,123,0.14274,122,0.13523,96,-0.2526,118,0.07366,123,0.17069,136,0.30493,85,-0.4471
ENSG00000170802,FOXN2,17,0.33220,14,0.00870,13,-0.0475,8,-0.8291,7,-1.0586,5,-1.5042,7,-1.1714,10,-0.4194,50,2.31388
ENSG00000162869,PPP1R21,45,-0.8876,86,0.10370,115,0.58614,121,0.66533,85,0.09915,62,-0.3986,81,0.01731,69,-0.2398,58,-0.5203
ENSG00000179915,NRXN1,291,-0.6867,498,0.16148,563,0.36171,492,0.14136,373,-0.2994,489,0.13116,507,0.21493,519,0.22939,267,-0.8166
ENSG00000115239,ASB3,66,0.92641,38,0.02615,40,0.10192,21,-0.8925,28,-0.4622,41,0.11556,29,-0.4741,51,0.48156,35,-0.1315
ENSG00000068912,ERLEC1,87,-1.2316,118,-0.7813,197,0.02911,183,-0.0961,180,-0.1169,269,0.53275,282,0.70977,207,0.10412,135,-0.5666
ENSG00000068878,PSME4,21,-0.0145,14,-0.7103,7,-1.6512,13,-0.8209,21,-0.0320,33,0.66816,30,0.58642,31,0.59485,17,-0.3681
ENSG00000170634,ACYP2,155,-0.3263,210,0.16139,205,0.11950,185,-0.0443,205,0.11956,211,0.16735,228,0.33443,132,-0.5688,143,-0.4526
ENSG00000115306,SPTBN1,685,0.13903,708,0.19322,443,-0.5479,684,0.13824,590,-0.1003,682,0.13395,583,-0.1331,716,0.21161,606,-0.0578
ENSG00000214595,EML6,19,-0.4047,23,-0.1582,36,0.58349,16,-0.6753,25,-0.0128,35,0.54452,24,-0.1070,22,-0.1841,27,0.12545
ENSG00000115310,RTN4,1023,-1.2023,2009,-0.1608,2685,0.30697,2955,0.46473,1705,-0.4185,2226,0.00282,2887,0.48970,2156,-0.0486,1688,-0.4345
ENSG00000162994,CLHC1,11,0.31262,8,-0.1662,9,0.03292,8,-0.0937,11,0.34924,8,-0.1854,10,0.14412,5,-0.7310,9,0.00100
ENSG00000143947,RPS27A,2170,0.66979,2121,0.63099,1570,0.13468,1308,-0.1578,1579,0.14399,1003,-0.5736,1202,-0.3246,918,-0.7104,1370,-0.0840
ENSG00000085760,MTIF2,40,-0.2995,32,-0.6397,38,-0.3740,51,0.08061,60,0.35819,52,0.10679,65,0.56136,46,-0.0854,34,-0.5463
ENSG00000115355,CCDC88A,583,0.63807,242,-0.7684,209,-0.9900,226,-0.8703,305,-0.4111,326,-0.3072,354,-0.1969,568,0.59294,787,1.16064
ENSG00000163001,CFAP36,191,-0.5800,270,-0.0392,272,-0.0244,257,-0.1168,342,0.34519,339,0.32916,363,0.50874,174,-0.7193,193,-0.5611
ENSG00000275052,PPP4R3B,107,0.52118,78,0.01535,88,0.20808,66,-0.2605,77,-0.0135,66,-0.2451,60,-0.4538,93,0.28681,81,0.06742
ENSG00000138035,PNPT1,21,-0.0028,17,-0.3178,20,-0.1005,11,-1.0709,9,-1.2734,30,0.52146,17,-0.4293,40,1.02593,33,0.68565
ENSG00000115380,EFEMP1,90,2.95435,7,-1.5140,18,-0.0912,6,-1.7135,3,-2.5426,6,-1.6497,7,-1.5324,26,0.51546,20,0.04908
ENSG00000055813,CCDC85A,31,-1.0694,69,0.17210,75,0.30373,67,0.11643,104,0.84750,69,0.16771,68,0.14665,43,-0.5696,29,-1.1927
ENSG00000115392,FANCL,22,-0.3152,17,-0.7234,27,-0.0369,18,-0.6665,11,-1.3454,33,0.28024,27,-0.0417,47,0.89038,45,0.82901
ENSG00000119866,BCL11A,35,-1.4533,84,-0.1097,44,-1.1005,79,-0.2148,90,-0.0047,102,0.18917,94,0.07242,161,0.96276,120,0.46163
ENSG00000115421,PAPOLG,15,-0.6061,18,-0.2838,20,-0.1524,19,-0.2058,26,0.28904,19,-0.2122,22,0.02299,39,0.97422,17,-0.3380
ENSG00000162928,PEX13,17,0.32706,16,0.15982,9,-0.5890,12,-0.1910,9,-0.6055,20,0.59197,13,-0.1724,12,-0.1825,18,0.39556
ENSG00000162929,KIAA1841,14,-1.1644,21,-0.5463,20,-0.6220,28,-0.1333,33,0.15399,46,0.69336,35,0.28764,42,0.52357,27,-0.1876
ENSG00000237651,C2orf74,110,-0.1836,154,0.36297,132,0.10604,96,-0.3854,146,0.27518,125,0.01888,136,0.18095,96,-0.3879,101,-0.3177
ENSG00000115464,USP34,103,0.32078,48,-0.8738,76,-0.1687,95,0.19316,102,0.31066,79,-0.1105,71,-0.2932,104,0.34669,93,0.16281
ENSG00000082898,XPO1,134,0.43877,82,-0.3418,116,0.19794,110,0.12610,77,-0.4337,128,0.36643,80,-0.4177,114,0.18242,98,-0.0586
ENSG00000170264,FAM161A,31,0.18992,22,-0.3850,24,-0.2177,23,-0.3205,38,0.50366,35,0.35711,18,-0.7364,31,0.19795,38,0.50231
ENSG00000115484,CCT4,163,-0.5426,209,-0.1553,235,0.02855,255,0.16214,213,-0.1243,260,0.19485,293,0.44617,209,-0.1567,175,-0.4339
ENSG00000173163,COMMD1,35,-0.5424,61,0.33829,73,0.63412,30,-0.7732,50,0.02133,73,0.63768,55,0.19426,26,-0.9710,36,-0.4959
ENSG00000170340,B3GNT2,17,-0.0742,11,-0.8132,13,-0.5457,21,0.20939,19,0.08420,26,0.59106,23,0.39883,22,0.33809,7,-1.3896
ENSG00000186889,TMEM17,8,-0.6353,9,-0.3977,14,0.23825,14,0.32479,5,-1.3288,12,0.06888,13,0.19016,23,1.08144,7,-0.8413
ENSG00000115504,EHBP1,79,-0.6015,108,-0.1068,126,0.13804,119,0.04265,116,0.00547,140,0.31526,129,0.20296,101,-0.2145,108,-0.0997
ENSG00000143951,WDPCP,14,-0.0682,9,-0.6761,9,-0.6522,9,-0.7622,10,-0.4988,16,0.10372,16,0.18209,17,0.28664,28,1.09457
ENSG00000014641,MDH1,328,-2.0993,668,-1.0358,1556,0.29062,1926,0.64544,1303,0.00260,1561,0.29556,2237,1.06819,645,-1.0900,545,-1.3449
ENSG00000169764,UGP2,221,-0.8703,507,0.44786,212,-0.9283,399,0.05774,555,0.59927,451,0.25347,418,0.15038,296,-0.4184,375,-0.0441
ENSG00000143952,VPS54,14,0.50912,7,-0.5641,9,-0.2061,11,0.14346,17,0.84127,5,-0.9413,6,-0.9159,18,0.93469,8,-0.2863
ENSG00000197329,PELI1,15,-0.1065,23,0.59854,9,-0.8956,15,-0.1466,13,-0.3504,18,0.19954,7,-1.2648,29,0.95532,24,0.66811
ENSG00000119862,LGALSL,18,-0.7942,20,-0.6593,38,0.32087,42,0.50768,25,-0.3190,33,0.12042,27,-0.2097,44,0.57065,33,0.10613
ENSG00000119844,AFTPH,52,-0.2068,53,-0.1748,69,0.23609,67,0.19491,37,-0.7483,75,0.37477,65,0.16645,65,0.13782,46,-0.3928
ENSG00000179833,SERTAD2,14,0.14110,19,0.66137,14,0.19171,6,-1.0351,8,-0.7557,13,0.02835,4,-1.6769,20,0.75195,24,1.01790
ENSG00000237638,LINC02245,11,-0.7472,18,0.04753,16,-0.1613,23,0.46660,19,0.17963,21,0.30478,24,0.60690,7,-1.2752,10,-0.8171
ENSG00000115902,SLC1A4,78,0.50010,61,0.10639,75,0.43382,47,-0.2983,48,-0.2865,39,-0.6094,47,-0.3345,77,0.48064,53,-0.1171
ENSG00000011523,CEP68,63,-0.1438,63,-0.1586,55,-0.3622,60,-0.2334,57,-0.3182,88,0.38398,67,-0.0627,96,0.52610,78,0.19249
ENSG00000138069,RAB1A,134,-0.8151,189,-0.2792,233,0.05634,273,0.30987,264,0.25449,219,-0.0482,282,0.41279,233,0.05399,146,-0.6788
ENSG00000138071,ACTR2,263,-0.5039,306,-0.2658,395,0.14191,452,0.36328,363,0.00777,434,0.29573,409,0.22514,338,-0.1096,247,-0.5960
ENSG00000198369,SPRED2,24,-0.6821,34,-0.1238,46,0.33852,52,0.55353,49,0.44541,47,0.38472,30,-0.3388,35,-0.1022,23,-0.7404
ENSG00000143971,ETAA1,24,1.11916,11,-0.1712,11,-0.1832,10,-0.3290,11,-0.0757,13,0.08890,11,-0.0978,8,-0.5099,10,-0.3042
ENSG00000197223,C1D,89,-0.1175,64,-0.6246,119,0.35134,98,0.04021,110,0.21270,142,0.64326,100,0.07817,79,-0.3147,58,-0.7889
ENSG00000243667,WDR92,9,-0.2468,14,0.36291,14,0.38593,5,-1.0479,6,-0.9186,12,0.15573,13,0.31499,11,-0.0491,12,0.17867
ENSG00000115946,PNO1,16,-0.2580,30,0.73080,18,-0.1104,19,0.04060,10,-0.9034,17,-0.1511,16,-0.3350,26,0.54019,21,0.18114
ENSG00000221823,PPP3R1,78,-1.1046,197,0.35090,179,0.18946,187,0.26709,168,0.09234,154,-0.0448,146,-0.1434,214,0.48447,117,-0.4733
ENSG00000119865,CNRIP1,105,-0.7530,174,0.02928,153,-0.1745,197,0.23791,151,-0.1945,217,0.39118,171,0.01105,190,0.17803,174,0.03575
ENSG00000169604,ANTXR1,70,2.44565,16,-0.1760,10,-0.8863,11,-0.7390,7,-1.3444,4,-2.2052,10,-1.0182,14,-0.3709,29,0.77587
ENSG00000198380,GFPT1,39,-0.2562,36,-0.4001,33,-0.5129,38,-0.3037,71,0.70327,49,0.08981,62,0.53805,27,-0.8260,45,-0.0297
ENSG00000169599,NFU1,56,-0.3220,61,-0.1852,98,0.58775,86,0.37823,67,-0.0175,67,-0.0157,85,0.41334,38,-0.9073,38,-0.8937
