Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000071205,ARHGAP10,30,0.90165,26,0.64477,27,0.70056,7,-1.3617,18,0.03428,21,0.34223,1,-4.1263,1,-3.8632,5,-1.8502,42,1.45745,13,-0.4150
ENSG00000151623,NR3C2,10,-1.3712,31,0.34975,16,-0.7118,22,-0.1570,41,0.79646,38,0.67424,11,-1.2204,34,0.49036,17,-0.6155,33,0.42655,22,-0.1970
ENSG00000170390,DCLK2,21,-1.2559,73,0.62814,24,-1.0736,36,-0.4685,79,0.75988,72,0.62187,48,-0.0506,19,-1.4204,83,0.84997,49,-0.0073,36,-0.4607
ENSG00000145425,RPS3A,360,-0.2886,715,0.82378,242,-0.8978,157,-1.5474,366,-0.2629,610,0.55790,544,0.36895,184,-1.3098,195,-1.2240,554,0.39984,827,1.07410
ENSG00000059691,GATB,16,-1.7250,37,-0.4493,25,-1.0513,47,-0.0738,86,0.90251,110,1.33557,58,0.26941,72,0.61381,24,-1.0727,38,-0.4134,30,-0.7786
ENSG00000109670,FBXW7,551,-0.4070,164,-2.2247,906,0.38103,1271,0.94724,827,0.23426,483,-0.6120,715,-0.0002,912,0.39120,906,0.38129,541,-0.4361,586,-0.3131
ENSG00000109654,TRIM2,681,0.96820,194,-1.0310,440,0.24184,461,0.31587,382,0.01416,272,-0.5138,442,0.25008,431,0.20812,341,-0.1624,242,-0.6917,274,-0.5023
ENSG00000145428,RNF175,6,-2.4102,9,-1.7667,18,-0.7196,34,0.22372,75,1.57336,49,0.83233,42,0.56240,38,0.40135,12,-1.3897,32,0.14730,9,-1.7496
ENSG00000171566,PLRG1,29,-0.2963,44,0.35831,38,0.12948,43,0.31211,39,0.17234,49,0.51010,32,-0.1386,40,0.17976,16,-1.1492,29,-0.3005,28,-0.3482
ENSG00000164114,MAP9,196,-0.7050,127,-1.3663,470,0.68079,544,0.92819,291,-0.0957,190,-0.7562,198,-0.6902,484,0.73123,334,0.12175,318,0.04715,248,-0.3474
ENSG00000164116,GUCY1A1,26,-0.1574,35,0.31736,44,0.68414,71,1.49235,14,-1.1454,15,-0.9592,37,0.37525,25,-0.2160,10,-1.5756,27,-0.1373,15,-1.0241
ENSG00000260244,AC104083.1,11,-0.7508,18,0.03712,12,-0.5474,40,1.35663,12,-0.5743,14,-0.2980,39,1.30848,14,-0.3753,16,-0.1037,2,-2.7034,14,-0.3143
ENSG00000061918,GUCY1B1,45,-2.2167,85,-1.2805,112,-0.8645,333,0.87296,311,0.75796,179,-0.1390,261,0.46626,269,0.51602,275,0.55254,139,-0.5268,140,-0.5163
ENSG00000109738,GLRB,8,-3.2354,28,-1.3954,28,-1.3910,100,0.56973,113,0.77803,120,0.88109,128,0.99731,75,0.11331,64,-0.1300,49,-0.5430,56,-0.3442
ENSG00000120251,GRIA2,393,-0.3340,240,-1.0917,525,0.12140,929,1.06943,875,0.96667,709,0.60952,228,-1.1660,503,0.05171,360,-0.4704,348,-0.5253,243,-1.0724
ENSG00000164125,GASK1B,31,-0.7994,94,0.93454,53,0.00033,49,-0.1289,28,-0.9967,16,-1.8151,102,1.07843,66,0.33932,49,-0.1223,45,-0.2444,50,-0.0787
ENSG00000164124,TMEM144,672,4.71515,28,-1.6838,38,-1.1950,7,-3.6851,7,-3.7122,5,-4.1303,110,0.42739,5,-4.1059,13,-2.7154,3,-4.6722,36,-1.2811
ENSG00000171509,RXFP1,26,0.13743,0,-4.8021,5,-2.3149,56,1.44196,5,-2.2997,0,-5.9894,126,3.18950,9,-1.4763,20,-0.2382,2,-3.3082,11,-1.1682
ENSG00000171503,ETFDH,37,0.50667,29,0.11426,23,-0.2426,73,1.67382,3,-3.1598,15,-0.8440,34,0.36312,28,0.05963,32,0.28644,5,-2.3694,17,-0.6932
ENSG00000171497,PPID,12,-2.1859,29,-0.9139,29,-0.9009,85,0.76718,89,0.85662,56,0.10851,62,0.25516,94,0.94581,29,-0.8874,47,-0.1670,46,-0.2019
ENSG00000052795,FNIP2,90,-0.0128,52,-0.8752,127,0.54147,103,0.19157,108,0.27690,104,0.21006,55,-0.7756,90,-0.0182,141,0.70736,60,-0.6566,72,-0.3714
ENSG00000109756,RAPGEF2,121,0.11303,60,-0.9762,160,0.57211,117,0.06703,169,0.66148,100,-0.1927,113,0.00335,136,0.30613,71,-0.7042,93,-0.2954,97,-0.2321
ENSG00000168843,FSTL5,10,-1.0686,28,0.45532,16,-0.4450,74,2.18066,5,-2.0960,8,-1.3879,44,1.20741,8,-1.3854,18,-0.2451,14,-0.5906,7,-1.7260
ENSG00000198498,TMA16,43,1.14869,22,0.06062,32,0.65762,51,1.45156,11,-0.9373,13,-0.7634,10,-1.1751,15,-0.5801,9,-1.2941,13,-0.7899,16,-0.4356
ENSG00000145416,MARCH1,114,1.71265,16,-1.4805,38,-0.1303,45,0.10388,46,0.14256,55,0.44309,30,-0.5055,34,-0.3269,15,-1.5570,44,0.08609,23,-0.9188
ENSG00000170088,TMEM192,62,0.57615,38,-0.1946,60,0.51335,50,0.22348,33,-0.4218,22,-1.0223,50,0.20849,43,-0.0161,58,0.46638,17,-1.4130,44,0.03451
ENSG00000109466,KLHL2,54,-0.6742,35,-1.3116,26,-1.7550,81,-0.0428,191,1.39281,157,1.04443,100,0.29619,79,-0.0760,73,-0.2022,69,-0.2932,50,-0.7904
ENSG00000052802,MSMO1,39,-1.2161,165,1.08723,36,-1.3299,92,0.10867,76,-0.1933,45,-0.9920,170,1.13474,177,1.20858,71,-0.2957,29,-1.6527,43,-1.0624
ENSG00000109472,CPE,298,-1.6530,2192,1.55180,669,-0.4261,708,-0.3390,674,-0.4149,923,0.07778,1249,0.56977,660,-0.4470,580,-0.6468,998,0.20304,714,-0.3267
ENSG00000196104,SPOCK3,104,1.43495,57,0.40178,9,-2.3781,9,-2.3922,31,-0.5359,59,0.45974,116,1.63573,25,-0.9038,25,-0.8793,23,-0.9788,29,-0.6521
ENSG00000129116,PALLD,45,0.06848,85,1.10879,56,0.40716,38,-0.1960,11,-1.9745,38,-0.1866,43,0.00262,11,-1.9990,39,-0.1603,69,0.75371,40,-0.1465
ENSG00000145439,CBR4,26,0.22197,20,-0.2079,14,-0.7179,24,0.07432,31,0.49775,26,0.18243,32,0.54403,25,0.11630,19,-0.3084,27,0.24595,8,-1.6026
ENSG00000154447,SH3RF1,32,0.03508,31,-0.0179,31,-0.0473,37,0.22284,15,-1.0886,10,-1.7821,32,0.02920,61,1.07171,41,0.41645,21,-0.6050,37,0.23893
ENSG00000137601,NEK1,162,1.36259,60,-0.2635,157,1.30384,76,0.09483,29,-1.3529,29,-1.3762,38,-0.9531,80,0.16928,58,-0.3261,48,-0.6107,50,-0.5540
ENSG00000109572,CLCN3,121,0.03312,88,-0.4673,127,0.11508,131,0.16340,121,0.03957,91,-0.4175,165,0.53788,185,0.72471,95,-0.3387,85,-0.5108,92,-0.3883
ENSG00000056050,HPF1,52,0.07422,34,-0.5900,36,-0.4857,74,0.65501,74,0.65185,40,-0.3280,55,0.15249,59,0.27636,33,-0.6320,39,-0.3807,49,-0.0125
ENSG00000198948,MFAP3L,54,0.19801,108,1.38592,57,0.29901,16,-1.6572,18,-1.4789,17,-1.5368,89,1.04228,48,0.01695,44,-0.1256,23,-1.0651,47,-0.0259
ENSG00000164104,HMGB2,77,0.52151,90,0.77577,108,1.10134,60,0.10963,21,-1.4608,37,-0.6286,55,-0.0036,45,-0.3418,31,-0.8919,43,-0.4096,45,-0.3346
ENSG00000164105,SAP30,11,-0.5612,27,0.87607,19,0.28872,23,0.60854,6,-1.4956,23,0.58602,6,-1.3852,26,0.81651,14,-0.1195,4,-2.0166,14,-0.1916
ENSG00000164106,SCRG1,46,-1.4578,353,1.86889,126,0.07845,86,-0.5074,43,-1.5448,107,-0.1698,154,0.40804,76,-0.7003,44,-1.5130,127,0.09273,153,0.39208
ENSG00000145451,GLRA3,7,-2.1273,13,-1.1891,17,-0.7474,25,-0.1786,62,1.28996,87,1.92019,2,-3.6267,39,0.49305,26,-0.1214,24,-0.2827,11,-1.4368
ENSG00000150625,GPM6A,617,-1.4221,1335,-0.2463,1249,-0.3498,1468,-0.0968,2240,0.58476,2119,0.49358,2225,0.57394,1495,-0.0683,1540,-0.0213,1682,0.11918,1200,-0.4128
ENSG00000150627,WDR17,15,-1.1491,23,-0.5813,23,-0.5772,65,1.10595,54,0.77819,49,0.63433,26,-0.3778,33,-0.0133,33,-0.0077,16,-1.0996,28,-0.2642
ENSG00000129128,SPCS3,31,-0.6848,51,0.09449,17,-1.5881,70,0.60449,73,0.66880,77,0.77670,40,-0.2648,49,0.04474,47,-0.0411,33,-0.5799,40,-0.2870
ENSG00000218336,TENM3,35,-0.3554,13,-1.8927,32,-0.5179,96,1.26504,46,0.04102,41,-0.1212,84,1.03182,66,0.63495,24,-0.9294,29,-0.6371,24,-0.9174
ENSG00000129187,DCTD,4,-3.0912,34,0.15329,14,-1.1821,49,0.73381,47,0.68634,24,-0.3692,18,-0.8183,46,0.64582,14,-1.1856,52,0.83996,38,0.30791
ENSG00000151718,WWC2,39,0.79084,26,0.16215,51,1.25019,23,-0.0493,29,0.30108,24,0.03247,13,-0.8550,12,-1.0530,15,-0.7136,11,-1.1562,18,-0.4024
ENSG00000168556,ING2,27,-0.0180,28,0.03996,36,0.42962,47,0.86550,20,-0.4626,30,0.13081,17,-0.7397,25,-0.1352,24,-0.1843,18,-0.6708,29,0.11627
ENSG00000182552,RWDD4,22,0.29584,15,-0.3500,12,-0.6129,21,0.21394,18,-0.0459,8,-1.2525,11,-0.7424,18,-0.0627,34,0.98817,32,0.91938,11,-0.7627
ENSG00000168538,TRAPPC11,6,-1.9759,41,0.91675,13,-0.8920,34,0.62180,36,0.67373,45,1.08642,40,0.88757,6,-1.8735,7,-1.6837,15,-0.6882,12,-0.9917
ENSG00000173320,STOX2,110,-0.1117,33,-1.9272,147,0.34933,214,0.97356,124,0.07054,87,-0.4753,142,0.28767,124,0.07791,152,0.39529,81,-0.5924,88,-0.4614
ENSG00000151726,ACSL1,51,1.38800,27,0.32055,5,-2.2679,24,0.14859,18,-0.3002,10,-1.2292,32,0.56988,5,-2.2004,17,-0.3860,38,0.88098,17,-0.4490
ENSG00000151729,SLC25A4,45,-1.9554,205,0.35450,95,-0.8512,170,0.05199,142,-0.2368,393,1.46726,192,0.24273,125,-0.4291,139,-0.2667,183,0.16925,122,-0.4670
ENSG00000164323,CFAP97,113,1.38248,75,0.66302,90,0.98499,43,-0.2119,25,-1.0484,43,-0.2063,36,-0.4813,23,-1.1912,15,-1.8303,53,0.10053,29,-0.8389
ENSG00000186352,ANKRD37,35,-0.4055,82,0.94468,47,0.04200,20,-1.2861,33,-0.4928,51,0.17915,56,0.32612,41,-0.1884,43,-0.1030,54,0.24434,43,-0.1165
ENSG00000109775,UFSP2,32,0.54901,34,0.63429,11,-1.0386,20,-0.1833,42,1.00403,13,-0.7792,19,-0.2237,33,0.59547,24,0.11377,5,-2.1283,14,-0.6893
ENSG00000154556,SORBS2,83,0.12825,32,-1.3104,83,0.14099,122,0.76066,100,0.43592,115,0.66776,70,-0.1272,38,-1.0767,85,0.17183,65,-0.2571,46,-0.7897
ENSG00000109794,FAM149A,10,-0.7750,20,0.30965,24,0.64522,28,0.87257,17,0.06632,8,-0.9801,8,-1.0948,12,-0.4407,12,-0.4788,10,-0.7674,30,0.98995
ENSG00000145476,CYP4V2,24,0.35682,49,1.60706,31,0.78285,19,0.02029,10,-0.9166,18,-0.0882,18,-0.0751,10,-1.0089,14,-0.4880,7,-1.3943,8,-1.2413
ENSG00000083857,FAT1,34,1.40154,60,2.55247,16,0.19405,2,-2.5869,3,-2.3282,13,-0.1096,12,-0.2154,3,-2.0616,3,-2.0380,3,-2.1073,7,-0.9637
ENSG00000109536,FRG1,172,1.11995,55,-0.7143,185,1.24417,89,0.03208,76,-0.2261,92,0.07601,54,-0.7518,63,-0.5205,66,-0.4459,64,-0.4963,48,-0.9318
ENSG00000164366,CCDC127,21,-0.2856,17,-0.5964,16,-0.6823,25,-0.0070,39,0.69603,39,0.69358,38,0.67738,32,0.37657,21,-0.2641,16,-0.7063,13,-1.0213
ENSG00000073578,SDHA,78,-0.5340,128,0.23023,73,-0.6358,92,-0.2881,95,-0.2388,153,0.51735,142,0.39609,130,0.25540,104,-0.0905,112,0.01846,110,-0.0130
ENSG00000249915,PDCD6,49,-0.7490,94,0.26301,46,-0.8302,74,-0.1065,106,0.46524,140,0.92519,92,0.24222,103,0.42141,61,-0.3995,45,-0.8776,62,-0.3745
ENSG00000180104,EXOC3,44,-0.5430,43,-0.5726,48,-0.3990,54,-0.2019,56,-0.1561,66,0.10314,77,0.35986,92,0.64103,70,0.20578,86,0.53012,44,-0.5311
ENSG00000171368,TPPP,424,0.34923,190,-0.9049,169,-1.0790,314,-0.1283,297,-0.2179,260,-0.4225,570,0.84362,340,-0.0011,502,0.63003,283,-0.2890,397,0.24605
ENSG00000028310,BRD9,131,0.75016,55,-0.6308,123,0.64101,121,0.60846,90,0.12414,62,-0.4467,49,-0.8174,50,-0.7903,97,0.24537,92,0.15885,42,-1.0273
ENSG00000049656,CLPTM1L,11,-2.4880,42,-0.5399,13,-2.2376,46,-0.4082,95,0.77191,69,0.23570,72,0.30690,140,1.44275,66,0.17077,41,-0.5667,57,-0.0540
ENSG00000153395,LPCAT1,5,-3.1057,49,0.17496,24,-0.9374,64,0.60928,59,0.47575,50,0.20849,51,0.24289,46,0.08426,60,0.52738,44,0.00709,29,-0.6357
ENSG00000171421,MRPL36,2,-3.2990,35,0.86429,8,-1.3119,12,-0.8239,32,0.71481,49,1.47126,19,-0.0879,10,-1.0566,13,-0.6792,23,0.18139,21,0.03935
ENSG00000145494,NDUFS6,53,-1.2713,136,0.16249,83,-0.6031,73,-0.7988,108,-0.2061,170,0.52368,105,-0.2455,141,0.21549,89,-0.4957,237,1.08732,155,0.37351
ENSG00000164151,ICE1,105,0.99844,43,-0.4373,75,0.43425,129,1.35213,40,-0.5621,46,-0.3562,53,-0.1288,46,-0.3402,41,-0.5027,22,-1.4567,30,-0.9773
ENSG00000133398,MED10,25,-0.9446,34,-0.5087,29,-0.7593,60,0.39734,44,-0.1099,68,0.59659,109,1.40413,50,0.11494,48,0.05124,11,-2.1976,38,-0.3146
ENSG00000215218,UBE2QL1,40,-1.5661,47,-1.3276,54,-1.1092,171,0.68912,116,0.05789,216,1.09248,288,1.61346,60,-0.9588,72,-0.6882,98,-0.2011,66,-0.8047
ENSG00000145545,SRD5A1,8,-1.6049,5,-2.1489,15,-0.7044,29,0.34635,26,0.15340,20,-0.2875,35,0.60240,56,1.42917,23,-0.0196,14,-0.8443,30,0.35183
ENSG00000112941,TENT4A,24,-0.3390,12,-1.3496,16,-0.9802,14,-1.1441,29,-0.0373,30,-0.0069,49,0.80288,86,1.78558,28,-0.1174,22,-0.5084,21,-0.5690
ENSG00000078295,ADCY2,91,-0.6508,193,0.53719,145,0.07749,149,0.12441,103,-0.4583,136,-0.0261,129,-0.1017,156,0.19848,165,0.28984,136,-0.0260,115,-0.2848
ENSG00000247516,MIR4458HG,22,-0.4181,45,0.68334,14,-1.0661,22,-0.4390,26,-0.1605,68,1.39807,22,-0.4693,25,-0.2727,13,-1.2478,19,-0.6333,46,0.72975
ENSG00000112902,SEMA5A,76,1.51412,40,0.42048,34,0.14732,34,0.16464,12,-1.4340,5,-2.7163,23,-0.4202,11,-1.4715,37,0.28361,38,0.34430,28,-0.1416
ENSG00000150753,CCT5,40,-0.8583,49,-0.5458,32,-1.1986,79,0.19872,105,0.64544,123,0.91755,91,0.42144,86,0.32056,50,-0.5319,51,-0.4896,65,-0.1161
ENSG00000164237,CMBL,12,-2.1118,73,0.59132,64,0.36809,38,-0.4495,50,-0.0265,46,-0.1583,41,-0.3101,43,-0.2552,68,0.46329,84,0.81575,39,-0.4211
ENSG00000145495,MARCH6,202,-0.5491,217,-0.4420,304,0.08590,432,0.66090,326,0.20172,306,0.09937,293,0.03085,314,0.14234,318,0.15860,242,-0.2716,209,-0.4991
ENSG00000164236,ANKRD33B,16,-1.0058,15,-1.1664,27,-0.2740,31,-0.0439,33,0.06537,42,0.45655,50,0.74252,52,0.79421,37,0.24250,27,-0.2268,19,-0.8063
ENSG00000112977,DAP,4,-2.3978,39,1.00723,18,-0.2249,16,-0.4584,35,0.83346,14,-0.6599,14,-0.6302,19,-0.1672,23,0.15074,33,0.73846,16,-0.3829
ENSG00000169862,CTNND2,427,0.24440,358,-0.0362,463,0.37492,349,-0.0770,336,-0.1375,295,-0.3421,241,-0.6511,318,-0.2224,315,-0.2357,407,0.16971,521,0.56932
ENSG00000038382,TRIO,52,-0.8581,57,-0.7211,52,-0.8679,78,-0.2389,135,0.63390,93,0.03341,89,-0.0262,140,0.69628,127,0.54257,111,0.31218,67,-0.4810
ENSG00000154122,ANKH,65,-0.8472,105,-0.0957,90,-0.3448,140,0.35802,136,0.30616,135,0.29334,117,0.06981,141,0.37129,107,-0.0765,88,-0.3706,108,-0.0509
ENSG00000173545,ZNF622,49,0.93703,28,0.00497,21,-0.4078,42,0.67691,25,-0.1643,30,0.12652,30,0.14484,26,-0.1265,8,-1.8605,16,-0.8555,30,0.10663
ENSG00000154153,RETREG1,214,0.55352,35,-2.1975,130,-0.2487,302,1.13891,124,-0.3128,50,-1.6862,281,1.01228,190,0.35805,166,0.13834,60,-1.4297,119,-0.3762
ENSG00000145555,MYO10,434,1.81932,358,1.45431,279,1.00801,39,-2.0355,37,-2.1380,41,-1.9695,54,-1.5693,84,-0.9101,141,-0.1121,100,-0.6464,96,-0.7038
ENSG00000176788,BASP1,644,-0.9910,450,-1.5308,1286,0.07954,2105,0.89050,1495,0.32145,1127,-0.1290,1397,0.21189,1493,0.31962,1373,0.18406,1193,-0.0396,893,-0.4917
ENSG00000215196,BASP1-AS1,21,-0.2651,10,-1.3790,30,0.34336,52,1.25219,30,0.34246,19,-0.4070,23,-0.1051,28,0.20942,30,0.34182,11,-1.1848,15,-0.7746
ENSG00000248455,LINC02217,10,-0.8641,7,-1.4475,5,-1.9614,22,0.33411,17,-0.1259,22,0.28440,56,1.93484,18,0.00759,8,-1.1685,6,-1.5054,28,0.68511
ENSG00000145526,CDH18,10,-2.5145,17,-1.7109,55,0.07165,85,0.78506,107,1.18125,97,1.00812,31,-0.8230,73,0.53084,48,-0.1326,24,-1.1863,31,-0.8275
ENSG00000286961,AC091938.1,5,-1.9349,20,0.07974,18,-0.1098,2,-3.4070,18,-0.1248,91,2.87440,5,-1.9540,1,-3.4771,8,-1.2630,25,0.42779,18,-0.1047
ENSG00000040731,CDH10,13,-1.5344,14,-1.3692,23,-0.7033,96,1.67128,28,-0.3473,26,-0.4919,53,0.62218,61,0.86188,36,0.01776,26,-0.4830,17,-1.0921
ENSG00000113360,DROSHA,38,-0.0464,47,0.27243,38,-0.0585,60,0.66650,42,0.11171,38,-0.0576,38,-0.0417,55,0.53314,30,-0.4029,28,-0.5087,19,-1.1458
ENSG00000082213,C5orf22,8,-1.2810,11,-0.8315,4,-2.2128,15,-0.4354,34,0.92932,16,-0.2774,35,0.95341,34,0.91786,21,0.12844,16,-0.2619,18,-0.1164
ENSG00000133401,PDZD2,55,-0.3293,109,0.78372,87,0.40070,12,-2.5385,105,0.72352,163,1.48386,16,-2.1685,28,-1.3156,55,-0.3264,64,-0.0779,48,-0.5294
ENSG00000113384,GOLPH3,27,-0.6436,54,0.44137,14,-1.6023,33,-0.3502,40,-0.0276,57,0.52157,78,1.04918,53,0.39891,39,-0.0652,16,-1.4042,40,-0.0300
ENSG00000150712,MTMR12,20,-0.1698,10,-1.2143,7,-1.7103,9,-1.4446,29,0.39406,55,1.45149,22,-0.0302,36,0.72105,22,-0.0782,26,0.17633,16,-0.5898
ENSG00000056097,ZFR,313,0.32470,221,-0.2276,384,0.66122,283,0.16385,254,-0.0078,304,0.27533,116,-1.2101,190,-0.4611,213,-0.2857,304,0.27385,229,-0.1729
ENSG00000113387,SUB1,112,-1.4682,248,-0.2659,152,-1.0118,217,-0.4710,702,1.47188,485,0.82124,273,-0.1119,162,-0.9210,235,-0.3479,385,0.43697,257,-0.2104
ENSG00000113407,TARS,66,0.75366,40,-0.0431,64,0.70280,36,-0.2112,29,-0.5678,43,0.06293,25,-0.7429,52,0.36813,37,-0.1593,39,-0.0967,23,-0.8785
ENSG00000113456,RAD1,6,-2.0533,26,0.22602,33,0.59603,35,0.67634,52,1.35405,19,-0.2442,8,-1.5384,13,-0.8342,21,-0.1277,20,-0.1696,17,-0.4246
ENSG00000113460,BRIX1,45,0.49047,35,0.07278,59,0.92136,68,1.19254,34,0.05465,21,-0.6890,17,-1.0242,21,-0.6685,22,-0.6174,16,-1.0804,26,-0.3771
ENSG00000168724,DNAJC21,161,0.64604,47,-1.2739,198,0.99513,156,0.59087,132,0.32253,100,-0.1225,30,-1.9191,110,0.03312,69,-0.6988,104,-0.0630,81,-0.4407
ENSG00000152582,SPEF2,35,-0.0339,19,-0.9452,38,0.10342,114,2.00800,39,0.14304,36,-0.0120,25,-0.5650,24,-0.6410,44,0.32756,8,-2.1384,12,-1.6515
ENSG00000164187,LMBRD2,89,-0.6864,58,-1.3191,91,-0.6454,224,0.78597,237,0.87834,121,-0.2094,120,-0.2227,198,0.57581,185,0.46378,111,-0.3445,88,-0.6977
ENSG00000152620,NADK2,13,-1.5382,72,1.13194,15,-1.3033,38,0.08382,26,-0.5070,39,0.10527,61,0.85476,41,0.20524,25,-0.5788,42,0.24167,25,-0.5407
ENSG00000164188,RANBP3L,11,-0.5966,56,2.14374,34,1.19720,23,0.56642,4,-2.0511,2,-2.8327,18,0.12612,5,-1.6375,2,-2.8631,11,-0.6331,13,-0.3041
ENSG00000079215,SLC1A3,178,-1.8112,2067,2.24316,757,0.41652,298,-1.0418,295,-1.0567,383,-0.6584,517,-0.1922,455,-0.3918,504,-0.2328,561,-0.0641,414,-0.5378
ENSG00000164190,NIPBL,385,1.73030,103,-0.4772,277,1.12938,228,0.79589,57,-1.3682,76,-0.9329,72,-1.0277,113,-0.3298,86,-0.7582,74,-0.9769,69,-1.0946
ENSG00000197603,CPLANE1,186,1.48687,46,-0.7856,156,1.16616,142,1.00675,47,-0.7723,61,-0.3707,20,-2.0340,94,0.31917,31,-1.3742,24,-1.7708,41,-0.9820
ENSG00000082068,WDR70,107,1.03598,35,-0.7663,121,1.23900,121,1.24753,44,-0.3993,31,-0.9395,20,-1.5960,57,-0.0119,44,-0.4223,24,-1.3420,26,-1.1963
ENSG00000113594,LIFR,117,0.69583,140,1.00167,88,0.23427,106,0.53234,28,-1.5199,17,-2.2106,78,0.03454,87,0.21543,78,0.04929,51,-0.6256,46,-0.7601
ENSG00000164327,RICTOR,55,0.28249,29,-0.6938,51,0.16613,95,1.19492,36,-0.3922,24,-0.9755,60,0.42237,54,0.25504,70,0.66582,13,-1.9339,20,-1.2721
ENSG00000113638,TTC33,23,-1.1020,12,-2.0605,24,-1.0688,63,0.41675,79,0.80187,49,0.01417,62,0.38982,82,0.85567,39,-0.3307,57,0.24694,43,-0.2052
ENSG00000145592,RPL37,1187,0.34835,1495,0.73012,713,-0.4581,496,-1.0120,669,-0.5551,842,-0.1986,1212,0.38252,352,-1.5272,402,-1.3290,1216,0.38736,1924,1.16358
ENSG00000182836,PLCXD3,31,-0.4752,8,-2.4111,61,0.56006,134,1.98534,4,-3.3254,14,-1.6440,41,-0.0615,28,-0.6375,48,0.18980,47,0.15429,52,0.32114
ENSG00000083720,OXCT1,49,-0.7576,45,-0.8568,33,-1.3200,87,0.14776,106,0.47009,176,1.33339,100,0.37527,65,-0.3135,43,-0.9582,97,0.32545,71,-0.1811
ENSG00000205765,C5orf51,33,0.46969,10,-1.3611,28,0.18660,15,-0.7233,34,0.51772,9,-1.4721,22,-0.2181,36,0.61432,17,-0.6091,23,-0.1152,45,0.96799
ENSG00000198865,CCDC152,29,0.87580,36,1.20698,44,1.56713,16,-0.0980,6,-1.4931,7,-1.3836,4,-1.9470,13,-0.3687,13,-0.4425,5,-1.8031,15,-0.2294
ENSG00000250722,SELENOP,457,3.43757,124,0.72143,15,-2.4809,13,-2.6419,5,-3.8703,7,-3.4476,150,1.05144,8,-3.2921,16,-2.4272,7,-3.4513,70,-0.1998
ENSG00000172262,ZNF131,36,0.18667,26,-0.3462,41,0.39845,32,0.02209,33,0.06976,26,-0.3264,24,-0.4210,48,0.66863,25,-0.3660,42,0.44482,17,-0.9585
ENSG00000177453,NIM1K,7,-1.8141,13,-0.8799,19,-0.2832,3,-3.0427,36,0.74838,63,1.70881,42,0.98858,8,-1.4723,23,0.01075,24,0.11058,13,-0.8268
ENSG00000112972,HMGCS1,69,-0.9194,203,0.79260,56,-1.2288,180,0.59301,128,0.03579,109,-0.2103,247,1.13383,96,-0.4130,108,-0.2229,78,-0.7173,98,-0.3759
ENSG00000172239,PAIP1,47,-0.4547,58,-0.1414,44,-0.5607,45,-0.5406,49,-0.4113,125,1.12114,52,-0.2946,94,0.64113,53,-0.2757,84,0.46057,45,-0.5267
ENSG00000248092,NNT-AS1,114,0.48918,101,0.29306,154,0.98386,62,-0.4738,52,-0.7357,65,-0.4062,57,-0.5978,84,-0.0092,90,0.10328,75,-0.1892,73,-0.2280
ENSG00000112992,NNT,46,-1.0103,80,-0.1595,81,-0.1445,84,-0.0848,97,0.13175,99,0.17347,120,0.48153,118,0.45452,73,-0.3021,116,0.42444,63,-0.5260
ENSG00000251141,MRPS30-DT,16,-1.1229,16,-1.1483,45,0.46679,39,0.23990,57,0.84204,31,-0.1119,29,-0.2092,45,0.45753,38,0.17770,24,-0.5161,30,-0.1654
ENSG00000112996,MRPS30,14,-1.4787,27,-0.5269,31,-0.2839,41,0.15420,70,1.02490,72,1.06850,36,-0.0543,41,0.13894,29,-0.4068,23,-0.7690,28,-0.4235
ENSG00000272335,AC093297.2,17,-0.9101,30,-0.0328,9,-1.8811,45,0.60190,59,1.06941,51,0.81803,29,-0.1102,30,-0.0508,21,-0.5670,27,-0.2052,21,-0.5721
ENSG00000164588,HCN1,7,-3.1107,28,-1.2098,27,-1.2672,59,-0.0843,139,1.35124,37,-0.8035,50,-0.3413,179,1.81497,67,0.11612,48,-0.4053,42,-0.5934
ENSG00000151883,PARP8,10,-0.8221,15,-0.2563,13,-0.4739,33,0.98994,26,0.60559,30,0.80529,22,0.28928,7,-1.3418,13,-0.5376,16,-0.2197,13,-0.5210
ENSG00000164172,MOCS2,43,-1.1323,88,-0.0484,63,-0.5629,128,0.55153,154,0.86066,134,0.62747,74,-0.3156,50,-0.9259,51,-0.8833,140,0.69303,75,-0.3127
ENSG00000164258,NDUFS4,17,-1.5034,82,0.93011,27,-0.8300,32,-0.5782,37,-0.3498,77,0.82137,52,0.17803,47,0.03141,5,-3.2702,95,1.19468,39,-0.2809
ENSG00000067248,DHX29,135,1.19918,42,-0.6698,97,0.62838,110,0.84184,60,-0.1509,71,0.12991,34,-0.9887,71,0.13556,41,-0.7098,37,-0.8746,22,-1.6584
ENSG00000039123,MTREX,91,0.74579,47,-0.3129,94,0.80999,106,1.00856,73,0.38052,42,-0.4933,18,-1.7522,44,-0.3955,55,-0.0560,14,-2.0561,46,-0.3444
