Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000145016,RUBCN,75,0.50374,82,0.75941,10,-2.4877,65,0.30567,43,-0.5622
ENSG00000122068,FYTTD1,10,-2.4045,59,0.29730,52,0.04740,54,0.10846,54,0.17325
ENSG00000186001,LRCH3,31,-0.7353,93,1.26974,80,0.80745,37,-0.4965,30,-1.0152
ENSG00000182899,RPL35A,279,0.33811,165,-0.5529,199,-0.2019,299,0.51983,215,-0.1256
ENSG00000182903,ZNF721,80,0.24379,61,-0.2207,75,0.13407,38,-0.9962,84,0.51020
ENSG00000273238,TMEM271,0,-6.9602,61,0.52689,13,-1.8512,77,0.99512,43,-0.1715
ENSG00000169020,ATP5ME,815,1.24018,445,0.23537,302,-0.4127,420,0.12734,267,-0.8268
ENSG00000185619,PCGF3,87,1.20290,20,-1.2495,33,-0.3973,71,0.98392,31,-0.6892
ENSG00000168993,CPLX1,49,-1.8218,10,-4.2466,135,-0.2780,359,1.68660,171,0.15878
ENSG00000178950,GAK,53,-0.5287,12,-2.7987,74,0.00536,139,1.26062,77,0.11256
ENSG00000159692,CTBP1,130,-0.3321,130,-0.3728,122,-0.4242,261,0.95168,142,-0.2785
ENSG00000163950,SLBP,77,0.25574,71,0.14700,18,-1.9887,96,0.72031,57,-0.3264
ENSG00000068078,FGFR3,125,-1.4870,93,-2.0494,2209,4.18891,103,-1.9033,142,-1.6752
ENSG00000168924,LETM1,0,-7.4195,57,-0.1927,88,0.54167,83,0.49965,66,0.11628
ENSG00000109685,NSD2,42,-1.4261,90,-0.2926,23,-2.3287,107,0.00847,152,0.98105
ENSG00000243449,C4orf48,581,1.12584,486,0.95488,158,-0.9873,329,0.18588,151,-1.3797
ENSG00000185818,NAT8L,150,-1.4679,95,-2.2836,554,0.57581,659,1.03161,421,0.19155
ENSG00000123933,MXD4,60,-0.7068,42,-1.3509,119,0.38778,89,-0.0906,125,0.75799
ENSG00000063978,RNF4,6,-2.9733,51,0.21378,87,1.07785,72,0.88261,29,-0.9557
ENSG00000125386,FAM193A,24,-1.3702,104,1.15342,48,-0.2865,20,-1.6914,65,0.27261
ENSG00000087266,SH3BP2,66,0.03163,89,0.59740,183,1.80873,32,-1.1862,40,-1.0435
ENSG00000087274,ADD1,864,1.00629,773,0.95503,398,-0.2747,398,-0.3071,283,-1.0868
ENSG00000087269,NOP14,3,-3.3983,32,-0.3091,0,-7.4393,35,-0.1482,60,1.39606
ENSG00000197386,HTT,81,0.22259,40,-0.9486,55,-0.3892,68,-0.0586,88,0.57791
ENSG00000159788,RGS12,20,-1.7330,30,-1.2366,48,-0.4400,61,-0.0841,97,1.20135
ENSG00000163956,LRPAP1,82,0.10458,22,-2.0468,125,0.80277,123,0.91060,68,-0.2817
ENSG00000168824,NSG1,0,-6.9136,2,-4.7156,35,-0.3820,102,1.75486,50,0.31565
ENSG00000072832,CRMP1,19,-2.7423,7,-4.2916,112,-0.0763,249,1.54285,134,0.32042
ENSG00000152969,JAKMIP1,0,-5.9330,33,-0.5636,7,-2.6903,100,1.65310,45,-0.0216
ENSG00000109501,WFS1,60,-1.3951,46,-1.9237,700,2.97865,124,-0.3247,99,-0.8916
ENSG00000074211,PPP2R2C,170,-0.3904,91,-1.4461,110,-1.0619,326,0.77027,267,0.51775
ENSG00000179010,MRFAP1,664,0.90569,428,0.19030,524,0.50179,383,-0.0092,261,-0.8438
ENSG00000178988,MRFAP1L1,182,0.64239,114,-0.1303,77,-0.7249,158,0.46439,107,-0.3284
ENSG00000170871,KIAA0232,106,-0.9565,211,0.12919,228,0.23878,137,-0.6282,234,0.44630
ENSG00000132405,TBC1D14,64,0.48863,14,-1.9389,42,-0.1783,53,0.22008,58,0.52134
ENSG00000173011,TADA2B,12,-2.1495,69,0.64134,39,-0.3803,50,0.01267,51,0.08943
ENSG00000071127,WDR1,96,0.82165,62,0.10314,137,1.45454,51,-0.2467,31,-1.2688
ENSG00000038219,BOD1L1,120,-2.5315,1016,0.90210,444,-0.5720,204,-1.8690,844,0.75318
ENSG00000137449,CPEB2,26,-1.1569,68,0.38731,3,-3.9589,83,0.79884,54,-0.0245
ENSG00000118564,FBXL5,278,1.26710,133,0.02120,192,0.61826,137,0.07146,76,-1.1348
ENSG00000237765,FAM200B,56,-0.1036,82,0.59841,62,0.06632,75,0.42551,41,-0.8054
ENSG00000169762,TAPT1,31,-0.8815,65,0.29899,95,0.90196,51,-0.1403,48,-0.3012
ENSG00000169744,LDB2,16,-2.0494,7,-3.4084,3,-4.2257,121,1.27426,91,0.98057
ENSG00000151552,QDPR,2635,2.50876,1267,1.24885,284,-1.3476,373,-1.0211,150,-2.7812
ENSG00000002549,LAP3,27,-0.9964,109,1.55666,87,0.87999,18,-1.7183,36,-0.7555
ENSG00000118579,MED28,67,0.70424,31,-0.5840,4,-3.2871,74,1.02341,39,-0.2728
ENSG00000163257,DCAF16,72,0.54497,126,1.90857,3,-4.2330,12,-2.3346,42,-0.4810
ENSG00000185774,KCNIP4,4,-3.5144,1,-5.3171,43,-0.0979,106,1.76641,49,0.18112
ENSG00000286318,AC096576.6,0,-6.9591,36,-0.4298,2,-4.2175,14,-1.8685,89,2.34911
ENSG00000109606,DHX15,59,0.26553,51,0.05019,54,0.12823,40,-0.4094,51,0.05897
ENSG00000168214,RBPJ,752,0.85404,1237,2.28933,278,-0.7510,154,-1.7655,171,-1.8910
ENSG00000109689,STIM2,4,-3.3277,33,-0.3076,51,0.40121,20,-1.1095,59,1.10537
ENSG00000169851,PCDH7,26,-2.9705,53,-2.0694,110,-0.8427,249,0.52014,287,1.21552
ENSG00000047365,ARAP2,40,-1.7211,313,1.99216,107,-0.2420,62,-1.1725,88,-0.7559
ENSG00000109787,KLF3,36,-0.2812,93,1.57101,57,0.45496,33,-0.4542,22,-1.3833
ENSG00000109790,KLHL5,63,0.53975,94,1.50529,48,0.09573,7,-2.8630,35,-0.5931
ENSG00000035928,RFC1,39,-2.1641,375,1.78948,250,0.72057,35,-2.4506,127,-0.5442
ENSG00000163682,RPL9,1180,1.06725,480,-0.4591,601,-0.0604,698,0.20271,527,-0.3877
ENSG00000163683,SMIM14,9,-3.8417,134,0.25309,95,-0.3225,154,0.50713,123,0.11337
ENSG00000078140,UBE2K,16,-3.2859,53,-1.6216,46,-1.7154,285,1.42516,170,0.46478
ENSG00000121892,PDS5A,4,-3.5174,56,0.31759,11,-2.2337,66,0.63551,53,0.29562
ENSG00000163697,APBB2,208,1.53724,180,1.54059,40,-1.1569,52,-0.8371,35,-1.7556
ENSG00000154277,UCHL1,248,-1.1385,81,-2.9418,182,-1.6023,1291,1.99685,498,-0.0865
ENSG00000064042,LIMCH1,553,0.30075,774,1.02093,335,-0.4970,216,-1.2650,432,-0.1468
ENSG00000109133,TMEM33,103,0.40046,96,0.31335,66,-0.3155,114,0.65669,54,-0.8469
ENSG00000014824,SLC30A9,111,0.88205,32,-1.1684,17,-2.0217,89,0.57839,70,0.18701
ENSG00000124406,ATP8A1,203,0.40425,218,0.59815,53,-1.6698,262,0.98248,92,-1.1349
ENSG00000163285,GABRG1,61,-0.7395,26,-2.1516,375,2.47173,72,-0.5417,87,-0.2673
ENSG00000151834,GABRA2,20,-2.6955,32,-2.1732,406,2.15391,84,-0.6504,141,0.36735
ENSG00000109158,GABRA4,0,-7.3848,3,-4.5997,47,-0.4358,93,0.77313,95,1.25384
ENSG00000163288,GABRB1,0,-7.1426,7,-3.0696,128,1.53048,39,-0.4919,75,1.02921
ENSG00000260918,AC107398.3,0,-7.7794,17,-2.5286,175,1.25050,88,0.10494,112,0.79881
ENSG00000075539,FRYL,188,0.54372,363,2.22093,76,-0.8881,61,-1.3235,59,-1.6526
ENSG00000109180,OCIAD1,152,-0.5262,117,-1.0068,251,0.27239,357,1.01929,192,-0.2257
ENSG00000109184,DCUN1D4,114,0.93130,90,0.62104,19,-1.8746,73,0.21868,47,-0.6880
ENSG00000163069,SGCB,224,1.68762,94,0.18030,52,-0.7607,104,0.37922,44,-1.3372
ENSG00000109189,USP46,42,-1.3049,41,-1.4449,96,-0.0398,122,0.39055,131,0.74956
ENSG00000226950,DANCR,50,0.14776,36,-0.4207,99,1.30648,63,0.62116,27,-1.0802
ENSG00000145216,FIP1L1,14,-2.1804,77,0.51379,49,-0.2907,38,-0.7153,73,0.57117
ENSG00000134851,TMEM165,387,1.33152,543,2.66183,68,-1.4788,61,-1.7464,27,-3.3572
ENSG00000134852,CLOCK,8,-3.0499,23,-1.7703,119,0.94592,72,0.12665,89,0.74529
ENSG00000090989,EXOC1,56,-0.7343,140,0.83337,172,1.07437,49,-1.0482,75,-0.4253
ENSG00000174780,SRP72,72,-1.1376,197,0.51115,182,0.32083,81,-1.0325,171,0.34468
ENSG00000171476,HOPX,23,-2.8328,8,-4.5044,225,0.64089,265,1.09000,182,0.46221
ENSG00000084093,REST,151,1.12906,105,0.59240,162,1.26353,19,-2.2594,52,-0.8460
ENSG00000047315,POLR2B,108,0.76408,56,-0.3427,87,0.39862,71,0.08513,58,-0.3770
ENSG00000163453,IGFBP7,4,-4.2634,11,-3.0028,351,3.06708,38,-1.0925,68,-0.1404
ENSG00000150471,ADGRL3,84,0.11934,31,-1.5275,128,0.81838,79,0.01585,87,0.27742
ENSG00000145241,CENPC,0,-8.2223,175,0.85091,125,0.17231,29,-2.2040,148,0.73578
ENSG00000083896,YTHDC1,89,-2.2183,574,0.77236,311,-0.3324,127,-1.8165,509,0.75880
ENSG00000132467,UTP3,7,-2.5976,53,0.40401,3,-3.5752,37,-0.2287,58,0.86478
ENSG00000018189,RUFY3,279,-0.1426,414,0.57107,277,-0.1534,357,0.28362,239,-0.5452
ENSG00000132463,GRSF1,17,-2.0454,48,-0.5989,105,0.71129,98,0.69087,66,-0.0563
ENSG00000080493,SLC4A4,40,-2.7136,47,-2.6407,982,2.59729,74,-1.9534,294,0.48169
ENSG00000132466,ANKRD17,117,-1.1259,266,0.17481,147,-0.7806,149,-0.8269,331,0.85809
ENSG00000138769,CDKL2,40,0.22749,17,-1.2158,9,-1.9627,31,-0.1951,51,1.05515
ENSG00000138757,G3BP2,188,0.17808,91,-1.0447,134,-0.3584,240,0.67331,175,0.09229
ENSG00000138768,USO1,30,-1.0533,99,0.97029,34,-0.8684,39,-0.7340,65,0.19232
ENSG00000198301,SDAD1,0,-7.1243,29,-0.9594,0,-6.7347,60,0.26477,84,1.49877
ENSG00000138760,SCARB2,545,1.35995,529,1.59624,191,-0.3961,132,-1.0503,99,-1.7856
ENSG00000138758,SEPTIN11,355,-0.2837,233,-1.0196,425,0.00079,242,-0.9585,629,1.12532
ENSG00000118816,CCNI,789,0.02880,497,-0.7655,886,0.21587,694,-0.1981,924,0.45077
ENSG00000138767,CNOT6L,38,-0.3232,61,0.51037,99,1.27319,29,-0.8109,37,-0.5064
ENSG00000169288,MRPL1,0,-6.4830,13,-2.4468,88,0.65392,45,-0.4751,97,1.50141
ENSG00000152784,PRDM8,0,-7.0004,4,-3.6558,17,-1.5387,109,1.76951,57,0.48512
ENSG00000138668,HNRNPD,199,-0.0294,178,-0.2278,155,-0.4200,194,-0.0785,232,0.34083
ENSG00000152795,HNRNPDL,598,0.53921,530,0.38697,371,-0.2344,515,0.33200,311,-0.7141
ENSG00000145293,ENOPH1,347,1.45886,132,-0.1966,76,-1.0242,215,0.71315,90,-1.0430
ENSG00000249242,TMEM150C,59,-0.4679,27,-1.7895,101,0.38216,93,0.27773,100,0.57991
ENSG00000145284,SCD5,1240,1.44087,509,-0.0885,810,0.68264,557,0.07374,292,-1.2558
ENSG00000138674,SEC31A,88,0.70185,39,-0.6716,68,0.27369,31,-1.0157,69,0.48577
ENSG00000163624,CDS1,10,-2.2065,14,-1.8668,43,-0.0170,77,1.11498,51,0.36601
ENSG00000163625,WDFY3,82,0.13932,82,0.16212,105,0.54897,63,-0.2947,68,-0.2248
ENSG00000109339,MAPK10,80,-2.2493,243,-0.6361,399,0.20511,359,0.04157,457,0.70276
ENSG00000163629,PTPN13,29,-0.8703,54,0.13794,108,1.29235,13,-2.1742,58,0.35688
ENSG00000152583,SPARCL1,883,-2.2537,1654,-1.4224,11296,1.88713,2170,-0.9883,4738,0.51990
ENSG00000118785,SPP1,2661,2.75752,1566,2.02919,75,-3.1735,134,-2.4620,16,-5.9936
ENSG00000163644,PPM1K,319,-0.2613,283,-0.4946,589,0.74111,337,-0.1944,403,0.16973
ENSG00000145337,PYURF,186,2.18036,41,-0.5307,33,-0.7946,49,-0.2243,39,-0.7699
ENSG00000177432,NAP1L5,37,-1.8724,31,-2.2553,111,-0.1897,140,0.19379,192,1.22826
ENSG00000138640,FAM13A,0,-6.9871,6,-3.1192,26,-0.8779,44,-0.1280,86,2.00505
ENSG00000145335,SNCA,48,-2.2524,99,-1.2692,90,-1.3049,502,1.86186,192,-0.2193
ENSG00000163110,PDLIM5,130,0.42717,65,-0.7466,343,2.22897,31,-1.9058,84,-0.4021
ENSG00000138698,RAP1GDS1,176,1.32761,110,0.57459,35,-1.2672,109,0.56818,39,-1.4506
ENSG00000168785,TSPAN5,35,-1.8827,70,-0.9118,93,-0.3908,160,0.55278,152,0.62545
ENSG00000151247,EIF4E,197,0.82875,54,-1.3234,36,-1.8421,126,0.09813,150,0.60337
ENSG00000197894,ADH5,54,0.06130,23,-1.3538,126,1.51214,31,-0.8534,58,0.26517
ENSG00000109270,LAMTOR3,0,-6.6946,11,-2.0237,40,0.05959,76,1.38141,42,0.25348
ENSG00000164031,DNAJB14,71,-1.0793,81,-0.9687,94,-0.6672,190,0.52997,182,0.62047
ENSG00000164032,H2AFZ,152,1.33969,16,-2.2918,89,0.40529,75,0.15252,67,-0.0834
ENSG00000138814,PPP3CA,300,-2.0960,224,-2.6670,493,-1.3559,1914,0.93186,1696,1.00496
ENSG00000109332,UBE2D3,217,0.42713,149,-0.2003,166,-0.0074,197,0.30406,148,-0.2706
ENSG00000145354,CISD2,120,1.69953,33,-0.5506,8,-2.5221,65,0.68794,32,-0.7566
ENSG00000164039,BDH2,143,1.73171,44,-0.3211,108,1.20651,36,-0.6711,29,-1.2082
ENSG00000164022,AIMP1,14,-2.6010,156,1.35169,107,0.46736,37,-1.2727,73,-0.2103
ENSG00000138801,PAPSS1,190,1.14514,120,0.40746,64,-0.6368,130,0.56081,52,-1.2612
ENSG00000109475,RPL34,1612,1.11626,528,-0.7774,773,-0.1135,837,0.01543,796,-0.0984
ENSG00000164089,ETNPPL,36,-1.6479,8,-4.0112,447,2.68222,56,-1.0806,115,0.16951
ENSG00000123739,PLA2G12A,113,1.01577,57,-0.1257,74,0.29641,36,-0.9154,60,-0.0420
ENSG00000138660,AP1AR,27,-0.9191,49,0.01981,15,-1.8180,76,0.84320,49,0.01267
ENSG00000174720,LARP7,177,-0.1729,239,0.34644,267,0.48945,89,-1.3322,220,0.25944
ENSG00000145362,ANK2,131,-2.5674,297,-1.4585,578,-0.3313,563,-0.4142,1174,1.53612
ENSG00000145349,CAMK2D,7,-3.2527,53,-0.3633,49,-0.4739,148,1.70580,50,-0.6203
ENSG00000269893,SNHG8,23,-1.0006,27,-0.8297,109,1.52246,47,0.09474,41,-0.1741
ENSG00000145390,USP53,10,-2.2583,38,-0.3218,111,1.48821,24,-1.0747,54,0.39362
ENSG00000164096,C4orf3,427,0.83719,252,-0.0394,135,-1.0047,327,0.44557,214,-0.4220
ENSG00000164111,ANXA5,135,0.99664,113,0.80522,97,0.43370,73,-0.0258,34,-1.5367
ENSG00000138688,KIAA1109,64,-2.1716,242,-0.1854,328,0.32201,151,-0.9763,377,0.93882
ENSG00000138685,FGF2,46,-1.2645,62,-0.8860,462,2.84917,54,-1.0973,74,-0.7252
ENSG00000164066,INTU,29,-0.8743,49,-0.0652,108,1.26171,16,-1.8552,61,0.44052
ENSG00000164070,HSPA4L,24,-1.8383,106,0.49580,37,-1.2240,79,-0.0443,95,0.40406
ENSG00000138709,LARP1B,35,-1.2875,65,-0.3826,44,-0.9317,36,-1.3535,132,1.48699
ENSG00000164040,PGRMC2,70,0.10934,40,-0.8346,31,-1.1776,131,1.40347,53,-0.4686
ENSG00000077684,JADE1,42,-0.5856,34,-0.9884,118,1.12598,41,-0.6694,74,0.51661
ENSG00000151466,SCLT1,0,-7.2350,69,0.39263,29,-1.0289,10,-2.6485,93,1.55592
ENSG00000138650,PCDH10,89,-1.2681,214,0.09498,253,0.36010,230,0.22905,200,-0.0377
ENSG00000151012,SLC7A11,7,-3.4694,18,-2.2696,355,3.00574,24,-1.8587,76,0.02828
ENSG00000109381,ELF2,3,-4.1065,107,1.65615,5,-3.3983,13,-2.0620,59,0.50403
ENSG00000109390,NDUFC1,61,0.07734,28,-1.2156,104,0.94588,64,0.16862,59,0.01335
ENSG00000164134,NAA15,103,-0.6612,257,0.95963,54,-1.6353,41,-2.1705,204,0.70084
ENSG00000145391,SETD7,276,2.54656,71,0.04027,37,-0.9852,42,-0.8484,39,-1.1843
ENSG00000153130,SCOC,124,-0.6111,157,-0.2711,226,0.34155,312,1.04512,136,-0.6592
ENSG00000170153,RNF150,8,-2.7439,71,0.56341,49,-0.1016,62,0.30321,51,-0.0948
ENSG00000109458,GAB1,52,-0.0357,134,1.99030,98,1.01264,35,-0.7400,12,-2.7428
ENSG00000153147,SMARCA5,87,-1.1732,283,0.80316,92,-1.0939,77,-1.4647,241,0.68182
ENSG00000164161,HHIP,673,2.10383,604,2.47081,29,-2.9374,64,-1.9261,10,-5.0387
ENSG00000164163,ABCE1,159,1.74762,54,-0.1260,98,0.85663,38,-0.7176,35,-1.0588
ENSG00000164164,OTUD4,3,-3.5388,75,1.20274,49,0.28620,36,-0.2366,34,-0.4308
ENSG00000170365,SMAD1,1,-5.7430,51,-0.2684,82,0.51778,52,-0.2437,77,0.66848
ENSG00000151612,ZNF827,114,0.86097,57,-0.2919,136,1.16945,40,-0.9038,58,-0.3418
ENSG00000170390,DCLK2,74,0.57399,21,-1.4569,65,0.37762,76,0.72982,46,-0.2741
ENSG00000145425,RPS3A,558,1.12607,205,-0.5752,240,-0.2752,277,-0.0539,274,-0.1032
ENSG00000109670,FBXW7,224,-1.4901,690,0.28659,186,-1.7716,520,-0.2263,769,0.70439
ENSG00000109654,TRIM2,279,-0.3906,459,0.46705,255,-0.5296,370,0.06569,345,-0.0834
ENSG00000164114,MAP9,126,-1.1285,149,-0.9558,156,-0.7977,275,0.09677,369,0.97066
ENSG00000061918,GUCY1B1,40,-1.7598,61,-1.2444,25,-2.4319,244,1.29376,151,0.42672
ENSG00000109738,GLRB,0,-7.1174,31,-1.1204,34,-0.8816,124,1.45079,66,0.19735
ENSG00000120251,GRIA2,54,-3.1860,407,-0.1932,181,-1.4123,338,-0.5099,702,1.28571
ENSG00000164125,GASK1B,96,0.75629,9,-2.9712,190,2.02422,80,0.52890,35,-1.1201
ENSG00000164124,TMEM144,1043,2.14773,910,2.44124,38,-3.1735,99,-1.9027,15,-5.0767
ENSG00000171503,ETFDH,15,-1.8692,117,1.68278,64,0.32296,14,-2.1233,46,-0.3148
ENSG00000052795,FNIP2,55,-1.1157,152,0.53407,31,-1.9707,117,0.04333,129,0.31307
ENSG00000109756,RAPGEF2,38,-1.6899,104,-0.1787,55,-1.1286,98,-0.2755,163,0.96960
ENSG00000145416,MARCH1,22,-1.6535,138,1.55844,50,-0.4233,56,-0.2592,47,-0.6892
ENSG00000170088,TMEM192,106,0.42338,61,-0.4945,98,0.28693,56,-0.6520,95,0.37091
ENSG00000109466,KLHL2,36,-1.3737,88,0.00791,16,-2.5167,154,1.10391,86,-0.0638
ENSG00000052802,MSMO1,87,0.78942,41,-0.4779,189,2.27915,49,-0.1693,20,-1.8676
ENSG00000109472,CPE,992,-0.4956,375,-2.0959,4905,2.34530,1299,-0.0812,1086,-0.5045
ENSG00000196104,SPOCK3,456,2.14431,313,1.72341,5,-4.7048,79,-0.9562,34,-2.5850
ENSG00000129116,PALLD,51,0.11729,8,-2.7676,184,2.50992,16,-1.7163,47,-0.0075
ENSG00000154447,SH3RF1,69,0.59583,40,-0.3036,70,0.63126,54,0.21977,37,-0.5327
ENSG00000137601,NEK1,92,0.01183,129,0.65228,79,-0.2383,30,-1.8377,107,0.38687
ENSG00000109572,CLCN3,105,-0.0868,116,0.08955,187,0.86459,111,-0.0048,91,-0.4534
ENSG00000056050,HPF1,15,-1.6912,66,0.70828,28,-0.7455,43,-0.0870,48,0.14327
ENSG00000198948,MFAP3L,154,1.58337,62,0.02746,171,1.79147,22,-1.6904,30,-1.4379
ENSG00000164104,HMGB2,33,-1.6537,83,-0.2691,234,1.52604,46,-1.2301,110,0.32667
ENSG00000164106,SCRG1,104,0.17478,33,-1.6888,194,1.23252,80,-0.2808,103,0.23058
ENSG00000150625,GPM6A,1170,-0.4794,593,-1.6288,2051,0.41882,2308,0.71603,1709,0.18395
ENSG00000129128,SPCS3,25,-1.0464,55,0.17780,74,0.62152,72,0.69078,37,-0.6719
ENSG00000218336,TENM3,0,-6.8317,2,-4.1315,9,-2.2536,124,2.50379,39,-0.1472
ENSG00000173320,STOX2,454,1.39777,294,0.73266,98,-1.1100,168,-0.3066,131,-0.9021
ENSG00000151726,ACSL1,39,-0.1839,125,2.39941,48,0.16645,28,-0.7303,11,-2.5801
ENSG00000151729,SLC25A4,167,0.22690,84,-0.9413,103,-0.5451,194,0.53836,157,0.19367
ENSG00000164323,CFAP97,92,0.28393,102,0.52958,54,-0.5468,60,-0.4290,75,-0.0702
ENSG00000154556,SORBS2,40,-0.7705,38,-0.9388,13,-2.4113,73,0.18893,96,1.05802
ENSG00000109536,FRG1,52,-0.9179,119,0.45291,45,-1.1403,74,-0.4050,113,0.48508
ENSG00000073578,SDHA,37,-1.4917,95,-0.0427,186,1.08560,127,0.49962,77,-0.5376
ENSG00000249915,PDCD6,78,0.48820,25,-1.3681,82,0.56640,87,0.77149,49,-0.3947
ENSG00000180104,EXOC3,39,-0.5530,27,-1.1634,55,0.01170,73,0.54072,64,0.36392
ENSG00000171368,TPPP,1128,1.12393,869,0.78079,265,-1.2092,662,0.24711,332,-1.1589
ENSG00000028310,BRD9,85,-0.5398,176,0.73724,59,-1.0983,78,-0.7345,136,0.32389
ENSG00000049656,CLPTM1L,44,-0.1745,36,-0.5027,3,-4.0574,93,1.29967,45,-0.1655
ENSG00000145494,NDUFS6,143,0.26277,106,-0.2323,111,-0.1355,170,0.63670,102,-0.4032
ENSG00000164151,ICE1,18,-2.9208,196,0.81548,83,-0.6792,71,-1.0064,162,0.61059
ENSG00000133398,MED10,40,-0.1778,33,-0.5535,109,1.51669,48,0.10503,35,-0.5567
ENSG00000215218,UBE2QL1,7,-2.8998,2,-4.5752,49,-0.1271,161,2.56625,38,-0.7368
ENSG00000078295,ADCY2,81,-0.5964,23,-2.6290,339,1.85344,133,0.22233,112,-0.1187
ENSG00000150753,CCT5,127,1.40852,40,-0.5519,23,-1.3427,68,0.37005,47,-0.3695
ENSG00000145495,MARCH6,231,-0.4909,271,-0.2732,419,0.46142,342,0.14735,320,0.03472
ENSG00000169862,CTNND2,249,-1.0040,253,-1.0685,480,0.01926,417,-0.2289,669,0.95623
ENSG00000038382,TRIO,27,-1.8336,53,-0.9041,81,-0.1895,151,0.98631,98,0.18958
ENSG00000154122,ANKH,145,0.19273,47,-1.6672,202,0.74545,180,0.63305,121,-0.1339
ENSG00000154153,RETREG1,139,-0.0701,284,1.34895,56,-1.4546,211,0.70738,68,-1.5410
ENSG00000145555,MYO10,384,0.17797,288,-0.3119,1083,2.04899,73,-2.4824,312,-0.2268
ENSG00000176788,BASP1,229,-2.0540,143,-2.8888,241,-1.9754,1587,1.17630,1215,0.89074
ENSG00000145526,CDH18,0,-6.8257,0,-5.9656,8,-2.4935,68,0.93130,69,1.49617
ENSG00000133401,PDZD2,39,-0.9556,43,-0.8477,18,-2.0769,70,-0.0294,108,1.17849
ENSG00000113384,GOLPH3,28,-0.8455,56,0.24040,74,0.69121,83,1.03611,27,-1.2181
ENSG00000056097,ZFR,257,-0.3568,351,0.15806,296,-0.1353,221,-0.6480,380,0.42669
ENSG00000113387,SUB1,161,-0.2551,151,-0.3965,101,-0.9817,266,0.64271,200,0.12653
ENSG00000113407,TARS,88,0.61293,89,0.73484,113,1.05379,16,-2.0884,48,-0.5158
ENSG00000168724,DNAJC21,10,-3.6341,125,0.12629,104,-0.1789,98,-0.2978,151,0.69108
ENSG00000164187,LMBRD2,44,-1.6287,60,-1.2742,46,-1.5752,211,0.96649,163,0.62823
ENSG00000152620,NADK2,77,0.73451,13,-2.1396,149,1.94882,38,-0.4537,41,-0.3994
ENSG00000079215,SLC1A3,480,-1.4200,207,-2.8072,6479,3.38714,697,-0.9334,820,-0.8329
ENSG00000164190,NIPBL,42,-2.1283,329,1.34306,177,0.06952,39,-2.3711,185,0.21718
ENSG00000197603,CPLANE1,33,-2.2627,249,1.03590,68,-1.1896,48,-1.8285,193,0.73672
ENSG00000082068,WDR70,1,-5.8016,142,1.56113,22,-1.7025,36,-1.0143,72,0.18030
ENSG00000113594,LIFR,187,0.37083,139,-0.1237,499,2.17728,50,-1.7988,106,-0.7332
ENSG00000164327,RICTOR,23,-1.2669,85,0.89063,18,-1.6899,56,0.08178,53,-0.0201
ENSG00000113638,TTC33,98,1.10561,36,-0.5808,41,-0.3106,76,0.78963,35,-0.7786
ENSG00000145592,RPL37,1521,1.23737,670,-0.1596,659,-0.1681,623,-0.2856,640,-0.3122
ENSG00000182836,PLCXD3,12,-2.7256,144,1.36351,43,-0.8188,39,-1.0834,79,0.16206
ENSG00000083720,OXCT1,27,-1.3423,41,-0.7647,76,0.26193,107,0.96679,62,-0.0971
ENSG00000250722,SELENOP,711,2.53246,389,1.58322,140,-0.4073,46,-2.2027,23,-3.6145
ENSG00000172262,ZNF131,19,-1.3857,84,1.10178,79,0.82412,14,-2.0131,46,-0.0766
ENSG00000112972,HMGCS1,60,-0.1964,25,-1.5969,116,0.89897,103,0.80066,61,-0.2433
ENSG00000172239,PAIP1,84,0.04869,87,0.12567,53,-0.6648,101,0.41490,74,-0.2005
ENSG00000248092,NNT-AS1,9,-3.2971,100,0.30984,99,0.26949,69,-0.3528,99,0.41405
ENSG00000112992,NNT,74,-0.2969,40,-1.3180,34,-1.4688,122,0.58724,115,0.66748
ENSG00000164588,HCN1,0,-6.6917,1,-5.0975,0,-6.0795,63,0.98163,63,1.53885
ENSG00000164172,MOCS2,45,-0.2380,20,-1.6043,38,-0.5008,84,0.88452,59,0.29157
ENSG00000067248,DHX29,72,-0.9799,260,1.30825,148,0.13516,35,-2.1854,137,0.02068
ENSG00000039123,MTREX,1,-5.7614,73,0.58451,55,0.03201,34,-0.7713,67,0.55911
ENSG00000134352,IL6ST,186,-0.1258,155,-0.4565,471,1.45506,154,-0.4636,184,-0.2045
ENSG00000062194,GPBP1,86,-0.6967,163,0.35797,148,0.15813,123,-0.1489,134,-0.0066
ENSG00000145632,PLK2,0,-6.9153,3,-3.7959,13,-1.7965,61,0.59739,76,1.64576
ENSG00000152932,RAB3C,4,-5.0657,5,-4.8659,25,-2.5961,370,2.20110,150,0.20981
ENSG00000152931,PART1,18,-1.9142,10,-2.8052,21,-1.6846,120,1.28720,83,0.72639
ENSG00000164182,NDUFAF2,0,-6.5858,20,-0.9269,17,-1.0754,35,-0.0215,56,1.38339
ENSG00000130449,ZSWIM6,66,-0.6302,250,2.02205,43,-1.2816,79,-0.3944,56,-1.1935
ENSG00000068796,KIF2A,29,-1.5375,122,0.81198,23,-1.8864,33,-1.4569,109,0.84807
