Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000135974,C2orf49,47,0.22662,34,-0.2828,43,0.07404,67,0.80332,24,-0.8003,39,-0.0989,23,-0.9091,54,0.45902
ENSG00000071051,NCK2,122,1.45091,17,-1.6956,68,0.43333,26,-1.0436,30,-0.8614,55,0.11289,46,-0.1888,46,-0.1838
ENSG00000115652,UXS1,4,-2.2068,13,-0.4998,43,1.50425,19,0.13256,2,-2.7765,23,0.52196,17,-0.0667,11,-0.7347
ENSG00000135968,GCC2,225,-0.7551,227,-0.7400,471,0.41422,889,1.53500,117,-1.7396,310,-0.3253,216,-0.8188,573,0.74513
ENSG00000169756,LIMS1,174,1.45812,64,-0.2307,18,-2.1286,58,-0.3790,168,1.39007,43,-1.0174,44,-0.8104,86,0.24415
ENSG00000153201,RANBP2,79,-0.2558,66,-0.5379,118,0.38547,149,0.78173,81,-0.2231,99,0.12211,38,-1.3793,103,0.16395
ENSG00000175701,MTLN,4,-4.1208,17,-2.0384,115,0.88664,28,-1.3187,75,0.16506,100,0.90229,83,0.32758,51,-0.4268
ENSG00000153107,ANAPC1,47,1.07478,14,-0.8158,40,0.77806,20,-0.3212,10,-1.3546,32,0.52020,12,-1.0680,9,-1.5472
ENSG00000144161,ZC3H8,4,-3.6479,20,-1.3775,48,-0.0015,100,1.21089,18,-1.5197,71,0.85914,17,-1.6105,66,0.50152
ENSG00000188177,ZC3H6,4,-4.7219,183,0.94893,69,-0.6345,222,1.29046,39,-1.4764,93,-0.2126,61,-0.8193,178,0.89340
ENSG00000114999,TTL,4,-4.2139,66,-0.1762,91,0.33392,121,0.81328,34,-1.1762,79,0.15260,63,-0.2534,121,0.81512
ENSG00000125611,CHCHD5,4,-2.4001,27,0.46099,13,-0.6737,7,-1.4893,26,0.35697,20,-0.0727,43,1.26352,24,0.27988
ENSG00000144136,SLC20A1,4,-2.7132,33,0.44205,32,0.35986,31,0.33498,10,-1.3762,37,0.83772,17,-0.6112,15,-0.7521
ENSG00000115084,SLC35F5,86,1.79447,21,-0.5584,12,-1.3614,36,0.24476,37,0.32176,22,-0.5939,18,-0.8289,28,-0.1349
ENSG00000115091,ACTR3,42,-1.1655,61,-0.6067,115,0.40868,80,-0.1825,143,0.76218,87,-0.0621,80,-0.1810,115,0.40478
ENSG00000175497,DPP10,92,0.97762,23,-1.2412,113,1.34090,71,0.54000,38,-0.4705,44,-0.2930,23,-1.2385,19,-1.4718
ENSG00000088205,DDX18,68,-0.4181,85,-0.0677,67,-0.4305,161,0.99806,89,0.01434,82,-0.1579,37,-1.3565,133,0.66271
ENSG00000125629,INSIG2,4,-2.5477,7,-1.6742,32,0.55439,38,0.86491,54,1.46382,21,-0.1689,19,-0.2486,9,-1.3056
ENSG00000155368,DBI,4,-6.6710,421,0.10317,141,-1.5805,153,-1.4652,1043,1.68855,427,0.16135,577,0.62120,332,-0.2746
ENSG00000088179,PTPN4,10,-2.4999,13,-2.1789,105,1.11505,100,1.03792,22,-1.3837,59,0.20892,39,-0.5126,72,0.46137
ENSG00000144118,RALB,131,0.40399,25,-2.1136,87,-0.2546,67,-0.6583,50,-1.1027,125,0.42309,136,0.45916,153,0.65829
ENSG00000074054,CLASP1,4,-3.6962,24,-1.0997,71,0.55862,95,1.06578,25,-1.0618,66,0.58488,40,-0.3513,46,-0.1515
ENSG00000155438,NIFK,141,2.22993,23,-0.8930,23,-0.8885,28,-0.6011,56,0.51285,29,-0.6612,20,-1.0797,31,-0.4333
ENSG00000211460,TSN,4,-3.5748,19,-1.3534,72,0.72649,47,0.03667,49,0.09883,66,0.80960,36,-0.4068,36,-0.3759
ENSG00000136717,BIN1,68,-0.9008,245,1.18977,157,0.42697,125,0.04889,154,0.38718,101,-0.3654,95,-0.3785,64,-0.9801
ENSG00000169967,MAP3K2,4,-3.6929,75,0.65995,43,-0.2256,98,1.12103,75,0.65073,45,-0.2247,18,-1.5187,53,0.10178
ENSG00000163166,IWS1,4,-4.0209,175,1.79085,38,-0.7963,87,0.52601,81,0.41455,46,-0.6084,35,-0.9183,71,0.20464
ENSG00000136709,WDR33,140,1.98257,19,-1.3303,49,0.10820,52,0.21238,42,-0.1491,40,-0.2532,19,-1.3383,15,-1.6627
ENSG00000144231,POLR2D,4,-2.4674,6,-1.8383,28,0.45804,34,0.73483,18,-0.2761,27,0.53105,18,-0.2381,23,0.14050
ENSG00000136731,UGGT1,149,2.81054,17,-1.0632,31,-0.1290,32,-0.0917,28,-0.2934,13,-1.6990,14,-1.2979,27,-0.3177
ENSG00000136720,HS6ST1,4,-4.2419,17,-2.1806,61,-0.2849,60,-0.3090,59,-0.3302,135,1.52717,47,-0.7040,78,0.10418
ENSG00000136699,SMPD4,4,-2.5410,14,-0.7241,51,1.37344,39,0.88518,11,-1.0789,29,0.52741,10,-1.2547,11,-1.1357
ENSG00000152082,MZT2B,264,-0.5957,413,0.11129,482,0.36026,174,-1.2302,403,0.07088,407,0.11328,597,0.72118,302,-0.3885
ENSG00000136710,CCDC115,4,-2.9730,18,-0.8274,49,0.78920,13,-1.2413,21,-0.5558,55,1.42347,26,-0.2233,9,-1.8859
ENSG00000136718,IMP4,67,0.38267,44,-0.2869,59,0.18556,32,-0.7579,54,0.02972,50,-0.1124,57,0.13458,64,0.31832
ENSG00000136002,ARHGEF4,67,-0.7072,17,-2.7333,140,0.46556,76,-0.5024,112,0.09264,140,0.62960,121,0.22151,100,-0.0856
ENSG00000152102,FAM168B,57,-0.8289,31,-1.7374,198,1.20280,109,0.18919,58,-0.8015,131,0.65618,85,-0.2166,41,-1.3256
ENSG00000115762,PLEKHB2,197,0.04151,74,-1.4711,311,0.79724,209,0.13386,61,-1.7630,279,0.84433,147,-0.4237,87,-1.2278
ENSG00000173272,MZT2A,240,0.42291,176,-0.0825,204,0.15808,73,-1.4210,212,0.21580,196,0.11962,251,0.49754,107,-0.8607
ENSG00000152127,MGAT5,4,-3.3284,22,-0.8748,71,0.98887,60,0.71861,34,-0.2308,50,0.53667,22,-0.9024,27,-0.5460
ENSG00000082258,CCNT2,21,-0.6755,32,-0.0235,56,0.89697,66,1.18328,42,0.40907,18,-1.1204,12,-1.5313,43,0.46846
ENSG00000115839,RAB3GAP1,4,-4.1599,41,-0.8234,135,1.11288,173,1.57386,51,-0.4910,66,-0.0870,26,-1.5158,65,-0.0941
ENSG00000048991,R3HDM1,72,-1.2116,32,-2.4181,159,0.00562,369,1.44941,14,-3.6029,162,0.05596,74,-1.1680,374,1.47767
ENSG00000144224,UBXN4,10,-4.2532,287,0.72637,152,-0.3090,325,0.94377,216,0.25296,141,-0.5211,109,-0.8261,323,0.92958
ENSG00000115866,DARS,4,-4.5773,98,0.08937,65,-0.5566,72,-0.3837,155,0.85164,126,0.69224,77,-0.2987,76,-0.3162
ENSG00000168702,LRP1B,7,-2.3687,20,-0.7310,68,1.21131,81,1.53019,29,-0.2060,28,-0.3202,18,-0.9258,23,-0.5626
ENSG00000121964,GTDC1,4,-4.4226,68,-0.3101,109,0.43812,116,0.54072,33,-1.4203,82,-0.0282,86,0.05185,170,1.20190
ENSG00000169554,ZEB2,111,-1.3038,1017,2.54866,146,-0.8805,392,0.68869,127,-1.0941,117,-1.4450,122,-1.1577,313,0.31239
ENSG00000115947,ORC4,84,0.88954,2,-4.6213,103,1.24902,69,0.53626,53,0.12265,46,-0.1508,23,-1.1692,21,-1.2849
ENSG00000204406,MBD5,4,-2.6604,23,-0.1014,22,-0.1893,56,1.40377,17,-0.5923,18,-0.5493,8,-1.6810,60,1.54032
ENSG00000135999,EPC2,4,-2.6253,19,-0.3562,29,0.30882,38,0.75033,20,-0.2983,31,0.57690,13,-0.9410,23,-0.0580
ENSG00000168280,KIF5C,432,-0.8902,1049,0.51810,634,-0.2955,1011,0.45716,362,-1.1575,820,0.14898,716,-0.1021,973,0.39434
ENSG00000168288,MMADHC,4,-2.5306,3,-2.6901,31,0.55031,24,0.08160,34,0.66067,30,0.67048,19,-0.2419,17,-0.3881
ENSG00000080345,RIF1,40,-1.7603,179,0.56269,112,-0.1927,319,1.59616,77,-0.7814,106,-0.3591,43,-1.6465,180,0.57220
ENSG00000162980,ARL5A,7,-3.2698,65,0.03399,31,-1.1161,89,0.53686,49,-0.4038,92,0.83960,42,-0.6472,77,0.31056
ENSG00000182389,CACNB4,4,-4.8617,27,-2.1850,149,0.44701,352,2.01951,25,-2.2886,140,0.46719,62,-0.9298,91,-0.3374
ENSG00000157827,FMNL2,22,-2.6514,356,1.73353,77,-0.8381,173,0.44848,152,0.23303,106,-0.4247,81,-0.7590,136,0.05569
ENSG00000196504,PRPF40A,62,-0.9485,197,0.90895,64,-0.8913,209,1.01220,92,-0.3402,94,-0.3735,43,-1.5009,190,0.84422
ENSG00000162989,KCNJ3,27,-1.9555,10,-3.3917,193,1.13689,173,0.94632,28,-1.9017,154,1.04965,40,-1.3717,48,-1.1143
ENSG00000115159,GPD2,4,-3.0569,11,-1.5889,44,0.50269,16,-1.0477,75,1.43201,36,0.23599,24,-0.4346,39,0.32438
ENSG00000136541,ERMN,63,-1.0250,845,4.31620,27,-2.2885,46,-1.4887,99,-0.3291,22,-2.8533,47,-1.4753,28,-2.2109
ENSG00000144283,PKP4,219,0.10256,907,2.82565,98,-1.1440,182,-0.1892,147,-0.5254,100,-1.3212,120,-0.8398,81,-1.4296
ENSG00000123636,BAZ2B,37,-2.6867,461,1.22995,82,-1.5416,455,1.20769,116,-1.0137,156,-0.6807,112,-1.0635,494,1.35834
ENSG00000136536,MARCH7,4,-3.0520,16,-1.0252,37,0.23492,47,0.63447,47,0.61288,38,0.38692,22,-0.5708,32,-0.0276
ENSG00000153250,RBMS1,4,-2.8356,9,-1.7284,25,-0.1311,52,1.05917,22,-0.3195,23,-0.3242,17,-0.7166,76,1.74981
ENSG00000136560,TANK,39,0.90091,13,-0.7959,34,0.63785,9,-1.3195,31,0.49860,17,-0.5785,18,-0.3651,32,0.54997
ENSG00000115233,PSMD14,270,1.79138,66,-0.5957,126,0.43195,101,0.06263,90,-0.1065,62,-0.8496,52,-0.9645,77,-0.3564
ENSG00000136535,TBR1,4,-4.0991,4,-3.9405,259,2.51759,129,1.10862,34,-1.0223,50,-0.5554,57,-0.2364,27,-1.3999
ENSG00000144290,SLC4A10,113,0.02824,16,-2.9116,275,1.55373,219,1.13181,26,-2.2067,107,-0.0830,46,-1.3427,98,-0.1968
ENSG00000115271,GCA,4,-2.4706,24,0.15483,50,1.41648,25,0.23760,37,0.87254,14,-0.7521,17,-0.3931,16,-0.4381
ENSG00000153253,SCN3A,334,1.93857,45,-1.3852,107,-0.0635,232,1.23383,17,-2.7829,77,-0.7128,32,-1.9085,118,0.08313
ENSG00000136531,SCN2A,225,-0.7773,102,-1.9581,614,0.84439,1258,2.21554,51,-2.9722,280,-0.5370,151,-1.3800,449,0.31827
ENSG00000178662,CSRNP3,9,-3.9148,16,-3.1337,226,0.84497,265,1.12655,19,-2.8988,206,0.96203,69,-1.0379,132,-0.0395
ENSG00000144285,SCN1A,4,-4.8763,20,-2.5715,135,0.27424,272,1.49700,4,-4.7765,174,0.98536,23,-2.4261,156,0.51928
ENSG00000198648,STK39,4,-4.3570,108,0.49930,129,0.79612,89,0.17811,26,-1.6770,95,0.38802,66,-0.2864,87,0.13992
ENSG00000172292,CERS6,4,-4.1631,37,-0.9891,155,1.36234,133,1.08170,43,-0.7471,81,0.32018,30,-1.2641,51,-0.4887
ENSG00000138398,PPIG,273,-0.3222,460,0.52057,274,-0.3150,745,1.36629,103,-1.7963,258,-0.5083,163,-1.1128,552,0.82907
ENSG00000154479,CCDC173,8,-2.3316,99,1.49751,11,-1.9012,42,0.02875,30,-0.5053,26,-0.8386,41,0.00910,100,1.52602
ENSG00000213160,KLHL23,4,-3.0320,19,-0.8169,48,0.68507,46,0.61035,29,-0.1320,38,0.38133,14,-1.2682,43,0.50583
ENSG00000138385,SSB,161,-0.0981,158,-0.1236,188,0.15372,248,0.60859,122,-0.5280,176,0.06007,92,-0.9659,213,0.35397
ENSG00000138382,METTL5,95,1.45999,30,-0.4443,72,0.97048,18,-1.2673,40,-0.0018,28,-0.6751,42,0.06211,21,-1.0171
ENSG00000144357,UBR3,4,-4.0882,53,-0.3472,118,0.96756,186,1.81554,37,-0.8887,65,-0.0350,32,-1.0884,34,-1.0081
ENSG00000128683,GAD1,634,2.41578,2,-6.1421,107,-0.7226,108,-0.7029,44,-2.0489,242,0.80004,35,-2.3774,42,-2.1260
ENSG00000115806,GORASP2,20,-0.4666,17,-0.7430,53,1.11147,19,-0.5862,22,-0.3008,34,0.47934,24,-0.1851,15,-0.9315
ENSG00000198586,TLK1,4,-4.2837,55,-0.4921,117,0.72116,110,0.62239,54,-0.5085,74,-0.0518,52,-0.5886,141,1.04483
ENSG00000071967,CYBRD1,118,1.84760,34,-0.2800,2,-4.4877,5,-3.1134,82,1.17231,35,-0.2928,34,-0.2869,28,-0.5618
ENSG00000077380,DYNC1I2,172,-0.7266,711,1.65465,224,-0.3189,366,0.47081,312,0.21061,175,-0.8553,135,-1.1023,296,0.12441
ENSG00000115840,SLC25A12,158,1.73755,7,-3.1194,113,1.11705,52,-0.1594,19,-1.7050,62,0.14128,27,-1.1808,18,-1.7627
ENSG00000128708,HAT1,4,-2.3990,17,-0.2643,15,-0.5007,7,-1.5417,71,2.23165,20,-0.0103,10,-1.0040,19,-0.1464
ENSG00000091409,ITGA6,4,-3.2705,44,0.26666,25,-0.6180,16,-1.2853,107,1.84579,34,-0.1768,16,-1.3260,59,0.74367
ENSG00000152256,PDK1,4,-2.8712,28,-0.1232,21,-0.5503,54,0.95891,38,0.37568,37,0.46494,26,-0.2005,17,-0.8388
ENSG00000091428,RAPGEF4,24,-3.1333,291,0.66519,179,-0.1233,132,-0.5992,220,0.20242,189,-0.0546,346,0.96480,180,-0.1138
ENSG00000091436,MAP3K20,21,-0.6958,35,0.07867,10,-1.8464,33,0.00554,59,0.94299,37,0.22294,14,-1.2649,49,0.63145
ENSG00000172845,SP3,4,-2.7156,9,-1.5000,43,0.87809,36,0.56725,24,-0.0620,33,0.53410,17,-0.5916,22,-0.2248
ENSG00000138430,OLA1,239,1.43325,40,-1.4565,206,1.16201,68,-0.6561,64,-0.7354,104,0.02061,47,-1.1988,55,-0.9733
ENSG00000138433,CIR1,175,0.57061,89,-0.5176,118,-0.0689,229,1.03070,67,-0.9370,120,-0.0552,61,-1.0899,135,0.13995
ENSG00000163328,GPR155,21,-2.8424,75,-0.9752,158,0.17392,311,1.34052,86,-0.7793,183,0.56513,60,-1.3175,154,0.13526
ENSG00000115935,WIPF1,4,-2.5403,70,1.99091,5,-2.0686,8,-1.5307,46,1.20571,17,-0.5014,19,-0.2992,21,-0.1182
ENSG00000128656,CHN1,174,-2.4739,128,-2.9251,2090,1.46710,1242,0.54715,416,-1.1785,1165,0.59699,699,-0.3806,645,-0.5055
ENSG00000115966,ATF2,20,-1.4288,16,-1.7956,101,1.10415,51,-0.0230,72,0.52825,66,0.48785,35,-0.6159,30,-0.8816
ENSG00000154518,ATP5MC3,103,-0.8478,73,-1.3658,394,1.36154,66,-1.5207,231,0.43311,207,0.33356,181,0.03712,102,-0.8599
ENSG00000144320,LNPK,127,1.55000,34,-0.6393,66,0.40769,61,0.28035,34,-0.6367,49,-0.0994,26,-1.0364,19,-1.5415
ENSG00000128654,MTX2,90,1.43903,5,-2.9252,64,0.82924,39,0.00419,32,-0.2927,41,0.11889,22,-0.8918,12,-1.7634
ENSG00000170144,HNRNPA3,11,-4.4808,398,0.91500,311,0.49717,230,0.00329,240,0.07009,238,0.07690,152,-0.6491,239,0.06495
ENSG00000116044,NFE2L2,4,-4.7555,167,0.77342,34,-1.7018,93,-0.1950,138,0.44794,136,0.57895,67,-0.7040,135,0.41479
ENSG00000079156,OSBPL6,4,-3.9921,16,-2.0689,63,0.03176,126,1.20877,91,0.64408,85,0.71720,24,-1.4610,37,-0.7782
ENSG00000180228,PRKRA,121,1.79910,33,-0.4360,55,0.38506,35,-0.3275,24,-0.9009,39,-0.2224,30,-0.5712,18,-1.3127
ENSG00000116095,PLEKHA3,4,-3.7739,41,-0.4025,54,0.04151,57,0.11664,18,-1.6677,87,1.18549,29,-0.9115,64,0.31043
ENSG00000155657,TTN,4,-3.0467,137,2.72460,5,-2.6812,29,-0.1680,8,-2.1025,10,-1.9451,3,-3.2944,103,2.08053
ENSG00000187231,SESTD1,36,-1.1744,143,1.01367,95,0.31392,129,0.83353,49,-0.7113,73,-0.1300,27,-1.6009,80,0.04612
ENSG00000144331,ZNF385B,35,0.94409,4,-2.4376,51,1.61543,21,0.11707,9,-1.1977,17,-0.3149,14,-0.5158,13,-0.6134
ENSG00000163510,CWC22,131,1.09684,33,-1.1000,46,-0.6001,161,1.47160,35,-1.0216,42,-0.9024,21,-1.8124,127,1.03816
ENSG00000170035,UBE2E3,15,-2.1635,26,-1.3795,95,0.65107,39,-0.7433,39,-0.7672,104,1.17106,57,-0.1870,53,-0.3008
ENSG00000138434,ITPRID2,4,-3.7878,108,1.18545,31,-0.8661,64,0.28488,78,0.60937,49,-0.1837,30,-0.8762,74,0.52253
ENSG00000115252,PDE1A,17,-1.4100,35,-0.3316,143,2.13288,84,1.09558,22,-1.0494,28,-0.7994,31,-0.5122,16,-1.4765
ENSG00000077232,DNAJC10,149,2.16114,35,-0.3616,66,0.63646,61,0.51802,30,-0.6095,22,-1.3134,22,-1.0790,17,-1.4547
ENSG00000061676,NCKAP1,207,-0.0418,78,-1.5486,345,0.79749,209,-0.0291,176,-0.3042,275,0.56076,160,-0.4458,129,-0.7834
ENSG00000065548,ZC3H15,60,-1.9379,233,0.13024,337,0.74363,321,0.66451,119,-0.9168,228,0.12872,81,-1.4927,309,0.60028
ENSG00000138448,ITGAV,4,-4.4766,66,-0.4169,48,-0.9039,58,-0.6216,211,1.53675,104,0.40076,56,-0.6789,108,0.35950
ENSG00000144369,FAM171B,59,-1.7763,82,-1.2895,245,0.42014,156,-0.3044,306,0.79383,254,0.64646,137,-0.5076,147,-0.4008
ENSG00000115368,WDR75,151,2.50885,45,0.22825,17,-1.2362,42,0.11360,13,-1.6648,24,-0.9183,13,-1.6275,35,-0.1389
ENSG00000138381,ASNSD1,135,2.17152,14,-1.5958,38,-0.1065,21,-0.9638,19,-1.1791,41,0.03485,20,-1.0612,33,-0.3321
ENSG00000128699,ORMDL1,22,-0.6952,35,0.00625,54,0.68615,42,0.27552,41,0.23584,40,0.24592,23,-0.6309,16,-1.2187
ENSG00000198130,HIBCH,4,-2.7044,37,0.59938,21,-0.2730,27,0.08269,34,0.46204,25,0.00194,28,0.16685,27,0.08977
ENSG00000151689,INPP1,225,2.97375,46,-0.0667,34,-0.5488,25,-0.9779,29,-0.7658,27,-1.0445,18,-1.4686,20,-1.3388
ENSG00000151690,MFSD6,81,0.15308,60,-0.3202,221,1.94592,115,0.73052,34,-1.1732,53,-0.6106,36,-1.1023,27,-1.5091
ENSG00000138386,NAB1,4,-2.3353,15,-0.4065,43,1.33855,32,0.80058,13,-0.6409,17,-0.2328,17,-0.2360,19,-0.0055
ENSG00000115419,GLS,4,-4.8818,37,-1.7092,352,1.99931,172,0.67499,37,-1.7207,133,0.31672,81,-0.5322,60,-0.9852
ENSG00000115415,STAT1,4,-3.6359,35,-0.4991,44,-0.1342,33,-0.5735,58,0.29765,76,1.07642,23,-1.1538,55,0.21734
ENSG00000144339,TMEFF2,39,0.69090,46,0.97060,84,2.11454,22,-0.2009,25,-0.0162,9,-1.7445,8,-1.7928,3,-3.1166
ENSG00000196950,SLC39A10,200,0.40155,33,-2.3581,299,1.09065,288,1.02292,72,-1.1854,155,-0.0097,53,-1.6584,150,-0.0637
ENSG00000138411,HECW2,46,0.58874,10,-1.7718,58,0.97749,73,1.38257,3,-3.3084,29,-0.1817,11,-1.6160,32,0.01387
ENSG00000119041,GTF3C3,4,-2.2066,15,-0.2423,26,0.62406,35,1.09246,13,-0.4986,16,-0.2606,15,-0.2649,24,0.45083
ENSG00000197121,PGAP1,27,0.33277,22,-0.0067,30,0.48418,19,-0.2200,28,0.37192,24,0.18606,11,-1.0597,11,-1.0189
ENSG00000115524,SF3B1,276,1.18589,146,0.10574,147,0.11934,196,0.58836,162,0.27548,95,-0.6953,64,-1.1613,89,-0.6662
ENSG00000115520,COQ10B,4,-2.7607,14,-0.9596,67,1.60454,16,-0.7610,43,0.79078,25,-0.0809,22,-0.2603,21,-0.3287
ENSG00000144381,HSPD1,30,-2.9753,527,1.52560,213,-0.0297,229,0.08590,252,0.23872,201,-0.1610,151,-0.5745,169,-0.4009
ENSG00000115541,HSPE1,4,-5.3772,248,0.71183,176,0.14596,66,-1.3718,300,1.03816,179,0.22686,185,0.22519,93,-0.8527
ENSG00000115540,MOB4,4,-3.5282,38,-0.2396,74,0.82536,44,-0.0259,27,-0.7728,68,0.97516,22,-1.0561,32,-0.5072
ENSG00000162944,RFTN2,4,-2.1425,29,0.88892,10,-0.8710,15,-0.1930,37,1.30920,11,-0.8696,26,0.69795,17,0.00564
ENSG00000115896,PLCL1,4,-3.0083,95,1.95418,30,-0.0810,48,0.70796,12,-1.4122,27,-0.3002,19,-0.7943,24,-0.3878
ENSG00000119042,SATB2,4,-3.1505,11,-1.7580,97,1.81411,83,1.50804,9,-2.0599,26,-0.5284,23,-0.6369,39,0.19796
ENSG00000178074,C2orf69,4,-3.7342,16,-1.8261,88,0.77659,104,1.07345,24,-1.2771,71,0.55825,33,-0.7793,66,0.30061
ENSG00000196141,SPATS2L,4,-4.1892,55,-0.3988,65,-0.1231,105,0.64651,43,-0.7589,100,0.78603,44,-0.7315,89,0.37830
ENSG00000082153,BZW1,4,-4.5237,69,-0.4135,118,0.44848,75,-0.2641,156,0.93351,108,0.40882,60,-0.6142,86,-0.0574
ENSG00000013441,CLK1,229,1.52452,285,1.95818,67,-0.5446,71,-0.4404,97,0.04216,48,-1.2416,25,-2.0058,25,-2.0158
ENSG00000155744,FAM126B,202,1.09916,4,-4.8463,121,0.22717,197,1.05414,28,-2.0173,130,0.46876,38,-1.5459,69,-0.6609
ENSG00000119013,NDUFB3,149,0.77557,40,-1.2873,107,0.23601,15,-2.7422,127,0.50995,103,0.22629,128,0.51886,52,-0.8858
ENSG00000003402,CFLAR,51,0.40955,83,1.25802,15,-1.5035,43,0.14121,46,0.23007,32,-0.4334,24,-0.7858,39,-0.0350
ENSG00000115993,TRAK2,4,-2.8898,99,2.22788,15,-0.9815,31,0.14429,7,-2.1575,32,0.24237,20,-0.5716,14,-1.0782
ENSG00000155755,TMEM237,4,-2.2110,17,-0.0799,30,0.85858,16,-0.1466,18,0.02893,24,0.63723,14,-0.4295,8,-1.2531
ENSG00000003393,ALS2,69,1.50761,4,-2.7836,49,0.89747,41,0.60198,11,-1.4355,30,0.09266,7,-2.0297,14,-1.1198
ENSG00000116030,SUMO1,131,0.53965,40,-1.2925,158,0.86046,49,-1.0158,63,-0.6193,118,0.49528,77,-0.3140,67,-0.5289
ENSG00000055044,NOP58,4,-4.3067,151,1.13606,85,0.15919,171,1.36070,45,-0.8401,48,-0.8971,38,-1.0837,131,0.88695
ENSG00000204217,BMPR2,174,0.06586,44,-2.0189,256,0.70197,189,0.20056,126,-0.4473,217,0.57380,68,-1.3712,162,-0.0515
ENSG00000163596,ICA1L,20,-1.4452,8,-2.6474,85,0.84563,137,1.71794,22,-1.3092,54,0.11250,29,-0.8581,47,-0.1337
ENSG00000138442,WDR12,4,-2.3961,10,-1.0909,30,0.62352,37,0.96039,5,-2.1474,24,0.36035,18,-0.1507,28,0.49590
ENSG00000138443,ABI2,84,-1.5201,130,-0.8560,367,0.80249,480,1.27813,107,-1.1596,245,0.16887,138,-0.7669,218,-0.0577
ENSG00000173166,RAPH1,4,-2.3257,3,-2.5415,31,0.74950,32,0.79963,8,-1.3757,33,1.24328,7,-1.5636,11,-0.8197
ENSG00000023228,NDUFS1,121,-0.3222,44,-1.8298,238,0.78733,167,0.19887,132,-0.1765,180,0.41863,95,-0.6856,142,-0.0699
ENSG00000114942,EEF1B2,674,1.04081,815,1.38695,238,-0.6570,149,-1.3655,371,0.03887,259,-0.6469,362,0.00276,232,-0.6977
ENSG00000204186,ZDBF2,42,0.01056,11,-1.9666,58,0.51258,133,2.03791,24,-0.8451,32,-0.5368,16,-1.4431,40,-0.0652
ENSG00000114948,ADAM23,74,0.66273,6,-3.0995,115,1.42841,113,1.39190,16,-1.7246,44,-0.2407,19,-1.4781,22,-1.2508
ENSG00000118246,FASTKD2,4,-3.0850,3,-3.5416,30,-0.1591,75,1.39778,26,-0.3787,46,0.73362,16,-1.0789,38,0.23794
ENSG00000118263,KLF7,10,-2.0444,46,0.21544,42,0.07825,73,0.98642,64,0.75031,37,-0.1754,25,-0.7677,32,-0.3485
ENSG00000118260,CREB1,4,-2.5912,18,-0.3769,16,-0.5758,42,0.96391,24,0.04867,29,0.42867,21,-0.1803,23,-0.0426
ENSG00000178385,PLEKHM3,4,-2.9279,6,-2.3821,57,1.09745,44,0.65273,11,-1.4537,41,0.74146,12,-1.4047,38,0.39227
ENSG00000188674,C2orf80,4,-3.3862,14,-1.5982,88,1.31116,25,-0.7723,7,-2.6198,75,1.51907,28,-0.5934,16,-1.4412
ENSG00000115020,PIKFYVE,4,-2.7574,19,-0.4864,24,-0.1450,61,1.43267,25,-0.0728,32,0.43629,13,-1.0875,20,-0.4334
ENSG00000078018,MAP2,367,-2.3979,469,-2.0363,1224,-0.5895,2146,0.30298,765,-1.3064,2389,0.65301,2020,0.20473,3641,1.21073
ENSG00000144406,UNC80,35,-1.8937,30,-2.0962,146,0.30959,386,2.07234,31,-2.0543,112,-0.1503,95,-0.3720,148,0.32835
ENSG00000197713,RPE,4,-2.5032,19,-0.1869,30,0.49455,22,-0.0155,20,-0.1163,32,0.81526,14,-0.7176,15,-0.5335
ENSG00000115365,LANCL1,4,-4.2143,52,-0.5023,151,1.25465,46,-0.6781,58,-0.3398,113,1.05791,48,-0.6322,20,-1.9639
ENSG00000178568,ERBB4,17,-2.1679,18,-2.0161,42,-0.7964,86,0.31574,38,-0.9409,140,1.75936,23,-1.6813,61,-0.2155
ENSG00000144451,SPAG16,4,-3.7731,104,1.12321,36,-0.6138,99,1.03681,66,0.35366,39,-0.5681,52,-0.0427,52,-0.0355
ENSG00000138363,ATIC,171,2.39407,28,-0.7847,59,0.39383,8,-2.6610,49,0.11407,33,-0.6163,19,-1.3762,27,-0.8208
ENSG00000115414,FN1,71,0.32551,33,-0.8620,6,-3.2070,25,-1.3107,176,1.96789,60,0.08025,46,-0.3542,41,-0.5472
ENSG00000079246,XRCC5,37,-1.6295,70,-0.6795,133,0.33483,125,0.22633,178,0.81529,129,0.37048,52,-1.1235,102,-0.0999
ENSG00000260804,LINC01963,19,-0.3632,5,-2.2004,82,2.17290,51,1.25428,20,-0.2674,14,-0.9840,13,-0.8942,8,-1.6336
ENSG00000197756,RPL37A,1753,-0.3836,4544,1.19990,1461,-0.6668,976,-1.2820,3431,0.70702,1663,-0.5754,3358,0.67054,1830,-0.3167
ENSG00000115461,IGFBP5,278,1.17557,691,3.16462,38,-1.9676,68,-1.0919,143,0.06066,41,-2.1229,11,-3.7427,29,-2.3405
ENSG00000079308,TNS1,4,-3.0196,70,1.36771,6,-2.4682,31,-0.0118,44,0.54358,29,-0.1861,20,-0.6567,52,0.83949
