Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9,Feature count topic 10to13,Feature log2 fold change topic 10to13
ENSG00000197043,ANXA6,192,0.42879,29,-2.4230,57,-1.4338,164,0.30931,161,0.20564
ENSG00000196743,GM2A,2,-3.2600,45,0.90473,43,0.84181,18,-0.8362,33,0.59759
ENSG00000123643,SLC36A1,4,-1.8866,6,-1.5477,28,0.86889,19,0.46685,15,-0.2221
ENSG00000113140,SPARC,575,2.18115,465,1.77331,223,0.51511,55,-2.1830,125,-0.5024
ENSG00000177556,ATOX1,39,-0.9595,129,0.90362,72,-0.0177,54,-0.7331,97,0.63152
ENSG00000145907,G3BP1,56,0.09139,63,0.27907,73,0.52174,48,-0.2228,51,-0.0778
ENSG00000155511,GRIA1,0,-7.0449,38,-1.7141,172,0.59921,165,1.09720,82,-0.6950
ENSG00000055147,FAM114A2,43,1.28237,23,0.24882,32,0.76259,17,-0.3010,13,-0.7658
ENSG00000164574,GALNT10,68,1.98698,65,1.88818,23,0.15237,8,-1.9733,17,-0.3997
ENSG00000164576,SAP30L,52,1.02008,24,-0.2339,19,-0.5302,26,-0.1104,26,-0.1069
ENSG00000155506,LARP1,242,-0.4458,283,-0.2077,436,0.47413,363,0.32796,266,-0.3919
ENSG00000170271,FAXDC2,0,-6.9743,87,1.18099,148,2.14158,14,-2.1598,56,0.64861
ENSG00000155508,CNOT8,57,0.79629,18,-0.9601,32,-0.1280,33,-0.0949,35,0.05859
ENSG00000082516,GEMIN5,81,1.87802,17,-0.6590,70,1.61100,22,-0.4117,10,-1.6960
ENSG00000082515,MRPL22,9,-1.0441,10,-1.0266,48,1.48861,18,-0.2057,19,-0.0116
ENSG00000170624,SGCD,131,2.41298,21,-0.6536,33,0.04374,25,-0.6077,21,-0.8012
ENSG00000055163,CYFIP2,92,-1.8223,96,-1.7621,242,-0.3792,385,0.64946,321,0.07792
ENSG00000155858,LSM11,51,0.65353,4,-3.1579,17,-1.0399,41,0.57066,30,-0.2224
ENSG00000113282,CLINT1,75,0.33587,49,-0.3345,55,-0.1502,71,0.45829,46,-0.5553
ENSG00000145860,RNF145,310,1.03553,101,-0.7310,124,-0.4206,195,0.52501,103,-0.8715
ENSG00000164332,UBLCP1,8,-3.0047,27,-1.3125,62,-0.0895,83,0.70658,64,-0.0421
ENSG00000170214,ADRA1B,10,-0.8373,0,-8.1541,19,0.03698,26,1.12365,13,-0.6135
ENSG00000113312,TTC1,70,-1.0774,125,-0.1963,144,0.01637,157,0.28218,142,-0.0106
ENSG00000170234,PWWP2A,96,0.77632,88,0.63497,134,1.34990,48,-0.4928,39,-0.7696
ENSG00000164609,SLU7,307,0.22830,227,-0.2432,241,-0.1501,330,0.64367,175,-0.8036
ENSG00000145864,GABRB2,38,-3.8234,31,-4.1402,135,-1.9957,857,2.01273,320,-0.8917
ENSG00000022355,GABRA1,45,-3.3712,47,-3.3195,187,-1.2909,700,1.71178,303,-0.7119
ENSG00000113327,GABRG2,40,-2.4762,8,-4.7339,51,-2.1378,322,1.46833,178,-0.3381
ENSG00000113328,CCNG1,8,-1.0453,10,-0.7419,3,-2.2492,13,-0.6632,30,1.43222
ENSG00000170584,NUDCD2,1,-4.0833,35,0.18933,75,1.45275,25,-0.5003,35,0.24686
ENSG00000038274,MAT2B,49,-0.1718,24,-1.2351,71,0.41797,60,0.25201,52,-0.1105
ENSG00000145934,TENM2,4,-4.4335,10,-3.1665,12,-2.9015,135,1.60451,71,-0.3904
ENSG00000113645,WWC1,13,-2.0915,44,-0.2506,49,-0.1029,53,0.02464,64,0.44877
ENSG00000113643,RARS,61,0.50557,14,-1.6875,8,-2.4361,60,0.96316,33,-0.5879
ENSG00000188573,FBLL1,4,-3.6651,15,-1.9584,29,-1.0478,65,0.31593,79,0.68963
ENSG00000120137,PANK3,44,-0.5943,41,-0.6860,70,0.13005,76,0.47800,57,-0.2599
ENSG00000184347,SLIT3,488,4.05545,15,-2.1718,49,-0.4054,39,-1.1119,12,-2.8548
ENSG00000181163,NPM1,294,0.67788,174,-0.1478,130,-0.6035,202,0.13763,171,-0.2278
ENSG00000072803,FBXW11,53,-1.1796,125,0.11933,109,-0.1008,141,0.57677,93,-0.4280
ENSG00000168246,UBTD2,16,-0.1345,25,0.54520,23,0.42349,15,-0.2995,17,0.01533
ENSG00000214357,NEURL1B,49,1.55541,9,-1.0922,28,0.64983,11,-1.1619,23,0.42090
ENSG00000120129,DUSP1,623,3.88587,13,-2.7333,2,-5.3805,38,-1.7432,64,-0.5746
ENSG00000113719,ERGIC1,106,1.14099,34,-0.6454,62,0.25733,52,-0.0062,41,-0.4683
ENSG00000037241,RPL26L1,0,-6.2169,22,-0.1678,7,-1.8915,29,0.52082,28,0.31680
ENSG00000113732,ATP6V0E1,53,0.70921,33,-0.0244,33,-0.0278,17,-1.4999,55,1.14816
ENSG00000164463,CREBRF,266,1.14948,118,-0.1622,136,0.05875,146,0.30111,77,-1.0063
ENSG00000145919,BOD1,32,-0.1350,31,-0.1911,50,0.57097,36,0.06119,32,-0.1984
ENSG00000113742,CPEB4,176,-0.4023,271,0.27400,146,-0.6808,282,0.63633,169,-0.5856
ENSG00000170091,NSG2,9,-4.4998,29,-2.9094,110,-0.9557,295,1.16314,192,-0.1451
ENSG00000184845,DRD1,0,-4.8942,3,-3.0005,66,1.81191,29,0.88314,10,-1.3553
ENSG00000164466,SFXN1,30,-1.4496,66,-0.2796,53,-0.6187,98,0.63760,73,-0.1696
ENSG00000113749,HRH2,107,1.35708,14,-1.8125,30,-0.6490,56,0.52861,30,-0.8519
ENSG00000145920,CPLX2,138,-1.8934,136,-1.9159,314,-0.6727,523,0.20148,649,0.64720
ENSG00000051596,THOC3,12,-0.8244,1,-4.3304,23,0.15337,26,0.56298,21,-0.0022
ENSG00000122203,KIAA1191,16,-2.5166,48,-0.8728,66,-0.3956,93,0.23061,106,0.47053
ENSG00000175414,ARL10,102,0.83848,112,1.00352,87,0.58139,57,-0.1219,34,-1.0603
ENSG00000146066,HIGD2A,13,-2.0515,38,-0.4921,13,-2.0933,47,-0.2833,85,1.12349
ENSG00000175416,CLTB,104,-0.6178,50,-1.7257,108,-0.5664,179,0.39387,173,0.21917
ENSG00000113194,FAF2,98,0.53476,80,0.21012,34,-1.0788,73,0.11337,65,-0.1550
ENSG00000146083,RNF44,29,-1.2098,22,-1.6412,63,-0.0503,72,0.25442,76,0.33466
ENSG00000169258,GPRIN1,31,0.17801,7,-1.9209,3,-3.1999,37,0.84188,25,-0.2098
ENSG00000074317,SNCB,83,-2.1546,73,-2.3482,226,-0.6744,401,0.39026,440,0.50543
ENSG00000048140,TSPAN17,26,0.10621,10,-1.3577,14,-0.7549,30,0.61972,21,-0.2597
ENSG00000113763,UNC5A,14,-1.4667,1,-4.5804,50,0.42429,51,0.88386,31,-0.3842
ENSG00000087206,UIMC1,192,3.34948,53,0.82435,9,-1.8811,19,-1.1564,11,-1.8131
ENSG00000113761,ZNF346,27,0.68257,13,-0.4190,1,-3.5871,20,0.31314,17,-0.0473
ENSG00000165671,NSD1,114,0.71597,94,0.40591,59,-0.3071,79,0.23295,51,-0.6964
ENSG00000169230,PRELID1,42,-0.6123,19,-1.7686,51,-0.3078,61,-0.0911,85,0.67741
ENSG00000169223,LMAN2,75,1.08778,34,-0.1986,76,1.11016,26,-0.8719,39,0.01828
ENSG00000169220,RGS14,0,-6.1401,2,-3.2043,4,-2.4704,33,1.11620,24,0.11502
ENSG00000198055,GRK6,0,-5.5342,4,-1.7997,22,0.56481,17,0.31468,17,0.27113
ENSG00000131188,PRR7,0,-6.1358,13,-0.8387,0,-4.7208,33,1.15998,22,-0.0928
ENSG00000113758,DBN1,57,-0.2015,15,-2.1757,15,-2.1516,76,0.46174,74,0.30546
ENSG00000196923,PDLIM7,133,3.07635,9,-1.5369,1,-4.4547,15,-1.0881,21,-0.2781
ENSG00000183258,DDX41,22,-1.1228,17,-1.4917,30,-0.6534,50,0.17992,59,0.53313
ENSG00000146067,FAM193B,59,0.66241,34,-0.1830,20,-1.0234,41,0.12115,37,-0.0991
ENSG00000184840,TMED9,36,-0.4936,40,-0.3276,35,-0.5184,46,-0.2022,65,0.58455
ENSG00000027847,B4GALT7,0,-5.7303,19,0.11337,24,0.53526,19,0.28918,17,-0.0771
ENSG00000204677,FAM153CP,48,-1.2452,51,-1.1451,89,-0.3265,180,1.85745,39,-1.8322
ENSG00000145916,RMND5B,7,-1.6832,15,-0.5595,37,0.81280,19,-0.3636,28,0.54682
ENSG00000145912,NHP2,35,-1.7170,61,-0.9192,115,0.05449,124,0.32719,121,0.18250
ENSG00000197451,HNRNPAB,81,0.50645,46,-0.3706,71,0.30328,57,-0.0583,55,-0.1298
ENSG00000113240,CLK4,19,-1.1175,28,-0.5929,55,0.47036,48,0.48595,35,-0.3270
ENSG00000176783,RUFY1,69,1.04863,69,1.06108,9,-2.0095,36,-0.0041,26,-0.6247
ENSG00000169045,HNRNPH1,185,0.70725,125,0.08581,117,-0.0201,111,-0.1678,112,-0.1200
ENSG00000127022,CANX,1823,1.52537,1384,1.04706,772,0.10025,571,-0.5822,503,-0.7108
ENSG00000161013,MGAT4B,14,-0.9405,15,-0.8661,21,-0.3551,33,0.69719,23,-0.2506
ENSG00000161011,SQSTM1,184,0.25745,138,-0.1968,202,0.40562,130,-0.4596,182,0.32896
ENSG00000197226,TBC1D9B,24,-1.2622,65,0.24077,58,0.06324,58,0.11319,57,0.05319
ENSG00000113269,RNF130,22,-2.1882,165,0.84132,288,1.81047,71,-0.7576,92,-0.1251
ENSG00000050748,MAPK9,33,-2.0179,29,-2.2006,98,-0.4073,160,0.68162,134,0.10889
ENSG00000113300,CNOT6,47,0.86916,14,-0.9764,39,0.57718,26,-0.1542,25,-0.1813
ENSG00000131446,MGAT1,70,1.21966,27,-0.2908,27,-0.2941,24,-0.6853,39,0.35462
ENSG00000278970,HEIH,18,-0.1683,41,1.19478,20,0.02628,15,-0.5768,21,0.13250
ENSG00000250222,AC008443.5,0,-6.0375,18,-0.2343,2,-3.4470,19,-0.3667,37,1.31829
ENSG00000146063,TRIM41,73,0.66235,100,1.19558,97,1.13433,30,-1.0753,43,-0.1968
ENSG00000204628,RACK1,453,0.84318,249,-0.1148,345,0.40177,193,-0.7856,320,0.38478
ENSG00000183718,TRIM52,20,-0.4610,27,-0.0010,17,-0.7249,36,0.79714,19,-0.6581
ENSG00000112679,DUSP22,28,0.21560,35,0.54865,32,0.40921,18,-0.7447,29,0.37151
ENSG00000112685,EXOC2,8,-1.2539,4,-2.2526,35,1.02078,15,-0.4567,25,0.70414
ENSG00000124535,WRNIP1,2,-4.9687,22,-1.4692,119,1.15261,60,0.05554,65,0.21750
ENSG00000124570,SERPINB6,91,1.11983,88,1.07646,59,0.40515,23,-1.4746,53,0.35293
ENSG00000124588,NQO2,45,-0.2645,33,-0.7340,13,-2.0814,65,0.57483,53,-0.0024
ENSG00000137267,TUBB2A,45,-2.6994,44,-2.7429,303,0.13674,297,0.18846,359,0.56683
ENSG00000137285,TUBB2B,31,-3.1462,69,-2.0047,76,-1.8739,160,-1.1377,572,2.17709
ENSG00000180822,PSMG4,19,0.38671,9,-0.7046,0,-5.7206,18,0.58783,14,-0.1320
ENSG00000137266,SLC22A23,0,-6.3405,32,0.28410,26,-0.0215,27,0.02308,32,0.37393
ENSG00000112739,PRPF4B,823,2.10912,380,0.73943,137,-0.8498,228,-0.1260,100,-1.5813
ENSG00000198721,ECI2,0,-6.6275,27,-0.2657,41,0.37123,23,-0.7778,54,1.19149
ENSG00000153046,CDYL,51,-0.4915,89,0.38492,24,-1.6023,76,0.23438,72,0.06330
ENSG00000214113,LYRM4,16,-1.2743,17,-1.2114,32,-0.2777,37,-0.1299,54,0.75380
ENSG00000124785,NRN1,47,-2.4109,17,-3.8917,72,-1.7918,288,0.59263,300,0.53476
ENSG00000216863,LY86-AS1,3,-3.1646,1,-4.1268,3,-3.2607,52,2.67755,12,-1.5515
ENSG00000124783,SSR1,42,-1.3755,93,-0.1688,193,1.00144,103,-0.0096,100,-0.0730
ENSG00000124784,RIOK1,45,0.43359,33,-0.0444,27,-0.3555,40,0.45829,24,-0.6381
ENSG00000168566,SNRNP48,47,0.60406,66,1.15073,80,1.49226,28,-0.3807,15,-1.3953
ENSG00000239264,TXNDC5,102,2.17983,19,-0.5823,74,1.58174,13,-1.6459,24,-0.3500
ENSG00000124802,EEF1E1,34,0.39985,20,-0.3784,7,-1.9812,32,0.62301,21,-0.4069
ENSG00000111845,PAK1IP1,85,0.96963,55,0.27553,13,-1.8613,59,0.73905,23,-1.2541
ENSG00000111843,TMEM14C,79,0.57601,28,-1.0184,45,-0.3186,39,-0.8060,82,0.92923
ENSG00000137210,TMEM14B,14,-1.8682,28,-0.8341,52,0.09723,44,-0.2152,67,0.74236
ENSG00000197977,ELOVL2,9,-1.2728,11,-0.9321,4,-2.4123,10,-1.6119,48,2.32696
ENSG00000224531,SMIM13,35,-1.7106,44,-1.3853,130,0.26418,130,0.48593,110,0.00033
ENSG00000111859,NEDD9,127,2.98717,7,-1.8102,0,-4.9622,17,-0.8051,19,-0.4370
ENSG00000205269,TMEM170B,28,-0.9936,20,-1.4628,30,-0.9073,60,0.26135,68,0.47095
ENSG00000095951,HIVEP1,54,0.84666,14,-1.2406,6,-2.5071,39,0.62792,26,-0.4047
ENSG00000112137,PHACTR1,113,-0.8200,62,-1.7021,122,-0.7061,244,0.71056,187,-0.0692
ENSG00000145990,GFOD1,138,-1.0131,33,-3.1298,135,-1.0561,362,0.93107,255,-0.1079
ENSG00000124523,SIRT5,25,0.21422,14,-0.7054,16,-0.4584,22,0.03266,24,0.20577
ENSG00000225921,NOL7,133,0.29252,74,-0.6172,82,-0.4494,116,0.14932,111,0.02236
ENSG00000010017,RANBP9,25,-1.1629,10,-2.3982,48,-0.1671,58,0.21617,66,0.46699
ENSG00000050393,MCUR1,26,-1.0242,50,-0.0463,31,-0.7962,58,0.30874,55,0.11689
ENSG00000180537,RNF182,0,-5.8034,8,-1.1535,4,-2.2404,9,-1.5123,43,2.49004
ENSG00000112149,CD83,21,-0.0240,4,-2.2669,0,-7.1722,28,0.76608,22,0.03938
ENSG00000008083,JARID2,29,-0.6340,65,0.61606,50,0.21487,47,0.18839,36,-0.3883
ENSG00000047579,DTNBP1,47,0.41203,14,-1.4322,18,-1.0503,37,0.08838,42,0.30691
ENSG00000007944,MYLIP,71,1.43621,33,0.17650,40,0.51011,31,0.20411,12,-1.6113
ENSG00000124788,ATXN1,142,0.31453,62,-0.9611,98,-0.2579,127,0.25189,111,-0.0884
ENSG00000112186,CAP2,52,-2.2965,34,-2.9044,148,-0.7372,330,1.01584,227,-0.1178
ENSG00000137414,FAM8A1,22,-0.9420,17,-1.3511,42,0.04078,43,0.09150,50,0.40524
ENSG00000124789,NUP153,20,0.00302,20,0.03170,16,-0.2772,18,-0.2058,23,0.30063
ENSG00000137177,KIF13A,190,2.02742,105,0.97804,105,0.96622,40,-0.8655,27,-1.3843
ENSG00000137364,TPMT,30,-0.8347,16,-1.7094,9,-2.5293,65,0.67907,56,0.19883
ENSG00000165097,KDM1B,0,-6.0745,20,-0.1157,48,1.26538,20,-0.2554,25,0.22907
ENSG00000124795,DEK,933,2.14077,491,0.98321,89,-1.6568,236,-0.3120,135,-1.2696
ENSG00000172201,ID4,407,1.74013,208,0.59261,101,-0.5358,50,-2.1510,212,0.90649
ENSG00000112242,E2F3,23,-0.5536,6,-2.4717,25,-0.3984,53,1.80332,13,-1.6702
ENSG00000124766,SOX4,199,2.55687,81,0.90745,63,0.47907,23,-1.5110,30,-0.8253
ENSG00000272168,CASC15,88,1.14603,31,-0.5219,35,-0.3422,48,0.26797,31,-0.6571
ENSG00000152954,NRSN1,1,-6.5058,78,-1.0603,47,-1.7922,203,0.81394,170,0.18765
ENSG00000124532,MRS2,28,0.29144,8,-1.5431,15,-0.6737,26,0.29117,24,0.06976
ENSG00000112294,ALDH5A1,15,-2.7939,75,-0.4683,61,-0.7731,103,0.02911,138,0.69396
ENSG00000137261,KIAA0319,7,-1.9354,8,-1.7496,0,-7.3866,32,0.70280,30,0.41143
ENSG00000111802,TDP2,23,-1.4746,19,-1.6923,48,-0.3659,61,0.03699,82,0.68705
ENSG00000112304,ACOT13,17,-1.0397,19,-0.8377,22,-0.6458,34,0.05107,43,0.55834
ENSG00000112308,C6orf62,108,-0.6718,159,-0.0750,225,0.46495,176,0.13800,157,-0.1327
ENSG00000111913,RIPOR2,17,-1.5253,12,-2.0106,44,-0.0792,67,1.21495,32,-0.7158
ENSG00000079691,CARMIL1,53,0.59985,15,-1.3207,0,-5.5754,35,-0.0742,48,0.61532
ENSG00000187837,HIST1H1C,78,2.08894,11,-1.1228,0,-7.2431,21,-0.1339,19,-0.3219
ENSG00000197061,HIST1H4C,19,-2.4365,16,-2.6417,21,-2.3096,134,1.01773,102,0.08708
ENSG00000180573,HIST1H2AC,28,0.49264,51,1.50479,66,1.98615,7,-2.1857,19,-0.0726
ENSG00000168298,HIST1H1E,105,2.13120,29,-0.0697,6,-2.2797,34,0.36075,11,-1.7296
ENSG00000112763,BTN2A1,88,1.68487,21,-0.6186,26,-0.3333,32,-0.0193,22,-0.6816
ENSG00000228223,HCG11,26,0.26247,16,-0.4439,32,0.57949,22,0.03357,19,-0.2406
ENSG00000182952,HMGN4,45,1.28422,10,-1.0887,17,-0.2666,19,-0.1560,19,-0.0939
ENSG00000096654,ZNF184,0,-5.7812,0,-4.5091,8,-1.2322,32,2.46304,8,-1.5070
ENSG00000269293,ZSCAN16-AS1,46,-0.3007,50,-0.1875,84,0.64791,47,-0.4147,66,0.34991
ENSG00000204713,TRIM27,53,0.68848,23,-0.6000,35,0.01466,38,0.24921,28,-0.4367
ENSG00000204681,GABBR1,115,-1.0816,201,-0.2416,270,0.21882,216,-0.2125,292,0.48004
ENSG00000204655,MOG,5,-2.9432,148,2.28654,270,3.74783,4,-3.9954,15,-1.6904
ENSG00000206503,HLA-A,323,1.64889,78,-0.6470,110,-0.1282,67,-1.2926,160,0.65825
ENSG00000204619,PPP1R11,38,-0.1251,12,-1.7935,32,-0.4043,43,0.05849,51,0.43097
ENSG00000234127,TRIM26,34,1.15102,28,0.84800,3,-2.4306,16,-0.0469,13,-0.4559
ENSG00000231074,HCG18,165,0.15226,168,0.18794,183,0.31791,184,0.61997,80,-1.1591
ENSG00000241370,RPP21,23,-0.3911,7,-2.0338,55,1.01965,24,-0.4649,37,0.54078
ENSG00000204592,HLA-E,877,3.99750,143,0.30900,49,-1.3204,32,-2.5603,67,-1.0546
ENSG00000204590,GNL1,136,0.00434,106,-0.3774,92,-0.5990,160,0.47633,117,-0.2904
ENSG00000204576,PRR3,9,-0.8538,13,-0.3927,7,-1.3224,22,0.87493,13,-0.3935
ENSG00000204574,ABCF1,285,1.03846,242,0.76923,174,0.23608,153,0.05544,82,-1.1279
ENSG00000204569,PPP1R10,73,0.21031,87,0.48196,83,0.40909,62,-0.0887,54,-0.3249
ENSG00000204568,MRPS18B,6,-2.7601,42,0.02644,65,0.69990,37,-0.2888,51,0.45179
ENSG00000137343,ATAT1,18,-1.0889,41,0.17825,110,1.82443,29,-0.5733,34,-0.1729
ENSG00000204564,C6orf136,0,-6.8045,2,-3.8946,9,-2.0337,45,0.58567,50,0.65148
ENSG00000204560,DHX16,47,0.78544,43,0.63900,50,0.87328,26,-0.2569,19,-0.7467
ENSG00000196230,TUBB,221,-0.0552,76,-1.6665,147,-0.6871,227,-0.0308,294,0.55328
ENSG00000137312,FLOT1,95,-0.4842,101,-0.3992,157,0.29310,129,-0.0280,142,0.18066
ENSG00000204580,DDR1,0,-7.6903,276,2.41342,173,1.52543,21,-2.3340,79,0.29815
ENSG00000137411,VARS2,66,1.14889,30,-0.1112,98,1.83010,21,-0.9896,26,-0.4747
ENSG00000204525,HLA-C,171,2.52275,43,0.09090,6,-2.7541,21,-1.4441,45,0.23168
ENSG00000234745,HLA-B,721,3.49790,89,-0.3865,90,-0.3567,32,-2.4993,97,-0.3210
ENSG00000198563,DDX39B,93,-0.0675,58,-0.7721,283,1.79271,82,-0.4221,84,-0.2970
ENSG00000213760,ATP6V1G2,0,-7.8111,26,-2.2028,43,-1.4838,148,0.79805,131,0.30507
ENSG00000204469,PRRC2A,69,-0.5768,91,-0.1450,124,0.34353,85,-0.3958,126,0.50580
ENSG00000204463,BAG6,70,-0.0793,42,-0.8650,24,-1.6628,70,-0.1341,100,0.69818
ENSG00000204438,GPANK1,47,0.95853,28,0.11401,36,0.51753,25,-0.0328,18,-0.6947
ENSG00000204435,CSNK2B,49,-0.6893,52,-0.6071,110,0.57177,63,-0.4977,103,0.65109
ENSG00000204427,ABHD16A,8,-1.8334,17,-0.7903,12,-1.2796,38,0.73974,30,0.01084
ENSG00000213722,DDAH2,106,2.31117,33,0.28584,23,-0.2605,7,-2.6664,39,0.77043
ENSG00000204394,VARS,44,0.85926,11,-1.2418,29,0.19200,25,-0.1116,26,-0.0159
ENSG00000204392,LSM2,8,-1.4084,31,0.53401,44,1.10619,16,-0.6973,26,0.36469
ENSG00000204389,HSPA1A,101,-0.3121,203,0.79500,262,1.21855,81,-0.9851,139,0.25257
ENSG00000204388,HSPA1B,87,-0.7862,180,0.34449,294,1.14624,137,-0.1539,126,-0.2845
ENSG00000204387,SNHG32,11,-2.2552,77,0.66573,55,0.12280,35,-0.8396,76,0.93306
ENSG00000204386,NEU1,2,-3.4511,3,-2.8855,23,0.04803,28,0.67160,23,0.11381
ENSG00000204371,EHMT2,115,0.21423,209,1.19882,60,-0.7877,96,-0.1162,86,-0.3119
ENSG00000204356,NELFE,125,0.95625,117,0.84305,70,0.03248,56,-0.4992,61,-0.2304
ENSG00000204351,SKIV2L,0,-5.1258,18,0.30253,0,-4.9033,18,0.53133,17,0.26612
ENSG00000213676,ATF6B,33,0.46422,47,1.05009,22,-0.1515,27,0.27851,13,-1.1154
ENSG00000204314,PRRT1,41,-1.3004,25,-2.0092,56,-0.8483,125,0.74432,100,0.03769
ENSG00000204310,AGPAT1,95,-0.0617,55,-0.8992,96,-0.0460,94,-0.1321,119,0.40041
ENSG00000204308,RNF5,2,-3.7933,35,0.13022,40,0.33673,31,-0.0693,38,0.37488
ENSG00000204256,BRD2,284,1.37934,192,0.71584,81,-0.6312,113,-0.2023,89,-0.6270
ENSG00000204231,RXRB,17,-1.5401,18,-1.4231,72,0.63528,50,0.12721,54,0.23791
ENSG00000112473,SLC39A7,168,2.24711,72,0.73413,74,0.77632,29,-1.0094,25,-1.1048
ENSG00000204227,RING1,44,-0.6026,54,-0.2737,102,0.70767,63,-0.0711,66,0.04510
ENSG00000223501,VPS52,13,-0.8358,10,-1.1394,18,-0.3783,18,-0.5670,36,1.12480
ENSG00000231500,RPS18,234,-1.7481,937,0.36451,609,-0.3090,492,-0.9631,1235,1.23046
ENSG00000227057,WDR46,40,0.68712,11,-1.3374,25,-0.0487,27,0.06538,26,-0.0360
ENSG00000204220,PFDN6,19,-1.5132,36,-0.5626,15,-1.8026,68,0.86754,48,-0.1575
ENSG00000237441,RGL2,18,-0.1354,15,-0.4577,35,0.87096,17,-0.4429,23,0.29788
ENSG00000231925,TAPBP,129,0.34089,130,0.35816,78,-0.4438,79,-0.6545,134,0.57144
ENSG00000204209,DAXX,52,0.47088,30,-0.3931,56,0.60746,36,-0.1779,36,-0.1004
ENSG00000112511,PHF1,49,0.31735,23,-0.8354,50,0.34621,32,-0.5658,52,0.57783
ENSG00000112514,CUTA,89,-0.3228,104,-0.0766,198,0.94892,104,-0.1507,103,-0.1216
ENSG00000197283,SYNGAP1,10,-2.5383,20,-1.5976,57,-0.0438,79,0.92307,51,-0.3004
ENSG00000137288,UQCC2,23,-1.2921,29,-0.9579,42,-0.3894,50,-0.2141,79,0.82915
ENSG00000137309,HMGA1,8,-2.0009,8,-2.0819,41,0.38949,32,-0.0300,43,0.61808
ENSG00000186577,SMIM29,1,-6.1414,27,-1.3549,36,-0.9177,64,-0.0648,101,1.02339
ENSG00000272325,NUDT3,257,-0.8891,416,-0.1566,225,-1.0868,528,0.39667,477,0.07892
ENSG00000124614,RPS10,89,-1.1857,228,0.25906,243,0.35451,135,-0.8512,287,0.91306
ENSG00000124507,PACSIN1,51,-1.8776,58,-1.6772,92,-0.9969,203,0.39855,219,0.47504
ENSG00000196821,ILRUN,102,0.34213,64,-0.3667,16,-2.4323,81,-0.0098,98,0.39407
ENSG00000124562,SNRPC,19,-1.2400,23,-0.8954,45,0.10448,46,0.20563,47,0.23687
ENSG00000064995,TAF11,63,0.92418,37,0.06785,3,-3.3608,44,0.68334,22,-0.8675
ENSG00000064999,ANKS1A,52,0.81970,34,0.15231,23,-0.4447,32,0.07308,26,-0.3755
ENSG00000112033,PPARD,13,-0.3752,7,-1.1770,1,-3.6058,13,-0.5023,28,1.28710
ENSG00000198755,RPL10A,219,-0.4732,318,0.09932,203,-0.5890,235,-0.5842,432,0.85222
ENSG00000096060,FKBP5,167,2.60381,23,-0.7405,64,0.84569,26,-0.8499,20,-1.1829
ENSG00000096063,SRPK1,59,0.08459,34,-0.7335,47,-0.2651,80,1.17303,26,-1.3643
ENSG00000112062,MAPK14,33,-0.1998,15,-1.3835,37,-0.0347,47,0.68201,30,-0.4367
ENSG00000096070,BRPF3,40,0.05542,63,0.79587,40,0.06227,42,0.27027,25,-0.7803
ENSG00000112078,KCTD20,148,1.67331,56,0.05485,15,-1.8528,50,-0.1772,45,-0.3645
ENSG00000112081,SRSF3,253,0.79506,109,-0.5365,194,0.36100,153,-0.0140,132,-0.3126
ENSG00000124772,CPNE5,5,-3.9906,27,-1.7278,92,0.13087,109,0.75845,81,-0.0884
ENSG00000198663,C6orf89,283,1.25850,242,0.99180,165,0.37404,113,-0.3663,82,-0.8777
ENSG00000137409,MTCH1,171,-1.1354,214,-0.7996,424,0.25215,392,0.23312,382,0.11953
ENSG00000065491,TBC1D22B,20,0.11364,15,-0.3211,7,-1.3050,19,0.05989,21,0.27853
ENSG00000112130,RNF8,7,-2.7509,26,-0.9240,46,-0.0483,67,1.13187,33,-0.6683
ENSG00000137200,CMTR1,38,0.26516,17,-0.9231,33,0.05790,39,0.58650,23,-0.6202
ENSG00000198937,CCDC167,18,-0.3770,36,0.66191,4,-2.6414,18,-0.6245,35,0.89625
ENSG00000156639,ZFAND3,13,-1.4846,22,-0.7265,41,0.20185,29,-0.5370,54,0.96363
ENSG00000183826,BTBD9,30,-0.9067,8,-2.7412,7,-2.9738,72,0.89042,56,0.08844
ENSG00000124767,GLO1,60,-0.7114,53,-0.8880,84,-0.2026,99,0.09510,113,0.35861
ENSG00000146122,DAAM2,165,1.02040,440,2.91438,210,1.44119,15,-3.2263,57,-0.8199
ENSG00000156564,LRFN2,0,-5.5892,0,-7.9480,2,-2.6041,22,1.13580,17,0.15616
ENSG00000124596,OARD1,12,-0.7653,30,0.61446,16,-0.3942,14,-0.8667,31,0.94290
ENSG00000214736,TOMM6,35,-1.0727,38,-0.9660,28,-1.3783,78,0.26196,89,0.48238
ENSG00000112576,CCND3,64,-0.2555,69,-0.1353,72,-0.0797,74,-0.0404,83,0.19083
ENSG00000048544,MRPS10,47,-0.0854,25,-1.0064,25,-1.0306,61,0.63092,45,-0.2081
ENSG00000124496,TRERF1,0,-6.0545,10,-1.1327,0,-7.1873,38,2.20144,11,-1.1809
ENSG00000024048,UBR2,55,0.17181,34,-0.5607,53,0.13786,58,0.49166,36,-0.5717
ENSG00000124659,TBCC,0,-5.6389,18,0.11634,23,0.53276,16,-0.0181,19,0.27351
