Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000163788,SNRK,58,0.03347,13,-2.1496,92,0.77776,47,-0.2937,50,-0.2045,36,-0.6723,67,0.44271
ENSG00000011198,ABHD5,58,1.13811,61,1.23901,26,-0.1323,25,-0.2317,48,0.80980,10,-1.5697,18,-0.9692
ENSG00000185219,ZNF445,58,1.19637,30,0.14869,13,-1.1104,21,-0.4296,48,0.88539,40,0.57663,20,-0.7152
ENSG00000163807,KIAA1143,58,-0.0027,80,0.51845,51,-0.2001,42,-0.5500,44,-0.4211,45,-0.3857,67,0.36678
ENSG00000163812,ZDHHC3,58,0.58144,33,-0.3026,16,-1.3950,26,-0.7223,30,-0.4630,75,1.01249,44,0.21477
ENSG00000075914,EXOSC7,58,1.34350,11,-1.2270,16,-0.7091,25,-0.0436,30,0.26197,16,-0.6901,25,-0.0495
ENSG00000249992,TMEM158,58,0.89655,32,-0.0354,25,-0.4194,31,-0.0943,32,-0.0264,17,-0.9833,34,0.05788
ENSG00000211456,SACM1L,58,-0.1087,48,-0.4039,28,-1.1879,37,-0.8315,58,-0.1003,58,-0.0973,84,0.84546
ENSG00000163818,LZTFL1,58,0.22286,1,-4.9633,29,-0.8293,29,-0.8682,48,-0.0708,31,-0.7433,75,1.20762
ENSG00000163827,LRRC2,58,0.52755,0,-7.3513,64,0.70409,30,-0.5326,54,0.42061,3,-3.7259,52,0.58826
ENSG00000160799,CCDC12,58,0.25196,58,0.26785,75,0.67456,55,0.17828,30,-0.7774,21,-1.2821,48,-0.0635
ENSG00000181555,SETD2,58,-0.8917,223,1.26079,156,0.65353,47,-1.2794,213,1.18294,77,-0.4588,84,-0.4711
ENSG00000114648,KLHL18,58,0.79260,10,-1.8211,46,0.43346,24,-0.6634,46,0.43418,13,-1.4612,40,0.34711
ENSG00000076201,PTPN23,58,0.84084,35,0.02635,12,-1.5979,34,0.01455,25,-0.4946,72,1.20679,28,-0.4461
ENSG00000114650,SCAP,58,1.05437,29,-0.0649,3,-3.0627,27,-0.1899,41,0.48729,32,0.11681,29,-0.1083
ENSG00000163832,ELP6,58,1.01861,24,-0.4040,12,-1.4223,27,-0.2207,23,-0.4117,40,0.39867,32,0.07820
ENSG00000114646,CSPG5,506,1.97065,60,-1.4875,110,-0.5737,257,0.86918,71,-1.2324,86,-0.9436,114,-0.7481
ENSG00000173473,SMARCC1,66,-0.6855,344,2.09134,211,1.18794,49,-1.2108,140,0.49606,104,0.02910,53,-1.3605
ENSG00000132153,DHX30,58,-0.6674,57,-0.6794,66,-0.4607,96,0.12446,56,-0.7033,87,-0.0343,111,0.58225
ENSG00000047849,MAP4,173,-1.2317,626,0.77105,338,-0.2165,336,-0.2449,267,-0.5796,654,0.84489,386,-0.0172
ENSG00000164050,PLXNB1,58,0.61125,114,1.79697,23,-0.8327,70,1.07926,29,-0.4836,30,-0.4138,15,-1.8283
ENSG00000232112,TMA7,70,-2.8557,389,-0.2961,605,0.39830,848,1.10031,236,-1.0589,596,0.37480,412,-0.3178
ENSG00000164054,SHISA5,58,-0.2773,65,-0.1046,61,-0.1861,90,0.46504,49,-0.5384,104,0.65481,63,-0.2342
ENSG00000010256,UQCRC1,671,1.63329,66,-2.0332,141,-0.9054,216,-0.2734,151,-0.7982,314,0.33468,255,0.00491
ENSG00000213672,NCKIPSD,58,-0.1561,38,-0.8126,39,-0.7428,43,-0.6391,55,-0.2373,90,0.55395,80,0.60486
ENSG00000068745,IP6K2,58,-0.1009,46,-0.4340,46,-0.4503,51,-0.3244,62,0.02172,45,-0.4861,76,0.56202
ENSG00000114302,PRKAR2A,58,-0.1137,81,0.42194,37,-0.7813,47,-0.4757,92,0.62101,31,-1.0571,71,0.33193
ENSG00000177479,ARIH2,58,0.21089,86,0.85833,38,-0.4217,41,-0.3489,77,0.67359,34,-0.5978,46,-0.2163
ENSG00000178467,P4HTM,58,-0.7141,14,-2.7572,37,-1.3723,68,-0.5047,65,-0.5452,73,-0.3615,144,1.39141
ENSG00000178252,WDR6,58,0.41256,95,1.23406,23,-1.0199,55,0.35972,34,-0.4023,44,-0.0317,34,-0.5839
ENSG00000178057,NDUFAF3,58,-0.6172,17,-2.4027,64,-0.4683,125,0.67341,50,-0.8490,87,0.02217,102,0.43408
ENSG00000178035,IMPDH2,58,0.14573,56,0.10662,18,-1.6328,52,-0.0067,39,-0.4732,84,0.74150,55,0.08802
ENSG00000198218,QRICH1,58,0.22988,28,-0.8917,37,-0.4672,39,-0.3942,63,0.37469,37,-0.4797,60,0.46543
ENSG00000172053,QARS,58,0.92947,20,-0.7264,10,-1.7900,33,0.02843,25,-0.4189,76,1.40325,27,-0.4217
ENSG00000114316,USP4,58,0.32374,41,-0.2152,34,-0.5015,49,0.08658,54,0.20682,34,-0.4782,49,0.09932
ENSG00000067560,RHOA,113,-0.8536,287,0.60178,222,0.19136,244,0.38268,141,-0.5128,167,-0.2592,189,-0.1024
ENSG00000145022,TCTA,58,1.17551,36,0.40394,17,-0.7460,28,0.01307,30,0.10924,24,-0.2194,23,-0.4638
ENSG00000145029,NICN1,58,0.52165,14,-1.6634,36,-0.2060,33,-0.4047,38,-0.1505,29,-0.5245,52,0.58483
ENSG00000173402,DAG1,58,0.39905,49,0.13481,16,-1.5163,83,1.15239,51,0.19223,22,-1.0894,35,-0.5455
ENSG00000164061,BSN,58,-1.4435,43,-1.8614,188,0.36472,120,-0.3724,107,-0.5237,250,0.82921,182,0.52067
ENSG00000164062,APEH,58,0.05573,14,-2.0215,29,-0.9767,52,-0.1261,37,-0.6251,68,0.30622,72,0.69373
ENSG00000176095,IP6K1,419,2.73903,27,-1.8353,90,-0.0438,50,-1.0009,51,-0.9046,80,-0.2228,68,-0.6892
ENSG00000164076,CAMKV,116,-0.7896,49,-2.0670,111,-0.8534,165,-0.2721,203,0.07404,207,0.10477,261,0.84753
ENSG00000164077,MON1A,718,4.93242,6,-3.6621,26,-1.7000,21,-2.1272,14,-2.5514,28,-1.6134,27,-2.1027
ENSG00000004534,RBM6,620,3.18886,114,0.01077,46,-1.3618,49,-1.3645,191,0.83657,44,-1.4189,50,-1.6629
ENSG00000003756,RBM5,58,-0.2964,89,0.38415,40,-0.8350,44,-0.7698,114,0.77972,48,-0.5661,80,0.36242
ENSG00000114353,GNAI2,58,-1.3953,355,1.49188,222,0.68567,199,0.57235,113,-0.3910,75,-1.0084,103,-0.7499
ENSG00000114383,TUSC2,58,-0.7916,15,-2.7378,97,0.00290,95,-0.0336,67,-0.5777,174,0.94978,112,0.38695
ENSG00000114388,NPRL2,58,1.30498,9,-1.6003,9,-1.5201,17,-0.6990,16,-0.6981,28,0.13105,31,0.50543
ENSG00000126062,TMEM115,58,1.13303,8,-1.9479,11,-1.4708,22,-0.4644,15,-0.9967,33,0.20775,36,0.56508
ENSG00000088543,C3orf18,58,1.25927,10,-1.4838,7,-1.9594,26,-0.0365,19,-0.4939,37,0.49629,27,0.07571
ENSG00000088538,DOCK3,58,-1.1454,70,-0.8587,65,-0.9658,66,-1.0048,123,0.00764,186,0.66640,167,0.87945
ENSG00000145050,MANF,58,0.88148,29,-0.1935,30,-0.1832,50,0.72988,23,-0.5932,28,-0.2466,26,-0.5252
ENSG00000259956,RBM15B,58,0.71308,40,0.11415,42,0.20396,29,-0.3903,25,-0.6067,78,1.20964,29,-0.5790
ENSG00000164081,TEX264,58,0.80338,13,-1.5280,24,-0.6042,47,0.52516,26,-0.4688,35,0.02257,34,-0.0610
ENSG00000090097,PCBP4,58,0.94240,108,2.07200,22,-0.5880,35,0.16586,27,-0.2427,23,-0.5000,15,-1.4902
ENSG00000248487,ABHD14A,58,-0.0979,14,-2.1589,69,0.18770,69,0.21122,44,-0.5036,60,-0.0339,71,0.35907
ENSG00000162244,RPL29,58,-2.9832,592,0.52313,580,0.49008,791,1.16047,213,-1.0650,422,-0.0186,335,-0.5563
ENSG00000164086,DUSP7,58,0.92048,23,-0.5293,39,0.29953,25,-0.4301,39,0.27743,33,0.02391,30,-0.2196
ENSG00000023330,ALAS1,58,0.54227,17,-1.3430,22,-0.9559,47,0.21975,24,-0.7915,26,-0.7141,51,0.55708
ENSG00000247596,TWF2,58,0.78638,23,-0.6356,22,-0.7015,26,-0.4886,22,-0.7384,20,-0.8437,45,0.66801
ENSG00000164091,WDR82,58,-1.7110,183,0.02949,166,-0.1227,138,-0.4361,201,0.17779,146,-0.3208,224,0.60748
ENSG00000163930,BAP1,58,-0.7161,50,-0.9182,172,1.01648,171,1.16196,90,-0.0332,53,-0.8426,68,-0.6869
ENSG00000010322,NISCH,58,-0.9365,63,-0.8004,130,0.31505,118,0.18466,105,-0.0282,114,0.09998,115,0.18194
ENSG00000168273,SMIM4,58,1.42965,7,-1.7591,26,0.08335,29,0.33625,7,-1.7646,19,-0.3878,23,-0.1196
ENSG00000163939,PBRM1,58,-0.1250,96,0.68786,58,-0.1251,43,-0.6125,129,1.18258,38,-0.7709,57,-0.2143
ENSG00000163938,GNL3,58,-0.2946,53,-0.4186,63,-0.1602,47,-0.6595,78,0.18176,72,0.04235,84,0.48903
ENSG00000016864,GLT8D1,58,0.98707,23,-0.4387,3,-3.4802,39,0.37579,21,-0.5889,8,-1.9685,37,0.43142
ENSG00000114902,SPCS1,58,-1.3556,104,-0.4742,109,-0.4018,140,-0.0089,87,-0.7435,172,0.31889,176,0.60519
ENSG00000163931,TKT,58,-0.8653,97,-0.0657,79,-0.3883,128,0.40185,89,-0.2052,124,0.31214,103,0.04389
ENSG00000272886,DCP1A,58,0.98834,40,0.38502,19,-0.7466,27,-0.2562,43,0.49869,2,-3.9090,32,0.05763
ENSG00000157388,CACNA1D,58,1.15246,9,-1.7158,13,-1.1483,13,-1.2283,119,2.52943,26,-0.1383,18,-0.9758
ENSG00000016391,CHDH,58,1.20586,59,1.25450,40,0.60444,56,1.35112,28,0.00667,6,-2.3191,5,-2.8960
ENSG00000113811,SELENOK,58,-1.3555,147,0.06468,107,-0.4211,305,1.48944,89,-0.7074,51,-1.5368,126,-0.2665
ENSG00000157445,CACNA2D3,58,0.53059,25,-0.7586,10,-2.1588,28,-0.6163,65,0.73239,17,-1.3128,53,0.66488
ENSG00000187672,ERC2,58,-1.6494,173,0.00616,370,1.26089,45,-2.1147,366,1.24464,176,0.03445,166,-0.0830
ENSG00000180376,CCDC66,58,-0.0016,112,1.07569,88,0.67317,20,-1.6502,183,1.96717,11,-2.4906,40,-0.7973
ENSG00000163946,TASOR,529,3.37928,84,-0.1034,42,-1.1670,34,-1.5694,101,0.18014,20,-2.2667,48,-1.3245
ENSG00000163947,ARHGEF3,58,-0.1367,13,-2.2860,29,-1.1760,33,-1.0758,50,-0.3643,22,-1.6044,104,1.60620
ENSG00000157500,APPL1,193,1.00458,130,0.35349,147,0.55357,38,-1.6146,135,0.42024,98,-0.0981,94,-0.2459
ENSG00000174840,PDE12,678,4.90190,39,-1.0294,15,-2.3775,20,-2.1368,27,-1.5710,22,-1.8781,20,-2.5042
ENSG00000168374,ARF4,58,-0.3311,31,-1.2630,27,-1.4502,109,0.76613,45,-0.6985,52,-0.5039,85,0.46701
ENSG00000163681,SLMAP,58,-0.7957,107,0.15050,185,1.05152,61,-0.7681,186,1.05727,76,-0.3810,86,-0.2786
ENSG00000163686,ABHD6,58,0.80983,35,0.01781,5,-2.6841,34,-0.0477,34,-0.0233,20,-0.8473,40,0.32362
ENSG00000163684,RPP14,58,1.03832,3,-3.4405,29,-0.0568,13,-1.3153,36,0.28460,59,1.08631,30,0.00855
ENSG00000168297,PXK,58,-0.4774,464,3.39719,20,-2.0228,14,-2.6954,106,0.46862,37,-1.1401,46,-1.1281
ENSG00000168291,PDHB,58,-0.3958,53,-0.5203,43,-0.8327,75,0.01588,51,-0.5817,52,-0.5446,97,0.73463
ENSG00000168301,KCTD6,58,0.82604,12,-1.5926,29,-0.2716,25,-0.5499,50,0.58912,31,-0.1626,37,0.17431
ENSG00000168309,FAM107A,66,-3.3759,841,0.45271,1733,1.69903,1302,1.38050,389,-0.7515,684,0.12084,257,-1.8107
ENSG00000144724,PTPRG,58,0.70213,45,0.28694,31,-0.2837,46,0.38288,69,1.00202,10,-1.8797,28,-0.6230
ENSG00000114405,C3orf14,58,-0.7445,44,-1.1432,72,-0.3990,84,-0.1886,57,-0.7531,142,0.66893,117,0.58795
ENSG00000163618,CADPS,58,-1.4632,26,-2.6332,71,-1.1493,78,-1.0925,219,0.59022,167,0.15279,224,1.16938
ENSG00000163630,SYNPR,58,-1.0499,26,-2.2445,105,-0.1545,126,0.15506,66,-0.8507,118,0.03081,152,0.76624
ENSG00000163634,THOC7,58,-1.0775,39,-1.6762,162,0.51415,89,-0.4697,105,-0.1723,173,0.62220,138,0.44235
ENSG00000163636,PSMD6,58,0.07826,19,-1.5734,24,-1.2674,50,-0.1631,55,0.01288,49,-0.1802,71,0.69677
ENSG00000163637,PRICKLE2,58,-0.4934,58,-0.4800,44,-0.9104,43,-1.0060,104,0.42661,124,0.71649,96,0.50047
ENSG00000151276,MAGI1,58,-0.5582,51,-0.7602,58,-0.5622,59,-0.5606,183,1.30491,30,-1.5356,100,0.48365
ENSG00000144741,SLC25A26,1295,5.16490,0,-7.4531,23,-2.7050,50,-1.6536,22,-2.7565,47,-1.6668,40,-2.3955
ENSG00000144749,LRIG1,58,0.06528,87,0.71575,8,-2.8874,179,2.52108,18,-1.6717,30,-0.9336,21,-1.8699
ENSG00000172340,SUCLG2,58,0.95618,68,1.23212,30,-0.1143,69,1.47933,11,-1.5526,23,-0.5123,11,-2.0325
ENSG00000183662,TAFA1,58,0.80794,1,-4.3046,7,-2.3344,20,-0.9394,17,-1.1129,27,-0.3919,54,1.32082
ENSG00000144747,TMF1,58,-0.5723,108,0.40976,88,0.08571,51,-0.8187,163,1.08916,66,-0.3646,84,0.00074
ENSG00000144744,UBA3,58,0.50693,30,-0.5024,15,-1.5269,39,-0.1257,28,-0.6301,26,-0.7317,54,0.67278
ENSG00000144746,ARL6IP5,58,-2.2946,197,-0.4676,131,-1.0872,196,-0.5193,219,-0.3046,138,-1.0074,412,1.34579
ENSG00000114861,FOXP1,58,-1.5485,172,0.10904,94,-0.8171,73,-1.2788,229,0.56858,128,-0.3577,220,0.89385
ENSG00000163412,EIF4E3,58,-0.3339,52,-0.5072,53,-0.4539,83,0.24734,46,-0.6948,114,0.74970,74,0.09500
ENSG00000170837,GPR27,58,0.83873,16,-1.1516,27,-0.3775,46,0.52316,31,-0.1457,40,0.26409,29,-0.3582
ENSG00000163602,RYBP,58,0.04304,92,0.79199,49,-0.2078,43,-0.4659,80,0.55512,54,-0.0505,51,-0.2185
ENSG00000163605,PPP4R2,58,-0.4070,116,0.68973,69,-0.1440,54,-0.5531,157,1.20836,29,-1.4310,73,-0.0649
ENSG00000121440,PDZRN3,58,0.38547,8,-2.5652,25,-0.9050,31,-0.6438,41,-0.1589,29,-0.7022,64,1.01494
ENSG00000113805,CNTN3,58,1.07604,0,-5.8877,5,-2.5836,12,-1.4702,41,0.51840,11,-1.5329,44,1.12893
ENSG00000185008,ROBO2,58,-0.4169,9,-3.0437,41,-0.9256,52,-0.6150,102,0.46824,24,-1.7385,114,1.22813
ENSG00000169855,ROBO1,476,4.02531,40,-0.7791,25,-1.4459,65,-0.0181,50,-0.4336,1,-5.9298,14,-2.8332
ENSG00000175161,CADM2,168,-1.7434,247,-1.1754,507,-0.0736,307,-0.9070,598,0.18670,430,-0.3306,763,1.05715
ENSG00000083937,CHMP2B,600,3.05124,115,-0.0100,35,-1.7967,66,-0.9310,70,-0.7801,54,-1.1622,77,-0.8934
ENSG00000163320,CGGBP1,58,-0.4315,48,-0.7071,31,-1.3712,68,-0.2074,79,0.05319,91,0.27263,95,0.58568
ENSG00000175105,ZNF654,58,1.33537,22,-0.2169,28,0.11976,18,-0.5915,24,-0.0803,11,-1.2257,26,0.00318
ENSG00000269028,MTRNR2L12,785,-3.6229,13721,0.69073,42038,2.82634,9891,0.17777,7293,-0.3169,6922,-0.3976,3337,-1.9542
ENSG00000261292,AC110491.1,58,1.53548,0,-4.6699,19,-0.2787,23,0.02736,15,-0.6137,7,-1.6298,25,0.27863
ENSG00000113966,ARL6,58,1.18188,3,-3.2707,6,-2.2231,20,-0.5136,33,0.24397,1,-4.0571,39,0.92201
ENSG00000080822,CLDND1,58,-1.6315,1093,3.66123,29,-2.6136,84,-1.1408,90,-0.9764,144,-0.2612,91,-1.3061
ENSG00000184220,CMSS1,58,-0.7025,52,-0.8465,122,0.46781,70,-0.4495,124,0.49260,56,-0.7477,108,0.45531
ENSG00000168386,FILIP1L,58,0.82628,34,-0.0263,46,0.44096,18,-1.0556,50,0.60362,10,-1.7755,36,0.10452
ENSG00000036054,TBC1D23,58,1.03027,23,-0.4025,24,-0.3937,24,-0.3680,39,0.39411,13,-1.2578,32,0.11888
ENSG00000114021,NIT2,58,0.98194,4,-2.9147,4,-3.0967,24,-0.4644,22,-0.5736,16,-0.9821,45,1.05351
ENSG00000154174,TOMM70,175,0.70847,62,-0.9131,101,-0.1725,58,-1.0784,103,-0.1392,95,-0.2574,139,0.58084
ENSG00000114354,TFG,58,-0.0484,53,-0.1892,24,-1.3487,69,0.26633,37,-0.7452,43,-0.4863,72,0.51195
ENSG00000138468,SENP7,58,1.25843,26,-0.0185,10,-1.4798,25,-0.1184,61,1.34832,16,-0.7742,20,-0.6457
ENSG00000174173,TRMT10C,58,-0.0459,34,-0.8446,37,-0.7195,39,-0.6958,52,-0.2032,66,0.16067,78,0.73553
ENSG00000081154,PCNP,58,-1.4122,131,-0.1782,128,-0.2072,154,0.08650,81,-0.9075,233,0.74718,164,0.28793
ENSG00000066422,ZBTB11,397,2.69398,60,-0.6059,67,-0.4485,40,-1.2744,106,0.27398,21,-2.1741,67,-0.6309
ENSG00000114391,RPL24,1896,1.28693,823,-0.0868,1136,0.42619,1167,0.52615,384,-1.2514,844,-0.0480,604,-0.8096
ENSG00000182504,CEP97,58,0.91210,61,1.00469,23,-0.5677,19,-0.8774,59,0.93593,12,-1.5284,29,-0.3135
ENSG00000144815,NXPE3,58,0.23706,139,1.73636,50,0.00545,26,-1.0611,46,-0.1185,43,-0.2098,42,-0.4107
ENSG00000170017,ALCAM,58,-1.1466,368,1.87065,93,-0.4271,96,-0.4124,111,-0.1613,44,-1.5346,121,-0.0308
ENSG00000242759,LINC00882,58,0.62564,66,0.84193,47,0.28084,27,-0.6259,84,1.25976,49,0.35115,22,-1.1775
ENSG00000114439,BBX,58,-0.9674,411,2.32940,99,-0.1393,86,-0.3913,140,0.40049,61,-0.8898,73,-0.8807
ENSG00000196776,CD47,58,-1.4087,105,-0.5041,73,-1.0705,125,-0.2614,128,-0.2078,188,0.40160,190,0.72834
ENSG00000114446,IFT57,58,-0.1155,16,-1.9764,10,-2.7379,49,-0.4088,110,0.92791,41,-0.6418,83,0.79317
ENSG00000198919,DZIP3,58,-1.5461,139,-0.2276,149,-0.1124,109,-0.6396,248,0.70054,101,-0.7145,202,0.63105
ENSG00000177707,NECTIN3,58,0.75089,27,-0.4239,35,-0.0411,31,-0.2779,49,0.49344,2,-3.9821,40,0.26510
ENSG00000144827,ABHD10,58,0.31657,20,-1.3003,19,-1.3613,33,-0.6115,22,-1.1433,50,0.08267,67,0.98333
ENSG00000144834,TAGLN3,58,-3.0114,104,-2.1560,200,-1.1856,284,-0.7115,252,-0.8411,786,0.96351,650,1.20834
ENSG00000091972,CD200,58,-0.6924,39,-1.2717,26,-1.8770,55,-0.8370,63,-0.5586,112,0.32952,136,1.22214
ENSG00000144848,ATG3,155,1.44616,109,0.83655,45,-0.5511,62,-0.0826,46,-0.5393,37,-0.8713,52,-0.4824
ENSG00000138459,SLC35A5,58,1.12917,40,0.50990,14,-1.1166,24,-0.2830,16,-0.9223,19,-0.6444,30,0.12217
ENSG00000163608,NEPRO,58,1.13930,29,0.00065,18,-0.6688,26,-0.1574,32,0.17089,24,-0.2459,26,-0.2232
ENSG00000176542,USF3,58,0.63612,65,0.81920,59,0.68174,29,-0.5069,58,0.63341,12,-1.7576,31,-0.4872
ENSG00000121579,NAA50,58,-0.2524,39,-0.8450,57,-0.2666,71,0.06501,78,0.20814,63,-0.1296,76,0.28828
ENSG00000114573,ATP6V1A,1581,2.20084,114,-2.0647,128,-1.8934,203,-1.2826,214,-1.1240,424,-0.0826,498,0.28324
ENSG00000181722,ZBTB20,58,-1.2416,579,2.68218,149,0.20578,223,0.98950,135,0.05378,40,-1.7936,32,-2.6278
ENSG00000172020,GAP43,58,-4.8308,324,-2.3328,2642,0.89333,1039,-0.6420,1184,-0.3926,2520,0.81336,1897,0.59230
ENSG00000185565,LSAMP,58,-2.7512,251,-0.5737,412,0.19467,299,-0.3354,419,0.22143,458,0.36515,434,0.47046
ENSG00000113845,TIMMDC1,606,3.73996,41,-1.2286,47,-1.0088,60,-0.6969,35,-1.4533,59,-0.6798,38,-1.7484
ENSG00000138495,COX17,766,2.29870,65,-1.7520,144,-0.5500,210,0.03379,97,-1.1477,221,0.11268,152,-0.6868
ENSG00000082701,GSK3B,58,-0.8401,56,-0.8901,60,-0.7951,67,-0.6659,115,0.22351,141,0.55432,127,0.65561
ENSG00000163428,LRRC58,58,0.13501,132,1.52261,38,-0.4932,54,0.03108,91,0.86238,24,-1.1957,37,-0.7938
ENSG00000065518,NDUFB4,768,1.76130,56,-2.3734,166,-0.7593,345,0.42818,88,-1.7007,225,-0.2889,252,-0.1738
ENSG00000144840,RABL3,58,1.02107,19,-0.6979,21,-0.6038,34,0.19678,25,-0.3035,31,-0.0003,29,-0.1216
ENSG00000145087,STXBP5L,58,-1.0314,6,-4.2118,56,-1.0884,46,-1.4446,212,1.01883,67,-0.8107,174,1.30466
ENSG00000173230,GOLGB1,58,-3.1606,654,0.48873,531,0.15393,198,-1.4384,1181,1.49691,279,-0.8404,536,0.27570
ENSG00000163406,SLC15A2,58,1.20015,10,-1.5604,8,-1.7652,98,2.80550,30,0.13257,14,-0.9804,3,-3.6574
ENSG00000114023,FAM162A,58,-1.0316,50,-1.2376,99,-0.2140,143,0.40904,90,-0.3611,137,0.29646,128,0.31936
ENSG00000114030,KPNA1,58,-0.6251,50,-0.8503,76,-0.1994,51,-0.8759,110,0.37329,65,-0.4441,116,0.81417
ENSG00000173175,ADCY5,58,0.85797,63,1.01194,44,0.41426,37,0.15270,23,-0.5832,23,-0.5797,24,-0.7430
ENSG00000206527,HACD2,58,0.18488,62,0.30476,51,-0.0244,36,-0.5676,59,0.21122,21,-1.3771,59,0.34336
ENSG00000065534,MYLK,58,0.01103,236,2.50961,40,-0.5349,76,0.51044,44,-0.4180,67,0.24437,18,-2.2156
ENSG00000175455,CCDC14,58,0.87729,68,1.15440,5,-2.6949,11,-1.7981,130,2.37391,4,-3.0141,23,-0.8136
ENSG00000160145,KALRN,508,1.33483,16,-3.8919,183,-0.3294,104,-1.2682,286,0.37267,144,-0.6965,275,0.51321
ENSG00000163848,ZNF148,58,-0.6196,67,-0.4025,82,-0.0842,46,-1.0166,151,0.89847,35,-1.3878,111,0.67248
ENSG00000114520,SNX4,58,0.50046,47,0.17935,35,-0.2682,33,-0.4011,49,0.24931,23,-0.9018,45,0.17888
ENSG00000114544,SLC41A3,58,-0.3134,22,-1.7780,59,-0.2682,73,0.04368,41,-0.8463,143,1.14762,76,0.19086
ENSG00000144908,ALDH1L1,58,0.49715,23,-0.9353,33,-0.3951,124,2.25235,17,-1.3594,19,-1.2329,22,-1.3672
ENSG00000159685,CHCHD6,58,-0.1215,12,-2.4926,51,-0.3042,75,0.31263,36,-0.8291,53,-0.2585,78,0.60169
ENSG00000114554,PLXNA1,58,0.71192,6,-2.7222,26,-0.5595,18,-1.1239,44,0.27858,55,0.64592,44,0.43228
ENSG00000114631,PODXL2,58,-0.6658,27,-1.7745,72,-0.3304,111,0.39153,44,-1.0583,88,-0.0202,111,0.60418
ENSG00000114626,ABTB1,58,0.02895,15,-1.9859,32,-0.8898,39,-0.6036,68,0.29424,53,-0.1145,75,0.78575
ENSG00000074416,MGLL,105,-0.9942,183,-0.1444,201,-0.0002,278,0.58109,173,-0.2342,434,1.26647,152,-0.6316
ENSG00000058262,SEC61A1,58,0.94427,68,1.23459,18,-0.8837,45,0.60440,26,-0.3002,36,0.17069,18,-1.2320
ENSG00000163902,RPN1,58,-0.7221,95,0.04270,68,-0.4773,86,-0.1210,67,-0.5028,138,0.63712,102,0.26195
ENSG00000075785,RAB7A,58,-1.9089,194,-0.0841,121,-0.8099,260,0.42257,134,-0.6552,197,-0.0598,247,0.49636
ENSG00000240682,ISY1,58,1.13188,34,0.27149,59,1.15992,15,-1.0654,53,0.98768,28,-0.0512,17,-1.1341
ENSG00000169714,CNBP,58,-1.9759,173,-0.3367,206,-0.0621,352,0.91175,126,-0.8139,271,0.37443,207,-0.0864
ENSG00000181789,COPG1,58,-0.5007,6,-3.7501,19,-2.1141,59,-0.5147,40,-1.0428,48,-0.7930,134,1.69031
ENSG00000183624,HMCES,58,0.41945,7,-2.7212,55,0.35570,53,0.32605,37,-0.2927,29,-0.6242,48,0.18749
ENSG00000184897,H1FX,58,-1.3190,137,-0.0014,83,-0.7842,173,0.40877,98,-0.5237,156,0.19620,155,0.29958
ENSG00000129071,MBD4,1403,4.62946,106,-0.7162,24,-2.9006,27,-2.8633,69,-1.3496,20,-3.1415,69,-1.7835
ENSG00000163913,IFT122,58,0.66035,10,-1.9378,24,-0.6896,32,-0.3162,40,0.06927,17,-1.2552,49,0.69165
ENSG00000004399,PLXND1,520,4.30861,30,-1.2103,30,-1.2375,18,-2.0772,35,-0.9845,28,-1.2966,25,-1.9374
ENSG00000172765,TMCC1,680,4.02154,32,-1.6261,23,-2.1109,38,-1.4802,87,-0.1362,29,-1.7843,42,-1.6482
ENSG00000196455,PIK3R4,58,1.34439,10,-1.3680,15,-0.8209,22,-0.2248,18,-0.5506,17,-0.5912,29,0.30059
ENSG00000017260,ATP2C1,58,-0.7775,35,-1.5109,47,-1.0867,103,0.12379,101,0.07824,118,0.33417,117,0.53368
ENSG00000198585,NUDT16,58,-0.4961,89,0.18197,115,0.58243,62,-0.4282,83,0.06971,109,0.49895,76,-0.1248
ENSG00000114686,MRPL3,58,0.24122,15,-1.8062,46,-0.1058,41,-0.2992,28,-0.8717,73,0.62438,58,0.42587
ENSG00000196353,CPNE4,58,0.62715,1,-5.3428,17,-1.2475,7,-2.6190,31,-0.3479,84,1.26635,53,0.83412
ENSG00000138246,DNAJC13,58,0.47958,46,0.11377,43,0.01614,16,-1.5111,50,0.25930,26,-0.7496,51,0.47826
ENSG00000081307,UBA5,442,3.12007,36,-1.2749,31,-1.4947,58,-0.5954,56,-0.6137,48,-0.8504,54,-0.9487
ENSG00000144868,TMEM108,58,1.35570,4,-2.7325,5,-2.3867,26,0.07837,45,0.91369,6,-2.0176,27,0.12667
ENSG00000091527,CDV3,58,-1.1754,241,1.07402,182,0.59834,108,-0.2491,93,-0.4584,70,-0.8848,128,0.05916
ENSG00000163781,TOPBP1,58,1.03577,14,-1.1857,19,-0.7404,18,-0.8174,48,0.74297,10,-1.6146,36,0.42802
ENSG00000091513,TF,58,-1.5034,1691,6.66341,0,-10.995,3,-5.6319,39,-2.0953,9,-4.1460,13,-4.2235
ENSG00000144867,SRPRB,58,0.14503,19,-1.5021,38,-0.5192,46,-0.2334,29,-0.8953,64,0.31564,66,0.62575
