Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000145990,GFOD1,120,-1.0477,379,0.80345,241,0.04337,326,0.54477,290,0.34709,274,0.28751,91,-1.4714,120,-1.0570
ENSG00000124523,SIRT5,120,1.90786,37,-0.1805,42,0.00049,9,-2.2384,43,0.03930,43,0.05463,20,-1.1114,17,-1.3398
ENSG00000225921,NOL7,120,0.24756,95,-0.1386,169,0.82162,104,0.01669,104,0.00531,63,-0.8556,85,-0.3174,127,0.33993
ENSG00000010017,RANBP9,120,0.96972,47,-0.5609,47,-0.5746,81,0.28239,89,0.45343,84,0.41647,37,-0.9350,19,-1.9071
ENSG00000050393,MCUR1,120,1.40684,57,0.09192,45,-0.2853,48,-0.1728,27,-1.0469,54,0.01709,33,-0.7643,44,-0.3241
ENSG00000112149,CD83,120,2.39639,15,-1.2601,19,-0.8896,38,0.20754,56,0.87576,25,-0.5108,3,-3.6288,0,-7.8260
ENSG00000008083,JARID2,120,1.41003,105,1.15590,50,-0.0946,28,-1.0191,48,-0.1589,23,-1.4134,40,-0.4491,42,-0.3649
ENSG00000047579,DTNBP1,120,1.84632,28,-0.6538,34,-0.3641,28,-0.6384,19,-1.2834,50,0.30237,21,-1.0877,34,-0.3641
ENSG00000007944,MYLIP,120,2.25601,46,0.43181,20,-0.8717,16,-1.1946,30,-0.2545,9,-2.2327,55,0.72340,13,-1.4795
ENSG00000124788,ATXN1,120,-0.1523,158,0.28945,216,0.82006,147,0.17445,102,-0.4135,101,-0.4867,79,-0.8117,167,0.38495
ENSG00000112186,CAP2,120,-0.9626,468,1.28581,167,-0.4554,212,-0.0731,397,0.98291,256,0.26979,65,-1.8864,58,-2.0465
ENSG00000137414,FAM8A1,120,1.62541,43,-0.1708,22,-1.2118,40,-0.2718,23,-1.1330,56,0.30448,43,-0.1599,26,-0.9356
ENSG00000124789,NUP153,120,2.23846,40,0.19328,25,-0.5570,12,-1.6480,32,-0.1591,19,-1.1083,20,-0.8912,34,-0.0694
ENSG00000137177,KIF13A,120,1.56414,19,-1.4614,109,1.37014,13,-2.0104,18,-1.5251,14,-2.0610,101,1.23631,35,-0.5392
ENSG00000137364,TPMT,120,1.26802,49,-0.2445,66,0.23540,77,0.48104,46,-0.3455,56,-0.0449,26,-1.2428,20,-1.5949
ENSG00000124795,DEK,120,-0.5709,167,-0.0491,347,1.20233,100,-0.8645,151,-0.2096,99,-0.9582,228,0.46416,239,0.54381
ENSG00000172201,ID4,120,0.63567,2,-5.2064,88,0.11970,5,-3.9894,3,-4.9429,14,-2.7787,33,-1.4141,459,3.69281
ENSG00000112242,E2F3,120,2.01956,75,1.09402,44,0.19052,15,-1.4277,48,0.31088,21,-1.0509,3,-3.5352,6,-2.7960
ENSG00000124766,SOX4,120,1.97050,13,-1.6772,50,0.35511,33,-0.3192,18,-1.2159,26,-0.7890,27,-0.6560,50,0.35972
ENSG00000272168,CASC15,120,0.98651,130,1.12943,90,0.47868,69,0.03253,37,-0.9233,58,-0.2503,16,-2.2064,26,-1.4701
ENSG00000152954,NRSN1,120,-0.1097,71,-0.9385,158,0.33188,227,0.95543,228,0.96658,124,-0.0763,61,-1.1530,47,-1.5416
ENSG00000124532,MRS2,120,2.54102,35,0.18535,2,-3.7556,14,-1.2673,14,-1.1916,33,0.07152,22,-0.5689,10,-1.7690
ENSG00000112294,ALDH5A1,120,0.24738,87,-0.2787,134,0.42257,98,-0.0944,113,0.14867,106,0.04796,25,-2.1753,142,0.52470
ENSG00000137261,KIAA0319,120,1.62394,78,0.82191,30,-0.7323,26,-0.9216,35,-0.4704,48,0.01636,26,-0.9573,18,-1.5257
ENSG00000111802,TDP2,120,1.25325,51,-0.2129,44,-0.4283,56,-0.0436,53,-0.1404,56,-0.0648,41,-0.5575,44,-0.4238
ENSG00000112304,ACOT13,120,2.25868,9,-2.0024,15,-1.2885,14,-1.4506,9,-2.1178,41,0.27787,25,-0.5221,44,0.35326
ENSG00000112308,C6orf62,120,-0.3836,137,-0.1741,252,0.84019,120,-0.3858,119,-0.3972,138,-0.1931,128,-0.2822,225,0.63774
ENSG00000111913,RIPOR2,120,1.37244,57,0.08419,58,0.09545,45,-0.2866,57,0.06341,39,-0.5961,25,-1.1932,50,-0.1475
ENSG00000079691,CARMIL1,120,2.08037,34,-0.1702,65,0.89128,17,-1.2060,10,-2.0394,11,-1.9991,0,-8.2132,76,1.15673
ENSG00000197061,HIST1H4C,120,0.85516,44,-0.7754,61,-0.2761,86,0.29220,31,-1.3197,45,-0.8118,53,-0.4905,165,1.42923
ENSG00000168298,HIST1H1E,120,2.45868,21,-0.7100,83,1.63771,3,-3.3403,42,0.40839,1,-5.1515,8,-2.1401,15,-1.1984
ENSG00000112763,BTN2A1,120,2.27841,31,-0.2134,51,0.60640,29,-0.2759,29,-0.3241,14,-1.5129,16,-1.2327,12,-1.6063
ENSG00000228223,HCG11,120,2.47534,27,-0.2932,24,-0.4744,9,-1.8834,17,-1.0098,19,-0.9012,30,-0.1215,25,-0.3759
ENSG00000182952,HMGN4,120,2.40986,24,-0.4767,9,-2.0188,25,-0.4735,21,-0.7352,27,-0.3908,28,-0.2543,18,-0.9118
ENSG00000269293,ZSCAN16-AS1,120,1.16527,29,-1.1506,39,-0.6937,33,-0.9609,16,-2.0581,65,0.13721,79,0.43511,100,0.84011
ENSG00000204713,TRIM27,120,1.83012,45,0.05117,24,-0.9349,34,-0.3838,32,-0.4543,37,-0.2938,42,-0.0399,18,-1.3154
ENSG00000204681,GABBR1,120,-1.5217,346,0.11978,272,-0.2657,342,0.10001,340,0.09217,429,0.56280,126,-1.4503,487,0.69470
ENSG00000204655,MOG,120,1.21840,4,-3.7639,13,-2.3058,12,-2.3913,5,-3.5210,2,-4.6620,370,4.15965,2,-4.6629
ENSG00000206503,HLA-A,120,0.20747,25,-2.1660,44,-1.3497,39,-1.5406,23,-2.2887,50,-1.2657,186,0.94907,415,2.61257
ENSG00000204619,PPP1R11,120,1.64230,13,-1.9224,24,-1.0223,23,-1.1197,32,-0.6118,77,0.98757,29,-0.7548,29,-0.7585
ENSG00000231074,HCG18,120,0.02544,229,1.12718,230,1.13455,97,-0.3131,58,-1.1152,76,-0.7779,127,0.10782,53,-1.2536
ENSG00000241370,RPP21,120,2.38953,8,-2.1308,9,-2.0125,20,-0.8116,8,-2.1025,44,0.51801,32,-0.0851,17,-1.0775
ENSG00000204592,HLA-E,120,0.72316,11,-2.9800,120,0.71886,62,-0.3577,34,-1.2753,19,-2.2627,97,0.36395,218,1.84550
ENSG00000204590,GNL1,120,-0.5034,171,0.05965,217,0.45123,160,-0.0474,246,0.66252,190,0.26581,80,-1.1350,112,-0.6216
ENSG00000204574,ABCF1,120,-0.1671,178,0.46981,213,0.78088,78,-0.8456,171,0.40741,134,0.00056,102,-0.4364,74,-0.9351
ENSG00000204569,PPP1R10,120,1.64664,40,-0.2467,56,0.27980,22,-1.1793,52,0.15333,38,-0.3809,27,-0.8872,31,-0.6442
ENSG00000204568,MRPS18B,120,1.17932,44,-0.4857,43,-0.5497,25,-1.3816,61,0.02174,69,0.24605,66,0.15032,46,-0.4199
ENSG00000137343,ATAT1,120,1.58166,34,-0.5807,13,-1.9926,21,-1.2729,48,-0.0432,56,0.24394,54,0.15721,38,-0.3801
ENSG00000204564,C6orf136,120,1.60501,30,-0.7529,10,-2.3448,31,-0.6725,51,0.09951,70,0.73696,40,-0.2792,10,-2.3065
ENSG00000204560,DHX16,120,2.39826,39,0.24733,30,-0.1407,3,-3.3901,6,-2.5313,19,-0.9610,26,-0.3931,37,0.17817
ENSG00000196230,TUBB,120,-1.2350,146,-0.9423,85,-1.7615,207,-0.3960,293,0.15688,566,1.64964,238,-0.1761,171,-0.6974
ENSG00000137312,FLOT1,120,-0.2821,128,-0.1866,61,-1.3251,107,-0.4611,160,0.18098,272,1.34661,106,-0.4819,64,-1.2489
ENSG00000204580,DDR1,120,0.98606,0,-6.7663,8,-3.1938,12,-2.6105,8,-3.0680,17,-2.2548,219,2.17136,204,2.01380
ENSG00000137411,VARS2,120,2.19588,31,-0.2428,35,-0.0567,30,-0.2866,21,-0.8603,18,-1.1498,31,-0.2409,21,-0.8246
ENSG00000204525,HLA-C,120,1.91429,4,-3.3772,5,-3.2119,3,-3.8927,18,-1.2730,25,-0.8719,65,0.74636,108,1.69863
ENSG00000234745,HLA-B,120,0.45515,27,-1.8528,60,-0.6530,68,-0.4620,33,-1.5432,47,-1.1507,166,1.01763,253,1.82077
ENSG00000198563,DDX39B,120,0.55378,73,-0.2691,75,-0.2115,37,-1.3109,56,-0.6757,90,0.09013,129,0.67191,104,0.30442
ENSG00000213760,ATP6V1G2,120,-0.6395,130,-0.5199,80,-1.2712,225,0.36395,322,0.98203,291,0.96355,60,-1.6926,105,-0.8542
ENSG00000204469,PRRC2A,120,0.14687,95,-0.2368,68,-0.7493,142,0.42127,86,-0.3938,140,0.46423,76,-0.5844,122,0.17112
ENSG00000204463,BAG6,120,0.56152,75,-0.2094,23,-1.9913,71,-0.3037,51,-0.8263,123,0.70706,103,0.30747,82,-0.0706
ENSG00000204438,GPANK1,120,2.35289,40,0.27646,18,-1.0141,30,-0.1939,19,-0.9051,15,-1.3124,29,-0.2267,18,-0.9759
ENSG00000204435,CSNK2B,120,0.09159,90,-0.3807,45,-1.4482,77,-0.6106,89,-0.3937,178,0.89740,114,0.00717,133,0.25192
ENSG00000204427,ABHD16A,120,1.76387,24,-0.9309,10,-2.1777,33,-0.4610,29,-0.6478,71,0.94355,35,-0.3632,5,-3.2196
ENSG00000204394,VARS,120,2.10859,21,-0.9422,15,-1.4123,14,-1.4955,33,-0.2034,54,0.68914,9,-2.1215,20,-0.9666
ENSG00000204392,LSM2,120,2.19505,24,-0.6469,3,-3.3761,12,-1.7152,9,-2.0607,33,-0.1566,51,0.55984,41,0.18971
ENSG00000204389,HSPA1A,120,1.26673,17,-1.8447,25,-1.3140,46,-0.3491,38,-0.6570,71,0.40963,87,0.69377,42,-0.5007
ENSG00000204388,HSPA1B,120,1.54298,20,-1.3893,31,-0.7237,30,-0.7723,73,0.62478,55,0.19767,40,-0.3284,22,-1.2488
ENSG00000204387,SNHG32,120,1.50413,8,-2.6755,12,-2.1722,16,-1.7609,7,-2.8457,42,-0.3261,146,1.88828,63,0.35035
ENSG00000204386,NEU1,120,2.28159,22,-0.7397,16,-1.2208,20,-0.8492,37,0.07307,36,0.06153,8,-2.1161,20,-0.9034
ENSG00000204371,EHMT2,120,0.34356,102,0.06375,151,0.72925,92,-0.0917,71,-0.5034,108,0.19859,47,-1.1404,78,-0.3502
ENSG00000204356,NELFE,120,0.88310,57,-0.3479,58,-0.3252,58,-0.3202,35,-1.0841,76,0.12194,100,0.55927,60,-0.2840
ENSG00000204351,SKIV2L,120,2.49511,38,0.28248,12,-1.4410,21,-0.6717,22,-0.5728,26,-0.3869,20,-0.7086,2,-3.6325
ENSG00000213676,ATF6B,120,2.39732,40,0.28738,25,-0.4542,19,-0.9026,12,-1.5743,16,-1.2695,24,-0.4919,29,-0.2279
ENSG00000204314,PRRT1,120,0.10919,139,0.34402,37,-1.7075,89,-0.3706,171,0.69933,193,1.10384,42,-1.5196,28,-2.1020
ENSG00000204310,AGPAT1,120,0.40313,57,-0.7847,46,-1.1231,88,-0.1055,78,-0.2969,143,0.83577,124,0.44855,47,-1.0660
ENSG00000204308,RNF5,120,1.93262,0,-5.7836,8,-2.3986,36,-0.1942,23,-0.8900,58,0.67467,47,0.21353,18,-1.2463
ENSG00000204287,HLA-DRA,120,2.39336,0,-7.3729,18,-0.9914,9,-1.9358,1,-4.4038,10,-1.9809,68,1.20227,65,1.13434
ENSG00000204256,BRD2,120,0.00902,81,-0.6103,182,0.69734,131,0.14853,104,-0.2292,112,-0.1212,131,0.14986,104,-0.2323
ENSG00000204231,RXRB,120,1.23010,52,-0.1791,24,-1.3472,40,-0.6204,55,-0.1100,69,0.29332,59,0.01583,40,-0.5940
ENSG00000112473,SLC39A7,120,1.93258,44,0.10000,43,0.06410,21,-1.0257,28,-0.5871,30,-0.5327,21,-1.0036,31,-0.4286
ENSG00000204227,RING1,120,1.37822,40,-0.4990,48,-0.2032,28,-1.0408,26,-1.1150,55,0.01988,69,0.38264,48,-0.1863
ENSG00000223501,VPS52,120,2.42157,16,-1.1124,7,-2.3194,14,-1.3587,3,-3.6181,32,-0.0362,38,0.21356,35,0.10872
ENSG00000231500,RPS18,120,-2.0018,168,-1.5044,77,-2.6539,413,-0.1151,98,-2.3078,572,0.49202,1013,1.44506,955,1.33223
ENSG00000227057,WDR46,120,1.93515,50,0.30724,29,-0.5670,35,-0.2362,15,-1.5600,47,0.26910,16,-1.4185,10,-2.1481
ENSG00000204220,PFDN6,120,1.25173,56,-0.0607,60,0.04481,36,-0.7441,39,-0.6439,67,0.26382,46,-0.3644,32,-0.9206
ENSG00000231925,TAPBP,120,0.50701,78,-0.2066,57,-0.6929,85,-0.0717,83,-0.1124,99,0.21757,33,-1.5112,142,0.79600
ENSG00000204209,DAXX,120,2.08622,34,-0.1908,41,0.11614,25,-0.6496,36,-0.1052,25,-0.7613,32,-0.2876,7,-2.6001
ENSG00000112511,PHF1,120,1.64018,35,-0.4768,22,-1.1656,30,-0.6954,37,-0.4119,59,0.40035,21,-1.2212,44,-0.1356
ENSG00000112514,CUTA,120,-0.3802,102,-0.6457,41,-2.0128,102,-0.6405,193,0.38630,265,1.12983,193,0.38606,94,-0.7640
ENSG00000197283,SYNGAP1,120,1.03195,123,1.07278,45,-0.5787,36,-0.9360,61,-0.1078,78,0.33108,18,-1.9539,29,-1.2450
ENSG00000137288,UQCC2,120,1.29733,17,-1.8342,18,-1.7571,41,-0.5107,17,-1.8272,76,0.55972,66,0.23926,80,0.56275
ENSG00000137309,HMGA1,120,1.39026,27,-1.0735,23,-1.2798,72,0.47109,35,-0.6820,73,0.59968,10,-2.5008,51,-0.0996
ENSG00000186577,SMIM29,120,0.80836,11,-2.8452,38,-1.0261,76,0.02797,45,-0.7946,137,1.26972,53,-0.5427,52,-0.5572
ENSG00000272325,NUDT3,120,-1.9728,430,-0.0171,533,0.33581,695,0.78797,490,0.19606,426,-0.0358,259,-0.8192,532,0.33304
ENSG00000124614,RPS10,120,-0.4451,55,-1.6402,46,-1.9132,133,-0.2928,49,-1.8105,219,0.61905,254,0.78408,339,1.30619
ENSG00000124507,PACSIN1,120,-1.1130,240,-0.0325,236,-0.0645,259,0.08611,248,0.02007,347,0.67916,106,-1.3032,305,0.35647
ENSG00000196821,ILRUN,120,-0.0648,66,-0.9990,121,-0.0529,191,0.70107,151,0.30065,147,0.30541,35,-1.9528,149,0.28678
ENSG00000124562,SNRPC,120,1.16594,34,-0.9172,19,-1.7659,46,-0.4502,45,-0.4866,83,0.59957,67,0.14780,51,-0.2699
ENSG00000064995,TAF11,120,1.65320,75,0.76972,20,-1.3210,37,-0.3857,20,-1.3189,39,-0.3153,43,-0.1470,30,-0.7041
ENSG00000064999,ANKS1A,120,2.17445,21,-0.8785,31,-0.2698,29,-0.3552,24,-0.6724,25,-0.6889,31,-0.2876,25,-0.5937
ENSG00000065029,ZNF76,120,2.72535,13,-1.2574,17,-0.8281,20,-0.6014,17,-0.8241,14,-1.2083,26,-0.1548,21,-0.5444
ENSG00000198755,RPL10A,120,-1.0099,94,-1.3888,76,-1.7111,186,-0.3322,68,-1.8590,331,0.72478,365,0.77976,492,1.32251
ENSG00000096063,SRPK1,120,0.99456,164,1.57728,83,0.35508,29,-1.2994,59,-0.2103,57,-0.2941,17,-2.1107,17,-2.1100
ENSG00000112062,MAPK14,120,1.91964,25,-0.7617,47,0.19726,36,-0.2179,21,-1.0527,43,0.08877,29,-0.5528,7,-2.6532
ENSG00000096070,BRPF3,120,1.32881,89,0.78061,47,-0.2705,35,-0.7183,50,-0.1800,59,0.11227,24,-1.3240,18,-1.7072
ENSG00000112078,KCTD20,120,1.30816,79,0.55965,48,-0.2651,23,-1.3836,52,-0.1377,46,-0.3489,39,-0.5649,53,-0.0920
ENSG00000112081,SRSF3,120,-0.1988,116,-0.2522,118,-0.2345,119,-0.2153,120,-0.2096,144,0.10083,209,0.71626,136,-0.0001
ENSG00000124772,CPNE5,120,0.10230,291,1.67784,88,-0.3939,96,-0.2557,72,-0.7163,137,0.36467,37,-1.7038,38,-1.6709
ENSG00000137168,PPIL1,120,2.15761,9,-2.0964,1,-5.3038,10,-1.9111,43,0.24379,45,0.35108,28,-0.4132,32,-0.2284
ENSG00000198663,C6orf89,120,-0.0809,175,0.53626,122,-0.0562,97,-0.4256,151,0.28913,155,0.38557,105,-0.2941,58,-1.2006
ENSG00000137409,MTCH1,120,-1.9281,400,-0.0852,209,-1.0963,517,0.33545,558,0.46365,656,0.88739,447,0.09475,230,-0.9505
ENSG00000112130,RNF8,120,1.19560,81,0.49145,63,0.07750,39,-0.6888,39,-0.6842,61,0.02832,46,-0.4208,30,-1.0684
ENSG00000137200,CMTR1,120,1.98094,31,-0.4133,57,0.57643,25,-0.7657,38,-0.1028,30,-0.5367,19,-1.1573,13,-1.7298
ENSG00000198937,CCDC167,120,2.39574,9,-1.9223,5,-2.8182,9,-1.9816,31,-0.1267,28,-0.3338,38,0.19091,33,-0.0046
ENSG00000156639,ZFAND3,120,1.87260,34,-0.3425,19,-1.2358,27,-0.7072,12,-1.9302,26,-0.8257,73,0.91476,43,0.03386
ENSG00000183826,BTBD9,120,1.09268,79,0.35782,55,-0.2294,39,-0.7488,61,-0.0695,71,0.21351,9,-2.8514,65,0.03539
ENSG00000124767,GLO1,120,0.11061,65,-0.8667,50,-1.2648,93,-0.3099,97,-0.2335,157,0.65456,87,-0.4028,186,0.84326
ENSG00000146122,DAAM2,120,0.83124,0,-8.8783,26,-1.5618,7,-3.4874,1,-5.5651,6,-3.8194,339,3.06665,154,1.27410
ENSG00000124596,OARD1,120,2.29443,9,-2.0402,19,-0.8989,21,-0.7807,18,-1.0505,33,-0.1225,45,0.42357,16,-1.2070
ENSG00000214736,TOMM6,120,0.65640,52,-0.6982,35,-1.2795,59,-0.4957,62,-0.4321,106,0.51088,90,0.17331,99,0.33032
ENSG00000112576,CCND3,120,0.97715,71,0.07888,31,-1.2070,75,0.16233,41,-0.7863,79,0.29868,46,-0.5877,65,-0.0550
ENSG00000048544,MRPS10,120,1.37479,39,-0.5243,45,-0.3058,57,0.07122,69,0.39958,47,-0.2648,25,-1.2050,40,-0.4803
ENSG00000124496,TRERF1,120,2.23311,91,1.63118,34,-0.0840,23,-0.7154,19,-0.9993,16,-1.3401,0,-8.1120,4,-3.1610
ENSG00000024048,UBR2,120,1.62216,84,0.95685,47,-0.0408,30,-0.7367,43,-0.1557,24,-1.1660,39,-0.3249,19,-1.4351
ENSG00000112624,BICRAL,120,2.29267,58,0.84933,31,-0.1689,27,-0.4194,25,-0.4948,12,-1.7094,19,-0.9161,8,-2.1785
ENSG00000146223,RPL7L1,120,-0.8332,295,0.61358,323,0.76731,176,-0.2418,266,0.43752,173,-0.3056,137,-0.6378,176,-0.2359
ENSG00000137161,CNPY3,120,2.06884,12,-1.7285,13,-1.6321,40,0.07675,17,-1.2330,34,-0.2136,44,0.22076,31,-0.3543
ENSG00000124587,PEX6,120,2.76328,0,-5.1286,25,-0.2219,14,-1.1192,18,-0.7435,28,-0.0254,9,-1.6860,15,-0.9670
ENSG00000112640,PPP2R5D,120,0.75310,109,0.57489,53,-0.5924,67,-0.2244,77,0.00441,103,0.56469,27,-1.6147,33,-1.3059
ENSG00000124733,MEA1,120,1.23441,18,-1.7795,22,-1.4945,60,0.04757,35,-0.8073,82,0.64974,42,-0.5070,65,0.17524
ENSG00000124702,KLHDC3,120,-0.8966,167,-0.3871,78,-1.5526,274,0.41725,223,0.07240,384,1.22706,160,-0.4577,125,-0.8331
ENSG00000124541,RRP36,120,2.20595,27,-0.4649,13,-1.5240,21,-0.8452,22,-0.7464,40,0.16155,21,-0.8743,22,-0.7513
ENSG00000112651,MRPL2,120,1.63667,40,-0.2803,21,-1.2425,29,-0.7616,22,-1.1912,70,0.76825,24,-1.0696,31,-0.6772
ENSG00000112658,SRF,120,2.43803,18,-0.8985,16,-1.1207,43,0.44336,9,-1.9102,26,-0.4001,12,-1.4880,24,-0.5065
ENSG00000112659,CUL9,120,1.65685,55,0.25747,39,-0.2959,39,-0.3002,31,-0.6464,39,-0.3214,29,-0.7674,31,-0.6400
ENSG00000112667,DNPH1,120,1.90221,15,-1.5883,5,-3.0876,22,-0.9662,4,-3.5274,62,0.79049,18,-1.2764,66,0.77778
ENSG00000146216,TTBK1,120,1.84717,25,-0.8593,32,-0.4692,34,-0.3427,45,0.09278,33,-0.4697,15,-1.5777,48,0.17852
ENSG00000171467,ZNF318,120,1.25349,90,0.73495,123,1.30176,23,-1.4077,38,-0.6510,39,-0.6761,23,-1.4019,24,-1.3405
ENSG00000204052,LRRC73,120,1.68668,28,-0.8110,24,-0.9869,34,-0.4973,50,0.13156,68,0.76181,7,-2.8409,17,-1.5138
ENSG00000137207,YIPF3,120,1.03993,37,-0.8715,14,-2.3548,46,-0.5584,83,0.40528,90,0.63687,68,0.06925,37,-0.8725
ENSG00000124571,XPO5,120,2.61869,35,0.24262,25,-0.3160,4,-2.9052,6,-2.2768,32,0.09900,12,-1.3967,6,-2.3200
ENSG00000096080,MRPS18A,120,1.98262,8,-2.3818,12,-1.8175,37,-0.1373,35,-0.1949,51,0.46985,18,-1.2686,28,-0.5566
ENSG00000112715,VEGFA,120,2.08275,1,-4.9219,29,-0.4639,27,-0.5341,41,0.09911,25,-0.7316,37,-0.0721,40,0.06996
ENSG00000180992,MRPL14,120,1.62716,28,-0.8243,6,-2.9771,21,-1.2468,57,0.28107,70,0.73795,22,-1.2202,36,-0.4408
ENSG00000137216,TMEM63B,120,0.76898,95,0.37254,36,-1.1697,46,-0.7972,120,0.77017,101,0.55598,42,-0.9171,21,-1.9300
ENSG00000112759,SLC29A1,120,2.46333,13,-1.3962,10,-1.8313,24,-0.4393,48,0.63842,30,-0.1153,5,-2.7462,11,-1.6471
ENSG00000096384,HSP90AB1,120,-4.4305,3091,0.46825,3910,0.87487,2316,-0.0095,4729,1.22039,2384,0.04348,987,-1.3391,1042,-1.2558
ENSG00000157593,SLC35B2,120,2.46504,19,-0.7865,2,-4.1200,13,-1.4017,5,-2.6226,18,-1.0430,58,0.97369,39,0.29555
ENSG00000178233,TMEM151B,120,0.01089,95,-0.3708,37,-1.8001,166,0.54247,148,0.35552,172,0.71118,26,-2.3080,140,0.25930
ENSG00000124608,AARS2,120,2.44589,12,-1.4820,30,-0.1197,9,-1.9396,16,-1.0977,30,-0.1789,32,-0.0535,15,-1.1564
ENSG00000096401,CDC5L,120,0.21579,148,0.56466,189,0.99108,92,-0.2099,91,-0.2282,62,-0.9110,87,-0.3012,95,-0.1661
ENSG00000001561,ENPP4,120,1.01082,46,-0.5826,34,-1.0546,43,-0.6790,76,0.23333,30,-1.3441,189,1.87883,29,-1.2980
ENSG00000112796,ENPP5,120,1.81413,33,-0.4409,21,-1.1391,14,-1.7560,77,0.96891,47,0.13481,8,-2.5303,25,-0.8607
ENSG00000172348,RCAN2,120,-1.1696,234,-0.1324,145,-0.8853,236,-0.1190,449,0.96262,395,0.87716,201,-0.3811,116,-1.2249
ENSG00000153291,SLC25A27,120,1.61011,90,1.05881,52,0.13041,14,-1.8742,61,0.39984,38,-0.4247,16,-1.7146,4,-3.6135
ENSG00000069122,ADGRF5,120,1.47517,65,0.37709,111,1.32559,45,-0.2224,29,-0.9011,14,-2.1027,7,-3.0195,59,0.21658
ENSG00000146072,TNFRSF21,120,1.42494,57,0.11069,9,-2.6045,51,-0.0619,53,0.01462,47,-0.2235,78,0.64777,14,-2.0038
ENSG00000146085,MMUT,120,1.32284,54,-0.0544,35,-0.7325,30,-0.9653,72,0.42613,42,-0.4879,50,-0.1894,57,0.01852
ENSG00000170915,PAQR8,120,0.18663,6,-4.2130,37,-1.6202,76,-0.5373,67,-0.7496,41,-1.6181,338,2.10067,239,1.39205
ENSG00000096092,TMEM14A,120,0.48230,68,-0.4461,47,-1.0093,92,0.04450,99,0.15342,128,0.69362,95,0.08345,32,-1.6009
ENSG00000170899,GSTA4,120,1.10967,95,0.69027,20,-1.7234,27,-1.3178,53,-0.2774,81,0.48579,54,-0.2420,34,-0.9531
ENSG00000112144,ICK,120,2.53222,12,-1.5144,18,-0.8370,7,-2.2736,7,-2.1909,10,-1.8301,82,1.69348,16,-0.9975
ENSG00000112146,FBXO9,120,-0.6178,198,0.17190,172,-0.0510,220,0.34890,222,0.36276,234,0.52738,92,-1.0292,109,-0.7682
ENSG00000012660,ELOVL5,120,1.15130,55,-0.1721,5,-3.6714,11,-2.5808,9,-2.8532,15,-2.2633,180,1.94623,141,1.44850
ENSG00000001084,GCLC,120,1.27250,27,-1.1583,45,-0.3969,27,-1.1915,31,-0.9504,52,-0.1722,124,1.33074,38,-0.6409
ENSG00000146151,HMGCLL1,120,2.67207,11,-1.4740,5,-2.6224,25,-0.2659,29,-0.0670,27,-0.1845,13,-1.2448,11,-1.5167
ENSG00000151914,DST,120,-3.2481,702,-0.6141,3686,2.39177,485,-1.1846,868,-0.2811,394,-1.6257,1554,0.68202,1100,0.10073
ENSG00000151917,BEND6,120,0.30840,83,-0.3007,120,0.29731,142,0.58452,124,0.35196,105,0.10459,31,-1.7701,67,-0.6271
ENSG00000168116,KIAA1586,120,2.52508,24,-0.4071,31,-0.0337,3,-3.3424,26,-0.2860,20,-0.7744,16,-1.0523,23,-0.4950
ENSG00000112200,ZNF451,120,0.81269,90,0.31719,109,0.64611,52,-0.5697,26,-1.5866,44,-0.9190,134,0.99736,48,-0.6667
ENSG00000112232,KHDRBS2,120,1.68692,136,1.94595,83,0.98544,14,-1.7883,13,-1.8819,16,-1.7586,3,-3.8272,14,-1.7739
ENSG00000118482,PHF3,120,-0.4323,238,0.68653,417,1.73018,74,-1.1837,140,-0.1889,69,-1.4006,112,-0.5391,180,0.21574
ENSG00000230910,AL391807.1,120,1.55254,81,0.83139,43,-0.2192,4,-3.5329,13,-2.0478,51,0.03601,16,-1.6757,66,0.48093
ENSG00000135298,ADGRB3,120,0.15814,229,1.27589,190,0.93225,87,-0.3695,67,-0.7735,113,0.06732,15,-2.9780,49,-1.2395
ENSG00000168216,LMBRD1,120,0.36160,115,0.29216,60,-0.7373,43,-1.2554,95,-0.0318,84,-0.2503,159,0.83942,108,0.17884
ENSG00000082269,FAM135A,120,1.69378,86,1.04593,31,-0.6235,23,-1.0688,49,0.10449,23,-1.1776,25,-0.9412,35,-0.4486
ENSG00000154079,SDHAF4,120,2.36592,24,-0.5513,16,-1.1187,30,-0.1895,34,0.02059,23,-0.6340,11,-1.6339,21,-0.7404
ENSG00000112305,SMAP1,120,0.20257,93,-0.2217,118,0.16622,84,-0.3784,178,0.87219,110,0.06939,62,-0.8562,81,-0.4233
ENSG00000112309,B3GAT2,120,1.81895,0,-6.0578,11,-2.0802,9,-2.2824,6,-2.9117,15,-1.7150,51,0.27001,162,2.48045
ENSG00000119900,OGFRL1,120,-0.1412,207,0.76198,121,-0.1271,95,-0.5184,92,-0.5573,97,-0.5342,59,-1.2421,293,1.39239
ENSG00000079841,RIMS1,120,-0.4948,140,-0.2614,290,0.96342,340,1.25263,174,0.09301,112,-0.6690,103,-0.7300,86,-1.0061
