ID,Description,NES,core_enrichment_symbol,spd
GO:0045596,negative regulation of cell differentiation,1.4454364335993135,ULK1/RGMA/TOB2/ITPKB/NELFB/MAPK1/ERBB2/CRIM1/ZBTB16/IGFBP5/MEIS2/SMAD1/MT3/FOXO3/MECP2/HDAC5/FERMT2/PRDM16/FOXO1/CBFB/ID4/NPHP3/SYT4/ZHX2/SEMA3F/SOX2/VEGFA/YAP1/DAB2IP/IL17RD/HMG20A/SMAD6/ZFP36L1/FLCN/SOX9/SOX8/PTBP1/NF2/DISP3/ANP32B/PI16/DTX1/FZD7/SPRED1/MDK/HDAC4/LTBP3/PTK2B/NR1D1/SLIT1/YY1/SKI/PAX6/EFEMP1/MED28/EPHA4/RBPJ/MAD2L2/ZFPM1/PPP3CA/SEMA3A/GPR37L1/FOXP1/LHX2/GSK3A/CEBPA/GPR137B/IL4R/DDX6/EID2B/VASN/TSPO/PTEN/SS18/NFATC1/TOB1/RC3H2/ULK2/ADGRV1/HDAC7/BMP7/SOSTDC1/USF3/SMARCD1/AXIN2/BCL6/IL17D/PTCH1/SMAD7/CDK5RAP2/FEZF2/RYK/KIAA0319/KLF13/SMARCA4/NFKBIA/MBNL3/SYNGAP1/RARG/SUFU/BTG2/FRS2/METTL14/SPSB3/SMO/BICRAL/QKI/GLI3/FBN1/FSTL3,SpD02-L3/4
GO:0043502,regulation of muscle adaptation,1.8367583781101111,ATP2B4/IGFBP5/FOXO3/MTPN/FOXO1/TNFRSF1A/AGT/LMNA/EDN1/PI16/HDAC4/JARID2/IL6ST/YY1/PPP3CA/FOXP1/GSK3A/MEF2A/SELENON/DAG1/P2RX4/GTF2IRD1,SpD02-L3/4
GO:0010038,response to metal ion,1.5308702948007085,TXNIP/MT2A/MT1M/MT1X/SLC25A23/MT1E/AQP1/MT1A/ITPKB/ACO1/PRNP/MT1G/P2RX7/MT3/MECP2/PLSCR1/AHCYL1/NPTX1/ATP1A2/RYR1/CPNE3/MAPT/S100A16/CYBRD1/MAOB/EDN1/ENTPD6/SOD3/ADCY1/PTK2B/MT1F/ATP7B/CPNE5/RYR3/NEUROD2/SLC25A39/NDRG1/PPP3CA/DLG2/BSG/BCL2/MT1H/GSK3A/ABCC9/CEBPA/SLC25A24/SLC30A10/TSPO/HIF1A/SLC13A5/MEF2A/PTGS2/EEF2K/ADGRV1/CPNE8,SpD02-L3/4
GO:0050890,cognition,1.509646862250616,PPP1R1B/MAPK1/PRNP/CRTC1/MEIS2/CIC/NRXN2/THRA/DGCR2/MECP2/BRSK1/ATP1A2/JPH4/SHANK1/JPH3/PPP1R9B/FAM107A/GIT1/SYT4/TBR1/MAPT/EIF4EBP2/OPRK1/ADNP/CHRNA4/FOXO6/B3GAT1/APOE/DRD5/GPR155/GPR88/ATP8A1/MDK/SLC8A2/PIANP/ADCY1/NTRK2/S100B/PRKAR1B/PAX6/GRM5/NEUROD2/PRRT1/LOC100507547/GABRA5/GRIN1/KAT2B/INSR/MAPK8IP2/ITGA8/C1QL1/SLC7A11/SLC1A4/PTEN/HIF1A/PTGS2/UCN/SHISA7/SHANK3/GPI/BTBD9/SRF/EHMT2/HTT/YTHDF1/MAGT1/SYNGAP1/SOBP/BTG2/PTPRZ1/FZD9/AFF2/PRKCG/MAP1A/AMFR/CHST10/FYN,SpD02-L3/4
GO:0046337,phosphatidylethanolamine metabolic process,2.0403978693784555,LPIN1/PLAAT4/ABHD4/ETNK1/SLC27A1/PLAAT5/PISD/PCYT2/PLA2G15/NAAA/CHKA/PNPLA8/SELENOI,SpD02-L3/4
GO:0030855,epithelial cell differentiation,1.461988193662428,TXNIP/PLEC/CNN3/PLAAT4/VIM/ARHGEF26/NUMA1/FEM1B/FGF2/EZR/THRA/RAB13/LATS1/NOTCH2/TNFRSF1A/COL4A1/APOLD1/SCRIB/RPTOR/BCR/NHERF1/PALLD/FLNA/VEGFA/YAP1/ZFP36L1/SOX9/THRB/SOX8/CBFA2T2/NF2/EDN1/PDE2A/FZD7/SPRED1/BDH2/HNRNPH3/SIDT2/PODXL/NEUROD1/F11R/PPP1R16B/IL6ST/TMC1/FZD5/NFIB/GJA1/CDKN1A/PAX6/RHCG/TST/KLF15/RBPJ/MSN/TAGLN2/KLF7/YIPF6/PPP3CA/MYO6/GSK3A/CEBPA/HSF4/CDH5/AKT2/SLC7A11/FZR1/PPP3R1/HIF1A/FZD1/PCK2/TPP1/PRKX/LAMB2/LGALS3/BMP7/SOSTDC1/DLG5/TMEM132E/PTCH1/AKT1/CAMSAP3/ELMOD3/ZDHHC7/COL18A1/TJP2/PDPK1/PIP5K1A/GRHL1/LHFPL5/SCX/AJAP1/RARG/TRIOBP/FRS2/WNT5B/SMO/OPHN1/PSAP/FZD4/KRT17/MYO9A/FGFR1/MAGI2/CDH23/TMEM100/ANXA1/SMAD4/INTU/EXTL3/ATOH8/ZEB1/BTG1/B4GALT1/RAPGEF3/SGPP1,SpD02-L3/4
GO:0045927,positive regulation of growth,1.587410698667856,ERBB2/FGF2/PUM2/EZR/YBX3/MECP2/RICTOR/CSF1/MTPN/ZP3/SYT17/SYT4/RPTOR/GHR/H3-3B/MAPT/VEGFA/ACSL4/ADNP/YAP1/IST1/CDH4/EDN1/ISLR2/SERP1/PTK2B/MAPK14/CPNE5/CD38/TEAD1/RBPJ/SPTBN4/LPAR3/INSR/BCL2/MTM1/PRR5/ADAM10/WFS1/ZFYVE27/UCN/KLHL22/NEDD4L/BRAT1/AKT1/SMAD7/SRF/CRK/ZPR1/TGFBR3/PPM1F/SMO/KRT17/FGFR1/EFNA5/TBX2/EXTL3,SpD02-L3/4
GO:0051131,chaperone-mediated protein complex assembly,-1.9693784699371957,BBS10/HSP90AB1/DNLZ/HSPA1A/STUB1/NDUFAF1/PTGES3L/MKKS/PSMG2/PSMG3/HOPX/PFDN6/PSMG1/PTGES3/HSP90AA1/HSPA4/HSPD1/CCT2,SpD02-L3/4
GO:0030509,BMP signaling pathway,1.6763916242054695,MAPK3/RGMA/NUMA1/CRIM1/SMAD1/NOTCH2/NEO1/SMURF2/BMPR1B/SMAD6/GPR155/NFIA/SKI/RBPJ/TRIM33/HTRA1/RGMB/CDH5/FZD1/TOB1/XIAP/BMP7/SOSTDC1/HIPK2/SMAD7/CTDSPL2/SCX/ARK2C/SMAD5/TGFBR3/FBN1/FSTL3/TMEM100/SMAD4,SpD02-L3/4
GO:0010001,glial cell differentiation,1.5694908636533187,MAPK3/GFAP/ITGB4/PLEC/LGI4/VIM/MAPK1/ERBB2/FGF2/CLU/METRN/MECP2/GPM6B/ID4/GPC1/PHGDH/SOX2/MAPT/MOBP/MXRA8/SOX9/SOX8/DTX1/MDK/PLPP3/NFIA/IL6ST/NFIB/NR1D1/NTRK2/PARD3/SKI/PAX6/KLF15/EPHA4/BCAN/NDRG1/GPR37L1/AKT2/PPP3R1/PTEN/RAF1/NCAN/LAMB2/DAG1/CERS5/AKT1/TPPP/PRDM8/CSPG5/WASF3/PTPRZ1/METTL14/SERPINE2/SMO/QKI/GLI3,SpD02-L3/4
GO:1905089,regulation of type 2 mitophagy,-1.9341732649908736,HK2/VPS13C/PINK1/TOMM7/LOC107986346/GBA1/VDAC1/ATP5IF1,SpD02-L3/4
GO:0050878,regulation of body fluid levels,1.5613753989290102,AQP1/ENTPD2/SERPING1/DDR1/HSPB1/MLLT6/PLSCR1/AQP4/NEURL1/GNA12/F3/DGKD/FLNA/F2R/OPRK1/VEGFA/NCOR2/APOE/RASA3/NCOA1/EDN1/WNK1/DGKZ/FBLN1/F11R/GP1BB/IL6ST/ITPK1/DGKG/GJA1/VAV2/MAPK14/PRRG3/APLNR/ATP7B/SVEP1/CSRP1/CYP4F11/PPP3CA/EMP2/TRAF3IP2/SLC7A11/DGKE/GNAI2/HIF1A/TYRO3/GAS6/WFS1/PROS1/GPI/GNA13/BLOC1S3/SRF/LMAN1,SpD02-L3/4
GO:0001667,ameboidal-type cell migration,1.5937394151363695,ITGB4/PLEC/AQP1/TIMP1/SDC4/IRS2/FGF2/BAG4/TNS1/EPB41L4B/SMURF2/GNA12/ACVR1B/NHERF1/SEMA3F/VEGFA/SEMA6B/DAB2IP/AMOT/SOX9/SOX8/WASF2/EDN1/SEMA4A/IQSEC1/PHACTR4/SEMA4B/MAPRE2/GJA1/PAX6/PTPN23/SEMA3A/DDR2/SASH1/PTEN/HIF1A/SEMA4C/PKN1/PML/BMP7/EVL/GNA13/AKT1/SEMA3E/SEMA3D/PIP5K1A/ARID5B/PPM1F/CLASP1/SMO/RADIL/MACIR/ITGA4/SMAD4/SYDE1/ZFAND5/LAMA5/EDNRA/AKAP12/SEMA4F/HYAL2/SEMA3B/TESK1/PRR5L/AGO2/ARHGEF7/EFNB1/TMEM201,SpD02-L3/4
GO:0060993,kidney morphogenesis,1.794388104351603,FGF2/AGT/NPHP3/FGF1/VEGFA/DCHS1/SOX9/SOX8/PPP3CA/BCL2/HS2ST1/PRKX/BMP7/GCNT1/PTCH1/PKD1/CTNNBIP1/LZTS2/SMO/GLI3/SMAD4,SpD02-L3/4
GO:0007264,small GTPase-mediated signal transduction,1.4406563072861849,TNK2/RIPOR2/ITPKB/ADCYAP1R1/DENND4B/ERBB2/FGF2/NISCH/ABL2/PSD/RIPOR1/NOTCH2/CSF1/PSD3/RHOC/FGD4/RALGDS/GIT1/GNA12/BCR/F2R/DOK6/FARP1/ARHGAP19/DAB2IP/RAB21/AMOT/FLCN/ARHGAP33/APOE/RASA3/WASF2/ARHGAP35/CYTH3/ARRB1/RAP2A/LZTR1/IQSEC1/MADD/RGL1/PHACTR4/KSR2/SPATA13/FAM13A/ARHGAP39/PLXNB1/SRGAP3/F11R/MAPRE2/VAV2/KBTBD6/CDKN1A/SIPA1L1/ARHGAP1/RGL3/ARHGDIA/PSD2/EPS8/RAB30/KSR1/RTKN/CGNL1/TGM2/RAF1/CRKL/CYTH1/ARHGAP23/ARHGEF17/PLEKHG1/RAPGEFL1/BCL6/GNA13/RHOJ/AUTS2/GARRE1/CRK/ARHGEF11/ARHGAP6/ARHGEF4/RAP2B/DENND3/SYNGAP1/ARFGAP1/RHOT1/RASGEF1C/STMN3/OPHN1/MYO9A/ARHGAP17/RALGPS2/SYDE1/DOCK7/IQSEC2/RALGAPA2/RHOF/LRP4/RAB33B/ARHGEF10L/DENND1A/ARFIP2/DOCK3/DOK4/RAPGEF3/TSC2/RABGEF1/MYO9B/DNMBP/SWAP70/RUNDC3A/TRIO/MET/ARHGAP31/KNDC1/PSD4/TIAM1,SpD02-L3/4
GO:0048880,sensory system development,1.4901513440164442,ATP2B4/ROM1/AQP1/VIM/FGF2/MEIS2/NOTCH2/HMGN1/COL4A1/GPM6A/BMPR1B/ZHX2/SOX2/B3GLCT/VEGFA/LIMK2/SOX9/THRB/PER1/SOX8/ARHGAP35/NF2/SPRED1/PHACTR4/NEUROD1/NFIA/FZD5/NFIB/NTRK2/GJA1/YY1/SKI/PAX6/EFEMP1/PDGFRB/MYOM1/SEMA3A/ADAMTS9/BSG/BCL2/LHX2/HSF4/SLC17A7/SLC7A11/FZR1/SMOC1/HIF1A/TULP3/SCAPER/ULK2/LAMB2/BMP7/NHS/TMEM132E/BLOC1S3/HIPK2/SRF/RHOJ/NPHP1/SMARCD3/SMARCA4/RDH13/RARG/FRS2/WNT5B/GLI3/FZD4/FBN1/HIPK1/RCN1/TBX2/SDK2/RING1/ZEB1/PYGO2/LPCAT1,SpD02-L3/4
GO:1903241,U2-type prespliceosome assembly,-1.89857596528437,SNRPA1/SNRPB/SNRPG/SF3B6/DDX46/SNRPE/HTATSF1/SF3B1/SNRPB2/SF3B5/SNRPD1/DDX42/SF3A3/SNRPF/SNRPD2,SpD02-L3/4
GO:0030335,positive regulation of cell migration,1.418246544429298,MAPK3/AQP1/RIPOR2/RARRES2/MAPK1/IRS2/IGFBP5/FGF2/ABL2/VSIR/HSPB1/RIPOR1/FERMT2/CSF1/BAG4/ZP3/AGT/RHOC/EPB41L4B/PRKD2/FAM107A/SMURF2/CPNE3/NSMF/ACVR1B/FGF1/SEMA3F/F3/FLNA/F2R/VEGFA/SEMA6B/DAB2IP/AMOT/SOX9/ATP8A1/EDN1/SEMA4A/IQSEC1/MDK/PLPP3/SUN2/ZNF268/WNK1/PODXL/SEMA4B/FBLN1/MAPRE2/PTK2B/PAX6/BCAR1/PDGFRB/ITGA6/EPHA4/PPP3CA/SEMA3A/INSR/BSG/BCL2/FOXP1/IGF1R/CDH5/AKT2/DDR2/SP1/MAZ/GNAI2/UBE2I/SASH1/HIF1A/SEMA4C/NTRK3/CRKL/ADAM10/PTGS2/GAS6/HDAC7/LGALS3/BMP7/PDGFC/CD99/GPI/P2RX4/AKT1/SEMA3E/DAPK2/BCAS3/TBC1D24/SEMA3D/RHOJ/HGF/SSH1/PDPK1/CRK/SRGAP2C/TGFBR3/MADCAM1/PPM1F/CLASP1/TNFRSF14/WNT5B/SMO/CARMIL1/FZD4/ITGA4/FGFR1/PIK3CD/ANXA1/SYDE1,SpD02-L3/4
GO:0001558,regulation of cell growth,1.4522686616739977,ULK1/RGMA/ERBB2/IGFBP5/PUM2/MT3/DDR1/DNAJB2/MECP2/RICTOR/MTPN/SYT17/AGT/PPP1R9B/FAM107A/PSRC1/SYT4/RPTOR/ACVR1B/SEMA3F/H3-3B/MAPT/VEGFA/ACSL4/ADNP/YAP1/RAB21/IST1/APOE/CDH4/IL17RB/TSPYL2/EDN1/BST2/ISLR2/PI16/LTBP4/BAP1/PTK2B/GJA1/SLIT1/YY1/CDKN1A/CPNE5/CD38/TEAD1/BCAR1/JADE1/MAD2L2/LPAR3/SEMA3A/IGFBP4/BCL2/FOXP1/GSK3A/PRR5/CRKL/ADAM10/ULK2/PML/ZFYVE27/UCN/KLHL22/BCL6/NEDD4L/BRAT1/AKT1/SMAD7/SRF/OGFR/RYK/KIAA0319/CRK/ARHGEF11/SMARCA4,SpD02-L3/4
GO:0072091,regulation of stem cell proliferation,1.7791592519484052,HMGB2/FGF2/FERMT2/DGCR8/PRRX1/YAP1/ZFP36L1/SOX9/NF2/LTBP3/FBLN1/NFIB/GJA1/RBPJ/CEBPA/PTCH1/RARG/GLI3/FGFR1,SpD02-L3/4
GO:0072001,renal system development,1.528575168910406,HEYL/AQP1/SDC4/ZBTB16/FGF2/EMX2/SMAD1/NOTCH2/AGT/COL4A1/NPHP3/MPST/FGF1/VEGFA/YAP1/PLXND1/SMAD6/FLCN/DCHS1/SOX9/GFRA1/SOX8/EDN1/PODXL/NID1/NFIA/AMER1/PDGFRB/KLF15/EPHA4/SEC61A1/POU3F3/PPP3CA/ITGA8/BCL2/DCHS2/RGN/TRAF3IP2/APH1A/WFS1/APAF1/HS2ST1/PRKX/LAMB2/BMP7/GCNT1/MMP17/DLG5/PTCH1/PKD1/SMAD7/CTNNBIP1/LZTS2/SMAD5/ARID5B/SMO/GLI3/FBN1/FGFR1/MAGI2/SMAD4,SpD02-L3/4
GO:0043116,negative regulation of vascular permeability,2.0255158101404973,FERMT2/VEGFA/DDAH1/AMOT/APOE/ARHGAP35/PDE2A,SpD02-L3/4
GO:0001657,ureteric bud development,1.734178447936303,SDC4/FGF2/SMAD1/AGT/FGF1/VEGFA/SMAD6/DCHS1/SOX9/SOX8/BCL2/HS2ST1/BMP7/PTCH1/SMAD7/CTNNBIP1/LZTS2/SMAD5/SMO/GLI3/FGFR1/SMAD4,SpD02-L3/4
GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,-1.9193072765066148,LILRB1/DDX21/NR4A3/DHX36/MIF/DDX1/SYK/LAPTM5/RTN4/CD74,SpD02-L3/4
GO:0071260,cellular response to mechanical stimulus,1.815267657134441,MAPK3/PLEC/AQP1/FGF2/BAG3/MTPN/ATP1A2/TNFRSF1A/SLC2A1/SOX9/PDE2A/PIEZO1/F11R/MAP3K2/IGF1R/PTGS2/DAG1,SpD02-L3/4
GO:0071496,cellular response to external stimulus,1.815267657134441,MAPK3/PLEC/AQP1/FGF2/BAG3/MTPN/ATP1A2/TNFRSF1A/SLC2A1/SOX9/PDE2A/PIEZO1/F11R/MAP3K2/IGF1R/PTGS2/DAG1,SpD02-L3/4
GO:0043500,muscle adaptation,1.7062917948145333,ATP2B4/IGFBP5/FOXO3/MTPN/FOXO1/TNFRSF1A/AGT/LMNA/EDN1/PI16/HDAC4/JARID2/IL6ST/YY1/KLF15/PPP3CA/CAMTA2/FOXP1/GSK3A/MEF2A/NFATC1/SELENON/DAG1/P2RX4/GTF2IRD1,SpD02-L3/4
GO:0010965,regulation of mitotic sister chromatid separation,-1.8201281956023376,MAD2L1/GEN1/NSMCE2/ATM/BUB3/RB1/TRIP13/LCMT1/MAD2L1BP/ZWILCH/ZW10/TPR/CDC16/PSMG2/PRP4K/CCNB1/RAD21/IK/ANAPC5/ANAPC7/ANAPC15/CUL3/ANAPC11/DYNC1LI1/APC/DUSP1,SpD02-L3/4
GO:0072078,nephron tubule morphogenesis,1.812976603910694,FGF2/AGT/FGF1/VEGFA/DCHS1/SOX9/SOX8/BCL2/HS2ST1/PTCH1/PKD1/CTNNBIP1/LZTS2/SMO/GLI3/SMAD4/LAMA5,SpD02-L3/4
GO:0050709,negative regulation of protein secretion,1.7458775846426755,SYTL4/RAB11FIP3/NEO1/FOXO1/RHBDF2/SYT4/OPRM1/F2R/APOE/SREBF1/PFKL/GNAZ/KLF7/PPP3CA/RAB11FIP1,SpD02-L3/4
GO:0016049,cell growth,1.4127798834405787,ULK1/RGMA/PDLIM5/ERBB2/IGFBP5/PUM2/MT3/DDR1/DNAJB2/MECP2/RICTOR/MTPN/SYT17/SLC9A6/AGT/PPP1R9B/FAM107A/PSRC1/SYT4/RPTOR/ACVR1B/SEMA3F/H3-3B/MAPT/VEGFA/ACSL4/ADNP/YAP1/RAB21/IST1/SOX9/APOE/CDH4/IL17RB/TSPYL2/EDN1/BST2/ISLR2/PI16/LTBP4/TSC22D4/BAP1/PTK2B/GJA1/SLIT1/YY1/CDKN1A/S100B/CPNE5/SLC39A12/CD38/TEAD1/BCAR1/JADE1/MAD2L2/LPAR3/SEMA3A/IGFBP4/BCL2/FOXP1/LHX2/GSK3A/PRR5/DVL1/KMT2D/CRKL/ADAM10/SORBS2/ULK2/PML/ZFYVE27/LAMB2/UCN/KLHL22/BCL6/NEDD4L/BRAT1/AKT1/SMAD7/SRF/AUTS2/OGFR/RYK/KIAA0319/CRK/ARHGEF11/SMARCA4,SpD02-L3/4
GO:0030198,extracellular matrix organization,1.529240766957115,GFAP/PBXIP1/CRISPLD2/ADAMTS2/DDR1/GPM6B/TNFRSF1A/AGT/COL4A1/NPHP3/PAPLN/SOX9/TLL1/SLC2A10/LTBP4/FKBP10/NID1/FBLN1/QSOX1/OLFML2B/MMP28/MAD2L2/ITGA8/ADAMTS9/PLOD2/DDR2/KLK7/SMOC1/MYH11/ADAM10/GAS6/SELENON/LAMB2/DAG1/P3H4/ADAMTS19/AXIN2/ADAMTS10/MMP17/COL18A1/SCX/ANTXR1/TGFBR3/CLASP1/ADAMTS4/TGFBI/P4HA1/TNXB/SMAD4/ABI3BP/POMGNT1/CRTAP/B4GALT1/COL6A1/COL27A1/ATXN1L/ADAM15/LAMA1/CCDC80/RXFP1/COLGALT2/MMP24/CST3/ERCC2/CAV2/COL4A2/RECK/FURIN/SMPD3/ADTRP/ADAMTSL2/SFRP2/CSGALNACT1/ELN/ADAMTS3/TMEM38B/SPOCK2/COL7A1/APBB2/TGFB2/PXDN/PLOD1/SMAD3/ERO1A/EMILIN1/LRP1,SpD02-L3/4
GO:0043062,extracellular structure organization,1.529240766957115,GFAP/PBXIP1/CRISPLD2/ADAMTS2/DDR1/GPM6B/TNFRSF1A/AGT/COL4A1/NPHP3/PAPLN/SOX9/TLL1/SLC2A10/LTBP4/FKBP10/NID1/FBLN1/QSOX1/OLFML2B/MMP28/MAD2L2/ITGA8/ADAMTS9/PLOD2/DDR2/KLK7/SMOC1/MYH11/ADAM10/GAS6/SELENON/LAMB2/DAG1/P3H4/ADAMTS19/AXIN2/ADAMTS10/MMP17/COL18A1/SCX/ANTXR1/TGFBR3/CLASP1/ADAMTS4/TGFBI/P4HA1/TNXB/SMAD4/ABI3BP/POMGNT1/CRTAP/B4GALT1/COL6A1/COL27A1/ATXN1L/ADAM15/LAMA1/CCDC80/RXFP1/COLGALT2/MMP24/CST3/ERCC2/CAV2/COL4A2/RECK/FURIN/SMPD3/ADTRP/ADAMTSL2/SFRP2/CSGALNACT1/ELN/ADAMTS3/TMEM38B/SPOCK2/COL7A1/APBB2/TGFB2/PXDN/PLOD1/SMAD3/ERO1A/EMILIN1/LRP1,SpD02-L3/4
GO:0045229,external encapsulating structure organization,1.529240766957115,GFAP/PBXIP1/CRISPLD2/ADAMTS2/DDR1/GPM6B/TNFRSF1A/AGT/COL4A1/NPHP3/PAPLN/SOX9/TLL1/SLC2A10/LTBP4/FKBP10/NID1/FBLN1/QSOX1/OLFML2B/MMP28/MAD2L2/ITGA8/ADAMTS9/PLOD2/DDR2/KLK7/SMOC1/MYH11/ADAM10/GAS6/SELENON/LAMB2/DAG1/P3H4/ADAMTS19/AXIN2/ADAMTS10/MMP17/COL18A1/SCX/ANTXR1/TGFBR3/CLASP1/ADAMTS4/TGFBI/P4HA1/TNXB/SMAD4/ABI3BP/POMGNT1/CRTAP/B4GALT1/COL6A1/COL27A1/ATXN1L/ADAM15/LAMA1/CCDC80/RXFP1/COLGALT2/MMP24/CST3/ERCC2/CAV2/COL4A2/RECK/FURIN/SMPD3/ADTRP/ADAMTSL2/SFRP2/CSGALNACT1/ELN/ADAMTS3/TMEM38B/SPOCK2/COL7A1/APBB2/TGFB2/PXDN/PLOD1/SMAD3/ERO1A/EMILIN1/LRP1,SpD02-L3/4
GO:0007611,learning or memory,1.518407906746393,PPP1R1B/MAPK1/PRNP/CRTC1/MEIS2/CIC/NRXN2/THRA/MECP2/BRSK1/ATP1A2/JPH4/SHANK1/JPH3/PPP1R9B/GIT1/SYT4/TBR1/MAPT/EIF4EBP2/OPRK1/ADNP/FOXO6/B3GAT1/APOE/DRD5/GPR88/ATP8A1/MDK/SLC8A2/PIANP/ADCY1/NTRK2/S100B/PRKAR1B/PAX6/GRM5/NEUROD2/PRRT1/LOC100507547/GABRA5/GRIN1/KAT2B/INSR/MAPK8IP2/ITGA8/C1QL1/SLC7A11/PTEN/HIF1A/PTGS2/UCN/SHISA7/SHANK3/GPI/BTBD9/SRF/EHMT2/HTT/YTHDF1/SYNGAP1/BTG2/PTPRZ1/FZD9/AFF2/PRKCG/MAP1A/AMFR/CHST10/FYN,SpD02-L3/4
GO:0071248,cellular response to metal ion,1.5756486866389283,MT2A/MT1M/MT1X/SLC25A23/MT1E/AQP1/MT1A/ITPKB/PRNP/MT1G/MT3/MECP2/NPTX1/RYR1/CPNE3/EDN1/ADCY1/MT1F/CPNE5/RYR3/NEUROD2/SLC25A39/DLG2/MT1H/GSK3A/ABCC9/CEBPA/SLC25A24/TSPO/SLC13A5/MEF2A/PTGS2/EEF2K/ADGRV1/CPNE8/P2RX4/MTF1/ASPH,SpD02-L3/4
GO:0098974,postsynaptic actin cytoskeleton organization,1.9519595032305397,EZR/NOS1AP/FARP1/WASF2,SpD02-L3/4
GO:0002011,morphogenesis of an epithelial sheet,1.784340608007705,DDR1/LIN7C/NOTCH2/FERMT2/RHOC/FLNA/CD44/ARHGAP35/DVL2/PHACTR4/DVL1/PTEN/DAG1/BMP7/MRTFA/SRF,SpD02-L3/4
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,1.659782971815832,ABL2/AGT/PRKD2/OPRM1/NHERF1/DGKD/F2R/OPRK1/VEGFA/DRD5/EDN1/PTGER3/INPP5A/GNA11/GRM1/DGKZ/DGKG/PARD3/GRM5/NTSR2/GPR27/GPR143/DGKE/TGM2,SpD02-L3/4
GO:0072006,nephron development,1.6598769373346924,HEYL/AQP1/FGF2/NOTCH2/AGT/FGF1/VEGFA/YAP1/DCHS1/SOX9/SOX8/EDN1/PODXL/NID1/PDGFRB/KLF15/SEC61A1/POU3F3/PPP3CA/BCL2/DCHS2/HS2ST1/LAMB2/BMP7/PTCH1/PKD1/CTNNBIP1/LZTS2/SMO/GLI3/MAGI2/SMAD4,SpD02-L3/4
GO:0006109,regulation of carbohydrate metabolic process,1.644167684407993,DDIT4/FOXK1/PDK4/ADCYAP1R1/IRS2/NUPR1/P2RX7/NCOA2/FOXO1/GIT1/RPTOR/FLCN/HDAC4/SIRT7/ZBTB20/EPM2AIP1/GRB10/KAT2B/INSR/IGFBP4/GSK3A/RGN/AKT2/HIF1A/CLK2/ARL2/DDB1/AKT1/PTH1R/WDR5/PRKACA/STK11/SLC4A4/IGFBP3/AP2A1/PHKA1/SIRT1/PRKG1/GPER1/DGKQ/SIRT6/PPARA/TCF7L2/POMC/STAT3,SpD02-L3/4
GO:0072088,nephron epithelium morphogenesis,1.801199009496633,FGF2/AGT/FGF1/VEGFA/DCHS1/SOX9/SOX8/BCL2/HS2ST1/PTCH1/PKD1/CTNNBIP1/LZTS2/SMO/GLI3/SMAD4/LAMA5,SpD02-L3/4
GO:0048048,embryonic eye morphogenesis,1.9242640409234,PHACTR4/FZD5/PAX6/EFEMP1/BMP7/HIPK2/RARG/FRS2/FBN1/HIPK1/TBX2/ZEB1,SpD02-L3/4
GO:0048009,insulin-like growth factor receptor signaling pathway,1.815421568065903,MAPK3/MAPK1/CRIM1/IGFBP5/GHR/MYORG/PHIP/GRB10/IGFBP4/IGF1R/RAF1/INPPL1/AKT1/PDPK1/SHC1/GIGYF1/IGFBP3/TSC2/COL6A1,SpD02-L3/4
GO:0060675,ureteric bud morphogenesis,1.8142151435707137,FGF2/AGT/FGF1/VEGFA/DCHS1/SOX9/SOX8/BCL2/HS2ST1/PTCH1/CTNNBIP1/LZTS2/SMO/GLI3/SMAD4/LAMA5,SpD02-L3/4
GO:0072171,mesonephric tubule morphogenesis,1.8142151435707137,FGF2/AGT/FGF1/VEGFA/DCHS1/SOX9/SOX8/BCL2/HS2ST1/PTCH1/CTNNBIP1/LZTS2/SMO/GLI3/SMAD4/LAMA5,SpD02-L3/4
GO:0001658,branching involved in ureteric bud morphogenesis,1.8018148287761733,FGF2/AGT/FGF1/VEGFA/DCHS1/SOX9/SOX8/BCL2/PTCH1/CTNNBIP1/SMO/GLI3/SMAD4/LAMA5,SpD02-L3/4
GO:0035270,endocrine system development,1.6743201838440789,MAPK3/MAPK1/FGF2/THRA/SOX2/SOX9/EDN1/MDK/SIDT2/NEUROD1/PAX6/RBPJ/INSR/DKK3/GSK3A/TSPO/RAF1/CRKL/AKT1/HIPK2/SRF/PDPK1/INHBB/ARID5B/SMO/CRHR1/LINC02210-CRHR1/SMAD4,SpD02-L3/4
GO:0150063,visual system development,1.4532806278412065,ATP2B4/ROM1/AQP1/VIM/FGF2/MEIS2/NOTCH2/HMGN1/COL4A1/GPM6A/BMPR1B/ZHX2/SOX2/B3GLCT/VEGFA/LIMK2/SOX9/THRB/PER1/SOX8/ARHGAP35/NF2/SPRED1/PHACTR4/NEUROD1/NFIA/FZD5/NFIB/NTRK2/GJA1/YY1/SKI/PAX6/EFEMP1/PDGFRB/MYOM1/ADAMTS9/BSG/BCL2/LHX2/HSF4/SLC17A7/SLC7A11/FZR1/SMOC1/HIF1A/TULP3/SCAPER/LAMB2/BMP7/NHS/BLOC1S3/HIPK2/SRF/RHOJ/NPHP1/SMARCD3/SMARCA4/RDH13/RARG/FRS2/WNT5B/GLI3/FZD4/FBN1/HIPK1/RCN1/TBX2/SDK2/RING1/ZEB1/PYGO2/LPCAT1,SpD02-L3/4
