Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000143776,CDC42BPA,240,-0.6155,172,-0.6765,564,1.27538
ENSG00000143740,SNAP47,49,1.04279,16,-1.4789,30,-0.5645
ENSG00000081692,JMJD4,13,0.10850,11,-0.1636,12,-0.0324
ENSG00000143761,ARF1,236,1.15519,112,-0.9716,99,-1.1621
ENSG00000143793,C1orf35,20,-1.0051,35,0.57637,48,1.09660
ENSG00000162910,MRPL55,84,0.93267,28,-1.5096,59,-0.3883
ENSG00000143774,GUK1,594,0.20539,644,0.17386,386,-0.6341
ENSG00000198835,GJC2,9,-2.8606,16,-0.4543,123,3.57566
ENSG00000154370,TRIM11,18,-0.1413,28,0.65144,12,-0.6172
ENSG00000168159,RNF187,380,1.03283,214,-0.7317,157,-1.1987
ENSG00000116574,RHOU,38,-2.4602,90,0.33642,335,2.91569
ENSG00000168118,RAB4A,81,0.46691,53,-0.5743,64,-0.2819
ENSG00000154429,CCSAP,142,0.53263,76,-0.8621,119,-0.1723
ENSG00000069248,NUP133,25,-0.6495,42,0.64858,38,0.46980
ENSG00000135776,ABCB10,15,1.48337,0,-4.6957,10,-0.3972
ENSG00000135801,TAF5L,15,-0.5503,28,0.84544,17,0.02509
ENSG00000143641,GALNT2,33,0.27762,33,0.05594,21,-0.6198
ENSG00000177614,PGBD5,114,1.05056,77,-0.4506,33,-1.7255
ENSG00000135775,COG2,22,-0.2938,26,0.15118,29,0.35917
ENSG00000135744,AGT,96,-2.8602,1204,3.46952,203,-0.1145
ENSG00000119280,C1orf198,25,-2.5807,131,1.63156,176,2.23349
ENSG00000143643,TTC13,14,-0.2766,16,0.20192,17,0.28350
ENSG00000173409,ARV1,27,0.35316,31,0.27779,11,-1.2386
ENSG00000143633,C1orf131,12,-1.0470,21,0.56126,30,1.16781
ENSG00000116906,GNPAT,38,-0.2664,52,0.44083,40,0.00223
ENSG00000116903,EXOC8,14,-0.7122,20,0.42109,25,0.78909
ENSG00000135766,EGLN1,63,-0.5187,109,0.75215,73,0.09497
ENSG00000116918,TSNAX,96,0.58917,61,-0.5984,66,-0.4727
ENSG00000116991,SIPA1L2,54,1.38827,32,-0.6010,9,-2.5259
ENSG00000135778,NTPCR,65,0.81880,35,-0.8110,38,-0.6865
ENSG00000135749,PCNX2,77,1.29347,39,-0.8602,23,-1.6204
ENSG00000135750,KCNK1,112,1.58110,36,-1.4931,38,-1.4476
ENSG00000183780,SLC35F3,23,3.04249,2,-3.0927,3,-2.7192
ENSG00000168275,COA6,54,1.56966,19,-1.3709,17,-1.5527
ENSG00000059588,TARBP1,37,0.06527,50,0.50400,21,-0.8853
ENSG00000168264,IRF2BP2,82,-0.7264,101,0.13102,171,1.02227
ENSG00000173726,TOMM20,387,0.97206,212,-0.7808,182,-1.0097
ENSG00000054267,ARID4B,225,-0.9480,229,-0.2445,642,1.50410
ENSG00000152904,GGPS1,37,0.31697,35,0.00418,23,-0.6324
ENSG00000162885,B3GALNT2,13,0.52392,3,-2.0515,15,0.32276
ENSG00000168243,GNG4,31,1.62714,8,-1.8376,12,-1.2468
ENSG00000143669,LYST,45,0.23233,20,-1.1582,56,0.40235
ENSG00000077585,GPR137B,14,-1.0164,38,1.28365,21,0.33550
ENSG00000086619,ERO1B,16,-0.1905,14,-0.1901,22,0.46809
ENSG00000116977,LGALS8,48,0.70713,28,-0.7346,31,-0.5573
ENSG00000119285,HEATR1,13,-0.5385,18,0.38674,20,0.54566
ENSG00000077522,ACTN2,78,0.56169,32,-1.2888,74,0.02145
ENSG00000116984,MTR,38,-0.8477,67,0.69330,70,0.75615
ENSG00000198626,RYR2,268,1.61331,89,-1.4665,85,-1.5365
ENSG00000133019,CHRM3,100,1.30668,66,-0.4624,15,-2.6696
ENSG00000155816,FMN2,79,-0.0281,112,0.57103,48,-0.7627
ENSG00000182901,RGS7,71,2.04736,17,-1.9128,17,-1.9280
ENSG00000091483,FH,38,1.44252,4,-2.9220,23,-0.5666
ENSG00000054277,OPN3,57,3.63412,4,-3.5890,4,-3.3759
ENSG00000203668,CHML,70,1.08228,48,-0.4079,17,-1.9301
ENSG00000143702,CEP170,155,-0.4454,122,-0.4796,300,0.98402
ENSG00000054282,SDCCAG8,136,-0.7252,202,0.44317,248,0.79037
ENSG00000117020,AKT3,223,0.51167,189,-0.1671,124,-0.8216
ENSG00000179456,ZBTB18,228,0.77772,187,-0.1745,78,-1.5063
ENSG00000035687,ADSS,107,-0.0189,95,-0.1847,121,0.19813
ENSG00000203667,COX20,107,-0.2655,164,0.63251,94,-0.2742
ENSG00000153187,HNRNPU,338,-0.3952,377,0.07578,513,0.58203
ENSG00000185420,SMYD3,21,0.63495,26,0.41013,2,-3.4572
ENSG00000162852,CNST,88,0.83829,64,-0.3381,33,-1.3459
ENSG00000143653,SCCPDH,57,-0.0047,43,-0.4167,70,0.34526
ENSG00000153207,AHCTF1,68,-0.7070,114,0.65283,108,0.56427
ENSG00000175137,SH3BP5L,15,1.63286,0,-6.4531,9,-0.4896
ENSG00000171161,ZNF672,15,0.20975,7,-0.9974,18,0.36294
ENSG00000171163,ZNF692,13,0.20708,7,-0.8867,15,0.31358
ENSG00000035115,SH3YL1,34,-0.2659,25,-0.5732,58,0.79515
ENSG00000143727,ACP1,67,1.02740,28,-1.1861,37,-0.7322
ENSG00000151353,TMEM18,29,0.05137,20,-0.6086,37,0.38152
ENSG00000186487,MYT1L,485,1.20142,290,-0.6216,132,-1.8105
ENSG00000032389,EIPR1,45,1.46767,18,-1.1698,14,-1.5799
ENSG00000171853,TRAPPC12,33,0.49603,16,-0.9942,30,-0.0365
ENSG00000182551,ADI1,37,-0.7644,73,0.89070,54,0.39220
ENSG00000171865,RNASEH1,38,0.47005,14,-1.3584,40,0.17350
ENSG00000171863,RPS7,431,-0.1293,651,0.64931,291,-0.6454
ENSG00000232044,SILC1,24,-2.0272,43,0.18237,153,2.54125
ENSG00000228203,RNF144A-AS1,13,2.75740,0,-6.2705,3,-1.6489
ENSG00000151692,RNF144A,49,-0.3470,24,-1.1849,101,1.12147
ENSG00000115738,ID2,187,-0.4070,404,1.19782,91,-1.2092
ENSG00000134313,KIDINS220,183,-0.0594,160,-0.2254,221,0.29396
ENSG00000143797,MBOAT2,71,-0.8940,102,0.33807,162,1.11581
ENSG00000151693,ASAP2,63,0.09242,84,0.48024,34,-0.9122
ENSG00000119185,ITGB1BP1,119,1.31060,41,-1.4331,54,-1.0172
ENSG00000119203,CPSF3,19,-0.0089,30,0.67832,9,-1.0771
ENSG00000134330,IAH1,31,0.86599,12,-1.2466,21,-0.4361
ENSG00000151694,ADAM17,26,-0.4653,27,-0.0459,45,0.77149
ENSG00000134308,YWHAQ,303,-0.2426,269,-0.2452,448,0.58157
ENSG00000115750,TAF1B,15,-0.4627,31,1.08765,10,-0.6711
ENSG00000115756,HPCAL1,126,-0.2724,218,0.83535,87,-0.6417
ENSG00000115758,ODC1,20,-0.5461,45,1.22864,13,-0.7786
ENSG00000115761,NOL10,21,-1.1020,48,0.99909,44,0.85668
ENSG00000143870,PDIA6,59,-0.2158,91,0.64623,47,-0.4158
ENSG00000162975,KCNF1,125,1.66249,56,-1.0071,22,-2.3863
ENSG00000134318,ROCK2,438,0.96435,205,-1.0220,244,-0.7568
ENSG00000169016,E2F6,11,0.59691,0,-4.0685,13,0.49347
ENSG00000196208,GREB1,12,-0.9702,32,1.32552,16,0.16760
ENSG00000169006,NTSR2,23,-2.2233,190,2.96801,30,-0.4847
ENSG00000134324,LPIN1,74,-0.9471,164,1.03723,123,0.54558
ENSG00000071575,TRIB2,30,0.57384,28,0.02203,12,-1.3266
ENSG00000162981,LRATD1,77,1.62105,38,-0.8763,12,-2.5922
ENSG00000151779,NBAS,48,-0.0995,70,0.59120,33,-0.6095
ENSG00000079785,DDX1,164,0.78640,93,-0.7506,97,-0.6848
ENSG00000197872,FAM49A,191,1.66041,85,-1.0167,35,-2.3566
ENSG00000163032,VSNL1,1746,2.64102,371,-2.0825,188,-3.0797
ENSG00000163029,SMC6,61,-0.7898,75,0.11987,136,1.11564
ENSG00000240857,RDH14,28,0.61851,12,-1.2100,24,-0.0953
ENSG00000118965,WDR35,16,0.66665,2,-2.6100,17,0.27054
ENSG00000068697,LAPTM4A,60,-1.0165,196,1.71981,49,-0.6079
ENSG00000055917,PUM2,107,0.39458,75,-0.4941,88,-0.2276
ENSG00000143878,RHOB,139,-0.8337,145,-0.1595,351,1.32500
ENSG00000119778,ATAD2B,14,-2.1934,50,1.23365,79,2.12403
ENSG00000173960,UBXN2A,27,-0.6061,31,0.05475,52,0.90459
ENSG00000119782,FKBP1B,51,1.45883,28,-0.6801,8,-2.5580
ENSG00000115128,SF3B6,58,0.25777,37,-0.6638,60,0.11484
ENSG00000219626,FAM228B,55,-0.3530,66,0.21245,74,0.40141
ENSG00000198399,ITSN2,175,-0.1838,151,-0.2723,246,0.51388
ENSG00000084676,NCOA1,161,0.14937,161,0.02802,130,-0.3113
ENSG00000184924,PTRHD1,28,0.21973,31,0.23442,16,-0.7709
ENSG00000138031,ADCY3,34,-0.2765,53,0.64682,30,-0.2723
ENSG00000115137,DNAJC27,38,0.84886,11,-1.7538,31,-0.1680
ENSG00000084710,EFR3B,58,0.71969,44,-0.3119,26,-1.0888
ENSG00000119772,DNMT3A,23,-0.6432,23,-0.2189,51,1.11215
ENSG00000138101,DTNB,54,0.42570,30,-0.8106,50,-0.0431
ENSG00000143970,ASXL2,28,-0.7336,36,0.16596,59,1.00957
ENSG00000084731,KIF3C,284,1.83894,101,-1.3493,57,-2.2049
ENSG00000084733,RAB10,87,-0.5201,147,0.71704,104,0.14581
ENSG00000157833,GAREM2,16,-2.3411,139,3.02020,24,-0.2625
ENSG00000084754,HADHA,55,-1.1951,106,0.71516,145,1.25648
ENSG00000138029,HADHB,55,-1.0923,166,1.52242,72,0.08988
ENSG00000138018,SELENOI,81,0.86790,43,-0.8381,45,-0.7501
ENSG00000171303,KCNK3,16,4.09197,0,-6.4926,1,-3.0524
ENSG00000213699,SLC35F6,24,-0.5364,33,0.37946,37,0.54883
ENSG00000157851,DPYSL5,34,-0.8380,10,-1.9902,112,1.81923
ENSG00000084764,MAPRE3,138,1.91516,31,-1.9992,41,-1.6098
ENSG00000119777,TMEM214,16,-0.1977,18,0.17257,18,0.17620
ENSG00000228474,OST4,67,-0.3238,106,0.68079,61,-0.2188
ENSG00000138030,KHK,21,1.05806,10,-0.9341,9,-1.0112
ENSG00000138028,CGREF1,39,2.32538,5,-2.8645,10,-1.7265
ENSG00000138073,PREB,23,0.08301,18,-0.3308,25,0.15037
ENSG00000138074,SLC5A6,13,-0.3225,25,0.91876,9,-0.6863
ENSG00000138085,ATRAID,27,-0.6078,58,1.07374,26,-0.2336
ENSG00000115194,SLC30A3,61,3.32603,10,-2.3338,1,-5.3278
ENSG00000115204,MPV17,21,-0.3090,28,0.40130,23,0.13156
ENSG00000115207,GTF3C2,16,-0.5640,32,0.96247,16,-0.1352
ENSG00000115211,EIF2B4,33,-0.5400,29,-0.3136,67,1.02622
ENSG00000115234,SNX17,61,0.54899,31,-0.9494,52,-0.1411
ENSG00000115241,PPM1G,71,-0.1046,96,0.47077,56,-0.3849
ENSG00000115216,NRBP1,59,1.09565,24,-1.2325,31,-0.8105
ENSG00000138002,IFT172,16,0.11920,12,-0.3188,16,0.08326
ENSG00000115226,FNDC4,78,1.24115,42,-0.7718,24,-1.6347
ENSG00000243943,ZNF512,39,-0.4167,56,0.46898,49,0.25297
ENSG00000198522,GPN1,22,0.63679,10,-1.0003,17,-0.2418
ENSG00000119760,SUPT7L,45,0.65444,25,-0.7603,31,-0.4441
ENSG00000163798,SLC4A1AP,114,0.34950,85,-0.3964,94,-0.2364
ENSG00000243147,MRPL33,96,0.77563,66,-0.4591,46,-0.9995
ENSG00000158019,BABAM2,33,1.29840,4,-2.8465,22,-0.4123
ENSG00000075426,FOSL2,22,3.79921,0,-4.3406,2,-3.1708
ENSG00000213639,PPP1CB,304,0.63616,188,-0.6335,202,-0.5239
ENSG00000171103,TRMT61B,15,1.02591,1,-3.7996,13,0.02283
ENSG00000163811,WDR43,43,-0.4772,61,0.44622,58,0.38480
ENSG00000115295,CLIP4,51,-0.0961,43,-0.2897,67,0.39594
ENSG00000119801,YPEL5,140,1.19363,72,-0.8458,50,-1.4034
ENSG00000213626,LBH,15,3.14226,0,-6.4309,3,-2.0432
ENSG00000172954,LCLAT1,13,0.28511,17,0.41416,5,-1.3677
ENSG00000013016,EHD3,116,1.92071,42,-1.3236,19,-2.4868
ENSG00000162959,MEMO1,15,-0.5199,24,0.61487,20,0.27434
ENSG00000162961,DPY30,47,0.69918,33,-0.3956,24,-0.9176
ENSG00000021574,SPAST,40,-0.3475,54,0.39374,48,0.21095
ENSG00000119820,YIPF4,120,-0.7831,205,0.66016,208,0.68374
ENSG00000115760,BIRC6,67,-1.4520,171,1.06841,197,1.32026
ENSG00000152689,RASGRP3,12,-2.3772,3,-2.6445,121,3.44508
ENSG00000119812,FAM98A,74,0.38646,39,-0.8932,73,0.06455
ENSG00000260025,CRIM1-DT,23,2.56261,1,-3.9019,6,-1.6930
ENSG00000150938,CRIM1,94,0.70033,85,-0.0390,31,-1.5834
ENSG00000171055,FEZ2,117,-0.3264,125,0.01585,170,0.52286
ENSG00000115808,STRN,54,-1.1067,34,-1.0264,199,1.93544
ENSG00000008869,HEATR5B,30,1.09976,6,-2.1499,21,-0.3528
ENSG00000152133,GPATCH11,73,0.07570,50,-0.5671,89,0.32219
ENSG00000055332,EIF2AK2,105,-0.5291,175,0.70162,128,0.18386
ENSG00000218739,CEBPZOS,49,0.16682,43,-0.1419,43,-0.1564
ENSG00000115816,CEBPZ,78,-0.1360,70,-0.2093,102,0.39969
ENSG00000003509,NDUFAF7,14,1.27658,2,-2.7254,10,-0.4131
ENSG00000115828,QPCT,18,4.38666,0,-6.6636,1,-3.3586
ENSG00000163171,CDC42EP3,28,2.66873,6,-2.0618,2,-3.2047
ENSG00000119787,ATL2,37,1.03719,21,-0.7244,15,-1.2181
ENSG00000143889,HNRNPLL,40,0.52782,31,-0.2906,24,-0.6883
ENSG00000115875,SRSF7,64,0.91471,20,-1.5863,47,-0.3263
ENSG00000163214,DHX57,16,-0.4960,30,0.84300,17,-0.0906
ENSG00000188010,MORN2,37,0.27376,45,0.40146,15,-1.2930
ENSG00000115904,SOS1,36,-0.6339,57,0.56177,56,0.53426
ENSG00000011566,MAP4K3,44,0.90929,15,-1.4480,31,-0.3863
ENSG00000231312,MAP4K3-DT,60,0.96342,29,-0.9274,31,-0.8399
ENSG00000152154,TMEM178A,164,1.42605,78,-0.9437,44,-1.8199
ENSG00000138050,THUMPD2,19,-0.7764,15,-0.5993,51,1.43887
ENSG00000183023,SLC8A1,323,1.59082,157,-0.8993,57,-2.4146
ENSG00000162878,PKDCC,14,0.74491,12,-0.1516,5,-1.4575
ENSG00000143924,EML4,13,-0.8837,25,0.82225,23,0.68403
ENSG00000115944,COX7A2L,171,1.05342,93,-0.7813,72,-1.1787
ENSG00000057935,MTA3,32,0.79233,16,-0.8806,20,-0.5789
ENSG00000152518,ZFP36L2,19,-1.7569,56,1.16212,72,1.65227
ENSG00000138036,DYNC2LI1,29,0.33459,26,-0.1195,20,-0.5037
ENSG00000138095,LRPPRC,110,0.71123,66,-0.6724,68,-0.6228
ENSG00000138032,PPM1B,86,-0.3166,81,-0.1744,134,0.64240
ENSG00000138078,PREPL,792,1.54958,327,-1.1502,213,-1.7958
ENSG00000171132,PRKCE,177,0.89173,127,-0.3742,64,-1.4231
ENSG00000116016,EPAS1,47,-0.6555,124,1.47053,25,-1.1679
ENSG00000119729,RHOQ,64,-0.6563,100,0.53951,103,0.59379
ENSG00000119878,CRIPT,57,-0.2613,45,-0.4300,91,0.71627
ENSG00000171150,SOCS5,45,0.82502,19,-1.1507,31,-0.4337
ENSG00000180398,MCFD2,90,-0.1858,141,0.69530,63,-0.5856
ENSG00000143933,CALM2,2075,0.76351,1260,-0.6489,1184,-0.7445
ENSG00000095002,MSH2,39,0.08489,50,0.43498,23,-0.7957
ENSG00000184261,KCNK12,20,0.04466,30,0.68941,8,-1.3013
ENSG00000116062,MSH6,26,-0.8228,23,-0.4669,71,1.44469
ENSG00000138081,FBXO11,100,1.17946,41,-1.1798,46,-0.9993
ENSG00000170802,FOXN2,12,-2.4428,27,0.24431,108,2.93765
ENSG00000162869,PPP1R21,53,-0.1340,36,-0.6353,80,0.65068
ENSG00000179915,NRXN1,515,0.76306,442,-0.1062,164,-1.6224
ENSG00000115239,ASB3,36,-0.7569,87,1.25214,36,-0.2084
ENSG00000068912,ERLEC1,169,0.46613,108,-0.6130,137,-0.2487
ENSG00000068878,PSME4,21,-1.5612,55,1.06590,69,1.47380
ENSG00000170634,ACYP2,91,0.55501,61,-0.5133,62,-0.4925
ENSG00000115306,SPTBN1,847,-0.2429,1069,0.31823,937,0.10324
ENSG00000214595,EML6,26,0.17457,33,0.42682,13,-1.0364
ENSG00000115310,RTN4,1843,0.30976,862,-1.1188,2112,0.28406
ENSG00000143947,RPS27A,808,-0.1182,920,0.18089,835,0.02501
ENSG00000085760,MTIF2,51,0.08055,28,-0.9097,68,0.49484
ENSG00000115355,CCDC88A,538,-1.8578,807,-0.0266,3094,2.44549
ENSG00000163001,CFAP36,188,1.46475,79,-1.1330,57,-1.6222
ENSG00000275052,PPP4R3B,78,-0.1870,93,0.22396,86,0.10423
ENSG00000138035,PNPT1,30,-1.0242,37,0.03925,85,1.46398
ENSG00000115380,EFEMP1,27,-2.3266,253,3.20323,25,-1.0602
ENSG00000055813,CCDC85A,62,2.46552,15,-1.8714,7,-2.9858
ENSG00000115392,FANCL,18,-1.0756,24,0.18781,51,1.44896
ENSG00000119866,BCL11A,119,1.24615,80,-0.4194,19,-2.5485
ENSG00000115421,PAPOLG,19,-0.0872,23,0.29586,17,-0.1711
ENSG00000162929,KIAA1841,27,-0.0843,15,-0.8951,42,0.70267
ENSG00000237651,C2orf74,88,0.69510,51,-0.7118,57,-0.5567
ENSG00000115464,USP34,109,-0.5008,126,0.09245,185,0.72766
ENSG00000082898,XPO1,93,-0.2647,138,0.58189,85,-0.1966
ENSG00000170264,FAM161A,40,-0.5589,36,-0.2907,82,1.03925
ENSG00000115484,CCT4,159,0.99138,82,-0.8703,78,-0.9494
ENSG00000173163,COMMD1,26,0.45675,17,-0.6041,21,-0.2404
ENSG00000170340,B3GNT2,20,1.07028,17,-0.1066,2,-3.0938
ENSG00000115504,EHBP1,131,0.41601,133,0.10266,63,-1.0415
ENSG00000143951,WDPCP,17,-1.2534,40,1.01549,41,1.07827
ENSG00000014641,MDH1,469,1.95739,179,-1.2445,62,-2.8014
ENSG00000169764,UGP2,279,1.33125,156,-0.7084,65,-2.0176
ENSG00000143952,VPS54,10,-1.1363,18,0.50686,28,1.32959
ENSG00000197329,PELI1,18,-0.2885,8,-1.2770,37,1.07886
ENSG00000119862,LGALSL,32,0.89191,14,-1.0609,19,-0.6030
ENSG00000119844,AFTPH,73,0.41364,63,-0.1526,47,-0.6262
ENSG00000179833,SERTAD2,15,-0.5046,10,-0.7166,33,1.15633
ENSG00000237638,LINC02245,13,0.82031,7,-0.7966,7,-0.7027
ENSG00000115902,SLC1A4,83,-0.9081,285,1.88134,28,-1.9015
ENSG00000011523,CEP68,83,0.76911,50,-0.6525,47,-0.7515
ENSG00000138069,RAB1A,158,0.78455,121,-0.2871,62,-1.2964
ENSG00000138071,ACTR2,310,0.84061,184,-0.6720,162,-0.8699
ENSG00000198369,SPRED2,35,0.97376,25,-0.3387,10,-1.7416
ENSG00000143971,ETAA1,16,0.14794,3,-2.3507,26,0.80721
ENSG00000197223,C1D,71,0.37341,67,-0.0047,42,-0.7476
ENSG00000243667,WDR92,16,1.04957,0,-4.5563,15,0.04843
ENSG00000221823,PPP3R1,142,1.37348,73,-0.8213,36,-1.9036
ENSG00000119865,CNRIP1,136,0.84573,106,-0.2560,46,-1.5321
ENSG00000169604,ANTXR1,12,-1.0431,23,0.78975,26,0.97130
ENSG00000198380,GFPT1,60,1.13368,27,-1.0710,28,-1.0168
ENSG00000169599,NFU1,30,0.24062,29,0.02520,21,-0.4954
ENSG00000115977,AAK1,272,0.96315,177,-0.5174,102,-1.3551
ENSG00000196975,ANXA4,11,-0.8901,18,0.46344,25,1.01897
ENSG00000087338,GMCL1,34,0.63530,14,-1.2262,30,-0.1108
ENSG00000124380,SNRNP27,98,-0.1275,83,-0.2880,131,0.44157
ENSG00000059728,MXD1,14,0.27966,9,-0.5177,13,-0.0200
ENSG00000179818,PCBP1-AS1,12,-0.9381,16,0.13608,32,1.30207
ENSG00000169564,PCBP1,232,0.08868,224,-0.0348,212,-0.1244
ENSG00000116001,TIA1,40,-0.9029,60,0.37831,91,1.09998
ENSG00000116005,PCYOX1,113,0.23383,100,-0.1422,92,-0.2797
ENSG00000143977,SNRPG,33,-0.7415,79,1.26879,31,-0.2846
ENSG00000035141,FAM136A,29,0.47409,35,0.40756,6,-2.1711
ENSG00000075340,ADD2,184,1.51291,91,-0.8801,37,-2.1997
ENSG00000144043,TEX261,17,-0.4128,11,-0.7736,34,1.06566
ENSG00000124357,NAGK,32,-0.5350,37,0.09385,57,0.77662
ENSG00000124383,MPHOSPH10,85,-0.4851,83,-0.1573,155,0.86820
ENSG00000124374,PAIP2B,42,-1.8821,80,0.33454,234,2.31910
ENSG00000075292,ZNF638,233,-0.9902,333,0.28368,594,1.28176
ENSG00000135636,DYSF,8,-1.9334,13,0.05155,49,2.49545
ENSG00000003137,CYP26B1,24,4.14411,2,-3.3532,0,-5.1190
ENSG00000144036,EXOC6B,38,-0.6460,50,0.26510,70,0.81390
ENSG00000135638,EMX1,24,2.64408,4,-2.1509,2,-2.9630
ENSG00000144040,SFXN5,115,-0.5825,297,1.45532,49,-1.4585
ENSG00000135631,RAB11FIP5,52,1.97059,18,-1.3274,7,-2.6357
ENSG00000135632,SMYD5,19,0.33730,11,-0.7299,18,0.03818
ENSG00000135617,PRADC1,22,0.09389,30,0.45774,13,-0.8677
ENSG00000135624,CCT7,117,1.14918,51,-1.1034,54,-1.0144
ENSG00000163013,FBXO41,68,-0.1139,128,1.02239,20,-1.9056
ENSG00000116127,ALMS1,13,-1.4745,15,-0.1724,56,2.08372
ENSG00000144034,TPRKB,12,-1.0102,31,1.27380,18,0.33793
ENSG00000144048,DUSP11,11,-1.2741,48,2.07119,8,-0.8385
ENSG00000124356,STAMBP,33,-1.2860,41,-0.0787,122,1.83266
ENSG00000114956,DGUOK,51,1.30062,9,-2.2998,31,-0.5603
ENSG00000187605,TET3,17,-0.1509,19,0.18630,18,0.07893
ENSG00000163170,BOLA3,44,1.64001,16,-1.3243,12,-1.7595
ENSG00000225439,BOLA3-AS1,23,1.49290,5,-2.0203,11,-0.9351
ENSG00000114978,MOB1A,18,-0.6717,35,0.91031,23,0.18389
ENSG00000204843,DCTN1,318,0.77609,149,-1.0388,222,-0.4321
ENSG00000005448,WDR54,34,1.49592,14,-1.1622,10,-1.6530
ENSG00000114993,RTKN,15,-2.0300,21,-0.2208,102,2.69342
ENSG00000115274,INO80B,21,0.06091,18,-0.2010,22,0.08139
ENSG00000239779,WBP1,42,-0.4668,62,0.52221,54,0.28423
ENSG00000115275,MOGS,12,0.17420,6,-0.8837,15,0.35704
ENSG00000115289,PCGF1,13,0.37501,13,0.00737,8,-0.7703
ENSG00000115307,AUP1,42,0.10161,34,-0.2911,43,0.08944
ENSG00000115317,HTRA2,27,1.34596,11,-1.1166,10,-1.3853
ENSG00000135622,SEMA4F,26,3.61066,0,-7.0990,4,-2.5013
ENSG00000115350,POLE4,64,0.42695,56,-0.1295,39,-0.6861
ENSG00000115364,MRPL19,26,-0.1818,26,-0.0492,33,0.34889
ENSG00000005436,GCFC2,13,-0.5980,16,0.13970,24,0.83559
ENSG00000176204,LRRTM4,41,2.26759,8,-2.2053,8,-2.0670
ENSG00000066032,CTNNA2,163,0.13697,239,0.65983,57,-1.5767
ENSG00000162951,LRRTM1,16,1.76467,6,-1.2820,3,-2.1251
ENSG00000163541,SUCLG1,87,-0.0534,89,0.03418,91,0.06052
ENSG00000186854,TRABD2A,18,3.93148,1,-3.5026,0,-4.1055
ENSG00000034510,TMSB10,2350,1.94706,897,-1.2439,321,-2.7656
ENSG00000176407,KCMF1,69,0.85393,46,-0.4832,30,-1.1436
ENSG00000152291,TGOLN2,232,0.07424,171,-0.4601,269,0.25628
ENSG00000042445,RETSAT,18,-1.0254,30,0.47755,46,1.19937
ENSG00000168906,MAT2A,73,-1.0859,123,0.50608,190,1.26195
ENSG00000115486,GGCX,15,-1.1723,55,1.87603,13,-0.5466
ENSG00000168894,RNF181,48,0.55759,24,-0.9966,42,-0.1253
ENSG00000168883,USP39,19,0.45694,12,-0.6891,16,-0.1750
ENSG00000115525,ST3GAL5,82,-0.1729,87,0.05716,98,0.24355
ENSG00000068654,POLR1A,17,-0.0426,13,-0.4430,22,0.41746
ENSG00000132300,PTCD3,62,-0.8390,113,0.74464,110,0.69063
ENSG00000132305,IMMT,98,0.67339,63,-0.5647,59,-0.6613
ENSG00000132313,MRPL35,55,1.17710,18,-1.5180,30,-0.7442
ENSG00000068615,REEP1,118,1.49319,58,-0.8905,25,-2.1144
ENSG00000115548,KDM3A,22,-1.4283,89,1.90228,33,0.13529
ENSG00000115561,CHMP3,258,0.50000,231,-0.0743,133,-0.9393
ENSG00000239305,RNF103,49,0.04156,24,-1.0797,71,0.61572
ENSG00000153561,RMND5A,69,-0.0969,59,-0.2585,88,0.37556
ENSG00000172086,KRCC1,20,-2.0854,53,0.76715,119,2.31336
ENSG00000172005,MAL,51,-2.7869,100,-0.1687,606,3.41945
ENSG00000144029,MRPS5,81,-0.0003,40,-1.0924,122,0.67325
ENSG00000144026,ZNF514,12,-1.5292,32,1.00922,42,1.47814
ENSG00000115041,KCNIP3,32,1.34017,15,-0.9628,10,-1.5756
ENSG00000115042,FAHD2A,25,0.39108,18,-0.4561,21,-0.2547
ENSG00000232931,LINC00342,45,-1.6032,68,0.10206,208,2.11633
ENSG00000174501,ANKRD36C,128,-2.1374,255,0.26645,878,2.62034
ENSG00000084090,STARD7,171,-0.2525,243,0.51222,165,-0.1212
ENSG00000135956,TMEM127,53,0.60652,43,-0.2374,27,-0.9355
ENSG00000144021,CIAO1,121,-0.1656,130,0.06994,142,0.21964
ENSG00000144028,SNRNP200,59,-0.1960,82,0.48440,53,-0.2018
ENSG00000114982,KANSL3,29,-0.5867,51,0.73619,38,0.25120
ENSG00000213337,ANKRD39,28,1.28674,8,-1.5668,14,-0.8837
ENSG00000168758,SEMA4C,17,-0.4979,7,-1.3685,41,1.34117
ENSG00000144199,FAHD2B,22,0.33940,16,-0.4362,19,-0.1837
ENSG00000135976,ANKRD36,91,-1.4787,141,0.20555,370,1.92729
ENSG00000230606,AC092683.1,58,0.67496,20,-1.4740,52,-0.0499
ENSG00000196912,ANKRD36B,34,-1.4619,39,-0.2487,148,2.09779
ENSG00000135940,COX5B,597,1.12730,288,-0.9586,259,-1.1207
ENSG00000115073,ACTR1B,77,1.27700,31,-1.1941,32,-1.1653
ENSG00000075568,TMEM131,64,-0.1774,71,0.12088,74,0.19167
ENSG00000040933,INPP4A,84,1.79381,25,-1.6158,23,-1.7364
ENSG00000183513,COA5,47,-0.1536,62,0.39763,44,-0.1696
ENSG00000115446,UNC50,26,0.54001,13,-0.9868,23,-0.1051
ENSG00000071073,MGAT4A,42,1.19244,16,-1.3016,20,-0.9197
ENSG00000196872,KIAA1211L,114,1.83838,55,-0.8976,8,-3.6037
