Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000115827,DCAF17,12,0.23171,9,-0.5929,13,0.41172,16,0.64969
ENSG00000071967,CYBRD1,102,2.96131,8,-2.7627,21,-0.0194,40,0.99648
ENSG00000077380,DYNC1I2,287,0.25418,197,-0.8571,261,0.10092,524,1.28915
ENSG00000115840,SLC25A12,35,-1.3233,92,0.56070,85,0.03829,66,-0.3494
ENSG00000128708,HAT1,40,1.10928,15,-1.0918,26,0.36580,33,0.76466
ENSG00000144355,DLX1,27,0.61674,20,0.42162,5,-1.9637,13,-0.5812
ENSG00000091409,ITGA6,98,2.95999,8,-2.4865,25,0.29252,26,0.33026
ENSG00000152256,PDK1,4,-1.3952,11,0.42785,14,0.45837,7,-0.5923
ENSG00000091428,RAPGEF4,146,-0.4997,197,-0.0740,192,-0.0611,284,0.57236
ENSG00000091436,MAP3K20,121,3.51596,10,-2.2003,8,-1.4421,14,-0.6930
ENSG00000172845,SP3,30,0.26595,22,-0.5476,34,0.48355,34,0.46329
ENSG00000138430,OLA1,122,-0.8020,238,0.90909,155,-0.4434,103,-1.0666
ENSG00000138433,CIR1,123,-0.0085,121,-0.1046,160,0.41421,108,-0.2213
ENSG00000144306,SCRN3,20,-0.1920,23,-0.0393,31,0.46257,19,-0.2706
ENSG00000163328,GPR155,85,-0.1985,87,-0.4673,169,0.92820,106,0.14251
ENSG00000115935,WIPF1,10,-0.3595,1,-4.3739,21,0.81675,85,4.09781
ENSG00000128656,CHN1,603,-1.7543,2115,0.62266,2385,0.37629,1132,-0.8045
ENSG00000115966,ATF2,54,-0.7893,100,0.57749,90,0.00518,56,-0.7396
ENSG00000154518,ATP5MC3,307,-0.9004,644,1.01649,315,-0.8602,333,-0.7753
ENSG00000144320,LNPK,39,-0.7671,72,0.66125,52,-0.3244,45,-0.5524
ENSG00000128654,MTX2,27,-1.8554,109,1.05300,70,-0.4263,59,-0.6756
ENSG00000163364,LINC01116,4,-1.1445,11,0.78512,13,0.49324,1,-2.7665
ENSG00000170144,HNRNPA3,228,-0.1121,246,0.01738,267,0.14308,232,-0.0825
ENSG00000116044,NFE2L2,180,1.47202,52,-1.3691,78,0.04257,143,1.05084
ENSG00000018510,AGPS,30,-0.0433,28,-0.3096,37,0.32208,39,0.39665
ENSG00000155636,RBM45,8,-0.2865,10,0.33004,9,-0.0156,6,-0.5238
ENSG00000079156,OSBPL6,42,-0.4839,62,0.39987,61,0.09849,37,-0.6701
ENSG00000223960,CHROMR,8,-0.1303,7,-0.6736,14,0.77012,13,0.71862
ENSG00000180228,PRKRA,50,-0.4693,74,0.46012,38,-0.8959,73,0.10733
ENSG00000116095,PLEKHA3,57,-0.0213,59,0.12777,68,0.25316,38,-0.6500
ENSG00000187231,SESTD1,43,-0.5316,59,-0.1455,68,0.19363,83,0.52053
ENSG00000144331,ZNF385B,11,-2.1521,55,0.98591,37,-0.3909,35,-0.4464
ENSG00000163510,CWC22,46,-0.1410,45,-0.4751,70,0.54016,72,0.58313
ENSG00000170035,UBE2E3,61,-1.2402,160,0.96205,101,-0.4738,83,-0.7661
ENSG00000162992,NEUROD1,4,-1.3791,14,3.29144,0,-7.6425,0,-8.0698
ENSG00000138434,ITPRID2,67,0.66552,33,-1.0677,64,0.58225,81,0.98981
ENSG00000115252,PDE1A,22,-2.2947,102,-0.0410,176,0.88472,117,0.20645
ENSG00000077232,DNAJC10,54,-0.2346,62,-0.0903,85,0.49723,57,-0.1425
ENSG00000162998,FRZB,93,3.20402,11,-1.6289,9,-1.0683,2,-2.9928
ENSG00000061676,NCKAP1,215,-0.9309,423,0.43364,457,0.25596,268,-0.5916
ENSG00000163002,NUP35,2,-1.9356,9,0.27777,7,-0.3918,14,0.72197
ENSG00000170396,ZNF804A,14,-0.5072,21,0.50532,22,0.18942,9,-1.1734
ENSG00000065548,ZC3H15,224,-0.7505,398,0.51128,349,-0.0578,263,-0.5014
ENSG00000138448,ITGAV,152,1.52493,42,-1.3768,60,-0.0582,118,1.05952
ENSG00000144369,FAM171B,265,0.42584,152,-1.0949,479,1.46519,231,0.20157
ENSG00000064989,CALCRL,39,2.46664,5,-2.1618,13,0.40992,15,0.64637
ENSG00000144366,GULP1,22,-0.4075,34,0.99024,14,-1.1006,15,-1.0508
ENSG00000204262,COL5A2,11,-1.9129,53,3.28572,1,-4.7266,3,-3.5718
ENSG00000115368,WDR75,13,-1.1274,29,0.37756,30,0.16109,24,-0.1829
ENSG00000138381,ASNSD1,41,-0.5755,63,0.37018,62,0.07047,44,-0.4516
ENSG00000128699,ORMDL1,44,-0.5772,66,0.15700,70,0.14717,63,-0.0196
ENSG00000064933,PMS1,30,0.03551,28,-0.0719,31,0.08880,30,0.04211
ENSG00000198130,HIBCH,55,1.20561,20,-1.1178,33,0.32014,42,0.73515
ENSG00000151689,INPP1,54,0.09214,43,-0.6913,62,0.31215,93,1.00054
ENSG00000151690,MFSD6,60,-1.7419,196,0.18681,263,0.54378,193,0.03148
ENSG00000138386,NAB1,41,0.34696,28,-0.5891,41,0.36028,47,0.59075
ENSG00000115419,GLS,80,-1.9902,330,0.65328,343,0.25047,206,-0.5575
ENSG00000115415,STAT1,102,0.78058,62,-0.1033,60,-0.0968,38,-0.7776
ENSG00000138378,STAT4,9,-1.7073,34,1.32720,18,-0.6519,13,-1.1738
ENSG00000128641,MYO1B,41,0.70746,28,0.36270,17,-0.6813,8,-1.7670
ENSG00000168497,CAVIN2,104,2.89509,12,-1.9529,13,-0.8117,25,0.18152
ENSG00000144339,TMEFF2,31,-1.5361,70,-0.8063,186,1.31103,151,0.93674
ENSG00000196950,SLC39A10,121,-1.5351,375,0.74596,355,0.11770,195,-0.8248
ENSG00000118997,DNAH7,17,0.40105,13,0.00500,12,-0.1658,10,-0.3301
ENSG00000138411,HECW2,34,-0.0472,32,-0.4775,44,0.36763,54,0.68154
ENSG00000119041,GTF3C3,21,-0.4692,31,0.40581,20,-0.5824,29,0.01671
ENSG00000197121,PGAP1,25,-0.6234,36,-0.1537,60,0.76770,36,-0.0571
ENSG00000065413,ANKRD44,14,0.53333,8,-1.0020,8,-0.3789,25,1.54348
ENSG00000115524,SF3B1,156,0.18865,132,-0.2534,165,0.27073,150,0.11692
ENSG00000115520,COQ10B,23,-1.1805,57,0.61616,40,-0.3870,47,-0.1079
ENSG00000144381,HSPD1,279,0.08847,270,0.10433,265,0.00470,209,-0.3716
ENSG00000115541,HSPE1,325,-0.1333,393,0.60164,187,-0.9868,265,-0.4513
ENSG00000115540,MOB4,40,-1.0968,89,0.38935,94,0.21160,68,-0.2928
ENSG00000162944,RFTN2,65,2.01774,10,-2.2310,10,-1.0839,64,2.00119
ENSG00000115896,PLCL1,18,-1.3412,43,-0.0433,33,-0.4381,83,1.06430
ENSG00000119042,SATB2,19,-1.8796,70,0.13903,103,0.69645,66,-0.0280
ENSG00000225953,SATB2-AS1,5,-2.5105,30,0.13027,56,1.08536,21,-0.5295
ENSG00000178074,C2orf69,48,-0.2709,55,-0.0877,72,0.38706,57,0.02764
ENSG00000162971,TYW5,13,0.02830,12,-0.2143,13,0.11157,15,0.33783
ENSG00000162972,MAIP1,17,-0.6062,30,0.96963,18,-0.5261,10,-1.4188
ENSG00000196141,SPATS2L,129,0.06485,140,0.68171,58,-1.1717,74,-0.8067
ENSG00000155729,KCTD18,7,-0.4313,9,-0.2713,10,-0.0040,17,0.83118
ENSG00000082153,BZW1,153,-0.0239,155,-0.0224,166,0.10814,152,-0.0353
ENSG00000013441,CLK1,89,0.22202,63,-0.7972,111,0.58984,131,0.87056
ENSG00000240344,PPIL3,15,-0.4979,24,0.74305,10,-1.1345,17,-0.3005
ENSG00000196290,NIF3L1,25,-0.2824,31,0.21252,32,0.09460,24,-0.3489
ENSG00000115942,ORC2,23,0.50304,15,-0.4478,23,0.46618,17,-0.0031
ENSG00000155744,FAM126B,36,-0.9809,72,0.29712,80,0.26239,60,-0.2088
ENSG00000119013,NDUFB3,220,-0.3116,312,0.94013,109,-1.3856,159,-0.8093
ENSG00000003402,CFLAR,72,2.16742,11,-2.0781,24,0.18029,43,1.16374
ENSG00000115993,TRAK2,41,-0.4876,52,-0.3863,75,0.46653,86,0.69588
ENSG00000082146,STRADB,25,0.56904,16,-0.4980,20,0.21573,22,0.31245
ENSG00000155755,TMEM237,34,-0.2435,43,0.54877,28,-0.5064,27,-0.6011
ENSG00000003393,ALS2,17,-1.4219,49,0.82608,38,-0.2099,29,-0.6246
ENSG00000116030,SUMO1,138,-0.4517,202,0.52371,155,-0.2673,128,-0.5620
ENSG00000055044,NOP58,52,-0.4846,72,0.11276,85,0.31464,62,-0.1880
ENSG00000204217,BMPR2,180,-0.3667,232,0.10257,311,0.51040,157,-0.5773
ENSG00000138439,FAM117B,20,-0.3491,27,0.31430,21,-0.2855,23,-0.1234
ENSG00000163596,ICA1L,37,-0.6454,57,0.05750,74,0.45323,53,-0.1101
ENSG00000138442,WDR12,27,-0.1079,29,-0.0187,43,0.64100,18,-0.7593
ENSG00000138380,CARF,18,0.30573,13,-0.4049,20,0.52287,15,0.05678
ENSG00000144426,NBEAL1,29,1.83718,6,-1.5569,14,0.56805,13,0.45409
ENSG00000138443,ABI2,170,-0.6799,258,-0.0949,439,0.84672,217,-0.3035
ENSG00000173166,RAPH1,25,-0.7977,50,0.90449,37,-0.2021,16,-1.4863
ENSG00000118257,NRP2,12,0.17948,13,0.89312,0,-3.7372,7,-0.6190
ENSG00000114933,INO80D,16,-0.2279,17,-0.4227,28,0.67232,24,0.39898
ENSG00000023228,NDUFS1,127,-0.6996,215,0.41205,197,-0.0194,161,-0.3380
ENSG00000114942,EEF1B2,507,0.32497,420,0.05048,299,-0.5178,409,-0.0240
ENSG00000204186,ZDBF2,18,-1.1875,40,0.06807,50,0.40164,45,0.23549
ENSG00000114948,ADAM23,18,-2.6670,129,1.18348,96,-0.1846,56,-1.0040
ENSG00000118246,FASTKD2,24,-0.5555,34,-0.0492,53,0.72057,28,-0.3114
ENSG00000118263,KLF7,20,-0.0771,17,-0.7120,32,0.71082,34,0.81293
ENSG00000118260,CREB1,49,0.63054,31,-0.2666,29,-0.1950,35,0.07754
ENSG00000144401,METTL21A,23,0.07368,25,0.55530,15,-0.5524,11,-1.0575
ENSG00000163249,CCNYL1,19,0.05165,17,-0.3254,17,-0.0937,28,0.68791
ENSG00000178385,PLEKHM3,16,-1.3280,42,0.38795,43,0.13237,37,-0.0691
ENSG00000188674,C2orf80,46,-1.2055,127,1.67287,45,-1.2453,28,-1.9607
ENSG00000138413,IDH1,30,0.82363,17,-0.2226,21,0.22427,9,-0.9566
ENSG00000115020,PIKFYVE,31,0.02958,28,-0.3890,40,0.42935,39,0.39491
ENSG00000144407,PTH2R,1,-3.3344,12,1.18596,13,0.43001,1,-2.6484
ENSG00000078018,MAP2,1284,-0.5338,1743,-0.1521,2069,0.22361,2459,0.50848
ENSG00000144406,UNC80,102,-0.2477,116,-0.1169,168,0.56886,107,-0.1638
ENSG00000197713,RPE,32,0.21926,25,-0.3495,33,0.27065,33,0.30182
ENSG00000144445,KANSL1L,30,1.66614,7,-1.4358,21,0.97679,11,-0.0521
ENSG00000115365,LANCL1,84,-1.3778,208,0.03674,228,0.16013,296,0.58940
ENSG00000178568,ERBB4,79,0.55281,54,-0.1938,43,-0.4244,64,0.18773
ENSG00000144451,SPAG16,66,0.34359,52,-0.0615,35,-0.6513,63,0.28719
ENSG00000138376,BARD1,23,0.96816,9,-1.2633,11,-0.2750,32,1.54181
ENSG00000138363,ATIC,35,-0.3168,43,-0.0099,51,0.26334,44,0.02983
ENSG00000115414,FN1,195,3.27618,18,-2.1444,11,-1.8634,40,0.10168
ENSG00000118242,MREG,5,-1.8682,13,-0.9648,62,2.33929,11,-0.6520
ENSG00000163449,TMEM169,4,-1.1676,11,1.02924,9,-0.0539,2,-1.8584
ENSG00000079246,XRCC5,177,-0.0674,189,0.10502,177,-0.0737,173,-0.1060
ENSG00000260804,LINC01963,14,-1.7199,46,0.35083,47,0.16011,46,0.13076
ENSG00000144583,MARCH4,4,-1.3424,10,0.24447,11,0.15314,11,0.20758
ENSG00000138375,SMARCAL1,20,0.71152,12,-0.4496,17,0.44235,11,-0.2752
ENSG00000197756,RPL37A,3536,0.77250,2093,-0.2590,1389,-0.7323,2588,0.25119
ENSG00000115457,IGFBP2,29,-0.4923,33,-0.7393,85,1.27816,53,0.44758
ENSG00000115461,IGFBP5,198,2.85736,18,-2.4706,88,1.15909,26,-0.8281
ENSG00000079308,TNS1,62,3.40255,4,-2.7552,10,-0.1234,12,0.15928
ENSG00000163466,ARPC2,188,-0.3807,251,0.23834,260,0.13274,190,-0.3679
ENSG00000127837,AAMP,64,-0.2311,73,-0.0978,85,0.21490,85,0.20784
ENSG00000127838,PNKD,151,0.00206,160,0.31966,93,-0.7519,141,-0.1057
ENSG00000135926,TMBIM1,45,1.87233,7,-2.2498,23,0.64347,36,1.45756
ENSG00000144579,CTDSP1,38,2.64177,4,-2.2130,5,-0.7565,18,1.11542
ENSG00000135913,USP37,25,0.83055,11,-1.0714,23,0.70775,23,0.72627
ENSG00000144580,CNOT9,17,-0.6713,26,-0.1363,42,0.74980,26,-0.0394
ENSG00000115568,ZNF142,9,-0.6054,14,0.05904,17,0.39131,13,-0.0615
ENSG00000074582,BCS1L,12,-0.8822,22,0.15755,32,0.64704,15,-0.5070
ENSG00000163481,RNF25,8,-0.9719,17,0.40151,12,-0.4392,19,0.23469
ENSG00000135929,CYP27A1,30,1.63136,4,-2.6852,13,0.17243,43,2.37995
ENSG00000171450,CDK5R2,29,-1.3316,70,0.00385,96,0.52038,83,0.29128
ENSG00000115649,CNPPD1,11,-0.5103,14,-0.5976,24,0.66747,27,0.89290
ENSG00000144567,RETREG2,92,-1.1722,205,0.17996,246,0.35736,203,0.04561
ENSG00000158552,ZFAND2B,26,-0.1125,27,-0.0688,33,0.28910,27,-0.0424
ENSG00000115657,ABCB6,12,-1.4442,30,-0.0949,52,0.86446,33,0.10140
ENSG00000198925,ATG9A,41,-0.9576,72,-0.1898,103,0.49950,105,0.53256
ENSG00000163516,ANKZF1,6,-1.5631,17,-0.0349,19,0.17002,27,0.75335
ENSG00000115661,STK16,19,-0.0027,20,0.27325,15,-0.3591,15,-0.3102
ENSG00000127824,TUBA4A,91,-1.7719,311,0.39606,413,0.58432,206,-0.5320
ENSG00000135924,DNAJB2,76,-0.3640,80,-0.7540,167,0.91438,161,0.85062
ENSG00000054356,PTPRN,73,-1.3833,191,0.30505,248,0.52265,142,-0.3724
ENSG00000123992,DNPEP,30,1.87381,7,-1.1940,7,-0.5374,14,0.48521
ENSG00000072195,SPEG,16,-0.2677,16,-0.7041,40,1.19463,24,0.34806
ENSG00000144591,GMPPA,10,-0.2242,11,-0.2295,12,0.07047,17,0.58780
ENSG00000123989,CHPF,41,-0.2190,47,0.02191,49,0.08465,49,0.06727
ENSG00000188760,TMEM198,8,-1.1174,18,0.24440,24,0.55535,13,-0.4218
ENSG00000124006,OBSL1,47,0.06974,48,0.32807,33,-0.5130,35,-0.3965
ENSG00000144589,STK11IP,8,-0.5742,11,-0.0323,10,-0.1491,17,0.60092
ENSG00000114923,SLC4A3,28,-0.6466,46,0.35855,37,-0.2309,42,-0.0361
ENSG00000116106,EPHA4,66,-1.4051,204,1.56128,96,-0.8321,45,-1.9582
ENSG00000267034,AC010980.1,9,-0.9941,21,1.07850,11,-0.6922,9,-1.0323
ENSG00000163082,SGPP2,20,-0.4525,33,1.29040,14,-1.0078,6,-2.3291
ENSG00000116120,FARSB,28,-1.5433,89,0.91268,56,-0.4788,57,-0.4570
ENSG00000123983,ACSL3,171,-0.4568,244,0.36811,261,0.21956,136,-0.8039
ENSG00000171951,SCG2,228,-0.3243,305,0.45729,244,-0.2155,193,-0.5829
ENSG00000085449,WDFY1,24,-0.2626,29,0.06240,22,-0.4556,38,0.44366
ENSG00000135900,MRPL44,26,-0.2663,31,0.13177,31,0.01208,29,-0.0677
ENSG00000135919,SERPINE2,389,1.62334,130,-0.6490,149,-0.0309,74,-1.1142
ENSG00000036257,CUL3,98,-0.2704,123,0.27015,115,-0.0243,92,-0.3661
ENSG00000135905,DOCK10,37,1.36370,7,-2.3044,7,-1.1706,68,2.64357
ENSG00000273301,AC016717.2,19,1.22781,9,0.15000,3,-1.6313,3,-1.5116
ENSG00000169047,IRS1,10,-0.4543,15,0.49622,17,0.32530,5,-1.5804
ENSG00000168958,MFF,98,-0.2678,121,0.19818,103,-0.1874,115,-0.0229
ENSG00000173744,AGFG1,49,-0.6886,77,0.05034,103,0.50134,70,-0.1274
ENSG00000153820,SPHKAP,8,-1.4435,24,1.03372,4,-2.2667,22,0.17241
ENSG00000153823,PID1,42,-0.1103,47,0.19977,39,-0.2092,41,-0.1548
ENSG00000187957,DNER,233,0.88734,124,-0.4289,80,-0.8412,187,0.51454
ENSG00000153827,TRIP12,121,0.02328,117,-0.0697,139,0.24308,110,-0.1231
ENSG00000163053,SLC16A14,17,-1.0194,40,1.27369,20,-0.7496,12,-1.5474
ENSG00000135932,CAB39,101,-0.9965,219,0.73758,148,-0.4165,144,-0.4572
ENSG00000135916,ITM2C,568,0.24181,469,-0.1979,575,0.26086,469,-0.0659
ENSG00000204128,C2orf72,37,-0.1337,41,0.15553,35,-0.2087,39,-0.0292
ENSG00000173692,PSMD1,119,-0.8821,225,0.40201,237,0.20485,156,-0.4644
ENSG00000135931,ARMC9,9,-0.9534,19,0.38779,18,0.05101,16,-0.1813
ENSG00000115053,NCL,422,0.17153,357,-0.2705,365,-0.0618,506,0.46990
ENSG00000187514,PTMA,1604,1.02971,642,-1.1150,819,-0.0918,1753,1.18869
ENSG00000156973,PDE6D,47,0.72390,29,-0.1551,28,-0.0899,22,-0.4865
ENSG00000144524,COPS7B,11,-0.6801,16,-0.4121,31,0.93336,22,0.33961
ENSG00000144535,DIS3L2,7,-0.4647,8,-0.6400,20,1.23181,11,0.28143
ENSG00000135930,EIF4E2,47,-0.3262,59,0.07865,63,0.14456,57,-0.0343
ENSG00000115468,EFHD1,90,1.38051,15,-2.7094,26,-0.6414,179,2.85820
ENSG00000204120,GIGYF2,102,0.77092,54,-0.7238,87,0.49222,77,0.29433
ENSG00000182600,SNORC,300,3.22521,23,-2.5655,61,0.08034,60,0.04085
ENSG00000066248,NGEF,105,-1.5655,293,0.04385,517,0.96173,231,-0.3621
ENSG00000085978,ATG16L1,9,-1.7392,28,-0.1042,54,1.06096,27,-0.0820
ENSG00000077044,DGKD,8,-0.6366,12,-0.0386,11,-0.1649,18,0.65368
ENSG00000085982,USP40,17,0.84670,7,-1.3223,14,0.54932,21,1.26634
ENSG00000188042,ARL4C,71,-0.2611,93,0.54589,68,-0.3308,51,-0.7763
ENSG00000157985,AGAP1,112,0.48633,57,-1.3017,115,0.52799,201,1.51467
ENSG00000132321,IQCA1,45,0.73356,25,-0.6204,32,0.18021,38,0.42008
ENSG00000198612,COPS8,78,-1.0052,166,0.57174,136,-0.1536,121,-0.3429
ENSG00000124831,LRRFIP1,100,0.64537,67,-0.0342,56,-0.2903,49,-0.4826
ENSG00000132329,RAMP1,198,1.30464,93,0.09994,23,-2.0864,41,-1.2443
ENSG00000184182,UBE2F,41,-0.3585,56,0.53222,32,-0.7068,43,-0.2561
ENSG00000132323,ILKAP,33,-0.0652,35,-0.0430,35,-0.0078,39,0.16526
ENSG00000144485,HES6,44,0.40913,33,-0.1066,16,-1.1664,47,0.55106
ENSG00000132326,PER2,33,0.00038,32,-0.0759,47,0.56693,23,-0.5660
ENSG00000204104,TRAF3IP1,33,0.04394,32,0.06779,38,0.26102,22,-0.5630
ENSG00000065802,ASB1,23,0.05200,19,-0.5249,30,0.50698,31,0.57227
ENSG00000068024,HDAC4,25,-0.4223,31,-0.2776,50,0.70674,36,0.18033
ENSG00000130414,NDUFA10,91,-0.6138,140,0.19312,141,0.07700,135,0.00103
ENSG00000172428,COPS9,786,0.35581,674,0.34492,399,-0.7174,407,-0.6880
ENSG00000063660,GPC1,81,-0.0404,76,-0.3921,121,0.61854,97,0.25030
ENSG00000188542,DUSP28,15,-0.6239,26,0.94975,17,-0.4122,8,-1.5206
ENSG00000142327,RNPEPL1,7,-0.6437,8,-1.2744,27,1.51818,23,1.18082
ENSG00000142330,CAPN10,16,0.36319,10,-0.7069,22,0.94851,14,0.15355
ENSG00000130294,KIF1A,203,-0.5343,284,-0.0096,334,0.25825,322,0.19520
ENSG00000122085,MTERF4,30,-0.1312,32,-0.0586,37,0.19972,33,0.05277
ENSG00000115687,PASK,8,-0.2828,11,0.51387,9,-0.1389,5,-0.9188
ENSG00000115685,PPP1R7,110,-0.6056,173,0.36383,151,-0.1119,143,-0.1935
ENSG00000115677,HDLBP,140,0.06341,130,-0.1583,140,0.07203,154,0.22483
ENSG00000168385,SEPTIN2,294,1.55325,75,-1.5648,146,0.33236,227,1.08201
ENSG00000006607,FARP2,12,0.54831,6,-1.0188,13,0.58547,16,1.00280
ENSG00000115694,STK25,82,-0.3313,102,0.04163,132,0.42668,84,-0.2979
ENSG00000176720,BOK,5,-1.5911,8,-2.0983,23,0.62849,74,2.96843
ENSG00000176946,THAP4,46,0.38497,37,0.10186,25,-0.5583,32,-0.1942
ENSG00000168397,ATG4B,32,-0.4092,43,0.09189,42,-0.0264,47,0.17157
ENSG00000168393,DTYMK,19,0.95761,9,-0.6803,8,-0.3177,16,0.64272
ENSG00000168395,ING5,20,-0.8664,31,-0.4996,55,0.77476,55,0.77905
ENSG00000180902,D2HGDH,6,-1.0317,12,0.18047,18,0.73225,8,-0.6288
ENSG00000224318,CHL1-AS2,12,-0.0059,13,0.50091,7,-0.8432,9,-0.4649
ENSG00000134121,CHL1,150,-1.2231,377,0.76033,354,0.10907,163,-1.0939
ENSG00000134115,CNTN6,5,-0.8542,10,0.49179,14,0.66229,2,-2.0498
ENSG00000144619,CNTN4,19,-1.4021,52,0.58636,68,0.60304,17,-1.5194
ENSG00000072756,TRNT1,13,-0.8434,23,0.22659,24,0.07953,24,0.07382
ENSG00000113851,CRBN,83,-0.5838,130,0.42415,107,-0.1803,101,-0.2813
ENSG00000271870,AC024060.2,7,-0.7103,12,0.57129,13,0.35231,3,-1.5709
ENSG00000144455,SUMF1,10,0.06551,10,0.07768,10,0.03007,8,-0.3003
ENSG00000175928,LRRN1,19,0.14104,19,0.44913,11,-0.6627,11,-0.6959
ENSG00000170364,SETMAR,9,-0.7517,17,0.53670,14,-0.1118,11,-0.4983
ENSG00000150995,ITPR1,184,-0.4015,241,0.05578,357,0.66893,153,-0.6950
ENSG00000134107,BHLHE40,45,-0.7697,82,0.60897,67,-0.1539,49,-0.6210
ENSG00000134108,ARL8B,99,-0.9710,207,0.65909,141,-0.4212,153,-0.2918
ENSG00000134109,EDEM1,8,-0.8549,14,0.07740,12,-0.2073,20,0.58888
ENSG00000196277,GRM7,13,-0.5856,24,1.55606,5,-2.0883,6,-1.7116
ENSG00000196220,SRGAP3,32,-1.1798,79,0.68390,70,0.00458,44,-0.7111
ENSG00000206573,THUMPD3-AS1,21,-0.2703,25,0.06715,20,-0.3630,32,0.38154
ENSG00000134077,THUMPD3,55,0.52465,36,-0.4326,41,0.04217,50,0.37565
ENSG00000168137,SETD5,59,0.83938,29,-0.7816,58,0.80641,34,-0.0708
ENSG00000156959,LHFPL4,11,-1.7489,38,0.51824,33,-0.0663,36,0.03783
ENSG00000163719,MTMR14,15,-0.1192,15,-0.3342,19,0.27775,22,0.54217
ENSG00000144550,CPNE9,3,-2.8078,25,0.56647,27,0.33003,19,-0.2349
ENSG00000156983,BRPF1,15,0.82654,8,-0.4273,11,0.37271,6,-0.4497
ENSG00000114026,OGG1,17,0.46074,10,-0.9238,26,1.19771,14,0.19321
ENSG00000134072,CAMK1,49,-0.9418,86,-0.1884,150,0.84161,97,0.11470
ENSG00000171148,TADA3,91,0.32483,72,-0.1075,68,-0.1336,75,0.02787
ENSG00000241553,ARPC4,75,-0.5063,104,-0.0125,128,0.33601,111,0.09810
ENSG00000214021,TTLL3,26,1.49577,8,-1.1083,13,0.31724,13,0.29613
ENSG00000156990,RPUSD3,28,-0.5236,43,0.46682,37,-0.1000,28,-0.5393
ENSG00000171135,JAGN1,20,-0.1807,22,-0.1021,18,-0.3953,34,0.64352
ENSG00000163703,CRELD1,32,-1.3682,86,0.61184,70,-0.1576,67,-0.2185
ENSG00000163704,PRRT3,19,-0.7569,30,-0.1146,52,0.84812,27,-0.1933
ENSG00000125037,EMC3,54,-0.9322,105,0.33076,130,0.44506,67,-0.6126
ENSG00000254999,BRK1,156,-0.5140,237,0.49341,183,-0.2676,166,-0.4195
ENSG00000157014,TATDN2,51,0.43854,34,-0.6023,74,1.05831,29,-0.4462
ENSG00000157020,SEC13,47,0.10889,43,-0.0841,42,-0.0642,48,0.14372
ENSG00000157087,ATP2B2,154,-1.4574,425,0.35295,564,0.57169,281,-0.5479
ENSG00000157103,SLC6A1,341,1.44756,132,-0.4468,65,-1.2537,134,-0.1389
ENSG00000196639,HRH1,40,1.18067,15,-0.9061,29,0.63125,19,-0.0424
ENSG00000197548,ATG7,13,-1.2173,33,0.59100,21,-0.5316,31,0.07101
ENSG00000144560,VGLL4,47,0.20270,42,0.11788,44,0.09854,26,-0.7141
ENSG00000144559,TAMM41,8,-0.6570,13,0.14263,14,0.06071,14,0.15329
ENSG00000157152,SYN2,127,-1.8565,450,0.24421,522,0.31876,490,0.21465
ENSG00000154743,TSEN2,6,-0.8455,13,0.90254,5,-1.2941,9,-0.2596
ENSG00000075975,MKRN2,30,-0.3684,41,0.35251,35,-0.1604,31,-0.3219
ENSG00000132155,RAF1,46,0.44151,31,-0.4499,43,0.31903,41,0.24577
ENSG00000144712,CAND2,16,0.14247,13,-0.4705,21,0.59628,18,0.28887
ENSG00000144713,RPL32,2583,0.70507,1664,-0.0568,926,-0.9329,1684,-0.0001
ENSG00000144711,IQSEC1,166,-0.4588,221,-0.0280,258,0.23696,253,0.20485
ENSG00000163517,HDAC11,30,-0.7068,44,-0.2832,44,-0.1094,87,1.03694
ENSG00000154764,WNT7A,2,-1.9814,7,-0.6083,21,1.46341,12,0.46876
ENSG00000163528,CHCHD4,14,-1.0399,32,0.71824,13,-1.2164,31,0.15016
ENSG00000170876,TMEM43,31,0.36358,23,-0.2751,32,0.42247,21,-0.2247
ENSG00000154767,XPC,34,0.31344,23,-0.7967,34,0.32196,51,1.01620
ENSG00000170860,LSM3,153,-0.0658,163,0.13021,135,-0.2635,160,0.01134
ENSG00000131389,SLC6A6,10,0.24237,7,-0.5795,12,0.62630,11,0.39968
ENSG00000154781,CCDC174,41,0.62094,24,-0.6704,33,0.26766,40,0.56999
ENSG00000225733,FGD5-AS1,147,0.49159,97,-0.4779,124,0.21625,135,0.35398
ENSG00000177463,NR2C2,40,-0.2141,44,-0.1999,60,0.43394,51,0.18226
ENSG00000131368,MRPS25,66,-0.1747,78,0.25946,57,-0.3916,71,-0.0661
ENSG00000131381,RBSN,68,0.13913,59,-0.2231,55,-0.2067,86,0.51001
ENSG00000131375,CAPN7,26,0.12980,22,-0.4032,23,-0.0163,37,0.71620
ENSG00000131370,SH3BP5,52,-0.9925,95,-0.1389,152,0.71985,111,0.19761
ENSG00000206562,METTL6,18,0.25559,15,-0.0610,16,0.10389,13,-0.2551
ENSG00000144597,EAF1,20,-0.8555,35,0.06106,39,0.19202,41,0.30501
ENSG00000131373,HACL1,9,-0.8962,18,0.66086,14,-0.1438,10,-0.6634
ENSG00000169814,BTD,11,0.31314,9,0.02662,4,-1.2834,12,0.44246
