Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000197713,RPE,23,-0.1042,20,-0.3011,12,-1.0297,18,-0.5620,31,0.40132,34,0.68393
ENSG00000115365,LANCL1,176,0.31178,56,-1.4377,162,0.17472,136,-0.1302,116,-0.3775,189,0.53759
ENSG00000178568,ERBB4,78,0.06943,143,1.05623,67,-0.1837,43,-1.0625,77,0.04941,95,0.46546
ENSG00000144451,SPAG16,112,0.92823,91,0.58922,118,1.01986,53,-0.3625,48,-0.4748,43,-0.6949
ENSG00000138363,ATIC,46,-0.0762,19,-1.3990,47,-0.0340,55,0.26798,42,-0.2439,55,0.26117
ENSG00000115414,FN1,23,0.29647,48,1.52985,17,-0.1606,1,-4.3307,47,1.79875,14,-0.5845
ENSG00000118242,MREG,2,-2.8476,2,-2.9290,32,0.92665,26,0.88560,17,-0.0473,13,-0.5443
ENSG00000079246,XRCC5,152,-0.0070,137,-0.1725,100,-0.6514,189,0.48876,119,-0.4207,150,-0.0357
ENSG00000260804,LINC01963,9,-2.1886,12,-1.8428,47,0.25203,37,-0.2057,38,-0.1084,65,0.99476
ENSG00000138375,SMARCAL1,9,-0.6734,10,-0.5249,14,0.08495,15,0.21501,13,-0.0730,15,0.16255
ENSG00000197756,RPL37A,2664,0.64149,1891,0.08891,3505,1.10374,864,-1.3792,3028,0.97598,1291,-0.5963
ENSG00000115457,IGFBP2,6,-2.6055,11,-1.6958,26,-0.4146,32,-0.1445,30,-0.2302,60,1.21959
ENSG00000115461,IGFBP5,405,2.92921,40,-1.1056,82,0.00380,84,0.06096,27,-1.7519,22,-2.1928
ENSG00000079308,TNS1,74,2.83215,18,0.24703,21,0.50600,6,-1.7133,14,-0.1594,7,-1.4148
ENSG00000163466,ARPC2,128,-0.9573,239,0.00471,299,0.35689,292,0.46544,194,-0.3516,213,-0.2118
ENSG00000127837,AAMP,29,-0.9784,47,-0.2627,54,-0.0453,54,-0.0857,49,-0.2176,76,0.61178
ENSG00000127838,PNKD,65,-1.0667,91,-0.5599,137,0.06674,82,-0.9152,182,0.58541,196,0.83562
ENSG00000135926,TMBIM1,36,1.43686,20,0.44688,17,0.20444,2,-3.2854,35,1.68891,9,-0.8441
ENSG00000135913,USP37,40,1.19551,26,0.48976,19,0.01505,25,0.65220,9,-1.1763,8,-1.4459
ENSG00000144580,CNOT9,24,-0.0171,20,-0.3262,7,-1.8535,27,0.15288,21,-0.3094,33,0.55790
ENSG00000115568,ZNF142,0,-5.7730,6,-1.2205,23,0.74132,15,0.12290,18,0.43978,15,0.09801
ENSG00000135929,CYP27A1,56,2.76545,12,0.07744,11,-0.1597,3,-2.4896,19,0.79617,5,-1.3493
ENSG00000171450,CDK5R2,18,-2.3713,51,-0.8507,90,0.00402,92,0.04892,94,0.07513,121,0.60391
ENSG00000115649,CNPPD1,15,0.03229,8,-0.8828,22,0.61377,13,-0.2712,8,-0.9815,22,0.76068
ENSG00000144567,RETREG2,58,-1.5872,83,-1.0465,85,-1.0054,171,0.07613,160,-0.0491,250,0.86645
ENSG00000158552,ZFAND2B,19,0.00812,11,-0.7619,15,-0.3466,18,-0.0678,28,0.68296,17,-0.1370
ENSG00000115657,ABCB6,19,-0.5016,11,-1.3276,15,-0.9196,32,0.41042,19,-0.6055,37,0.65016
ENSG00000198925,ATG9A,29,-1.0515,15,-1.9616,38,-0.6346,66,0.28873,64,0.19053,73,0.46319
ENSG00000163516,ANKZF1,19,0.55400,9,-0.5117,16,0.27088,15,0.25149,8,-0.8316,13,-0.0053
ENSG00000127824,TUBA4A,47,-2.7563,72,-2.1234,164,-0.9044,383,0.60398,169,-0.9220,464,0.95592
ENSG00000135924,DNAJB2,144,0.66101,44,-1.1771,83,-0.2207,88,-0.1806,93,-0.0472,113,0.32823
ENSG00000054356,PTPRN,38,-2.2578,78,-1.2119,96,-0.9132,211,0.44580,139,-0.3674,249,0.74351
ENSG00000072195,SPEG,8,-0.9742,11,-0.4501,9,-0.7936,15,-0.0392,23,0.78952,15,0.07103
ENSG00000123989,CHPF,24,-0.8944,21,-1.0706,25,-0.8302,34,-0.4617,59,0.54695,64,0.82188
ENSG00000124006,OBSL1,27,-0.3427,23,-0.5590,9,-1.9301,30,-0.1974,37,0.19265,49,0.76739
ENSG00000114923,SLC4A3,11,-1.6151,28,-0.2847,7,-2.2362,21,-0.8591,40,0.30616,63,1.40274
ENSG00000116106,EPHA4,8,-4.2238,92,-0.6726,21,-2.8420,173,0.45122,118,-0.3058,218,0.89936
ENSG00000163082,SGPP2,4,-2.7786,30,0.15978,9,-1.5930,14,-1.2573,29,0.13094,56,1.65910
ENSG00000116120,FARSB,18,-1.7247,37,-0.6713,12,-2.3688,71,0.47167,46,-0.3930,83,0.75679
ENSG00000123983,ACSL3,146,-0.9901,209,-0.4498,194,-0.5633,380,0.73015,220,-0.4053,281,0.01004
ENSG00000171951,SCG2,117,-1.3651,282,-0.0303,176,-0.7562,444,1.08060,168,-0.8872,255,-0.2279
ENSG00000085449,WDFY1,23,-0.3241,25,-0.1637,23,-0.3163,37,0.61512,28,-0.0269,21,-0.4937
ENSG00000135900,MRPL44,16,-1.1071,25,-0.3896,20,-0.7502,31,-0.1368,37,0.20738,45,0.64826
ENSG00000135919,SERPINE2,114,-0.4750,209,0.47396,71,-1.1914,129,-0.3894,278,1.08242,133,-0.2881
ENSG00000036257,CUL3,69,-0.5641,70,-0.5534,70,-0.5452,114,0.29994,82,-0.3342,122,0.41146
ENSG00000135905,DOCK10,146,4.07074,5,-1.8656,11,-0.9057,7,-1.7580,10,-1.0343,8,-1.4721
ENSG00000168958,MFF,53,-0.7501,56,-0.6712,54,-0.7144,76,-0.2587,110,0.43912,115,0.59043
ENSG00000173744,AGFG1,60,-0.1396,58,-0.2086,58,-0.2000,75,0.28162,63,-0.0816,63,-0.0738
ENSG00000153820,SPHKAP,8,-1.9288,35,0.33619,5,-2.4429,34,0.44166,15,-1.0282,41,0.77703
ENSG00000153823,PID1,9,-1.4928,29,0.29810,47,1.06633,21,-0.2813,27,0.18160,22,-0.1431
ENSG00000187957,DNER,236,0.94118,83,-0.7234,98,-0.4665,75,-1.0923,148,0.19548,191,0.76223
ENSG00000153827,TRIP12,147,0.20125,118,-0.1453,81,-0.7197,155,0.41075,100,-0.4336,128,-0.0089
ENSG00000163053,SLC16A14,4,-2.3683,10,-1.2145,7,-1.7650,24,0.08572,27,0.23742,36,0.88783
ENSG00000135932,CAB39,85,-0.9466,91,-0.8435,127,-0.3450,128,-0.4371,147,-0.1242,263,1.09087
ENSG00000135916,ITM2C,200,-1.0676,347,-0.2252,257,-0.6878,307,-0.5458,676,0.96268,477,0.34379
ENSG00000204128,C2orf72,32,-0.0220,34,0.06189,19,-0.8157,27,-0.4369,57,1.00388,30,-0.1905
ENSG00000173692,PSMD1,222,-0.1134,192,-0.3416,157,-0.6530,326,0.73473,135,-0.9427,242,0.01908
ENSG00000135931,ARMC9,4,-2.0367,7,-1.3263,8,-1.0064,19,0.31574,15,-0.1685,24,0.78850
ENSG00000115053,NCL,1434,1.20238,929,0.47348,838,0.30772,854,0.48799,291,-1.4025,362,-1.1417
ENSG00000187514,PTMA,3854,2.07780,1399,0.30079,1940,0.83601,918,-0.4767,764,-0.6935,500,-1.4619
ENSG00000156973,PDE6D,17,-0.2805,13,-0.6646,9,-1.2078,20,-0.1218,20,-0.0716,31,0.77701
ENSG00000144524,COPS7B,10,-0.7676,9,-0.9045,8,-1.1655,20,0.33911,21,0.34622,19,0.17843
ENSG00000144535,DIS3L2,41,1.57832,27,0.85772,3,-2.2850,13,-0.3252,10,-0.7645,15,-0.1084
ENSG00000135930,EIF4E2,35,-0.6168,79,0.66655,73,0.52638,48,-0.1798,46,-0.2280,52,0.00063
ENSG00000115468,EFHD1,278,3.07855,27,-1.0335,52,-0.0146,15,-2.2487,68,0.45644,27,-1.1574
ENSG00000204120,GIGYF2,244,1.17709,183,0.69711,113,-0.0805,135,0.29016,55,-1.2522,78,-0.7544
ENSG00000182600,SNORC,207,0.78731,159,0.35278,142,0.17769,50,-1.7234,287,1.58936,81,-0.8083
ENSG00000066248,NGEF,41,-2.3715,84,-1.3046,146,-0.4645,265,0.69235,176,-0.1990,229,0.29434
ENSG00000085978,ATG16L1,13,-1.0073,18,-0.5300,16,-0.7282,32,0.55686,19,-0.4641,30,0.32845
ENSG00000077044,DGKD,16,0.29045,14,0.10939,9,-0.5513,8,-0.9256,17,0.43436,18,0.57035
ENSG00000085982,USP40,55,1.97616,12,-0.4719,12,-0.4658,14,-0.3474,22,0.41404,8,-1.2792
ENSG00000188042,ARL4C,39,-1.5685,163,0.64297,64,-0.8139,105,-0.0692,104,-0.0724,137,0.45904
ENSG00000157985,AGAP1,298,1.23160,202,0.57137,287,1.16509,104,-0.6112,148,0.08376,64,-1.3698
ENSG00000132321,IQCA1,145,1.38991,119,1.04640,49,-0.3683,59,-0.1205,58,-0.1371,28,-1.3616
ENSG00000198612,COPS8,31,-1.9379,70,-0.7535,120,0.06988,110,-0.0928,117,0.04076,160,0.68381
ENSG00000124831,LRRFIP1,57,-0.7409,132,0.56483,50,-0.9463,120,0.60362,64,-0.6248,88,-0.0916
ENSG00000132329,RAMP1,64,-0.3517,69,-0.2345,23,-1.8956,35,-1.5205,149,1.16473,122,0.87827
ENSG00000184182,UBE2F,23,-1.0292,35,-0.4268,18,-1.3626,34,-0.5940,68,0.72767,66,0.76900
ENSG00000132323,ILKAP,32,0.17530,6,-2.2297,12,-1.2923,29,0.01117,28,-0.0614,41,0.73113
ENSG00000144485,HES6,45,-0.0690,67,0.56392,42,-0.2005,17,-1.8117,89,1.17707,55,0.30996
ENSG00000132326,PER2,16,-0.3327,15,-0.4592,11,-0.9186,26,0.57162,22,0.18464,17,-0.2983
ENSG00000204104,TRAF3IP1,59,0.15331,96,0.95077,89,0.83014,47,-0.2440,48,-0.1752,37,-0.6797
ENSG00000065802,ASB1,43,0.91990,30,0.35401,27,0.17736,17,-0.6891,32,0.46086,20,-0.3848
ENSG00000068024,HDAC4,36,0.47744,19,-0.4671,33,0.36417,34,0.57243,16,-0.8162,20,-0.4813
ENSG00000130414,NDUFA10,99,-0.2971,77,-0.6738,120,0.00197,120,-0.0068,107,-0.1990,150,0.45158
ENSG00000172428,COPS9,284,-0.7337,380,-0.2885,619,0.48476,297,-0.8549,763,0.94815,495,0.15751
ENSG00000063660,GPC1,19,-1.8496,42,-0.7127,33,-1.0884,56,-0.3561,92,0.55834,100,0.83837
ENSG00000188542,DUSP28,8,-0.7555,3,-2.3457,13,-0.0791,10,-0.6169,29,1.40155,14,0.07986
ENSG00000130294,KIF1A,389,-0.0739,427,0.07254,501,0.32818,345,-0.3438,479,0.28578,411,0.01662
ENSG00000122085,MTERF4,28,0.09675,18,-0.5588,22,-0.3066,27,0.04757,31,0.26287,26,0.00440
ENSG00000115685,PPP1R7,65,-1.1522,114,-0.3032,112,-0.3251,146,0.12310,143,0.05602,166,0.36080
ENSG00000115677,HDLBP,181,0.22994,139,-0.1844,138,-0.1877,156,-0.0014,137,-0.2275,173,0.19846
ENSG00000168385,SEPTIN2,323,1.41950,178,0.41365,144,0.07177,88,-0.8666,192,0.60574,88,-0.8006
ENSG00000115694,STK25,44,-1.0640,32,-1.5164,80,-0.1448,81,-0.1763,113,0.44542,117,0.56825
ENSG00000176720,BOK,107,3.24300,3,-2.5060,7,-1.4521,12,-0.8767,7,-1.5315,16,-0.3195
ENSG00000176946,THAP4,19,-0.7886,26,-0.3058,19,-0.7678,22,-0.7341,43,0.53151,48,0.85073
ENSG00000168397,ATG4B,24,-0.6654,11,-1.7657,10,-1.8839,37,0.03064,35,-0.0632,59,0.98181
ENSG00000168395,ING5,40,0.13168,51,0.51581,41,0.17214,35,-0.0834,27,-0.5012,38,0.05392
ENSG00000180902,D2HGDH,12,-0.3380,5,-1.6999,6,-1.3851,13,-0.3731,24,0.77274,21,0.62066
ENSG00000134121,CHL1,89,-1.8954,216,-0.5761,270,-0.2312,410,0.63147,200,-0.7404,380,0.38584
ENSG00000144619,CNTN4,16,-2.1738,75,0.10952,76,0.12934,108,1.05043,36,-1.0751,58,-0.3698
ENSG00000072756,TRNT1,16,-0.3954,30,0.60406,12,-0.7282,26,0.54510,11,-1.0034,20,-0.0046
ENSG00000113851,CRBN,100,-0.2408,105,-0.1695,78,-0.6263,145,0.48841,85,-0.5369,124,0.11136
ENSG00000175928,LRRN1,17,0.31885,21,0.58076,7,-1.0954,10,-0.6513,17,0.27767,17,0.36975
ENSG00000150995,ITPR1,87,-1.9902,318,-0.0389,415,0.38323,445,0.73908,252,-0.4360,269,-0.3559
ENSG00000134107,BHLHE40,26,-1.2569,30,-1.0860,20,-1.6281,66,0.17107,73,0.32304,81,0.58550
ENSG00000134108,ARL8B,75,-1.4742,128,-0.6718,111,-0.8855,212,0.15029,200,0.01408,271,0.64429
ENSG00000134109,EDEM1,8,-0.6950,17,0.38775,0,-5.7481,16,0.33095,17,0.38140,13,-0.0303
ENSG00000196277,GRM7,4,-2.5110,25,0.01004,1,-4.3811,28,0.28445,16,-0.6806,41,1.03999
ENSG00000196220,SRGAP3,39,-1.0446,87,0.18812,39,-1.0374,98,0.56876,78,0.02200,70,-0.1835
ENSG00000206573,THUMPD3-AS1,31,0.26269,38,0.57853,3,-3.2667,33,0.52322,19,-0.5233,24,-0.1380
ENSG00000134077,THUMPD3,51,0.34939,37,-0.1736,52,0.38138,35,-0.3366,29,-0.5983,52,0.46693
ENSG00000168137,SETD5,124,0.82288,135,0.97104,39,-0.9964,93,0.53136,55,-0.5129,37,-1.2328
ENSG00000156959,LHFPL4,5,-2.6246,22,-0.6284,29,-0.1925,28,-0.3493,29,-0.2000,56,1.15542
ENSG00000163719,MTMR14,11,-0.1098,13,0.08735,4,-1.6435,8,-0.8045,14,0.18839,20,0.98673
ENSG00000144550,CPNE9,1,-3.9748,6,-1.5688,16,-0.1658,19,0.17493,19,0.11721,25,0.69503
ENSG00000134072,CAMK1,15,-2.0668,21,-1.5480,31,-0.9929,74,0.49349,54,-0.1544,81,0.62475
ENSG00000171148,TADA3,51,-0.5254,93,0.41732,57,-0.3540,41,-1.0528,120,0.96722,83,0.29757
ENSG00000241553,ARPC4,61,-0.7754,51,-1.0544,56,-0.9196,99,-0.0507,112,0.16463,144,0.71143
ENSG00000156990,RPUSD3,17,-0.9519,24,-0.4218,20,-0.7069,28,-0.2520,38,0.30005,45,0.66346
ENSG00000171135,JAGN1,18,0.05424,12,-0.6117,5,-1.9058,15,-0.2577,14,-0.3403,28,1.01567
ENSG00000163703,CRELD1,16,-2.0631,25,-1.3636,16,-2.0451,67,0.15858,49,-0.4031,109,1.19874
ENSG00000163704,PRRT3,11,-1.9758,27,-0.6148,22,-0.9675,50,0.43112,33,-0.3836,56,0.63668
ENSG00000125037,EMC3,47,-0.9031,54,-0.7203,62,-0.5065,98,0.29860,79,-0.1407,105,0.40940
ENSG00000254999,BRK1,61,-1.5455,95,-0.8737,170,0.02116,161,-0.0929,217,0.45719,204,0.38638
ENSG00000157014,TATDN2,25,-0.6698,24,-0.7106,29,-0.4525,41,0.16794,56,0.68814,35,-0.1776
ENSG00000157020,SEC13,20,-0.5237,21,-0.4214,11,-1.4181,28,0.02360,27,-0.0135,38,0.63904
ENSG00000157087,ATP2B2,62,-3.0108,316,-0.6115,274,-0.8284,500,0.14482,514,0.16199,647,0.66090
ENSG00000157103,SLC6A1,133,-0.3779,276,0.78667,124,-0.4771,92,-1.1647,230,0.54830,223,0.55741
ENSG00000197548,ATG7,15,-0.5417,16,-0.3812,1,-3.5791,21,-0.0001,19,-0.1709,33,0.90482
ENSG00000144560,VGLL4,29,-0.4863,52,0.43555,20,-1.0130,24,-0.9745,46,0.24697,63,0.95062
ENSG00000157152,SYN2,57,-2.6530,117,-1.5924,365,0.14197,423,0.54927,295,-0.2114,395,0.33154
ENSG00000075975,MKRN2,7,-2.3303,11,-1.6324,40,0.26505,40,0.39145,32,-0.0770,40,0.36128
ENSG00000132155,RAF1,31,-0.0390,31,-0.0409,6,-2.3330,33,0.08020,31,-0.0245,39,0.42850
ENSG00000144712,CAND2,5,-1.6643,5,-1.8954,2,-2.6991,21,0.41066,14,-0.2971,28,0.97109
ENSG00000144713,RPL32,1410,0.36257,965,-0.2361,2179,1.08572,699,-0.9317,1829,0.89817,821,-0.5759
ENSG00000144711,IQSEC1,109,-1.2872,231,-0.1405,295,0.24452,201,-0.4726,356,0.61285,295,0.30422
ENSG00000163517,HDAC11,107,1.40946,34,-0.4466,35,-0.3818,29,-0.8666,57,0.39746,46,0.03079
ENSG00000163528,CHCHD4,14,-0.9515,43,0.78182,16,-0.7386,24,-0.1662,32,0.31604,27,0.08106
ENSG00000170876,TMEM43,26,-0.0204,17,-0.6483,13,-1.0569,27,0.06498,28,0.10898,31,0.36402
ENSG00000154767,XPC,108,1.72948,29,-0.4425,53,0.49348,40,0.06068,14,-1.5736,29,-0.5400
ENSG00000170860,LSM3,85,0.02232,46,-0.9060,87,0.06171,83,-0.0157,103,0.37202,82,-0.0308
ENSG00000154781,CCDC174,89,1.26779,68,0.81479,55,0.45983,46,0.25036,23,-0.9766,17,-1.4881
ENSG00000225733,FGD5-AS1,123,0.34469,113,0.20191,99,-0.0074,78,-0.4973,138,0.58902,90,-0.1904
ENSG00000177463,NR2C2,32,-0.5954,40,-0.2370,61,0.41591,47,0.01536,51,0.13080,47,-0.0144
ENSG00000131368,MRPS25,24,-1.2805,44,-0.3486,31,-0.9167,55,-0.0312,56,0.00764,79,0.72606
ENSG00000131381,RBSN,103,0.84334,52,-0.2361,60,-0.0285,49,-0.4432,73,0.32057,58,-0.0973
ENSG00000131375,CAPN7,31,0.36455,21,-0.1996,24,-0.0342,23,-0.0910,16,-0.6531,30,0.41743
ENSG00000131370,SH3BP5,150,0.44674,73,-0.6717,82,-0.4983,157,0.77590,78,-0.6088,89,-0.4320
ENSG00000206562,METTL6,16,-0.1834,10,-0.8777,18,-0.0664,26,0.85262,16,-0.2503,13,-0.5984
ENSG00000144597,EAF1,15,-1.2151,23,-0.5836,22,-0.6400,39,0.30823,30,-0.1993,44,0.49275
ENSG00000206560,ANKRD28,66,0.56751,36,-0.3617,28,-0.7398,59,0.56913,39,-0.2840,36,-0.4458
ENSG00000131386,GALNT15,149,4.03795,22,0.10600,12,-0.7433,4,-2.8053,12,-0.8005,7,-1.7407
ENSG00000154813,DPH3,30,-0.1987,20,-0.8411,37,0.12135,42,0.41057,21,-0.8078,40,0.26879
ENSG00000131378,RFTN1,10,-1.5532,12,-1.3648,13,-1.2362,42,0.87823,26,-0.1993,32,0.16058
ENSG00000154822,PLCL2,9,-2.2107,26,-0.7254,72,0.90172,52,0.52637,24,-0.8502,44,0.11262
ENSG00000131374,TBC1D5,88,0.19556,88,0.19806,75,-0.0689,64,-0.4021,85,0.14085,86,0.19608
ENSG00000182568,SATB1,75,-1.4220,244,0.38502,226,0.26291,174,-0.2035,170,-0.2031,239,0.44378
ENSG00000183960,KCNH8,140,4.98096,5,-1.5404,2,-2.8173,6,-1.5345,2,-2.8880,2,-2.9339
ENSG00000144566,RAB5A,132,0.04208,117,-0.1502,148,0.22581,113,-0.2679,130,0.01879,144,0.22745
ENSG00000114166,KAT2B,124,1.44882,98,1.03748,71,0.50246,29,-1.0796,71,0.58106,22,-1.4578
ENSG00000151789,ZNF385D,21,-2.0492,156,1.00002,151,0.94226,91,0.17094,51,-0.8373,72,-0.2823
ENSG00000182247,UBE2E2,43,-0.8608,40,-0.9403,98,0.42400,81,0.18638,50,-0.6782,97,0.52823
ENSG00000170142,UBE2E1,59,-0.0325,48,-0.3501,34,-0.8620,37,-0.9539,84,0.60736,88,0.78906
ENSG00000197885,NKIRAS1,36,-1.0539,26,-1.5449,54,-0.4370,89,0.50002,66,-0.1289,85,0.33552
ENSG00000174748,RPL15,650,-0.2920,588,-0.4468,828,0.08824,622,-0.4729,1229,0.82399,796,0.02995
ENSG00000174738,NR1D2,38,-0.8879,66,-0.0579,66,-0.0590,62,-0.2009,74,0.13723,85,0.42506
ENSG00000151090,THRB,34,-2.3062,192,0.32376,147,-0.1012,234,0.97662,118,-0.4828,113,-0.5975
ENSG00000077097,TOP2B,216,0.33600,210,0.28619,176,0.00901,213,0.44528,114,-0.7060,139,-0.4222
ENSG00000151092,NGLY1,12,-0.6762,14,-0.4296,12,-0.6856,17,-0.1235,17,-0.1610,27,0.77446
ENSG00000179796,LRRC3B,16,-0.7263,44,0.84619,58,1.33797,15,-1.0738,43,0.94245,15,-0.9063
ENSG00000033867,SLC4A7,52,-0.5699,197,1.60686,167,1.31447,76,0.02504,51,-0.6340,27,-1.7587
ENSG00000187118,CMC1,16,-0.6850,26,0.06411,29,0.21277,16,-0.9131,30,0.29575,36,0.73895
ENSG00000163512,AZI2,126,0.20623,140,0.37868,179,0.78316,90,-0.4218,117,0.10885,95,-0.2843
ENSG00000144642,RBMS3,28,0.55446,56,1.75999,12,-0.7095,10,-1.1680,25,0.46431,15,-0.4526
ENSG00000163527,STT3B,43,-0.6863,50,-0.4603,61,-0.1477,90,0.69515,55,-0.3251,60,-0.2102
ENSG00000144645,OSBPL10,4,-2.1907,5,-1.8784,23,0.28909,23,0.38699,19,-0.0673,23,0.36769
ENSG00000152642,GPD1L,22,-1.5137,25,-1.2678,23,-1.3998,54,-0.1906,59,0.01196,101,1.16067
ENSG00000144635,DYNC1LI1,47,-0.9250,96,0.17697,58,-0.5970,105,0.44671,45,-1.0624,108,0.44239
ENSG00000182973,CNOT10,13,0.14918,10,-0.3542,5,-1.1406,9,-0.5015,19,0.77999,14,0.26362
ENSG00000170266,GLB1,6,-1.3252,15,0.05151,12,-0.2680,7,-1.3399,18,0.40978,25,1.20086
ENSG00000170275,CRTAP,87,0.96770,54,0.20126,49,0.03657,39,-0.4293,60,0.41313,36,-0.5253
ENSG00000173705,SUSD5,9,-1.0160,24,0.41794,11,-0.7917,23,0.46586,11,-0.8408,21,0.29216
ENSG00000153558,FBXL2,10,-2.0368,27,-0.6621,23,-0.8655,54,0.60510,29,-0.5946,55,0.54713
ENSG00000153560,UBP1,30,-1.0403,52,-0.2363,76,0.36750,71,0.38967,54,-0.1742,56,-0.1201
ENSG00000163539,CLASP2,272,-0.1052,188,-0.6783,249,-0.2427,320,0.20870,259,-0.2005,329,0.24029
ENSG00000170248,PDCD6IP,77,-0.0023,64,-0.2689,33,-1.2659,73,-0.1051,66,-0.2538,107,0.68700
ENSG00000172995,ARPP21,144,-0.8470,228,-0.1364,198,-0.3562,346,0.78777,171,-0.6292,230,-0.1468
ENSG00000168016,TRANK1,6,-1.4085,28,0.88939,0,-4.6804,21,0.65256,6,-1.4670,20,0.44195
ENSG00000178567,EPM2AIP1,84,-0.5337,158,0.44222,124,0.05841,136,0.28653,92,-0.4369,113,-0.1021
ENSG00000076242,MLH1,12,-0.8077,10,-1.0881,19,-0.1579,23,0.25210,15,-0.5012,28,0.61030
ENSG00000093167,LRRFIP2,84,0.94546,44,-0.0704,31,-0.6107,54,0.33139,28,-0.8543,43,-0.1633
ENSG00000144674,GOLGA4,1165,1.75082,723,0.90398,407,-0.0280,479,0.32658,121,-1.9655,173,-1.5159
ENSG00000235257,ITGA9-AS1,10,-0.3430,36,1.70364,21,0.82908,7,-1.1666,12,-0.1020,11,-0.1878
ENSG00000144677,CTDSPL,21,-0.4475,21,-0.4548,13,-1.1782,35,0.48600,45,0.83411,18,-0.7861
ENSG00000060971,ACAA1,36,-0.4612,29,-0.7873,26,-0.9849,44,-0.2572,62,0.41199,67,0.62148
ENSG00000172939,OXSR1,46,0.47647,44,0.40055,14,-1.2969,42,0.44766,11,-1.8119,39,0.26194
ENSG00000114742,WDR48,74,0.25806,49,-0.3875,76,0.30100,71,0.28000,50,-0.3907,57,-0.1899
ENSG00000114745,GORASP1,25,-0.0813,16,-0.7708,20,-0.4046,22,-0.3488,32,0.34952,34,0.50429
ENSG00000144659,SLC25A38,11,-0.7110,17,-0.0624,8,-1.1236,13,-0.5983,19,0.14384,28,0.98801
ENSG00000168028,RPSA,702,0.35530,532,-0.0821,623,0.16592,361,-0.8735,961,0.99806,503,-0.2047
ENSG00000168314,MOBP,6359,3.80791,462,-1.0969,3002,1.98375,201,-2.7075,197,-2.4744,109,-3.4892
ENSG00000170011,MYRIP,26,-1.2657,43,-0.4980,86,0.58501,68,0.31451,58,-0.0289,56,-0.1115
ENSG00000114784,EIF1B,93,-1.0537,108,-0.8175,146,-0.3609,167,-0.2081,205,0.18485,262,0.72712
ENSG00000168032,ENTPD3,0,-6.9259,16,-0.1307,2,-2.8237,18,0.00015,12,-0.6444,34,1.37172
ENSG00000188846,RPL14,456,-0.5474,825,0.37994,912,0.54397,520,-0.4569,942,0.67156,546,-0.3262
ENSG00000172888,ZNF621,36,1.34868,31,1.10294,13,-0.2388,10,-0.8575,20,0.39496,9,-0.8880
ENSG00000168036,CTNNB1,183,-0.0277,119,-0.6900,192,0.04408,191,0.05538,180,-0.0597,206,0.19491
ENSG00000182606,TRAK1,30,-1.2192,48,-0.5371,54,-0.3518,73,0.14645,75,0.16148,81,0.34818
ENSG00000187094,CCK,61,-4.0419,225,-2.1491,606,-0.6698,1271,0.72843,776,-0.3168,1231,0.55634
ENSG00000114812,VIPR1,3,-2.9857,6,-1.9280,20,-0.1842,31,0.77099,21,-0.1177,25,0.18788
ENSG00000093183,SEC22C,80,0.88515,56,0.29137,60,0.39971,42,-0.2087,36,-0.4084,40,-0.2741
ENSG00000008324,SS18L2,16,-1.4548,22,-0.9655,21,-0.9956,54,0.63012,39,-0.0807,47,0.25463
ENSG00000114857,NKTR,407,1.71084,272,0.99626,73,-1.0808,181,0.45942,63,-1.3704,57,-1.6380
ENSG00000114853,ZBTB47,75,1.04559,59,0.62485,48,0.29518,21,-1.2341,49,0.36189,38,-0.0864
ENSG00000010282,HHATL,175,2.27053,45,-0.0636,15,-1.7327,21,-1.4710,73,0.78523,34,-0.6092
ENSG00000181061,HIGD1A,185,-0.5057,177,-0.5759,238,-0.1195,242,-0.1256,298,0.26522,305,0.34241
ENSG00000144647,POMGNT2,12,-1.4492,15,-1.1419,3,-3.2650,28,-0.2884,30,-0.1362,61,1.43712
ENSG00000163788,SNRK,28,-1.0799,71,0.34391,38,-0.6147,54,-0.1313,76,0.50989,60,0.10725
ENSG00000160746,ANO10,36,0.29101,31,0.06404,7,-2.1023,38,0.60034,16,-1.0203,32,0.16061
ENSG00000011198,ABHD5,67,1.87013,36,0.76653,13,-0.8104,18,-0.3978,19,-0.2362,13,-0.9505
ENSG00000179152,TCAIM,23,0.20684,19,-0.0838,19,-0.0973,16,-0.4307,21,0.04705,25,0.40282
ENSG00000185219,ZNF445,37,0.62117,30,0.27825,23,-0.1488,24,-0.1002,26,0.05796,21,-0.3104
ENSG00000186448,ZNF197,37,1.03229,20,0.04697,13,-0.6100,18,-0.1664,17,-0.1805,19,-0.0548
ENSG00000163807,KIAA1143,72,0.08353,86,0.35710,112,0.78418,75,0.17857,61,-0.1907,44,-0.7860
ENSG00000169964,TMEM42,18,-0.0549,10,-0.8410,5,-1.7522,14,-0.4676,24,0.44814,27,0.78629
ENSG00000163812,ZDHHC3,13,-1.2586,36,0.19870,17,-0.9156,28,-0.2138,25,-0.3812,49,0.93102
ENSG00000075914,EXOSC7,8,-1.3481,12,-0.6447,9,-1.1911,18,-0.1302,20,0.08830,30,0.89921
