Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000163466,ARPC2,151,-0.7350,247,0.02880,157,-0.6744,247,0.02471,241,-0.0148,276,0.33093
ENSG00000127837,AAMP,30,-1.2174,57,-0.2767,70,0.06130,64,-0.0915,41,-0.7415,85,0.62657
ENSG00000127838,PNKD,66,-0.9345,152,0.39820,104,-0.2445,87,-0.5549,116,-0.0725,139,0.34299
ENSG00000135913,USP37,22,0.47439,9,-0.8992,15,-0.1445,19,0.28102,38,1.38079,13,-0.5486
ENSG00000144580,CNOT9,23,-0.0105,15,-0.7059,34,0.58428,25,0.12758,19,-0.3311,25,0.14540
ENSG00000115568,ZNF142,12,-0.1479,11,-0.2760,19,0.59680,12,-0.1529,8,-0.7221,14,0.23586
ENSG00000163481,RNF25,3,-2.4341,13,-0.4938,4,-2.0314,20,0.24971,25,0.56499,22,0.63955
ENSG00000171450,CDK5R2,40,-1.2537,97,0.12657,92,0.02675,62,-0.6380,73,-0.3317,113,0.58965
ENSG00000115649,CNPPD1,14,-0.3553,19,0.09628,34,0.97502,6,-1.7097,9,-1.0725,22,0.52493
ENSG00000144567,RETREG2,91,-0.9860,137,-0.3968,147,-0.2548,171,-0.0267,167,-0.0646,212,0.53956
ENSG00000158552,ZFAND2B,27,-0.0911,23,-0.3854,33,0.20859,25,-0.2554,11,-1.4128,36,0.58359
ENSG00000115657,ABCB6,21,-0.7066,20,-0.7986,61,0.97791,22,-0.6744,34,0.04846,39,0.45634
ENSG00000198925,ATG9A,42,-0.8310,55,-0.4364,102,0.55183,53,-0.4981,45,-0.7300,91,0.65312
ENSG00000163516,ANKZF1,11,-0.7357,10,-0.9678,63,2.19372,9,-1.0766,10,-0.8914,18,0.06939
ENSG00000115661,STK16,17,-0.0785,17,-0.0899,9,-0.9600,15,-0.2665,8,-1.1627,23,0.69537
ENSG00000127824,TUBA4A,74,-2.7518,198,-1.3882,403,-0.2240,266,-0.9196,627,0.47713,709,1.28766
ENSG00000135924,DNAJB2,195,0.87410,78,-0.6185,182,0.76402,63,-0.9589,196,0.88458,101,-0.2751
ENSG00000054356,PTPRN,43,-2.4294,149,-0.6359,217,-0.0093,140,-0.7348,179,-0.3049,320,1.13507
ENSG00000072195,SPEG,13,-0.7115,20,-0.0370,34,0.79764,12,-0.8109,33,0.74056,20,-0.0180
ENSG00000123989,CHPF,61,0.07152,59,0.01947,31,-0.9416,46,-0.4212,20,-1.5897,76,0.71557
ENSG00000124006,OBSL1,42,-0.1726,56,0.31014,46,-0.0467,31,-0.6721,18,-1.4588,57,0.49841
ENSG00000114923,SLC4A3,25,-0.9060,50,0.19708,26,-0.8120,40,-0.1955,24,-0.9506,57,0.62626
ENSG00000116106,EPHA4,16,-3.5107,108,-0.8319,86,-1.1055,213,0.31557,37,-2.3635,271,1.27740
ENSG00000163082,SGPP2,3,-3.0364,27,0.06678,26,0.01791,20,-0.4224,25,-0.0672,33,0.61168
ENSG00000116120,FARSB,26,-1.5207,41,-0.9270,96,0.43755,61,-0.2992,78,0.10512,93,0.69126
ENSG00000123983,ACSL3,113,-1.1702,187,-0.4365,230,-0.0803,268,0.17816,210,-0.2199,289,0.46415
ENSG00000171951,SCG2,101,-1.8463,216,-0.7668,184,-0.9476,639,1.17713,244,-0.5206,373,0.22008
ENSG00000085449,WDFY1,35,-0.3230,40,-0.1159,50,0.22355,40,-0.1404,35,-0.3355,48,0.25239
ENSG00000135900,MRPL44,9,-1.7686,21,-0.5377,24,-0.2842,24,-0.3376,32,0.18037,39,0.79492
ENSG00000135919,SERPINE2,127,-0.1736,245,1.00918,160,0.18534,48,-1.7351,4,-5.2726,166,0.40283
ENSG00000036257,CUL3,54,-0.9298,79,-0.4029,68,-0.5824,113,0.21075,80,-0.3533,123,0.55147
ENSG00000168958,MFF,84,-0.1623,80,-0.2604,109,0.24168,74,-0.4029,80,-0.2357,108,0.37964
ENSG00000173744,AGFG1,41,-0.6902,49,-0.4401,74,0.22940,60,-0.1256,58,-0.1603,76,0.43773
ENSG00000153820,SPHKAP,1,-3.9904,20,-0.4551,24,-0.1422,54,1.39598,28,0.09513,22,-0.3600
ENSG00000153823,PID1,45,0.13136,33,-0.4069,17,-1.3446,36,-0.2339,59,0.53911,48,0.38026
ENSG00000187957,DNER,123,0.00940,119,-0.0408,101,-0.2888,219,1.09466,102,-0.2776,92,-0.6347
ENSG00000153827,TRIP12,103,-0.2932,85,-0.6280,142,0.21211,136,0.15909,162,0.42417,128,0.07767
ENSG00000163053,SLC16A14,10,-1.5029,20,-0.5958,44,0.65978,25,-0.2182,28,-0.0384,35,0.47652
ENSG00000135932,CAB39,62,-1.1602,115,-0.2520,81,-0.7626,126,-0.0993,101,-0.4282,174,0.74968
ENSG00000135916,ITM2C,328,-0.0154,429,0.45972,262,-0.3676,165,-1.1461,258,-0.3887,388,0.41696
ENSG00000204128,C2orf72,36,0.02856,49,0.58266,42,0.28964,25,-0.5994,20,-0.8632,36,0.02238
ENSG00000173692,PSMD1,130,-1.2529,132,-1.3118,227,-0.4059,380,0.45205,396,0.47021,352,0.47285
ENSG00000135931,ARMC9,9,-1.0239,9,-1.1742,15,-0.3281,19,0.06067,1,-3.5601,28,1.24111
ENSG00000115053,NCL,888,0.27024,494,-0.6928,565,-0.4372,1281,0.99509,670,-0.1740,662,-0.2911
ENSG00000187514,PTMA,2916,1.40976,1106,-0.2079,1202,-0.0604,1525,0.35345,1583,0.37770,805,-0.9604
ENSG00000156973,PDE6D,10,-0.7430,17,0.09258,23,0.50001,16,-0.0392,18,0.14028,16,-0.0707
ENSG00000144524,COPS7B,19,-0.3413,30,0.45262,31,0.44662,20,-0.2477,15,-0.6510,23,-0.0454
ENSG00000144535,DIS3L2,18,0.18214,4,-2.1398,43,1.68225,19,0.32204,8,-0.9856,15,-0.1397
ENSG00000135930,EIF4E2,36,-0.6710,65,0.29097,41,-0.4554,63,0.24397,49,-0.1878,56,0.03053
ENSG00000115468,EFHD1,165,2.97057,29,-0.1981,40,0.30477,3,-3.3527,73,1.31886,10,-2.2514
ENSG00000204120,GIGYF2,156,0.40865,98,-0.3516,66,-0.9109,236,1.27363,67,-0.8907,98,-0.4842
ENSG00000182600,SNORC,335,2.57181,123,0.79308,106,0.45678,14,-2.6300,66,-0.2932,34,-1.6974
ENSG00000066248,NGEF,45,-2.2981,137,-0.7025,185,-0.1896,107,-1.0977,211,0.01346,315,1.24745
ENSG00000085978,ATG16L1,10,-1.2506,12,-1.0486,42,1.00745,15,-0.6618,17,-0.4484,30,0.75069
ENSG00000077044,DGKD,12,-0.1234,15,0.16513,31,1.35669,18,0.50567,6,-1.2426,9,-0.7868
ENSG00000188042,ARL4C,54,-1.1073,131,0.26792,102,-0.1523,222,1.28884,43,-1.4409,89,-0.5417
ENSG00000157985,AGAP1,258,1.10603,178,0.54095,82,-0.7326,160,0.35390,190,0.58807,74,-1.2151
ENSG00000132321,IQCA1,117,1.19705,48,-0.2541,96,0.87229,69,0.35729,27,-1.1023,40,-0.7599
ENSG00000198612,COPS8,55,-1.0112,83,-0.4393,80,-0.4504,69,-0.7443,123,0.21008,146,0.85751
ENSG00000124831,LRRFIP1,49,-1.1618,78,-0.5009,161,0.68759,187,1.08060,42,-1.3699,95,-0.2319
ENSG00000132329,RAMP1,145,0.85281,144,0.95932,53,-0.7414,47,-0.9864,8,-3.4888,88,0.06515
ENSG00000184182,UBE2F,39,-0.2641,76,0.88457,35,-0.4529,33,-0.5758,20,-1.2953,50,0.15892
ENSG00000132323,ILKAP,21,-0.8501,31,-0.3155,32,-0.2192,26,-0.6053,36,-0.0283,48,0.73456
ENSG00000144485,HES6,66,0.94347,54,0.69779,23,-0.6794,29,-0.4105,34,-0.0989,30,-0.4490
ENSG00000132326,PER2,28,0.45041,19,-0.1289,27,0.38817,24,0.23657,15,-0.4462,19,-0.2496
ENSG00000204104,TRAF3IP1,52,-0.1665,63,0.11732,36,-0.7279,109,1.16673,49,-0.2631,44,-0.6387
ENSG00000065802,ASB1,28,0.19539,34,0.57292,10,-1.3967,22,-0.1519,26,0.06572,24,-0.0777
ENSG00000068024,HDAC4,23,-0.5554,28,-0.2970,50,0.62297,24,-0.5484,75,1.31401,30,-0.2559
ENSG00000130414,NDUFA10,71,-1.1767,100,-0.7158,267,0.90211,99,-0.7261,101,-0.6405,200,0.74351
ENSG00000172428,COPS9,435,-0.1527,835,1.02873,265,-0.9149,270,-0.9510,507,0.08599,469,-0.0584
ENSG00000063660,GPC1,55,-0.3247,87,0.43408,122,0.94807,48,-0.5967,49,-0.5172,64,-0.1365
ENSG00000188542,DUSP28,7,-0.9742,21,0.68141,5,-1.5413,14,-0.0415,18,0.39645,14,-0.0214
ENSG00000130294,KIF1A,405,0.21830,448,0.42351,349,-0.0197,377,0.11198,389,0.15411,289,-0.4653
ENSG00000122085,MTERF4,26,-0.0122,22,-0.2539,52,1.13368,16,-0.7875,8,-1.6909,30,0.34773
ENSG00000115685,PPP1R7,79,-1.0315,153,-0.0276,104,-0.6183,128,-0.3283,125,-0.3392,199,0.67644
ENSG00000115677,HDLBP,133,-0.2910,156,-0.0373,136,-0.2478,145,-0.1710,137,-0.2455,182,0.33847
ENSG00000168385,SEPTIN2,258,1.66324,139,0.66712,106,0.16465,56,-0.8747,99,0.05499,59,-1.0364
ENSG00000115694,STK25,80,-0.3586,121,0.33150,147,0.60964,70,-0.6013,79,-0.3667,103,0.07045
ENSG00000176720,BOK,83,2.96133,2,-3.1947,17,0.05750,10,-0.8624,37,1.32956,7,-1.5824
ENSG00000176946,THAP4,31,-0.4520,47,0.20760,19,-1.2089,31,-0.4740,26,-0.6970,54,0.67768
ENSG00000168397,ATG4B,32,-0.6433,31,-0.7120,88,0.96520,29,-0.8537,37,-0.3951,60,0.60761
ENSG00000168395,ING5,49,0.76082,35,0.23164,62,1.14409,26,-0.2699,15,-1.0710,24,-0.5670
ENSG00000180902,D2HGDH,8,-0.8876,15,0.15079,27,1.05536,12,-0.3050,1,-3.7434,16,0.29178
ENSG00000134121,CHL1,89,-1.6776,186,-0.6099,250,-0.1145,268,-0.0036,161,-0.7868,363,0.84900
ENSG00000144619,CNTN4,7,-2.9960,35,-0.7370,61,0.17931,90,0.91664,9,-2.5698,66,0.48030
ENSG00000072756,TRNT1,11,-0.6133,15,-0.1467,17,0.05563,19,0.24715,16,-0.0446,17,0.08896
ENSG00000113851,CRBN,60,-0.7368,59,-0.8371,104,0.10327,109,0.20415,96,-0.0285,114,0.42502
ENSG00000175928,LRRN1,11,-0.7677,30,0.85466,11,-0.7322,16,-0.2894,0,-6.0397,22,0.42665
ENSG00000150995,ITPR1,119,-1.2345,230,-0.2528,287,0.11689,333,0.39444,242,-0.1522,285,0.17005
ENSG00000134107,BHLHE40,47,-0.5553,68,0.02279,67,-0.0151,63,-0.1035,23,-1.6227,81,0.51272
ENSG00000134108,ARL8B,82,-1.0609,133,-0.3555,126,-0.4030,127,-0.4268,161,-0.0217,215,0.75764
ENSG00000196277,GRM7,0,-4.7533,21,0.17480,22,0.19509,18,-0.1239,2,-3.1294,25,0.79151
ENSG00000196220,SRGAP3,44,-1.0607,62,-0.5787,137,0.71168,120,0.55470,53,-0.7687,91,0.09548
ENSG00000206573,THUMPD3-AS1,28,0.27970,18,-0.4135,68,1.79624,22,-0.1309,9,-1.3581,19,-0.4624
ENSG00000134077,THUMPD3,22,-0.7099,23,-0.6957,18,-0.9980,51,0.65912,53,0.64177,37,0.07683
ENSG00000168137,SETD5,98,0.38304,46,-0.8433,137,0.93808,158,1.38000,46,-0.7790,46,-1.0786
ENSG00000156959,LHFPL4,16,-1.0672,31,-0.0756,34,0.07643,28,-0.2203,25,-0.4164,39,0.49201
ENSG00000163719,MTMR14,12,-0.2109,14,0.04246,18,0.43052,9,-0.5941,7,-0.8677,15,0.38606
ENSG00000144550,CPNE9,5,-2.2198,19,-0.3871,37,0.69396,12,-1.1266,22,-0.1021,32,0.82169
ENSG00000134072,CAMK1,21,-2.0336,56,-0.6229,76,-0.1214,52,-0.7422,115,0.54035,111,0.84884
ENSG00000171148,TADA3,73,-0.0625,99,0.48270,65,-0.2363,59,-0.4103,90,0.26816,73,-0.0973
ENSG00000241553,ARPC4,52,-1.1210,112,0.06726,99,-0.1331,67,-0.7866,88,-0.3201,139,0.70699
ENSG00000156990,RPUSD3,18,-1.1649,39,0.02358,27,-0.5777,29,-0.4857,54,0.50419,46,0.45936
ENSG00000171135,JAGN1,15,-0.6063,16,-0.5478,35,0.69751,20,-0.2209,12,-0.9176,27,0.49950
ENSG00000163703,CRELD1,14,-2.5725,45,-0.9691,116,0.57754,52,-0.7336,65,-0.3422,116,1.06151
ENSG00000163704,PRRT3,12,-1.6725,28,-0.4882,51,0.49601,33,-0.1773,24,-0.6402,47,0.64975
ENSG00000125037,EMC3,42,-1.3977,68,-0.7246,130,0.32346,82,-0.4258,128,0.30312,134,0.63624
ENSG00000254999,BRK1,100,-0.7929,198,0.29522,132,-0.3691,114,-0.6326,219,0.42586,186,0.27872
ENSG00000157014,TATDN2,38,-0.0159,35,-0.1618,54,0.54367,31,-0.3630,53,0.50834,37,-0.1010
ENSG00000157020,SEC13,21,-0.8199,33,-0.1831,51,0.53387,23,-0.7708,21,-0.8431,47,0.66916
ENSG00000157087,ATP2B2,93,-2.0170,340,-0.0659,301,-0.2464,392,0.18290,269,-0.4211,422,0.47293
ENSG00000157103,SLC6A1,148,0.23731,172,0.52896,185,0.59540,246,1.23584,41,-1.7201,65,-1.4136
ENSG00000196639,HRH1,8,-1.5035,18,-0.3018,30,0.50512,30,0.53614,9,-1.2534,24,0.21640
ENSG00000197548,ATG7,14,-1.1862,28,-0.2454,49,0.68788,29,-0.1543,23,-0.4993,37,0.35104
ENSG00000144560,VGLL4,37,-0.2045,48,0.19083,40,-0.0831,38,-0.2167,20,-1.1262,49,0.34204
ENSG00000157152,SYN2,120,-1.6334,260,-0.5145,392,0.16477,345,-0.0381,504,0.56983,402,0.33705
ENSG00000075975,MKRN2,12,-0.9426,23,0.08260,26,0.24803,16,-0.4713,8,-1.5306,28,0.63587
ENSG00000132155,RAF1,30,-0.2699,19,-1.0274,83,1.40903,25,-0.5886,35,-0.0151,38,0.17348
ENSG00000144712,CAND2,9,-0.8984,12,-0.5918,29,0.83192,21,0.30168,4,-2.1550,20,0.36587
ENSG00000144713,RPL32,1953,1.07217,1608,0.84456,648,-0.6911,572,-0.9445,1538,0.66998,733,-0.7268
ENSG00000144711,IQSEC1,254,0.18617,300,0.51087,186,-0.3027,229,0.02281,218,-0.0556,198,-0.3038
ENSG00000163517,HDAC11,92,1.13834,40,-0.2153,73,0.75247,36,-0.4028,27,-0.7919,41,-0.2687
ENSG00000163528,CHCHD4,21,-0.1306,28,0.38872,11,-1.0207,26,0.27899,32,0.54470,19,-0.3410
ENSG00000170876,TMEM43,17,-0.3019,13,-0.8321,53,1.50222,14,-0.6573,21,-0.0019,22,0.07749
ENSG00000154767,XPC,66,1.15835,12,-1.6044,53,0.78739,55,0.98291,33,0.05149,20,-0.9894
ENSG00000170860,LSM3,87,-0.0404,87,-0.0510,92,0.04482,65,-0.5350,139,0.71064,90,0.02236
ENSG00000154781,CCDC174,47,0.48108,20,-0.9060,41,0.24886,75,1.47624,22,-0.7072,23,-0.8542
ENSG00000225733,FGD5-AS1,114,0.69029,73,-0.0323,101,0.48912,52,-0.5827,104,0.53127,64,-0.3358
ENSG00000177463,NR2C2,26,-0.4981,28,-0.4427,39,0.12152,27,-0.4568,41,0.19871,43,0.48311
ENSG00000131368,MRPS25,37,-0.8779,54,-0.3365,102,0.70320,49,-0.5025,47,-0.5154,80,0.50677
ENSG00000131381,RBSN,64,-0.0835,68,0.01954,44,-0.6514,83,0.37060,60,-0.1925,68,0.01131
ENSG00000131375,CAPN7,14,-0.5746,11,-0.9320,39,1.05914,27,0.49194,35,0.87312,16,-0.5619
ENSG00000131370,SH3BP5,66,-0.6889,60,-0.8946,95,-0.1368,151,0.68802,138,0.46488,104,0.00755
ENSG00000206562,METTL6,15,-0.2005,11,-0.7958,31,0.92705,23,0.46772,22,0.36971,15,-0.3808
ENSG00000144597,EAF1,15,-0.9610,29,-0.0011,27,-0.1154,31,0.08298,27,-0.1374,32,0.25558
ENSG00000131373,HACL1,18,0.28368,11,-0.5682,20,0.37922,13,-0.3206,1,-3.2491,20,0.64872
ENSG00000206560,ANKRD28,46,0.03178,39,-0.2599,79,0.90555,46,0.03453,25,-0.8779,44,-0.0445
ENSG00000131386,GALNT15,89,3.19607,6,-1.4821,31,1.05791,6,-1.5276,3,-2.2248,9,-1.2124
ENSG00000154813,DPH3,24,-0.3667,45,0.67610,19,-0.7637,31,0.02882,24,-0.3795,30,-0.0613
ENSG00000131378,RFTN1,18,-1.2415,26,-0.7262,48,0.24215,32,-0.4441,15,-1.5233,59,1.06568
ENSG00000154822,PLCL2,9,-2.8194,33,-1.0150,53,-0.2244,84,0.55520,61,-0.0102,76,0.57267
ENSG00000131374,TBC1D5,78,0.39979,66,0.15981,97,0.75794,66,0.16171,25,-1.3309,52,-0.3488
ENSG00000182568,SATB1,71,-1.5291,192,-0.0124,125,-0.6758,359,1.16266,176,-0.1505,169,-0.3123
ENSG00000144566,RAB5A,102,-0.3185,128,0.03383,128,0.03820,125,0.00061,151,0.29890,123,-0.0431
ENSG00000114166,KAT2B,124,2.22467,60,1.04728,28,-0.3240,24,-0.6120,23,-0.5750,14,-1.8184
ENSG00000151789,ZNF385D,43,-0.6791,51,-0.4435,31,-1.1647,218,2.57839,73,0.15283,22,-2.0980
ENSG00000182247,UBE2E2,38,-1.0089,62,-0.3162,34,-1.1803,76,0.03783,89,0.27537,91,0.54517
ENSG00000170142,UBE2E1,52,0.10395,69,0.64727,32,-0.6480,42,-0.2236,29,-0.7581,49,0.02212
ENSG00000197885,NKIRAS1,32,-1.0738,44,-0.6671,44,-0.6271,74,0.21124,83,0.36938,79,0.47418
ENSG00000174748,RPL15,776,0.06682,973,0.47870,497,-0.6229,428,-0.9126,1187,0.75438,733,-0.0375
ENSG00000174738,NR1D2,26,-1.5165,62,-0.2485,70,-0.0427,74,0.03487,65,-0.1674,87,0.48009
ENSG00000151090,THRB,44,-2.0503,143,-0.3049,154,-0.1673,220,0.44668,158,-0.1189,194,0.32862
ENSG00000077092,RARB,8,-1.0199,17,0.16375,1,-3.8240,14,-0.2026,0,-4.3908,23,1.16304
ENSG00000077097,TOP2B,117,-0.5921,141,-0.3352,156,-0.1519,269,0.81579,188,0.14457,156,-0.2272
ENSG00000151092,NGLY1,7,-1.4234,11,-0.9407,25,0.43469,17,-0.1827,13,-0.5116,25,0.79640
ENSG00000179796,LRRC3B,17,0.13929,25,0.79003,18,0.18235,13,-0.3668,26,0.77126,11,-0.8068
ENSG00000033867,SLC4A7,49,-0.5244,85,0.38461,34,-1.0686,174,1.85985,49,-0.5179,35,-1.4115
ENSG00000187118,CMC1,18,-0.4619,24,-0.0479,10,-1.3643,33,0.51381,18,-0.4178,27,0.23106
ENSG00000163512,AZI2,81,-0.0383,88,0.10538,60,-0.4888,102,0.36508,111,0.46593,72,-0.3172
ENSG00000144642,RBMS3,35,1.35084,20,0.45890,29,1.02541,30,1.23337,1,-4.0326,4,-2.4638
ENSG00000163527,STT3B,44,-0.4468,37,-0.7663,67,0.21894,56,-0.0919,95,0.77972,62,0.15844
ENSG00000144645,OSBPL10,8,-1.2365,13,-0.5494,32,0.92986,13,-0.4708,35,1.09633,17,-0.0626
ENSG00000152642,GPD1L,21,-1.5243,41,-0.5982,59,0.02650,50,-0.2530,57,-0.0185,76,0.72759
ENSG00000144635,DYNC1LI1,36,-1.3700,59,-0.7014,45,-1.0658,120,0.50897,94,0.06397,110,0.52321
ENSG00000182973,CNOT10,12,-0.2700,10,-0.7057,26,0.85550,16,0.08116,7,-1.0881,17,0.27599
ENSG00000170266,GLB1,4,-2.0394,16,0.00256,32,1.09214,13,-0.3507,4,-1.8528,19,0.42184
ENSG00000170275,CRTAP,117,1.42634,40,-0.3570,29,-0.7943,43,-0.2393,66,0.44895,43,-0.3227
ENSG00000153558,FBXL2,6,-3.1297,26,-1.2465,63,0.20734,37,-0.6548,27,-1.1126,89,1.46772
ENSG00000153560,UBP1,34,-0.9384,57,-0.1554,83,0.44387,61,-0.0502,50,-0.3322,70,0.27266
ENSG00000163539,CLASP2,167,-0.4610,165,-0.5244,297,0.43887,226,0.00769,284,0.36430,235,0.10288
ENSG00000170248,PDCD6IP,42,-0.8240,37,-1.0831,74,0.04762,66,-0.1486,77,0.09742,93,0.70238
ENSG00000172995,ARPP21,99,-1.4510,204,-0.3942,259,0.00746,342,0.51012,204,-0.3582,287,0.27789
ENSG00000178567,EPM2AIP1,74,-0.3901,61,-0.7303,119,0.36303,139,0.69027,82,-0.2259,92,-0.0589
ENSG00000076242,MLH1,11,-0.5800,16,-0.0596,20,0.28197,17,-0.0113,18,0.12311,17,0.05804
ENSG00000093167,LRRFIP2,60,0.24665,36,-0.5601,98,1.05480,75,0.69572,19,-1.4698,43,-0.4210
ENSG00000144674,GOLGA4,554,0.46684,278,-0.6615,575,0.52703,812,1.28043,339,-0.3084,263,-0.9866
ENSG00000144677,CTDSPL,23,-0.1594,39,0.76548,52,1.15965,24,-0.0713,16,-0.6863,18,-0.8146
ENSG00000060971,ACAA1,67,0.52825,47,-0.0150,53,0.17906,20,-1.3817,21,-1.2360,59,0.58420
ENSG00000172939,OXSR1,19,-0.5961,26,-0.1500,19,-0.5738,32,0.24857,28,-0.0197,31,0.24663
ENSG00000114742,WDR48,46,-0.3194,43,-0.4653,75,0.44745,55,-0.0378,89,0.72375,54,-0.0894
ENSG00000114745,GORASP1,25,-0.1504,30,0.12180,17,-0.7858,17,-0.8497,21,-0.4141,36,0.66875
ENSG00000144659,SLC25A38,5,-2.5357,26,-0.1526,52,0.99339,12,-1.3719,7,-2.0843,40,0.98736
ENSG00000168028,RPSA,830,0.81587,700,0.60042,333,-0.6319,328,-0.7069,651,0.41628,429,-0.3658
ENSG00000168314,MOBP,3027,3.60062,70,-3.0034,351,-0.4889,132,-2.0539,1761,2.27246,45,-4.1279
ENSG00000170011,MYRIP,21,-1.0807,35,-0.3160,45,0.11504,54,0.44372,69,0.79648,38,-0.2176
ENSG00000114784,EIF1B,118,-0.7206,204,0.13248,152,-0.3398,150,-0.3877,173,-0.1405,223,0.43985
ENSG00000168032,ENTPD3,2,-2.7490,11,-0.6990,21,0.28007,25,0.63518,3,-2.4904,22,0.62769
ENSG00000188846,RPL14,709,0.33869,886,0.79390,315,-0.9202,516,-0.1794,631,0.15172,484,-0.3965
ENSG00000168036,CTNNB1,142,-0.2145,139,-0.2688,149,-0.1390,175,0.12163,152,-0.1093,177,0.20927
ENSG00000182606,TRAK1,74,0.19316,58,-0.2047,57,-0.2017,57,-0.2247,56,-0.2299,73,0.29264
ENSG00000187094,CCK,256,-2.3484,1182,-0.0492,961,-0.3669,404,-1.7696,398,-1.6948,1962,1.51960
ENSG00000114812,VIPR1,11,-1.1535,17,-0.6344,17,-0.5752,19,-0.4431,64,1.59537,26,0.16883
ENSG00000093183,SEC22C,40,-0.0241,37,-0.1618,72,0.89818,38,-0.1423,26,-0.7202,41,-0.0058
ENSG00000008324,SS18L2,22,-1.0431,35,-0.3448,54,0.36075,34,-0.3664,35,-0.3090,53,0.56914
ENSG00000114857,NKTR,248,0.95671,39,-1.9884,586,2.58644,200,0.67207,88,-0.6984,51,-1.9706
ENSG00000114853,ZBTB47,124,1.67242,61,0.52279,36,-0.3783,51,0.17985,44,-0.0612,24,-1.3246
ENSG00000010282,HHATL,86,1.46046,32,-0.2014,57,0.75790,28,-0.4193,39,0.14793,25,-0.7584
ENSG00000181061,HIGD1A,167,-0.4068,249,0.24596,167,-0.4024,148,-0.6416,254,0.25180,244,0.30324
ENSG00000144647,POMGNT2,22,-1.2954,39,-0.4791,82,0.71463,34,-0.7076,27,-1.0228,70,0.81615
ENSG00000163788,SNRK,24,-1.1399,46,-0.2212,49,-0.0975,73,0.61085,36,-0.5716,55,0.16100
ENSG00000160746,ANO10,35,0.29801,24,-0.3230,26,-0.2048,37,0.42620,14,-1.0475,30,0.10570
ENSG00000011198,ABHD5,30,0.61995,21,0.05109,36,0.91048,21,0.04910,22,0.14523,14,-0.7574
ENSG00000179152,TCAIM,24,0.42290,15,-0.3286,24,0.43567,22,0.30577,26,0.53637,14,-0.5376
ENSG00000185219,ZNF445,18,-0.2952,13,-0.9249,53,1.41326,34,0.73144,18,-0.3109,17,-0.5806
ENSG00000186448,ZNF197,31,0.91410,22,0.39830,18,0.02465,19,0.15793,16,-0.1334,13,-0.7264
ENSG00000163807,KIAA1143,46,0.09409,50,0.24234,31,-0.4928,71,0.91481,42,-0.0300,31,-0.7097
ENSG00000169964,TMEM42,15,-0.4806,13,-0.6370,23,0.24311,12,-0.7617,18,-0.1539,26,0.75569
ENSG00000163812,ZDHHC3,20,-0.9842,30,-0.4133,56,0.57848,34,-0.2101,32,-0.3013,45,0.42692
ENSG00000075914,EXOSC7,17,-0.3509,21,-0.0556,23,0.06163,22,-0.0059,8,-1.4140,26,0.40659
ENSG00000249992,TMEM158,27,-0.3464,31,-0.1303,24,-0.5062,20,-0.8948,17,-1.0114,47,0.94139
ENSG00000211456,SACM1L,21,-1.5046,43,-0.4975,67,0.22046,54,-0.1260,42,-0.5038,75,0.68175
ENSG00000163818,LZTFL1,19,-1.0061,35,-0.1085,23,-0.7263,30,-0.3593,26,-0.5639,50,0.80601
ENSG00000163827,LRRC2,0,-4.6384,18,-0.0522,2,-3.1123,19,0.03104,0,-8.0961,29,1.40554
ENSG00000160799,CCDC12,40,-0.5905,48,-0.3582,53,-0.1535,53,-0.1671,58,-0.0267,71,0.48212
ENSG00000181555,SETD2,92,-0.0271,67,-0.5543,114,0.31361,202,1.47627,96,0.03341,57,-1.0683
ENSG00000088727,KIF9,19,-0.1302,23,0.18846,8,-1.4632,19,-0.1810,7,-1.4868,26,0.62642
ENSG00000114648,KLHL18,18,-0.9429,32,-0.0658,26,-0.3568,45,0.54685,25,-0.4530,35,0.13606
ENSG00000076201,PTPN23,32,-0.0528,28,-0.2559,39,0.28487,24,-0.4997,24,-0.4518,39,0.42778
ENSG00000114650,SCAP,49,0.04549,26,-0.9733,96,1.14947,35,-0.5276,36,-0.4200,54,0.30339
ENSG00000163832,ELP6,19,-0.6163,26,-0.1201,16,-0.8673,32,0.23117,29,0.05062,31,0.28285
ENSG00000114646,CSPG5,140,0.32585,125,0.15439,152,0.45184,120,0.08644,121,0.08611,94,-0.4593
ENSG00000173473,SMARCC1,227,1.95462,70,-0.0549,68,-0.0913,114,0.82801,75,0.05911,26,-2.0075
ENSG00000132153,DHX30,65,-0.8270,99,-0.2073,75,-0.6267,98,-0.2310,133,0.26546,136,0.50793
ENSG00000047849,MAP4,572,0.68138,395,0.09411,304,-0.3227,271,-0.5401,407,0.13382,375,0.00473
ENSG00000164050,PLXNB1,96,2.02787,41,0.60616,60,1.18782,17,-0.8810,29,0.01038,10,-2.1008
ENSG00000232112,TMA7,559,0.29883,649,0.60762,258,-0.8983,357,-0.4381,537,0.23646,437,-0.1358
ENSG00000164054,SHISA5,61,-0.1058,63,-0.0567,70,0.10471,63,-0.0552,93,0.57332,61,-0.1525
ENSG00000010256,UQCRC1,78,-1.6719,198,-0.2973,206,-0.2121,183,-0.4322,167,-0.5351,324,0.90034
