Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000131508,UBE2D2,129,0.71405,74,-0.2982,74,-0.4872,68,-0.4393,99,0.16537
ENSG00000171604,CXXC5,169,-0.5691,217,-0.1048,280,0.55305,253,0.13195,180,-0.4264
ENSG00000146005,PSD2,27,-0.8699,20,-1.1863,24,-1.3635,222,2.86323,57,0.42606
ENSG00000185129,PURA,171,-0.9602,280,-0.0821,397,0.93592,243,-0.2980,208,-0.5750
ENSG00000182700,IGIP,119,0.12937,110,-0.0192,120,0.19455,58,-1.0012,103,-0.1379
ENSG00000120306,CYSTM1,57,0.31895,39,-0.3247,33,-0.8907,89,0.97675,66,0.53277
ENSG00000113068,PFDN1,127,0.33971,72,-0.5934,109,0.07825,77,-0.4965,98,-0.1396
ENSG00000131503,ANKHD1,79,-0.7741,198,0.76074,145,0.48139,160,0.41503,65,-1.0202
ENSG00000213523,SRA1,39,0.67421,35,0.33361,21,-0.6753,37,0.41504,24,-0.2581
ENSG00000113108,APBB3,38,1.35694,40,1.09972,10,-1.5314,23,0.18831,13,-0.7341
ENSG00000176087,SLC35A4,26,0.75000,14,-0.3979,13,-0.7723,24,0.42337,20,0.17700
ENSG00000131495,NDUFA2,231,0.52001,117,-0.6329,156,-0.3250,113,-0.6869,222,0.39297
ENSG00000113141,IK,141,-0.5441,162,-0.2545,247,0.79634,161,-0.2653,125,-0.6934
ENSG00000120314,WDR55,12,0.37813,14,0.55914,8,-0.5612,20,1.14068,5,-0.9239
ENSG00000170445,HARS,124,0.67148,88,-0.0119,80,-0.2424,42,-1.1364,82,-0.1159
ENSG00000112855,HARS2,15,1.24678,14,0.87857,4,-1.2459,4,-0.9538,7,-0.1054
ENSG00000146007,ZMAT2,208,-0.4462,205,-0.4026,340,0.74400,153,-0.8500,219,-0.3264
ENSG00000120324,PCDHB10,18,0.93409,11,-0.0814,10,-0.3077,7,-0.7015,7,-0.6361
ENSG00000120327,PCDHB14,12,-0.3073,20,0.49291,18,0.77784,7,-0.9545,6,-1.4206
ENSG00000178913,TAF7,156,0.01510,152,-0.0298,180,0.42662,103,-0.6324,106,-0.6235
ENSG00000131504,DIAPH1,27,-0.2655,38,0.28875,29,-0.1991,25,-0.3302,45,0.61881
ENSG00000171720,HDAC3,25,0.51321,38,1.09098,12,-0.9815,17,-0.1401,22,0.23673
ENSG00000164620,RELL2,63,1.41800,46,0.52866,18,-1.3113,17,-0.9430,32,-0.0490
ENSG00000081791,DELE1,15,-0.3826,53,1.73473,11,-1.0732,41,1.26147,17,-0.1612
ENSG00000013561,RNF14,75,0.81104,54,0.11140,41,-0.4853,26,-0.9998,50,-0.0115
ENSG00000113552,GNPDA1,56,1.06264,28,-0.2797,27,-0.4810,27,-0.3342,23,-0.5854
ENSG00000131507,NDFIP1,733,0.66236,532,0.01996,522,-0.0139,287,-0.9262,338,-0.7265
ENSG00000113578,FGF1,17,-1.8934,15,-1.8483,64,0.56492,103,1.08293,66,0.40050
ENSG00000145819,ARHGAP26,163,0.10627,239,0.69887,172,0.32052,62,-1.3771,88,-0.9022
ENSG00000113580,NR3C1,97,-0.2529,156,0.52451,132,0.49504,90,-0.3359,60,-1.0101
ENSG00000145817,YIPF5,81,0.34352,79,0.24333,74,0.22607,42,-0.7167,37,-0.9575
ENSG00000183775,KCTD16,241,0.19742,299,0.50422,236,0.23200,52,-2.1476,167,-0.4394
ENSG00000133706,LARS,126,-0.0867,160,0.30481,150,0.36728,103,-0.3776,86,-0.6939
ENSG00000091009,RBM27,70,-0.6966,104,-0.0036,126,0.56094,108,0.05900,87,-0.2985
ENSG00000113649,TCERG1,146,-0.3468,345,1.07720,205,0.42494,124,-0.5484,81,-1.2579
ENSG00000156475,PPP2R2B,241,0.41624,181,-0.1090,193,-0.0230,105,-0.9443,181,-0.1201
ENSG00000113657,DPYSL3,69,0.26572,43,-0.4902,45,-0.6983,135,1.32266,62,0.07563
ENSG00000176049,JAKMIP2,90,-0.8722,152,0.03938,206,1.06936,76,-1.0056,94,-0.7467
ENSG00000145868,FBXO38,22,0.31136,26,0.46169,18,-0.1879,14,-0.4155,17,-0.1884
ENSG00000173210,ABLIM3,17,-0.3145,26,0.34709,21,-0.0095,20,-0.0814,24,0.24142
ENSG00000164284,GRPEL2,24,0.73538,12,-0.5046,15,-0.3452,23,0.46564,11,-0.6267
ENSG00000145882,PCYOX1L,36,0.81890,39,0.78199,21,-0.3422,6,-1.9603,16,-0.6437
ENSG00000113712,CSNK1A1,172,0.30894,176,0.29097,140,-0.1172,132,-0.1652,120,-0.3354
ENSG00000183111,ARHGEF37,9,-0.6015,9,-0.3961,16,0.67889,10,-0.3323,11,-0.2222
ENSG00000155846,PPARGC1B,9,-0.3375,23,1.10258,13,0.31511,3,-1.8287,9,-0.4514
ENSG00000113716,HMGXB3,17,-0.0313,16,-0.0967,17,-0.1346,20,0.23177,20,0.20424
ENSG00000182578,CSF1R,6,-0.9752,3,-1.9778,7,-1.0381,38,2.06586,21,1.19392
ENSG00000113721,PDGFRB,9,-0.5663,2,-2.1811,8,-0.9463,66,3.02250,8,-0.6808
ENSG00000011083,SLC6A7,50,1.56700,36,0.62316,16,-0.8981,3,-2.9026,14,-0.8851
ENSG00000070808,CAMK2A,306,-0.2961,355,-0.0231,341,-0.1405,379,0.08202,490,0.54235
ENSG00000070814,TCOF1,66,0.31676,63,0.18829,61,0.25810,27,-1.0974,35,-0.7495
ENSG00000019582,CD74,25,-1.5419,18,-1.8812,42,-0.9315,229,2.20981,122,1.21069
ENSG00000164587,RPS14,617,-0.2020,363,-0.9775,559,-0.5136,818,0.27308,1279,1.13890
ENSG00000070614,NDST1,8,-1.1943,9,-0.7255,16,0.09509,18,0.22262,28,1.02115
ENSG00000171992,SYNPO,119,0.07090,93,-0.3241,84,-0.7404,150,0.42429,193,0.93781
ENSG00000086589,RBM22,40,0.05092,38,-0.0342,39,-0.0280,50,0.37924,34,-0.2432
ENSG00000132912,DCTN4,95,0.57435,53,-0.4273,67,-0.1230,57,-0.3170,59,-0.2863
ENSG00000211445,GPX3,188,2.37532,26,-1.4986,34,-1.5594,26,-1.4983,50,-0.5781
ENSG00000145901,TNIP1,33,0.19317,13,-1.1897,29,-0.0484,35,0.25638,32,0.12679
ENSG00000197043,ANXA6,473,1.53716,229,-0.0341,184,-0.5862,76,-1.6859,107,-1.2585
ENSG00000198624,CCDC69,11,0.17002,3,-1.5547,9,-0.3883,19,0.92665,13,0.34492
ENSG00000196743,GM2A,11,-1.0724,14,-0.6504,20,-0.1255,53,1.50756,27,0.39719
ENSG00000123643,SLC36A1,16,0.41198,28,1.20580,11,-0.3186,2,-2.8171,11,-0.2268
ENSG00000113140,SPARC,33,-1.9717,14,-2.9826,15,-3.6181,1052,5.13963,75,-0.5981
ENSG00000177556,ATOX1,177,0.61015,103,-0.3622,94,-0.7659,158,0.30859,166,0.42627
ENSG00000145907,G3BP1,45,0.13677,50,0.27701,40,-0.1101,54,0.38405,32,-0.4212
ENSG00000155511,GRIA1,103,-0.2609,198,0.81240,143,0.53296,60,-1.0469,61,-1.0695
ENSG00000055147,FAM114A2,11,-0.0059,11,-0.0847,11,0.05962,11,0.01356,11,-0.0693
ENSG00000164576,SAP30L,32,0.20903,20,-0.5304,24,-0.3733,31,0.14307,38,0.50844
ENSG00000155506,LARP1,251,-0.1600,262,-0.0668,342,0.66607,143,-0.9918,175,-0.7406
ENSG00000170271,FAXDC2,11,-1.2446,7,-1.6956,21,-0.3398,113,2.73800,16,-0.6873
ENSG00000155508,CNOT8,44,1.02895,24,-0.1457,18,-0.9557,40,0.62809,22,-0.2874
ENSG00000082516,GEMIN5,12,-0.4185,25,0.80972,17,0.28104,15,-0.0319,10,-0.6520
ENSG00000082515,MRPL22,37,0.88774,22,-0.1273,19,-0.5766,18,-0.4636,23,-0.0407
ENSG00000170624,SGCD,20,0.30863,10,-0.8706,18,0.16798,13,-0.4366,15,-0.1965
ENSG00000155868,MED7,17,0.42327,19,0.46097,13,-0.1161,11,-0.3591,10,-0.5924
ENSG00000055163,CYFIP2,435,0.22081,418,0.11853,395,0.04787,305,-0.3727,322,-0.3123
ENSG00000155858,LSM11,36,0.26169,31,-0.0284,39,0.58934,8,-1.9428,15,-1.1552
ENSG00000113282,CLINT1,53,-0.5200,66,-0.1217,91,0.75444,65,-0.1383,43,-0.8043
ENSG00000145860,RNF145,155,0.47653,178,0.60791,126,0.09259,53,-1.2653,64,-1.0294
ENSG00000164332,UBLCP1,123,0.48612,111,0.22430,103,0.20999,44,-1.1666,51,-1.0298
ENSG00000170214,ADRA1B,16,0.59921,15,0.41084,11,-0.0990,1,-3.3356,10,-0.2192
ENSG00000113312,TTC1,222,0.12470,163,-0.3772,236,0.36383,91,-1.2442,182,-0.2231
ENSG00000170234,PWWP2A,20,-1.2125,65,0.77293,53,0.88559,42,0.05608,17,-1.3157
ENSG00000170231,FABP6,10,-0.7822,12,-0.4456,20,0.77307,9,-0.8040,16,0.00145
ENSG00000164609,SLU7,255,-0.1419,231,-0.2696,351,0.73794,127,-1.1821,175,-0.7468
ENSG00000145864,GABRB2,714,0.15436,733,0.16792,825,0.67638,119,-2.5565,308,-1.2266
ENSG00000022355,GABRA1,777,0.48970,676,0.17306,689,0.36984,134,-2.2615,295,-1.1627
ENSG00000280776,LINC01202,23,1.01462,5,-1.3541,13,-0.1895,0,-7.8310,15,0.08409
ENSG00000113327,GABRG2,371,0.54405,311,0.15738,312,0.29253,56,-2.4136,152,-1.0043
ENSG00000113328,CCNG1,20,0.47018,12,-0.4135,14,-0.2396,14,-0.1345,16,0.02784
ENSG00000170584,NUDCD2,28,0.16074,24,-0.0987,19,-0.6921,38,0.61760,36,0.60525
ENSG00000038274,MAT2B,110,0.56436,57,-0.5692,81,-0.0633,41,-1.0744,81,-0.0338
ENSG00000145934,TENM2,76,-0.0280,82,0.09017,98,0.71389,17,-2.1980,44,-0.8963
ENSG00000113645,WWC1,25,-0.3558,17,-0.9257,28,-0.2041,46,0.63601,46,0.69001
ENSG00000113643,RARS,56,0.16737,81,0.70905,54,0.11568,37,-0.4962,30,-0.8643
ENSG00000188573,FBLL1,60,0.32711,42,-0.2980,47,-0.1801,22,-1.2720,65,0.45074
ENSG00000120137,PANK3,76,0.31426,95,0.62895,56,-0.3355,68,0.09681,53,-0.3107
ENSG00000184347,SLIT3,24,-0.5883,55,0.77098,45,0.89522,20,-0.7804,10,-1.8390
ENSG00000040275,SPDL1,11,-0.8275,16,-0.2109,26,1.14752,5,-1.8916,13,-0.5386
ENSG00000182132,KCNIP1,9,-0.3623,8,-0.4711,10,-0.1595,14,0.39544,16,0.64276
ENSG00000181163,NPM1,201,-0.2748,160,-0.5849,263,0.33275,188,-0.3342,255,0.14680
ENSG00000072803,FBXW11,128,0.20885,91,-0.3601,125,0.23580,107,-0.1030,80,-0.5978
ENSG00000168246,UBTD2,17,0.42802,11,-0.2635,10,-0.7232,15,0.12262,20,0.65522
ENSG00000120129,DUSP1,42,0.21301,30,-0.3777,30,-0.5936,103,1.64105,28,-0.5105
ENSG00000113719,ERGIC1,30,-0.0535,38,0.30992,30,-0.1179,36,0.21266,31,-0.0118
ENSG00000037241,RPL26L1,59,0.75982,29,-0.4992,36,-0.3067,43,0.10296,30,-0.4705
ENSG00000113732,ATP6V0E1,16,-0.3317,10,-1.0475,12,-1.1729,80,2.39346,24,0.35613
ENSG00000164463,CREBRF,85,-0.5003,124,0.16812,141,0.70385,81,-0.4929,73,-0.6971
ENSG00000145919,BOD1,50,0.90847,32,-0.0040,24,-0.7309,38,0.24225,28,-0.2483
ENSG00000113742,CPEB4,112,-0.5795,197,0.38348,184,0.49523,146,-0.0949,116,-0.4811
ENSG00000170091,NSG2,469,1.16406,208,-0.3931,225,-0.4433,91,-1.6384,219,-0.3398
ENSG00000184845,DRD1,14,-0.2476,21,0.35479,23,1.04201,2,-2.5852,5,-1.7896
ENSG00000164466,SFXN1,76,0.23914,85,0.38737,66,-0.0192,50,-0.4499,54,-0.3546
ENSG00000113749,HRH2,39,0.81169,42,0.76597,23,-0.3458,4,-2.5023,19,-0.5038
ENSG00000145920,CPLX2,258,-0.9221,298,-0.5877,499,0.38139,555,0.38070,526,0.32377
ENSG00000051596,THOC3,34,1.36969,18,-0.0122,14,-0.5857,8,-1.1651,10,-0.9204
ENSG00000122203,KIAA1191,101,0.46970,56,-0.5515,73,-0.2278,51,-0.6761,94,0.27677
ENSG00000175414,ARL10,40,0.05942,45,0.23547,44,0.31561,37,-0.0911,21,-0.9913
ENSG00000048162,NOP16,18,0.72397,13,-0.0079,13,0.05020,0,-4.2145,9,-0.4500
ENSG00000146066,HIGD2A,72,0.51905,43,-0.3936,40,-0.7675,72,0.41774,74,0.50095
ENSG00000175416,CLTB,260,0.88768,120,-0.5112,131,-0.6014,116,-0.5654,189,0.20745
ENSG00000113194,FAF2,51,-0.1447,62,0.18646,65,0.46867,42,-0.4123,35,-0.7357
ENSG00000146083,RNF44,48,0.24218,46,0.14191,33,-0.5673,53,0.35794,52,0.37630
ENSG00000169258,GPRIN1,26,0.39797,20,-0.1002,19,-0.1992,11,-1.0202,24,0.24860
ENSG00000074317,SNCB,534,0.82071,332,-0.1043,318,-0.2823,111,-1.7557,333,-0.1097
ENSG00000048140,TSPAN17,30,0.42640,34,0.53467,18,-0.6686,28,0.23268,26,0.12477
ENSG00000113763,UNC5A,47,1.11414,36,0.41761,21,-0.6128,3,-3.2328,25,-0.1816
ENSG00000087206,UIMC1,8,-1.0954,46,1.76211,16,0.07510,15,-0.0517,11,-0.5926
ENSG00000113761,ZNF346,10,-0.7847,22,0.56937,16,0.05608,20,0.42856,17,0.16755
ENSG00000165671,NSD1,44,-0.8966,85,0.22865,95,0.80232,55,-0.4377,55,-0.4825
ENSG00000169228,RAB24,16,1.09256,13,0.51864,6,-0.9078,8,-0.2953,7,-0.3344
ENSG00000169230,PRELID1,99,0.52418,45,-0.7943,61,-0.5374,51,-0.5864,113,0.70705
ENSG00000169223,LMAN2,42,0.55685,34,0.09276,26,-0.5099,39,0.30243,30,-0.1209
ENSG00000169220,RGS14,24,0.81856,13,-0.3047,8,-1.4061,14,-0.2096,30,1.09097
ENSG00000131187,F12,18,0.32948,7,-1.1157,19,0.69234,2,-2.6242,9,-0.7900
ENSG00000198055,GRK6,20,0.36624,23,0.49656,12,-0.7192,21,0.37535,19,0.23237
ENSG00000131188,PRR7,27,0.45844,22,-0.0029,18,-0.5061,15,-0.5955,29,0.48362
ENSG00000113758,DBN1,66,0.14266,66,0.12478,56,-0.2021,51,-0.2775,70,0.23867
ENSG00000196923,PDLIM7,28,1.34563,21,0.54785,8,-1.3615,17,0.25695,11,-0.4410
ENSG00000183258,DDX41,62,0.52661,44,-0.1186,38,-0.5546,56,0.25630,52,0.15048
ENSG00000146067,FAM193B,18,-0.0221,33,0.98457,14,-0.6495,27,0.62345,19,0.10199
ENSG00000184840,TMED9,45,0.45882,34,-0.0995,34,-0.1106,33,-0.1204,28,-0.3858
ENSG00000027847,B4GALT7,31,0.95485,14,-0.4317,17,-0.3503,21,0.15154,11,-0.9255
ENSG00000170074,FAM153A,14,0.27616,71,3.18514,3,-2.4009,4,-1.6527,11,-0.1967
ENSG00000204677,FAM153CP,26,-0.6785,287,4.05681,15,-1.9088,9,-2.0664,13,-1.6225
ENSG00000145916,RMND5B,26,0.43842,24,0.21668,14,-0.8618,29,0.52467,27,0.41517
ENSG00000145912,NHP2,178,0.73290,77,-0.7281,100,-0.5277,89,-0.4995,153,0.37560
ENSG00000197451,HNRNPAB,59,0.15747,46,-0.2456,58,0.20800,59,0.12498,36,-0.6660
ENSG00000113240,CLK4,23,-0.3075,116,2.50380,16,-1.1996,43,0.69244,17,-0.8182
ENSG00000169131,ZNF354A,12,-0.0835,16,0.28780,13,-0.0082,17,0.44458,10,-0.3474
ENSG00000178338,ZNF354B,4,-1.2707,24,1.41954,11,0.39585,13,0.46131,4,-1.1821
ENSG00000176783,RUFY1,19,-0.4952,24,-0.1160,31,0.57365,29,0.17925,18,-0.6118
ENSG00000169045,HNRNPH1,88,-0.0268,121,0.48613,85,-0.1078,105,0.25948,78,-0.2293
ENSG00000127022,CANX,372,-0.2856,318,-0.4793,522,0.54045,580,0.45762,250,-0.9048
ENSG00000161013,MGAT4B,28,0.48708,19,-0.1881,15,-0.8434,31,0.55213,29,0.49235
ENSG00000161011,SQSTM1,191,0.53200,127,-0.2186,129,-0.3036,151,0.05905,133,-0.1485
ENSG00000161010,MRNIP,19,0.71305,23,0.90702,9,-0.7900,5,-1.2404,14,0.16891
ENSG00000197226,TBC1D9B,64,0.63001,48,0.07619,34,-0.7329,56,0.30040,51,0.16018
ENSG00000113269,RNF130,73,0.04020,68,-0.0644,67,-0.1458,87,0.32627,74,0.05956
ENSG00000050748,MAPK9,204,0.42978,154,-0.0939,171,0.12369,67,-1.3515,133,-0.3447
ENSG00000131459,GFPT2,11,0.00965,13,0.23611,8,-0.8297,43,2.28988,4,-1.4162
ENSG00000113300,CNOT6,9,-0.9928,17,0.15441,14,-0.3589,33,1.19525,23,0.66093
ENSG00000131446,MGAT1,23,-0.1693,25,-0.0139,25,-0.0525,33,0.39733,27,0.08610
ENSG00000278970,HEIH,22,0.18664,7,-1.4608,16,-0.5248,40,1.10433,25,0.37508
ENSG00000196670,ZFP62,8,-0.4578,9,-0.0824,9,-0.2792,21,1.21217,11,0.19230
ENSG00000250222,AC008443.5,16,0.02664,10,-0.6895,11,-0.7775,31,1.03632,25,0.77655
ENSG00000146063,TRIM41,23,-0.4324,28,-0.0660,24,-0.4664,59,1.12542,40,0.52800
ENSG00000204628,RACK1,199,-0.1136,161,-0.4225,174,-0.4903,310,0.60729,320,0.73887
ENSG00000183718,TRIM52,15,-0.7775,57,1.46193,25,0.23501,24,0.07021,12,-1.0307
ENSG00000248275,TRIM52-AS1,15,-0.3094,13,-0.5112,17,-0.0372,22,0.33851,23,0.45402
ENSG00000112679,DUSP22,31,0.19570,25,-0.1891,24,-0.3583,28,-0.0074,36,0.44956
ENSG00000112685,EXOC2,23,0.82158,16,0.11638,11,-0.7555,25,0.81490,10,-0.6157
ENSG00000124535,WRNIP1,57,0.68440,33,-0.2852,35,-0.3587,29,-0.5085,41,0.00972
ENSG00000124570,SERPINB6,17,-0.7019,14,-0.9214,18,-0.8410,85,1.98435,39,0.72061
ENSG00000244041,LINC01011,14,0.45533,8,-0.5817,9,-0.5031,3,-1.9800,19,0.93735
ENSG00000124588,NQO2,74,0.83518,104,1.21700,34,-0.8282,18,-1.4837,43,-0.2256
ENSG00000137274,BPHL,19,0.36909,16,0.02035,12,-0.5732,24,0.69821,16,0.04754
ENSG00000137267,TUBB2A,1194,0.87118,779,0.00281,785,0.02741,288,-1.5031,373,-1.1902
ENSG00000137285,TUBB2B,30,-1.8331,28,-1.7615,45,-1.5181,445,2.85226,173,1.18398
ENSG00000180822,PSMG4,22,0.17910,20,0.01462,18,-0.2583,29,0.59523,18,-0.1648
ENSG00000137266,SLC22A23,25,0.06824,29,0.28019,27,0.22528,18,-0.4809,18,-0.5278
ENSG00000145945,FAM50B,24,0.92204,12,-0.3450,11,-0.6837,12,-0.2755,16,0.10590
ENSG00000112739,PRPF4B,124,-0.7463,289,0.67583,228,0.53995,202,0.10453,115,-0.8131
ENSG00000198721,ECI2,20,-0.4288,27,0.08442,17,-0.8601,65,1.54311,37,0.63706
ENSG00000153046,CDYL,19,-1.5441,23,-1.1033,62,0.75553,47,-0.0396,64,0.48673
ENSG00000214113,LYRM4,65,0.70572,30,-0.6147,42,-0.2314,27,-0.7944,45,-0.0205
ENSG00000145982,FARS2,19,1.16460,8,-0.3898,9,-0.4618,5,-1.0294,8,-0.4807
ENSG00000124785,NRN1,296,0.20963,217,-0.3085,303,0.37662,72,-1.9572,227,-0.2617
ENSG00000216863,LY86-AS1,31,0.23832,58,1.24978,24,-0.3115,2,-3.4591,27,0.03672
ENSG00000124783,SSR1,78,-0.0902,112,0.50177,74,-0.2436,122,0.64714,74,-0.1688
ENSG00000124784,RIOK1,23,-0.4787,38,0.34913,35,0.40720,31,0.04562,23,-0.4745
ENSG00000168566,SNRNP48,14,-0.6429,39,1.10785,22,0.31791,21,0.09198,11,-0.9057
ENSG00000239264,TXNDC5,22,0.70486,16,0.05201,12,-0.5534,18,0.22542,14,-0.2254
ENSG00000124802,EEF1E1,64,1.02101,43,0.16489,27,-0.8844,10,-1.9736,50,0.44385
ENSG00000124786,SLC35B3,13,0.00647,18,0.51982,12,-0.1306,10,-0.3905,14,0.09703
ENSG00000285219,HULC,9,-0.3182,30,1.65462,9,-0.3405,11,0.00970,8,-0.4544
ENSG00000111845,PAK1IP1,31,-0.7156,56,0.29103,66,1.10052,23,-1.0579,20,-1.3427
ENSG00000111843,TMEM14C,68,0.44336,39,-0.5023,47,-0.3825,66,0.29298,58,0.12409
ENSG00000137210,TMEM14B,73,0.50175,42,-0.4552,51,-0.2651,44,-0.3572,61,0.14270
ENSG00000224531,SMIM13,116,0.48814,75,-0.2793,92,0.07191,50,-0.8826,71,-0.3826
ENSG00000205269,TMEM170B,58,0.43743,40,-0.2464,38,-0.5184,57,0.31018,54,0.24673
ENSG00000095951,HIVEP1,19,-1.1732,61,0.72131,49,0.72258,52,0.45789,18,-1.2012
ENSG00000112137,PHACTR1,160,-0.4681,215,0.05268,229,0.27093,146,-0.5408,243,0.26826
ENSG00000145979,TBC1D7,29,0.70877,18,-0.1329,18,-0.2334,7,-1.5244,19,-0.0368
ENSG00000145990,GFOD1,256,0.26304,241,0.12107,245,0.25775,85,-1.4592,169,-0.4613
ENSG00000124523,SIRT5,32,0.70829,49,1.25235,16,-0.8306,14,-0.7370,19,-0.2501
ENSG00000225921,NOL7,61,-0.7485,54,-0.8287,117,0.71096,94,0.01867,85,-0.1360
ENSG00000010017,RANBP9,80,0.54683,73,0.28953,51,-0.4022,44,-0.4686,60,-0.0135
ENSG00000050393,MCUR1,53,-0.0230,37,-0.5672,59,0.26060,31,-0.8591,59,0.15404
ENSG00000112149,CD83,48,1.11437,30,0.07832,23,-0.5025,9,-1.7217,23,-0.3642
ENSG00000008083,JARID2,15,-0.7290,48,1.20481,25,0.25770,28,0.31834,12,-0.9619
ENSG00000047579,DTNBP1,54,0.32260,22,-1.0852,37,-0.5300,55,0.27809,67,0.67623
ENSG00000007944,MYLIP,28,0.14181,19,-0.4533,29,0.37641,32,0.32011,12,-1.2060
ENSG00000124788,ATXN1,70,-0.7303,126,0.26862,114,0.20272,116,0.13637,121,0.22373
ENSG00000112183,RBM24,12,0.77612,18,1.28383,4,-1.5152,2,-1.6524,12,0.75998
ENSG00000112186,CAP2,263,0.17182,280,0.24318,289,0.54246,42,-2.5853,138,-0.9014
ENSG00000137414,FAM8A1,50,0.78531,35,0.05941,28,-0.4704,24,-0.4904,31,-0.1464
ENSG00000124789,NUP153,22,0.13470,26,0.33794,21,0.06074,12,-0.8139,19,-0.1633
ENSG00000137177,KIF13A,13,-0.9893,16,-0.5648,24,0.05395,42,0.91217,32,0.53917
ENSG00000137364,TPMT,49,0.28023,31,-0.4489,34,-0.4916,32,-0.4309,65,0.78438
ENSG00000165097,KDM1B,11,0.05980,11,-0.0385,8,-0.6323,19,0.85992,14,0.45313
ENSG00000124795,DEK,87,-1.3704,138,-0.5269,256,0.86801,265,0.49704,159,-0.3337
ENSG00000172201,ID4,8,-2.8647,7,-2.7692,34,-0.8766,321,3.58623,41,-0.2845
ENSG00000112242,E2F3,20,-0.2239,42,0.97141,25,0.29029,5,-2.2122,18,-0.3379
ENSG00000124766,SOX4,7,-2.0692,12,-1.0783,29,0.46978,50,1.15308,31,0.42498
ENSG00000272168,CASC15,37,-0.6867,67,0.34448,70,0.78319,22,-1.3172,42,-0.4302
ENSG00000152954,NRSN1,136,-0.4589,151,-0.2360,212,0.55331,49,-1.9260,201,0.23447
ENSG00000124532,MRS2,34,1.27256,21,0.17979,12,-1.0263,24,0.37427,12,-0.7126
ENSG00000112293,GPLD1,17,0.24615,44,1.77635,9,-1.0475,9,-0.7793,17,0.23295
ENSG00000112294,ALDH5A1,92,0.02139,66,-0.4902,91,0.00310,83,-0.1422,105,0.25515
ENSG00000137261,KIAA0319,31,-0.0447,36,0.22696,35,0.25404,30,-0.0576,22,-0.6136
ENSG00000111802,TDP2,75,0.58067,39,-0.5422,51,-0.2497,44,-0.3598,57,0.02674
ENSG00000112304,ACOT13,37,0.56145,28,0.01925,22,-0.5401,38,0.48603,25,-0.1608
ENSG00000112308,C6orf62,160,-0.2232,212,0.25254,199,0.27581,185,0.03776,137,-0.4538
ENSG00000111913,RIPOR2,29,-0.2011,42,0.36839,38,0.44856,23,-0.5695,22,-0.6530
ENSG00000079691,CARMIL1,10,-1.3027,24,0.22355,18,-0.3221,66,1.90407,22,0.05017
ENSG00000197061,HIST1H4C,78,-0.7433,91,-0.4147,143,0.55400,125,0.07975,117,-0.0313
ENSG00000168298,HIST1H1E,7,-1.7691,14,-0.6817,33,1.38212,27,0.36321,11,-1.0233
ENSG00000112763,BTN2A1,24,-0.0689,32,0.39279,29,0.43983,18,-0.4507,13,-0.9891
ENSG00000228223,HCG11,14,0.14376,14,0.15269,12,-0.2164,16,0.35679,12,-0.0966
ENSG00000182952,HMGN4,26,0.61772,12,-0.6080,16,-0.3431,23,0.30762,16,-0.2054
ENSG00000146109,ABT1,14,0.34028,12,0.03272,10,-0.2677,11,-0.0123,12,0.00173
ENSG00000181315,ZNF322,16,-0.2069,21,0.22908,18,0.11473,18,0.06538,16,-0.1218
ENSG00000096654,ZNF184,25,1.57748,11,-0.0756,7,-1.0543,1,-3.0920,12,-0.0149
ENSG00000269293,ZSCAN16-AS1,39,-0.5538,42,-0.3654,41,-0.6236,112,1.18848,88,0.89356
ENSG00000189134,NKAPL,12,0.35807,11,0.12918,10,-0.0410,1,-2.6683,11,0.18547
ENSG00000197062,ZSCAN26,13,0.09221,14,0.20682,11,-0.2904,10,-0.3523,16,0.42873
ENSG00000137338,PGBD1,9,-0.2090,31,1.77852,9,-0.4477,9,-0.2538,8,-0.4099
ENSG00000204713,TRIM27,47,0.90731,37,0.34390,24,-0.5402,18,-0.7985,25,-0.3122
ENSG00000204681,GABBR1,292,-0.0497,276,-0.1254,262,-0.3347,577,1.05983,295,-0.0241
ENSG00000204655,MOG,5,-1.9920,11,-0.6506,23,0.96484,35,1.16702,10,-0.7766
ENSG00000206503,HLA-A,55,-1.0372,38,-1.4466,62,-1.0650,465,2.75176,124,0.39258
ENSG00000204619,PPP1R11,76,0.72255,39,-0.4479,47,-0.3212,17,-1.6850,62,0.26348
ENSG00000234127,TRIM26,13,0.02909,12,-0.0831,13,0.08082,13,-0.0510,12,-0.1265
ENSG00000231074,HCG18,58,-1.1913,224,1.08082,141,0.59526,95,-0.2922,79,-0.6158
ENSG00000241370,RPP21,42,0.61233,12,-1.3541,25,-0.4737,24,-0.3493,42,0.55626
ENSG00000204592,HLA-E,11,-2.6286,8,-2.9408,32,-1.2787,345,3.33485,85,0.67659
ENSG00000204590,GNL1,161,-0.0603,142,-0.2431,187,0.33688,142,-0.2466,135,-0.3435
ENSG00000204576,PRR3,18,0.50557,13,-0.0790,13,-0.2626,12,-0.2456,13,-0.0913
ENSG00000204574,ABCF1,145,-0.0545,116,-0.3942,192,0.75751,92,-0.7359,74,-1.1257
ENSG00000204569,PPP1R10,40,-0.1855,46,0.05347,50,0.31266,48,0.13294,32,-0.5232
