Feature ID,Feature Name,Feature count topic 1to10,Feature log2 fold change topic 1to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000151458,ANKRD50,28,0.53861,23,-0.2077,15,-0.8488
ENSG00000164066,INTU,45,-1.0119,111,1.23126,70,0.46544
ENSG00000164070,HSPA4L,158,0.98673,95,-0.6450,63,-1.2534
ENSG00000164073,MFSD8,18,-0.4633,25,0.43821,24,0.39050
ENSG00000164074,ABHD18,13,-0.9572,24,0.73414,28,0.93811
ENSG00000138709,LARP1B,76,-0.0576,87,0.21944,70,-0.1325
ENSG00000164040,PGRMC2,88,0.30773,89,0.07173,53,-0.7319
ENSG00000077684,JADE1,58,0.38275,40,-0.5310,50,-0.1901
ENSG00000151466,SCLT1,53,-0.7023,78,0.43668,96,0.79156
ENSG00000250241,AC105383.1,15,-1.1781,20,0.10088,51,1.65639
ENSG00000138650,PCDH10,187,0.09938,149,-0.3341,200,0.12254
ENSG00000151012,SLC7A11,22,-2.8608,280,3.56191,40,-0.1741
ENSG00000109381,ELF2,26,-1.4372,45,0.45789,99,1.79903
ENSG00000109390,NDUFC1,187,0.63158,161,-0.1383,80,-1.2009
ENSG00000164134,NAA15,74,-0.5614,86,0.11965,133,0.81630
ENSG00000273247,AC097376.3,11,-1.4477,28,1.02199,35,1.43355
ENSG00000172007,RAB33B,12,-0.4227,11,-0.2934,22,0.86859
ENSG00000145391,SETD7,46,-0.8232,81,0.71136,82,0.73987
ENSG00000153130,SCOC,307,1.20733,103,-1.5086,162,-0.8269
ENSG00000153132,CLGN,16,1.64849,0,-7.4896,10,-0.5239
ENSG00000109436,TBC1D9,86,2.04156,26,-1.6169,15,-2.3479
ENSG00000170153,RNF150,64,1.35211,27,-1.1188,22,-1.4375
ENSG00000109445,ZNF330,25,-0.2126,33,0.34952,26,0.01906
ENSG00000109452,INPP4B,16,-0.7547,54,1.81328,2,-3.1425
ENSG00000170185,USP38,15,-0.6677,27,0.70320,23,0.47509
ENSG00000109458,GAB1,16,-2.5780,37,0.35982,157,3.11030
ENSG00000153147,SMARCA5,171,-0.9533,264,0.46064,400,1.15096
ENSG00000164161,HHIP,17,-3.5561,32,-0.6694,390,4.33763
ENSG00000164163,ABCE1,55,0.06597,27,-1.0514,77,0.56289
ENSG00000164164,OTUD4,36,-0.4062,46,0.28828,51,0.43711
ENSG00000170365,SMAD1,28,-0.5179,44,0.59992,37,0.31386
ENSG00000151612,ZNF827,47,-0.2648,61,0.36417,52,0.10374
ENSG00000164167,LSM6,28,1.15062,18,-0.5599,7,-1.8523
ENSG00000164168,TMEM184C,24,-0.2595,30,0.29491,27,0.17072
ENSG00000071205,ARHGAP10,16,-1.0807,53,1.73148,15,-0.3778
ENSG00000151623,NR3C2,23,-0.0037,38,0.75243,9,-1.3592
ENSG00000170390,DCLK2,48,-0.1175,71,0.60066,33,-0.5850
ENSG00000198589,LRBA,16,0.09127,11,-0.4842,18,0.24142
ENSG00000145425,RPS3A,734,0.05061,936,0.39637,481,-0.6438
ENSG00000109686,SH3D19,18,-0.8523,29,0.49301,39,0.97785
ENSG00000059691,GATB,41,1.51364,11,-1.8391,18,-1.1001
ENSG00000109670,FBXW7,688,1.56390,151,-2.1078,314,-1.0270
ENSG00000164144,ARFIP1,14,-1.0091,34,1.12153,25,0.61047
ENSG00000109654,TRIM2,404,-0.6918,314,-0.5405,991,1.32361
ENSG00000145428,RNF175,40,2.43775,9,-1.9912,5,-2.7596
ENSG00000171566,PLRG1,43,0.33428,34,-0.3186,34,-0.2952
ENSG00000164114,MAP9,313,0.72535,196,-0.6166,182,-0.7305
ENSG00000164116,GUCY1A1,41,-0.8361,93,1.12495,54,0.25137
ENSG00000260244,AC104083.1,21,-0.2632,34,0.67447,18,-0.3433
ENSG00000061918,GUCY1B1,227,1.77320,79,-1.4251,54,-1.9795
ENSG00000109738,GLRB,151,2.43683,33,-2.0541,22,-2.6578
ENSG00000120251,GRIA2,655,1.32362,252,-1.2960,271,-1.1910
ENSG00000164125,GASK1B,54,-0.8330,157,1.57268,36,-0.7933
ENSG00000164124,TMEM144,38,-3.6669,78,-0.5591,890,4.41268
ENSG00000171509,RXFP1,56,3.41521,2,-4.5200,8,-2.6317
ENSG00000171503,ETFDH,16,-0.8446,31,0.81735,28,0.66755
ENSG00000171497,PPID,65,1.35973,21,-1.5499,29,-1.0455
ENSG00000052795,FNIP2,87,0.00051,63,-0.5128,112,0.39415
ENSG00000109756,RAPGEF2,172,1.09608,60,-1.4505,100,-0.6894
ENSG00000168843,FSTL5,35,1.38071,23,-0.4649,3,-3.2395
ENSG00000164128,NPY1R,19,1.99268,6,-1.5444,3,-2.3411
ENSG00000198498,TMA16,22,-0.0070,17,-0.3705,27,0.31574
ENSG00000145416,MARCH1,52,-0.7634,42,-0.4991,136,1.39567
ENSG00000170088,TMEM192,33,-0.6458,61,0.84507,42,0.25660
ENSG00000109466,KLHL2,104,0.57236,28,-1.8729,111,0.19637
ENSG00000052802,MSMO1,68,-1.0864,227,1.73480,64,-0.3681
ENSG00000109472,CPE,957,-0.7405,2731,1.58089,468,-1.2567
ENSG00000196104,SPOCK3,74,-1.3632,101,0.10452,284,1.87979
ENSG00000129116,PALLD,19,-2.2723,126,2.47156,58,1.02596
ENSG00000145439,CBR4,26,-0.4082,32,0.28874,36,0.44005
ENSG00000154447,SH3RF1,45,0.04208,34,-0.4349,54,0.28379
ENSG00000137601,NEK1,72,-0.6991,91,0.21542,143,0.95290
ENSG00000109572,CLCN3,139,-0.2348,139,-0.0446,188,0.43605
ENSG00000056050,HPF1,64,0.26021,63,0.01822,44,-0.5413
ENSG00000198948,MFAP3L,32,-1.4484,97,1.39728,80,1.06610
ENSG00000109576,AADAT,14,0.11191,12,-0.2819,15,0.06060
ENSG00000109586,GALNT7,17,-0.9310,20,-0.0376,48,1.41115
ENSG00000164104,HMGB2,38,-1.4639,142,1.75861,72,0.58919
ENSG00000164105,SAP30,16,-0.8233,31,0.83041,27,0.61534
ENSG00000164106,SCRG1,61,-1.5001,242,1.88124,106,0.44960
ENSG00000164118,CEP44,14,-0.4133,9,-0.7351,29,1.05145
ENSG00000145451,GLRA3,24,1.04483,9,-1.2487,13,-0.7427
ENSG00000150625,GPM6A,2043,1.15392,1090,-0.8192,745,-1.3923
ENSG00000150627,WDR17,57,0.96152,32,-0.7258,25,-1.0871
ENSG00000129128,SPCS3,78,0.78252,36,-1.0708,54,-0.4431
ENSG00000218336,TENM3,63,2.26596,6,-3.1869,19,-1.5536
ENSG00000129187,DCTD,30,0.39494,36,0.33307,10,-1.5920
ENSG00000151718,WWC2,21,-0.9276,28,0.18811,54,1.28880
ENSG00000168564,CDKN2AIP,13,-0.6133,12,-0.2413,29,1.09762
ENSG00000168556,ING2,31,0.16151,25,-0.3081,30,-0.0008
ENSG00000182552,RWDD4,17,0.47827,15,-0.1367,9,-0.8138
ENSG00000168538,TRAPPC11,33,0.88071,11,-1.5210,24,-0.3338
ENSG00000173320,STOX2,145,0.29939,60,-1.2813,174,0.34857
ENSG00000168310,IRF2,15,-1.0754,30,0.80044,36,1.06511
ENSG00000164305,CASP3,14,-0.4535,15,0.03836,23,0.71189
ENSG00000151726,ACSL1,24,-1.4110,23,-0.4464,106,2.12999
ENSG00000151729,SLC25A4,278,1.65030,90,-1.5354,87,-1.5809
ENSG00000164323,CFAP97,51,-1.0885,103,0.84212,116,1.04853
ENSG00000109762,SNX25,25,0.82599,14,-0.7055,13,-0.8322
ENSG00000186352,ANKRD37,17,0.01456,21,0.36141,12,-0.4925
ENSG00000109775,UFSP2,28,-0.3346,43,0.62808,27,-0.0992
ENSG00000154556,SORBS2,103,0.94677,64,-0.6092,43,-1.2118
ENSG00000109794,FAM149A,20,0.06416,21,0.04443,18,-0.1678
ENSG00000145476,CYP4V2,10,-2.1961,79,2.85135,16,-0.0242
ENSG00000109536,FRG1,79,-0.2602,81,-0.0169,109,0.45492
ENSG00000164366,CCDC127,34,0.20516,31,-0.0817,27,-0.3006
ENSG00000073578,SDHA,108,0.63601,71,-0.5508,67,-0.6270
ENSG00000249915,PDCD6,108,0.79214,54,-0.9589,71,-0.5396
ENSG00000180104,EXOC3,53,0.58745,28,-0.8745,42,-0.2673
ENSG00000171368,TPPP,339,-0.2927,275,-0.3832,557,0.73751
ENSG00000028310,BRD9,56,-0.1649,51,-0.1990,76,0.43978
ENSG00000049656,CLPTM1L,64,0.98694,35,-0.8127,30,-1.0360
ENSG00000153395,LPCAT1,32,0.26935,45,0.58630,8,-1.9999
ENSG00000171421,MRPL36,30,1.45525,11,-1.3231,10,-1.4171
ENSG00000145494,NDUFS6,153,0.40061,132,-0.1661,100,-0.5989
ENSG00000164151,ICE1,76,-0.3979,66,-0.2982,134,0.83720
ENSG00000133398,MED10,71,0.96414,33,-1.0572,40,-0.7546
ENSG00000215218,UBE2QL1,211,2.26389,42,-2.2109,45,-2.1031
ENSG00000250056,LINC01018,14,1.51173,6,-1.0089,3,-1.9934
ENSG00000037474,NSUN2,14,-0.0936,15,0.08489,15,0.08487
ENSG00000145545,SRD5A1,43,1.27275,16,-1.3399,19,-1.0600
ENSG00000112941,TENT4A,33,0.66753,24,-0.3616,17,-0.9228
ENSG00000078295,ADCY2,121,0.44075,122,0.09142,55,-1.1209
ENSG00000124275,MTRR,17,-0.7300,15,-0.2822,41,1.26734
ENSG00000247516,MIR4458HG,25,-0.3457,27,0.03035,38,0.55329
ENSG00000112902,SEMA5A,33,-1.7220,130,1.76251,89,1.08614
ENSG00000150756,ATPSCKMT,14,-0.0531,17,0.27326,12,-0.2103
ENSG00000150753,CCT5,92,0.40106,88,-0.0149,52,-0.8193
ENSG00000164237,CMBL,44,0.20218,62,0.57445,15,-1.6127
ENSG00000145495,MARCH6,305,0.59986,159,-0.9104,243,-0.2625
ENSG00000164236,ANKRD33B,64,1.98536,18,-1.7206,14,-2.0667
ENSG00000112977,DAP,18,-1.0265,57,1.62692,18,-0.2664
ENSG00000169862,CTNND2,346,-0.5017,578,0.71978,401,0.12974
ENSG00000038382,TRIO,86,0.67415,62,-0.3995,45,-0.8853
ENSG00000154122,ANKH,154,0.77419,82,-0.8445,97,-0.6019
ENSG00000173545,ZNF622,40,0.89662,21,-0.8400,21,-0.8291
ENSG00000154153,RETREG1,159,0.22575,40,-2.0345,232,0.64338
ENSG00000145555,MYO10,80,-2.9489,602,2.18537,647,2.33497
ENSG00000176788,BASP1,1506,1.69469,410,-1.7872,520,-1.4350
ENSG00000215196,BASP1-AS1,33,2.16243,9,-1.7155,5,-2.4986
ENSG00000248455,LINC02217,47,2.21132,4,-3.2559,15,-1.4607
ENSG00000145526,CDH18,62,1.66269,22,-1.3473,16,-1.8306
ENSG00000154162,CDH12,19,4.06252,1,-4.0435,1,-3.8314
ENSG00000286961,AC091938.1,14,1.26781,9,-0.4952,2,-2.4737
ENSG00000040731,CDH10,48,1.53705,20,-1.1782,13,-1.7762
ENSG00000113100,CDH9,24,1.56761,14,-0.6888,2,-3.1960
ENSG00000113361,CDH6,19,0.03283,22,0.23900,15,-0.3486
ENSG00000113360,DROSHA,53,0.47145,37,-0.4927,40,-0.3780
ENSG00000082213,C5orf22,23,0.92078,16,-0.3982,8,-1.5056
ENSG00000133401,PDZD2,65,-0.1565,89,0.45903,57,-0.2459
ENSG00000113384,GOLPH3,46,0.08928,34,-0.4254,51,0.20494
ENSG00000150712,MTMR12,32,0.51419,19,-0.6817,25,-0.2901
ENSG00000056097,ZFR,234,-0.4955,350,0.53533,311,0.34534
ENSG00000113387,SUB1,422,1.08865,239,-0.7365,158,-1.3593
ENSG00000113407,TARS,43,-0.1226,56,0.36687,39,-0.1885
ENSG00000242110,AMACR,25,1.53414,11,-1.0937,6,-1.9023
ENSG00000039560,RAI14,7,-2.6975,34,1.36610,68,2.72173
ENSG00000113456,RAD1,37,1.13102,9,-1.8671,24,-0.5265
ENSG00000113460,BRIX1,36,0.17756,20,-0.8266,43,0.31349
ENSG00000168724,DNAJC21,104,-0.0784,78,-0.4656,142,0.48088
ENSG00000152582,SPEF2,35,0.54590,21,-0.6650,26,-0.3573
ENSG00000164187,LMBRD2,164,0.89840,71,-1.1497,104,-0.5743
ENSG00000152620,NADK2,33,-0.8580,84,1.33413,36,-0.0721
ENSG00000079215,SLC1A3,139,-2.5491,1451,3.34277,180,-0.5228
ENSG00000285967,NIPBL-DT,27,-0.0605,26,-0.0397,30,0.14467
ENSG00000164190,NIPBL,115,-1.2947,245,0.87068,321,1.33563
ENSG00000197603,CPLANE1,83,-0.7665,111,0.27524,173,1.00998
ENSG00000113569,NUP155,20,0.56070,8,-1.3133,19,0.01468
ENSG00000082068,WDR70,42,-0.5587,48,0.08317,77,0.83703
ENSG00000113594,LIFR,52,-1.8938,201,1.63371,188,1.51588
ENSG00000164327,RICTOR,40,-0.7521,48,0.08496,89,1.11004
ENSG00000082074,FYB1,9,-3.1097,69,2.03535,93,2.64026
ENSG00000113638,TTC33,60,1.17977,16,-1.8142,36,-0.6179
ENSG00000132356,PRKAA1,21,-0.1023,22,0.02128,24,0.16142
ENSG00000145592,RPL37,1026,-0.5642,1771,0.75708,1264,0.20834
ENSG00000182836,PLCXD3,54,0.60431,5,-3.4099,66,0.41014
ENSG00000083720,OXCT1,167,1.58002,64,-1.2730,47,-1.7426
ENSG00000205765,C5orf51,21,-0.6171,30,0.44002,35,0.65152
ENSG00000198865,CCDC152,14,-0.5210,18,0.33616,22,0.58557
ENSG00000250722,SELENOP,36,-3.4756,230,1.43979,574,3.41370
ENSG00000172262,ZNF131,39,0.07960,25,-0.6408,48,0.35333
ENSG00000177453,NIM1K,20,0.84502,15,-0.3184,7,-1.4484
ENSG00000112972,HMGCS1,167,0.52811,167,0.07816,65,-1.3587
ENSG00000172239,PAIP1,89,0.22367,63,-0.4948,89,0.04279
ENSG00000248092,NNT-AS1,61,-0.9115,102,0.58825,130,0.99204
ENSG00000112992,NNT,119,0.69653,73,-0.6429,73,-0.6478
ENSG00000251141,MRPS30-DT,44,0.82760,23,-0.8430,26,-0.6985
ENSG00000112996,MRPS30,63,1.23293,28,-1.0987,26,-1.2144
ENSG00000272335,AC093297.2,31,1.21892,10,-1.4879,16,-0.8589
ENSG00000164588,HCN1,96,3.28814,13,-2.7243,6,-3.7979
ENSG00000151883,PARP8,30,2.02410,1,-3.9458,12,-1.0883
ENSG00000164172,MOCS2,113,0.52760,75,-0.5441,81,-0.4314
ENSG00000164258,NDUFS4,83,0.33608,94,0.24903,37,-1.1533
ENSG00000185305,ARL15,19,0.53036,17,-0.0879,9,-1.0223
ENSG00000169271,HSPB3,18,5.71125,0,-7.0461,0,-4.8623
ENSG00000178996,SNX18,10,-2.3145,47,1.76699,52,1.96863
ENSG00000067248,DHX29,63,-0.6818,43,-0.7169,159,1.37218
ENSG00000039123,MTREX,57,-0.4615,78,0.39589,80,0.42979
ENSG00000067113,PLPP1,28,-0.4024,46,0.67351,30,-0.0168
ENSG00000177058,SLC38A9,11,-0.7592,5,-1.3873,33,1.62780
ENSG00000134352,IL6ST,103,-1.2478,278,1.30022,211,0.82962
ENSG00000155545,MIER3,11,-0.8509,16,0.40090,24,1.04484
ENSG00000062194,GPBP1,159,-0.3822,172,0.03855,244,0.60367
ENSG00000249436,AC008780.1,50,0.68897,41,-0.2076,21,-1.2267
ENSG00000145632,PLK2,118,2.98319,19,-2.4415,9,-3.4571
ENSG00000152932,RAB3C,239,2.35281,52,-2.0883,41,-2.4160
ENSG00000113448,PDE4D,55,1.48870,18,-1.4816,20,-1.3257
ENSG00000152931,PART1,153,2.59739,16,-3.1067,34,-2.0455
ENSG00000164182,NDUFAF2,75,0.63141,60,-0.2481,36,-1.0081
ENSG00000188725,SMIM15,24,-0.7657,55,1.15654,28,0.03596
ENSG00000130449,ZSWIM6,39,-1.2452,50,0.08524,134,1.74589
ENSG00000068796,KIF2A,81,-0.8654,91,-0.0226,206,1.31943
ENSG00000086189,DIMT1,12,-0.5424,23,0.97669,11,-0.1896
ENSG00000086200,IPO11,19,0.34667,17,-0.1406,13,-0.5172
ENSG00000164197,RNF180,27,0.44800,20,-0.4090,20,-0.4161
ENSG00000186479,RGS7BP,76,1.08454,44,-0.7195,28,-1.3751
ENSG00000153006,SREK1IP1,54,-0.7850,93,0.68673,93,0.69970
ENSG00000153015,CWC27,87,-0.5492,133,0.56722,121,0.40882
ENSG00000113593,PPWD1,18,-0.7292,31,0.72434,28,0.56326
ENSG00000113595,TRIM23,107,0.77941,56,-0.8683,68,-0.5908
ENSG00000113597,TRAPPC13,33,0.95697,11,-1.4857,23,-0.4606
ENSG00000197860,SGTB,204,1.29924,85,-1.1830,81,-1.2562
ENSG00000123213,NLN,35,0.17775,27,-0.3823,35,0.03217
ENSG00000112851,ERBIN,84,-2.1889,194,0.59979,572,2.60352
ENSG00000153914,SREK1,114,-0.7383,172,0.48373,210,0.80900
ENSG00000069020,MAST4,79,-0.2930,141,0.86430,54,-0.6482
ENSG00000145675,PIK3R1,482,0.84107,156,-1.5941,381,-0.2459
ENSG00000145740,SLC30A5,24,-0.1283,34,0.52094,18,-0.4110
ENSG00000134056,MRPS36,60,0.54903,62,0.14730,19,-1.6169
ENSG00000134058,CDK7,16,1.43182,5,-1.5621,6,-1.1578
ENSG00000085231,AK6,40,0.73330,27,-0.4769,20,-0.9124
ENSG00000273841,TAF9,90,1.69852,22,-1.8854,32,-1.3677
ENSG00000152942,RAD17,24,-0.3190,27,0.09994,33,0.45632
ENSG00000249437,NAIP,7,-2.5627,23,0.80802,69,2.90045
ENSG00000145734,BDP1,377,-0.1591,269,-0.5570,575,0.64358
ENSG00000131844,MCCC2,14,-0.9266,37,1.37644,16,0.02184
ENSG00000164326,CARTPT,48,3.18331,10,-2.0949,0,-7.0078
ENSG00000131711,MAP1B,7693,0.82235,2171,-1.8049,6529,-0.1392
ENSG00000113048,MRPS27,44,0.69840,29,-0.5415,25,-0.7602
ENSG00000049883,PTCD2,17,0.18903,16,-0.0529,14,-0.3018
ENSG00000083312,TNPO1,65,-0.5003,90,0.39880,95,0.49386
ENSG00000157107,FCHO2,23,-0.7715,25,-0.0716,55,1.22136
ENSG00000145741,BTF3,138,0.12302,146,0.10747,107,-0.3645
ENSG00000164331,ANKRA2,16,-1.0562,25,0.41158,43,1.32839
ENSG00000214944,ARHGEF28,14,1.43234,0,-4.1826,10,-0.4106
ENSG00000171617,ENC1,1028,2.28829,228,-2.0625,193,-2.3074
ENSG00000049860,HEXB,39,1.36375,19,-0.9567,11,-1.6919
ENSG00000164347,GFM2,23,0.91232,11,-0.9025,12,-0.7982
ENSG00000164346,NSA2,183,-0.3365,244,0.39186,217,0.20838
ENSG00000198780,FAM169A,90,0.89288,48,-0.8270,48,-0.8350
ENSG00000176928,GCNT4,17,2.86985,0,-6.5258,4,-1.7882
ENSG00000113161,HMGCR,99,1.83731,27,-1.7679,28,-1.7118
ENSG00000113163,CERT1,137,0.35231,85,-0.6843,130,-0.0272
ENSG00000122008,POLK,38,-0.9900,34,-0.4168,119,1.63816
ENSG00000145708,CRHBP,25,1.35001,3,-2.8828,16,-0.4955
ENSG00000164252,AGGF1,120,-0.1439,107,-0.2104,159,0.41556
ENSG00000113231,PDE8B,110,0.40478,108,0.03569,58,-0.9148
ENSG00000164253,WDR41,36,0.32761,24,-0.5416,33,-0.0901
ENSG00000171530,TBCA,244,-0.2295,240,-0.0729,333,0.44909
ENSG00000132842,AP3B1,28,-1.7870,75,1.03187,120,1.88682
ENSG00000085365,SCAMP1,164,0.90003,81,-0.9607,94,-0.7236
ENSG00000152409,JMY,62,-0.2646,59,-0.1106,89,0.53036
ENSG00000152413,HOMER1,235,2.00223,48,-2.1943,69,-1.6541
ENSG00000164329,TENT2,19,0.38112,2,-2.8311,27,0.59192
ENSG00000164309,CMYA5,24,-1.2496,58,1.07125,58,1.08750
ENSG00000177034,MTX3,54,0.96627,25,-1.0354,30,-0.7766
ENSG00000164300,SERINC5,15,-2.4958,49,0.97902,122,2.74172
ENSG00000039319,ZFYVE16,54,-2.2114,108,0.34101,395,2.73845
ENSG00000249042,AC008771.1,40,0.92909,15,-1.2938,26,-0.5281
ENSG00000228716,DHFR,33,-0.5708,47,0.45805,50,0.55777
ENSG00000113318,MSH3,51,-0.5760,71,0.39666,82,0.62263
ENSG00000113319,RASGRF2,88,0.76957,64,-0.3901,39,-1.1205
ENSG00000131732,ZCCHC9,16,-0.6991,35,1.05105,19,0.06070
ENSG00000145687,SSBP2,68,0.12533,78,0.23905,47,-0.5608
ENSG00000152348,ATG10,17,-0.2416,16,-0.1253,24,0.50563
ENSG00000186468,RPS23,544,-0.4665,959,0.81682,545,-0.0940
ENSG00000205464,ATP6AP1L,13,-1.0058,22,0.61204,30,1.11533
ENSG00000174695,TMEM167A,73,0.20525,54,-0.4249,73,0.02021
ENSG00000038427,VCAN,23,-3.6503,235,2.10407,363,3.07748
ENSG00000164176,EDIL3,138,-1.5490,109,-0.7852,700,2.36587
ENSG00000127184,COX7C,775,1.09049,475,-0.6158,253,-1.5627
ENSG00000145715,RASA1,70,1.39794,17,-1.9713,36,-0.8541
ENSG00000134480,CCNH,45,0.18865,53,0.28488,26,-0.8014
ENSG00000164180,TMEM161B,20,-0.2417,22,0.06966,26,0.35504
ENSG00000247828,TMEM161B-AS1,111,-0.8147,168,0.46696,224,0.94122
ENSG00000245526,LINC00461,79,-0.9769,209,1.34776,105,0.20013
ENSG00000081189,MEF2C,865,2.00212,229,-1.8114,202,-1.9944
ENSG00000153140,CETN3,31,-1.7131,96,1.30132,112,1.57398
ENSG00000176055,MBLAC2,22,0.30930,11,-1.0320,25,0.23103
ENSG00000164199,ADGRV1,20,-3.3843,394,4.17748,34,-0.6632
ENSG00000113369,ARRDC3,26,-0.5988,28,-0.0276,52,0.96368
ENSG00000237187,NR2F1-AS1,95,0.85050,78,-0.1773,26,-1.8006
ENSG00000175745,NR2F1,162,-0.2980,254,0.66040,145,-0.2344
ENSG00000113391,FAM172A,48,-0.4896,49,-0.0717,86,0.83620
ENSG00000133302,SLF1,53,0.88425,23,-1.1351,34,-0.5617
ENSG00000175471,MCTP1,75,1.37080,30,-1.2068,27,-1.3736
ENSG00000198677,TTC37,97,-0.2267,103,0.05124,125,0.34571
ENSG00000164292,RHOBTB3,92,-2.4184,552,2.16480,433,1.69271
ENSG00000173221,GLRX,48,3.53691,7,-2.5689,0,-5.6160
ENSG00000118985,ELL2,98,-0.1074,43,-1.2858,169,0.85629
ENSG00000175426,PCSK1,141,4.45165,4,-4.7105,8,-4.0135
ENSG00000153113,CAST,128,-0.6628,156,0.16647,249,0.93320
ENSG00000164307,ERAP1,13,-0.3482,20,0.56105,14,0.02515
ENSG00000113441,LNPEP,103,0.18564,78,-0.4035,103,0.03575
ENSG00000145721,LIX1,11,-2.8950,132,3.21004,40,0.85407
ENSG00000058729,RIOK2,13,0.19815,13,-0.0079,10,-0.3743
ENSG00000174136,RGMB,42,1.85661,13,-1.5496,9,-2.0004
ENSG00000153922,CHD1,41,-0.9891,44,-0.1510,121,1.53490
ENSG00000174132,FAM174A,51,1.00232,18,-1.4299,32,-0.5585
ENSG00000145730,PAM,122,2.07987,40,-1.4717,17,-2.7391
ENSG00000145723,GIN1,16,-0.3009,10,-0.6875,28,0.89079
ENSG00000145725,PPIP5K2,61,0.11728,53,-0.1782,58,-0.0386
ENSG00000181751,C5orf30,37,0.24167,22,-0.7378,40,0.17336
ENSG00000112874,NUDT12,13,-0.6977,26,0.95611,16,0.20762
ENSG00000184349,EFNA5,61,2.14749,11,-2.3149,16,-1.8113
ENSG00000145743,FBXL17,128,0.76161,102,-0.2411,49,-1.3647
ENSG00000151422,FER,46,-0.5960,60,0.26957,81,0.75948
ENSG00000198961,PJA2,683,1.21926,244,-1.4133,341,-0.9115
ENSG00000112893,MAN2A1,37,-1.7280,23,-1.2429,225,2.63892
ENSG00000186952,TMEM232,13,-0.0606,13,-0.0067,14,0.11467
ENSG00000164209,SLC25A46,109,0.81676,42,-1.3355,82,-0.3356
ENSG00000134987,WDR36,25,0.65688,19,-0.3266,12,-0.9487
ENSG00000152495,CAMK4,157,2.05296,45,-1.6791,30,-2.2796
ENSG00000164211,STARD4,36,0.86850,21,-0.6618,17,-0.9687
ENSG00000134986,NREP,179,1.51753,81,-1.0313,43,-1.9679
ENSG00000224032,EPB41L4A-AS1,65,0.40296,45,-0.4958,53,-0.2542
ENSG00000134982,APC,646,-0.2497,852,0.39049,685,0.04302
ENSG00000153037,SRP19,76,-0.0535,49,-0.6767,108,0.55851
ENSG00000129625,REEP5,452,1.45218,149,-1.5188,181,-1.2277
ENSG00000172795,DCP2,48,0.41619,34,-0.4828,38,-0.2887
ENSG00000047188,YTHDC2,51,0.44219,24,-1.0869,51,0.07291
ENSG00000080709,KCNN2,17,-0.3453,37,1.22023,5,-1.6673
ENSG00000152503,TRIM36,58,1.22714,19,-1.5462,30,-0.8340
ENSG00000164219,PGGT1B,25,-1.1329,54,0.93492,57,1.03273
ENSG00000164221,CCDC112,50,-1.1949,63,0.04291,168,1.70344
ENSG00000145780,FEM1C,27,0.37961,20,-0.3511,20,-0.3467
ENSG00000134970,TMED7,44,-0.8791,71,0.54889,92,0.97441
ENSG00000129596,CDO1,40,0.75859,35,-0.1325,13,-1.5988
ENSG00000145782,ATG12,76,0.03933,58,-0.4208,90,0.27867
ENSG00000177879,AP3S1,112,0.62148,72,-0.6019,74,-0.5481
ENSG00000145781,COMMD10,19,0.74232,7,-1.3999,15,-0.1968
ENSG00000092421,SEMA6A,20,-2.8805,75,0.93757,227,3.15429
ENSG00000172869,DMXL1,41,-0.0914,37,-0.1985,51,0.32521
ENSG00000133835,HSD17B4,59,-0.7867,73,0.16847,130,1.10782
ENSG00000151304,SRFBP1,25,-0.6206,34,0.34734,44,0.73624
ENSG00000205302,SNX2,61,0.41156,43,-0.4779,48,-0.2849
ENSG00000064652,SNX24,29,-0.0967,18,-0.7238,43,0.63913
ENSG00000168944,CEP120,23,-0.2754,20,-0.2663,36,0.64707
ENSG00000151292,CSNK1G3,57,-0.0053,60,0.08292,54,-0.0769
ENSG00000168916,ZNF608,16,-2.2298,58,1.30863,94,2.23870
ENSG00000155324,GRAMD2B,28,-2.9393,298,2.94149,140,1.40641
ENSG00000164904,ALDH7A1,51,-2.4766,349,2.36136,228,1.53392
ENSG00000164902,PHAX,121,-0.4495,176,0.49517,156,0.30462
ENSG00000164241,C5orf63,16,-1.1781,26,0.42418,49,1.48497
ENSG00000145794,MEGF10,10,-2.8129,48,1.41715,95,2.80755
ENSG00000205279,CTXN3,34,4.10415,1,-4.2906,2,-3.7156
ENSG00000245937,LINC01184,42,-0.4012,51,0.19994,61,0.50680
ENSG00000064651,SLC12A2,85,-1.8492,127,0.05951,488,2.45255
ENSG00000066583,ISOC1,16,-0.3561,27,0.75005,14,-0.2458
ENSG00000169567,HINT1,565,1.71310,169,-1.6412,175,-1.5969
ENSG00000186687,LYRM7,145,0.11699,99,-0.5704,168,0.25744
ENSG00000158985,CDC42SE2,186,0.72194,89,-1.0253,136,-0.3777
ENSG00000158987,RAPGEF6,33,-1.0315,46,0.25789,90,1.38762
ENSG00000217128,FNIP1,35,-0.7295,33,-0.2164,82,1.23705
ENSG00000164398,ACSL6,189,0.19960,251,0.49055,77,-1.3228
ENSG00000113522,RAD50,241,-0.2805,229,-0.1349,357,0.57110
ENSG00000131437,KIF3A,702,0.79224,252,-1.4506,559,-0.2428
ENSG00000164402,SEPTIN8,270,-0.4734,274,-0.0766,476,0.81611
ENSG00000198944,SOWAHA,73,-0.6204,191,1.45624,34,-1.3036
ENSG00000164403,SHROOM1,10,-2.6712,47,1.47298,85,2.62136
