Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000138686,BBS7,54,1.24301,14,-1.3804,30,-0.2945,12,-1.5837,18,-1.0100
ENSG00000138688,KIAA1109,240,0.05718,272,0.23768,183,-0.4889,261,0.16790,305,0.42368
ENSG00000138685,FGF2,11,-2.3187,19,-1.0762,38,-0.0249,177,2.89442,32,-0.2904
ENSG00000151458,ANKRD50,36,0.67443,36,0.38525,26,-0.1504,8,-1.8361,13,-1.1077
ENSG00000164066,INTU,44,-0.6307,30,-1.0571,42,-0.6429,177,1.93850,79,0.48150
ENSG00000164070,HSPA4L,143,0.89249,116,0.17869,91,-0.2677,36,-1.6215,39,-1.4990
ENSG00000164073,MFSD8,11,-0.5633,2,-2.7649,20,0.76967,17,0.28708,19,0.44587
ENSG00000164074,ABHD18,16,0.33959,0,-6.5981,9,-0.6929,22,0.77701,24,0.90039
ENSG00000138709,LARP1B,65,-0.2033,90,0.39243,73,0.06437,64,-0.1470,75,0.08422
ENSG00000164040,PGRMC2,85,0.51478,33,-1.1508,78,0.23471,34,-1.0897,55,-0.3603
ENSG00000077684,JADE1,58,0.15700,37,-0.6310,64,0.33015,54,-0.0221,32,-0.8538
ENSG00000151466,SCLT1,37,-1.0427,113,1.03863,64,0.12949,55,-0.1596,97,0.77786
ENSG00000250241,AC105383.1,13,-0.6648,13,-0.4746,9,-1.1818,31,0.89937,55,1.94324
ENSG00000138650,PCDH10,184,0.15251,299,0.91538,120,-0.6975,167,-0.0488,164,-0.0802
ENSG00000151012,SLC7A11,23,-2.3296,26,-1.7157,75,-0.1236,365,2.92408,88,0.15914
ENSG00000109381,ELF2,31,-0.1183,8,-2.0829,28,-0.3138,16,-1.0988,95,1.86592
ENSG00000109390,NDUFC1,122,-0.1998,65,-1.1002,198,0.92169,101,-0.4319,78,-0.8179
ENSG00000164134,NAA15,91,0.01808,154,0.89369,58,-0.8464,75,-0.2971,136,0.67280
ENSG00000273247,AC097376.3,7,-1.0095,16,0.51082,6,-1.2052,10,-0.1940,45,2.39771
ENSG00000172007,RAB33B,13,0.39294,9,-0.3831,6,-1.2298,16,0.53650,19,0.79287
ENSG00000145391,SETD7,33,-0.0617,33,-0.0650,31,-0.1991,29,-0.2518,54,0.74551
ENSG00000153130,SCOC,277,0.34525,275,0.20621,245,0.03073,153,-0.7153,145,-0.8010
ENSG00000153132,CLGN,21,0.90578,14,-0.1379,15,-0.0513,0,-4.1184,8,-0.9615
ENSG00000179387,ELMOD2,19,0.83685,9,-0.6175,12,-0.2560,1,-3.2964,16,0.20666
ENSG00000109436,TBC1D9,92,0.83436,13,-2.4584,93,0.70883,9,-3.0437,8,-3.2125
ENSG00000170153,RNF150,76,1.51711,36,-0.3693,31,-0.7347,17,-1.4768,10,-2.3399
ENSG00000109445,ZNF330,24,-0.0191,60,1.53906,17,-0.6571,14,-0.7952,21,-0.2539
ENSG00000109452,INPP4B,13,0.24027,8,-0.6084,16,0.55812,9,-0.4899,3,-1.7807
ENSG00000170185,USP38,21,0.14240,1,-3.8252,17,-0.2357,35,0.95661,24,0.35055
ENSG00000109458,GAB1,25,-1.1531,42,-0.0521,25,-1.0419,70,0.75928,151,2.22580
ENSG00000153147,SMARCA5,184,-0.1202,177,-0.1424,150,-0.4995,150,-0.4019,423,1.32856
ENSG00000164161,HHIP,11,-3.3179,198,1.69397,11,-3.0913,66,-0.1850,401,3.37800
ENSG00000164163,ABCE1,44,0.10185,33,-0.3787,39,-0.1875,33,-0.4078,65,0.70671
ENSG00000164164,OTUD4,44,0.34554,46,0.30162,28,-0.5992,40,0.05683,37,-0.0516
ENSG00000170365,SMAD1,27,-0.1567,28,-0.0607,18,-0.8258,67,1.43703,30,0.05556
ENSG00000151612,ZNF827,50,0.28676,20,-1.2588,34,-0.5536,67,0.66142,59,0.44844
ENSG00000164167,LSM6,21,0.21217,6,-1.8234,22,0.25101,25,0.39231,13,-0.5892
ENSG00000164168,TMEM184C,18,-0.1408,2,-3.0198,20,0.11147,40,1.22729,17,-0.2259
ENSG00000071205,ARHGAP10,15,-0.0848,15,0.01123,17,0.24072,14,-0.1626,13,-0.2241
ENSG00000151623,NR3C2,27,0.44334,3,-2.8593,27,0.35557,22,-0.0798,14,-0.7956
ENSG00000170390,DCLK2,52,0.10055,59,0.27150,37,-0.5729,80,0.77879,40,-0.3316
ENSG00000198589,LRBA,14,0.16920,4,-1.6245,11,-0.2413,20,0.68627,15,0.28184
ENSG00000145425,RPS3A,518,-0.7883,1001,0.48478,962,0.56414,936,0.37440,544,-0.4931
ENSG00000109686,SH3D19,14,-0.4204,27,0.73374,8,-1.2282,16,-0.0632,45,1.66671
ENSG00000059691,GATB,49,0.90620,39,0.17966,28,-0.4207,2,-3.8241,29,-0.3056
ENSG00000109670,FBXW7,812,0.52449,1070,0.79100,525,-0.4622,421,-0.7146,322,-1.1226
ENSG00000164144,ARFIP1,18,0.41098,0,-6.8023,16,0.05234,16,0.09074,18,0.23489
ENSG00000109654,TRIM2,346,-0.2549,593,0.70540,269,-0.6970,306,-0.3712,774,1.16990
ENSG00000145428,RNF175,58,1.44234,12,-1.6070,37,0.08451,1,-4.8799,1,-4.7007
ENSG00000171566,PLRG1,44,0.50148,27,-0.4689,30,-0.3673,41,0.19301,28,-0.3919
ENSG00000164114,MAP9,348,0.66089,242,-0.1796,261,-0.0803,134,-1.0872,161,-0.8157
ENSG00000164116,GUCY1A1,43,0.02188,49,0.21852,26,-0.9178,92,1.27184,37,-0.2502
ENSG00000260244,AC104083.1,25,0.55428,17,-0.2047,21,0.08935,5,-1.9930,15,-0.4121
ENSG00000061918,GUCY1B1,251,0.83167,254,0.52255,161,-0.2801,63,-1.6420,45,-2.1473
ENSG00000109738,GLRB,169,1.37118,76,-0.5445,80,-0.5526,49,-1.1905,25,-2.1944
ENSG00000120251,GRIA2,738,1.12266,402,-0.3407,340,-0.7341,377,-0.4419,233,-1.1797
ENSG00000164125,GASK1B,46,-0.6847,84,0.46473,53,-0.3516,169,1.70698,35,-0.8979
ENSG00000164124,TMEM144,24,-3.0449,241,1.00686,36,-2.2369,96,-0.5034,777,3.67544
ENSG00000171509,RXFP1,69,1.48818,69,0.80896,21,-1.2785,9,-2.2421,5,-3.1489
ENSG00000171503,ETFDH,16,0.33014,9,-0.5938,9,-0.8039,13,-0.0882,26,1.01862
ENSG00000171497,PPID,65,0.90797,27,-0.8414,40,-0.3018,28,-0.7873,31,-0.6201
ENSG00000052795,FNIP2,80,0.31931,83,0.27059,58,-0.3675,40,-0.8777,85,0.31358
ENSG00000109756,RAPGEF2,161,0.52247,186,0.56504,113,-0.3054,67,-1.0529,80,-0.7663
ENSG00000168843,FSTL5,33,0.53016,32,0.28060,29,0.14706,14,-1.0051,4,-2.7462
ENSG00000164128,NPY1R,25,0.78596,10,-1.0202,16,-0.3513,24,0.40208,6,-1.6673
ENSG00000198498,TMA16,20,0.20288,8,-1.1759,15,-0.3910,21,0.20367,30,0.76885
ENSG00000145416,MARCH1,49,-0.3143,90,0.77053,29,-1.2185,38,-0.6229,152,1.72638
ENSG00000170088,TMEM192,33,-0.1535,52,0.60035,35,-0.0436,27,-0.4394,40,0.17788
ENSG00000109466,KLHL2,151,0.61796,166,0.53746,81,-0.7430,89,-0.4586,92,-0.4187
ENSG00000052802,MSMO1,150,0.20948,97,-0.5585,114,-0.3862,280,1.19296,62,-1.2361
ENSG00000109472,CPE,1170,-0.4466,1007,-0.5465,1418,-0.0099,3849,1.73541,459,-1.7392
ENSG00000196104,SPOCK3,74,-0.9927,192,0.79658,80,-0.7398,83,-0.5482,370,2.03198
ENSG00000129116,PALLD,18,-1.2472,33,0.03814,43,0.61504,43,0.45247,49,0.66827
ENSG00000145439,CBR4,24,0.18955,3,-2.6993,27,0.45019,5,-2.1260,35,0.74686
ENSG00000154447,SH3RF1,35,-0.2568,44,0.17085,39,-0.0098,32,-0.3093,59,0.66560
ENSG00000137601,NEK1,59,-0.7873,118,0.53270,72,-0.3328,125,0.61923,157,1.01343
ENSG00000109572,CLCN3,141,0.09105,149,0.15687,121,-0.2317,126,-0.1136,155,0.21202
ENSG00000056050,HPF1,60,0.24025,51,-0.0925,56,0.06864,17,-1.7130,66,0.32544
ENSG00000198948,MFAP3L,36,-0.8589,23,-1.3292,55,0.04223,105,1.10291,103,1.07821
ENSG00000109576,AADAT,11,-0.7946,9,-0.8628,19,0.35686,37,1.40660,13,-0.2977
ENSG00000109586,GALNT7,15,0.13752,11,-0.4243,12,-0.3469,6,-1.3203,30,1.22186
ENSG00000164104,HMGB2,32,-0.6999,50,0.20971,46,0.08253,50,0.21755,74,0.86793
ENSG00000164105,SAP30,14,-0.4360,18,0.14604,18,0.20007,18,0.11614,20,0.33628
ENSG00000164106,SCRG1,64,-1.1808,63,-0.8966,153,0.67493,265,1.45514,87,-0.4201
ENSG00000164118,CEP44,10,-0.4909,0,-6.2004,7,-1.2185,33,1.55495,37,1.77212
ENSG00000145451,GLRA3,37,1.36523,10,-1.1954,21,-0.1533,4,-2.4176,5,-2.2272
ENSG00000150625,GPM6A,2390,0.46007,2406,0.30079,1735,-0.2832,2287,0.21761,527,-2.0366
ENSG00000150627,WDR17,49,0.18742,27,-0.8201,52,0.29533,61,0.48636,13,-1.8500
ENSG00000129128,SPCS3,79,0.43883,99,0.64295,53,-0.4626,50,-0.4446,43,-0.6822
ENSG00000218336,TENM3,65,0.57032,104,1.16375,34,-0.7819,46,-0.1765,7,-2.9483
ENSG00000129187,DCTD,26,0.20467,11,-1.1842,35,0.90170,10,-1.2363,7,-1.8846
ENSG00000151718,WWC2,19,0.22333,16,-0.1144,13,-0.4659,6,-1.6236,34,1.14860
ENSG00000168564,CDKN2AIP,20,0.69704,10,-0.6004,14,-0.2221,3,-2.4812,19,0.35080
ENSG00000168556,ING2,31,-0.0915,72,1.36056,26,-0.3861,18,-0.8511,28,-0.2004
ENSG00000182552,RWDD4,15,-0.0004,2,-2.9516,20,0.58839,5,-1.5453,24,0.74919
ENSG00000168538,TRAPPC11,35,0.39370,19,-0.7065,24,-0.3834,51,0.87620,15,-0.9993
ENSG00000173320,STOX2,118,0.07617,161,0.55804,105,-0.1757,40,-1.5973,156,0.50488
ENSG00000164303,ENPP6,11,-0.1499,6,-0.9649,9,-0.5058,1,-3.0565,39,2.12064
ENSG00000168310,IRF2,12,-0.5327,26,0.84443,14,-0.1706,8,-0.9515,30,1.06038
ENSG00000164305,CASP3,20,0.45616,11,-0.5513,14,-0.3240,10,-0.7170,22,0.47131
ENSG00000151726,ACSL1,23,-0.6530,52,0.87529,20,-0.8116,17,-0.8776,86,1.80506
ENSG00000151729,SLC25A4,287,0.87709,92,-1.2597,214,0.05099,120,-0.8632,84,-1.4088
ENSG00000164323,CFAP97,45,-0.3962,58,0.12733,47,-0.2453,51,-0.0760,104,1.12110
ENSG00000109762,SNX25,30,0.56924,45,1.04071,16,-0.7197,15,-0.7205,11,-1.1715
ENSG00000109775,UFSP2,28,-0.5063,12,-1.6069,39,0.25358,64,1.01129,43,0.35257
ENSG00000154556,SORBS2,134,1.15181,42,-1.1791,68,-0.5402,88,-0.0264,27,-1.8324
ENSG00000109794,FAM149A,21,0.11385,21,0.06350,20,0.00080,29,0.60071,6,-1.7225
ENSG00000145476,CYP4V2,15,-1.4701,7,-2.1449,21,-0.7498,143,2.93646,37,0.27913
ENSG00000083857,FAT1,8,-1.8673,2,-3.6111,22,-0.0791,96,2.67137,30,0.47070
ENSG00000109536,FRG1,76,3.19525,85,0.18537,68,-0.2221,61,-0.3520,105,0.53957
ENSG00000164366,CCDC127,35,0.00650,51,0.62115,31,-0.2372,24,-0.5957,41,0.26571
ENSG00000073578,SDHA,97,0.35357,36,-1.2974,94,0.21342,78,-0.1247,61,-0.5111
ENSG00000249915,PDCD6,104,0.27728,34,-1.5371,100,0.16772,111,0.28921,66,-0.5239
ENSG00000180104,EXOC3,59,0.63344,15,-1.7265,43,-0.1492,28,-0.7924,56,0.29673
ENSG00000225138,SLC9A3-AS1,15,0.63750,3,-2.0345,13,0.21109,4,-1.5872,11,-0.0448
ENSG00000171368,TPPP,306,-0.2280,541,0.77825,254,-0.5529,183,-0.9519,665,1.14106
ENSG00000206077,ZDHHC11B,32,0.48465,17,-0.7269,21,-0.4393,9,-1.5835,48,0.96825
ENSG00000028310,BRD9,58,0.38721,13,-1.9622,53,0.11219,26,-0.9999,69,0.51809
ENSG00000049656,CLPTM1L,70,0.50511,35,-0.7818,63,0.15989,24,-1.3580,51,-0.2069
ENSG00000153395,LPCAT1,46,0.47995,31,-0.3350,37,-0.0891,40,0.04934,18,-1.1741
ENSG00000171421,MRPL36,25,0.71775,8,-1.2937,20,0.15019,6,-1.7481,15,-0.3669
ENSG00000145494,NDUFS6,134,0.02679,68,-1.0398,173,0.58846,107,-0.3409,95,-0.5240
ENSG00000164151,ICE1,83,0.24068,61,-0.3275,58,-0.5288,78,0.05249,111,0.61817
ENSG00000133398,MED10,59,0.30718,73,0.55425,55,0.13011,11,-2.2784,34,-0.6517
ENSG00000215218,UBE2QL1,227,1.18640,114,-0.4400,129,-0.3167,75,-1.0839,23,-2.7953
ENSG00000037474,NSUN2,21,0.81362,1,-3.2792,8,-1.2279,28,0.99797,17,0.19539
ENSG00000145545,SRD5A1,42,0.46315,29,-0.2830,44,0.47847,12,-1.6051,10,-1.9310
ENSG00000112941,TENT4A,41,0.71615,9,-1.8384,36,0.28142,9,-1.9105,24,-0.4348
ENSG00000078295,ADCY2,115,0.22563,44,-1.3400,123,0.33261,122,0.23424,56,-0.9668
ENSG00000124275,MTRR,23,0.14354,20,-0.1097,17,-0.4319,15,-0.5601,37,0.89634
ENSG00000247516,MIR4458HG,15,-0.3405,6,-1.7198,21,0.33254,23,0.38381,26,0.61404
ENSG00000112902,SEMA5A,25,-1.0612,66,0.78340,25,-0.9489,94,1.40222,78,1.06530
ENSG00000150753,CCT5,104,0.57312,80,-0.0562,66,-0.4458,87,0.06132,52,-0.7425
ENSG00000164237,CMBL,24,-0.3314,41,0.59154,30,0.11313,49,0.89111,6,-2.2598
ENSG00000145495,MARCH6,342,0.65355,210,-0.3805,248,-0.1513,156,-0.8421,194,-0.5035
ENSG00000164236,ANKRD33B,55,0.61879,65,0.64844,36,-0.3596,33,-0.4550,9,-2.4119
ENSG00000112977,DAP,9,-1.4659,29,0.70292,20,0.14360,48,1.59916,15,-0.3682
ENSG00000169862,CTNND2,312,-0.4351,390,0.04785,421,0.22341,476,0.37192,407,0.11683
ENSG00000038382,TRIO,94,0.45582,57,-0.4935,63,-0.4399,114,0.60632,50,-0.6895
ENSG00000154124,OTULIN,11,-0.3462,17,0.53918,12,0.01871,1,-2.8577,25,1.16213
ENSG00000154122,ANKH,142,0.38321,115,-0.1034,118,-0.0708,76,-0.7327,108,-0.1907
ENSG00000183580,FBXL7,5,-1.8957,1,-3.4042,18,0.57087,25,0.96816,39,1.73603
ENSG00000173545,ZNF622,40,0.61522,35,0.16298,29,-0.1867,4,-3.1266,31,-0.0320
ENSG00000154153,RETREG1,187,0.51800,189,0.34030,92,-0.9575,50,-1.6966,268,0.92637
ENSG00000145555,MYO10,52,-2.4317,83,-1.2763,120,-0.8790,740,2.51326,513,1.72800
ENSG00000176788,BASP1,1421,0.67808,1156,0.07872,1072,-0.0541,685,-0.7429,268,-2.1506
ENSG00000215196,BASP1-AS1,21,0.51707,32,0.99873,14,-0.4109,10,-0.7870,4,-2.0679
ENSG00000248455,LINC02217,44,0.46861,68,1.02588,34,-0.1421,9,-2.1086,11,-1.8054
ENSG00000145526,CDH18,67,1.42091,13,-1.7158,37,-0.2112,7,-2.6651,16,-1.4549
ENSG00000154162,CDH12,21,0.82360,19,0.27684,12,-0.5364,14,-0.1420,3,-2.4063
ENSG00000040731,CDH10,54,0.85214,24,-0.7772,35,-0.2231,35,-0.1992,14,-1.5665
ENSG00000113100,CDH9,20,0.63376,17,0.09119,15,-0.0604,12,-0.4411,3,-2.5371
ENSG00000113361,CDH6,28,0.89172,44,1.28244,10,-1.2975,14,-0.5871,3,-2.6892
ENSG00000113360,DROSHA,61,0.90080,27,-0.7194,25,-1.0028,50,0.19927,41,-0.1167
ENSG00000082213,C5orf22,35,0.86345,16,-0.6768,23,-0.1700,16,-0.7252,12,-1.1374
ENSG00000133401,PDZD2,55,-0.1079,59,0.05067,52,-0.1711,95,0.83499,42,-0.4859
ENSG00000113384,GOLPH3,54,0.04003,80,0.66825,47,-0.2296,57,0.11132,36,-0.5973
ENSG00000150712,MTMR12,33,-0.4581,58,0.59805,36,-0.2143,86,1.25940,20,-1.0951
ENSG00000056097,ZFR,213,-0.3318,338,0.51781,219,-0.2310,327,0.46257,286,0.24310
ENSG00000113387,SUB1,376,0.45497,338,0.11604,311,-0.0235,227,-0.5142,145,-1.1955
ENSG00000113407,TARS,32,-0.4023,38,-0.0217,41,0.15210,43,0.17056,51,0.45661
ENSG00000039560,RAI14,7,-2.1683,47,1.20445,10,-1.4856,54,1.43711,70,1.96798
ENSG00000113456,RAD1,25,-0.0631,54,1.22897,27,0.07627,5,-2.3449,18,-0.5354
ENSG00000113460,BRIX1,25,-0.1632,32,0.23779,24,-0.2188,5,-2.5067,61,1.36633
ENSG00000168724,DNAJC21,108,-0.1646,157,0.49900,105,-0.1951,87,-0.4498,166,0.59524
ENSG00000152582,SPEF2,40,1.56041,4,-2.6419,12,-1.2388,17,-0.5035,22,-0.1111
ENSG00000164187,LMBRD2,212,1.04004,158,0.12727,87,-0.9826,132,-0.1632,66,-1.2352
ENSG00000152620,NADK2,47,-0.1628,13,-2.0085,44,-0.2790,116,1.40985,56,0.16730
ENSG00000164188,RANBP3L,8,-1.9524,13,-0.8433,35,0.92631,71,1.96025,10,-1.2710
ENSG00000079215,SLC1A3,200,-1.6709,99,-2.3443,589,0.52725,1809,2.52895,152,-1.7061
ENSG00000285967,NIPBL-DT,22,-0.0918,12,-1.0519,24,0.07620,32,0.52152,27,0.23375
ENSG00000164190,NIPBL,114,-0.6262,106,-0.5625,128,-0.3349,205,0.49030,365,1.50529
ENSG00000197603,CPLANE1,107,0.25577,91,-0.0944,63,-0.8080,102,0.09199,155,0.77765
ENSG00000113569,NUP155,16,0.38245,17,0.29668,10,-0.6096,13,-0.1002,14,0.02776
ENSG00000082068,WDR70,37,-0.3378,51,0.26971,23,-1.1721,89,1.19643,76,0.92077
ENSG00000113594,LIFR,49,-1.5029,91,-0.2051,75,-0.6360,349,2.18091,177,0.88710
ENSG00000164327,RICTOR,38,-0.1864,36,-0.2193,35,-0.3434,30,-0.5035,91,1.32955
ENSG00000113638,TTC33,58,0.37145,33,-0.6533,61,0.42488,28,-0.9227,25,-1.0670
ENSG00000132356,PRKAA1,23,0.59218,11,-0.7684,15,-0.3520,2,-2.9401,32,0.90145
ENSG00000145592,RPL37,591,-1.2282,1542,0.60422,1322,0.46416,1616,0.68365,1184,0.16806
ENSG00000182836,PLCXD3,51,0.03050,99,1.11701,51,0.00887,12,-2.1088,37,-0.4689
ENSG00000083720,OXCT1,218,0.99319,135,-0.1889,140,-0.1748,56,-1.5263,43,-1.9165
ENSG00000205765,C5orf51,17,-0.3149,21,0.13260,11,-1.0844,23,0.26318,51,1.63614
ENSG00000198865,CCDC152,9,-0.9462,3,-2.3541,16,0.14709,14,-0.0928,46,1.98500
ENSG00000250722,SELENOP,36,-2.6244,235,0.73736,55,-1.7826,178,0.27456,778,3.26750
ENSG00000172262,ZNF131,47,0.89821,27,-0.3533,30,-0.2284,13,-1.3932,19,-0.8648
ENSG00000177453,NIM1K,19,0.32387,15,-0.2118,21,0.48371,3,-2.5906,11,-0.6825
ENSG00000112972,HMGCS1,264,0.79018,151,-0.4198,161,-0.3982,214,0.12825,67,-1.6529
ENSG00000172239,PAIP1,80,-0.0065,116,0.60738,64,-0.4265,115,0.58726,57,-0.5291
ENSG00000248092,NNT-AS1,64,-0.5121,96,0.29067,77,-0.0763,96,0.30101,122,0.69426
ENSG00000112992,NNT,106,0.28481,85,-0.1724,98,0.07579,96,0.02616,46,-1.0997
ENSG00000251141,MRPS30-DT,30,0.17463,15,-0.9941,30,0.15576,37,0.46867,17,-0.7648
ENSG00000112996,MRPS30,68,0.90771,16,-1.6719,50,0.03696,14,-1.8710,37,-0.4396
ENSG00000272335,AC093297.2,33,1.15946,4,-2.5885,21,-0.0531,11,-1.0651,9,-1.3829
ENSG00000164588,HCN1,99,1.18215,22,-1.6944,71,0.14401,21,-1.7611,7,-3.2349
ENSG00000151883,PARP8,24,0.67316,8,-1.1926,22,0.38238,7,-1.4501,7,-1.3826
ENSG00000152684,PELO,14,0.26247,15,0.30070,14,0.25753,1,-2.8927,10,-0.3195
ENSG00000164172,MOCS2,88,0.09577,90,0.08694,101,0.37282,66,-0.3948,37,-1.2855
ENSG00000164258,NDUFS4,48,-0.4805,25,-1.3212,105,1.35872,39,-0.6632,27,-1.2398
ENSG00000185305,ARL15,18,1.34464,1,-3.6061,11,-0.0129,0,-6.3194,7,-0.7303
ENSG00000178996,SNX18,7,-1.2865,0,-5.2607,19,0.62907,26,1.04125,28,1.14960
ENSG00000067248,DHX29,74,0.13459,94,0.48438,42,-0.9494,36,-1.0081,146,1.24893
ENSG00000039123,MTREX,54,0.57197,24,-0.9056,34,-0.4802,28,-0.6419,62,0.60742
ENSG00000067113,PLPP1,30,-0.1861,28,-0.2768,29,-0.2599,51,0.70628,43,0.42093
ENSG00000134352,IL6ST,97,-0.8453,119,-0.2941,169,0.34687,263,1.01420,158,0.15686
ENSG00000155545,MIER3,13,0.27458,5,-1.1587,13,0.23384,0,-5.8124,19,0.87310
ENSG00000062194,GPBP1,173,0.13666,138,-0.2704,114,-0.7040,200,0.32287,266,0.80332
ENSG00000249436,AC008780.1,38,0.12428,42,0.25977,30,-0.3334,67,1.03377,8,-2.2633
ENSG00000145632,PLK2,133,1.69671,25,-1.7429,59,-0.5315,29,-1.5124,14,-2.5964
ENSG00000152932,RAB3C,263,1.02334,91,-1.0769,193,0.12071,73,-1.3984,29,-2.7475
ENSG00000113448,PDE4D,48,0.73591,30,-0.3000,32,-0.2674,34,-0.1113,13,-1.6040
ENSG00000152931,PART1,169,1.27168,94,-0.2383,92,-0.3456,31,-1.9050,17,-2.7633
ENSG00000164182,NDUFAF2,42,-0.1934,85,1.05675,57,0.50219,5,-3.2172,24,-0.9487
ENSG00000188725,SMIM15,27,-0.2752,34,0.17088,33,0.13314,24,-0.3533,41,0.47623
ENSG00000130449,ZSWIM6,35,-0.7636,25,-1.0426,41,-0.3789,69,0.52192,142,1.81735
ENSG00000068796,KIF2A,85,-0.3775,125,0.35499,66,-0.7925,131,0.43000,209,1.24008
ENSG00000086200,IPO11,22,1.36476,12,-0.2220,9,-0.8497,2,-2.9869,10,-0.4513
ENSG00000164197,RNF180,26,0.10934,26,0.08347,24,-0.0859,32,0.44488,14,-0.8693
ENSG00000186479,RGS7BP,67,0.81205,68,0.51234,37,-0.5492,33,-0.6131,14,-1.8611
ENSG00000153006,SREK1IP1,64,-0.0802,71,0.11142,59,-0.2197,38,-0.8666,120,0.97893
ENSG00000153015,CWC27,82,-0.2871,142,0.69508,75,-0.4228,130,0.54480,105,0.18996
ENSG00000113593,PPWD1,20,0.44665,2,-2.7818,12,-0.6592,23,0.54291,26,0.72627
ENSG00000113595,TRIM23,145,0.83487,138,0.41605,77,-0.6360,47,-1.2730,72,-0.6166
ENSG00000113597,TRAPPC13,38,0.69783,7,-2.0379,31,0.12568,12,-1.3318,27,-0.1120
ENSG00000197860,SGTB,166,0.78368,120,-0.0604,114,-0.1816,60,-1.1363,58,-1.1725
ENSG00000123213,NLN,43,0.15886,47,0.25686,35,-0.2629,35,-0.2368,43,0.10539
ENSG00000112851,ERBIN,69,-1.7538,251,0.65712,122,-0.6159,161,-0.0679,626,2.41131
ENSG00000153914,SREK1,120,0.06679,101,-0.2359,87,-0.5624,99,-0.2535,225,1.10072
ENSG00000069020,MAST4,86,0.26542,28,-1.5400,77,-0.0135,118,0.68368,53,-0.5869
ENSG00000145675,PIK3R1,467,0.70402,401,0.18146,289,-0.4280,209,-0.8420,242,-0.6176
ENSG00000145740,SLC30A5,29,0.23576,12,-1.2049,27,0.08594,29,0.15312,24,-0.1397
ENSG00000134056,MRPS36,53,0.31420,18,-1.4697,60,0.50966,45,-0.0578,15,-1.7114
ENSG00000134058,CDK7,16,0.69103,19,0.66606,7,-1.0039,10,-0.3852,9,-0.4080
ENSG00000085231,AK6,31,0.05421,11,-1.4384,37,0.45543,22,-0.4486,32,0.09589
ENSG00000273841,TAF9,83,0.46744,42,-0.7613,72,0.09284,70,0.03686,29,-1.3123
ENSG00000152942,RAD17,29,0.29935,34,0.43605,18,-0.6423,16,-0.7431,36,0.56271
ENSG00000249437,NAIP,8,-1.3881,8,-1.0778,5,-1.9172,50,1.88564,61,2.30227
ENSG00000145734,BDP1,429,-0.0765,918,1.23176,279,-0.8780,405,-0.1460,556,0.36747
ENSG00000131844,MCCC2,13,-0.5400,3,-2.2637,14,-0.3109,53,1.98398,17,0.01479
ENSG00000164326,CARTPT,46,2.14592,0,-7.4410,20,-0.4000,0,-7.3173,1,-4.0568
ENSG00000131711,MAP1B,10283,0.98032,10592,0.62493,4202,-1.0233,2653,-1.5462,5419,-0.4576
ENSG00000113048,MRPS27,59,0.71107,30,-0.6123,44,-0.0283,32,-0.5494,20,-1.2733
ENSG00000049883,PTCD2,19,1.16845,5,-1.4155,10,-0.4610,7,-0.9637,8,-0.5854
ENSG00000083312,TNPO1,57,-0.1466,92,0.67273,42,-0.6909,84,0.51865,77,0.38298
ENSG00000157107,FCHO2,22,-0.1930,13,-0.9088,11,-1.3322,59,1.52123,46,1.06393
ENSG00000145741,BTF3,117,-0.1559,95,-0.4322,160,0.53614,101,-0.3411,107,-0.2461
ENSG00000164331,ANKRA2,15,-0.3210,3,-2.4663,11,-0.8560,49,1.79143,29,0.81057
ENSG00000171617,ENC1,1468,1.52975,579,-0.6792,661,-0.5827,411,-1.1996,74,-3.7185
ENSG00000049860,HEXB,41,1.06062,15,-0.9109,28,-0.0071,0,-6.8664,17,-0.7341
ENSG00000164347,GFM2,23,1.01888,6,-1.3168,14,-0.2166,2,-2.5881,15,-0.0805
ENSG00000164346,NSA2,123,-0.3746,302,1.23590,118,-0.4132,154,0.09325,150,0.05614
ENSG00000198780,FAM169A,98,0.58061,90,0.22350,66,-0.3414,57,-0.5089,48,-0.7810
ENSG00000113161,HMGCR,154,1.07937,79,-0.4584,100,-0.1150,37,-1.6022,22,-2.3378
ENSG00000113163,CERT1,159,0.68415,147,0.28735,82,-0.7684,114,-0.1229,86,-0.5661
ENSG00000122008,POLK,33,-0.4906,57,0.52568,22,-1.1518,61,0.63434,96,1.43907
ENSG00000145708,CRHBP,11,-1.7895,185,3.92075,15,-1.2090,0,-7.5700,15,-0.9577
ENSG00000164252,AGGF1,138,0.26929,96,-0.4022,107,-0.2882,119,-0.0679,151,0.31317
ENSG00000132846,ZBED3,3,-3.0365,19,0.18394,7,-1.6439,32,1.03383,88,3.20949
ENSG00000113231,PDE8B,102,0.27318,75,-0.3064,86,-0.1193,130,0.57211,42,-1.1818
ENSG00000164253,WDR41,38,0.66133,13,-1.2888,28,-0.1196,24,-0.2890,23,-0.4127
ENSG00000171530,TBCA,196,-0.1578,322,0.70971,178,-0.3241,196,-0.1057,259,0.34340
ENSG00000132842,AP3B1,23,-1.1097,54,0.51236,25,-0.8782,63,0.78522,110,1.78872
