Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000134318,ROCK2,435,0.16711,233,-0.8909,688,1.11058,347,-0.1948,325,-0.4287
ENSG00000169006,NTSR2,46,0.86841,53,1.33335,9,-1.7487,28,0.05118,18,-0.8325
ENSG00000134324,LPIN1,106,0.53935,68,-0.2081,83,0.15464,50,-0.6670,76,-0.0002
ENSG00000071575,TRIB2,28,-0.3203,27,-0.4520,33,-0.0659,53,0.68723,36,0.11471
ENSG00000162981,LRATD1,16,-2.2833,41,-1.0367,84,0.19411,45,-0.8030,111,1.09096
ENSG00000151779,NBAS,51,-0.0021,47,-0.1464,73,0.68301,41,-0.3155,44,-0.3240
ENSG00000079785,DDX1,128,-0.5225,140,-0.4269,250,0.64077,135,-0.4402,185,0.09111
ENSG00000197872,FAM49A,112,-0.9829,166,-0.4176,265,0.42819,161,-0.4214,243,0.35827
ENSG00000163032,VSNL1,407,-2.1818,1374,-0.3769,1902,0.20252,1092,-0.6975,2244,0.74167
ENSG00000163029,SMC6,114,1.27524,47,-0.2247,81,0.78813,49,-0.1477,29,-1.2482
ENSG00000240857,RDH14,12,-1.2274,21,-0.3837,33,0.41552,29,0.14064,29,0.20602
ENSG00000118965,WDR35,24,0.58752,9,-1.1141,9,-1.0449,31,1.01476,20,0.36513
ENSG00000068697,LAPTM4A,74,-0.0627,92,0.32254,61,-0.4103,61,-0.3722,83,0.16825
ENSG00000055917,PUM2,86,-0.3659,97,-0.1822,107,-0.0106,122,0.19364,116,0.16956
ENSG00000143878,RHOB,177,0.30468,131,-0.1952,114,-0.4455,186,0.38528,153,0.10901
ENSG00000173960,UBXN2A,63,1.34652,29,0.02301,28,-0.0475,47,0.82289,15,-1.2571
ENSG00000119782,FKBP1B,6,-3.2067,65,0.30580,54,-0.0297,31,-0.8981,69,0.57948
ENSG00000115128,SF3B6,69,-0.2009,86,0.17249,62,-0.4055,70,-0.1813,87,0.26060
ENSG00000219626,FAM228B,91,0.82895,67,0.35233,60,0.13965,83,0.65641,31,-1.1725
ENSG00000198399,ITSN2,281,1.02055,95,-0.8061,271,1.13996,148,-0.0528,91,-1.0860
ENSG00000084676,NCOA1,177,-0.0392,180,-0.0101,205,0.22605,212,0.25656,163,-0.2443
ENSG00000184924,PTRHD1,26,-0.5296,58,0.87837,15,-1.4945,26,-0.5334,42,0.35873
ENSG00000138031,ADCY3,10,-1.9523,24,-0.6623,34,-0.0753,55,0.69169,44,0.53731
ENSG00000115137,DNAJC27,29,-0.1094,21,-0.6214,37,0.34111,34,0.15183,32,0.09818
ENSG00000084710,EFR3B,27,-1.2550,45,-0.4962,45,-0.5131,35,-0.8552,90,1.15815
ENSG00000119772,DNMT3A,36,0.61310,20,-0.4056,22,-0.2190,33,0.44781,24,-0.0751
ENSG00000138101,DTNB,23,-1.2270,44,-0.2503,50,-0.0125,47,-0.1077,62,0.52106
ENSG00000143970,ASXL2,67,0.93339,25,-0.6948,42,0.14931,57,0.63535,31,-0.4569
ENSG00000084731,KIF3C,151,-1.2091,325,-0.0248,322,-0.0417,241,-0.4951,403,0.51804
ENSG00000084733,RAB10,110,0.06006,106,0.00194,98,-0.1280,109,0.05097,107,0.03938
ENSG00000157833,GAREM2,34,1.24778,28,1.05481,5,-1.7984,1,-3.9656,15,-0.1502
ENSG00000084754,HADHA,141,1.05873,110,0.73683,47,-0.7929,58,-0.4058,59,-0.5393
ENSG00000138029,HADHB,132,0.89710,116,0.79590,36,-1.2514,66,-0.2426,66,-0.3399
ENSG00000138018,SELENOI,43,-0.8757,51,-0.6897,90,0.31046,65,-0.2387,92,0.50412
ENSG00000171303,KCNK3,3,-2.6896,4,-2.4512,15,-0.4615,42,1.22833,29,1.04557
ENSG00000213699,SLC35F6,20,-0.1601,18,-0.4367,22,-0.0295,22,-0.0660,26,0.35919
ENSG00000157851,DPYSL5,40,0.51845,20,-0.6681,24,-0.3106,26,-0.1542,34,0.40129
ENSG00000084764,MAPRE3,59,-1.4404,101,-0.6881,154,0.04702,93,-0.7559,211,0.92907
ENSG00000119777,TMEM214,21,0.14847,18,-0.1309,15,-0.4815,17,-0.2358,23,0.39073
ENSG00000228474,OST4,99,-0.1461,190,1.10177,52,-1.2341,75,-0.5789,107,-0.0345
ENSG00000138030,KHK,21,-0.3266,20,-0.3751,23,-0.1483,5,-2.3030,35,0.87990
ENSG00000138028,CGREF1,29,-0.8036,42,-0.2590,41,-0.3273,42,-0.2302,63,0.66965
ENSG00000138073,PREB,18,-0.3038,15,-0.6297,23,0.09573,5,-2.1621,30,0.83533
ENSG00000138074,SLC5A6,15,0.01334,16,0.16833,11,-0.5717,18,0.26163,16,0.10927
ENSG00000138085,ATRAID,33,0.04664,30,-0.1487,19,-0.9304,62,1.08308,33,0.03917
ENSG00000115194,SLC30A3,6,-3.3113,27,-1.2297,69,0.33012,16,-1.9157,90,1.32109
ENSG00000115204,MPV17,16,-0.5931,27,0.26713,15,-0.7506,15,-0.6415,29,0.60961
ENSG00000115211,EIF2B4,76,0.79594,31,-0.7108,73,0.84902,41,-0.2088,36,-0.5856
ENSG00000115234,SNX17,59,-0.7370,68,-0.5622,95,0.01806,94,-0.0038,116,0.53262
ENSG00000115241,PPM1G,56,-0.2933,64,-0.1060,86,0.43917,40,-0.8130,70,0.09401
ENSG00000115216,NRBP1,36,-1.0261,46,-0.7169,70,0.01121,59,-0.2607,92,0.75905
ENSG00000138002,IFT172,11,-0.8055,10,-0.9557,20,0.13125,26,0.56731,22,0.41009
ENSG00000115226,FNDC4,31,-1.5228,88,0.11344,66,-0.4083,56,-0.6178,109,0.72278
ENSG00000243943,ZNF512,57,0.35847,34,-0.5058,44,-0.0698,65,0.57092,45,-0.0508
ENSG00000198522,GPN1,8,-1.7297,28,0.24977,24,-0.0109,15,-0.7120,29,0.44713
ENSG00000119760,SUPT7L,29,-0.8848,33,-0.7278,49,-0.0514,53,0.07875,65,0.65831
ENSG00000163798,SLC4A1AP,114,-0.0542,86,-0.5592,172,0.71237,133,0.18511,105,-0.2731
ENSG00000243147,MRPL33,101,-0.5259,204,0.70547,109,-0.4447,88,-0.7332,148,0.12482
ENSG00000158019,BABAM2,16,-0.9600,29,-0.0846,23,-0.4925,6,-2.2590,44,1.06024
ENSG00000075426,FOSL2,4,-2.8001,19,-0.5169,35,0.61247,6,-2.1340,34,0.78354
ENSG00000213639,PPP1CB,180,-0.9008,270,-0.3020,295,-0.1482,266,-0.2987,408,0.63310
ENSG00000163811,WDR43,77,1.07583,21,-1.1128,71,1.11420,42,0.04399,25,-0.9794
ENSG00000115295,CLIP4,49,-0.1507,47,-0.2113,55,0.04409,56,0.08054,56,0.12731
ENSG00000119801,YPEL5,73,-1.1037,149,0.01006,122,-0.3457,122,-0.3042,187,0.60098
ENSG00000213626,LBH,14,-0.9797,14,-1.1362,21,-0.4725,43,0.71407,37,0.80296
ENSG00000172954,LCLAT1,11,-0.6314,16,-0.0797,23,0.57935,13,-0.3948,16,-0.0489
ENSG00000158089,GALNT14,5,-1.6856,26,0.75946,16,-0.1796,33,1.06593,13,-0.6394
ENSG00000013016,EHD3,54,-1.1994,86,-0.5474,117,-0.0236,70,-0.8106,163,0.87923
ENSG00000162959,MEMO1,19,0.37989,10,-0.6148,19,0.48221,29,1.10753,10,-0.7680
ENSG00000162961,DPY30,24,-1.0758,61,0.43625,37,-0.4247,50,0.07183,52,0.21117
ENSG00000021574,SPAST,49,0.43244,28,-0.4767,47,0.41245,49,0.41341,32,-0.3800
ENSG00000119820,YIPF4,195,0.49819,89,-0.8118,168,0.29090,198,0.52710,132,-0.1986
ENSG00000115760,BIRC6,151,1.19839,37,-1.1705,103,0.63200,103,0.53356,51,-0.7842
ENSG00000119812,FAM98A,69,-0.1539,75,-0.0166,99,0.48053,58,-0.4267,72,-0.1453
ENSG00000260025,CRIM1-DT,9,-1.7467,32,0.27268,24,-0.2824,18,-0.6528,35,0.58203
ENSG00000150938,CRIM1,87,0.07982,71,-0.2744,113,0.58106,78,-0.1011,74,-0.2603
ENSG00000171055,FEZ2,153,0.17878,107,-0.4381,165,0.34150,149,0.13295,131,-0.1009
ENSG00000115808,STRN,119,0.99152,43,-0.7072,69,0.08497,109,0.82619,51,-0.5552
ENSG00000008869,HEATR5B,35,0.18028,13,-1.3736,36,0.24507,38,0.32038,35,0.29420
ENSG00000152133,GPATCH11,88,0.30389,48,-0.7111,112,0.81956,92,0.37131,57,-0.5351
ENSG00000055332,EIF2AK2,152,0.62113,89,-0.2730,147,0.64661,119,0.21386,75,-0.7266
ENSG00000218739,CEBPZOS,27,-0.2430,35,0.21414,35,0.21614,27,-0.2177,30,-0.1390
ENSG00000115816,CEBPZ,127,0.72049,83,0.03611,103,0.42600,114,0.54065,51,-0.9950
ENSG00000003509,NDUFAF7,12,-0.4237,16,-0.0239,22,0.63226,23,0.60626,12,-0.6223
ENSG00000115828,QPCT,3,-2.7906,9,-1.2816,28,0.64846,10,-1.0482,28,0.92361
ENSG00000163171,CDC42EP3,15,-0.7385,13,-1.0379,24,-0.0318,8,-1.5738,36,1.14919
ENSG00000119787,ATL2,21,-0.8985,28,-0.5421,39,0.02054,45,0.26536,46,0.45281
ENSG00000143889,HNRNPLL,31,-0.7257,34,-0.6432,52,0.10968,32,-0.6531,64,0.70407
ENSG00000115875,SRSF7,46,-0.8227,73,-0.1046,58,-0.5072,120,0.72030,87,0.28344
ENSG00000152147,GEMIN6,12,-0.2484,10,-0.6384,15,0.05032,9,-0.6191,18,0.60222
ENSG00000163214,DHX57,18,0.04796,7,-1.4449,23,0.57653,14,-0.3071,20,0.34719
ENSG00000188010,MORN2,24,-0.7688,61,0.83162,19,-1.2035,17,-1.2369,48,0.51522
ENSG00000115904,SOS1,59,0.52635,24,-0.9865,60,0.62149,62,0.61559,35,-0.4579
ENSG00000011566,MAP4K3,36,-0.3948,29,-0.8348,47,0.01004,61,0.43676,55,0.39594
ENSG00000231312,MAP4K3-DT,52,0.02735,49,-0.0690,96,1.24925,34,-0.6463,34,-0.8736
ENSG00000152154,TMEM178A,77,-1.3366,161,-0.2260,214,0.29663,289,0.75957,177,-0.0694
ENSG00000138050,THUMPD2,31,0.80022,15,-0.4721,29,0.77402,34,0.95468,10,-1.3395
ENSG00000183023,SLC8A1,452,0.45544,360,0.09432,503,0.74024,562,0.82550,169,-1.4329
ENSG00000162878,PKDCC,3,-2.2620,11,-0.5797,15,0.05239,21,0.50374,19,0.53930
ENSG00000143924,EML4,19,0.15672,14,-0.3562,16,-0.1273,43,1.59139,12,-0.7115
ENSG00000115944,COX7A2L,98,-1.0105,221,0.29573,184,-0.0350,234,0.35684,184,-0.0470
ENSG00000057935,MTA3,29,-0.5166,40,-0.0110,42,0.06502,31,-0.4212,45,0.26759
ENSG00000152518,ZFP36L2,74,1.93844,43,1.09632,7,-1.9508,16,-0.6121,13,-1.2035
ENSG00000138036,DYNC2LI1,26,-0.3327,24,-0.5421,41,0.40178,25,-0.4276,37,0.28271
ENSG00000138095,LRPPRC,83,-0.5824,100,-0.3380,127,0.09651,123,0.02452,137,0.31496
ENSG00000138032,PPM1B,84,-0.0397,61,-0.6014,62,-0.5653,142,0.82443,97,0.30735
ENSG00000138078,PREPL,357,-1.1895,532,-0.6351,1090,0.66372,664,-0.2315,854,0.26482
ENSG00000171132,PRKCE,88,-1.2827,158,-0.4313,326,0.92362,186,-0.1374,196,-0.0815
ENSG00000116016,EPAS1,86,1.03411,72,0.85424,15,-1.8580,33,-0.4988,42,-0.2079
ENSG00000119729,RHOQ,119,0.92586,92,0.55721,51,-0.5139,51,-0.4510,57,-0.4197
ENSG00000151665,PIGF,9,-0.8296,20,0.51401,11,-0.6088,14,-0.1103,17,0.25989
ENSG00000119878,CRIPT,92,0.59372,65,0.02869,58,-0.1671,83,0.43968,54,-0.3711
ENSG00000171150,SOCS5,20,-1.1832,29,-0.6707,42,-0.0412,68,0.77087,49,0.36980
ENSG00000180398,MCFD2,87,-0.2876,106,0.02307,95,-0.1687,111,0.09554,112,0.15437
ENSG00000143933,CALM2,1522,-0.5176,2097,-0.0141,2171,0.04905,1777,-0.2754,2324,0.23680
ENSG00000095002,MSH2,28,-0.4815,25,-0.7321,45,0.32628,22,-0.8153,47,0.57016
ENSG00000184261,KCNK12,11,-1.3953,25,-0.2314,22,-0.4350,31,0.14568,36,0.69115
ENSG00000116062,MSH6,34,0.66109,12,-1.0894,16,-0.6118,36,0.75139,25,0.27947
ENSG00000138081,FBXO11,71,-0.6474,82,-0.4604,102,-0.0735,143,0.48049,121,0.31775
ENSG00000170802,FOXN2,53,1.85277,14,-0.4010,6,-1.8030,52,1.80137,9,-1.3404
ENSG00000162869,PPP1R21,80,0.36461,64,0.01344,84,0.51808,27,-1.3100,58,-0.2025
ENSG00000179915,NRXN1,386,-0.4562,321,-0.8095,786,0.81312,362,-0.5563,547,0.14770
ENSG00000115239,ASB3,41,0.01049,32,-0.4280,42,0.04991,45,0.13820,44,0.16708
ENSG00000068912,ERLEC1,130,-0.4254,122,-0.5716,242,0.66683,135,-0.3623,177,0.09505
ENSG00000068878,PSME4,70,1.77853,14,-0.9766,24,-0.0986,33,0.46255,18,-0.7122
ENSG00000170634,ACYP2,42,-1.1481,118,0.52095,65,-0.5440,46,-1.0087,109,0.52462
ENSG00000115306,SPTBN1,1186,0.71136,866,0.21305,842,0.16261,642,-0.2898,615,-0.5062
ENSG00000214595,EML6,13,-1.0027,17,-0.5917,25,0.01037,50,1.17673,25,0.01966
ENSG00000115310,RTN4,1734,-0.1384,1124,-0.8896,2342,0.39689,1489,-0.3786,2189,0.37125
ENSG00000143947,RPS27A,1403,0.24937,1935,0.92395,546,-1.3216,1196,-0.0084,1116,-0.1753
ENSG00000085760,MTIF2,56,0.23450,41,-0.2787,66,0.58260,87,0.97048,31,-0.9066
ENSG00000115355,CCDC88A,1562,2.03102,296,-0.8963,590,0.30545,602,0.30061,266,-1.3015
ENSG00000163001,CFAP36,193,-0.0059,177,-0.1688,253,0.49551,178,-0.1375,178,-0.2070
ENSG00000275052,PPP4R3B,121,0.54891,72,-0.3193,90,0.07926,100,0.23614,80,-0.1915
ENSG00000138035,PNPT1,55,1.02250,12,-1.4121,22,-0.5198,99,2.15594,18,-0.9975
ENSG00000115380,EFEMP1,74,1.42764,65,1.44308,9,-1.9435,7,-2.2463,22,-0.7683
ENSG00000055813,CCDC85A,17,-1.7928,49,-0.2108,56,0.00586,54,-0.0453,68,0.54705
ENSG00000115392,FANCL,26,0.15127,15,-0.7635,17,-0.5433,59,1.55302,22,-0.1859
ENSG00000119866,BCL11A,83,-0.6048,127,0.07010,144,0.30294,155,0.38864,110,-0.2368
ENSG00000115421,PAPOLG,24,0.26998,15,-0.4461,17,-0.2564,18,-0.1582,23,0.37211
ENSG00000162929,KIAA1841,37,0.48846,17,-0.7765,47,1.05273,32,0.28035,19,-0.7963
ENSG00000237651,C2orf74,61,0.17933,68,0.40355,53,-0.0708,33,-0.7724,53,-0.0822
ENSG00000115464,USP34,167,0.79954,88,-0.2845,125,0.35116,125,0.30938,78,-0.6043
ENSG00000082898,XPO1,126,0.43221,59,-0.8352,106,0.17002,125,0.42562,96,-0.0159
ENSG00000170264,FAM161A,60,0.81684,24,-0.7355,58,0.87640,48,0.43376,24,-0.9188
ENSG00000115484,CCT4,117,-0.7910,129,-0.7114,182,-0.1224,200,0.04172,252,0.68781
ENSG00000173163,COMMD1,20,-0.9500,33,-0.1821,26,-0.5945,53,0.61742,43,0.45431
ENSG00000170340,B3GNT2,9,-1.1124,14,-0.5221,25,0.47373,17,-0.1466,22,0.31834
ENSG00000186889,TMEM17,16,0.18015,9,-0.8118,21,0.74598,17,0.32003,12,-0.3316
ENSG00000115504,EHBP1,141,0.42589,100,-0.1400,146,0.56101,106,-0.0395,86,-0.5144
ENSG00000143951,WDPCP,37,0.69461,10,-1.3988,35,0.67720,26,0.08042,22,-0.1812
ENSG00000014641,MDH1,104,-2.5187,370,-0.6800,509,-0.1354,321,-0.8362,827,1.18209
ENSG00000169764,UGP2,240,-0.5122,536,0.92838,264,-0.4074,417,0.36965,267,-0.4945
ENSG00000197329,PELI1,23,-0.1242,28,0.21390,17,-0.6451,57,1.43620,19,-0.5443
ENSG00000119862,LGALSL,13,-1.2625,23,-0.4978,27,-0.2048,34,0.18640,40,0.67066
ENSG00000119844,AFTPH,55,-0.6465,77,-0.1312,86,0.07053,124,0.66808,81,-0.0610
ENSG00000179833,SERTAD2,23,0.65786,10,-0.6782,13,-0.3236,10,-0.6408,18,0.48508
ENSG00000115902,SLC1A4,84,0.02294,99,0.32486,69,-0.3226,38,-1.1917,93,0.27859
ENSG00000011523,CEP68,76,-0.0253,55,-0.5813,97,0.40910,82,0.09111,78,0.02010
ENSG00000138069,RAB1A,49,-1.8132,146,-0.1783,135,-0.3195,174,0.12208,208,0.66361
ENSG00000138071,ACTR2,212,-0.6354,304,-0.0823,369,0.27186,257,-0.3349,341,0.17483
ENSG00000198369,SPRED2,27,-0.3052,31,-0.0888,19,-0.8842,19,-0.7846,45,0.85867
ENSG00000197223,C1D,56,-0.4081,63,-0.2611,87,0.31142,74,0.01807,75,0.07314
ENSG00000221823,PPP3R1,63,-1.2611,134,-0.1098,190,0.54370,96,-0.6169,154,0.19573
ENSG00000119865,CNRIP1,81,-1.0424,152,-0.0680,141,-0.1980,160,0.01560,188,0.44831
ENSG00000169604,ANTXR1,36,0.99681,40,1.46033,9,-1.2968,15,-0.4003,12,-1.0705
ENSG00000198380,GFPT1,41,-0.3834,34,-0.7082,62,0.30431,52,-0.0163,59,0.31828
ENSG00000169599,NFU1,21,-0.8699,22,-0.8970,33,-0.2126,43,0.20351,51,0.77826
ENSG00000115977,AAK1,149,-0.8327,163,-0.7614,313,0.38414,212,-0.2853,307,0.48793
ENSG00000087338,GMCL1,35,0.12215,25,-0.4363,37,0.27003,61,1.04855,26,-0.5179
ENSG00000124380,SNRNP27,192,0.80393,123,0.08025,171,0.69947,108,-0.1461,73,-1.0116
ENSG00000059728,MXD1,21,0.49928,10,-0.6157,12,-0.4338,30,1.13064,14,-0.1695
ENSG00000169564,PCBP1,218,-0.2927,240,-0.1545,202,-0.4577,316,0.30066,301,0.34813
ENSG00000116001,TIA1,54,0.20532,27,-0.9642,41,-0.2557,100,1.25410,46,-0.0590
ENSG00000116005,PCYOX1,143,0.28362,92,-0.4657,149,0.40227,149,0.35368,106,-0.2770
ENSG00000143977,SNRPG,41,-0.1502,63,0.63134,28,-0.8022,24,-0.9684,51,0.29965
ENSG00000035141,FAM136A,14,-1.3259,35,0.00414,27,-0.4519,67,1.09541,35,0.06413
ENSG00000075340,ADD2,118,-0.7962,184,-0.1188,264,0.54753,176,-0.1806,195,-0.0251
ENSG00000144043,TEX261,20,0.20894,17,-0.0533,11,-0.7985,15,-0.2263,21,0.46732
ENSG00000124357,NAGK,28,-0.6048,30,-0.5150,35,-0.2809,56,0.51459,49,0.44277
ENSG00000124383,MPHOSPH10,115,0.72742,40,-1.0133,130,1.11764,70,-0.0737,53,-0.7262
ENSG00000124374,PAIP2B,154,2.39820,66,0.88383,14,-1.7513,24,-0.8490,19,-1.5284
ENSG00000075292,ZNF638,517,1.40397,147,-0.7527,335,0.73895,270,0.27574,131,-1.1532
ENSG00000003137,CYP26B1,4,-2.0066,10,-0.8541,17,0.05533,5,-1.6507,26,1.23764
ENSG00000144036,EXOC6B,64,0.34798,45,-0.2229,71,0.60800,59,0.21983,40,-0.5746
ENSG00000135638,EMX1,2,-3.4665,23,0.07172,23,0.05873,9,-1.3649,29,0.78162
ENSG00000144040,SFXN5,84,-0.2229,158,0.94352,73,-0.4972,40,-1.3569,96,-0.0220
ENSG00000135631,RAB11FIP5,23,-1.1422,52,0.10423,49,-0.0025,30,-0.7843,59,0.46912
ENSG00000135632,SMYD5,14,-0.4510,16,-0.2684,23,0.35618,11,-0.7464,21,0.28615
ENSG00000135617,PRADC1,14,-0.8730,34,0.52868,19,-0.5336,25,-0.0297,27,0.19195
ENSG00000135624,CCT7,73,-0.8938,95,-0.5315,117,-0.1815,124,-0.0670,168,0.69817
ENSG00000163013,FBXO41,53,-0.5430,85,0.23772,76,0.03379,74,-0.0120,75,-0.0093
ENSG00000135625,EGR4,3,-2.3221,13,-0.1917,20,0.62716,4,-1.7171,18,0.51236
ENSG00000116127,ALMS1,47,2.01167,7,-1.1828,20,0.54790,25,0.84095,6,-1.8318
ENSG00000144034,TPRKB,12,-0.7177,20,0.05987,9,-1.2204,35,0.93532,23,0.34118
ENSG00000124356,STAMBP,72,1.06383,36,-0.1070,37,-0.0512,48,0.37053,29,-0.6159
ENSG00000114956,DGUOK,23,-1.2629,46,-0.2307,39,-0.4817,33,-0.6971,74,0.95715
ENSG00000163170,BOLA3,33,-0.8678,76,0.48686,36,-0.8161,64,0.14366,66,0.29251
ENSG00000225439,BOLA3-AS1,10,-1.3211,20,-0.2903,27,0.24134,25,0.06679,27,0.32652
ENSG00000114978,MOB1A,29,0.56138,23,0.22490,9,-1.2764,15,-0.4895,24,0.38925
ENSG00000204843,DCTN1,207,-0.5138,227,-0.4129,324,0.22015,230,-0.3494,333,0.37668
ENSG00000005448,WDR54,14,-1.4404,18,-1.2072,40,0.14280,45,0.33929,48,0.72020
ENSG00000115274,INO80B,32,0.06746,44,0.65570,30,-0.0663,21,-0.5936,27,-0.2965
ENSG00000239779,WBP1,68,0.30367,88,0.85436,27,-1.2436,59,0.07369,52,-0.1957
ENSG00000115289,PCGF1,8,-0.9397,16,0.23159,12,-0.2191,13,-0.1364,16,0.29383
ENSG00000115307,AUP1,39,-0.4788,34,-0.7799,38,-0.5849,81,0.68901,67,0.60975
ENSG00000115317,HTRA2,12,-1.2920,30,0.05275,24,-0.3231,21,-0.4962,37,0.64907
ENSG00000135622,SEMA4F,3,-3.0644,22,-0.3231,36,0.55117,19,-0.5530,32,0.48009
ENSG00000115350,POLE4,76,-0.0944,118,0.72226,53,-0.7074,100,0.34906,72,-0.2640
ENSG00000115364,MRPL19,40,0.58773,20,-0.5449,29,0.06724,27,-0.0476,29,0.03591
ENSG00000176204,LRRTM4,21,-1.0517,16,-1.5067,47,0.24400,21,-1.0667,61,1.10679
ENSG00000066032,CTNNA2,158,-0.1231,161,-0.1062,207,0.35560,113,-0.6534,176,0.06355
ENSG00000162951,LRRTM1,4,-2.5643,12,-1.1068,22,-0.0412,26,0.23455,32,0.97085
ENSG00000163541,SUCLG1,109,0.14952,92,-0.1328,118,0.32190,77,-0.4000,97,-0.0673
ENSG00000186854,TRABD2A,3,-2.2353,3,-2.2552,32,1.61991,8,-0.9548,16,0.22802
ENSG00000034510,TMSB10,894,-1.4032,3070,0.61331,1929,-0.2487,1917,-0.2330,2346,0.13609
ENSG00000176407,KCMF1,35,-1.0235,90,0.55440,59,-0.2195,54,-0.3292,71,0.12891
ENSG00000152291,TGOLN2,235,0.07619,150,-0.6943,296,0.52386,216,-0.0598,224,0.00354
ENSG00000042445,RETSAT,26,0.18960,18,-0.4314,22,-0.0819,38,0.83747,21,-0.1555
ENSG00000168906,MAT2A,94,0.05667,80,-0.2259,48,-1.0682,169,1.04673,97,0.16115
ENSG00000115486,GGCX,28,0.28420,16,-0.6720,23,-0.0790,29,0.32498,26,0.18797
ENSG00000168899,VAMP5,24,0.48449,41,1.76754,5,-1.9902,11,-0.7061,12,-0.7584
ENSG00000168894,RNF181,35,-0.6117,63,0.37221,38,-0.5320,51,-0.0111,57,0.24304
ENSG00000168883,USP39,12,-0.7668,21,0.11309,14,-0.5275,20,0.06675,23,0.43377
ENSG00000115525,ST3GAL5,82,-0.3919,93,-0.2104,92,-0.2419,129,0.33312,117,0.27772
ENSG00000068654,POLR1A,25,0.69499,15,-0.1341,11,-0.6689,17,0.13592,17,0.10344
ENSG00000132300,PTCD3,74,0.29377,52,-0.3157,84,0.57695,80,0.41323,48,-0.5536
ENSG00000132305,IMMT,104,-0.0901,71,-0.7343,146,0.53810,89,-0.3302,117,0.16250
ENSG00000132313,MRPL35,44,-0.4624,47,-0.4119,68,0.24032,55,-0.1314,67,0.27866
ENSG00000068615,REEP1,43,-1.2767,69,-0.6315,132,0.52893,103,0.04742,112,0.29029
ENSG00000115548,KDM3A,49,0.69023,16,-1.1332,29,-0.1759,27,-0.3059,39,0.48100
ENSG00000115561,CHMP3,360,0.21546,329,0.07719,455,0.69758,231,-0.4861,248,-0.5354
ENSG00000239305,RNF103,46,0.16984,32,-0.4507,35,-0.2886,35,-0.2792,50,0.47232
ENSG00000153561,RMND5A,58,-0.2074,49,-0.5293,49,-0.5395,117,0.93793,73,0.25060
ENSG00000172086,KRCC1,61,1.34157,25,-0.1573,27,-0.0037,59,1.27112,12,-1.5436
ENSG00000172005,MAL,325,2.41392,69,-0.4145,11,-3.1790,254,1.88821,33,-1.8967
ENSG00000144029,MRPS5,110,0.22085,64,-0.6861,104,0.13737,137,0.57287,95,-0.0399
ENSG00000144026,ZNF514,22,0.56015,17,0.16808,7,-1.1888,34,1.30211,13,-0.4625
ENSG00000115041,KCNIP3,17,-1.1086,39,0.14730,28,-0.4282,61,0.87031,37,0.05182
ENSG00000115042,FAHD2A,20,-0.4155,32,0.41081,21,-0.3670,27,0.07053,26,0.04073
ENSG00000232931,LINC00342,95,1.62567,10,-2.0250,66,1.14970,60,0.80526,15,-1.7290
ENSG00000174501,ANKRD36C,340,1.85773,36,-1.9195,224,1.28965,160,0.49376,40,-2.0788
ENSG00000084090,STARD7,130,-0.5417,172,-0.1099,147,-0.3816,182,-0.0135,220,0.47440
ENSG00000135956,TMEM127,34,-0.8804,42,-0.6152,57,-0.0760,32,-0.9496,83,0.91341
ENSG00000144021,CIAO1,153,0.15431,106,-0.4810,146,0.09002,148,0.10027,147,0.12785
ENSG00000144028,SNRNP200,59,-0.0445,52,-0.2804,53,-0.2535,39,-0.6939,75,0.55277
ENSG00000114982,KANSL3,23,-0.4152,28,-0.1472,32,0.11369,26,-0.2048,33,0.22585
ENSG00000213337,ANKRD39,15,-0.9213,30,0.19352,24,-0.2585,31,0.22431,30,0.20483
ENSG00000168758,SEMA4C,20,0.15676,12,-0.7773,12,-0.6966,36,1.08906,20,0.22341
ENSG00000144199,FAHD2B,17,-0.7488,26,-0.1072,19,-0.6234,38,0.49526,33,0.43809
ENSG00000135976,ANKRD36,160,1.14215,44,-1.0181,141,1.08069,171,1.26318,27,-2.0730
ENSG00000230606,AC092683.1,31,-0.3150,17,-1.3281,94,1.96899,62,0.82361,16,-1.7180
ENSG00000196912,ANKRD36B,51,0.34975,15,-1.6247,104,2.04664,57,0.55071,15,-1.8847
ENSG00000135940,COX5B,369,-0.8589,841,0.51412,450,-0.6087,527,-0.3067,728,0.32983
ENSG00000115073,ACTR1B,30,-1.5292,67,-0.3271,60,-0.5107,91,0.18039,109,0.79112
ENSG00000075568,TMEM131,65,0.13776,46,-0.4358,96,0.93527,51,-0.2247,48,-0.4706
ENSG00000040933,INPP4A,32,-1.4699,77,-0.1598,92,0.16487,77,-0.1323,98,0.39782
ENSG00000183513,COA5,57,-0.0074,68,0.30697,41,-0.5751,68,0.27972,58,0.01019
ENSG00000115446,UNC50,32,0.21284,19,-0.6250,23,-0.3777,23,-0.3047,36,0.59957
ENSG00000071073,MGAT4A,21,-1.0151,32,-0.4600,43,0.05449,60,0.61232,46,0.25338
ENSG00000196872,KIAA1211L,50,-1.3005,93,-0.3948,203,1.07714,69,-0.8193,115,-0.0451
ENSG00000135951,TSGA10,35,1.47867,9,-0.7918,26,1.07522,13,-0.1972,7,-1.3791
