Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000174840,PDE12,28,0.18531,41,0.81573,41,0.83338,24,-0.0787,11,-1.2371,28,0.20273,14,-0.9880
ENSG00000168374,ARF4,31,-1.3742,117,0.69703,69,-0.1691,102,0.62424,37,-1.1123,69,-0.1573,68,-0.1970
ENSG00000163681,SLMAP,124,0.83912,31,-1.3526,121,0.79384,63,-0.3456,154,1.22771,35,-1.1419,46,-0.8159
ENSG00000163686,ABHD6,70,0.55315,60,0.30278,50,0.02029,66,0.61041,26,-0.9831,54,0.14765,19,-1.5297
ENSG00000163684,RPP14,17,-0.3578,9,-1.1801,29,0.51181,25,0.41136,21,0.00196,21,-0.0126,18,-0.2437
ENSG00000168297,PXK,486,3.40398,49,-0.9409,40,-1.2435,62,-0.7184,31,-1.6233,50,-0.8954,28,-1.9149
ENSG00000168291,PDHB,66,-0.2400,103,0.47749,61,-0.3578,99,0.56605,41,-0.9791,102,0.46229,48,-0.7949
ENSG00000168301,KCTD6,21,-0.2914,48,1.01730,36,0.52847,24,-0.1645,16,-0.7397,17,-0.6635,24,-0.0873
ENSG00000168309,FAM107A,1342,1.22658,284,-1.2834,382,-0.8314,317,-1.3227,675,0.06110,547,-0.2751,1161,1.15097
ENSG00000144724,PTPRG,19,-0.8039,59,0.98183,40,0.33743,18,-1.0508,35,0.11529,14,-1.2207,51,0.86434
ENSG00000114405,C3orf14,43,-1.2601,85,-0.2054,74,-0.4286,124,0.53566,113,0.24059,131,0.48450,77,-0.4167
ENSG00000153266,FEZF2,19,-0.9425,64,1.03699,9,-1.9883,71,1.90302,6,-2.5045,17,-1.0445,8,-2.3637
ENSG00000163618,CADPS,20,-3.2796,139,-0.4073,307,0.88988,274,0.97423,150,-0.2844,142,-0.3757,109,-0.8600
ENSG00000163630,SYNPR,15,-3.2045,94,-0.4957,175,0.50541,171,0.62579,67,-1.0034,235,1.01045,93,-0.5560
ENSG00000163634,THOC7,90,-0.4890,160,0.42951,113,-0.1275,140,0.28310,112,-0.1452,143,0.24707,94,-0.4620
ENSG00000163635,ATXN7,23,0.50163,18,0.10177,31,1.03211,15,-0.1609,12,-0.4645,8,-1.0912,14,-0.2754
ENSG00000163636,PSMD6,36,-0.6732,68,0.30887,62,0.16667,84,0.91422,20,-1.5426,40,-0.5289,41,-0.5258
ENSG00000163637,PRICKLE2,39,-1.2146,111,0.41392,120,0.53892,102,0.35141,58,-0.6076,109,0.37806,60,-0.6340
ENSG00000151276,MAGI1,51,-0.8670,83,-0.1224,206,1.41682,86,-0.0971,104,0.23829,77,-0.2418,60,-0.7001
ENSG00000144741,SLC25A26,26,-0.5845,44,0.27518,14,-1.4527,50,0.65182,24,-0.6550,50,0.49077,32,-0.2862
ENSG00000144749,LRIG1,89,-0.0787,423,2.88092,35,-1.5086,18,-2.8047,66,-0.5531,35,-1.4876,118,0.42150
ENSG00000172340,SUCLG2,29,0.89020,29,0.91044,4,-1.9343,5,-1.9429,30,0.97554,7,-1.2566,26,0.80623
ENSG00000183662,TAFA1,0,-9.3858,16,-0.9009,65,1.30596,43,0.83366,26,-0.2038,29,-0.0573,16,-1.0067
ENSG00000144747,TMF1,119,0.81461,50,-0.5875,115,0.75135,77,0.13260,68,-0.1038,27,-1.4816,57,-0.4086
ENSG00000144744,UBA3,53,0.17469,56,0.27262,46,-0.0518,61,0.55230,17,-1.5333,38,-0.3590,40,-0.2794
ENSG00000144746,ARL6IP5,319,0.32676,262,0.00632,345,0.45802,320,0.44569,167,-0.7005,250,-0.0678,152,-0.9233
ENSG00000114541,FRMD4B,292,4.73082,5,-2.9679,3,-3.7882,16,-1.5383,12,-1.7672,5,-2.9807,11,-2.0457
ENSG00000114861,FOXP1,103,-0.4844,93,-0.6413,191,0.50525,144,0.05292,264,1.06123,133,-0.0782,93,-0.7108
ENSG00000163412,EIF4E3,35,-1.0819,54,-0.4378,62,-0.2281,76,0.12234,99,0.52859,88,0.33604,74,0.07490
ENSG00000170837,GPR27,27,-0.4453,25,-0.5763,61,0.85538,24,-0.7447,16,-1.2017,43,0.30408,57,0.89552
ENSG00000163602,RYBP,122,0.99742,84,0.37532,116,0.92202,53,-0.4655,63,-0.0915,47,-0.5536,39,-0.9172
ENSG00000163605,PPP4R2,136,1.02812,61,-0.3023,131,0.96859,58,-0.4571,72,-0.0353,54,-0.4936,53,-0.5583
ENSG00000121440,PDZRN3,0,-6.6083,47,0.99049,33,0.40851,29,0.27630,41,0.76385,12,-1.1775,18,-0.5919
ENSG00000113805,CNTN3,6,-1.8998,4,-2.3103,51,1.45387,31,0.78957,26,0.28528,17,-0.3920,10,-1.2867
ENSG00000185008,ROBO2,36,-0.9741,57,-0.2685,163,1.50409,73,0.14814,64,-0.0785,35,-1.0349,52,-0.4605
ENSG00000169855,ROBO1,56,0.95757,33,0.11527,60,1.07975,17,-1.0768,27,-0.2391,25,-0.3140,29,-0.1110
ENSG00000175161,CADM2,333,-0.5661,512,0.11641,592,0.35177,536,0.24862,701,0.63355,408,-0.2486,306,-0.7608
ENSG00000083937,CHMP2B,187,1.50250,59,-0.4336,78,-0.0022,77,-0.0113,73,-0.0979,48,-0.7461,50,-0.7404
ENSG00000163320,CGGBP1,66,-0.3043,106,0.47121,80,0.01212,93,0.33331,50,-0.7242,96,0.30242,59,-0.5132
ENSG00000175105,ZNF654,34,0.44729,21,-0.3359,33,0.39022,35,0.62190,16,-0.7589,19,-0.5191,17,-0.7497
ENSG00000269028,MTRNR2L12,10274,-0.0872,3108,-1.9135,4213,-1.4597,4938,-1.4386,35736,2.14382,7083,-0.6699,16641,0.82342
ENSG00000113966,ARL6,8,-1.8704,29,-0.0331,43,0.62025,35,0.37652,20,-0.6181,35,0.29098,27,-0.1679
ENSG00000080200,CRYBG3,120,3.28239,9,-1.3877,36,0.74446,6,-2.1703,29,0.37637,5,-2.1054,5,-2.4177
ENSG00000170854,RIOX2,27,0.21730,19,-0.3736,28,0.26348,21,-0.2328,46,1.11457,21,-0.1806,16,-0.6370
ENSG00000080822,CLDND1,1660,3.62586,183,-0.7061,61,-2.3499,152,-1.1724,54,-2.5145,192,-0.6288,130,-1.3261
ENSG00000080819,CPOX,57,1.61246,15,-0.6322,33,0.62144,25,0.27021,12,-0.9876,8,-1.4886,11,-1.1436
ENSG00000064225,ST3GAL6,7,-1.3486,9,-0.9889,26,0.54877,22,0.36254,19,0.03791,25,0.50196,16,-0.2696
ENSG00000057019,DCBLD2,13,-0.6105,11,-0.8691,20,0.09786,18,-0.0554,27,0.59929,33,0.91253,15,-0.3976
ENSG00000184220,CMSS1,64,-0.4307,91,0.11835,142,0.85556,99,0.34131,109,0.40459,51,-0.7856,46,-1.0437
ENSG00000168386,FILIP1L,9,-1.1065,9,-1.1520,59,1.91625,24,0.43218,11,-0.9231,16,-0.2916,10,-1.1242
ENSG00000036054,TBC1D23,37,0.19093,31,-0.1263,40,0.30876,37,0.20355,25,-0.4483,31,-0.1010,29,-0.2423
ENSG00000114021,NIT2,21,-0.3525,39,0.59481,33,0.31101,42,1.00954,12,-1.2330,18,-0.5966,10,-1.5564
ENSG00000154174,TOMM70,59,-0.8335,121,0.29919,135,0.46733,133,0.60317,114,0.19759,88,-0.2148,47,-1.2828
ENSG00000114354,TFG,50,-0.3161,88,0.58780,81,0.46538,68,0.23564,38,-0.7549,52,-0.2519,49,-0.3980
ENSG00000138468,SENP7,65,1.35159,44,0.65921,40,0.52746,23,-0.4359,33,0.20396,18,-0.7077,10,-1.6449
ENSG00000174173,TRMT10C,33,-0.7831,51,-0.1013,65,0.29851,69,0.51207,62,0.21419,38,-0.5395,44,-0.3843
ENSG00000081154,PCNP,118,-0.3322,157,0.11864,116,-0.3561,149,0.05449,124,-0.2469,214,0.63418,139,-0.0854
ENSG00000066422,ZBTB11,53,0.22921,36,-0.3863,68,0.66227,45,-0.0240,62,0.50651,57,0.37254,22,-1.1976
ENSG00000114391,RPL24,866,0.10060,693,-0.2547,517,-0.7112,750,-0.1644,770,-0.0884,1228,0.67730,906,0.19659
ENSG00000182504,CEP97,78,1.27485,20,-0.9362,51,0.54873,34,-0.1292,37,0.02125,30,-0.3316,24,-0.7497
ENSG00000144815,NXPE3,116,1.49672,39,-0.3256,54,0.16651,49,0.01191,45,-0.1223,32,-0.6476,26,-1.0402
ENSG00000170017,ALCAM,669,2.58338,162,-0.0527,156,-0.1112,75,-1.4576,156,-0.1077,125,-0.4520,89,-1.0661
ENSG00000242759,LINC00882,43,0.41475,12,-1.5626,41,0.31374,35,0.08131,33,-0.0063,43,0.38181,29,-0.2334
ENSG00000243701,DUBR,40,1.76128,5,-1.4362,15,0.09972,16,0.27363,13,-0.1410,7,-1.0431,7,-1.2254
ENSG00000114439,BBX,525,3.22558,64,-0.7324,101,-0.0248,24,-2.4510,110,0.11708,40,-1.4382,56,-1.0222
ENSG00000196776,CD47,130,-0.0943,121,-0.2045,243,0.94491,160,0.31466,98,-0.5301,105,-0.4225,100,-0.5495
ENSG00000114446,IFT57,27,-1.3240,50,-0.3928,109,0.86313,88,0.68583,69,0.11702,56,-0.2213,35,-1.0352
ENSG00000198919,DZIP3,130,-0.1215,129,-0.1330,261,1.03724,126,-0.2171,271,1.10072,93,-0.6434,71,-1.1472
ENSG00000177707,NECTIN3,15,-1.2749,20,-0.8765,128,2.33906,18,-1.1875,51,0.59501,22,-0.7471,31,-0.2370
ENSG00000240891,PLCXD2,0,-7.7341,17,-0.1846,5,-1.8803,27,0.72853,34,0.91097,40,1.20379,8,-1.3505
ENSG00000144827,ABHD10,25,-1.0594,54,0.15697,41,-0.2650,72,0.88069,35,-0.5248,51,0.05374,34,-0.6386
ENSG00000144834,TAGLN3,26,-4.3870,413,-0.2930,475,-0.0725,950,1.64974,245,-1.0997,441,-0.1876,259,-1.1020
ENSG00000091972,CD200,19,-2.2505,51,-0.7794,151,0.98759,126,0.93324,65,-0.3938,81,-0.0491,46,-1.0040
ENSG00000144848,ATG3,141,1.42889,60,-0.0229,65,0.10038,46,-0.5579,31,-1.0194,72,0.26967,51,-0.2963
ENSG00000138459,SLC35A5,54,0.83628,44,0.49735,18,-0.9202,35,0.12728,20,-0.7239,33,0.01784,26,-0.3878
ENSG00000091986,CCDC80,90,2.60455,23,0.08951,3,-2.9267,7,-1.8607,19,-0.1757,3,-2.8548,29,0.53843
ENSG00000163608,NEPRO,29,0.14480,37,0.50529,34,0.39149,29,0.13650,12,-1.2096,14,-0.9463,28,0.05849
ENSG00000072858,SIDT1,1,-3.3314,8,-1.1382,43,1.66746,23,0.78465,9,-0.9504,11,-0.5958,11,-0.7099
ENSG00000176542,USF3,58,0.66664,23,-0.8208,59,0.70240,34,-0.2362,60,0.72145,23,-0.7647,30,-0.4490
ENSG00000121579,NAA50,49,-0.5326,106,0.68878,78,0.17415,70,0.00613,61,-0.2023,90,0.42058,51,-0.5373
ENSG00000114573,ATP6V1A,53,-2.6240,237,-0.3827,297,-0.0249,518,1.30860,279,-0.1235,274,-0.1554,161,-1.0593
ENSG00000184307,ZDHHC23,0,-5.5451,12,-0.9961,46,1.20664,43,1.64452,2,-3.5107,23,0.05999,6,-2.1121
ENSG00000181722,ZBTB20,465,2.19779,305,1.35443,71,-1.0237,27,-2.7602,231,0.85968,29,-2.3498,97,-0.6108
ENSG00000172020,GAP43,186,-2.9889,753,-0.9096,978,-0.5078,1639,0.41956,2666,1.14738,1838,0.50464,1078,-0.3942
ENSG00000185565,LSAMP,295,-0.1622,323,-0.0170,370,0.20101,301,-0.1667,590,0.98660,220,-0.6208,283,-0.2536
ENSG00000163389,POGLUT1,12,-0.3736,15,-0.0844,21,0.48426,18,0.28432,9,-0.7830,10,-0.6306,17,0.18312
ENSG00000113845,TIMMDC1,58,0.58755,68,0.83275,30,-0.4637,38,-0.1207,34,-0.2825,33,-0.3287,34,-0.2930
ENSG00000138495,COX17,114,-0.7383,177,-0.0521,77,-1.3424,234,0.53156,117,-0.7067,308,0.86410,169,-0.1459
ENSG00000082701,GSK3B,40,-1.2325,54,-0.7491,114,0.40939,113,0.53367,104,0.27126,87,-0.0202,72,-0.3456
ENSG00000163428,LRRC58,130,1.39968,69,0.31522,67,0.25956,26,-1.3959,81,0.57796,35,-0.7651,54,-0.0846
ENSG00000163430,FSTL1,16,-0.3732,74,2.28174,3,-2.6228,10,-1.2582,16,-0.4353,7,-1.5441,30,0.69370
ENSG00000065518,NDUFB4,158,-0.8624,344,0.36343,137,-1.0759,305,0.21918,132,-1.1309,555,1.18796,253,-0.1474
ENSG00000144840,RABL3,20,-0.5201,26,-0.0570,10,-1.5498,30,0.17310,30,0.15414,40,0.59812,30,0.13363
ENSG00000145087,STXBP5L,22,-2.5035,61,-1.0029,148,0.37819,207,1.38004,117,-0.0013,73,-0.7404,66,-0.9797
ENSG00000173230,GOLGB1,718,1.22705,159,-1.2117,601,0.91002,284,-0.4027,734,1.26748,83,-2.1744,165,-1.2482
ENSG00000173226,IQCB1,9,-1.0248,17,-0.0357,19,0.18248,21,0.42463,24,0.53979,8,-1.0833,16,-0.1451
ENSG00000163406,SLC15A2,9,-1.5504,103,2.67989,10,-1.2653,9,-1.7194,29,0.28721,9,-1.4159,28,0.24743
ENSG00000114023,FAM162A,61,-1.0024,142,0.32990,80,-0.5811,149,0.54853,81,-0.5682,147,0.38709,101,-0.2482
ENSG00000114030,KPNA1,71,0.05370,46,-0.6157,126,1.01276,82,0.39584,53,-0.4101,46,-0.6215,48,-0.6096
ENSG00000173175,ADCY5,29,-0.1971,32,-0.0253,24,-0.4777,34,0.07105,14,-1.3246,27,-0.2875,50,0.79791
ENSG00000206527,HACD2,82,0.55159,71,0.33199,101,0.92209,43,-0.5619,66,0.20925,59,0.01920,36,-0.8299
ENSG00000065534,MYLK,293,2.30393,107,0.41926,57,-0.5682,32,-1.6730,77,-0.1071,53,-0.7020,70,-0.2802
ENSG00000175455,CCDC14,74,1.39268,33,0.01777,51,0.74018,31,-0.1310,40,0.32545,12,-1.4674,12,-1.6375
ENSG00000160145,KALRN,14,-3.7555,171,-0.0690,350,1.13168,218,0.42484,116,-0.6816,202,0.19336,141,-0.4187
ENSG00000082781,ITGB5,19,0.00952,66,2.20400,12,-0.7517,6,-2.0076,10,-1.0407,7,-1.5445,30,0.87697
ENSG00000173706,HEG1,43,1.35089,20,0.07051,16,-0.3195,8,-1.4883,8,-1.2263,5,-1.8600,38,1.32664
ENSG00000163848,ZNF148,109,0.48155,88,0.12550,144,0.94353,53,-0.7971,144,0.94598,64,-0.3696,52,-0.7659
ENSG00000114520,SNX4,55,0.45738,27,-0.6510,51,0.34080,52,0.50302,25,-0.7675,39,-0.1130,30,-0.5494
ENSG00000114544,SLC41A3,13,-2.3922,83,0.40299,82,0.37335,76,0.35134,31,-1.1449,74,0.20779,68,0.09115
ENSG00000144908,ALDH1L1,16,-1.2330,153,2.74926,18,-1.0378,12,-1.8766,30,-0.2298,24,-0.6056,38,0.14703
ENSG00000159685,CHCHD6,17,-1.7471,69,0.39026,54,-0.0035,65,0.39418,49,-0.1643,76,0.55041,41,-0.4955
ENSG00000114554,PLXNA1,0,-9.2750,17,-0.9202,51,0.78352,46,0.81381,24,-0.4133,18,-0.8678,35,0.17190
ENSG00000163870,TPRA1,15,-0.3499,24,0.38058,32,0.83488,18,-0.0970,17,-0.1756,16,-0.2372,16,-0.3261
ENSG00000114631,PODXL2,21,-2.3349,85,-0.2335,113,0.23179,144,0.86598,65,-0.6489,99,0.00707,84,-0.2720
ENSG00000114626,ABTB1,13,-1.8346,46,0.00475,27,-0.8265,74,1.15358,20,-1.2897,61,0.47519,33,-0.5576
ENSG00000074416,MGLL,74,-1.4733,272,0.55976,70,-1.5480,197,0.03661,219,0.20217,201,0.06473,253,0.50130
ENSG00000058262,SEC61A1,28,-0.4344,82,1.33230,25,-0.6356,36,-0.0540,17,-1.1917,31,-0.2719,40,0.13871
ENSG00000175792,RUVBL1,12,-0.7516,30,0.63508,22,0.14094,28,0.73945,14,-0.5207,9,-1.1333,14,-0.5643
ENSG00000163902,RPN1,55,-0.0621,77,0.47204,69,0.29517,65,0.23653,60,0.05095,41,-0.5273,40,-0.6191
ENSG00000075785,RAB7A,149,-0.3771,219,0.23257,215,0.20399,196,0.06982,182,-0.0632,210,0.17078,165,-0.2400
ENSG00000177646,ACAD9,11,-0.9895,35,0.83791,16,-0.4125,20,-0.0763,20,-0.1047,28,0.42412,20,-0.0745
ENSG00000240682,ISY1,22,0.21923,27,0.57476,18,-0.0693,13,-0.6967,36,1.03998,18,-0.0928,15,-0.4109
ENSG00000169714,CNBP,198,-0.1585,263,0.30046,213,-0.0421,204,-0.1381,122,-0.9097,289,0.45639,244,0.20147
ENSG00000181789,COPG1,18,-1.6028,73,0.52531,62,0.26376,63,0.36493,62,0.26100,48,-0.1403,38,-0.5665
ENSG00000183624,HMCES,18,-1.0767,42,0.24350,20,-0.9286,43,0.38749,14,-1.4036,54,0.63867,42,0.26932
ENSG00000184897,H1FX,57,-1.2752,193,0.63333,189,0.59277,147,0.24066,55,-1.3485,141,0.11550,118,-0.1859
ENSG00000129071,MBD4,100,1.33601,50,0.15428,55,0.30605,41,-0.2200,39,-0.2346,48,0.06778,20,-1.3282
ENSG00000163913,IFT122,10,-1.3262,12,-1.0875,40,0.81773,25,0.08150,9,-1.4749,41,0.85931,27,0.22328
ENSG00000004399,PLXND1,28,0.34208,20,-0.2241,29,0.38692,15,-0.7778,27,0.31473,17,-0.3954,30,0.51741
ENSG00000172765,TMCC1,50,0.04759,61,0.37972,52,0.12895,52,0.17804,70,0.60830,31,-0.6591,30,-0.8043
ENSG00000196455,PIK3R4,25,-0.3512,51,0.77358,37,0.24756,39,0.43067,15,-1.1576,13,-1.3871,30,-0.0977
ENSG00000017260,ATP2C1,84,-0.3310,109,0.07105,144,0.53050,121,0.32916,95,-0.1393,103,-0.0150,70,-0.6755
ENSG00000114670,NEK11,13,-0.5859,29,0.62153,10,-1.0314,25,0.50783,25,0.42859,13,-0.6088,15,-0.4260
ENSG00000198585,NUDT16,84,0.57746,53,-0.1574,49,-0.3009,59,0.01511,62,0.07324,51,-0.2414,56,-0.0763
ENSG00000114686,MRPL3,26,-1.1529,59,0.13127,55,0.01594,67,0.45569,33,-0.7671,72,0.45397,49,-0.1939
ENSG00000196353,CPNE4,1,-4.5692,32,-0.2438,16,-1.3119,69,1.55740,32,-0.2493,58,0.74033,12,-1.8022
ENSG00000138246,DNAJC13,57,0.63531,34,-0.1772,51,0.45905,44,0.26538,39,0.03252,18,-1.1653,27,-0.5997
ENSG00000081307,UBA5,31,-0.5598,38,-0.2434,66,0.66271,53,0.42556,37,-0.2510,33,-0.4504,37,-0.3019
ENSG00000113971,NPHP3,53,1.65568,14,-0.5389,31,0.68885,12,-0.8679,20,-0.0302,6,-1.7066,20,-0.0315
ENSG00000144868,TMEM108,8,-1.3432,30,0.66757,35,0.92202,13,-0.7266,18,-0.1208,21,0.06760,23,0.26811
ENSG00000091527,CDV3,148,0.42508,116,0.02764,150,0.44998,105,-0.1613,121,0.10029,107,-0.1018,91,-0.3992
ENSG00000163781,TOPBP1,28,0.00727,41,0.59341,58,1.21096,24,-0.3096,31,0.14620,23,-0.3377,14,-1.1050
ENSG00000091513,TF,2397,5.01629,161,-0.9960,38,-3.1328,83,-2.2747,22,-3.9405,112,-1.5400,41,-3.1733
ENSG00000144867,SRPRB,16,-1.5163,58,0.47095,56,0.41688,56,0.54578,22,-1.0762,35,-0.3526,40,-0.1390
ENSG00000154917,RAB6B,58,-3.0096,359,-0.2910,483,0.18349,600,0.73902,417,-0.0538,500,0.23972,348,-0.3772
ENSG00000163785,RYK,31,0.88982,12,-0.6595,39,1.28538,9,-1.2589,15,-0.3182,8,-1.2121,24,0.57212
ENSG00000114019,AMOTL2,126,2.41166,16,-1.1344,21,-0.7266,32,-0.1046,13,-1.4449,28,-0.3039,18,-1.0077
ENSG00000129055,ANAPC13,34,-0.9107,88,0.57858,31,-1.0445,63,0.06188,52,-0.2753,78,0.38521,71,0.26383
ENSG00000182923,CEP63,92,0.77278,49,-0.2533,54,-0.0985,57,0.00827,110,1.09486,40,-0.5561,28,-1.2040
ENSG00000154928,EPHB1,14,-1.0316,58,1.24898,31,0.20081,16,-1.0346,32,0.26407,19,-0.5372,36,0.52414
ENSG00000073711,PPP2R3A,83,2.75090,16,-0.3097,6,-1.6787,13,-0.7305,16,-0.2439,7,-1.4798,12,-0.7820
ENSG00000114054,PCCB,42,0.75224,35,0.46059,13,-1.1310,27,0.03001,23,-0.2502,35,0.46643,18,-0.6365
ENSG00000118007,STAG1,40,0.84372,13,-0.9048,34,0.59039,19,-0.4244,45,1.05008,9,-1.3738,19,-0.3475
ENSG00000168917,SLC35G2,5,-1.7659,23,0.57069,6,-1.3608,28,1.30817,5,-1.6081,5,-1.5787,16,-0.0058
ENSG00000158092,NCK1,12,-0.7355,18,-0.1617,25,0.38091,21,0.17307,19,-0.0480,23,0.26258,18,-0.1851
ENSG00000114098,ARMC8,31,-0.7228,53,0.08933,63,0.37145,69,0.71694,32,-0.6941,35,-0.5700,39,-0.4101
ENSG00000158186,MRAS,52,-0.9799,117,0.27457,155,0.74234,95,-0.0795,90,-0.1524,60,-0.7811,114,0.26729
ENSG00000114107,CEP70,42,0.94019,14,-0.8283,36,0.67765,27,0.26470,22,-0.0933,25,0.09343,8,-1.6394
ENSG00000051382,PIK3CB,36,-1.0867,79,0.12666,80,0.14642,98,0.65128,58,-0.3549,76,0.04796,54,-0.5330
ENSG00000175110,MRPS22,21,-0.6338,27,-0.2497,12,-1.4448,46,0.84425,30,-0.0972,33,0.05150,28,-0.2241
ENSG00000184432,COPB2,42,-0.1001,72,0.76575,47,0.05095,47,0.09599,42,-0.1083,42,-0.1241,32,-0.5733
ENSG00000114115,RBP1,31,-0.3147,96,1.58607,17,-1.2145,17,-1.4692,32,-0.2488,67,0.94193,43,0.22971
ENSG00000158258,CLSTN2,28,-2.4619,135,-0.0749,85,-0.7980,297,1.97457,106,-0.4573,85,-0.7980,44,-1.9107
ENSG00000114120,SLC25A36,80,-0.5372,126,0.17190,128,0.19127,152,0.65560,136,0.29073,72,-0.7038,67,-0.8948
ENSG00000155893,PXYLP1,8,-1.4503,30,0.50481,45,1.19577,19,-0.3051,30,0.51446,15,-0.6085,17,-0.3986
ENSG00000177311,ZBTB38,165,0.92609,84,-0.1894,143,0.67682,93,-0.0320,112,0.26710,56,-0.8224,54,-0.9633
ENSG00000155903,RASA2,22,-0.4831,26,-0.1972,64,1.29323,34,0.27549,27,-0.1427,28,-0.0770,14,-1.2403
ENSG00000114125,RNF7,40,-0.8049,67,0.00298,52,-0.4098,69,0.06463,35,-0.9999,147,1.32250,62,-0.1560
ENSG00000069849,ATP1B3,33,-1.4984,71,-0.3462,63,-0.5495,129,0.83575,80,-0.1602,108,0.30571,74,-0.3222
ENSG00000114126,TFDP2,52,0.48756,30,-0.3663,66,0.89550,24,-0.8870,47,0.30155,21,-0.9375,49,0.42388
ENSG00000175066,GK5,32,0.49387,24,0.07589,61,1.65351,11,-1.4057,19,-0.3562,15,-0.6801,25,0.14788
ENSG00000114127,XRN1,59,1.27901,7,-1.9182,34,0.33020,20,-0.5927,57,1.23472,9,-1.6497,24,-0.2498
ENSG00000175054,ATR,22,-0.3393,24,-0.1862,63,1.44707,27,0.01951,23,-0.2288,29,0.12653,13,-1.1672
ENSG00000144935,TRPC1,26,-0.0536,28,0.05803,50,1.00668,33,0.43539,7,-1.9364,18,-0.6318,21,-0.4457
ENSG00000163714,U2SURP,382,1.58285,126,-0.3077,260,0.88275,89,-1.0049,275,0.98015,75,-1.1029,71,-1.2871
ENSG00000175040,CHST2,20,-0.9501,57,0.71964,25,-0.5660,56,0.99677,17,-1.1454,47,0.40977,15,-1.4525
ENSG00000181744,DIPK2A,46,0.76002,49,0.85508,20,-0.5712,31,0.12279,19,-0.6449,42,0.59664,11,-1.5969
ENSG00000152952,PLOD2,32,0.96402,54,1.97886,3,-2.4099,6,-1.9289,30,0.87875,6,-1.6090,17,-0.0840
ENSG00000114698,PLSCR4,40,0.75145,69,1.73331,12,-1.0780,8,-1.9310,23,-0.1320,9,-1.5681,37,0.73224
ENSG00000163754,GYG1,17,-1.3563,69,0.87786,18,-1.2583,56,0.73907,17,-1.3013,53,0.43318,31,-0.4594
ENSG00000071794,HLTF,97,0.76162,59,-0.0564,88,0.60054,54,-0.2324,86,0.55748,34,-0.9178,42,-0.6504
ENSG00000018408,WWTR1,60,2.27448,9,-0.9837,5,-1.8698,4,-2.2457,21,0.35345,8,-1.1212,26,0.85839
ENSG00000114744,COMMD2,35,0.50230,31,0.33802,29,0.22730,28,0.23642,9,-1.4812,20,-0.3761,22,-0.2557
ENSG00000082996,RNF13,332,2.22137,128,0.44541,43,-1.2544,76,-0.4840,67,-0.5791,56,-0.8500,58,-0.8616
ENSG00000070087,PFN2,146,-1.8803,491,-0.0309,445,-0.1878,689,0.71359,371,-0.4717,705,0.56141,390,-0.4361
ENSG00000196428,TSC22D2,35,-1.0658,74,0.10263,96,0.52413,75,0.15968,108,0.72624,56,-0.3403,50,-0.5535
ENSG00000120742,SERP1,88,-0.3761,192,0.90340,100,-0.1670,87,-0.4810,89,-0.3526,110,-0.0120,136,0.37471
ENSG00000144895,EIF2A,75,0.45921,38,-0.6235,66,0.25367,48,-0.3137,78,0.51756,67,0.27861,48,-0.2789
ENSG00000198843,SELENOT,104,-0.5309,182,0.34921,174,0.28287,164,0.24592,126,-0.2355,134,-0.1392,125,-0.2806
ENSG00000181788,SIAH2,14,-0.9110,34,0.41996,39,0.65672,23,-0.2499,21,-0.2897,43,0.84110,19,-0.4857
ENSG00000144893,MED12L,8,-1.7741,43,0.79549,66,1.55610,24,-0.2381,30,0.18848,12,-1.1537,18,-0.6905
ENSG00000152601,MBNL1,99,-0.1636,87,-0.3732,167,0.68779,120,0.18733,118,0.12341,50,-1.2056,108,-0.0267
ENSG00000169860,P2RY1,24,0.31641,96,3.03522,3,-2.6170,4,-2.7021,15,-0.4613,6,-1.8551,22,0.15492
ENSG00000181467,RAP2B,18,-0.2530,27,0.38666,32,0.68248,18,-0.2864,18,-0.2692,19,-0.1648,21,0.01733
ENSG00000243069,ARHGEF26-AS1,26,0.44269,46,1.42323,15,-0.3783,4,-2.7356,47,1.48626,9,-1.1069,21,0.11943
ENSG00000114790,ARHGEF26,33,-0.1807,137,2.35996,17,-1.1621,10,-2.2969,49,0.45487,10,-1.9224,48,0.48603
ENSG00000174953,DHX36,191,0.49803,118,-0.2816,183,0.42327,128,-0.1948,275,1.11919,72,-1.0439,94,-0.7053
ENSG00000114805,PLCH1,7,-1.2633,10,-0.7300,2,-2.9165,19,0.22688,49,1.84118,20,0.24249,12,-0.5771
ENSG00000169359,SLC33A1,33,0.70944,15,-0.5231,41,1.10197,26,0.40846,7,-1.6665,6,-1.9432,17,-0.4200
ENSG00000163655,GMPS,33,-0.8349,73,0.42228,64,0.20390,62,0.20352,81,0.59434,44,-0.3699,41,-0.5593
ENSG00000169282,KCNAB1,6,-3.0077,24,-1.0501,45,-0.0720,71,0.93262,66,0.54470,52,0.16969,33,-0.6269
ENSG00000114850,SSR3,101,0.37656,141,0.94713,60,-0.4471,77,-0.0620,56,-0.5476,84,0.08409,62,-0.4458
ENSG00000163660,CCNL1,109,1.91788,43,0.24682,63,0.89613,26,-0.6382,25,-0.5670,12,-1.6923,18,-1.2096
