Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000154153,RETREG1,301,0.94049,131,-0.4238,49,-1.9143,126,-0.4848,160,-0.1100,43,-2.0851,229,0.47558,374,1.32914,149,-0.2407
ENSG00000145555,MYO10,497,1.77996,688,2.47855,258,0.59314,140,-0.3903,72,-1.4104,30,-2.6726,62,-1.6371,29,-2.7263,10,-4.4355
ENSG00000176788,BASP1,419,-1.8725,472,-1.6953,820,-0.8625,2516,0.94853,1313,-0.1296,1705,0.29128,1755,0.33900,2097,0.63540,1574,0.18169
ENSG00000215196,BASP1-AS1,0,-6.3508,15,-0.8712,18,-0.6433,47,0.88032,37,0.50201,36,0.45747,56,1.19332,34,0.35689,15,-1.0214
ENSG00000248455,LINC02217,8,-2.3943,19,-1.1858,22,-0.9263,50,0.33040,42,0.03878,74,0.97995,90,1.32822,50,0.32704,27,-0.7140
ENSG00000145526,CDH18,8,-2.5935,9,-2.4416,46,0.02701,70,0.70348,78,0.89486,29,-0.7160,25,-0.8939,49,0.13372,70,0.82748
ENSG00000286961,AC091938.1,2,-3.6651,11,-1.2829,54,1.30441,26,0.06205,16,-0.6384,41,0.83719,36,0.59333,4,-2.6775,29,0.30109
ENSG00000040731,CDH10,9,-2.1115,3,-3.5289,6,-2.6634,56,0.73660,103,1.85731,17,-1.1278,30,-0.2713,40,0.18055,46,0.49386
ENSG00000113360,DROSHA,42,-0.3491,41,-0.3715,45,-0.2280,77,0.63384,68,0.42881,48,-0.1141,38,-0.4814,71,0.49912,45,-0.2437
ENSG00000133401,PDZD2,19,-1.6348,37,-0.6911,167,1.87696,109,1.06268,67,0.25404,31,-0.9465,22,-1.4714,9,-2.7890,57,-0.0270
ENSG00000113384,GOLPH3,15,-1.2116,15,-1.1835,38,0.25724,20,-0.7628,23,-0.5168,31,-0.0496,41,0.38858,27,-0.2696,57,1.09751
ENSG00000150712,MTMR12,36,0.50280,16,-0.7550,15,-0.8903,30,0.19339,40,0.65467,18,-0.5879,27,0.00968,14,-1.0241,35,0.51195
ENSG00000056097,ZFR,353,0.30066,340,0.23734,366,0.35920,535,1.00483,232,-0.3684,207,-0.5515,253,-0.2339,253,-0.2377,197,-0.6847
ENSG00000113387,SUB1,183,-1.1497,154,-1.4093,248,-0.6828,361,-0.0970,386,0.00846,484,0.37870,407,0.09561,501,0.43435,556,0.70747
ENSG00000113407,TARS,57,0.08070,58,0.10437,32,-0.8120,70,0.40290,91,0.83589,30,-0.9428,57,0.06451,65,0.27193,43,-0.4138
ENSG00000242110,AMACR,11,-0.9807,9,-1.1946,10,-1.0591,14,-0.5559,22,0.07300,25,0.27123,16,-0.3900,25,0.28044,38,1.16714
ENSG00000113456,RAD1,31,-0.0113,17,-0.9782,29,-0.1139,28,-0.1652,44,0.54805,33,0.07908,45,0.56418,28,-0.1670,30,-0.1098
ENSG00000113460,BRIX1,86,1.10860,61,0.52970,44,-0.0005,44,-0.0163,37,-0.2820,26,-0.8110,22,-1.0690,49,0.15343,37,-0.3292
ENSG00000168724,DNAJC21,190,0.50187,237,0.88007,120,-0.2344,159,0.20990,101,-0.5010,74,-0.9813,143,0.03668,156,0.17985,107,-0.4585
ENSG00000152582,SPEF2,37,0.07492,26,-0.4748,22,-0.7617,59,0.82045,102,1.82753,11,-1.7129,13,-1.5533,27,-0.4099,30,-0.3246
ENSG00000164187,LMBRD2,35,-1.6531,71,-0.6225,52,-1.0976,188,0.96899,156,0.64810,66,-0.7184,64,-0.7685,192,1.00856,113,0.13232
ENSG00000152620,NADK2,20,-0.5982,28,-0.0682,49,0.87161,10,-1.5718,35,0.31794,24,-0.3143,31,0.11816,30,0.07117,31,0.13159
ENSG00000079215,SLC1A3,111,0.34170,120,0.46247,467,3.26522,35,-1.4533,63,-0.5708,21,-2.1798,27,-1.8461,26,-1.9099,16,-2.7398
ENSG00000285967,NIPBL-DT,28,0.27485,33,0.56093,13,-0.9102,35,0.64836,31,0.42521,28,0.27054,24,0.04358,16,-0.6322,14,-0.8900
ENSG00000164190,NIPBL,320,1.11181,377,1.41148,127,-0.4071,314,1.08052,173,0.07569,38,-2.2305,101,-0.7700,119,-0.5127,40,-2.2699
ENSG00000197603,CPLANE1,115,0.43343,160,1.00186,57,-0.6620,162,1.01818,137,0.73449,37,-1.3399,68,-0.3961,74,-0.2720,34,-1.5629
ENSG00000082068,WDR70,107,1.09008,119,1.29235,39,-0.5467,82,0.62985,48,-0.2307,15,-1.9255,18,-1.6902,43,-0.4039,42,-0.4831
ENSG00000113594,LIFR,84,1.47601,56,0.75873,53,0.66774,31,-0.1886,28,-0.3806,14,-1.4431,21,-0.7843,26,-0.4778,20,-0.9525
ENSG00000164327,RICTOR,80,1.38575,27,-0.4200,10,-1.9022,46,0.41897,94,1.71242,13,-1.5358,19,-0.9090,33,-0.1098,15,-1.3905
ENSG00000113638,TTC33,16,-1.7196,27,-0.9169,28,-0.8863,83,0.86822,68,0.53081,30,-0.7405,45,-0.1286,67,0.51022,63,0.46767
ENSG00000145592,RPL37,1539,0.20541,2842,1.25644,2349,0.91669,695,-1.0386,572,-1.3319,1978,0.62121,1369,0.01685,607,-1.2440,798,-0.9037
ENSG00000182836,PLCXD3,34,-0.2228,35,-0.1562,20,-1.0104,111,1.82730,15,-1.3916,48,0.33559,54,0.53675,31,-0.3359,20,-1.1067
ENSG00000083720,OXCT1,27,-2.4226,43,-1.7402,83,-0.7400,156,0.23977,107,-0.3528,188,0.55570,88,-0.6654,254,1.06979,197,0.73704
ENSG00000250722,SELENOP,1067,4.61340,200,0.52088,91,-0.7319,20,-2.9903,28,-2.5032,7,-4.3947,14,-3.4277,14,-3.4337,7,-4.6346
ENSG00000172262,ZNF131,21,-0.7446,38,0.18574,30,-0.1762,92,1.71793,45,0.46699,16,-1.1136,15,-1.2079,41,0.30952,20,-0.8811
ENSG00000112972,HMGCS1,33,-2.2895,34,-2.2529,91,-0.7849,84,-0.9085,201,0.46094,131,-0.2264,130,-0.2353,236,0.73153,285,1.27627
ENSG00000172239,PAIP1,67,-0.0384,50,-0.4973,63,-0.1328,65,-0.0841,56,-0.3210,57,-0.2974,50,-0.5050,95,0.53232,91,0.54210
ENSG00000248092,NNT-AS1,106,0.81953,97,0.66917,91,0.55075,68,0.08440,53,-0.3219,52,-0.3398,51,-0.3759,44,-0.5848,42,-0.7379
ENSG00000112992,NNT,35,-1.2506,62,-0.4039,52,-0.6843,66,-0.2942,85,0.10110,103,0.41592,117,0.62573,103,0.40733,88,0.17223
ENSG00000251141,MRPS30-DT,28,-0.4375,9,-2.1309,40,0.14060,72,1.11086,43,0.24353,34,-0.1338,62,0.85469,25,-0.5759,28,-0.4810
ENSG00000112996,MRPS30,5,-3.2301,25,-0.9092,15,-1.6316,43,-0.0467,72,0.80009,39,-0.1837,65,0.62676,28,-0.7250,76,1.04349
ENSG00000164588,HCN1,0,-5.9881,8,-2.7712,19,-1.5632,35,-0.6279,38,-0.5272,85,0.78344,65,0.32991,87,0.81426,96,1.17499
ENSG00000164172,MOCS2,66,-0.8811,63,-0.9546,124,0.10208,124,0.10810,69,-0.8003,115,-0.0124,193,0.84592,157,0.49297,124,0.12730
ENSG00000164258,NDUFS4,53,-0.8774,45,-1.1285,92,-0.0223,21,-2.2330,50,-0.9699,161,0.89564,163,0.91990,110,0.25970,120,0.46692
ENSG00000067248,DHX29,194,1.20211,147,0.72066,46,-1.1127,129,0.49283,130,0.51755,30,-1.7701,30,-1.7561,156,0.82180,44,-1.2896
ENSG00000039123,MTREX,114,0.74224,92,0.37480,41,-0.8814,90,0.34514,80,0.15057,42,-0.8533,56,-0.4068,81,0.17451,65,-0.1848
ENSG00000067113,PLPP1,57,0.92996,27,-0.2749,24,-0.4926,25,-0.4024,24,-0.4689,13,-1.4293,26,-0.3444,43,0.43441,44,0.53195
ENSG00000134352,IL6ST,146,0.71382,251,1.69594,137,0.60642,70,-0.4610,76,-0.3506,40,-1.3178,31,-1.6920,72,-0.4331,61,-0.7466
ENSG00000062194,GPBP1,188,0.30627,198,0.39193,137,-0.1984,207,0.46671,193,0.35096,108,-0.5777,106,-0.6090,176,0.19995,121,-0.4348
ENSG00000249436,AC008780.1,45,-0.4537,38,-0.7178,67,0.17861,153,1.60584,39,-0.6691,66,0.15318,46,-0.4083,21,-1.5864,63,0.08009
ENSG00000145632,PLK2,21,-2.2147,19,-2.3521,58,-0.7197,77,-0.2806,74,-0.3311,134,0.61695,79,-0.2253,104,0.20241,175,1.30241
ENSG00000152932,RAB3C,28,-2.5512,19,-3.1549,81,-0.9957,85,-0.9145,168,0.14085,184,0.29320,230,0.65961,227,0.63548,258,1.01177
ENSG00000113448,PDE4D,12,-1.4100,7,-2.2139,22,-0.5629,52,0.82733,78,1.53732,17,-0.9630,31,-0.0384,38,0.29801,29,-0.1274
ENSG00000152931,PART1,10,-3.3271,26,-1.9247,61,-0.6386,115,0.36561,70,-0.4115,59,-0.6772,72,-0.3716,297,2.10880,102,0.20445
ENSG00000164182,NDUFAF2,83,-0.3068,102,0.03350,114,0.20438,61,-0.7841,77,-0.4163,148,0.64171,142,0.57157,103,0.04293,86,-0.2638
ENSG00000188725,SMIM15,43,1.12441,24,0.18558,32,0.65278,7,-1.6368,23,0.06988,12,-0.9105,11,-0.9824,26,0.31617,19,-0.2411
ENSG00000130449,ZSWIM6,83,1.69035,36,0.21560,32,0.06038,45,0.60272,42,0.46910,15,-1.0839,8,-2.0959,17,-0.8874,17,-1.0389
ENSG00000068796,KIF2A,233,1.17546,221,1.08482,54,-1.1785,180,0.72182,68,-0.8211,65,-0.9022,72,-0.7461,138,0.28424,64,-1.0104
ENSG00000186479,RGS7BP,12,-2.7323,46,-0.7253,65,-0.1854,243,2.16579,118,0.79286,23,-1.7437,59,-0.3352,74,0.03713,44,-0.8467
ENSG00000153006,SREK1IP1,98,0.51888,70,-0.0405,72,0.02265,138,1.10463,86,0.30477,47,-0.6405,55,-0.4031,44,-0.7670,52,-0.5613
ENSG00000153015,CWC27,91,-0.2126,168,0.79564,110,0.09466,182,0.92818,99,-0.0751,59,-0.8764,73,-0.5610,154,0.64731,51,-1.1783
ENSG00000113595,TRIM23,35,-1.3506,57,-0.6011,45,-0.9512,94,0.17685,102,0.31478,51,-0.7763,54,-0.6730,166,1.14214,117,0.63490
ENSG00000113597,TRAPPC13,38,0.47956,5,-2.4449,13,-1.1394,10,-1.5333,62,1.34226,21,-0.4185,17,-0.7835,28,0.02291,43,0.79304
ENSG00000197860,SGTB,46,-1.5607,44,-1.6411,108,-0.2746,123,-0.0732,112,-0.2269,175,0.49945,162,0.37083,130,0.01326,194,0.78273
ENSG00000123213,NLN,33,-0.0033,22,-0.6294,29,-0.2472,49,0.61910,55,0.82879,16,-1.1405,23,-0.5980,57,0.86812,25,-0.4798
ENSG00000112851,ERBIN,365,2.05679,398,2.24342,87,-0.4473,95,-0.3106,67,-0.8379,37,-1.7149,35,-1.8278,41,-1.5657,13,-3.3609
ENSG00000153914,SREK1,250,0.71077,360,1.35559,172,0.09198,229,0.56268,200,0.34203,46,-1.9035,63,-1.4496,145,-0.1837,79,-1.2123
ENSG00000069020,MAST4,28,-1.1465,20,-1.6649,79,0.45676,69,0.22289,125,1.23829,45,-0.4461,48,-0.3346,59,-0.0273,62,0.07869
ENSG00000145675,PIK3R1,209,-1.0380,380,-0.1110,210,-1.0280,784,1.09995,550,0.48921,222,-0.9435,388,-0.0789,525,0.41291,403,-0.0201
ENSG00000145740,SLC30A5,18,-0.2103,10,-1.0957,4,-2.2583,19,-0.1306,22,0.04128,17,-0.2935,24,0.19177,19,-0.1410,38,1.15890
ENSG00000134056,MRPS36,21,-1.3146,38,-0.4323,52,0.05887,28,-0.8824,16,-1.7035,86,0.90038,43,-0.2500,47,-0.1123,85,1.02484
ENSG00000085231,AK6,6,-2.5884,26,-0.5296,34,-0.0994,28,-0.3873,31,-0.2534,40,0.17893,49,0.51082,39,0.14921,53,0.74142
ENSG00000273841,TAF9,13,-2.4497,11,-2.6657,43,-0.7373,107,0.73002,32,-1.1580,109,0.76312,81,0.27100,66,-0.0729,112,0.94496
ENSG00000152942,RAD17,33,0.61136,22,-0.0356,12,-0.9463,36,0.78147,12,-0.9042,22,-0.0449,20,-0.2124,19,-0.2294,24,0.13051
ENSG00000145734,BDP1,478,0.06193,745,0.79914,315,-0.5966,926,1.18020,624,0.49760,189,-1.3732,570,0.34846,496,0.12034,129,-2.0742
ENSG00000164326,CARTPT,0,-6.6475,0,-5.3345,47,0.60450,0,-7.6736,32,0.01122,24,-0.4277,5,-2.6332,0,-8.0618,107,2.93171
ENSG00000131711,MAP1B,5533,-0.6346,8060,-0.0439,3329,-1.4079,12044,0.61440,7224,-0.2179,4583,-0.9238,9586,0.23591,21887,1.69207,5300,-0.7688
ENSG00000113048,MRPS27,27,-0.7389,6,-2.8719,18,-1.2814,25,-0.8198,41,-0.0844,40,-0.1124,59,0.51813,51,0.27501,81,1.26830
ENSG00000083312,TNPO1,112,1.19221,47,-0.2340,54,-0.0204,49,-0.1977,99,0.96861,23,-1.3129,35,-0.7184,40,-0.5109,46,-0.3170
ENSG00000157107,FCHO2,57,1.27986,50,1.04063,9,-1.6321,40,0.65057,37,0.52750,7,-2.0277,23,-0.1956,22,-0.2759,10,-1.4984
ENSG00000145741,BTF3,143,-0.3207,148,-0.2674,211,0.30633,100,-0.8758,91,-1.0077,241,0.52732,214,0.32576,135,-0.4128,233,0.53744
ENSG00000164331,ANKRA2,62,1.66934,19,-0.2829,17,-0.5043,18,-0.4153,36,0.69549,13,-0.9104,20,-0.2419,14,-0.7894,18,-0.4907
ENSG00000171617,ENC1,70,-4.2648,165,-3.0135,678,-0.9130,878,-0.5154,1862,0.69928,1033,-0.2607,1373,0.19322,1506,0.34519,2307,1.28593
ENSG00000049860,HEXB,17,-0.8741,10,-1.5923,24,-0.3308,21,-0.5550,45,0.65939,30,-0.0119,20,-0.6072,33,0.16391,50,0.96913
ENSG00000164347,GFM2,17,-0.6703,8,-1.7030,15,-0.8025,14,-0.9530,37,0.56677,33,0.40546,42,0.78251,10,-1.4275,41,0.89816
ENSG00000164346,NSA2,521,0.40241,619,0.69330,445,0.14447,535,0.44582,359,-0.1982,257,-0.7179,472,0.24228,387,-0.0770,235,-0.9328
ENSG00000198780,FAM169A,37,-0.8670,32,-1.0845,51,-0.3938,84,0.40334,89,0.51643,73,0.19234,64,-0.0257,99,0.68595,61,-0.1216
ENSG00000113161,HMGCR,18,-2.1353,8,-3.3212,48,-0.6884,44,-0.8142,110,0.63017,59,-0.3781,90,0.28907,90,0.29362,141,1.26616
ENSG00000113163,CERT1,85,-0.5612,96,-0.3689,80,-0.6562,188,0.71947,128,0.07698,82,-0.6098,157,0.40998,197,0.79368,102,-0.3152
ENSG00000122008,POLK,138,1.79288,81,0.81423,15,-1.8217,94,1.07905,67,0.48407,15,-1.7794,26,-1.0014,25,-1.0625,17,-1.7532
ENSG00000164252,AGGF1,193,0.60159,149,0.18129,89,-0.6348,253,1.07312,117,-0.2132,90,-0.6152,82,-0.7563,185,0.53642,88,-0.7173
ENSG00000113231,PDE8B,35,-1.6016,38,-1.4648,218,1.32153,155,0.72089,217,1.31135,62,-0.7460,63,-0.7243,63,-0.7208,75,-0.5092
ENSG00000164253,WDR41,33,0.23027,16,-0.8650,3,-3.1333,21,-0.4442,46,0.81814,38,0.46715,41,0.62379,32,0.22568,25,-0.1772
ENSG00000171530,TBCA,413,0.44738,402,0.40292,345,0.15442,370,0.26654,223,-0.5395,225,-0.5215,392,0.35902,341,0.13152,214,-0.6639
ENSG00000132842,AP3B1,85,1.26282,163,2.59327,22,-0.9353,26,-0.6971,19,-1.1272,7,-2.4929,13,-1.7335,35,-0.2062,16,-1.5016
ENSG00000085365,SCAMP1,67,-0.8174,58,-1.0291,56,-1.1045,146,0.40069,82,-0.5106,84,-0.4824,112,-0.0269,212,1.04057,160,0.64901
ENSG00000152409,JMY,28,-1.0337,90,0.80710,61,0.16327,76,0.53275,99,0.97282,25,-1.1886,41,-0.4494,65,0.26030,32,-0.8963
ENSG00000152413,HOMER1,22,-2.9827,43,-2.0423,134,-0.3310,321,1.11910,230,0.54468,137,-0.2960,150,-0.1548,192,0.24529,210,0.45102
ENSG00000164309,CMYA5,13,-1.3153,52,0.91700,53,0.93562,31,0.07173,70,1.44474,14,-1.1886,17,-0.8486,28,-0.0946,11,-1.6678
ENSG00000177034,MTX3,5,-2.5764,28,-0.1933,45,0.53905,33,0.04138,37,0.20134,30,-0.1096,19,-0.8049,39,0.31820,43,0.51650
ENSG00000039319,ZFYVE16,440,3.27058,104,0.33404,28,-1.6794,55,-0.6730,136,0.78689,15,-2.5857,22,-2.0611,23,-1.9727,12,-3.0892
ENSG00000249042,AC008771.1,6,-2.2819,8,-1.7543,21,-0.3648,53,1.16181,53,1.15725,30,0.17111,13,-1.1278,30,0.16824,26,-0.0173
ENSG00000228716,DHFR,62,0.42954,123,1.62220,72,0.67879,28,-0.8483,17,-1.5890,26,-0.9579,39,-0.3148,40,-0.2632,36,-0.5096
ENSG00000113318,MSH3,55,-0.1962,108,0.92325,61,-0.0305,156,1.59546,66,0.11019,21,-1.6204,43,-0.5607,50,-0.3442,29,-1.2421
ENSG00000113319,RASGRF2,44,-1.0771,21,-2.1597,146,0.82711,117,0.44647,104,0.25891,95,0.11305,21,-2.1393,20,-2.2383,159,1.15302
ENSG00000145687,SSBP2,6,-3.3498,30,-1.0921,37,-0.7711,67,0.16403,122,1.18174,69,0.20267,57,-0.0984,59,-0.0297,79,0.49829
ENSG00000186468,RPS23,899,0.24709,1257,0.80727,1320,0.89229,425,-0.9295,372,-1.1346,1198,0.72445,924,0.29131,309,-1.4124,508,-0.7225
ENSG00000174695,TMEM167A,32,-0.8355,31,-0.8745,58,0.09535,41,-0.4617,30,-0.9267,54,-0.0165,71,0.40839,60,0.14585,86,0.85440
ENSG00000038427,VCAN,45,0.28405,182,3.06707,69,1.03002,30,-0.3201,20,-0.9367,3,-3.6102,1,-5.0517,13,-1.6357,5,-3.0027
ENSG00000164176,EDIL3,869,3.16235,199,0.21973,105,-0.7884,101,-0.8497,42,-2.1621,87,-1.0717,97,-0.9003,82,-1.1657,78,-1.3304
ENSG00000127184,COX7C,385,-1.2006,423,-1.0584,1035,0.34898,377,-1.2325,407,-1.1138,1881,1.38820,1271,0.69212,734,-0.2052,918,0.17295
ENSG00000145715,RASA1,27,-1.0446,23,-1.2508,18,-1.6036,94,0.96491,98,1.03172,46,-0.2100,41,-0.4015,49,-0.1219,65,0.39802
ENSG00000134480,CCNH,40,0.09390,14,-1.4593,29,-0.4124,31,-0.2848,38,0.01735,47,0.35514,11,-1.8213,55,0.62532,55,0.72358
ENSG00000247828,TMEM161B-AS1,227,1.20835,136,0.33145,97,-0.2187,86,-0.4011,231,1.23520,68,-0.7616,42,-1.4943,79,-0.5400,72,-0.7360
ENSG00000245526,LINC00461,45,-0.2332,42,-0.3539,94,0.96888,60,0.21281,90,0.88758,40,-0.4141,25,-1.1241,23,-1.2431,52,0.00109
ENSG00000081189,MEF2C,121,-2.7173,279,-1.4846,419,-0.8703,962,0.44693,926,0.38392,628,-0.2406,1268,0.91734,1003,0.51606,853,0.28290
ENSG00000153140,CETN3,54,0.55143,115,1.93339,40,0.05374,63,0.81767,10,-2.0573,16,-1.3552,15,-1.3709,36,-0.0957,17,-1.3055
ENSG00000164199,ADGRV1,19,-0.1833,38,0.97400,91,2.71097,8,-1.5250,30,0.54457,12,-0.9187,1,-4.4775,1,-4.5047,7,-1.7631
ENSG00000237187,NR2F1-AS1,46,-0.9042,33,-1.3866,77,-0.0917,82,-0.0062,96,0.24638,115,0.54324,127,0.71277,53,-0.6712,96,0.28985
ENSG00000175745,NR2F1,84,-1.2478,150,-0.3675,302,0.77164,341,0.98642,365,1.10234,128,-0.6132,145,-0.4152,116,-0.7564,130,-0.6528
ENSG00000113391,FAM172A,76,0.58345,77,0.61364,46,-0.2395,72,0.49069,104,1.12284,40,-0.4326,32,-0.7870,32,-0.7819,26,-1.1889
ENSG00000133302,SLF1,21,-1.6259,41,-0.5878,54,-0.1779,140,1.44117,182,1.95410,36,-0.8096,10,-2.6545,25,-1.3301,46,-0.4470
ENSG00000175471,MCTP1,43,-1.2031,17,-2.5480,72,-0.4230,197,1.24854,179,1.07660,58,-0.7515,41,-1.2701,153,0.79793,90,-0.0711
ENSG00000198677,TTC37,133,0.38774,91,-0.2246,56,-0.9694,110,0.08438,209,1.16469,57,-0.9341,74,-0.5360,126,0.30412,95,-0.1781
ENSG00000164292,RHOBTB3,272,1.91468,253,1.77161,190,1.23047,72,-0.3903,21,-2.2044,12,-3.0074,32,-1.6208,35,-1.4691,15,-2.8215
ENSG00000173221,GLRX,12,-2.0541,10,-2.3404,28,-0.7976,18,-1.4809,28,-0.8017,71,0.66834,83,0.93663,60,0.39392,81,1.05166
ENSG00000118985,ELL2,159,1.16169,102,0.39983,54,-0.6107,85,0.09883,104,0.44151,52,-0.6683,64,-0.3533,54,-0.5955,61,-0.4584
ENSG00000175426,PCSK1,18,-2.3225,2,-5.3532,10,-3.1960,12,-2.8791,39,-1.1751,69,-0.2860,175,1.25161,197,1.47567,156,1.25074
ENSG00000153113,CAST,365,1.05055,329,0.87160,166,-0.2578,241,0.34773,193,-0.0161,75,-1.4566,147,-0.4447,262,0.48302,85,-1.3869
ENSG00000113441,LNPEP,48,-0.7967,75,-0.1289,42,-1.0179,166,1.20837,156,1.09527,48,-0.8061,57,-0.5406,92,0.20484,63,-0.4439
ENSG00000174136,RGMB,19,-1.2425,4,-3.4753,23,-0.8977,49,0.25466,126,1.92791,31,-0.4679,27,-0.6958,29,-0.5562,56,0.53548
ENSG00000153922,CHD1,184,1.76726,109,0.80872,23,-1.6325,110,0.83010,158,1.47272,15,-2.2513,19,-1.8843,15,-2.2059,17,-2.1922
ENSG00000174132,FAM174A,20,-0.8303,6,-2.5398,26,-0.4277,22,-0.6424,49,0.59555,27,-0.3291,18,-0.9570,62,1.02365,54,0.88766
ENSG00000145730,PAM,13,-3.0043,14,-2.9461,65,-0.6395,32,-1.7095,115,0.25524,121,0.33685,145,0.63860,75,-0.4248,201,1.46677
ENSG00000145725,PPIP5K2,39,-0.2171,45,0.03719,25,-0.8633,38,-0.2263,90,1.19438,38,-0.2507,41,-0.1075,40,-0.1764,43,-0.0457
ENSG00000181751,C5orf30,27,0.23412,3,-2.9463,12,-0.9383,22,-0.0793,43,1.01405,15,-0.6751,12,-1.0387,16,-0.5876,41,1.11811
ENSG00000184349,EFNA5,19,-1.1480,17,-1.3296,34,-0.2915,23,-0.8767,54,0.44662,46,0.18764,33,-0.3483,116,1.82799,33,-0.3642
ENSG00000145743,FBXL17,36,-1.3171,34,-1.3726,66,-0.3769,104,0.34044,84,-0.0040,124,0.62626,112,0.46855,70,-0.2960,106,0.42750
ENSG00000151422,FER,45,0.14833,95,1.42532,55,0.46338,66,0.78032,42,0.03634,18,-1.2319,30,-0.5186,41,-0.0071,10,-2.2961
ENSG00000198961,PJA2,237,-1.1672,245,-1.1131,236,-1.1738,547,0.13683,534,0.09806,530,0.08583,492,-0.0339,855,0.88329,675,0.55357
ENSG00000112893,MAN2A1,238,3.12119,66,0.51397,11,-2.2229,20,-1.3065,83,0.91451,7,-2.7741,8,-2.5895,23,-1.1088,11,-2.2786
ENSG00000164209,SLC25A46,41,-1.3459,35,-1.5579,42,-1.2976,39,-1.4315,118,0.28847,94,-0.0677,131,0.46522,129,0.44531,177,1.16492
ENSG00000152495,CAMK4,16,-2.9297,15,-2.9904,121,0.11216,241,1.29373,145,0.41250,94,-0.2753,79,-0.5465,79,-0.5614,167,0.75628
ENSG00000164211,STARD4,11,-1.3053,9,-1.5541,15,-0.8410,2,-3.2495,40,0.72729,37,0.61924,19,-0.4434,13,-1.0217,54,1.54609
ENSG00000134986,NREP,32,-1.8014,27,-2.0285,50,-1.1263,119,0.21380,100,-0.0699,210,1.18068,176,0.87156,93,-0.1792,117,0.21398
ENSG00000224032,EPB41L4A-AS1,61,-0.2453,84,0.25158,64,-0.1858,74,0.05545,27,-1.5111,133,1.03349,76,0.09418,34,-1.1302,82,0.23892
ENSG00000134982,APC,562,-0.0342,846,0.63579,434,-0.4434,1290,1.38213,209,-1.5545,486,-0.2653,1023,0.96398,493,-0.2420,200,-1.7386
ENSG00000153037,SRP19,124,0.12826,157,0.51410,80,-0.5625,145,0.38129,93,-0.3331,101,-0.1937,107,-0.1058,111,-0.0492,113,-0.0161
ENSG00000129625,REEP5,174,-1.1635,106,-1.8982,154,-1.3498,328,-0.1887,421,0.21112,351,-0.0796,418,0.20242,427,0.23675,655,1.13834
ENSG00000172795,DCP2,31,-0.2358,36,0.03598,19,-0.9614,26,-0.4596,37,0.05445,27,-0.4188,41,0.22371,40,0.21126,49,0.59258
ENSG00000047188,YTHDC2,30,-0.1516,26,-0.3761,25,-0.4175,53,0.77088,66,1.16178,12,-1.4929,20,-0.7712,30,-0.1714,34,0.05389
ENSG00000152503,TRIM36,32,-0.4954,22,-1.0196,28,-0.7071,32,-0.5015,83,1.06198,36,-0.3002,18,-1.3767,55,0.37861,66,0.77880
ENSG00000164219,PGGT1B,44,0.84208,52,1.12404,44,0.84662,24,-0.1218,30,0.20056,9,-1.5598,15,-0.8429,14,-0.9685,15,-0.8999
ENSG00000164221,CCDC112,213,1.66576,113,0.53932,41,-1.0382,215,1.69021,73,-0.1673,23,-1.9368,26,-1.7231,42,-1.0028,33,-1.4896
ENSG00000134970,TMED7,52,0.55912,22,-0.7873,46,0.37442,29,-0.3515,42,0.23681,17,-1.1993,20,-0.9296,53,0.61566,42,0.25925
ENSG00000129596,CDO1,1,-4.8506,7,-2.4074,39,0.22971,37,0.15359,31,-0.1219,29,-0.2315,35,0.04258,33,-0.0145,63,1.22904
ENSG00000145782,ATG12,92,0.50435,68,0.00414,54,-0.3580,66,-0.0431,82,0.30704,57,-0.2560,44,-0.6524,82,0.31842,65,-0.0659
ENSG00000177879,AP3S1,45,-1.1764,40,-1.3465,87,-0.1668,95,-0.0286,80,-0.2935,116,0.30400,142,0.63839,99,0.04783,129,0.55605
ENSG00000092421,SEMA6A,328,3.88794,71,0.50355,51,-0.0491,13,-2.0487,21,-1.3656,6,-3.1922,8,-2.7316,7,-2.8852,9,-2.8173
ENSG00000172869,DMXL1,55,0.94871,19,-0.7305,21,-0.6200,33,0.09995,35,0.18144,27,-0.1850,40,0.40253,24,-0.3978,28,-0.1871
ENSG00000133835,HSD17B4,160,1.42152,59,-0.2437,56,-0.3423,32,-1.2052,78,0.19483,38,-0.9333,67,-0.0432,70,0.02233,66,-0.0756
ENSG00000151304,SRFBP1,50,0.79556,39,0.38566,40,0.41307,44,0.57869,35,0.21149,10,-1.6747,29,-0.1192,32,0.06856,14,-1.2423
ENSG00000205302,SNX2,53,-0.1489,44,-0.4232,53,-0.1471,69,0.27973,50,-0.2454,39,-0.6200,41,-0.5669,97,0.84686,68,0.28036
ENSG00000064652,SNX24,35,0.83264,10,-1.0622,23,0.17772,24,0.21922,10,-1.1186,29,0.53779,20,-0.0970,21,0.04903,18,-0.2538
ENSG00000168944,CEP120,71,1.81995,33,0.45660,22,-0.1858,38,0.68517,5,-2.3414,14,-0.8880,10,-1.2964,29,0.23584,13,-1.0415
