Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000164587,RPS14,464,-0.7713,1243,0.81665,1053,0.61881,371,-1.1132,682,-0.2956
ENSG00000070614,NDST1,44,1.35054,27,0.52223,28,0.69592,9,-1.1165,12,-1.1908
ENSG00000171992,SYNPO,9,-3.9254,39,-1.8205,222,1.04682,215,0.82710,119,-0.2487
ENSG00000086589,RBM22,93,0.81125,92,0.80257,54,-0.0705,50,-0.2062,45,-0.6189
ENSG00000132912,DCTN4,99,0.22905,128,0.64983,61,-0.6074,51,-0.8053,92,0.20568
ENSG00000211445,GPX3,8,-2.9442,2,-4.5358,51,-0.3387,95,0.70334,82,0.97461
ENSG00000145901,TNIP1,31,0.01839,21,-0.6082,29,-0.1429,29,-0.0803,34,0.29652
ENSG00000197043,ANXA6,40,-2.7314,46,-2.5212,89,-1.6833,128,-1.0181,415,2.39585
ENSG00000196743,GM2A,58,0.90249,67,1.17560,40,0.34156,15,-1.2018,23,-0.9521
ENSG00000113140,SPARC,332,0.90128,458,1.48556,499,2.09815,13,-3.9818,25,-3.8031
ENSG00000177556,ATOX1,132,0.03746,255,1.14533,118,-0.1590,54,-1.3379,123,-0.1425
ENSG00000145907,G3BP1,61,0.19813,91,0.85518,41,-0.4792,45,-0.3011,53,-0.0877
ENSG00000155511,GRIA1,27,-2.1150,26,-2.1440,83,-0.4685,150,0.53083,143,0.95129
ENSG00000055147,FAM114A2,34,1.31222,11,-0.5409,10,-0.7572,24,0.69359,13,-0.3970
ENSG00000164576,SAP30L,18,-0.7019,43,0.70168,38,0.59280,15,-0.9544,25,-0.2605
ENSG00000155506,LARP1,205,-0.1872,155,-0.6226,217,-0.1116,403,0.92748,222,-0.1073
ENSG00000170271,FAXDC2,188,2.16852,181,2.08050,27,-1.2067,3,-4.2154,27,-1.6353
ENSG00000155508,CNOT8,12,-1.4379,46,0.57470,24,-0.4573,20,-0.7292,39,0.59557
ENSG00000082516,GEMIN5,17,0.05817,14,-0.2116,12,-0.5306,31,1.10772,15,-0.1846
ENSG00000082515,MRPL22,18,-0.8911,48,0.65205,21,-0.7154,20,-0.7109,39,0.57972
ENSG00000170624,SGCD,78,1.92712,9,-1.5132,33,0.46301,33,0.38720,14,-1.3459
ENSG00000155868,MED7,18,0.17602,11,-0.6145,12,-0.5295,18,0.14601,18,0.36960
ENSG00000055163,CYFIP2,87,-2.1497,99,-1.9599,299,-0.3082,420,0.26263,473,0.97110
ENSG00000155858,LSM11,4,-2.6119,15,-0.9230,21,-0.4442,30,0.16677,36,0.96129
ENSG00000113282,CLINT1,70,0.37321,39,-0.5756,51,-0.1569,72,0.39900,55,-0.0354
ENSG00000145860,RNF145,102,-0.0393,42,-1.4048,91,-0.2428,222,1.26727,100,-0.1344
ENSG00000164332,UBLCP1,81,0.02736,43,-0.9491,47,-0.8790,106,0.47535,94,0.52742
ENSG00000170214,ADRA1B,1,-3.9655,7,-1.3754,7,-1.4831,21,0.28463,26,1.58939
ENSG00000113312,TTC1,220,0.32156,149,-0.3040,160,-0.2133,218,0.31059,179,-0.0172
ENSG00000170234,PWWP2A,208,2.50242,63,0.25473,38,-0.5633,63,0.26761,25,-1.7114
ENSG00000170231,FABP6,3,-3.1753,25,-0.1484,37,0.58249,2,-3.5480,33,0.67536
ENSG00000164609,SLU7,200,-0.3298,179,-0.4991,271,0.17423,373,0.68321,233,-0.1474
ENSG00000145864,GABRB2,78,-2.7268,57,-3.1685,369,-0.4348,1123,1.48753,546,0.45178
ENSG00000022355,GABRA1,70,-2.6408,44,-3.3206,261,-0.7567,698,0.90500,543,1.02420
ENSG00000113327,GABRG2,26,-2.9647,20,-3.3387,108,-0.9249,293,0.74449,262,1.23487
ENSG00000113328,CCNG1,35,0.60023,51,1.24383,19,-0.3821,16,-0.6240,20,-0.4696
ENSG00000170584,NUDCD2,47,0.50085,75,1.30336,25,-0.5387,18,-0.9663,31,-0.2994
ENSG00000038274,MAT2B,36,-1.1290,46,-0.7279,55,-0.5243,55,-0.4650,99,0.99705
ENSG00000145934,TENM2,12,-2.6436,11,-2.6642,69,0.01997,195,1.82608,66,-0.1128
ENSG00000113645,WWC1,15,-1.5215,39,-0.0492,60,0.75301,46,0.20326,37,-0.2550
ENSG00000113643,RARS,43,-0.2720,29,-0.8723,54,0.07263,74,0.58687,52,0.04223
ENSG00000188573,FBLL1,5,-3.6843,8,-2.9449,63,0.05773,49,-0.3253,84,1.14944
ENSG00000120137,PANK3,52,-0.2656,55,-0.1892,50,-0.3762,80,0.42807,66,0.20257
ENSG00000184347,SLIT3,36,0.33157,6,-2.4196,17,-0.9169,39,0.47143,36,0.62458
ENSG00000040275,SPDL1,56,1.77648,17,-0.2290,22,0.19248,29,0.61015,11,-1.4313
ENSG00000204767,INSYN2B,40,1.52069,55,2.15047,11,-0.6788,13,-0.3925,7,-1.8699
ENSG00000182132,KCNIP1,0,-4.3880,8,-0.7777,21,0.81637,12,-0.2187,15,0.23727
ENSG00000181163,NPM1,225,0.05546,268,0.34317,234,0.13664,221,0.03178,198,-0.2582
ENSG00000072803,FBXW11,105,-0.0585,120,0.16924,104,-0.0775,106,-0.0327,109,0.01737
ENSG00000168246,UBTD2,14,-0.2389,18,0.23642,15,-0.1436,15,-0.0576,16,0.09932
ENSG00000120129,DUSP1,30,0.49647,9,-1.4165,37,0.98691,11,-1.0370,20,-0.3371
ENSG00000113719,ERGIC1,52,0.71526,11,-1.6618,32,-0.1040,41,0.29913,34,0.01625
ENSG00000037241,RPL26L1,22,-0.7282,18,-1.0709,40,0.18746,24,-0.6314,43,0.57524
ENSG00000113732,ATP6V0E1,38,-0.2796,96,1.27224,60,0.54303,9,-2.3128,37,-0.4913
ENSG00000164463,CREBRF,188,1.05135,77,-0.4185,92,-0.1440,175,0.92746,76,-0.7239
ENSG00000145919,BOD1,22,-0.7612,47,0.41874,31,-0.2981,31,-0.2731,41,0.32444
ENSG00000113742,CPEB4,206,0.67353,79,-0.8448,206,0.78160,250,1.00848,84,-1.1683
ENSG00000170091,NSG2,48,-2.4285,52,-2.2910,160,-0.6794,369,0.72301,318,1.00593
ENSG00000184845,DRD1,2,-2.8312,0,-4.1274,11,-0.5704,23,0.70521,21,1.09308
ENSG00000164466,SFXN1,71,-0.1280,59,-0.4041,47,-0.8187,74,-0.0477,93,0.63958
ENSG00000113749,HRH2,8,-1.7496,2,-3.5843,21,-0.2782,66,1.69442,26,0.13531
ENSG00000145920,CPLX2,33,-3.5537,85,-2.1659,713,1.44553,478,0.50260,299,-0.4338
ENSG00000051596,THOC3,4,-2.2599,14,-0.2990,7,-1.3917,18,0.11264,24,1.22418
ENSG00000122203,KIAA1191,41,-1.2512,54,-0.8296,89,-0.0559,60,-0.6609,117,0.81156
ENSG00000175414,ARL10,60,0.83383,26,-0.5246,26,-0.5647,68,1.04842,31,-0.3975
ENSG00000146066,HIGD2A,21,-2.0259,89,0.16569,84,0.09427,40,-1.0732,96,0.59580
ENSG00000175416,CLTB,43,-2.2602,99,-1.0230,151,-0.4234,149,-0.4026,266,1.15996
ENSG00000113194,FAF2,81,0.42586,44,-0.5374,64,0.03940,100,0.78134,54,-0.3815
ENSG00000146083,RNF44,19,-1.4060,47,-0.0591,55,0.19398,60,0.32979,51,0.10663
ENSG00000169258,GPRIN1,3,-3.0306,20,-0.2791,19,-0.3394,43,0.95970,27,0.34799
ENSG00000074317,SNCB,28,-3.7718,66,-2.5635,336,-0.1094,394,0.15466,483,1.05625
ENSG00000048140,TSPAN17,10,-1.1232,7,-1.6528,12,-0.8119,30,0.60227,26,0.88268
ENSG00000113763,UNC5A,3,-3.5927,2,-3.6964,24,-0.5800,50,0.60256,48,1.18644
ENSG00000087206,UIMC1,54,1.65082,21,0.03840,23,0.22071,30,0.62014,11,-1.4536
ENSG00000113761,ZNF346,10,-0.8462,10,-0.8363,17,-0.1254,29,0.75721,19,0.22348
ENSG00000165671,NSD1,192,1.66274,48,-0.6767,61,-0.3296,128,0.92209,49,-0.9897
ENSG00000169230,PRELID1,30,-1.6681,66,-0.4762,75,-0.3168,54,-0.7789,119,0.98453
ENSG00000169223,LMAN2,42,-0.1584,39,-0.2701,42,-0.1749,27,-0.8314,54,0.49544
ENSG00000169220,RGS14,0,-5.9942,8,-1.3178,20,0.19222,20,0.16598,23,0.72207
ENSG00000131187,F12,4,-1.8149,0,-4.0742,9,-0.8169,12,-0.3490,23,1.64975
ENSG00000198055,GRK6,5,-1.9259,18,-0.1373,20,0.02261,15,-0.4301,24,0.59179
ENSG00000131188,PRR7,10,-1.3337,15,-0.7282,21,-0.2456,28,0.23623,29,0.61541
ENSG00000113758,DBN1,18,-1.8666,24,-1.4578,63,0.02988,87,0.54923,73,0.51537
ENSG00000196923,PDLIM7,8,-1.1598,6,-1.6996,17,-0.1132,4,-2.1361,25,1.27195
ENSG00000183258,DDX41,11,-1.8001,15,-1.3469,35,-0.0546,28,-0.4194,48,0.93461
ENSG00000146067,FAM193B,35,0.24721,21,-0.5719,20,-0.6535,31,0.05609,35,0.42579
ENSG00000184840,TMED9,24,-1.0354,28,-0.8038,37,-0.4325,38,-0.3485,63,0.90704
ENSG00000027847,B4GALT7,13,-0.7978,17,-0.3696,17,-0.3917,11,-1.0338,29,0.88812
ENSG00000170074,FAM153A,8,-1.4380,0,-6.7096,5,-2.2580,31,0.55314,35,1.74079
ENSG00000204677,FAM153CP,36,-0.6461,3,-3.9718,24,-1.3584,180,2.11514,56,0.07438
ENSG00000145916,RMND5B,7,-1.9209,30,0.19704,21,-0.3844,24,-0.1326,32,0.61964
ENSG00000145912,NHP2,51,-1.3336,129,0.08907,128,0.09307,79,-0.6794,141,0.44603
ENSG00000197451,HNRNPAB,65,0.18422,43,-0.4526,53,-0.1606,69,0.28094,59,0.06401
ENSG00000113240,CLK4,33,-0.1170,45,0.35961,12,-1.7488,46,0.40830,42,0.49265
ENSG00000169131,ZNF354A,8,-0.9718,14,-0.0771,14,-0.1006,23,0.67188,15,0.06712
ENSG00000176783,RUFY1,51,0.83936,27,-0.1838,30,-0.0504,43,0.53710,25,-0.5146
ENSG00000169045,HNRNPH1,161,0.36217,141,0.14761,86,-0.6878,126,-0.0373,138,0.19303
ENSG00000127022,CANX,719,0.70325,435,-0.1217,474,0.01671,491,0.07372,420,-0.3035
ENSG00000161013,MGAT4B,9,-1.4889,24,-0.0740,23,-0.1348,30,0.30639,28,0.34900
ENSG00000161011,SQSTM1,197,0.18034,259,0.62986,139,-0.4190,81,-1.2079,190,0.22000
ENSG00000161010,MRNIP,19,-0.2042,22,-0.0055,12,-0.9491,25,0.19140,26,0.49623
ENSG00000197226,TBC1D9B,59,-0.1525,88,0.50325,41,-0.7627,65,0.00546,70,0.25630
ENSG00000113269,RNF130,218,1.13900,335,1.95909,72,-0.7424,59,-0.9765,70,-1.0989
ENSG00000050748,MAPK9,35,-2.1804,70,-1.1562,100,-0.6705,138,-0.1102,207,1.21905
ENSG00000113300,CNOT6,29,0.54965,36,0.90893,24,0.25100,28,0.44090,13,-1.0403
ENSG00000131446,MGAT1,25,-0.1895,25,-0.1996,31,0.15115,24,-0.2649,30,0.12165
ENSG00000278970,HEIH,20,-0.2444,44,1.04304,29,0.36606,12,-0.9744,20,-0.4022
ENSG00000196670,ZFP62,17,0.19713,26,0.94814,12,-0.4056,14,-0.0919,13,-0.2469
ENSG00000250222,AC008443.5,13,-0.9303,27,0.15878,44,1.18292,11,-1.2211,20,-0.4243
ENSG00000146063,TRIM41,42,0.18147,68,0.98210,45,0.33283,25,-0.6506,30,-0.5696
ENSG00000204628,RACK1,241,-0.2588,464,0.81566,350,0.38847,164,-0.8568,254,-0.3064
ENSG00000183718,TRIM52,39,0.70851,19,-0.4586,16,-0.8306,45,0.92227,24,-0.1481
ENSG00000248275,TRIM52-AS1,18,0.48867,18,0.47673,24,1.11261,7,-0.8925,9,-1.0620
ENSG00000112679,DUSP22,38,0.36552,48,0.75173,22,-0.5170,15,-1.0770,31,0.10635
ENSG00000112685,EXOC2,18,-0.1275,27,0.50779,13,-0.6980,9,-1.1224,23,0.52012
ENSG00000124535,WRNIP1,20,-1.3989,35,-0.5615,40,-0.3789,40,-0.3259,65,0.87337
ENSG00000124570,SERPINB6,107,1.18442,101,1.08814,68,0.47575,20,-1.4798,33,-1.1474
ENSG00000124588,NQO2,21,-1.5536,25,-1.3325,45,-0.4933,60,0.02214,79,1.01568
ENSG00000137274,BPHL,11,-0.2894,12,-0.1686,9,-0.6315,10,-0.4567,17,0.66270
ENSG00000137267,TUBB2A,73,-3.5969,150,-2.5551,280,-1.7503,365,-1.2313,1389,2.59500
ENSG00000137285,TUBB2B,42,-2.6704,131,-0.9865,409,0.98244,74,-1.8461,282,0.40153
ENSG00000180822,PSMG4,13,-0.7128,12,-0.7974,15,-0.5947,29,0.49594,25,0.57851
ENSG00000137266,SLC22A23,55,0.90440,52,0.80833,22,-0.6213,16,-1.0712,30,-0.1448
ENSG00000145945,FAM50B,5,-1.7712,19,0.29369,12,-0.3980,10,-0.7562,20,0.75183
ENSG00000112739,PRPF4B,428,1.36872,111,-0.8483,171,-0.2019,316,0.82610,144,-0.7320
ENSG00000198721,ECI2,32,-0.1855,46,0.39505,57,0.86117,19,-1.0057,30,-0.4729
ENSG00000153046,CDYL,59,0.44413,35,-0.3776,71,0.91193,62,0.52690,29,-1.0087
ENSG00000214113,LYRM4,12,-1.8210,33,-0.2724,37,-0.0968,37,-0.0689,47,0.58504
ENSG00000145982,FARS2,19,0.44233,9,-0.7697,11,-0.5083,11,-0.4207,17,0.47468
ENSG00000124785,NRN1,12,-4.2285,35,-2.7772,211,-0.0774,248,0.18885,297,1.04913
ENSG00000216863,LY86-AS1,5,-1.8193,0,-5.2730,9,-1.0407,35,1.23170,22,0.90145
ENSG00000124783,SSR1,190,1.09970,136,0.53037,76,-0.4409,92,-0.1171,83,-0.4601
ENSG00000124784,RIOK1,46,0.40249,27,-0.4264,32,-0.1856,75,1.23092,29,-0.5338
ENSG00000168566,SNRNP48,58,1.67519,21,-0.0285,14,-0.6859,40,0.98656,14,-1.0549
ENSG00000239264,TXNDC5,35,0.53280,42,0.84354,12,-1.2441,14,-0.9449,28,0.26179
ENSG00000124802,EEF1E1,22,-0.6580,22,-0.6887,21,-0.7765,18,-0.9536,47,1.14166
ENSG00000124786,SLC35B3,30,1.08177,24,0.68139,6,-1.5570,18,0.24424,14,-0.2095
ENSG00000111845,PAK1IP1,87,0.94117,27,-0.9148,41,-0.3281,90,1.00828,41,-0.4670
ENSG00000111843,TMEM14C,48,-0.5551,78,0.19850,66,-0.0765,31,-1.2232,80,0.46291
ENSG00000137210,TMEM14B,54,-0.4205,82,0.23830,83,0.30406,40,-0.8695,73,0.08244
ENSG00000197977,ELOVL2,30,0.16635,26,-0.0419,36,0.57081,2,-3.8120,27,0.07552
ENSG00000224531,SMIM13,51,-0.8890,54,-0.7807,81,-0.1819,82,-0.1574,110,0.65428
ENSG00000205269,TMEM170B,30,-0.7175,29,-0.7569,43,-0.1807,54,0.22826,55,0.46054
ENSG00000095951,HIVEP1,41,0.26188,7,-2.3160,42,0.34699,57,0.82917,31,-0.2633
ENSG00000112137,PHACTR1,42,-2.1561,46,-2.0136,250,0.68706,244,0.54764,182,0.12814
ENSG00000145979,TBC1D7,4,-2.1644,14,-0.4819,12,-0.7481,8,-1.2296,27,1.41543
ENSG00000145990,GFOD1,51,-1.8526,48,-1.9645,189,0.16128,316,1.00507,187,0.24086
ENSG00000124523,SIRT5,20,-0.6453,18,-0.8476,24,-0.4671,23,-0.4516,40,0.87553
ENSG00000225921,NOL7,124,-0.0449,120,-0.0971,174,0.58651,147,0.22776,107,-0.4621
ENSG00000010017,RANBP9,20,-1.8483,46,-0.6209,49,-0.5786,49,-0.5183,94,1.13620
ENSG00000050393,MCUR1,27,-0.9726,50,-0.0312,64,0.40099,33,-0.6666,55,0.20085
ENSG00000180537,RNF182,6,-1.4343,3,-2.4307,26,0.82952,2,-3.0184,21,0.70124
ENSG00000112149,CD83,4,-2.2538,1,-3.9671,17,-0.3007,11,-0.8792,31,1.54294
ENSG00000008083,JARID2,65,1.17872,24,-0.4396,31,-0.0602,42,0.44320,25,-0.5930
ENSG00000047579,DTNBP1,16,-1.1895,19,-0.9981,53,0.72466,33,-0.1277,37,0.09351
ENSG00000007944,MYLIP,70,1.70928,39,0.68802,18,-0.5747,29,0.20474,17,-1.0582
ENSG00000124788,ATXN1,124,0.06763,107,-0.1645,167,0.64414,147,0.35460,95,-0.5839
ENSG00000112186,CAP2,36,-2.6378,38,-2.5505,134,-0.7339,328,0.76780,278,1.04846
ENSG00000137414,FAM8A1,47,0.22439,45,0.18109,34,-0.3295,34,-0.2757,42,0.13416
ENSG00000124789,NUP153,29,0.42316,19,-0.2645,11,-1.0857,17,-0.4503,27,0.61563
ENSG00000137177,KIF13A,98,1.64465,82,1.30238,43,0.23827,39,0.02951,15,-2.0228
ENSG00000137364,TPMT,10,-1.9516,21,-0.9608,53,0.58891,44,0.20236,41,0.18174
ENSG00000165097,KDM1B,25,0.47711,25,0.46624,24,0.47149,26,0.54699,12,-0.9833
ENSG00000124795,DEK,533,1.62593,230,0.15838,278,0.54050,279,0.47439,97,-1.7114
ENSG00000172201,ID4,195,0.94734,133,0.30022,219,1.39518,30,-1.9741,61,-1.3697
ENSG00000112242,E2F3,10,-1.2677,1,-3.8677,19,-0.3315,46,1.13231,27,0.50561
ENSG00000124766,SOX4,26,0.11203,19,-0.3842,49,1.41671,24,0.01203,15,-1.1321
ENSG00000272168,CASC15,27,-0.7013,31,-0.4925,38,-0.1569,55,0.44792,46,0.27822
ENSG00000152954,NRSN1,32,-2.5093,29,-2.6303,217,0.46444,142,-0.2724,211,0.72168
ENSG00000124532,MRS2,10,-1.3890,21,-0.2792,13,-1.1120,21,-0.2446,34,1.12760
ENSG00000112294,ALDH5A1,48,-0.9550,54,-0.7754,128,0.66912,74,-0.3016,93,0.10215
ENSG00000137261,KIAA0319,14,-1.3404,18,-0.9100,29,-0.2355,33,0.01088,42,0.74500
ENSG00000111802,TDP2,33,-0.9680,48,-0.3720,48,-0.4315,59,-0.0746,76,0.67796
ENSG00000112304,ACOT13,33,-0.3730,35,-0.2485,49,0.31647,27,-0.6555,44,0.18583
ENSG00000112308,C6orf62,213,-0.0068,163,-0.4324,239,0.20143,163,-0.4310,225,0.14406
ENSG00000112312,GMNN,13,-0.1336,14,-0.0413,20,0.64396,15,0.03201,12,-0.4204
ENSG00000111913,RIPOR2,11,-1.8118,10,-2.0737,31,-0.3876,68,0.93903,47,0.63052
ENSG00000079691,CARMIL1,10,-1.6579,5,-2.6620,51,1.05085,37,0.34961,29,-0.0952
ENSG00000187837,HIST1H1C,18,0.22582,24,0.70857,27,1.05605,22,0.57605,7,-1.6065
ENSG00000197061,HIST1H4C,94,-0.5062,74,-0.8653,224,1.08399,130,0.00571,109,-0.4466
ENSG00000168298,HIST1H1E,44,1.07282,8,-1.5029,39,1.06197,64,1.79994,7,-2.4922
ENSG00000112763,BTN2A1,24,-0.0794,13,-1.0702,20,-0.4553,45,0.89943,27,0.16580
ENSG00000228223,HCG11,9,-0.6030,1,-3.0534,19,0.56793,20,0.58820,14,0.02945
ENSG00000182952,HMGN4,15,-0.4547,22,0.17378,20,0.05064,14,-0.4898,21,0.20019
ENSG00000181315,ZNF322,40,0.78815,34,0.51154,19,-0.4246,31,0.37622,21,-0.4702
ENSG00000096654,ZNF184,8,-0.8758,11,-0.4087,13,-0.1606,38,1.70149,11,-0.4807
ENSG00000269293,ZSCAN16-AS1,85,0.47856,126,1.16804,79,0.42793,35,-0.8929,45,-0.8425
ENSG00000197062,ZSCAN26,28,0.87782,12,-0.4025,11,-0.6008,24,0.61586,15,-0.1971
ENSG00000204713,TRIM27,39,0.38590,28,-0.1365,27,-0.2299,24,-0.3561,32,0.14925
ENSG00000204681,GABBR1,90,-1.7196,222,-0.3545,328,0.30265,225,-0.3335,317,0.41074
ENSG00000204655,MOG,246,2.56316,327,3.32326,2,-4.7886,1,-5.9104,8,-3.8166
ENSG00000206503,HLA-A,173,0.48569,223,0.91741,205,0.90793,22,-2.6576,91,-0.8596
ENSG00000204619,PPP1R11,28,-1.0238,43,-0.3893,40,-0.5371,40,-0.4774,71,0.88752
ENSG00000234127,TRIM26,17,0.10343,21,0.42410,18,0.17178,16,0.01542,14,-0.3308
ENSG00000231074,HCG18,225,0.96134,77,-0.7639,118,-0.1197,255,1.18584,94,-0.7561
ENSG00000241370,RPP21,19,-1.0864,39,0.01084,32,-0.3193,28,-0.5085,47,0.64675
ENSG00000204592,HLA-E,208,1.71002,92,0.27871,173,1.67245,16,-2.3298,23,-2.5080
ENSG00000204590,GNL1,122,-0.3357,112,-0.4768,147,-0.0492,173,0.21814,162,0.20869
ENSG00000204576,PRR3,18,-0.0815,7,-1.4874,13,-0.6592,18,-0.0828,24,0.80042
ENSG00000204574,ABCF1,210,0.58510,98,-0.6399,133,-0.1847,237,0.78838,132,-0.2937
ENSG00000204569,PPP1R10,79,0.44018,47,-0.4080,44,-0.5404,75,0.34832,63,0.12200
ENSG00000204568,MRPS18B,94,0.88506,62,0.17429,52,-0.0904,40,-0.4970,50,-0.2593
ENSG00000137343,ATAT1,26,-0.7731,82,1.05028,38,-0.2570,35,-0.3462,43,-0.0085
ENSG00000204564,C6orf136,15,-2.0294,26,-1.1930,28,-1.1732,35,-0.7819,88,1.71621
ENSG00000204560,DHX16,35,0.75247,17,-0.3479,15,-0.6681,25,0.21131,22,0.06994
ENSG00000137337,MDC1,25,0.89843,15,0.07755,15,-0.0071,18,0.30940,12,-0.5654
ENSG00000196230,TUBB,117,-2.1993,224,-1.2283,237,-1.2397,267,-0.9634,776,1.83830
ENSG00000137312,FLOT1,82,-1.4353,162,-0.3881,124,-0.8828,145,-0.5632,288,1.17429
ENSG00000204580,DDR1,190,1.52006,227,1.87329,77,-0.0259,7,-3.5826,41,-1.4887
ENSG00000137411,VARS2,26,0.37861,18,-0.2124,16,-0.4542,14,-0.5634,23,0.35980
ENSG00000204536,CCHCR1,12,-0.2971,15,0.12550,10,-0.6426,12,-0.2635,17,0.50254
ENSG00000204525,HLA-C,100,0.55730,91,0.40356,73,0.04172,12,-2.6318,72,0.05225
ENSG00000234745,HLA-B,118,0.60729,128,0.73788,160,1.35050,14,-2.6353,48,-1.2776
ENSG00000198563,DDX39B,158,0.64760,133,0.35806,67,-0.7941,65,-0.7698,115,0.23075
ENSG00000213760,ATP6V1G2,24,-3.1669,75,-1.5096,177,-0.2124,123,-0.7542,284,1.29844
ENSG00000204498,NFKBIL1,9,-0.5105,16,0.32800,16,0.41022,16,0.27309,11,-0.3625
ENSG00000204469,PRRC2A,42,-1.3526,89,-0.2014,137,0.57467,79,-0.3978,106,0.12185
ENSG00000204463,BAG6,74,-0.3913,97,0.03323,76,-0.3762,83,-0.2020,108,0.40799
ENSG00000204438,GPANK1,30,0.51290,17,-0.4048,25,0.22820,21,-0.0151,20,-0.2304
ENSG00000204435,CSNK2B,77,-0.7981,179,0.54569,84,-0.7327,93,-0.5036,153,0.56659
ENSG00000204427,ABHD16A,33,-0.1921,15,-1.4295,23,-0.8095,29,-0.4263,51,1.02523
ENSG00000213722,DDAH2,18,-0.4266,48,1.17867,51,1.54899,1,-4.0162,14,-1.2681
ENSG00000204394,VARS,15,-1.2606,18,-0.9743,23,-0.6513,31,-0.1236,45,1.03674
ENSG00000204392,LSM2,34,0.28905,67,1.45858,22,-0.4205,19,-0.6239,24,-0.4544
ENSG00000204389,HSPA1A,130,0.76600,158,1.10529,58,-0.5769,38,-1.1770,75,-0.2442
ENSG00000204388,HSPA1B,106,0.00103,93,-0.1977,58,-1.0163,52,-1.1008,138,0.90812
ENSG00000204387,SNHG32,77,0.37984,188,1.99453,74,0.36558,14,-2.2176,36,-1.2234
ENSG00000204386,NEU1,16,-1.1189,19,-0.8560,18,-1.0305,22,-0.6355,48,1.34620
ENSG00000204371,EHMT2,86,0.07783,65,-0.3687,110,0.54297,110,0.47872,68,-0.4968
ENSG00000204356,NELFE,89,0.29713,122,0.81731,65,-0.2249,45,-0.7600,71,-0.1249
ENSG00000204351,SKIV2L,17,-0.5948,16,-0.6982,18,-0.5902,8,-1.7408,36,1.17327
ENSG00000204344,STK19,10,-0.3353,14,0.07386,10,-0.4972,7,-0.8618,16,0.62277
ENSG00000213676,ATF6B,25,0.67171,11,-0.6042,7,-1.2718,24,0.62445,18,0.23974
ENSG00000204314,PRRT1,33,-1.7430,35,-1.6436,69,-0.6922,139,0.48640,137,0.98818
ENSG00000204310,AGPAT1,82,-0.3885,82,-0.3968,84,-0.3854,78,-0.4743,128,0.64074
ENSG00000204308,RNF5,34,-0.3832,82,1.06243,38,-0.2154,22,-1.0539,44,0.02988
ENSG00000204256,BRD2,186,0.72153,97,-0.3301,140,0.28340,168,0.54646,94,-0.6390
ENSG00000204231,RXRB,28,-0.9341,34,-0.6286,33,-0.7535,41,-0.3806,69,1.02317
ENSG00000112473,SLC39A7,31,0.11174,36,0.36829,32,0.21287,29,0.04250,25,-0.3477
ENSG00000204227,RING1,70,0.55164,66,0.43747,31,-0.8320,36,-0.5281,54,0.19930
ENSG00000223501,VPS52,20,-0.6253,44,0.60766,24,-0.3821,19,-0.7476,34,0.37721
ENSG00000231500,RPS18,506,-0.4700,1539,1.39113,1004,0.73883,214,-1.7729,510,-0.7418
ENSG00000227057,WDR46,16,-0.8546,21,-0.4230,15,-1.0183,31,0.16945,36,0.85923
ENSG00000204220,PFDN6,49,-0.4140,37,-0.8354,61,-0.0950,71,0.16728,72,0.37028
ENSG00000237441,RGL2,22,0.32163,12,-0.6088,14,-0.3810,7,-1.3354,22,0.62677
ENSG00000231925,TAPBP,43,-1.0047,86,0.07953,89,0.15069,65,-0.3672,90,0.26572
ENSG00000236104,ZBTB22,8,-0.7920,5,-1.3021,13,-0.0047,4,-1.6937,18,0.98215
ENSG00000204209,DAXX,45,0.40366,34,-0.0582,43,0.36941,42,0.29922,29,-0.5189
ENSG00000112511,PHF1,27,-0.8397,45,-0.0895,43,-0.1823,24,-1.0670,58,0.68238
ENSG00000112514,CUTA,82,-1.0339,200,0.35837,118,-0.5310,82,-1.0374,200,0.73699
ENSG00000197283,SYNGAP1,13,-1.5825,12,-1.7046,34,-0.2282,63,0.81414,46,0.53670
ENSG00000137288,UQCC2,26,-1.4349,65,-0.0565,76,0.22852,38,-0.8883,78,0.47053
ENSG00000161904,LEMD2,22,0.46824,18,0.08671,14,-0.3416,15,-0.1512,17,0.03170
ENSG00000137309,HMGA1,6,-2.5433,25,-0.5323,50,0.65225,25,-0.5354,39,0.32846
ENSG00000186577,SMIM29,30,-1.6177,61,-0.5454,77,-0.2012,44,-1.0476,115,0.98719
ENSG00000272325,NUDT3,292,-0.5265,281,-0.5876,652,0.90931,531,0.42880,334,-0.5255
ENSG00000124614,RPS10,122,-0.6623,387,1.22983,247,0.51919,72,-1.4695,159,-0.4342
ENSG00000124507,PACSIN1,18,-3.5177,54,-1.9195,277,0.69783,202,0.07978,218,0.39634
ENSG00000196821,ILRUN,42,-1.2421,46,-1.1045,156,0.97761,96,0.01462,90,-0.1432
ENSG00000124562,SNRPC,32,-0.8613,102,0.99586,47,-0.2943,35,-0.7409,59,0.16924
ENSG00000064995,TAF11,64,0.89983,19,-1.0067,26,-0.6010,58,0.71877,36,-0.1166
ENSG00000064999,ANKS1A,24,0.07996,22,-0.0600,19,-0.2678,19,-0.2888,24,0.25035
