Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000188042,ARL4C,15,-2.9945,164,0.58870,96,-0.2958,32,-1.9131,121,0.08989,146,0.73788
ENSG00000157985,AGAP1,288,1.15258,191,0.45785,151,0.08976,258,0.96301,114,-0.3646,85,-1.1653
ENSG00000132321,IQCA1,80,0.85776,56,0.27185,40,-0.2949,87,0.99375,33,-0.5655,37,-0.5913
ENSG00000198612,COPS8,42,-1.4153,74,-0.5551,92,-0.2457,135,0.39953,110,0.06416,123,0.44283
ENSG00000124831,LRRFIP1,57,-0.8668,67,-0.6167,97,-0.0600,44,-1.2620,147,0.61920,118,0.48222
ENSG00000132329,RAMP1,62,-0.4901,221,1.63521,71,-0.2923,58,-0.5839,23,-1.9282,85,0.00147
ENSG00000184182,UBE2F,31,-0.5898,45,0.01212,52,0.26963,39,-0.2088,16,-1.5776,52,0.39445
ENSG00000132323,ILKAP,54,0.65897,18,-1.0428,41,0.25321,14,-1.4195,42,0.27546,36,0.05459
ENSG00000144485,HES6,34,-0.0459,75,1.25605,35,0.00763,41,0.26197,7,-2.2866,32,-0.2672
ENSG00000204104,TRAF3IP1,47,-0.0189,54,0.18670,64,0.53016,33,-0.5576,74,0.70466,38,-0.5590
ENSG00000065802,ASB1,48,0.87782,21,-0.4669,28,-0.0084,48,0.86844,22,-0.4054,23,-0.4938
ENSG00000068024,HDAC4,21,-0.1755,20,-0.2350,22,-0.0803,57,1.47114,43,0.98265,15,-1.0667
ENSG00000130414,NDUFA10,155,0.04503,100,-0.6326,110,-0.5360,100,-0.6340,138,-0.1371,189,0.66437
ENSG00000172428,COPS9,292,-0.7875,671,0.52545,768,0.86510,306,-0.7127,204,-1.3241,464,-0.1120
ENSG00000063660,GPC1,38,-1.0682,89,0.22763,59,-0.4506,92,0.28779,132,0.88026,76,-0.0524
ENSG00000130294,KIF1A,350,-0.1769,384,-0.0317,407,0.06692,480,0.32325,372,-0.0839,382,-0.0650
ENSG00000122085,MTERF4,26,-0.0367,33,0.35823,20,-0.4418,20,-0.3949,40,0.69461,26,-0.0440
ENSG00000115685,PPP1R7,70,-1.1461,132,-0.1635,153,0.06718,122,-0.2915,95,-0.6760,178,0.56146
ENSG00000115677,HDLBP,169,0.07156,131,-0.3245,154,-0.0802,171,0.09640,135,-0.2749,172,0.17266
ENSG00000168385,SEPTIN2,328,1.90237,267,1.50767,87,-0.3853,141,0.40650,66,-0.7870,45,-1.8356
ENSG00000115694,STK25,75,-0.5033,124,0.29047,109,0.09877,84,-0.3294,102,-0.0217,107,0.08686
ENSG00000176720,BOK,198,3.68403,3,-3.1736,13,-1.4217,49,0.69974,15,-1.1560,11,-2.0518
ENSG00000176946,THAP4,23,-0.8341,38,-0.0790,42,0.08021,39,-0.0318,53,0.46010,40,0.03254
ENSG00000168397,ATG4B,28,-0.6409,26,-0.7516,40,-0.1248,26,-0.7457,63,0.61199,50,0.41042
ENSG00000168395,ING5,44,0.28148,37,0.04304,34,-0.1426,29,-0.3526,35,-0.0511,38,0.08975
ENSG00000134121,CHL1,77,-1.9598,148,-0.9797,227,-0.3613,111,-1.4162,375,0.47026,383,0.97792
ENSG00000144619,CNTN4,26,-1.3775,20,-1.7624,51,-0.3935,40,-0.7105,105,0.80079,82,0.75041
ENSG00000113851,CRBN,90,-0.0554,48,-1.0116,58,-0.7931,93,-0.0023,97,0.07719,115,0.64086
ENSG00000175928,LRRN1,8,-1.1792,36,1.12542,16,-0.1969,8,-1.1159,7,-1.3969,21,0.46850
ENSG00000150995,ITPR1,56,-2.4992,253,-0.2505,384,0.46708,237,-0.3511,423,0.57282,306,0.07755
ENSG00000134107,BHLHE40,33,-0.8332,62,0.13348,38,-0.6828,17,-1.7848,85,0.66225,70,0.62016
ENSG00000134108,ARL8B,90,-0.9286,124,-0.4446,107,-0.7242,215,0.42830,119,-0.5140,210,0.72292
ENSG00000196277,GRM7,0,-8.1215,12,-0.7556,14,-0.5352,1,-3.5005,17,-0.1791,31,1.63171
ENSG00000196220,SRGAP3,31,-1.1244,53,-0.3009,49,-0.4723,30,-1.1679,120,1.03247,75,0.43969
ENSG00000206573,THUMPD3-AS1,27,0.21633,24,0.01302,32,0.55223,14,-0.8007,35,0.66146,19,-0.5194
ENSG00000134077,THUMPD3,37,-0.1167,32,-0.3204,28,-0.6031,39,-0.0327,21,-0.9895,51,0.70973
ENSG00000168137,SETD5,156,1.40624,45,-0.6312,45,-0.6895,41,-0.7616,123,0.97882,58,-0.3919
ENSG00000156959,LHFPL4,3,-3.4606,28,-0.1825,33,0.05352,35,0.18135,27,-0.2305,38,0.50735
ENSG00000134072,CAMK1,22,-1.6835,37,-0.9120,77,0.25224,64,-0.0618,60,-0.1720,80,0.50081
ENSG00000171148,TADA3,58,-0.3931,87,0.23431,78,0.05372,108,0.58164,42,-0.8913,75,0.00402
ENSG00000241553,ARPC4,69,-0.9057,91,-0.4854,101,-0.3496,150,0.30388,116,-0.1091,147,0.49109
ENSG00000156990,RPUSD3,21,-0.8064,19,-0.9684,39,0.14687,24,-0.6584,62,0.86490,39,0.18333
ENSG00000171135,JAGN1,26,0.43795,21,0.07622,13,-0.6831,22,0.16686,16,-0.3677,21,0.21045
ENSG00000163703,CRELD1,26,-1.3562,50,-0.3652,41,-0.7091,25,-1.4269,67,0.10020,89,1.08081
ENSG00000163704,PRRT3,8,-2.4303,25,-0.7708,40,-0.0777,34,-0.3071,62,0.64623,50,0.50817
ENSG00000125037,EMC3,50,-1.1235,82,-0.3700,72,-0.6144,90,-0.2289,91,-0.2038,137,0.84223
ENSG00000254999,BRK1,73,-1.4030,129,-0.5483,216,0.29073,193,0.07794,156,-0.2554,207,0.33837
ENSG00000157014,TATDN2,25,-0.7173,36,-0.1833,49,0.32002,45,0.16800,63,0.69739,36,-0.2977
ENSG00000157020,SEC13,40,0.26370,25,-0.5138,27,-0.4004,38,0.16959,24,-0.5370,39,0.36512
ENSG00000157087,ATP2B2,42,-3.2485,195,-1.0021,376,0.00697,274,-0.4854,453,0.30602,480,0.74532
ENSG00000157103,SLC6A1,121,-0.4168,334,1.24524,115,-0.5354,57,-1.5632,147,-0.1092,170,0.19474
ENSG00000197548,ATG7,21,-0.3020,22,-0.1793,23,-0.1068,15,-0.8103,34,0.47709,27,0.24362
ENSG00000144560,VGLL4,36,-0.1761,58,0.60207,36,-0.1630,19,-1.1387,38,-0.0861,43,0.21548
ENSG00000157152,SYN2,91,-2.1674,128,-1.6620,304,-0.3947,479,0.36238,523,0.50535,475,0.63905
ENSG00000075975,MKRN2,9,-1.3014,19,-0.1665,20,-0.1344,24,0.19249,20,-0.1329,25,0.40577
ENSG00000132155,RAF1,36,0.43272,22,-0.3245,26,-0.1160,12,-1.2000,39,0.54841,28,0.07622
ENSG00000144712,CAND2,15,-0.5551,13,-0.6816,13,-0.7988,33,0.70824,38,0.96652,21,0.03414
ENSG00000144713,RPL32,1561,0.53078,1871,0.83445,1947,1.04799,830,-0.4737,536,-1.1402,734,-0.9797
ENSG00000144711,IQSEC1,130,-1.0239,263,0.06350,303,0.32534,289,0.21471,252,-0.0027,248,-0.0498
ENSG00000163517,HDAC11,202,2.02802,53,-0.2620,58,-0.1482,64,0.01452,42,-0.6393,44,-0.8628
ENSG00000163528,CHCHD4,6,-1.7636,16,-0.3706,30,0.67200,9,-1.2567,13,-0.6997,25,0.49411
ENSG00000170876,TMEM43,25,0.48100,12,-0.6759,15,-0.3560,29,0.71650,24,0.39402,17,-0.2417
ENSG00000154767,XPC,121,1.90261,22,-0.8967,30,-0.4702,53,0.45546,37,-0.1434,29,-0.7258
ENSG00000170860,LSM3,60,-0.5093,112,0.47856,118,0.65297,49,-0.8176,46,-0.9061,82,-0.0336
ENSG00000154781,CCDC174,70,0.97954,18,-1.1622,31,-0.3683,68,0.91879,63,0.79290,29,-0.7003
ENSG00000225733,FGD5-AS1,167,0.86147,116,0.26843,115,0.27969,76,-0.4029,82,-0.2798,82,-0.4439
ENSG00000177463,NR2C2,22,-0.7474,39,0.09338,23,-0.7660,55,0.67144,42,0.24428,39,0.19676
ENSG00000131368,MRPS25,22,-1.4603,60,0.06244,57,-0.0481,46,-0.3593,62,0.11186,67,0.39953
ENSG00000131381,RBSN,78,-0.0847,53,-0.6762,82,-0.0163,123,0.64127,68,-0.3181,85,0.06428
ENSG00000131375,CAPN7,30,0.79643,25,0.48527,6,-1.6841,5,-1.7690,31,0.83984,20,0.17198
ENSG00000131370,SH3BP5,158,0.46268,35,-1.8647,67,-0.9518,172,0.59671,151,0.38927,131,0.27425
ENSG00000206562,METTL6,16,-0.1224,6,-1.5409,14,-0.4237,2,-3.2304,35,1.11700,22,0.56270
ENSG00000144597,EAF1,25,-0.3693,15,-1.1222,20,-0.7575,31,-0.0319,36,0.21935,40,0.69723
ENSG00000131373,HACL1,15,-0.1914,7,-1.3357,16,-0.0845,9,-0.8745,21,0.31835,20,0.52643
ENSG00000206560,ANKRD28,50,0.24285,43,0.01872,39,-0.1785,12,-1.8683,56,0.42638,46,0.22233
ENSG00000131386,GALNT15,169,3.85771,56,1.28672,6,-2.2691,30,0.27053,4,-2.6476,2,-4.1557
ENSG00000154813,DPH3,22,-0.3902,33,0.23001,19,-0.6928,21,-0.4892,30,0.07870,34,0.50165
ENSG00000131378,RFTN1,7,-2.4260,33,-0.1043,32,-0.1343,37,0.08547,54,0.69400,38,0.22308
ENSG00000154822,PLCL2,17,-1.4595,17,-1.4636,41,-0.1445,43,-0.0395,76,0.87979,50,0.36962
ENSG00000131374,TBC1D5,84,0.23750,106,0.61792,79,0.17491,76,0.09539,50,-0.5624,63,-0.3159
ENSG00000182568,SATB1,44,-2.1122,64,-1.5478,158,-0.1983,179,0.01391,160,-0.1629,237,0.89849
ENSG00000144566,RAB5A,167,0.36499,125,-0.0889,97,-0.5399,156,0.25449,133,0.00311,137,0.08807
ENSG00000114166,KAT2B,137,2.07740,105,1.56816,31,-0.4861,50,0.29851,27,-0.6791,15,-2.0320
ENSG00000151789,ZNF385D,22,-1.6987,89,0.40531,49,-0.5776,73,0.07686,102,0.62133,76,0.23322
ENSG00000182247,UBE2E2,51,-0.8074,28,-1.7260,84,-0.0586,139,0.76796,77,-0.1857,98,0.34635
ENSG00000170142,UBE2E1,76,0.30784,64,0.03932,52,-0.3086,76,0.30329,34,-0.9408,67,0.17752
ENSG00000197885,NKIRAS1,19,-2.0191,31,-1.2939,49,-0.6393,83,0.24234,78,0.13258,96,0.89207
ENSG00000174748,RPL15,646,-0.2021,953,0.41787,954,0.47597,809,0.15301,443,-0.7861,665,-0.2549
ENSG00000174738,NR1D2,38,-1.0391,48,-0.6895,58,-0.4437,49,-0.6485,81,0.12601,99,0.82647
ENSG00000151090,THRB,22,-2.7182,73,-0.9350,132,-0.0161,122,-0.1403,169,0.37581,164,0.59415
ENSG00000077097,TOP2B,157,-0.2033,181,0.02846,131,-0.5273,77,-1.2947,220,0.33709,213,0.50963
ENSG00000151092,NGLY1,5,-1.7615,11,-0.7110,8,-1.2318,5,-1.7908,40,1.29009,24,0.86464
ENSG00000033867,SLC4A7,42,-1.0605,107,0.38683,109,0.47022,107,0.38474,127,0.67386,65,-0.6290
ENSG00000187118,CMC1,14,-0.6714,21,-0.0823,27,0.36394,30,0.52698,7,-1.6323,23,0.11889
ENSG00000163512,AZI2,93,0.00127,74,-0.3481,105,0.21817,132,0.56545,58,-0.7168,91,-0.0584
ENSG00000144642,RBMS3,7,-1.4543,65,2.18462,18,-0.1078,31,0.81560,16,-0.2114,10,-1.3055
ENSG00000163527,STT3B,44,-0.4774,27,-1.2122,35,-0.9284,129,1.25169,105,0.89376,58,-0.0963
ENSG00000152642,GPD1L,21,-1.5267,27,-1.1145,58,0.03165,27,-1.1200,42,-0.4524,78,1.00075
ENSG00000144635,DYNC1LI1,31,-1.6052,36,-1.3603,48,-1.0034,52,-0.8148,66,-0.4523,138,1.54788
ENSG00000170275,CRTAP,90,1.03118,80,0.83159,42,-0.2460,43,-0.1817,52,0.11258,36,-0.6756
ENSG00000153558,FBXL2,8,-2.4705,11,-2.0640,26,-0.8098,16,-1.4712,52,0.30817,66,1.49530
ENSG00000153560,UBP1,35,-0.7537,35,-0.7483,52,-0.1448,54,-0.0726,80,0.56541,63,0.29034
ENSG00000163539,CLASP2,315,0.52723,118,-1.0058,194,-0.2706,263,0.23432,251,0.15702,233,0.06349
ENSG00000170248,PDCD6IP,32,-1.2050,22,-1.7669,44,-0.7950,66,-0.1129,108,0.68184,93,0.80883
ENSG00000172995,ARPP21,92,-1.2941,103,-1.1190,236,0.18004,144,-0.6180,251,0.25743,258,0.53938
ENSG00000178567,EPM2AIP1,91,-0.2108,46,-1.2351,70,-0.6651,138,0.45275,162,0.71991,114,0.23419
ENSG00000093167,LRRFIP2,104,1.24360,33,-0.5998,38,-0.4484,21,-1.2554,74,0.67073,46,-0.1490
ENSG00000144674,GOLGA4,947,1.38047,338,-0.3281,328,-0.4116,278,-0.6271,641,0.70056,344,-0.4684
ENSG00000144677,CTDSPL,15,-0.5746,40,0.95156,21,-0.1109,30,0.47452,35,0.71055,17,-0.6827
ENSG00000060971,ACAA1,59,0.13823,56,0.07215,44,-0.3346,29,-0.9430,61,0.19673,60,0.28403
ENSG00000172939,OXSR1,46,0.65699,22,-0.5107,22,-0.5445,18,-0.7599,51,0.82887,31,0.02826
ENSG00000114742,WDR48,45,-0.3163,58,0.06441,46,-0.3056,45,-0.3266,50,-0.1685,64,0.39611
ENSG00000114745,GORASP1,22,-0.0745,30,0.41895,25,0.13411,24,0.09958,25,0.17255,20,-0.3146
ENSG00000144659,SLC25A38,9,-1.1357,14,-0.4972,17,-0.2063,7,-1.5104,18,-0.1318,26,0.91604
ENSG00000168028,RPSA,757,0.31918,914,0.62766,900,0.68717,548,-0.1950,338,-0.9406,494,-0.5553
ENSG00000168314,MOBP,4665,4.22534,129,-2.4357,246,-1.5871,1354,1.22259,190,-1.8751,65,-4.1240
ENSG00000170011,MYRIP,19,-1.3440,36,-0.4416,34,-0.5783,50,0.08787,58,0.32209,58,0.59211
ENSG00000114784,EIF1B,103,-0.8254,95,-0.9466,176,-0.0017,127,-0.5088,126,-0.5274,227,0.75887
ENSG00000168032,ENTPD3,0,-8.1010,28,0.58173,10,-1.0128,2,-3.1539,11,-0.7702,30,1.51134
ENSG00000188846,RPL14,388,-0.3645,736,0.66140,882,1.13041,359,-0.4847,187,-1.4714,391,-0.5508
ENSG00000168036,CTNNB1,215,0.00644,173,-0.3281,135,-0.7799,284,0.45997,239,0.17565,234,0.25118
ENSG00000182606,TRAK1,29,-1.0780,49,-0.2920,62,0.09991,80,0.50129,65,0.15952,60,0.04595
ENSG00000187094,CCK,87,-3.8745,877,-0.4551,1016,-0.2493,982,-0.2793,956,-0.3212,1594,0.95411
ENSG00000114812,VIPR1,0,-4.8125,5,-2.0565,27,0.54493,2,-3.1882,63,1.93605,20,-0.0817
ENSG00000093183,SEC22C,72,0.77084,56,0.36175,25,-0.9525,43,-0.0743,56,0.35332,43,-0.1003
ENSG00000008324,SS18L2,27,-0.6959,26,-0.7425,42,-0.0087,19,-1.2127,47,0.16078,52,0.62638
ENSG00000114857,NKTR,324,2.07622,42,-1.3116,67,-0.6647,46,-1.1795,337,2.15979,41,-1.8233
ENSG00000114853,ZBTB47,97,1.29991,70,0.74375,54,0.33941,23,-1.0097,40,-0.1701,30,-0.8872
ENSG00000010282,HHATL,187,2.40924,68,0.55056,13,-2.0485,122,1.54872,37,-0.4164,19,-1.9411
ENSG00000181061,HIGD1A,172,-0.5971,240,-0.0772,253,0.00617,292,0.23342,145,-0.8551,284,0.32868
ENSG00000144647,POMGNT2,17,-1.3576,34,-0.3481,31,-0.5144,12,-1.9371,29,-0.5646,62,1.26000
ENSG00000163788,SNRK,13,-2.1997,74,0.35244,41,-0.6066,35,-0.7934,48,-0.3093,79,0.90169
ENSG00000160746,ANO10,42,0.78224,11,-1.3161,16,-0.8349,11,-1.2498,29,0.19149,32,0.61697
ENSG00000011198,ABHD5,47,1.46534,26,0.44226,9,-1.1691,14,-0.4485,36,1.01259,14,-0.7073
ENSG00000179152,TCAIM,25,0.51511,14,-0.4007,19,0.10597,13,-0.5221,12,-0.6179,19,0.17799
ENSG00000185219,ZNF445,26,0.16269,24,0.02606,21,-0.1408,14,-0.7499,42,0.97063,21,-0.2074
ENSG00000186448,ZNF197,36,0.85435,13,-0.7593,12,-0.9494,24,0.17538,21,0.00061,23,0.23704
ENSG00000163807,KIAA1143,61,0.04909,76,0.40255,56,-0.0732,63,0.09898,53,-0.1638,56,-0.1059
ENSG00000169964,TMEM42,17,-0.0307,28,0.82533,13,-0.4242,9,-0.8744,16,-0.0873,18,0.15035
ENSG00000163812,ZDHHC3,15,-1.2521,20,-0.8158,33,-0.0631,24,-0.5913,47,0.48836,42,0.52512
ENSG00000075914,EXOSC7,14,-0.7014,21,-0.1407,17,-0.5434,41,0.93164,14,-0.7061,26,0.31299
ENSG00000249992,TMEM158,8,-1.6378,21,-0.3140,25,-0.0285,32,0.36660,31,0.31554,27,0.20902
ENSG00000211456,SACM1L,42,-0.7087,45,-0.5929,40,-0.8544,21,-1.7510,49,-0.4464,98,1.30762
ENSG00000163818,LZTFL1,4,-3.2490,22,-0.7916,37,0.01927,6,-2.7073,64,0.89270,47,0.72569
ENSG00000163827,LRRC2,9,-1.7649,13,-1.2278,36,0.28573,0,-5.1057,26,-0.2587,43,1.07613
ENSG00000160799,CCDC12,59,0.02162,51,-0.2076,48,-0.3309,48,-0.3179,50,-0.2538,68,0.41531
ENSG00000181555,SETD2,199,0.95528,83,-0.4549,116,0.08519,72,-0.6642,151,0.49074,97,-0.3443
ENSG00000088727,KIF9,3,-2.4671,33,0.81906,31,0.80552,16,-0.3257,5,-1.9516,20,-0.0064
ENSG00000114648,KLHL18,15,-1.0824,12,-1.4234,27,-0.2070,37,0.29551,24,-0.3422,39,0.69976
ENSG00000076201,PTPN23,42,0.33357,31,-0.1536,38,0.18341,20,-0.7860,39,0.21454,34,-0.0537
ENSG00000114650,SCAP,40,0.36264,31,-0.0503,24,-0.5243,38,0.27012,50,0.72315,29,-0.2330
ENSG00000163832,ELP6,28,-0.0733,19,-0.6466,37,0.39155,5,-2.4891,37,0.36906,32,0.23748
ENSG00000114646,CSPG5,101,-0.4614,202,0.64790,72,-1.0416,264,1.10857,156,0.22311,124,-0.2175
ENSG00000173473,SMARCC1,358,2.12217,112,0.07455,84,-0.4157,171,0.75876,118,0.16158,50,-1.6197
ENSG00000132153,DHX30,53,-1.0935,59,-0.9246,105,-0.0452,86,-0.3475,101,-0.1018,135,0.66901
ENSG00000047849,MAP4,627,0.86650,316,-0.2430,408,0.17984,335,-0.1538,250,-0.6056,343,-0.1869
ENSG00000164050,PLXNB1,118,2.17535,74,1.26717,32,-0.1114,52,0.67787,28,-0.3376,8,-2.7095
ENSG00000232112,TMA7,364,-0.4166,646,0.49657,716,0.76486,486,0.03747,234,-1.0932,412,-0.3537
ENSG00000164054,SHISA5,46,-0.3562,60,0.03697,92,0.84438,51,-0.2034,36,-0.7181,53,-0.2496
ENSG00000010256,UQCRC1,70,-1.6953,165,-0.4128,157,-0.5303,192,-0.1758,172,-0.3440,290,0.92344
ENSG00000213672,NCKIPSD,24,-1.6179,49,-0.5799,69,-0.0324,42,-0.7983,65,-0.1387,92,0.78573
ENSG00000068745,IP6K2,31,-0.8078,41,-0.3999,38,-0.5769,48,-0.1479,44,-0.3061,69,0.77770
ENSG00000114302,PRKAR2A,66,0.03587,57,-0.2134,40,-0.7918,65,0.01214,126,1.09487,64,-0.0483
ENSG00000177479,ARIH2,48,0.24237,24,-0.8037,37,-0.1866,69,0.85424,43,0.07734,39,-0.1545
ENSG00000178467,P4HTM,37,-1.2360,49,-0.8018,80,-0.0419,45,-0.9230,58,-0.5342,111,0.92538
ENSG00000178252,WDR6,70,0.78191,55,0.39093,33,-0.4888,92,1.24216,51,0.26357,29,-0.9444
ENSG00000178149,DALRD3,4,-2.2487,13,-0.5001,20,0.15695,5,-1.8170,2,-2.9841,27,1.31560
ENSG00000178057,NDUFAF3,58,-0.2320,70,0.04780,90,0.52103,63,-0.1198,30,-1.2505,69,0.04018
ENSG00000178035,IMPDH2,43,0.05228,70,0.83907,28,-0.6765,55,0.44573,23,-0.8738,42,0.03532
ENSG00000198218,QRICH1,23,-1.2343,29,-0.9088,41,-0.4197,25,-1.1475,71,0.47461,69,0.85405
ENSG00000172053,QARS,41,0.44166,26,-0.2934,25,-0.3703,40,0.39063,37,0.28084,30,-0.1197
ENSG00000172046,USP19,8,-1.3252,15,-0.5098,24,0.30714,12,-0.7898,26,0.35143,23,0.33532
ENSG00000185909,KLHDC8B,5,-1.7308,13,-0.4638,16,-0.0922,1,-3.5628,32,1.01053,21,0.57927
ENSG00000114316,USP4,31,-0.4733,34,-0.3111,32,-0.4654,51,0.30995,52,0.33032,46,0.24924
ENSG00000067560,RHOA,383,1.11388,244,0.35833,188,-0.0691,221,0.19458,161,-0.3060,153,-0.5912
ENSG00000145022,TCTA,21,-0.1217,21,-0.1259,24,0.07958,33,0.57533,20,-0.2025,22,-0.1313
ENSG00000145029,NICN1,11,-2.0629,33,-0.4458,52,0.30468,35,-0.3461,49,0.16161,50,0.37465
ENSG00000173402,DAG1,74,0.85205,66,0.67239,41,-0.1165,45,0.06263,57,0.43991,31,-0.7880
ENSG00000164061,BSN,22,-2.9894,94,-0.8566,200,0.36320,166,0.02798,176,0.12063,188,0.39208
ENSG00000164062,APEH,30,-1.1602,50,-0.4145,43,-0.7023,51,-0.3613,43,-0.6238,90,1.05604
ENSG00000164068,RNF123,9,-1.0450,17,-0.0510,16,-0.1113,1,-3.3527,21,0.25435,22,0.72199
ENSG00000176095,IP6K1,23,-1.1347,54,0.18990,65,0.56115,49,0.02334,53,0.15305,44,-0.2333
ENSG00000164076,CAMKV,30,-2.8704,104,-1.0572,203,-0.0385,182,-0.2064,311,0.65934,249,0.53293
ENSG00000164077,MON1A,31,0.48521,21,-0.1495,22,-0.0340,13,-0.8240,21,-0.1437,24,0.14588
ENSG00000004534,RBM6,109,1.03548,47,-0.3357,46,-0.4090,44,-0.4314,94,0.76985,51,-0.3315
ENSG00000003756,RBM5,118,0.86656,57,-0.3108,39,-0.9785,66,-0.0767,123,0.93859,65,-0.1884
ENSG00000114353,GNAI2,349,1.42514,248,0.82479,140,-0.1155,146,-0.0349,123,-0.3073,100,-0.9324
ENSG00000012171,SEMA3B,216,3.94451,21,-0.6147,6,-2.5058,60,1.02573,9,-1.8143,6,-2.9392
ENSG00000243477,NAA80,20,-0.0792,13,-0.7152,19,-0.1715,4,-2.2076,14,-0.5890,28,0.89503
ENSG00000114383,TUSC2,37,-1.5645,91,-0.1797,110,0.11766,89,-0.2224,70,-0.5842,124,0.55505
ENSG00000114388,NPRL2,4,-2.3635,26,0.25766,18,-0.3557,27,0.35201,23,0.11928,25,0.34974
ENSG00000126062,TMEM115,29,0.28229,16,-0.6467,25,0.04520,16,-0.6685,34,0.51271,25,0.03728
ENSG00000088543,C3orf18,1,-3.9127,22,-0.2370,20,-0.4291,27,0.04743,32,0.32412,33,0.66144
ENSG00000088538,DOCK3,56,-1.2796,46,-1.5800,127,-0.0405,131,0.02028,240,1.00862,140,0.21009
ENSG00000145050,MANF,26,-0.1319,29,0.04798,26,-0.1300,33,0.27739,23,-0.2805,29,0.08809
ENSG00000259956,RBM15B,25,-0.4533,19,-0.8628,44,0.45177,36,0.07521,16,-1.1017,38,0.30281
ENSG00000145041,DCAF1,17,-0.2599,10,-1.0834,20,0.02567,56,1.74712,16,-0.3145,16,-0.5194
ENSG00000164081,TEX264,8,-1.8714,33,0.16190,32,0.09402,25,-0.3007,27,-0.1860,35,0.40844
ENSG00000090097,PCBP4,144,2.73979,33,0.04597,26,-0.3799,38,0.27176,27,-0.2977,12,-1.9528
ENSG00000248487,ABHD14A,46,-0.4886,58,-0.1142,63,0.01823,29,-1.1500,45,-0.5039,77,0.58874
ENSG00000162244,RPL29,614,0.47967,740,0.79042,607,0.52270,440,-0.0556,271,-0.8084,347,-0.6530
ENSG00000164086,DUSP7,72,1.09694,25,-0.5757,39,0.11274,14,-1.4387,32,-0.2136,36,-0.0135
ENSG00000023330,ALAS1,25,-0.4423,24,-0.4913,19,-0.8694,29,-0.1723,48,0.62580,39,0.50254
ENSG00000247596,TWF2,15,-1.7497,16,-1.6328,34,-0.5646,20,-1.3091,45,-0.1110,73,1.38862
ENSG00000164091,WDR82,116,-0.7524,100,-0.9675,177,-0.1100,239,0.38476,312,0.82419,190,0.02397
ENSG00000163930,BAP1,51,-0.7779,154,0.98076,112,0.50652,57,-0.6082,112,0.44995,67,-0.5771
ENSG00000010322,NISCH,56,-1.0734,125,0.15873,115,0.03319,72,-0.7026,117,0.05752,128,0.36004
ENSG00000168273,SMIM4,18,-0.6567,32,0.25445,42,0.81943,22,-0.2897,22,-0.3034,24,-0.3128
ENSG00000163939,PBRM1,93,0.65564,52,-0.2776,42,-0.6672,66,0.09024,75,0.30256,63,0.02554
ENSG00000163938,GNL3,33,-1.1753,45,-0.7189,52,-0.5613,60,-0.2733,103,0.57180,89,0.63218
ENSG00000016864,GLT8D1,27,0.20582,21,-0.1726,22,-0.1331,24,0.00278,24,0.00758,24,0.05607
ENSG00000114902,SPCS1,85,-0.8105,109,-0.4414,105,-0.5490,159,0.15187,138,-0.0673,178,0.60217
ENSG00000163931,TKT,90,-0.0545,99,0.08756,79,-0.3009,67,-0.5081,78,-0.2892,107,0.38989
ENSG00000272886,DCP1A,21,-0.2513,8,-1.7730,22,-0.2096,23,-0.1537,53,1.22166,26,0.03920
ENSG00000157388,CACNA1D,10,-1.0321,18,-0.2102,11,-1.0596,10,-1.1282,44,1.28728,24,0.48016
ENSG00000016391,CHDH,40,1.45004,59,2.21161,15,-0.1668,9,-0.8838,15,-0.1074,6,-2.0526
ENSG00000113811,SELENOK,105,0.16035,180,1.05420,80,-0.2993,83,-0.2059,77,-0.3310,88,-0.1958
ENSG00000157445,CACNA2D3,14,-1.5901,16,-1.4464,28,-0.6687,27,-0.6523,55,0.42959,58,1.03890
ENSG00000187672,ERC2,159,-0.3758,145,-0.5142,219,0.14224,360,0.95386,354,0.92323,153,-0.6657
ENSG00000180376,CCDC66,98,1.66441,33,-0.1649,28,-0.4378,16,-1.2803,107,1.82726,19,-1.4395
ENSG00000163946,TASOR,105,1.45996,37,-0.2688,28,-0.7611,17,-1.4538,85,1.07753,37,-0.4297
ENSG00000163947,ARHGEF3,14,-2.2843,22,-1.6966,62,-0.1166,28,-1.3060,75,0.18960,94,1.08446
ENSG00000157500,APPL1,126,0.01703,105,-0.2648,91,-0.5359,192,0.70297,137,0.15024,126,0.02292
ENSG00000174840,PDE12,30,0.46994,18,-0.3299,17,-0.4671,35,0.72274,17,-0.4121,23,0.00036
ENSG00000168374,ARF4,40,-0.6272,66,0.16115,52,-0.2387,26,-1.2587,57,-0.0677,73,0.56959
ENSG00000163681,SLMAP,123,0.29419,76,-0.4671,107,0.07438,104,0.03167,109,0.09337,100,-0.0582
ENSG00000163686,ABHD6,57,0.66089,23,-0.7694,19,-1.1352,40,0.09722,58,0.70531,40,0.14389
ENSG00000163684,RPP14,25,0.08890,13,-0.8576,18,-0.4154,31,0.40973,25,0.05673,26,0.24729
ENSG00000168297,PXK,468,3.55393,18,-2.1661,31,-1.5032,57,-0.4888,47,-0.7835,42,-1.3686
