Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000136603,SKIL,56,0.25553,37,-0.4515,46,-0.0450,78,0.81851,62,0.42188,35,-0.4792,57,0.27454,30,-0.7225,39,-0.3090
ENSG00000013297,CLDN11,1216,5.33611,19,-3.2055,68,-1.2118,48,-1.7272,26,-2.5986,6,-4.7605,35,-2.1712,15,-3.3817,31,-2.3829
ENSG00000013293,SLC7A14,50,-0.6486,53,-0.6009,79,0.06630,200,1.68630,119,0.74359,34,-1.2219,60,-0.3524,39,-1.0232,68,-0.1595
ENSG00000163584,RPL22L1,35,-0.0814,41,0.18098,38,0.07575,26,-0.5509,33,-0.1833,55,0.64508,37,-0.0030,44,0.29017,19,-1.0117
ENSG00000163577,EIF5A2,12,-1.3069,38,0.52987,36,0.37209,38,0.45219,32,0.18235,9,-1.7108,20,-0.5372,30,0.07406,33,0.20438
ENSG00000154310,TNIK,91,0.12666,48,-0.9610,58,-0.5682,127,0.68066,51,-0.7853,75,-0.1847,169,1.18104,90,0.10972,83,-0.0125
ENSG00000075651,PLD1,81,4.59375,1,-2.8409,7,-0.6336,3,-1.9395,5,-1.0539,0,-4.6614,2,-2.1510,2,-2.5899,5,-1.2332
ENSG00000075420,FNDC3B,8,-0.1390,3,-1.4099,6,-0.6077,6,-0.5358,5,-0.7864,12,0.46896,27,1.94417,6,-0.4444,10,0.21742
ENSG00000144959,NCEH1,9,-3.3604,100,0.32654,97,0.23687,100,0.28024,116,0.52943,86,0.04701,68,-0.3186,58,-0.5686,103,0.33967
ENSG00000114346,ECT2,5,-0.7863,8,-0.1377,6,-0.6629,12,0.38291,24,1.59289,3,-1.3836,11,0.22074,6,-0.6838,8,-0.1507
ENSG00000169760,NLGN1,44,0.68858,29,0.00366,21,-0.5237,33,0.19918,39,0.47194,34,0.25741,16,-0.8570,17,-0.8444,28,-0.0653
ENSG00000177565,TBL1XR1,122,-0.0623,132,0.07312,112,-0.1932,175,0.51740,138,0.13687,112,-0.2066,119,-0.1007,93,-0.4880,134,0.09078
ENSG00000197584,KCNMB2,3,-1.5176,7,-0.2302,10,0.26026,11,0.38634,5,-0.8974,11,0.37594,6,-0.4219,6,-0.4085,18,1.22840
ENSG00000172667,ZMAT3,66,-1.0551,136,0.06739,153,0.24928,165,0.37158,145,0.15925,112,-0.2453,165,0.37031,126,-0.0630,107,-0.3243
ENSG00000121879,PIK3CA,41,-0.2940,45,-0.1516,56,0.19149,65,0.42730,54,0.14275,28,-0.8627,71,0.57447,48,-0.0434,42,-0.2681
ENSG00000121864,ZNF639,33,0.00761,33,0.03152,29,-0.1918,55,0.86660,28,-0.2097,33,0.04813,20,-0.7146,21,-0.6484,38,0.27592
ENSG00000171109,MFN1,38,0.39744,32,0.16273,24,-0.2986,38,0.41383,33,0.17109,15,-1.0028,31,0.06384,21,-0.5277,30,0.04045
ENSG00000114450,GNB4,33,-0.1794,14,-1.5574,82,1.32781,73,1.10025,51,0.48311,21,-0.8741,43,0.20590,24,-0.6978,19,-1.0010
ENSG00000136522,MRPL47,40,-0.7764,99,0.75434,56,-0.2711,54,-0.3215,70,0.07637,69,0.04714,62,-0.1254,51,-0.4179,66,-0.0091
ENSG00000136521,NDUFB5,88,-1.4349,298,0.52759,245,0.14314,187,-0.2917,256,0.21417,257,0.21513,195,-0.2254,184,-0.3184,238,0.09501
ENSG00000058056,USP13,31,1.15841,12,-0.4696,18,0.24665,16,0.04988,11,-0.5307,11,-0.5629,14,-0.1150,10,-0.6787,20,0.41966
ENSG00000114757,PEX5L,320,0.73177,149,-0.5538,230,0.18223,323,0.74278,326,0.76064,92,-1.2458,151,-0.4843,143,-0.5716,172,-0.2836
ENSG00000163728,TTC14,113,1.01182,32,-1.0950,64,0.06025,95,0.71481,51,-0.3082,55,-0.1896,76,0.34646,42,-0.5808,56,-0.1665
ENSG00000114416,FXR1,218,1.06856,102,-0.2185,91,-0.3670,135,0.25239,121,0.07347,117,0.02785,108,-0.0961,64,-0.9139,94,-0.3212
ENSG00000205981,DNAJC19,63,-0.7709,145,0.62685,85,-0.3101,101,-0.0487,116,0.17025,127,0.32474,66,-0.7036,100,-0.0560,91,-0.2148
ENSG00000242808,SOX2-OT,2274,4.22167,68,-2.5649,264,-0.3867,167,-1.0913,62,-2.5450,57,-2.6861,228,-0.6093,89,-2.0201,90,-2.0134
ENSG00000181449,SOX2,210,0.88805,37,-1.9343,50,-1.3785,65,-0.9883,23,-2.4921,165,0.47585,364,1.91392,212,0.90709,65,-0.9821
ENSG00000058063,ATP11B,24,0.43246,15,-0.2881,26,0.58769,12,-0.5838,20,0.14456,17,-0.0968,19,0.11041,8,-1.2223,24,0.44635
ENSG00000043093,DCUN1D1,93,0.61400,65,0.01736,68,0.10194,65,0.03125,56,-0.2191,43,-0.6358,77,0.29242,51,-0.3561,58,-0.1557
ENSG00000078070,MCCC1,36,0.17186,29,-0.2329,27,-0.3097,36,0.13500,32,-0.0542,32,-0.0502,31,-0.0844,32,-0.0355,45,0.50373
ENSG00000053524,MCF2L2,12,-0.2892,9,-0.7614,11,-0.4292,18,0.38134,11,-0.3864,15,0.09219,17,0.32228,27,1.06800,13,-0.1624
ENSG00000114796,KLHL24,148,1.66107,36,-0.7835,32,-0.8981,53,-0.1086,35,-0.7523,54,-0.0589,55,-0.0353,58,0.03097,60,0.08524
ENSG00000163872,YEATS2,35,-0.3061,52,0.38306,47,0.15405,49,0.24063,39,-0.1414,30,-0.5155,27,-0.7223,58,0.50958,35,-0.3093
ENSG00000180834,MAP6D1,275,3.32332,21,-1.4497,32,-0.7479,37,-0.5421,31,-0.7693,25,-1.1148,20,-1.4806,25,-1.1387,31,-0.7915
ENSG00000175193,PARL,32,-0.1722,33,-0.1243,25,-0.5030,31,-0.2265,36,0.02347,47,0.46638,32,-0.1439,57,0.79800,27,-0.4254
ENSG00000114770,ABCC5,48,-0.2865,56,-0.0557,57,-0.0042,58,0.00548,70,0.31365,37,-0.6961,53,-0.1131,71,0.33898,69,0.30415
ENSG00000145191,EIF2B5,38,-0.3336,63,0.51210,30,-0.7164,54,0.20336,39,-0.2953,48,-0.0009,38,-0.3627,48,0.02517,55,0.23024
ENSG00000161202,DVL3,41,0.41925,27,-0.2703,29,-0.1351,26,-0.3150,20,-0.6941,38,0.30490,36,0.23383,42,0.47860,28,-0.1591
ENSG00000161203,AP2M1,216,-1.5217,697,0.33511,667,0.22272,588,0.01731,723,0.35477,487,-0.2814,506,-0.2215,487,-0.2801,745,0.40327
ENSG00000161204,ABCF3,23,-0.5095,33,0.08192,24,-0.4447,34,0.09580,39,0.32768,29,-0.1566,32,-0.0158,30,-0.1079,42,0.44329
ENSG00000145198,VWA5B2,6,-1.0411,15,0.29860,14,0.19505,17,0.45266,10,-0.3219,7,-0.9684,5,-1.3936,14,0.12191,24,1.03025
ENSG00000214160,ALG3,12,0.12462,12,0.07794,11,-0.0800,12,0.06379,9,-0.3050,18,0.76376,8,-0.5148,7,-0.6568,12,0.07518
ENSG00000163888,CAMK2N2,29,-0.7461,48,0.03654,49,0.06548,43,-0.1384,23,-1.0754,32,-0.6158,51,0.13255,67,0.57547,80,0.87844
ENSG00000175166,PSMD2,99,-0.8222,192,0.25706,147,-0.2077,177,0.09222,143,-0.2494,151,-0.1575,166,-0.0093,200,0.29423,204,0.31948
ENSG00000114867,EIF4G1,77,-0.0857,79,-0.0513,91,0.17464,110,0.48045,66,-0.3284,59,-0.5063,78,-0.0790,93,0.21331,83,0.03308
ENSG00000175182,FAM131A,38,-1.9251,136,-0.0046,213,0.73170,193,0.56612,148,0.13244,157,0.22498,81,-0.8226,150,0.14573,113,-0.2963
ENSG00000114859,CLCN2,20,1.54910,8,0.12463,5,-0.5571,7,-0.1473,6,-0.4437,3,-1.4246,5,-0.5873,5,-0.6714,10,0.42389
ENSG00000163882,POLR2H,22,-1.1724,68,0.69897,50,0.08871,38,-0.3296,56,0.26874,55,0.24917,43,-0.1292,34,-0.5049,37,-0.3955
ENSG00000090539,CHRD,6,-2.4915,33,0.16183,30,-0.0298,32,0.05465,25,-0.3389,27,-0.1632,31,0.03340,35,0.21717,53,0.91231
ENSG00000182580,EPHB3,11,-0.3730,12,-0.2171,15,0.11572,14,-0.0111,10,-0.4572,11,-0.3863,13,-0.0854,21,0.67721,19,0.53108
ENSG00000177383,MAGEF1,44,-0.7237,85,0.36910,70,0.00850,88,0.37117,69,-0.0332,66,-0.0913,42,-0.8025,80,0.21696,70,0.00078
ENSG00000156931,VPS8,30,-0.5281,51,0.35880,42,-0.0206,53,0.36666,40,-0.0812,23,-0.9303,34,-0.3448,52,0.32139,46,0.14136
ENSG00000187068,C3orf70,22,-0.0953,22,-0.0963,9,-1.3801,18,-0.3725,9,-1.4010,35,0.66348,35,0.65973,32,0.51326,28,0.29629
ENSG00000073803,MAP3K13,63,-0.2930,68,-0.1885,53,-0.5698,61,-0.3446,40,-0.9918,119,0.73275,106,0.54067,80,0.08025,102,0.47540
ENSG00000163900,TMEM41A,25,0.77832,12,-0.4356,12,-0.4430,19,0.34111,12,-0.3242,16,0.07790,11,-0.5622,14,-0.1139,21,0.49529
ENSG00000163904,SENP2,55,-0.0341,51,-0.1659,43,-0.4023,83,0.64899,61,0.13258,65,0.24110,38,-0.6121,57,0.02031,56,0.00405
ENSG00000136527,TRA2B,97,0.13147,89,-0.0141,87,-0.0386,103,0.22733,87,-0.0479,102,0.21344,92,0.03552,70,-0.3775,79,-0.2011
ENSG00000244405,ETV5,22,-1.6769,73,0.13118,59,-0.2284,90,0.46672,48,-0.5533,88,0.43315,47,-0.5752,87,0.40282,90,0.47056
ENSG00000058866,DGKG,17,-1.3646,7,-2.6762,86,1.21489,120,1.84010,80,1.07642,19,-1.1828,53,0.38466,8,-2.3888,20,-1.1585
ENSG00000090520,DNAJB11,42,0.40507,37,0.20180,44,0.46497,22,-0.6489,32,-0.0522,29,-0.2190,37,0.21274,24,-0.4681,25,-0.4150
ENSG00000156976,EIF4A2,316,-1.7145,1176,0.36415,926,-0.0663,1087,0.19159,1295,0.47907,633,-0.6637,942,-0.0390,824,-0.2526,1282,0.46187
ENSG00000163918,RFC4,10,-0.0134,12,0.28285,11,0.09442,7,-0.5933,12,0.29049,6,-0.8551,9,-0.1253,10,-0.0155,13,0.34918
ENSG00000073849,ST6GAL1,40,0.32487,29,-0.1777,37,0.22240,27,-0.2516,26,-0.3137,26,-0.3443,36,0.15322,36,0.18918,36,0.17937
ENSG00000163923,RPL39L,5,-1.4897,18,0.34060,12,-0.3437,8,-0.9122,21,0.52365,18,0.22743,23,0.67642,13,-0.2109,14,-0.0987
ENSG00000157005,SST,31,-3.4307,210,-0.6740,62,-2.4422,91,-1.8727,95,-1.8074,30,-3.4875,2135,4.30923,21,-3.9752,215,-0.5730
ENSG00000113916,BCL6,39,0.54892,32,0.27229,14,-1.0391,11,-1.4083,14,-1.0053,50,0.97179,14,-0.9869,42,0.69722,27,-0.0051
ENSG00000145012,LPP,39,0.64936,15,-0.9644,6,-2.1721,23,-0.1992,5,-2.3608,78,1.92139,45,0.89485,19,-0.4602,16,-0.7397
ENSG00000196083,IL1RAP,10,0.41584,10,0.44770,4,-0.7763,4,-0.8109,3,-1.2499,8,0.14941,9,0.20499,8,0.10097,9,0.31979
ENSG00000152492,CCDC50,82,1.00959,22,-1.1574,34,-0.4119,42,-0.0904,14,-1.6912,64,0.59726,77,0.89460,39,-0.1913,48,0.12075
ENSG00000114279,FGF12,44,-2.9235,416,0.58782,255,-0.2817,405,0.46177,427,0.55139,348,0.21244,257,-0.2704,187,-0.7644,293,-0.0627
ENSG00000180611,MB21D2,6,-1.5692,26,0.87323,11,-0.5921,14,-0.2200,10,-0.7529,18,0.12133,13,-0.3613,17,0.04290,24,0.57569
ENSG00000127249,ATP13A4,32,0.16374,11,-1.5957,13,-1.1710,18,-0.7293,5,-2.4288,32,0.18082,88,1.95583,61,1.25756,17,-0.8022
ENSG00000198836,OPA1,70,-1.0110,169,0.43835,126,-0.0971,181,0.49603,150,0.18794,122,-0.1412,101,-0.4437,141,0.08991,107,-0.3539
ENSG00000114315,HES1,32,0.52043,8,-1.7446,21,-0.1665,16,-0.5651,4,-2.4620,32,0.51280,61,1.64068,32,0.50564,19,-0.2957
ENSG00000133657,ATP13A3,32,0.03661,22,-0.6345,34,0.10920,36,0.19583,37,0.26262,32,0.03628,28,-0.2061,35,0.17314,38,0.29525
ENSG00000041802,LSG1,27,0.52268,20,-0.0064,11,-0.8604,20,0.06179,25,0.40976,12,-0.7296,21,0.08578,17,-0.2404,23,0.27627
ENSG00000185112,FAM43A,6,-0.9305,8,-0.5044,14,0.45916,14,0.41896,5,-1.0550,7,-0.5555,11,-0.0357,8,-0.5236,27,1.52788
ENSG00000173950,XXYLT1,8,-0.2688,8,-0.1858,8,-0.2053,8,-0.1138,7,-0.3732,5,-1.0136,17,1.00018,10,0.09307,13,0.49524
ENSG00000114331,ACAP2,84,1.14974,25,-0.8523,39,-0.0971,50,0.28518,47,0.16883,33,-0.3564,64,0.68235,28,-0.6542,25,-0.8231
ENSG00000184203,PPP1R2,51,-0.7724,90,0.12089,79,-0.1043,98,0.23236,103,0.32432,88,0.05702,76,-0.1707,61,-0.5151,109,0.40599
ENSG00000189058,APOD,1789,3.00773,122,-1.8539,402,0.09647,118,-1.7787,134,-1.5967,447,0.26708,351,-0.1211,142,-1.5122,160,-1.3314
ENSG00000061938,TNK2,67,-0.1047,61,-0.2777,96,0.47922,57,-0.3570,44,-0.7411,81,0.20242,59,-0.2939,92,0.41616,96,0.47204
ENSG00000072274,TFRC,19,-1.9332,76,0.17166,63,-0.1543,70,0.01809,44,-0.6919,66,-0.0717,85,0.33725,134,1.10409,58,-0.2724
ENSG00000161217,PCYT1A,38,0.79316,26,0.19365,10,-1.2465,23,-0.0193,17,-0.5093,25,0.12644,25,0.08613,22,-0.1126,22,-0.1090
ENSG00000213123,TCTEX1D2,8,-3.0738,95,0.75265,51,-0.3384,51,-0.3650,92,0.59036,67,0.07988,53,-0.2892,56,-0.2005,71,0.16059
ENSG00000163960,UBXN7,61,1.20995,21,-0.5806,14,-1.0970,45,0.68679,28,-0.1213,26,-0.1964,36,0.29342,15,-1.0376,29,-0.0171
ENSG00000163961,RNF168,56,0.22808,34,-0.5987,50,0.03774,79,0.78485,37,-0.4316,25,-1.0329,65,0.46800,44,-0.1534,63,0.40750
ENSG00000174013,FBXO45,59,0.18219,59,0.22361,59,0.19795,70,0.45840,47,-0.1753,36,-0.5798,40,-0.4101,41,-0.3797,54,0.03146
ENSG00000163964,PIGX,44,-0.6577,74,0.16378,78,0.23146,84,0.34323,81,0.28945,68,0.00320,49,-0.5012,60,-0.2013,65,-0.0683
ENSG00000174007,CEP19,3,-2.0325,16,0.25342,13,-0.1522,22,0.69164,19,0.44099,13,-0.0938,12,-0.2403,6,-1.3590,21,0.64544
ENSG00000180370,PAK2,184,1.92600,30,-1.1752,58,-0.0845,61,-0.0135,52,-0.2613,55,-0.1743,60,-0.0470,36,-0.8192,48,-0.3806
ENSG00000119231,SENP5,52,-0.0668,64,0.29936,50,-0.1278,68,0.37001,49,-0.1603,52,-0.0624,38,-0.5721,43,-0.3704,63,0.23528
ENSG00000114503,NCBP2,45,-0.3691,54,-0.1000,43,-0.4487,48,-0.2852,52,-0.1586,70,0.33544,55,-0.0536,80,0.54225,71,0.34073
ENSG00000270170,NCBP2AS2,30,-1.0339,83,0.66532,33,-0.8814,42,-0.5054,56,-0.0675,80,0.51134,55,-0.0835,59,0.01567,62,0.10383
ENSG00000119227,PIGZ,9,-1.0616,23,0.35175,16,-0.2895,17,-0.2203,25,0.44849,17,-0.2151,14,-0.4651,25,0.40478,22,0.23220
ENSG00000163975,MELTF,1,-2.7458,8,-0.4833,8,-0.5092,9,-0.4033,1,-3.0304,10,-0.1560,16,0.55149,22,1.11875,28,1.53512
ENSG00000228109,MELTF-AS1,6,-0.7934,10,-0.1433,11,0.03279,13,0.33391,8,-0.3759,8,-0.4481,10,-0.1969,13,0.33221,18,0.83073
ENSG00000075711,DLG1,279,1.52025,96,-0.3084,109,-0.0914,118,0.03993,100,-0.2250,60,-1.0145,66,-0.8550,129,0.18238,97,-0.2654
ENSG00000161267,BDH1,17,-1.1403,42,0.24347,50,0.49586,30,-0.3113,38,0.02541,21,-0.8862,34,-0.1162,49,0.46225,45,0.32202
ENSG00000145016,RUBCN,37,-0.2053,45,0.13090,31,-0.4715,41,-0.0432,44,0.06691,30,-0.5144,46,0.13865,61,0.60776,40,-0.0744
ENSG00000122068,FYTTD1,78,0.15988,67,-0.1144,75,0.08008,70,-0.0266,91,0.40025,73,0.04566,79,0.16531,51,-0.5236,60,-0.2547
ENSG00000186001,LRCH3,51,1.34327,13,-0.8977,13,-0.8273,19,-0.2927,16,-0.5273,35,0.71671,22,-0.0227,20,-0.1688,24,0.08094
ENSG00000114473,IQCG,14,-0.2700,12,-0.5311,26,0.76404,14,-0.2742,18,0.12213,18,0.17949,16,-0.0189,14,-0.2914,20,0.34348
ENSG00000182899,RPL35A,489,-0.9075,932,0.11376,940,0.11531,702,-0.3488,699,-0.3559,1163,0.46429,936,0.10820,1143,0.43491,815,-0.1133
ENSG00000185621,LMLN,12,-0.0344,14,0.15583,8,-0.6436,14,0.21876,16,0.43135,7,-0.8227,10,-0.3256,10,-0.3109,19,0.67112
ENSG00000272602,ZNF595,14,1.03932,6,-0.3064,12,0.74392,7,-0.0046,5,-0.5855,5,-0.4093,7,-0.0100,4,-0.7095,6,-0.3499
ENSG00000131127,ZNF141,24,0.98138,7,-0.9174,14,0.08775,13,0.05538,6,-1.1890,15,0.25629,19,0.64550,13,0.06452,10,-0.3876
ENSG00000182903,ZNF721,56,0.27895,36,-0.4644,61,0.42572,53,0.19183,51,0.11716,39,-0.3158,51,0.13825,45,-0.0651,43,-0.1528
ENSG00000174227,PIGG,26,0.11235,20,-0.3337,22,-0.2021,25,0.03868,27,0.15267,25,0.02275,30,0.33652,24,-0.0387,26,0.07403
ENSG00000273238,TMEM271,11,-2.4235,53,-0.1642,78,0.48176,66,0.21407,71,0.32188,63,0.13102,47,-0.3416,70,0.31233,67,0.24752
ENSG00000283183,AC116565.1,4,-1.2999,9,0.03863,5,-0.9658,7,-0.3945,11,0.35092,7,-0.4279,10,0.10687,12,0.39332,17,1.04128
ENSG00000133256,PDE6B,67,3.62204,4,-1.6100,9,-0.2826,4,-1.6408,5,-1.2970,8,-0.4134,1,-2.7383,6,-0.9985,4,-1.4467
ENSG00000169020,ATP5ME,871,0.01310,1161,0.55606,687,-0.3619,594,-0.5888,793,-0.1356,811,-0.1014,888,0.04354,1037,0.29566,635,-0.4844
ENSG00000215375,MYL5,10,0.42157,11,0.53964,3,-1.4321,3,-1.1698,8,0.02326,7,-0.0716,3,-1.3938,8,0.00564,14,0.97554
ENSG00000185619,PCGF3,29,-0.2168,39,0.28117,41,0.33874,31,-0.1053,42,0.35922,29,-0.2203,22,-0.6073,33,-0.0034,28,-0.2895
ENSG00000249592,AC139887.2,18,1.31339,7,-0.1374,8,0.05605,5,-0.7676,5,-0.5750,3,-1.5170,4,-0.9644,5,-0.7247,17,1.25808
ENSG00000168993,CPLX1,13,-3.5297,188,0.51261,90,-0.7236,91,-0.7142,132,-0.1254,111,-0.4043,108,-0.4502,216,0.67752,294,1.21559
ENSG00000178950,GAK,40,-0.1431,45,0.03950,60,0.51287,45,0.02784,48,0.12642,27,-0.7402,35,-0.3651,33,-0.4526,62,0.55735
ENSG00000127419,TMEM175,31,-0.0241,24,-0.4448,30,-0.0548,28,-0.1491,31,-0.0132,15,-1.1186,35,0.18366,33,0.10775,60,1.09474
ENSG00000145214,DGKQ,9,-1.3471,26,0.30924,23,0.06219,25,0.19226,21,-0.0935,21,-0.0703,13,-0.8344,29,0.46439,27,0.34214
ENSG00000127418,FGFRL1,13,-0.0484,7,-1.0696,7,-0.8846,8,-0.8022,3,-2.2753,17,0.40808,26,1.08101,40,1.88573,6,-1.1540
ENSG00000159674,SPON2,0,-4.2166,6,-0.7554,3,-1.3925,6,-0.5055,17,1.02494,28,1.97730,6,-0.6326,12,0.48403,5,-0.7553
ENSG00000159692,CTBP1,74,-0.6391,100,-0.1726,90,-0.3209,114,0.04502,89,-0.3523,103,-0.1091,112,0.01447,127,0.21498,198,0.96994
ENSG00000196810,CTBP1-DT,15,1.11226,5,-0.6063,5,-0.5224,7,-0.1090,2,-1.5609,6,-0.2404,16,1.14289,5,-0.6118,9,0.19746
ENSG00000090316,MAEA,38,-0.5913,76,0.59001,57,0.02799,51,-0.1317,71,0.39906,40,-0.5205,43,-0.3954,51,-0.1412,53,-0.0827
ENSG00000163950,SLBP,25,-1.4450,77,0.32805,79,0.31224,90,0.54305,87,0.47290,59,-0.1500,35,-0.9564,44,-0.6081,74,0.22066
ENSG00000168936,TMEM129,31,0.64763,16,-0.4448,22,0.14078,18,-0.1800,20,-0.0722,25,0.30988,15,-0.4907,25,0.32085,18,-0.2337
ENSG00000068078,FGFR3,91,0.04184,33,-1.6189,46,-1.0090,52,-0.8208,23,-2.0499,86,-0.0363,198,1.37504,248,1.80670,73,-0.2943
ENSG00000168924,LETM1,40,0.00089,34,-0.2704,39,-0.0574,34,-0.2548,53,0.44011,27,-0.5921,42,0.05732,58,0.58363,41,0.00924
ENSG00000109685,NSD2,42,-0.4278,51,-0.1217,68,0.34956,60,0.14153,55,-0.0048,61,0.18265,43,-0.3761,66,0.31443,50,-0.1377
ENSG00000185049,NELFA,23,0.46415,12,-0.6237,21,0.31266,16,-0.1462,10,-0.8230,18,0.08152,17,-0.0223,27,0.73313,17,-0.0623
ENSG00000243449,C4orf48,623,0.87716,381,0.06679,483,0.44664,262,-0.5301,309,-0.2735,359,-0.0349,330,-0.1710,279,-0.4312,264,-0.5166
ENSG00000185818,NAT8L,86,-1.0515,164,-0.0633,137,-0.3370,169,-0.0071,164,-0.0617,173,0.02663,152,-0.1792,277,0.80871,213,0.36894
ENSG00000214367,HAUS3,14,0.58371,8,-0.2508,5,-0.9551,13,0.44319,7,-0.4633,8,-0.1806,8,-0.1947,11,0.25869,12,0.40814
ENSG00000123933,MXD4,56,1.02617,20,-0.6637,25,-0.3096,22,-0.4624,10,-1.6506,39,0.41513,34,0.17568,51,0.85930,24,-0.3577
ENSG00000159733,ZFYVE28,10,-0.9594,20,0.14443,13,-0.5069,32,0.89376,15,-0.3525,20,0.14167,12,-0.6342,19,0.01955,24,0.40859
ENSG00000063978,RNF4,41,-0.3520,45,-0.1954,53,0.07641,63,0.36032,42,-0.2830,32,-0.7297,76,0.66469,43,-0.2512,66,0.41995
ENSG00000125386,FAM193A,32,0.63827,20,-0.1410,13,-0.8110,26,0.30081,14,-0.7121,27,0.36672,25,0.18624,23,0.05556,18,-0.2917
ENSG00000087266,SH3BP2,14,0.46202,7,-0.6594,5,-1.0724,4,-1.4393,3,-1.9124,12,0.24075,23,1.35272,17,0.84013,11,0.14464
ENSG00000087274,ADD1,248,0.25179,200,-0.1024,227,0.11010,193,-0.1493,166,-0.3915,187,-0.2036,245,0.23003,236,0.17290,220,0.05452
ENSG00000109736,MFSD10,27,-0.2476,30,-0.1019,36,0.17629,26,-0.3027,32,-0.0114,27,-0.2362,30,-0.0891,31,-0.0671,50,0.72726
ENSG00000249673,NOP14-AS1,14,0.27315,8,-0.5052,8,-0.5874,13,0.24284,7,-0.6968,9,-0.3783,13,0.23067,13,0.18132,21,0.94961
ENSG00000087269,NOP14,19,0.52328,10,-0.5767,8,-0.8657,19,0.51435,14,0.00094,15,0.09116,9,-0.6494,15,0.18755,19,0.55027
ENSG00000125388,GRK4,16,-0.4979,19,-0.2387,20,-0.1754,34,0.72100,21,-0.0438,9,-1.3878,35,0.76262,25,0.21561,21,-0.0496
ENSG00000197386,HTT,43,-0.4863,61,0.04897,83,0.56314,53,-0.1618,52,-0.2075,49,-0.3059,43,-0.5127,67,0.21403,79,0.46534
ENSG00000188981,MSANTD1,0,-3.4880,9,0.20930,6,-0.3263,9,0.17916,8,0.04271,15,0.96617,10,0.29554,7,-0.1245,6,-0.3680
ENSG00000159788,RGS12,28,-0.9196,18,-1.6793,49,-0.0420,66,0.43355,60,0.25827,109,1.28718,63,0.35757,51,-0.0008,45,-0.1850
ENSG00000163956,LRPAP1,113,-0.7667,159,-0.2651,256,0.53445,185,0.00276,239,0.42064,149,-0.3386,187,0.01894,202,0.13944,198,0.11232
ENSG00000132406,TMEM128,54,1.39644,20,-0.2816,22,-0.1162,17,-0.5425,18,-0.4428,9,-1.4644,29,0.31998,29,0.34561,19,-0.3641
ENSG00000145220,LYAR,25,1.14776,10,-0.4482,12,-0.1127,10,-0.3589,10,-0.3037,16,0.40733,13,0.08188,9,-0.4379,10,-0.3028
ENSG00000168824,NSG1,13,-3.2116,241,1.47760,55,-1.1685,100,-0.2551,98,-0.2784,113,-0.0639,73,-0.7329,142,0.30927,96,-0.3197
ENSG00000168818,STX18,36,0.36445,28,-0.0498,22,-0.4297,26,-0.1559,32,0.19313,19,-0.6436,28,-0.0264,40,0.53684,28,-0.0463
ENSG00000163132,MSX1,10,-0.0864,0,-6.6712,0,-4.1988,4,-1.5181,1,-3.3236,46,2.66134,44,2.54543,3,-1.8543,1,-3.1383
ENSG00000072832,CRMP1,39,-2.0999,186,0.31786,177,0.18976,247,0.74566,151,-0.0637,143,-0.1529,142,-0.1566,187,0.28497,111,-0.5442
ENSG00000181215,C4orf50,1,-3.9982,25,0.09284,42,0.91923,34,0.57860,28,0.26235,13,-0.9343,16,-0.5861,25,0.04824,29,0.32440
ENSG00000152969,JAKMIP1,11,-2.7130,61,-0.1480,79,0.27114,101,0.67845,88,0.46166,56,-0.2591,46,-0.5792,42,-0.7192,120,0.98171
ENSG00000109501,WFS1,47,0.09766,33,-0.5054,38,-0.2526,31,-0.5790,25,-0.8868,72,0.79123,64,0.59359,67,0.67433,34,-0.4073
ENSG00000074211,PPP2R2C,103,-0.7695,171,0.02271,169,-7.6918,183,0.12750,166,-0.0277,141,-0.2884,127,-0.4513,237,0.55566,221,0.43794
ENSG00000013288,MAN2B2,22,-0.8736,44,0.20780,28,-0.5101,53,0.48242,51,0.40423,28,-0.5328,26,-0.6598,53,0.48758,44,0.18330
ENSG00000179010,MRFAP1,578,0.16346,556,0.11383,512,-0.0308,428,-0.3144,508,-0.0449,533,0.03308,457,-0.2124,481,-0.1320,613,0.25976
ENSG00000251580,LINC02482,7,-0.4081,9,0.10360,4,-0.9843,2,-2.1937,8,-0.1884,19,1.25141,8,-0.1769,10,0.13976,12,0.52107
ENSG00000170846,AC093323.1,36,-0.4626,47,-0.0641,60,0.34541,74,0.69055,49,0.01510,36,-0.4649,38,-0.3843,45,-0.1047,53,0.14027
ENSG00000178988,MRFAP1L1,113,-0.2421,151,0.25259,141,0.10831,149,0.19583,131,-0.0086,128,-0.0435,126,-0.0663,108,-0.3188,119,-0.1632
ENSG00000186222,BLOC1S4,11,-0.6357,13,-0.4266,22,0.41323,17,-0.0266,18,0.09779,9,-0.9649,27,0.74864,20,0.21872,20,0.25744
ENSG00000170871,KIAA0232,140,0.38409,116,0.08500,97,-0.2107,149,0.48139,107,-0.0577,57,-1.0355,90,-0.3261,128,0.23325,107,-0.0476
