Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000182004,SNRPE,35,-0.9993,69,0.04855,33,-1.0873,83,0.36033,138,1.23301,78,0.33905,36,-0.9392,37,-0.8957
ENSG00000143850,PLEKHA6,30,-0.8407,22,-1.2881,101,1.12523,42,-0.3160,57,0.16993,52,0.02059,56,0.13606,50,-0.0306
ENSG00000158615,PPP1R15B,33,0.58524,35,0.71821,7,-1.6400,21,-0.0878,22,-0.0211,18,-0.4493,40,0.94612,13,-0.8102
ENSG00000133056,PIK3C2B,29,1.90424,5,-0.9674,10,0.11275,15,0.68558,5,-1.0269,8,-0.2655,3,-1.5968,4,-1.2830
ENSG00000198625,MDM4,120,1.65694,26,-0.8486,52,0.19588,48,0.08305,17,-1.4734,21,-1.4235,105,1.40402,28,-0.7805
ENSG00000170382,LRRN2,6,-2.1189,16,-0.5920,22,-0.1180,44,1.04350,25,0.11412,25,0.13044,23,-0.0608,25,0.06688
ENSG00000163531,NFASC,279,1.66495,26,-2.1458,96,-0.1640,209,1.13014,29,-1.9802,89,-0.3638,98,-0.1369,64,-0.7962
ENSG00000184144,CNTN2,614,2.96923,40,-1.8089,75,-0.8716,252,1.08834,21,-2.7695,57,-1.5201,101,-0.4093,42,-1.7305
ENSG00000117222,RBBP5,36,-0.3272,24,-0.9661,61,0.51088,37,-0.2790,34,-0.3931,54,0.41698,42,-0.0901,48,0.12069
ENSG00000133059,DSTYK,86,-0.1439,41,-1.2959,159,0.85741,121,0.40011,37,-1.4377,87,-0.1683,131,0.52924,110,0.24301
ENSG00000133069,TMCC2,62,0.53608,64,0.58150,85,1.07713,55,0.32673,25,-0.9015,33,-0.5721,26,-0.8343,30,-0.6090
ENSG00000117266,CDK18,112,2.26888,22,-0.6031,18,-0.8593,106,2.15131,1,-4.5912,13,-1.5892,15,-1.1776,6,-2.5340
ENSG00000174514,MFSD4A,9,-3.3983,23,-2.0167,91,0.05030,61,-0.5745,155,0.93906,146,1.19466,47,-0.9609,57,-0.6664
ENSG00000158711,ELK4,24,0.38368,15,-0.3686,24,0.34356,35,1.02483,17,-0.1744,13,-0.7073,24,0.34523,12,-0.6772
ENSG00000069275,NUCKS1,2712,1.03790,1000,-0.5958,1880,0.41156,1475,0.01606,852,-0.8423,1050,-0.6392,1816,0.35437,1715,0.26054
ENSG00000117280,RAB29,62,1.14223,45,0.58487,32,0.06612,12,-1.4196,26,-0.2556,23,-0.6062,43,0.52005,23,-0.4783
ENSG00000133065,SLC41A1,30,0.61586,44,1.26950,18,-0.1847,8,-1.3279,20,-0.0419,15,-0.6518,27,0.39641,15,-0.5078
ENSG00000286619,AC119673.2,28,0.91980,10,-0.7307,15,-0.0624,12,-0.4244,5,-1.6155,9,-0.9532,41,1.62077,19,0.29571
ENSG00000266028,SRGAP2,38,-0.0071,24,-0.7346,46,0.29679,81,1.25636,29,-0.4209,34,-0.2455,31,-0.3350,33,-0.2604
ENSG00000266094,RASSF5,1,-3.5401,5,-1.6818,33,1.16106,19,0.27021,8,-1.1156,26,1.04918,13,-0.3364,6,-1.4074
ENSG00000143486,EIF2D,11,0.45642,12,0.55657,6,-0.4292,10,0.25767,7,-0.1815,8,-0.1232,10,0.35800,3,-1.5120
ENSG00000162889,MAPKAPK2,27,0.98087,20,0.44542,17,0.24478,35,1.44237,6,-1.2710,6,-1.5379,19,0.38927,6,-1.3854
ENSG00000123836,PFKFB2,112,2.10929,67,1.13575,14,-1.3704,14,-1.3165,13,-1.4911,25,-0.6159,40,0.25215,7,-2.2799
ENSG00000180667,YOD1,20,0.25703,11,-0.7129,18,0.07565,18,0.03085,21,0.29235,21,0.39437,9,-0.9306,13,-0.4062
ENSG00000196352,CD55,71,2.12007,20,-0.1148,13,-0.7413,31,0.59290,10,-1.1787,13,-0.8499,16,-0.4820,13,-0.7291
ENSG00000117335,CD46,63,0.72572,24,-0.7853,28,-0.5336,38,-0.0801,51,0.39074,41,0.04536,51,0.37307,23,-0.8457
ENSG00000203709,MIR29B2CHG,6,-0.7796,5,-1.0539,12,0.18635,8,-0.4322,7,-0.6592,9,-0.4751,38,2.18670,7,-0.7298
ENSG00000076356,PLXNA2,14,-2.4147,26,-1.4827,98,0.59527,105,0.71184,38,-0.9156,71,0.07571,121,0.94745,68,0.00681
ENSG00000008118,CAMK1G,2,-3.7760,19,-0.6541,29,0.05007,14,-1.0999,40,0.56321,45,1.06450,17,-0.8195,29,0.01013
ENSG00000196878,LAMB3,2,-2.0249,7,-0.3696,8,-0.2387,16,0.90550,8,-0.1514,11,0.43823,6,-0.6039,10,0.14581
ENSG00000117597,UTP25,26,0.33449,19,-0.1486,17,-0.3368,10,-1.1414,18,-0.2437,24,0.23563,20,-0.0922,30,0.57064
ENSG00000143469,SYT14,49,0.63772,17,-1.0262,43,0.41729,31,-0.1168,19,-0.8581,28,-0.3500,50,0.66035,40,0.29485
ENSG00000082497,SERTAD4,7,-1.4143,3,-2.5488,57,2.11115,10,-0.7824,21,0.31075,17,0.00394,7,-1.3785,16,-0.1048
ENSG00000143473,KCNH1,1,-4.3596,9,-1.5155,12,-1.0599,9,-1.5420,48,1.07694,43,1.30827,13,-1.0493,29,0.21367
ENSG00000117625,RCOR3,59,0.55830,28,-0.6217,38,-0.1346,50,0.29799,26,-0.7371,39,-0.1086,50,0.29103,47,0.20248
ENSG00000082512,TRAF5,4,-1.2056,5,-1.1303,20,1.07415,3,-1.5629,9,-0.1470,16,0.92856,6,-0.8185,8,-0.3500
ENSG00000153363,LINC00467,46,1.95118,29,1.11673,11,-0.4177,11,-0.5162,9,-0.7310,4,-2.1077,23,0.71591,7,-1.1113
ENSG00000170385,SLC30A1,13,-0.7818,29,0.51591,24,0.20551,15,-0.4923,35,0.85046,20,-0.1360,25,0.29345,10,-1.1371
ENSG00000123684,LPGAT1,146,0.77272,55,-0.7948,79,-0.2300,103,0.20019,78,-0.2558,86,-0.1162,68,-0.4737,126,0.52642
ENSG00000143493,INTS7,8,-0.3422,10,0.05862,10,0.01947,3,-1.5014,10,0.04631,15,0.90843,5,-0.9680,7,-0.4705
ENSG00000066027,PPP2R5A,98,0.90244,73,0.41189,42,-0.4804,35,-0.7501,81,0.58327,41,-0.6181,58,0.04946,56,-0.0096
ENSG00000065600,PACC1,61,2.96550,6,-1.0447,6,-0.9995,24,1.01880,8,-0.7434,5,-1.4963,3,-2.0742,3,-1.9459
ENSG00000117691,NENF,414,1.33742,269,0.58051,130,-0.5890,214,0.20492,198,0.07900,153,-0.4148,94,-1.0714,108,-0.8660
ENSG00000117697,NSL1,94,0.89545,52,-0.0644,40,-0.4947,59,0.12918,48,-0.2058,35,-0.8485,77,0.56867,71,0.42256
ENSG00000203705,TATDN3,27,0.22399,11,-1.1251,22,-0.0819,30,0.35933,26,0.16637,25,0.07135,30,0.36506,17,-0.5540
ENSG00000162769,FLVCR1,13,-0.4120,11,-0.7269,23,0.45707,34,1.11942,12,-0.5747,17,-0.0392,18,0.06125,11,-0.6625
ENSG00000174606,ANGEL2,42,0.63479,16,-0.8180,26,-0.1169,61,1.29997,37,0.45019,20,-0.6008,19,-0.6172,18,-0.6492
ENSG00000136643,RPS6KC1,29,-0.3856,25,-0.6161,32,-0.2436,22,-0.8276,39,0.06800,45,0.40159,46,0.33665,45,0.30184
ENSG00000117707,PROX1,118,3.24992,17,-0.4433,3,-2.7962,17,-0.4778,23,0.06414,2,-3.7232,27,0.30070,14,-0.6745
ENSG00000143499,SMYD2,4,-3.8953,43,-0.6744,57,-0.2377,27,-1.3480,27,-1.3817,150,2.28549,16,-2.1412,38,-0.8573
ENSG00000152104,PTPN14,19,-0.6773,28,-0.1044,65,1.29372,21,-0.5620,22,-0.5052,22,-0.6285,48,0.76787,33,0.13211
ENSG00000117724,CENPF,10,-0.4396,7,-1.0124,16,0.29503,14,0.01020,1,-3.2064,19,0.75623,15,0.15341,15,0.14877
ENSG00000136636,KCTD3,99,1.52664,47,0.23120,31,-0.4184,25,-0.7190,29,-0.5467,24,-1.0035,74,0.99450,30,-0.4735
ENSG00000196482,ESRRG,5,-1.8016,8,-1.2451,20,0.16776,17,-0.1580,20,0.11138,25,0.64689,9,-1.0272,30,0.80291
ENSG00000092978,GPATCH2,37,-0.0166,20,-0.9353,27,-0.4687,42,0.20614,30,-0.3052,35,-0.0917,70,1.07097,37,-0.0062
ENSG00000067533,RRP15,60,-0.2238,44,-0.6877,72,0.06772,84,0.32446,68,-0.0124,58,-0.3396,71,0.04999,115,0.84903
ENSG00000092969,TGFB2,9,-0.2570,36,2.19557,4,-1.4242,2,-2.5602,8,-0.3200,3,-1.9171,27,1.59348,9,-0.2650
ENSG00000143353,LYPLAL1,38,0.73757,30,0.33803,17,-0.5648,29,0.31519,28,0.24635,22,-0.1921,14,-0.8654,20,-0.3055
ENSG00000136628,EPRS,189,0.19842,132,-0.3726,122,-0.4949,116,-0.5685,165,-0.0123,172,0.06683,138,-0.2958,289,0.91344
ENSG00000162813,BPNT1,23,1.20162,10,-0.0904,7,-0.7243,10,-0.0902,8,-0.4828,9,-0.3422,15,0.54235,9,-0.3759
ENSG00000067704,IARS2,69,0.06939,71,0.10964,71,0.11158,83,0.36495,47,-0.5256,54,-0.3994,85,0.40251,74,0.17158
ENSG00000118873,RAB3GAP2,66,-0.7730,55,-1.0629,123,0.18901,110,0.01041,83,-0.4291,131,0.38467,99,-0.1611,164,0.66720
ENSG00000116141,MARK1,12,-2.1461,26,-0.9731,58,0.26357,41,-0.2657,34,-0.5558,70,0.82004,38,-0.3802,69,0.55108
ENSG00000162817,C1orf115,13,-3.6427,103,-0.6495,191,0.33048,124,-0.3538,310,1.16474,183,0.34658,114,-0.4858,150,-0.0520
ENSG00000117791,MARC2,5,-1.7439,22,0.57836,9,-0.8184,2,-3.1125,30,1.12212,14,-0.1976,32,1.23140,12,-0.3548
ENSG00000186205,MARC1,4,-1.7641,16,0.39594,14,0.24422,5,-1.2035,20,0.83154,14,0.26468,11,-0.1420,10,-0.3149
ENSG00000154305,MIA3,126,-0.4323,81,-1.0958,115,-0.5692,97,-0.8257,183,0.16733,171,0.07199,179,0.12586,358,1.31184
ENSG00000186063,AIDA,70,-0.0663,97,0.45606,73,-0.0031,116,0.76853,56,-0.4248,60,-0.3702,68,-0.1048,68,-0.1030
ENSG00000162819,BROX,66,0.58855,54,0.27407,18,-1.4390,70,0.69783,55,0.29964,35,-0.5010,55,0.30286,33,-0.4960
ENSG00000143502,SUSD4,5,-2.9127,19,-1.1210,56,0.55919,46,0.23032,39,-0.0366,58,0.87728,23,-0.8518,33,-0.2648
ENSG00000162909,CAPN2,58,0.65942,99,1.60709,7,-2.4952,23,-0.7790,44,0.21864,32,-0.3475,38,-0.0334,20,-0.9806
ENSG00000143514,TP53BP2,62,0.13164,154,1.72471,41,-0.5117,32,-0.9065,74,0.41270,28,-1.2994,90,0.75165,34,-0.8026
ENSG00000143756,FBXO28,26,-0.5949,20,-1.0041,28,-0.4469,51,0.49464,42,0.18066,52,0.69021,20,-0.9510,35,-0.1116
ENSG00000143753,DEGS1,59,0.27945,37,-0.4476,37,-0.4609,83,0.83147,51,0.05318,52,0.10673,33,-0.6500,40,-0.3380
ENSG00000143748,NVL,30,1.08724,11,-0.4720,11,-0.4905,9,-0.7883,17,0.11277,9,-0.8777,39,1.56224,9,-0.8602
ENSG00000143771,CNIH4,18,-0.6741,32,0.19791,16,-0.8695,28,-0.0325,30,0.06532,41,0.82519,17,-0.7935,20,-0.5497
ENSG00000162923,WDR26,64,-0.1568,51,-0.5213,72,0.02050,77,0.13372,68,-0.0606,83,0.33545,67,-0.0812,60,-0.2530
ENSG00000143786,CNIH3,4,-2.8700,17,-0.6828,34,0.35111,43,0.75595,2,-3.4968,48,1.39779,11,-1.3474,15,-0.8992
ENSG00000143815,LBR,43,1.95853,5,-1.3636,11,-0.3048,17,0.35271,6,-1.2717,6,-1.3231,31,1.33304,5,-1.3673
ENSG00000154380,ENAH,377,1.62884,203,0.52750,101,-0.5896,106,-0.5094,100,-0.6006,88,-0.9580,186,0.37932,132,-0.1721
ENSG00000143742,SRP9,150,-0.2073,319,1.04281,89,-1.0173,176,0.03993,264,0.71169,169,-0.0279,101,-0.8235,107,-0.7391
ENSG00000143819,EPHX1,42,0.44495,86,1.71878,14,-1.1957,19,-0.8148,36,0.20777,19,-0.9283,48,0.68298,14,-1.1964
ENSG00000196187,TMEM63A,199,3.80995,17,-0.9575,15,-1.1901,55,0.87863,0,-6.5845,5,-3.0148,19,-0.8008,3,-3.5780
ENSG00000143811,PYCR2,32,-0.0196,54,0.82386,14,-1.2544,22,-0.5870,52,0.76243,39,0.36076,21,-0.7116,15,-1.1916
ENSG00000143751,SDE2,35,1.13234,25,0.53644,8,-1.1298,26,0.60753,12,-0.5337,12,-0.6860,17,-0.0959,17,-0.0579
ENSG00000163041,H3F3A,432,0.86194,508,1.14544,80,-1.7821,322,0.36659,360,0.55289,201,-0.4782,102,-1.4185,161,-0.7306
ENSG00000182827,ACBD3,110,0.40212,67,-0.3924,70,-0.3147,63,-0.4787,64,-0.4695,71,-0.3719,164,1.07977,107,0.36022
ENSG00000143799,PARP1,359,0.97644,192,-0.0639,142,-0.5371,166,-0.2916,149,-0.4653,165,-0.3802,209,0.06702,288,0.59513
ENSG00000203685,STUM,18,-1.2551,38,-0.1406,111,1.69319,60,0.59084,24,-0.8628,29,-0.6990,61,0.62755,18,-1.2948
ENSG00000143772,ITPKB,208,2.46415,80,0.62459,31,-0.8521,41,-0.4527,18,-1.6480,16,-2.0820,94,0.89958,23,-1.3151
ENSG00000143801,PSEN2,3,-1.4769,4,-1.1710,12,0.38668,7,-0.5328,14,0.54092,14,0.86937,7,-0.4848,6,-0.6864
ENSG00000163050,COQ8A,23,0.00859,24,0.10031,19,-0.2584,19,-0.2511,25,0.15085,26,0.28397,16,-0.5047,22,-0.0433
ENSG00000143776,CDC42BPA,634,0.89302,178,-1.1383,353,-0.0761,251,-0.6100,206,-0.9158,322,-0.2768,550,0.64999,564,0.69331
ENSG00000143740,SNAP47,16,-1.3815,30,-0.3858,55,0.57616,43,0.17070,38,-0.0487,50,0.52562,31,-0.3549,27,-0.5850
ENSG00000081692,JMJD4,8,-0.6013,5,-1.2562,22,0.96154,3,-1.8996,12,0.01150,17,0.71971,12,-0.1093,9,-0.5043
ENSG00000143761,ARF1,82,-1.4014,127,-0.7321,241,0.27389,270,0.46312,219,0.12538,270,0.63286,145,-0.5249,135,-0.6375
ENSG00000143793,C1orf35,32,0.38777,25,-0.0016,35,0.53635,18,-0.5521,16,-0.6635,19,-0.4931,54,1.26533,13,-0.9551
ENSG00000162910,MRPL55,45,-0.9592,52,-0.7397,92,0.15963,81,-0.0437,96,0.24056,112,0.66160,68,-0.3153,61,-0.4798
ENSG00000143774,GUK1,361,-0.5762,1008,1.11022,561,0.11948,571,0.14821,807,0.72145,434,-0.3600,288,-0.9243,309,-0.8159
ENSG00000198835,GJC2,148,3.86834,9,-1.3702,18,-0.3822,34,0.58057,1,-4.7017,5,-2.4069,4,-2.5464,5,-2.3484
ENSG00000181873,IBA57,21,1.04811,9,-0.3810,10,-0.1328,7,-0.6156,4,-1.4689,7,-0.9533,31,1.72058,10,-0.2200
ENSG00000154370,TRIM11,4,-1.7246,5,-1.3194,12,-0.0447,13,-0.0098,9,-0.5425,14,0.15412,34,1.66529,9,-0.4786
ENSG00000181218,HIST3H2A,3,-1.4737,11,0.53106,6,-0.2830,4,-1.0408,15,1.07653,11,0.72126,1,-3.1367,6,-0.5196
ENSG00000168159,RNF187,188,-0.9151,190,-0.8965,586,0.91660,407,0.30093,288,-0.2524,356,0.10668,352,0.06554,301,-0.1853
ENSG00000116574,RHOU,367,3.29690,48,-0.5842,31,-1.2553,127,0.98766,12,-2.5864,22,-2.0219,34,-1.1304,15,-2.2995
ENSG00000168118,RAB4A,61,-0.4614,99,0.30671,63,-0.4244,117,0.58101,106,0.41896,80,-0.0448,64,-0.3994,70,-0.2587
ENSG00000154429,CCSAP,135,-0.1869,57,-1.5025,151,-0.0143,140,-0.1345,169,0.16498,156,0.05121,131,-0.2378,271,0.96188
ENSG00000069248,NUP133,41,0.53267,25,-0.2201,26,-0.1685,23,-0.3765,38,0.41309,31,0.11599,23,-0.3929,24,-0.3227
ENSG00000135776,ABCB10,8,-0.6323,14,0.31876,9,-0.4755,12,0.08559,12,0.09479,12,0.01990,18,0.69986,8,-0.5603
ENSG00000135801,TAF5L,17,0.26535,11,-0.4402,12,-0.3127,11,-0.4618,15,0.03083,16,0.21617,21,0.58467,10,-0.5055
ENSG00000143641,GALNT2,25,-0.6661,25,-0.6991,55,0.55935,33,-0.2720,44,0.19117,49,0.48014,42,0.10958,20,-1.0247
ENSG00000177614,PGBD5,26,-2.1382,58,-0.9708,176,0.79910,150,0.52886,98,-0.1518,122,0.25312,101,-0.1103,107,-0.0123
ENSG00000135775,COG2,32,0.56879,23,0.05941,22,-0.0236,16,-0.4812,25,0.17358,15,-0.7009,32,0.56920,27,0.30853
ENSG00000135744,AGT,292,0.95873,515,2.03768,38,-2.2245,79,-1.1342,159,-0.0475,53,-1.9752,334,1.20131,63,-1.4587
ENSG00000119280,C1orf198,148,2.48449,52,0.50479,20,-0.9565,60,0.72478,14,-1.4904,19,-1.2552,20,-1.0112,11,-1.9153
ENSG00000143643,TTC13,14,0.28323,9,-0.3698,9,-0.3694,9,-0.3916,6,-0.8857,19,1.14540,6,-0.9600,5,-1.1711
ENSG00000173409,ARV1,18,-0.7711,26,-0.1961,13,-1.2453,37,0.34546,43,0.59411,43,0.84077,3,-3.1542,27,-0.1370
ENSG00000182118,FAM89A,10,0.60418,23,2.10320,4,-0.6044,3,-1.2184,9,0.42129,4,-1.0788,5,-0.4430,3,-1.2394
ENSG00000143633,C1orf131,32,0.75638,20,0.01380,15,-0.4012,20,-0.0437,18,-0.1532,14,-0.7240,31,0.69700,24,0.25005
ENSG00000116906,GNPAT,48,-0.4974,65,-0.0038,57,-0.2228,89,0.49994,70,0.11586,77,0.36167,53,-0.3319,40,-0.7778
ENSG00000116903,EXOC8,14,-0.3866,8,-1.0969,14,-0.3948,22,0.32660,25,0.55254,20,0.20725,14,-0.3695,22,0.31914
ENSG00000135766,EGLN1,89,0.36494,82,0.22091,74,0.05187,103,0.60257,98,0.50794,51,-0.6317,57,-0.3634,57,-0.3552
ENSG00000116918,TSNAX,67,-0.5864,45,-1.1894,88,-0.1793,85,-0.2235,135,0.51705,128,0.57587,69,-0.5498,109,0.16621
ENSG00000116991,SIPA1L2,4,-3.4860,60,0.28071,51,0.03963,44,-0.1882,51,0.04066,66,0.61828,36,-0.5147,54,0.12936
ENSG00000212916,MAP10,4,-1.0503,6,-0.4747,12,0.63732,1,-3.0143,14,0.93821,8,0.14144,5,-0.5249,12,0.62073
ENSG00000135778,NTPCR,51,-0.2980,64,0.07720,43,-0.5468,53,-0.2347,89,0.60568,70,0.27118,55,-0.1741,49,-0.3522
ENSG00000135749,PCNX2,16,-2.1449,47,-0.5764,123,0.99000,57,-0.2821,59,-0.2177,80,0.33595,74,0.13921,64,-0.0929
ENSG00000135750,KCNK1,35,-1.9095,26,-2.3455,167,0.52047,129,0.09725,167,0.52272,163,0.65601,70,-0.8481,130,0.11328
ENSG00000183780,SLC35F3,1,-3.9918,10,-0.9961,26,0.46487,21,0.08719,13,-0.6397,26,0.60038,22,0.18057,25,0.42104
ENSG00000168275,COA6,15,-1.8411,49,-0.0586,33,-0.6609,62,0.29643,106,1.21296,59,0.30300,22,-1.3181,48,-0.0912
ENSG00000059588,TARBP1,21,-0.7142,11,-1.5901,46,0.53128,45,0.49082,14,-1.3281,33,-0.0164,74,1.35967,22,-0.6599
ENSG00000168264,IRF2BP2,166,1.04257,89,0.00195,110,0.33704,156,0.92541,56,-0.7356,58,-0.8276,84,-0.0860,57,-0.6888
ENSG00000173726,TOMM20,198,-0.8303,156,-1.1882,365,0.12957,376,0.18047,309,-0.1366,417,0.46242,307,-0.1480,405,0.29929
ENSG00000188739,RBM34,11,0.15604,3,-1.6727,14,0.49592,2,-2.0987,12,0.28777,7,-0.7782,19,0.98236,20,1.13385
ENSG00000054267,ARID4B,680,1.36148,221,-0.5137,300,-0.0299,252,-0.3063,169,-0.9215,166,-1.1386,519,0.87840,420,0.51661
ENSG00000152904,GGPS1,29,-0.4109,31,-0.2655,28,-0.4280,35,-0.1103,45,0.31174,42,0.25845,35,-0.1006,43,0.22099
ENSG00000162885,B3GALNT2,12,-0.2207,19,0.54127,9,-0.5961,29,1.26162,11,-0.4041,11,-0.4539,18,0.46649,6,-1.2023
ENSG00000168243,GNG4,6,-1.8938,43,1.21684,20,-0.0421,34,0.84096,16,-0.3596,20,-0.0742,8,-1.4451,19,-0.0968
ENSG00000143669,LYST,37,-0.3421,25,-0.9352,40,-0.1986,54,0.28590,47,0.05255,42,-0.1601,64,0.56323,62,0.49455
ENSG00000077585,GPR137B,23,0.08949,55,1.61367,16,-0.4593,30,0.56438,26,0.31597,15,-0.6524,9,-1.3347,10,-1.1817
ENSG00000086619,ERO1B,21,0.69145,11,-0.3432,7,-0.9910,5,-1.4873,17,0.33864,12,-0.2777,22,0.77715,18,0.45195
ENSG00000116977,LGALS8,20,-1.2787,22,-1.1547,49,0.05046,32,-0.5956,42,-0.1872,76,1.11830,36,-0.4293,43,-0.1699
ENSG00000119285,HEATR1,14,0.25442,6,-1.0392,8,-0.5378,5,-1.1572,11,-0.1353,13,0.28453,17,0.60329,16,0.47623
ENSG00000077522,ACTN2,55,-0.3625,19,-1.9867,73,0.08828,62,-0.1771,75,0.11765,91,0.59443,56,-0.3331,81,0.24781
ENSG00000116984,MTR,72,0.84019,22,-1.0606,43,0.00214,53,0.31964,18,-1.3541,25,-1.0459,88,1.19073,63,0.61856
ENSG00000198626,RYR2,66,-2.2950,24,-3.7508,556,1.02856,372,0.34555,57,-2.5226,260,-0.2882,556,1.02756,595,1.14948
ENSG00000133019,CHRM3,17,-2.7445,27,-2.0697,117,0.17646,102,-0.0384,121,0.23076,117,0.22693,151,0.59812,163,0.72728
ENSG00000155816,FMN2,56,-0.6316,123,0.61580,77,-0.1535,63,-0.4512,77,-0.1413,58,-0.7056,144,0.88935,128,0.68207
ENSG00000180875,GREM2,1,-3.6073,9,-1.0182,11,-0.8200,24,0.39998,6,-1.7103,37,1.81909,3,-2.6571,18,-0.0034
ENSG00000182901,RGS7,10,-2.8034,50,-0.4683,70,0.05290,47,-0.5734,100,0.65008,86,0.51832,65,-0.0464,75,0.17112
ENSG00000091483,FH,22,-0.8128,40,0.07574,23,-0.7815,29,-0.4267,42,0.15553,59,1.03186,16,-1.3078,30,-0.3830
ENSG00000054277,OPN3,3,-3.7814,10,-2.2238,37,-0.2650,40,-0.1410,78,0.95865,72,1.18523,24,-0.9284,29,-0.6468
ENSG00000203668,CHML,31,-1.5196,27,-1.7612,87,0.03896,54,-0.6906,113,0.46752,94,0.21622,78,-0.1298,175,1.22646
ENSG00000180287,PLD5,14,-0.0651,22,0.67325,13,-0.1489,14,-0.0682,10,-0.4971,18,0.51543,2,-2.8179,14,-0.0291
ENSG00000143702,CEP170,350,0.68564,119,-1.0260,194,-0.2707,160,-0.5683,175,-0.4356,215,-0.1424,230,-0.0044,432,1.05236
ENSG00000054282,SDCCAG8,292,0.87761,259,0.66860,162,-0.0992,121,-0.5581,107,-0.7417,96,-1.0955,269,0.73234,226,0.44051
ENSG00000117020,AKT3,166,-0.7546,257,-0.0678,293,0.14050,237,-0.1982,281,0.07273,240,-0.2274,315,0.25467,418,0.72674
ENSG00000179456,ZBTB18,56,-1.9343,132,-0.6471,322,0.79289,139,-0.5663,229,0.22125,262,0.59908,194,-0.0424,136,-0.5936
ENSG00000035687,ADSS,109,0.22186,34,-1.5599,141,0.65569,143,0.67457,56,-0.8089,97,0.05281,81,-0.2454,91,-0.0605
ENSG00000203667,COX20,103,-0.3281,265,1.25250,73,-0.8619,123,-0.0416,185,0.62205,99,-0.4698,98,-0.3932,119,-0.0992
ENSG00000153187,HNRNPU,610,0.69811,323,-0.3338,323,-0.3318,398,-0.0032,287,-0.5210,320,-0.4320,435,0.14027,652,0.81273
ENSG00000203666,EFCAB2,26,1.28102,25,1.21244,5,-1.3785,12,0.02457,10,-0.2771,5,-1.5065,9,-0.3584,18,0.61351
ENSG00000162849,KIF26B,3,-1.2675,15,1.07908,4,-0.9319,10,0.48582,10,0.45556,6,-0.3719,7,-0.2006,8,0.10763
ENSG00000185420,SMYD3,7,-1.5648,14,-0.5949,12,-0.9016,20,-0.1170,51,1.49810,30,0.82345,6,-1.8295,9,-1.2139
ENSG00000162852,CNST,17,-2.1675,27,-1.5106,67,-0.1565,114,0.72092,128,0.91039,78,0.13047,65,-0.1897,83,0.18339
ENSG00000143653,SCCPDH,70,0.29913,41,-0.5515,20,-1.5973,68,0.25836,80,0.52410,76,0.58555,22,-1.4515,51,-0.1977
ENSG00000153207,AHCTF1,112,0.35892,64,-0.5399,83,-0.1359,71,-0.3697,61,-0.6024,49,-1.1173,174,1.10873,187,1.23059
ENSG00000259865,AL390728.6,12,0.47126,3,-1.2716,6,-0.4785,15,0.86204,5,-0.7045,11,0.58966,6,-0.5186,4,-0.9960
ENSG00000259823,LYPD8,2,-1.9569,6,-0.3437,5,-0.6584,1,-3.0353,25,2.02574,11,0.77168,0,-7.2076,6,-0.3984
ENSG00000175137,SH3BP5L,4,-1.5755,7,-0.6401,11,-0.0150,14,0.37590,10,-0.1428,13,0.35335,17,0.72562,8,-0.5186
ENSG00000171161,ZNF672,16,0.34141,14,0.12350,18,0.56282,7,-0.9628,15,0.22369,13,-0.0534,17,0.45830,4,-1.6523
ENSG00000171163,ZNF692,8,-0.0772,9,0.03778,7,-0.3669,8,-0.2000,8,-0.1840,15,1.31403,1,-3.0040,1,-2.7549
ENSG00000184731,FAM110C,7,-0.2193,0,-3.6456,6,-0.4502,8,-0.0388,29,2.25148,8,-0.0419,0,-4.2461,7,-0.2489
ENSG00000035115,SH3YL1,39,0.22613,34,0.01794,42,0.36785,26,-0.4136,38,0.18559,30,-0.2243,42,0.36397,25,-0.4385
ENSG00000143727,ACP1,39,-0.5656,56,-0.0124,38,-0.6202,49,-0.2322,87,0.70973,75,0.60436,33,-0.8237,39,-0.5672
ENSG00000151353,TMEM18,41,0.55117,26,-0.1970,20,-0.5912,28,-0.0900,38,0.40155,25,-0.2929,36,0.32573,29,-0.0153
ENSG00000186487,MYT1L,84,-2.2651,172,-1.1997,472,0.37646,600,0.78003,315,-0.2708,351,-0.1322,496,0.45863,550,0.63413
ENSG00000032389,EIPR1,13,-1.7819,37,-0.2218,32,-0.4512,78,1.01831,75,0.94821,45,0.13510,31,-0.4687,22,-1.0196
ENSG00000171853,TRAPPC12,31,-0.3712,30,-0.4150,19,-1.1356,44,0.19348,55,0.56472,49,0.50178,21,-0.9585,43,0.15662
ENSG00000182551,ADI1,57,0.33772,100,1.28870,28,-0.7890,53,0.21731,48,0.05662,41,-0.2317,31,-0.6250,23,-1.0664
ENSG00000171865,RNASEH1,26,-0.4273,23,-0.5864,51,0.67368,48,0.55240,32,-0.0692,27,-0.4059,42,0.33954,34,0.01086
ENSG00000171863,RPS7,332,-0.3647,926,1.35427,207,-1.0885,367,-0.2081,789,1.06363,377,-0.2100,198,-1.1601,233,-0.9119
