Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000136521,NDUFB5,90,-0.5370,190,0.86941,69,-0.9392,115,-0.1573,205,0.77817,224,0.92638,57,-1.2204,28,-2.2698,41,-1.7151
ENSG00000058056,USP13,25,0.29534,21,0.10520,10,-1.0618,17,-0.2712,13,-0.6602,11,-0.9535,40,1.08603,18,-0.1696,26,0.38729
ENSG00000114757,PEX5L,491,1.20942,272,0.27667,123,-1.0089,286,0.29697,79,-1.6682,141,-0.8055,225,-0.0841,154,-0.6758,296,0.35407
ENSG00000163728,TTC14,121,0.04429,57,-1.2905,34,-1.8700,27,-2.2089,52,-1.2558,31,-1.9978,193,0.80986,197,0.83813,468,2.49412
ENSG00000114416,FXR1,207,0.80905,138,0.18038,113,-0.1659,97,-0.4053,97,-0.4058,70,-0.9114,210,0.83661,78,-0.7399,100,-0.3668
ENSG00000205981,DNAJC19,55,-0.1826,81,0.55277,50,-0.3395,55,-0.1895,98,0.74039,113,0.98039,30,-1.1229,20,-1.7066,19,-1.7575
ENSG00000242808,SOX2-OT,297,0.08893,52,-2.7897,208,-0.4630,140,-1.0731,147,-0.9923,69,-2.1203,1714,3.64080,198,-0.5428,153,-0.9317
ENSG00000181449,SOX2,54,-1.9925,83,-1.5554,588,1.86436,65,-1.7126,295,0.63133,53,-2.0125,362,0.97597,337,0.85460,198,-0.0158
ENSG00000058063,ATP11B,7,-1.1242,24,0.96225,3,-2.4842,9,-0.8586,8,-0.9007,20,0.38639,15,0.00189,8,-0.9169,27,0.89037
ENSG00000043093,DCUN1D1,46,-0.2552,55,0.00957,67,0.33951,50,-0.1414,51,-0.1146,59,0.12051,71,0.42855,20,-1.5311,71,0.42727
ENSG00000078070,MCCC1,9,-1.3277,34,0.79746,21,-0.1848,26,0.19793,21,-0.1737,28,0.29804,23,0.01701,8,-1.6040,17,-0.4393
ENSG00000053524,MCF2L2,17,-0.3846,8,-1.6125,28,0.40479,34,0.74677,17,-0.3378,24,0.17119,22,0.01716,29,0.47567,40,1.03953
ENSG00000114796,KLHL24,49,-0.3125,55,-0.1361,59,-0.0030,33,-0.8959,38,-0.6684,36,-0.7587,100,0.84421,99,0.82760,73,0.32610
ENSG00000163872,YEATS2,57,0.28443,58,0.39077,34,-0.5417,45,-0.1029,26,-0.9537,21,-1.2827,43,-0.1708,35,-0.5035,93,1.09798
ENSG00000180834,MAP6D1,56,0.13850,24,-1.3204,29,-0.8924,17,-1.6582,29,-0.8946,63,0.32805,177,2.17056,54,0.08070,68,0.44483
ENSG00000175193,PARL,41,-0.1075,54,0.42011,40,-0.1326,40,-0.1539,54,0.32140,79,0.95946,26,-0.7926,29,-0.6548,12,-1.8649
ENSG00000114770,ABCC5,57,-0.1563,76,0.39382,44,-0.5298,41,-0.6524,30,-1.1168,38,-0.7555,38,-0.7697,60,-0.0759,153,1.50389
ENSG00000145191,EIF2B5,24,-0.5240,50,0.80101,28,-0.3007,30,-0.2168,31,-0.1433,44,0.40953,26,-0.3905,25,-0.4778,17,-1.0088
ENSG00000161202,DVL3,53,0.62557,39,0.18593,19,-0.9785,29,-0.3353,53,0.64731,24,-0.6308,40,0.18384,25,-0.5715,33,-0.1165
ENSG00000161203,AP2M1,538,0.25007,706,0.94324,284,-0.7491,455,-0.0161,383,-0.2879,705,0.69576,116,-2.0919,217,-1.1532,240,-1.0020
ENSG00000161204,ABCF3,52,0.95777,37,0.49726,16,-0.8618,13,-1.2434,29,-0.0313,41,0.53859,15,-0.9550,12,-1.3365,31,0.07773
ENSG00000145198,VWA5B2,9,-0.8641,19,0.34629,11,-0.6227,38,1.37331,6,-1.4660,7,-1.3108,5,-1.8339,15,-0.1130,31,1.06228
ENSG00000163888,CAMK2N2,53,-0.0670,73,0.61131,30,-0.9084,76,0.51761,90,0.81091,76,0.52185,7,-2.9187,29,-0.9991,22,-1.3668
ENSG00000175166,PSMD2,125,-0.1456,179,0.55481,84,-0.7661,144,0.08017,171,0.34942,165,0.29025,75,-0.9277,49,-1.5563,160,0.24517
ENSG00000114867,EIF4G1,118,0.17554,121,0.27980,90,-0.2464,86,-0.3214,74,-0.5438,59,-0.9058,97,-0.1404,129,0.32226,145,0.51030
ENSG00000175182,FAM131A,181,0.69879,159,0.63889,67,-0.8679,110,-0.1117,76,-0.6821,159,0.47902,13,-3.2934,51,-1.2916,162,0.51064
ENSG00000163882,POLR2H,24,-0.6875,53,0.75184,33,-0.1910,36,-0.0740,54,0.59441,34,-0.1375,19,-1.0089,23,-0.7144,28,-0.4572
ENSG00000090539,CHRD,27,0.11546,40,1.01619,20,-0.3577,21,-0.2534,19,-0.4079,25,0.01140,5,-2.2218,11,-1.2858,27,0.13768
ENSG00000177383,MAGEF1,29,-0.6246,67,0.90968,51,0.22092,35,-0.3512,57,0.40312,63,0.57629,30,-0.6023,0,-6.5493,19,-1.2898
ENSG00000156931,VPS8,25,-0.3096,48,0.93692,8,-2.0229,28,-0.1612,23,-0.4763,27,-0.2013,24,-0.3806,5,-2.5274,57,0.99196
ENSG00000187068,C3orf70,28,-0.4158,26,-0.6959,102,1.71542,13,-1.5723,82,1.30825,21,-0.8807,36,-0.0673,16,-1.2816,35,-0.0891
ENSG00000073803,MAP3K13,125,0.25499,129,0.39478,111,0.06411,141,0.44567,101,-0.0794,77,-0.4970,102,-0.0692,63,-0.8150,65,-0.7748
ENSG00000163900,TMEM41A,23,0.33272,23,0.41504,3,-2.7376,11,-0.7611,19,0.04325,16,-0.2420,27,0.60588,25,0.45966,12,-0.6487
ENSG00000163904,SENP2,48,-0.2728,71,0.41518,67,0.23632,65,0.19494,53,-0.1346,52,-0.1521,57,-0.0186,40,-0.5827,40,-0.5574
ENSG00000136527,TRA2B,80,-0.2388,93,-0.0167,109,0.24072,69,-0.4679,118,0.36402,71,-0.4424,112,0.29115,104,0.16035,89,-0.0834
ENSG00000244405,ETV5,74,0.64519,58,0.30458,26,-0.9660,62,0.36582,23,-1.1531,44,-0.1930,14,-1.8811,54,0.12876,75,0.66561
ENSG00000058866,DGKG,93,1.12387,14,-1.9962,91,1.09527,17,-1.5624,31,-0.6147,35,-0.4472,28,-0.7891,58,0.33209,120,1.58041
ENSG00000090520,DNAJB11,20,-0.3763,24,-0.0947,30,0.22919,20,-0.3814,21,-0.3253,29,0.21066,21,-0.3326,40,0.70936,28,0.16212
ENSG00000156976,EIF4A2,873,0.39557,1025,0.88712,357,-1.0022,663,-0.0459,537,-0.3749,1158,0.86683,159,-2.2023,265,-1.4479,419,-0.7558
ENSG00000073849,ST6GAL1,44,0.96906,23,-0.1044,17,-0.5630,22,-0.1662,34,0.56150,33,0.50358,11,-1.1061,28,0.22613,8,-1.6645
ENSG00000157005,SST,110,1.19486,60,0.24289,15,-1.9379,67,0.36165,144,1.68574,64,0.28712,0,-8.9587,8,-2.8140,0,-7.1862
ENSG00000113916,BCL6,26,-1.2005,60,0.09404,104,0.97415,30,-0.9874,47,-0.2984,21,-1.5186,54,-0.0903,52,-0.1458,116,1.15928
ENSG00000145012,LPP,29,-0.7379,39,-0.3579,84,0.92244,40,-0.2772,69,0.59918,15,-1.7569,65,0.51415,42,-0.1855,60,0.38388
ENSG00000152492,CCDC50,40,-0.2315,48,0.04109,67,0.58308,37,-0.3583,50,0.10919,26,-0.8956,69,0.62944,40,-0.2549,41,-0.1862
ENSG00000114279,FGF12,421,0.73611,428,1.03884,62,-2.2050,206,-0.4134,218,-0.3248,458,0.87763,44,-2.6911,122,-1.2090,133,-1.0818
ENSG00000127249,ATP13A4,4,-3.3028,14,-1.5988,158,2.71386,14,-1.3881,75,1.22223,3,-3.5648,28,-0.3595,8,-2.2715,62,0.89384
ENSG00000198836,OPA1,164,0.34813,196,0.85566,96,-0.5013,131,-0.0190,93,-0.5535,160,0.30251,57,-1.2878,38,-1.8971,128,-0.0525
ENSG00000114315,HES1,6,-2.7007,16,-1.4594,166,2.79245,12,-1.6022,68,1.03068,11,-1.8277,25,-0.5552,29,-0.3278,36,-0.0310
ENSG00000133657,ATP13A3,35,0.01604,34,-0.0075,39,0.19615,32,-0.1346,25,-0.4936,17,-1.0346,27,-0.3656,24,-0.5375,77,1.32981
ENSG00000041802,LSG1,24,-0.0278,37,0.88496,24,-0.0199,15,-0.7783,16,-0.6738,14,-0.8624,22,-0.1989,30,0.30890,15,-0.7762
ENSG00000114331,ACAP2,88,0.62685,29,-1.2587,110,0.99766,25,-1.3352,60,-0.0016,19,-1.7101,85,0.56572,45,-0.4516,138,1.39868
ENSG00000184203,PPP1R2,95,0.33125,124,1.05356,31,-1.3982,51,-0.6336,68,-0.1941,105,0.50925,35,-1.2154,34,-1.2541,56,-0.4788
ENSG00000189058,APOD,390,0.37994,112,-1.7539,167,-0.9469,215,-0.5575,221,-0.5121,129,-1.3298,1538,3.05678,175,-0.8708,210,-0.5961
ENSG00000061938,TNK2,110,0.78848,51,-0.5214,69,0.03194,121,0.95043,62,-0.1339,53,-0.3833,42,-0.7455,79,0.24956,55,-0.3319
ENSG00000072274,TFRC,37,0.20326,46,0.71651,37,0.22262,17,-0.9622,35,0.13575,20,-0.7289,16,-1.1057,15,-1.1588,43,0.43394
ENSG00000161217,PCYT1A,43,0.18248,29,-0.4989,19,-1.0908,26,-0.6173,53,0.49803,28,-0.5060,58,0.64743,72,1.02291,37,-0.0426
ENSG00000213123,TCTEX1D2,16,-1.1306,48,0.67456,26,-0.4146,21,-0.7290,52,0.66074,80,1.39123,9,-2.0151,18,-1.0200,15,-1.2717
ENSG00000163960,UBXN7,89,0.77820,43,-0.4554,30,-0.9400,18,-1.7171,44,-0.3600,28,-1.0344,118,1.27459,60,0.13757,89,0.78596
ENSG00000163961,RNF168,122,0.87438,52,-0.5872,48,-0.6166,74,0.04950,37,-1.0115,53,-0.4630,83,0.24116,153,1.26898,59,-0.2914
ENSG00000174013,FBXO45,62,0.30131,69,0.61807,16,-1.7144,37,-0.5151,26,-1.0495,60,0.25263,53,0.06523,59,0.23420,44,-0.2510
ENSG00000163964,PIGX,169,1.00441,106,0.28752,80,-0.2178,52,-0.8826,61,-0.6276,100,0.14064,68,-0.4558,42,-1.1935,119,0.42504
ENSG00000174007,CEP19,17,-0.1171,31,1.09088,5,-1.9197,20,0.10765,8,-1.3264,20,0.09520,7,-1.3619,23,0.30169,13,-0.4902
ENSG00000180370,PAK2,106,0.57451,55,-0.5517,106,0.57174,38,-1.0158,82,0.14622,27,-1.5155,189,1.57748,54,-0.5013,50,-0.6253
ENSG00000119231,SENP5,81,0.26336,68,-0.0130,42,-0.7388,65,-0.0907,51,-0.4470,35,-1.0459,58,-0.2549,103,0.65541,115,0.83736
ENSG00000114503,NCBP2,64,0.27584,50,-0.1360,57,0.09025,48,-0.1833,92,0.87378,72,0.45819,48,-0.1816,32,-0.7906,29,-0.9535
ENSG00000270170,NCBP2AS2,40,0.03314,55,0.72984,15,-1.4714,38,-0.0612,62,0.74556,65,0.83661,15,-1.4696,3,-3.7528,27,-0.5452
ENSG00000075711,DLG1,217,0.83381,112,-0.2889,62,-1.1305,66,-1.0479,66,-1.0485,73,-0.8984,245,1.04432,205,0.74375,161,0.34372
ENSG00000161267,BDH1,21,-0.6428,48,0.82485,31,-0.0878,35,0.09720,43,0.44719,53,0.78413,11,-1.5982,2,-3.9580,19,-0.8434
ENSG00000145016,RUBCN,33,-0.5178,57,0.42239,24,-1.0301,29,-0.7077,49,0.09859,26,-0.9057,38,-0.3008,54,0.24991,86,1.00479
ENSG00000122068,FYTTD1,66,0.42420,46,-0.1742,59,0.24452,37,-0.5022,45,-0.1851,68,0.47077,61,0.30026,23,-1.2081,60,0.25640
ENSG00000186001,LRCH3,39,0.05551,23,-0.9013,40,0.11771,22,-0.8408,17,-1.2305,16,-1.2682,70,1.02290,85,1.37405,55,0.61031
ENSG00000182899,RPL35A,229,-1.1611,332,-0.7142,541,0.17048,736,0.67361,916,1.04585,1026,1.24523,480,-0.0198,222,-1.2065,205,-1.3259
ENSG00000185621,LMLN,24,0.69441,17,0.11812,21,0.45672,5,-1.7752,1,-3.7808,16,0.05009,14,-0.1520,5,-1.5986,36,1.38260
ENSG00000182903,ZNF721,62,0.15973,72,0.54134,23,-1.3513,34,-0.7514,24,-1.2844,40,-0.4992,64,0.21177,60,0.12219,89,0.76457
ENSG00000174227,PIGG,35,0.71649,23,0.11090,13,-0.7875,9,-1.2672,27,0.28436,11,-1.0206,18,-0.2832,1,-4.0082,59,1.64575
ENSG00000273238,TMEM271,63,0.60704,38,-0.2633,57,0.42977,62,0.58666,67,0.71440,59,0.48202,2,-4.5037,20,-1.1439,33,-0.4256
ENSG00000169020,ATP5ME,324,-0.8506,493,-0.2473,600,0.10919,695,0.34484,901,0.77491,1060,1.05445,604,0.11943,312,-0.9077,189,-1.6604
ENSG00000185619,PCGF3,49,0.42762,49,0.55034,31,-0.3217,36,-0.0598,29,-0.4191,35,-0.1301,18,-1.1507,29,-0.4128,41,0.13704
ENSG00000249592,AC139887.2,8,-1.1137,7,-1.5637,1,-3.8998,7,-1.4386,0,-5.5659,0,-4.4674,25,0.54404,84,2.89849,47,1.65911
ENSG00000168993,CPLX1,128,-0.3113,283,1.37154,87,-0.9055,331,1.24326,135,-0.2343,106,-0.6052,3,-5.6423,46,-1.8651,38,-2.1445
ENSG00000178950,GAK,75,0.71702,51,0.09869,33,-0.6021,62,0.41760,35,-0.4774,47,-0.0267,27,-0.8756,32,-0.6485,66,0.50979
ENSG00000127419,TMEM175,37,0.44174,28,0.01089,37,0.42734,15,-0.9535,32,0.20756,17,-0.7579,13,-1.1985,36,0.39469,37,0.46455
ENSG00000127418,FGFRL1,1,-3.9530,17,-0.5284,104,2.82546,14,-0.6964,31,0.50463,5,-2.0600,18,-0.3617,4,-2.5843,19,-0.2403
ENSG00000159692,CTBP1,148,0.08514,184,0.55975,171,0.31024,157,0.17438,101,-0.5161,143,0.03227,48,-1.6158,115,-0.3180,112,-0.3574
ENSG00000090316,MAEA,40,-0.1602,72,1.06641,31,-0.5738,63,0.56994,20,-1.1831,46,0.06607,23,-1.0162,3,-3.7150,46,0.05578
ENSG00000163950,SLBP,75,0.41560,78,0.62063,29,-1.0345,43,-0.4643,73,0.37550,68,0.25126,28,-1.1247,47,-0.3325,41,-0.5519
ENSG00000168936,TMEM129,11,-0.6176,18,0.13145,35,1.21751,17,0.08084,14,-0.2546,16,-0.0887,17,0.05912,8,-0.9916,10,-0.7048
ENSG00000068078,FGFR3,13,-3.3936,58,-1.4115,519,2.51413,36,-1.9502,271,1.23242,25,-2.4570,78,-0.7886,44,-1.6258,262,1.17290
ENSG00000168924,LETM1,48,0.16196,42,-0.0371,67,0.72063,39,-0.1549,35,-0.3230,30,-0.5457,22,-1.0363,53,0.33447,53,0.32389
ENSG00000109685,NSD2,87,0.38818,73,0.11043,70,0.03986,68,-0.0055,45,-0.6645,62,-0.1579,47,-0.5944,69,0.02048,88,0.39874
ENSG00000185049,NELFA,19,-0.0226,21,0.20993,16,-0.2107,14,-0.4350,18,-0.0941,13,-0.5208,15,-0.3145,17,-0.1502,32,0.83681
ENSG00000243449,C4orf48,237,-0.3398,270,-0.1731,261,-0.1922,356,0.30036,422,0.58203,397,0.47788,449,0.68336,176,-0.7975,135,-1.1948
ENSG00000185818,NAT8L,89,-1.2797,289,0.73957,278,0.49124,267,0.42990,175,-0.2500,191,-0.1094,33,-2.7500,111,-0.9379,240,0.25765
ENSG00000123933,MXD4,23,-0.8609,24,-0.9219,60,0.65278,32,-0.3386,80,1.15946,24,-0.7685,33,-0.2738,51,0.40804,62,0.72539
ENSG00000159733,ZFYVE28,36,0.83850,21,-0.0067,21,-0.0431,10,-1.0939,18,-0.2660,14,-0.6873,7,-1.6879,13,-0.7345,53,1.50643
ENSG00000063978,RNF4,55,0.08758,73,0.70631,25,-1.1267,45,-0.2206,62,0.26808,43,-0.2973,26,-1.0455,25,-1.0996,74,0.55376
ENSG00000125386,FAM193A,38,0.14235,27,-0.4655,56,0.78779,16,-1.1605,17,-1.0612,11,-1.7525,56,0.76130,51,0.62696,55,0.74719
ENSG00000087266,SH3BP2,0,-6.4239,14,-0.7946,75,2.16774,20,-0.0981,36,0.83965,3,-2.8780,10,-1.0826,0,-6.9464,52,1.44931
ENSG00000087274,ADD1,243,0.03747,238,0.00905,337,0.56571,205,-0.2281,227,-0.0717,201,-0.2645,176,-0.4702,238,0.00195,270,0.20390
ENSG00000109736,MFSD10,58,1.14106,18,-0.8072,35,0.31928,24,-0.2756,20,-0.5732,26,-0.1423,6,-2.3739,13,-1.1950,79,1.72738
ENSG00000087269,NOP14,34,0.26237,27,-0.1045,32,0.15049,19,-0.6055,6,-2.2061,17,-0.7751,38,0.44126,49,0.86497,39,0.48399
ENSG00000125388,GRK4,23,-0.2817,16,-1.0034,43,0.70293,44,0.76303,32,0.21105,11,-1.3836,25,-0.1520,56,1.15181,23,-0.2752
ENSG00000197386,HTT,78,0.44604,74,0.46934,65,0.16030,67,0.20892,42,-0.5354,66,0.18423,21,-1.5275,64,0.12366,23,-1.4257
ENSG00000159788,RGS12,75,0.94346,27,-0.8191,16,-1.4662,35,-0.2859,72,0.87322,59,0.54670,36,-0.2684,26,-0.7254,64,0.66348
ENSG00000163956,LRPAP1,91,-0.2041,138,0.61813,89,-0.2320,91,-0.1963,140,0.49510,147,0.57237,51,-1.0802,22,-2.2997,89,-0.2404
ENSG00000132406,TMEM128,37,0.87627,18,-0.2981,9,-1.3244,20,-0.1005,45,1.21157,27,0.33596,32,0.62191,3,-2.6567,9,-1.3247
ENSG00000145220,LYAR,9,-0.9542,6,-1.5865,19,0.19687,3,-2.5737,9,-0.8875,4,-1.8708,34,1.19172,47,1.79279,36,1.31646
ENSG00000168824,NSG1,50,-0.8658,178,1.73002,37,-1.3202,82,-0.0972,55,-0.7141,146,0.83243,4,-4.4827,21,-2.1213,32,-1.5022
ENSG00000168818,STX18,23,0.00066,22,-0.1408,20,-0.2183,6,-1.8831,42,0.95907,17,-0.4972,21,-0.1842,25,0.08635,37,0.74934
ENSG00000163132,MSX1,3,-2.6748,4,-2.4616,59,2.06984,1,-3.9028,46,1.59226,1,-3.6812,15,-0.2501,13,-0.5214,47,1.63042
ENSG00000072832,CRMP1,231,0.68673,189,0.45693,158,0.07007,144,-0.0735,191,0.37686,142,-0.1029,27,-2.5562,62,-1.3672,142,-0.0951
ENSG00000181215,C4orf50,23,0.06338,34,0.96648,15,-0.5531,47,1.23948,4,-2.4396,9,-1.3128,1,-4.5125,19,-0.2353,21,-0.0474
ENSG00000152969,JAKMIP1,93,1.09169,59,0.44964,40,-0.2626,57,0.26689,34,-0.5216,56,0.26471,4,-3.4679,26,-0.9137,36,-0.4198
ENSG00000109501,WFS1,23,-1.4906,46,-0.5925,205,2.06162,28,-1.2314,89,0.55271,27,-1.2930,30,-1.1445,11,-2.5142,141,1.35331
ENSG00000074211,PPP2R2C,167,-0.1044,240,0.62107,144,-0.3360,246,0.51431,166,-0.1167,211,0.26780,94,-0.9917,86,-1.1261,132,-0.4744
ENSG00000013288,MAN2B2,27,-0.4788,51,0.71508,27,-0.4681,28,-0.4099,45,0.33954,51,0.52132,16,-1.2587,21,-0.8169,33,-0.1449
ENSG00000179010,MRFAP1,459,0.01407,498,0.18202,356,-0.3860,399,-0.2089,657,0.59268,746,0.80667,489,0.11411,208,-1.2027,200,-1.2668
ENSG00000170846,AC093323.1,50,0.50442,36,-0.0530,27,-0.4822,34,-0.0970,31,-0.2619,91,1.53657,29,-0.3465,15,-1.2961,17,-1.1167
ENSG00000178988,MRFAP1L1,154,0.52511,144,0.54391,87,-0.3922,103,-0.1191,104,-0.1078,152,0.50039,108,-0.0415,49,-1.2634,34,-1.7835
ENSG00000186222,BLOC1S4,15,0.19660,20,0.85803,4,-1.5877,9,-0.5971,5,-1.4029,20,0.60237,13,-0.1158,4,-1.6537,17,0.37476
ENSG00000170871,KIAA0232,140,0.19929,138,0.21481,107,-0.2225,82,-0.6392,68,-0.9216,83,-0.6239,192,0.71336,127,0.04287,149,0.29326
ENSG00000132405,TBC1D14,37,-0.0370,36,-0.0651,35,-0.0942,33,-0.1886,41,0.14568,47,0.36231,29,-0.4125,34,-0.1734,48,0.39433
ENSG00000173011,TADA2B,50,1.41195,22,0.09458,13,-0.7320,24,0.22684,15,-0.4937,19,-0.1338,26,0.29674,9,-1.2046,9,-1.2063
ENSG00000109519,GRPEL1,33,-0.2915,58,0.81140,25,-0.7100,30,-0.4503,52,0.42032,55,0.50027,29,-0.5161,18,-1.2417,24,-0.8118
ENSG00000184985,SORCS2,27,-0.2602,31,-0.0428,45,0.53017,25,-0.3823,31,-0.0272,18,-0.8431,58,0.97938,21,-0.6709,33,0.03057
ENSG00000196526,AFAP1,17,-0.4574,24,0.08501,17,-0.4916,30,0.41269,18,-0.3899,20,-0.2241,10,-1.2703,26,0.20107,44,1.04452
ENSG00000163995,ABLIM2,20,-0.8948,56,0.96663,8,-2.1534,36,0.00230,36,-0.0054,86,1.45502,2,-4.2004,10,-1.8779,30,-0.2950
ENSG00000071127,WDR1,91,0.77262,39,-0.6823,95,0.84267,25,-1.2331,89,0.74278,32,-0.8660,48,-0.2648,53,-0.0924,71,0.36153
ENSG00000178163,ZNF518B,44,0.80281,24,-0.1692,17,-0.6458,28,0.09068,18,-0.6415,22,-0.3249,22,-0.2963,35,0.40591,35,0.42813
ENSG00000157869,RAB28,36,0.17636,37,0.30508,30,-0.1195,20,-0.7170,36,0.18049,21,-0.6223,33,0.03735,21,-0.6654,44,0.51516
ENSG00000038219,BOD1L1,573,0.30947,337,-0.6300,173,-1.5375,186,-1.4240,171,-1.5489,197,-1.3403,768,0.79521,1384,1.86028,728,0.70521
ENSG00000137449,CPEB2,93,1.21049,39,-0.2553,37,-0.3137,34,-0.4270,25,-0.9178,16,-1.5685,67,0.65778,19,-1.2993,85,1.04582
ENSG00000048342,CC2D2A,11,-1.0900,17,-0.4313,43,1.11201,15,-0.5755,53,1.47260,13,-0.8396,20,-0.1305,23,0.07124,11,-0.9877
ENSG00000118564,FBXL5,59,-0.2995,97,0.66533,53,-0.4494,55,-0.3862,87,0.31844,55,-0.3947,97,0.50725,38,-0.9715,45,-0.6973
ENSG00000237765,FAM200B,87,0.14356,83,0.06800,65,-0.3337,100,0.35833,78,-0.0430,87,0.12981,113,0.55102,60,-0.4532,42,-0.9798
ENSG00000169762,TAPT1,42,-0.1132,55,0.40189,45,-0.0074,58,0.41143,42,-0.1028,47,0.06613,54,0.28539,11,-2.0728,32,-0.5393
ENSG00000169744,LDB2,102,0.16192,162,1.30915,17,-2.5253,89,-0.0407,32,-1.5944,134,0.61476,3,-5.0637,33,-1.5660,113,0.32825
ENSG00000151552,QDPR,205,-0.1311,193,-0.2799,245,0.15274,275,0.33752,187,-0.2730,225,0.01888,464,1.22159,176,-0.3697,95,-1.3103
ENSG00000002549,LAP3,13,-1.7972,31,-0.6832,82,0.99886,31,-0.5859,93,1.21455,45,0.00422,39,-0.2235,34,-0.4125,62,0.52006
ENSG00000118579,MED28,36,-0.5887,47,-0.2015,77,0.61768,57,0.11166,45,-0.2591,40,-0.4249,29,-0.9191,82,0.71528,72,0.49475
ENSG00000163257,DCAF16,33,-0.2488,17,-1.4951,34,-0.2322,25,-0.6795,23,-0.8203,25,-0.6988,68,0.89845,81,1.20189,92,1.42760
ENSG00000178177,LCORL,4,-2.1310,15,-0.2048,5,-1.7681,8,-1.0212,11,-0.6645,11,-0.6309,46,1.68756,37,1.32616,17,0.02935
ENSG00000145147,SLIT2,20,-0.5305,63,1.96921,7,-2.1105,17,-0.7629,16,-0.8813,46,0.77710,5,-2.5458,10,-1.5336,4,-2.8066
ENSG00000163138,PACRGL,13,-0.6784,23,0.27267,19,-0.0715,14,-0.5465,27,0.47292,31,0.71401,15,-0.4752,7,-1.5862,26,0.39628
ENSG00000185774,KCNIP4,28,-1.5956,143,1.30414,21,-2.0574,34,-1.3275,74,-0.1483,192,1.45545,5,-4.0665,31,-1.4364,76,-0.0904
ENSG00000280650,KCNIP4-IT1,38,0.45923,17,-0.9144,0,-8.5917,4,-2.8206,1,-4.5979,9,-1.6730,6,-2.3834,17,-0.8113,190,3.85741
ENSG00000152990,ADGRA3,3,-3.0314,11,-1.5326,92,2.13336,10,-1.4720,56,1.19319,8,-1.7058,21,-0.3531,13,-1.0579,60,1.31430
ENSG00000109819,PPARGC1A,19,-1.1676,89,1.89883,25,-0.7784,23,-0.8755,37,-0.1587,33,-0.3720,4,-3.2751,24,-0.8304,23,-0.9216
ENSG00000109606,DHX15,55,0.10503,67,0.54420,41,-0.3711,42,-0.3210,42,-0.3216,39,-0.4257,63,0.32826,44,-0.2409,40,-0.3977
ENSG00000181982,CCDC149,26,0.26658,24,0.16720,16,-0.4814,19,-0.2399,29,0.44272,17,-0.3933,13,-0.8201,41,1.03177,9,-1.3538
ENSG00000053900,ANAPC4,16,-0.4020,27,0.62130,24,0.23017,7,-1.5254,14,-0.6108,12,-0.7639,16,-0.3549,24,0.29350,28,0.53419
ENSG00000250317,SMIM20,15,-1.1437,25,-0.4448,35,0.12790,33,0.04953,77,1.46811,68,1.24606,21,-0.6620,17,-1.0078,11,-1.5431
ENSG00000168214,RBPJ,151,0.09256,123,-0.2844,83,-0.8356,80,-0.9010,96,-0.6203,80,-0.8993,443,1.96616,167,0.24435,103,-0.5121
ENSG00000109689,STIM2,44,0.37555,44,0.50816,40,0.22387,22,-0.6895,13,-1.4305,15,-1.2199,35,0.03909,4,-3.1057,74,1.25597
ENSG00000169851,PCDH7,406,1.20419,288,0.82588,80,-1.3744,158,-0.3402,50,-2.0658,251,0.39129,30,-2.8078,102,-1.0089,222,0.19000
ENSG00000047365,ARAP2,114,-0.0612,60,-1.2151,144,0.31042,51,-1.2778,23,-2.4300,42,-1.5852,365,1.95789,213,0.96868,169,0.57432
ENSG00000181826,RELL1,6,-1.4398,13,-0.4573,25,0.60261,12,-0.4948,43,1.54043,12,-0.5578,27,0.69860,10,-0.8110,13,-0.4248
ENSG00000065882,TBC1D1,47,1.39684,17,-0.3092,40,1.09306,11,-0.8793,7,-1.4912,11,-0.8544,11,-0.9516,16,-0.3713,28,0.50351
ENSG00000109787,KLF3,51,0.95009,14,-1.2615,44,0.70513,19,-0.6252,47,0.81814,12,-1.3535,48,0.85522,8,-1.8494,42,0.63014
ENSG00000197712,FAM114A1,8,-0.7298,0,-4.3775,3,-2.3120,10,-0.4889,4,-1.5918,2,-2.5037,58,2.60514,59,2.63309,4,-1.7648
ENSG00000109790,KLHL5,63,0.55169,24,-1.1350,62,0.53829,44,-0.0182,23,-1.0207,16,-1.5484,63,0.55528,101,1.36299,47,0.10152
ENSG00000157796,WDR19,15,-0.5234,30,0.66360,6,-1.7688,5,-2.0474,24,0.17459,7,-1.6274,14,-0.6330,30,0.54381,46,1.22622
ENSG00000035928,RFC1,125,-0.0281,77,-0.9222,87,-0.5962,36,-1.8984,75,-0.8215,63,-1.0845,391,1.94812,206,0.78098,187,0.62578
ENSG00000163682,RPL9,647,-0.6712,712,-0.6311,1008,0.01986,1496,0.66169,1855,1.02747,1740,0.91695,971,-0.0392,690,-0.5730,411,-1.3590
ENSG00000121897,LIAS,27,0.50259,21,0.14235,28,0.52279,15,-0.4097,11,-0.8812,8,-1.4040,24,0.29887,33,0.80274,9,-1.2054
