Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000169230,PRELID1,50,-0.7330,34,-1.2862,74,-0.1330,102,0.51576,116,0.69428,55,-0.5774,52,-0.6719
ENSG00000169223,LMAN2,25,-0.8571,30,-0.5866,52,0.29762,50,0.27811,31,-0.5754,67,0.68573,43,-0.0197
ENSG00000169220,RGS14,5,-1.8082,5,-1.8720,30,0.87438,18,-0.0459,31,0.91273,7,-1.3823,12,-0.7041
ENSG00000131187,F12,16,-0.3612,13,-0.6085,35,1.06857,22,0.22867,21,0.08987,8,-1.2967,2,-2.9629
ENSG00000198055,GRK6,22,0.11269,12,-0.8358,11,-0.9324,26,0.51383,22,0.12030,35,0.91324,9,-1.1429
ENSG00000131188,PRR7,15,-0.9883,13,-1.1406,41,0.71124,21,-0.5156,35,0.37970,41,0.59904,24,-0.2366
ENSG00000113758,DBN1,77,0.16202,70,-0.0049,91,0.47742,57,-0.3800,71,0.04197,69,-0.0072,55,-0.3642
ENSG00000183258,DDX41,42,-0.3587,32,-0.7691,46,-0.2106,64,0.39115,45,-0.2695,77,0.61461,54,0.03675
ENSG00000146067,FAM193B,22,-0.4623,41,0.52061,34,0.23654,29,0.00604,30,0.04329,30,0.03258,15,-1.0294
ENSG00000184840,TMED9,44,-0.2612,29,-0.9116,72,0.60557,51,-0.0318,35,-0.6399,84,0.77872,46,-0.1975
ENSG00000027847,B4GALT7,32,0.61393,16,-0.5122,20,-0.1340,31,0.73031,19,-0.2695,16,-0.5003,6,-1.7878
ENSG00000170074,FAM153A,4,-2.4909,47,1.06307,36,0.71968,22,-0.2224,18,-0.4732,40,0.81980,2,-3.2319
ENSG00000204677,FAM153CP,12,-2.2580,245,2.77362,71,0.47455,18,-1.9181,38,-0.5916,49,-0.1619,22,-1.3941
ENSG00000145916,RMND5B,25,-0.1501,17,-0.7781,37,0.47147,26,-0.1795,27,-0.0903,33,0.24186,31,0.14404
ENSG00000145912,NHP2,79,-0.8302,50,-1.5159,147,0.15929,157,0.31690,178,0.51019,80,-0.8025,150,0.16982
ENSG00000197451,HNRNPAB,68,0.24172,30,-0.9941,58,-0.0179,78,0.62351,40,-0.6450,74,0.39396,38,-0.6544
ENSG00000113240,CLK4,6,-2.5490,82,1.55591,59,1.15183,29,-0.1935,9,-1.9271,27,-0.2620,16,-1.0418
ENSG00000176783,RUFY1,47,0.77347,36,0.35748,14,-1.1407,18,-0.8559,18,-0.8023,77,1.64933,40,0.52056
ENSG00000169045,HNRNPH1,94,-0.6337,134,-0.0955,196,0.58883,173,0.41283,108,-0.4748,108,-0.4221,98,-0.5709
ENSG00000127022,CANX,884,1.05272,638,0.50304,337,-0.5569,442,-0.1103,253,-1.0262,481,0.04422,633,0.49015
ENSG00000161013,MGAT4B,21,-0.7734,19,-0.9386,45,0.48824,28,-0.3914,37,0.09611,54,0.73342,38,0.16298
ENSG00000161011,SQSTM1,112,-0.6700,98,-0.8769,165,-0.0776,215,0.45230,174,0.00879,160,-0.1221,208,0.29531
ENSG00000161010,MRNIP,9,-0.9080,22,0.43401,12,-0.4842,18,0.17632,22,0.48185,13,-0.3281,15,-0.1053
ENSG00000197226,TBC1D9B,26,-1.3421,46,-0.4974,70,0.18819,63,-0.0133,71,0.19529,75,0.27411,78,0.33860
ENSG00000113269,RNF130,64,-0.5764,95,0.03616,106,0.24861,72,-0.4673,81,-0.2367,106,0.21455,162,0.92194
ENSG00000050748,MAPK9,217,0.04677,169,-0.3433,235,0.19535,257,0.41229,219,0.06902,185,-0.2009,66,-1.7698
ENSG00000113300,CNOT6,18,-0.4691,24,0.03338,22,-0.1299,12,-1.1455,15,-0.7261,78,2.05167,30,0.37138
ENSG00000131446,MGAT1,18,-0.9441,19,-0.8892,32,-0.1323,32,-0.1188,31,-0.1891,64,1.02181,54,0.72926
ENSG00000278970,HEIH,15,-0.7583,22,-0.1500,29,0.27682,18,-0.5574,23,-0.1169,53,1.25062,23,-0.1241
ENSG00000250222,AC008443.5,9,-1.1702,4,-2.2189,4,-2.3782,25,0.43475,41,1.31055,15,-0.4873,31,0.66845
ENSG00000146063,TRIM41,33,-0.4374,41,-0.0694,34,-0.4005,39,-0.1884,49,0.23159,51,0.26105,66,0.68615
ENSG00000204628,RACK1,119,-1.1801,145,-0.8894,190,-0.5109,266,0.07137,355,0.59435,329,0.39665,343,0.46652
ENSG00000183718,TRIM52,17,-0.5520,46,1.04298,20,-0.3461,29,0.35863,8,-1.7190,32,0.44086,29,0.29142
ENSG00000248275,TRIM52-AS1,3,-2.5266,14,-0.4116,19,0.07862,7,-1.4956,22,0.37969,34,1.03997,42,1.41697
ENSG00000112679,DUSP22,24,-0.3827,8,-2.0652,34,0.17124,40,0.54153,30,-0.0817,25,-0.3210,36,0.22325
ENSG00000112685,EXOC2,15,-0.6796,23,-0.0449,24,0.08693,23,-0.0227,15,-0.7321,44,1.05374,26,0.19006
ENSG00000124535,WRNIP1,66,0.23356,42,-0.4784,71,0.40696,65,0.26607,46,-0.3604,62,0.13499,27,-1.1559
ENSG00000124570,SERPINB6,10,-1.7801,37,0.14252,13,-1.4761,25,-0.5295,31,-0.1595,48,0.56691,111,2.07987
ENSG00000124588,NQO2,40,-0.6051,61,0.05622,52,-0.2033,79,0.63413,70,0.31393,36,-0.7331,26,-1.2162
ENSG00000137267,TUBB2A,825,-0.1897,411,-1.2564,1450,0.83015,1335,0.77673,666,-0.5704,457,-1.0967,307,-1.6916
ENSG00000137285,TUBB2B,41,-2.2451,47,-2.0479,34,-2.6242,86,-1.3227,277,0.79222,597,2.09515,425,1.43916
ENSG00000180822,PSMG4,12,-1.1264,12,-1.0221,37,0.73695,29,0.30936,24,-0.0075,23,-0.0969,15,-0.7754
ENSG00000137266,SLC22A23,29,-0.1823,37,0.19363,44,0.53749,33,-0.0041,25,-0.4297,28,-0.2176,29,-0.2105
ENSG00000145945,FAM50B,12,-0.5686,5,-1.7310,29,0.92916,17,-0.0339,20,0.23276,16,-0.1189,10,-0.9019
ENSG00000112739,PRPF4B,204,0.43179,299,1.07429,150,-0.0737,119,-0.5145,99,-0.7614,176,0.19261,183,0.25303
ENSG00000198721,ECI2,15,-1.0347,19,-0.6812,17,-0.9305,18,-0.8934,40,0.55997,52,0.92108,71,1.46560
ENSG00000153046,CDYL,70,0.79002,38,-0.2231,24,-0.9989,26,-0.8942,61,0.61763,27,-0.7219,93,1.26984
ENSG00000214113,LYRM4,48,0.05937,33,-0.5348,50,0.10650,54,0.31261,56,0.33004,20,-1.2717,37,-0.3631
ENSG00000124785,NRN1,345,0.37204,84,-1.7907,262,-0.0765,342,0.45716,381,0.60629,145,-0.9831,128,-1.1727
ENSG00000216863,LY86-AS1,25,-0.3017,64,1.23954,47,0.79076,33,0.13614,20,-0.6854,8,-2.0133,6,-2.3811
ENSG00000124783,SSR1,109,0.16266,99,-0.0013,110,0.19332,99,0.00370,59,-0.8600,126,0.38503,117,0.27706
ENSG00000124784,RIOK1,53,0.85042,41,0.45475,29,-0.1126,32,0.07780,12,-1.4798,37,0.28352,31,-0.0096
ENSG00000168566,SNRNP48,35,0.76181,74,2.11375,12,-1.0166,7,-1.8066,17,-0.3979,22,-0.0178,30,0.48751
ENSG00000239264,TXNDC5,13,-0.6784,24,0.31762,27,0.53120,15,-0.5346,13,-0.7255,24,0.26347,35,0.88637
ENSG00000124802,EEF1E1,35,-0.3296,28,-0.6746,53,0.35614,71,1.06431,30,-0.6219,17,-1.4153,21,-1.1179
ENSG00000111845,PAK1IP1,70,0.70081,65,0.58066,45,-0.0205,46,0.01355,30,-0.7035,45,-0.0229,33,-0.4983
ENSG00000111843,TMEM14C,21,-1.5982,26,-1.2316,63,0.09823,74,0.46986,56,-0.0854,74,0.34436,70,0.26629
ENSG00000137210,TMEM14B,37,-0.8720,14,-2.2781,66,0.00397,75,0.27152,89,0.56309,74,0.18668,61,-0.1099
ENSG00000224531,SMIM13,128,0.04438,81,-0.6528,144,0.26563,152,0.41288,110,-0.2124,128,0.04959,66,-0.9824
ENSG00000205269,TMEM170B,57,-0.2845,37,-0.9396,77,0.21719,75,0.18218,71,0.05406,97,0.55835,41,-0.7812
ENSG00000095951,HIVEP1,64,1.05785,73,1.28736,23,-0.6296,21,-0.8274,32,-0.0994,31,-0.1505,28,-0.2611
ENSG00000112137,PHACTR1,408,0.80589,265,0.09843,217,-0.2397,209,-0.3397,313,0.41249,162,-0.6725,220,-0.1975
ENSG00000145979,TBC1D7,11,-1.0183,8,-1.5653,27,0.35140,35,0.98899,18,-0.3288,15,-0.5764,14,-0.6604
ENSG00000145990,GFOD1,371,0.50844,266,-0.0269,375,0.59500,224,-0.3638,271,-0.0008,242,-0.1773,137,-1.0474
ENSG00000124523,SIRT5,24,-0.4962,52,0.76119,26,-0.3644,44,0.61241,36,0.17015,11,-1.5833,16,-1.0872
ENSG00000225921,NOL7,159,0.51280,119,0.04206,65,-0.9507,100,-0.2857,140,0.34462,126,0.13846,158,0.50373
ENSG00000010017,RANBP9,57,-0.4878,51,-0.6525,92,0.29648,97,0.45088,86,0.16797,56,-0.5267,48,-0.7628
ENSG00000050393,MCUR1,46,-0.2464,39,-0.5283,50,-0.1559,52,-0.0967,70,0.45056,43,-0.3677,76,0.53595
ENSG00000112149,CD83,17,-1.2966,25,-0.7280,37,-0.1302,82,1.75793,25,-0.7430,16,-1.3332,9,-2.2453
ENSG00000008083,JARID2,34,0.34254,45,0.82206,22,-0.3466,24,-0.2083,31,0.21270,14,-1.0199,27,0.01303
ENSG00000047579,DTNBP1,17,-1.8322,22,-1.4825,42,-0.5740,80,0.64124,90,0.79024,54,-0.1382,51,-0.2351
ENSG00000007944,MYLIP,22,0.12062,20,-0.0303,17,-0.3156,23,0.24586,12,-0.8655,10,-0.9855,44,1.29174
ENSG00000124788,ATXN1,128,0.13307,113,-0.0632,112,-0.0803,110,-0.1271,136,0.26338,84,-0.5145,140,0.28406
ENSG00000112186,CAP2,384,0.68298,209,-0.2947,450,1.10871,211,-0.3400,189,-0.4912,200,-0.3651,70,-1.9509
ENSG00000137414,FAM8A1,61,0.46483,25,-0.9091,46,0.02115,46,0.00536,43,-0.1072,78,0.87395,22,-1.0927
ENSG00000124789,NUP153,18,-0.3837,16,-0.6138,27,0.24376,29,0.44732,18,-0.4664,28,0.25941,19,-0.2947
ENSG00000137177,KIF13A,27,-0.1255,57,1.09795,23,-0.4063,11,-1.6429,20,-0.6540,36,0.34040,82,1.75839
ENSG00000137364,TPMT,22,-0.7631,25,-0.5712,35,-0.0722,31,-0.3252,54,0.70509,57,0.72853,27,-0.4464
ENSG00000124795,DEK,236,0.44538,251,0.54697,119,-0.6986,130,-0.5989,148,-0.3329,211,0.25716,350,1.10552
ENSG00000172201,ID4,8,-2.7378,26,-0.9760,12,-2.2360,7,-3.1508,32,-0.7316,170,2.17344,232,2.87044
ENSG00000112242,E2F3,32,0.16574,45,0.68937,51,1.04014,12,-1.4846,18,-0.7723,45,0.71035,23,-0.3507
ENSG00000124766,SOX4,20,-0.2885,25,0.06088,10,-1.4669,22,-0.1996,16,-0.6779,49,1.15285,55,1.37051
ENSG00000272168,CASC15,62,0.52906,71,0.76910,37,-0.3113,46,0.04768,41,-0.1427,25,-0.8685,38,-0.2495
ENSG00000152954,NRSN1,299,0.49383,177,-0.3438,145,-0.7069,265,0.38304,325,0.72774,54,-2.1171,154,-0.5548
ENSG00000124532,MRS2,6,-1.9602,15,-0.7055,34,0.65709,28,0.36143,25,0.14429,25,0.09123,10,-1.2970
ENSG00000112294,ALDH5A1,80,-0.3777,53,-0.9920,68,-0.6628,144,0.75782,97,-0.0816,134,0.44195,85,-0.2738
ENSG00000137261,KIAA0319,37,0.06691,28,-0.3437,28,-0.3637,56,1.03007,28,-0.3952,17,-1.1160,24,-0.5837
ENSG00000111802,TDP2,39,-0.5669,50,-0.1575,66,0.28587,75,0.62014,47,-0.3031,38,-0.6004,37,-0.6175
ENSG00000112304,ACOT13,15,-1.5212,9,-2.2286,21,-1.1177,66,1.04960,40,-0.0442,72,0.93266,35,-0.2420
ENSG00000112308,C6orf62,208,-0.0365,206,-0.0571,225,0.09660,222,0.07784,206,-0.0612,157,-0.4776,247,0.23553
ENSG00000111913,RIPOR2,50,-0.1618,75,0.48962,100,1.13892,38,-0.6964,29,-1.0669,67,0.31702,43,-0.3736
ENSG00000079691,CARMIL1,22,0.00057,38,0.87405,6,-2.1150,4,-2.6249,10,-1.2833,78,2.20604,61,1.72675
ENSG00000197061,HIST1H4C,49,-1.0318,39,-1.3712,61,-0.7723,86,-0.2099,139,0.68037,129,0.47981,181,1.04663
ENSG00000168298,HIST1H1E,62,2.31228,37,1.29461,8,-1.2171,2,-3.0677,10,-0.7775,7,-1.2185,35,1.18408
ENSG00000112763,BTN2A1,42,0.43893,38,0.27906,35,0.13982,36,0.22129,13,-1.4108,47,0.63455,21,-0.6469
ENSG00000182952,HMGN4,19,-0.7281,15,-1.0514,40,0.52308,37,0.44268,25,-0.3091,43,0.55432,12,-1.3691
ENSG00000181315,ZNF322,9,-1.0985,24,0.31499,16,-0.3340,23,0.39458,17,-0.2529,26,0.44693,19,-0.0596
ENSG00000269293,ZSCAN16-AS1,38,-0.7030,40,-0.6176,37,-0.8001,57,-0.0767,102,1.02797,34,-0.8599,92,0.71978
ENSG00000204713,TRIM27,33,-0.1359,50,0.49594,50,0.58361,33,-0.2039,32,-0.2456,36,-0.0087,20,-0.9473
ENSG00000204681,GABBR1,348,-0.0367,276,-0.3992,468,0.49324,304,-0.3048,294,-0.3314,493,0.52157,369,0.05178
ENSG00000204655,MOG,2,-2.7182,46,1.68255,2,-3.0076,8,-1.3542,2,-2.8941,1,-4.1397,105,3.62639
ENSG00000206503,HLA-A,52,-0.9587,62,-0.6852,67,-0.6344,72,-0.5712,57,-0.8788,290,1.89343,200,1.20239
ENSG00000204619,PPP1R11,24,-1.3170,19,-1.6989,51,-0.2210,92,1.04647,62,0.13115,44,-0.4193,44,-0.4183
ENSG00000231074,HCG18,109,0.10325,245,1.47675,90,-0.2255,60,-0.9541,88,-0.2573,150,0.62875,81,-0.3506
ENSG00000241370,RPP21,11,-1.7279,18,-1.0975,35,-0.0863,43,0.29715,53,0.68799,42,0.20424,28,-0.3964
ENSG00000204592,HLA-E,12,-2.2600,31,-0.9284,9,-2.8055,16,-2.1628,30,-1.0591,154,1.71360,298,3.19604
ENSG00000204590,GNL1,252,0.79809,127,-0.3064,161,0.06729,150,-0.0543,165,0.11662,116,-0.4502,103,-0.6342
ENSG00000204576,PRR3,36,0.77808,24,0.10833,30,0.55469,22,-0.0124,23,0.04222,1,-4.0848,11,-1.0155
ENSG00000204574,ABCF1,225,0.83306,157,0.23571,139,0.04219,140,0.06354,78,-0.9167,125,-0.1197,128,-0.0861
ENSG00000204569,PPP1R10,63,0.01036,69,0.16524,68,0.15917,59,-0.1021,51,-0.3524,85,0.50687,53,-0.2558
ENSG00000204568,MRPS18B,37,-0.5149,38,-0.4419,39,-0.4481,54,0.10369,48,-0.1136,65,0.38726,86,0.84968
ENSG00000137343,ATAT1,39,-0.0872,44,0.10352,42,0.06272,50,0.41120,33,-0.3726,31,-0.4034,35,-0.2203
ENSG00000204564,C6orf136,31,-0.8394,32,-0.7698,76,0.64233,73,0.66326,49,-0.1562,28,-0.9708,27,-1.0281
ENSG00000204560,DHX16,28,0.26845,25,0.10967,31,0.48845,14,-0.9543,16,-0.5959,59,1.53137,11,-1.1584
ENSG00000196230,TUBB,355,-0.3518,203,-1.2016,581,0.49000,614,0.68940,405,-0.1616,261,-0.8224,252,-0.8752
ENSG00000137312,FLOT1,142,-0.5979,147,-0.5453,261,0.41058,279,0.61389,195,-0.1114,132,-0.7128,122,-0.8337
ENSG00000204580,DDR1,7,-2.4284,27,-0.4487,13,-1.6218,16,-1.3876,27,-0.4473,81,1.36809,149,2.58802
ENSG00000137411,VARS2,10,-0.7280,38,1.34137,16,-0.0649,14,-0.2962,18,0.17207,8,-0.9968,15,-0.1290
ENSG00000204525,HLA-C,25,-1.4089,33,-1.0088,26,-1.4520,71,0.20191,52,-0.3631,140,1.29574,139,1.28065
ENSG00000234745,HLA-B,25,-1.5986,40,-0.8785,36,-1.1074,33,-1.3429,83,0.28796,127,0.94895,250,2.22749
ENSG00000198563,DDX39B,43,-1.2211,95,-0.0110,108,0.21714,106,0.21278,68,-0.5754,144,0.66533,99,0.04817
ENSG00000213760,ATP6V1G2,230,-0.2126,115,-1.2660,304,0.25362,336,0.50430,311,0.29670,191,-0.5012,126,-1.1348
ENSG00000204469,PRRC2A,56,-0.9287,42,-1.3463,96,-0.0993,92,-0.1952,130,0.44293,163,0.77349,129,0.38849
ENSG00000204463,BAG6,71,-0.3470,45,-1.0414,86,-0.0541,103,0.28200,107,0.32538,93,0.06393,77,-0.2237
ENSG00000204438,GPANK1,22,0.16378,11,-0.9589,15,-0.5347,23,0.22933,23,0.21301,7,-1.5123,39,1.06767
ENSG00000204435,CSNK2B,76,-0.6987,71,-0.8162,127,0.10174,147,0.42055,136,0.22954,111,-0.1227,93,-0.3947
ENSG00000204427,ABHD16A,29,-0.5081,27,-0.5839,49,0.34955,54,0.62869,32,-0.3887,36,-0.1668,25,-0.7211
ENSG00000213722,DDAH2,4,-2.1708,7,-1.4531,5,-1.8498,7,-1.5129,27,0.72919,37,1.15266,65,2.21944
ENSG00000204394,VARS,19,-0.8532,28,-0.2608,37,0.19235,42,0.52601,29,-0.2231,39,0.27504,18,-0.9411
ENSG00000204392,LSM2,28,0.11542,13,-1.0504,24,-0.1568,27,0.08438,30,0.24906,9,-1.6364,47,0.98716
ENSG00000204389,HSPA1A,45,-1.4001,58,-1.0176,105,-0.1266,101,-0.2182,96,-0.2790,302,1.67254,133,0.26101
ENSG00000204388,HSPA1B,119,-0.3955,108,-0.5406,176,0.25242,222,0.80812,92,-0.8542,137,-0.1757,115,-0.4418
ENSG00000204387,SNHG32,4,-3.5186,12,-2.1637,26,-1.0784,47,-0.1561,112,1.57681,42,-0.2823,83,0.79541
ENSG00000204386,NEU1,31,-0.1977,18,-1.0543,44,0.40861,47,0.58982,27,-0.4619,39,0.14991,18,-1.0358
ENSG00000204371,EHMT2,98,0.38051,98,0.38538,60,-0.4261,64,-0.3539,75,-0.0575,86,0.17615,105,0.48857
ENSG00000204356,NELFE,51,-0.3816,70,0.09515,73,0.17715,59,-0.2045,52,-0.3898,89,0.49051,85,0.41555
ENSG00000204351,SKIV2L,24,-0.0392,17,-0.5571,24,0.00266,24,-0.0380,25,0.03802,30,0.31962,27,0.17329
ENSG00000204314,PRRT1,99,-0.2345,84,-0.4982,174,0.76522,130,0.24280,100,-0.2550,97,-0.2720,51,-1.2413
ENSG00000204310,AGPAT1,86,-0.2255,54,-0.9301,104,0.07793,128,0.53203,78,-0.4218,126,0.37999,79,-0.3589
ENSG00000204308,RNF5,29,-0.4054,20,-0.9676,31,-0.3592,43,0.23423,52,0.55781,21,-0.9467,56,0.59967
ENSG00000204287,HLA-DRA,3,-2.5539,9,-1.0566,1,-4.2953,3,-2.6990,30,0.91552,29,0.74172,90,2.93282
ENSG00000204256,BRD2,106,-0.1633,137,0.25037,88,-0.4807,112,-0.0902,122,0.06789,118,0.00757,172,0.62461
ENSG00000204231,RXRB,59,-0.1271,45,-0.5596,83,0.46992,68,0.09988,68,0.10658,57,-0.2010,40,-0.7139
ENSG00000112473,SLC39A7,60,0.81109,57,0.71559,20,-1.0049,30,-0.3362,26,-0.5398,62,0.88098,37,0.03390
ENSG00000204227,RING1,32,-0.7628,58,0.14924,51,-0.0444,56,0.14727,47,-0.1752,85,0.78432,36,-0.5864
ENSG00000223501,VPS52,12,-1.0894,29,0.18599,28,0.14067,26,0.01124,21,-0.3533,37,0.59007,29,0.19807
ENSG00000231500,RPS18,165,-2.1032,177,-2.0009,332,-1.1431,525,-0.4413,1420,1.52543,757,0.21411,1099,0.83047
ENSG00000227057,WDR46,34,0.15254,23,-0.4612,45,0.68821,30,-0.0653,24,-0.4338,29,-0.0963,26,-0.2422
ENSG00000204220,PFDN6,55,-0.0609,48,-0.2835,57,-0.0003,67,0.29840,55,-0.0913,50,-0.2240,55,-0.0559
ENSG00000231925,TAPBP,61,-0.5852,74,-0.2868,83,-0.1192,92,0.05200,91,0.04283,92,0.05130,129,0.60236
ENSG00000204209,DAXX,40,0.27199,34,0.01438,31,-0.1117,27,-0.3672,31,-0.1277,46,0.49651,41,0.33564
ENSG00000112511,PHF1,26,-0.5874,20,-0.9471,38,0.00558,50,0.59234,44,0.28461,31,-0.3064,23,-0.7294
ENSG00000112514,CUTA,104,-0.8532,93,-1.0195,195,0.13186,216,0.36150,198,0.15980,213,0.25937,147,-0.3275
ENSG00000197283,SYNGAP1,36,-0.5967,57,0.14508,93,1.09340,34,-0.7832,50,-0.0960,65,0.34871,30,-0.8443
ENSG00000137288,UQCC2,32,-0.8491,20,-1.5127,56,0.04181,67,0.41656,71,0.47304,26,-1.1468,70,0.37596
ENSG00000137309,HMGA1,39,-0.4775,21,-1.3680,53,-0.0058,58,0.19455,78,0.72002,40,-0.4537,46,-0.2373
ENSG00000186577,SMIM29,71,-0.2987,46,-0.9765,96,0.18522,110,0.49783,96,0.18288,47,-0.9323,73,-0.2550
ENSG00000272325,NUDT3,457,0.18746,388,-0.0709,348,-0.2687,347,-0.3023,493,0.35200,420,0.05454,477,0.25901
ENSG00000124614,RPS10,69,-1.9203,69,-1.9331,144,-0.8970,248,0.01244,516,1.46433,155,-0.7224,354,0.58505
ENSG00000124507,PACSIN1,281,0.14537,188,-0.4893,212,-0.3317,224,-0.2646,330,0.45787,360,0.54789,239,-0.1146
ENSG00000196821,ILRUN,147,0.29584,100,-0.3226,89,-0.5448,126,0.05434,160,0.48849,87,-0.5329,137,0.18145
ENSG00000124562,SNRPC,52,-0.1960,27,-1.1937,58,-0.0309,67,0.25078,58,-0.0162,86,0.61202,50,-0.2429
ENSG00000064995,TAF11,48,0.52205,46,0.44990,39,0.21092,25,-0.6211,29,-0.3092,53,0.69349,24,-0.5881
ENSG00000064999,ANKS1A,8,-1.7288,46,0.83935,17,-0.7980,41,0.88477,20,-0.5286,27,-0.0060,22,-0.3565
ENSG00000198755,RPL10A,109,-1.7218,153,-1.2148,207,-0.8217,294,-0.2678,699,1.44329,261,-0.4040,494,0.61932
ENSG00000096060,FKBP5,19,0.15214,20,0.29218,13,-0.4373,13,-0.4768,18,0.10845,20,0.28965,25,0.64796
ENSG00000096063,SRPK1,74,0.50597,87,0.77705,59,0.15509,55,0.05533,37,-0.6387,56,0.05490,18,-1.6161
ENSG00000112062,MAPK14,32,-0.4531,55,0.39666,61,0.66052,39,-0.1835,31,-0.5565,65,0.68199,17,-1.3441
ENSG00000096070,BRPF3,83,0.92210,40,-0.2442,58,0.38793,33,-0.6618,48,0.02444,51,0.11912,33,-0.5571
ENSG00000112078,KCTD20,59,0.19537,57,0.16628,39,-0.4775,61,0.33535,35,-0.6371,59,0.21812,62,0.28099
ENSG00000112081,SRSF3,140,-0.1863,113,-0.5178,151,-0.0652,161,0.05444,172,0.15988,172,0.14325,173,0.15412
ENSG00000124772,CPNE5,109,0.07056,101,-0.0446,204,1.30883,60,-1.0110,107,0.04370,82,-0.3790,54,-1.0241
ENSG00000137168,PPIL1,15,-1.3177,17,-1.1196,30,-0.2912,52,0.83013,40,0.23447,31,-0.2257,30,-0.2471
ENSG00000198663,C6orf89,127,0.29490,130,0.33054,134,0.42558,84,-0.4319,64,-0.8381,138,0.42849,119,0.19116
ENSG00000137409,MTCH1,411,-0.3258,297,-0.8280,611,0.33818,659,0.55362,479,-0.0981,426,-0.2728,279,-0.9227
ENSG00000112130,RNF8,88,0.50291,61,-0.0690,78,0.35030,69,0.16090,62,-0.0438,37,-0.8482,30,-1.1636
ENSG00000137200,CMTR1,34,0.04861,28,-0.2509,42,0.42645,27,-0.3781,27,-0.3668,61,0.99655,22,-0.6091
ENSG00000198937,CCDC167,12,-0.9983,13,-0.8569,24,0.03927,20,-0.3183,27,0.23511,29,0.34176,42,0.96250
ENSG00000156639,ZFAND3,11,-1.6598,23,-0.5890,34,0.02829,28,-0.3170,37,0.15398,53,0.74818,55,0.80592
ENSG00000183826,BTBD9,86,0.75180,50,-0.1275,68,0.40596,34,-0.8481,41,-0.4722,101,1.03349,38,-0.5445
ENSG00000124767,GLO1,114,-0.3942,85,-0.8357,127,-0.2469,209,0.76006,132,-0.1846,139,-0.0841,130,-0.1947
ENSG00000146122,DAAM2,14,-1.3079,36,0.12615,5,-2.9558,14,-1.4413,37,0.20648,5,-2.8231,181,3.29648
ENSG00000156564,LRFN2,19,-0.1362,17,-0.3120,32,0.82946,17,-0.2954,15,-0.5283,38,1.01488,5,-2.0670
ENSG00000124596,OARD1,32,0.28713,29,0.15948,19,-0.5862,29,0.14860,31,0.25736,24,-0.1799,23,-0.2568
ENSG00000214736,TOMM6,38,-1.3504,30,-1.7124,75,-0.3633,104,0.22806,144,0.81151,137,0.62191,68,-0.4957
ENSG00000112576,CCND3,63,-0.3943,35,-1.2750,126,0.81514,76,-0.1374,74,-0.1696,90,0.16858,79,-0.0467
ENSG00000048544,MRPS10,59,0.10515,62,0.17728,76,0.58191,63,0.26587,38,-0.6304,24,-1.2421,45,-0.3060
ENSG00000024048,UBR2,55,0.51087,89,1.31073,38,-0.1084,34,-0.3028,18,-1.3448,35,-0.2226,50,0.35084
ENSG00000124659,TBCC,14,-0.7729,9,-1.4848,34,0.70427,32,0.65703,20,-0.3006,20,-0.2450,11,-1.1843
ENSG00000112624,BICRAL,30,0.12921,37,0.47701,31,0.22255,28,0.06312,23,-0.3102,19,-0.5374,23,-0.2942
ENSG00000146223,RPL7L1,260,0.48606,193,0.00781,192,0.00310,166,-0.2851,147,-0.4568,275,0.58143,209,0.13303
ENSG00000137161,CNPY3,17,-0.6677,42,0.69145,41,0.76546,23,-0.3202,24,-0.2155,8,-1.7751,32,0.26933
ENSG00000112640,PPP2R5D,73,-0.1498,41,-1.0162,90,0.19709,113,0.72351,57,-0.5939,97,0.30227,41,-1.0307
ENSG00000124733,MEA1,54,-0.4598,37,-1.0228,61,-0.2988,100,0.66252,94,0.44568,51,-0.5449,51,-0.5641
ENSG00000124702,KLHDC3,245,-0.2364,175,-0.7524,297,0.07671,381,0.61450,316,0.18724,203,-0.5293,139,-1.1057
ENSG00000124541,RRP36,14,-0.7236,12,-0.9206,34,0.71981,23,0.00103,17,-0.4963,35,0.66564,20,-0.2229
ENSG00000137171,KLC4,7,-1.3470,11,-0.7548,13,-0.6077,24,0.54676,19,0.01980,37,1.09418,13,-0.5188
ENSG00000112651,MRPL2,50,0.01774,28,-0.8790,56,0.22490,64,0.53887,42,-0.2652,19,-1.4405,58,0.24697
ENSG00000112658,SRF,20,-0.3641,17,-0.6469,41,0.86835,15,-0.9669,27,0.10062,41,0.74096,23,-0.1497
ENSG00000112659,CUL9,33,0.05805,35,0.15113,46,0.69281,25,-0.4588,27,-0.2916,43,0.48409,18,-0.9028
ENSG00000112667,DNPH1,3,-3.6762,16,-1.4728,24,-0.9777,41,-0.1070,76,1.07776,74,0.86195,60,0.51079
ENSG00000146216,TTBK1,32,0.25935,29,0.05632,22,-0.3604,22,-0.4314,26,-0.0673,36,0.41065,43,0.72063
ENSG00000171467,ZNF318,70,0.94610,130,2.09385,24,-0.7894,23,-0.9680,20,-1.1195,51,0.42307,23,-0.8234
