Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000171497,PPID,36,-0.8051,26,-1.2720,44,-0.5342,71,0.28906,74,0.30148,74,0.43159
ENSG00000052795,FNIP2,105,0.48464,27,-1.6011,59,-0.4487,99,0.48449,120,0.69453,66,-0.3343
ENSG00000109756,RAPGEF2,79,-1.0083,66,-1.2570,137,-0.1768,201,0.56928,214,0.55180,146,-0.0790
ENSG00000168843,FSTL5,14,-1.2751,20,-0.6765,26,-0.3053,29,-0.1537,5,-2.7629,51,1.15543
ENSG00000164128,NPY1R,15,-0.4608,9,-1.1621,5,-2.1412,10,-1.1387,36,0.96047,35,1.42922
ENSG00000198498,TMA16,36,0.91043,16,-0.4057,17,-0.2652,22,0.11878,10,-1.0746,21,0.04342
ENSG00000145416,MARCH1,179,2.15322,34,-0.6308,22,-1.3626,55,0.13024,68,0.43923,32,-0.9341
ENSG00000170088,TMEM192,34,-0.0241,42,0.29167,35,6.81268,39,0.21365,25,-0.5039,33,-0.1401
ENSG00000109466,KLHL2,137,0.42395,52,-1.0826,56,-1.0360,85,-0.3852,208,1.11426,124,0.37593
ENSG00000052802,MSMO1,81,-0.4347,128,0.28375,51,-1.2017,78,-0.5751,82,-0.4069,164,1.05974
ENSG00000109472,CPE,420,-1.2015,1851,1.14519,646,-0.5939,631,-0.6879,1317,0.57294,1069,0.33650
ENSG00000196104,SPOCK3,423,2.59834,107,0.12952,104,0.08865,46,-1.3351,74,-0.4377,59,-1.0043
ENSG00000129116,PALLD,17,-0.4887,100,2.57209,38,0.88909,19,-0.4169,10,-1.2743,5,-2.4857
ENSG00000145439,CBR4,33,0.57733,18,-0.3513,22,-0.0658,22,-0.1174,16,-0.5757,25,0.17664
ENSG00000154447,SH3RF1,62,0.83273,40,0.14035,33,-0.2157,39,0.10866,25,-0.5887,33,-0.2136
ENSG00000137601,NEK1,91,0.44233,121,0.91811,63,-0.1381,100,0.77539,28,-1.3626,39,-1.0710
ENSG00000109572,CLCN3,143,0.10011,124,-0.1290,123,-0.1553,140,0.08566,132,-0.0228,137,0.03527
ENSG00000056050,HPF1,58,-0.2083,32,-1.1055,48,-0.5534,89,0.56703,51,-0.4248,75,0.24814
ENSG00000198948,MFAP3L,85,1.35457,59,0.73204,37,-0.0315,28,-0.5068,33,-0.2115,28,-0.5564
ENSG00000164104,HMGB2,51,0.18035,116,1.55663,40,-0.2424,48,0.07834,19,-1.3375,35,-0.5395
ENSG00000164105,SAP30,15,-0.2473,28,0.68478,20,0.17456,26,0.69595,11,-0.6941,11,-0.8823
ENSG00000164106,SCRG1,118,0.36287,392,2.55197,113,0.32786,59,-0.8249,39,-1.3215,43,-1.4635
ENSG00000145451,GLRA3,8,-1.9211,6,-2.1944,20,-0.5804,47,1.10852,106,2.29894,9,-1.9893
ENSG00000150625,GPM6A,705,-1.3319,1165,-0.5734,1218,-0.5466,1700,0.01578,2671,0.74200,2039,0.43367
ENSG00000150627,WDR17,20,-1.4126,38,-0.5058,37,-0.5834,63,0.35570,118,1.34111,48,-0.2028
ENSG00000129128,SPCS3,81,0.08219,44,-0.8601,53,-0.6083,58,-0.4999,116,0.65903,100,0.60667
ENSG00000218336,TENM3,16,-1.4791,8,-2.4679,18,-1.4068,54,0.44918,104,1.44749,48,0.23638
ENSG00000129187,DCTD,12,-1.3545,19,-0.7138,36,0.30003,34,0.22081,24,-0.3483,33,0.22688
ENSG00000151718,WWC2,22,0.02923,60,1.67554,13,-0.8119,32,0.77416,16,-0.4770,10,-1.3561
ENSG00000168556,ING2,27,-0.3449,25,-0.4769,36,0.10900,49,0.79711,43,0.38055,22,-0.8102
ENSG00000182552,RWDD4,19,0.30049,32,1.09069,14,-0.1858,13,-0.4384,18,0.19600,14,-0.2511
ENSG00000168538,TRAPPC11,20,-0.8700,22,-0.7176,21,-0.8339,35,0.01374,65,1.00801,41,0.37278
ENSG00000173320,STOX2,108,-0.3058,92,-0.5479,88,-0.6601,159,0.38329,124,-0.0865,149,0.28591
ENSG00000151726,ACSL1,143,2.77021,23,-0.4346,17,-0.9467,18,-0.9110,21,-0.6024,23,-0.5610
ENSG00000151729,SLC25A4,156,-0.9743,106,-1.5500,244,-0.3161,292,-0.0177,426,0.59335,370,0.52804
ENSG00000164323,CFAP97,123,1.33474,96,0.91050,47,-0.2634,76,0.66330,31,-0.8548,21,-1.7255
ENSG00000109762,SNX25,8,-1.6626,12,-0.9597,16,-0.6550,33,0.67652,26,0.16898,27,0.25948
ENSG00000186352,ANKRD37,18,-0.1603,31,0.66881,26,0.42752,8,-1.5105,23,0.19548,23,0.33950
ENSG00000109775,UFSP2,38,0.41419,38,0.43070,26,-0.1737,24,-0.3336,34,0.27331,28,-0.0609
ENSG00000154556,SORBS2,48,-1.1594,74,-0.5093,71,-0.6325,123,0.34198,285,1.71039,81,-0.5067
ENSG00000109794,FAM149A,16,-0.4680,20,-0.1344,36,0.91341,27,0.36766,24,0.14213,13,-1.0335
ENSG00000145476,CYP4V2,36,1.16746,72,2.48429,14,-0.3894,11,-0.7732,3,-2.5632,9,-1.1638
ENSG00000109536,FRG1,145,0.42533,115,0.05646,97,-0.2212,138,0.43337,104,-0.0934,89,-0.4388
ENSG00000164366,CCDC127,41,0.49950,20,-0.6640,15,-1.1131,42,0.65827,35,0.24856,28,-0.1879
ENSG00000073578,SDHA,77,-0.7036,52,-1.2869,128,0.07622,114,-0.1302,148,0.30145,148,0.43233
ENSG00000249915,PDCD6,71,-0.5322,52,-1.0072,95,-0.1044,77,-0.4813,123,0.32596,134,0.68536
ENSG00000180104,EXOC3,54,-0.1590,47,-0.3541,56,-0.0977,56,-0.1131,83,0.52572,62,0.10386
ENSG00000171368,TPPP,537,0.78510,210,-0.6960,302,-0.1530,264,-0.4134,235,-0.5280,396,0.41196
ENSG00000206077,ZDHHC11B,45,1.53441,10,-0.8216,10,-0.9094,14,-0.3919,20,0.20835,18,0.09915
ENSG00000028310,BRD9,77,0.23988,64,-0.0611,63,-0.0854,74,0.22755,58,-0.2075,62,-0.1503
ENSG00000049656,CLPTM1L,51,-0.3447,22,-1.6077,53,-0.3058,55,-0.2755,93,0.61356,81,0.57539
ENSG00000153395,LPCAT1,12,-1.5815,9,-1.9530,33,-0.0941,36,0.09028,46,0.43946,44,0.52313
ENSG00000171421,MRPL36,32,0.05372,9,-1.8276,37,0.30092,28,-0.1880,28,-0.1288,36,0.34254
ENSG00000145494,NDUFS6,130,-0.4979,215,0.28663,255,0.63662,137,-0.4939,163,-0.1532,180,0.01437
ENSG00000164151,ICE1,69,-0.0901,51,-0.5444,45,-0.8045,119,1.05202,79,0.12770,57,-0.5025
ENSG00000133398,MED10,45,-0.7849,31,-1.3155,70,-0.1222,61,-0.3832,85,0.20178,104,0.77567
ENSG00000215218,UBE2QL1,78,-1.5338,81,-1.4699,113,-1.0384,156,-0.5805,215,0.01312,374,1.48195
ENSG00000145545,SRD5A1,8,-2.2935,24,-0.7378,45,0.27427,34,-0.2066,15,-1.4381,55,0.87733
ENSG00000112941,TENT4A,12,-1.4853,15,-1.0960,27,-0.2737,28,-0.1811,44,0.54447,42,0.66104
ENSG00000078295,ADCY2,38,-1.5441,153,0.60939,91,-0.2320,145,0.67971,120,0.22102,81,-0.5197
ENSG00000124275,MTRR,42,1.02553,23,0.05146,19,-0.2561,19,-0.2882,37,0.80817,17,-0.4900
ENSG00000247516,MIR4458HG,35,0.21151,40,0.45217,41,0.52524,29,-0.0459,24,-0.3606,23,-0.5056
ENSG00000112902,SEMA5A,52,0.66545,110,1.99910,29,-0.2945,30,-0.2401,16,-1.1139,21,-0.9392
ENSG00000150753,CCT5,54,-1.0224,37,-1.5488,92,-0.2119,89,-0.3107,144,0.50994,142,0.73001
ENSG00000164237,CMBL,25,-0.5140,26,-0.4765,33,-0.1216,51,0.71521,24,-0.5931,33,-0.1340
ENSG00000145495,MARCH6,199,-0.4728,114,-1.3154,215,-0.3799,293,0.15917,360,0.46036,314,0.34033
ENSG00000164236,ANKRD33B,14,-1.6555,18,-1.3688,31,-0.5547,47,0.11170,101,1.37756,48,0.18392
ENSG00000112977,DAP,37,0.98402,15,-0.4612,28,0.60616,18,-0.2270,32,0.72493,12,-1.0002
ENSG00000169862,CTNND2,355,0.14894,483,0.64370,396,0.35977,320,-0.0176,248,-0.4154,260,-0.4473
ENSG00000038382,TRIO,17,-2.3672,79,-0.1070,82,-0.0408,103,0.38980,102,0.30381,85,0.02503
ENSG00000154122,ANKH,114,-0.3025,70,-1.0473,140,0.02969,147,0.12622,191,0.51741,140,0.02868
ENSG00000173545,ZNF622,52,0.61004,28,-0.3830,26,-0.5279,34,-0.0793,33,-0.0953,40,0.25023
ENSG00000154153,RETREG1,271,0.95186,83,-0.9088,61,-1.4530,112,-0.5475,114,-0.4337,221,0.92740
ENSG00000145555,MYO10,206,1.09060,526,2.95658,111,0.08488,72,-0.7046,29,-1.9311,17,-3.0756
ENSG00000176788,BASP1,458,-1.6809,503,-1.5424,1183,-0.2687,1652,0.35016,1223,-0.1950,1779,0.58177
ENSG00000215196,BASP1-AS1,23,-0.2568,6,-2.1435,24,-0.1893,44,1.07848,13,-1.0347,24,-0.1929
ENSG00000271892,AC026790.1,3,-2.2562,5,-1.6026,10,-0.6816,10,-0.7373,15,-0.0338,28,1.54425
ENSG00000248455,LINC02217,26,-0.1613,7,-2.0160,37,0.43918,26,-0.2058,15,-1.0294,37,0.55015
ENSG00000145526,CDH18,10,-2.4617,15,-1.9666,35,-0.7670,87,0.92979,112,1.14556,50,-0.2220
ENSG00000154162,CDH12,10,-0.7518,1,-3.5701,6,-1.5034,26,0.99832,75,2.76639,4,-2.2788
ENSG00000286961,AC091938.1,0,-7.7401,7,-1.3741,37,1.37497,28,0.97407,25,0.53353,6,-1.9847
ENSG00000040731,CDH10,18,-1.2404,23,-0.9031,20,-1.1310,31,-0.5329,58,0.54110,65,1.16664
ENSG00000113100,CDH9,7,-1.5012,9,-1.1772,17,-0.1521,29,0.86025,79,2.51185,3,-2.9887
ENSG00000113361,CDH6,9,-1.2117,27,0.41662,9,-1.2079,12,-0.8800,5,-2.1126,37,1.58744
ENSG00000113360,DROSHA,37,-0.3477,35,-0.4512,37,-0.3778,41,-0.2644,68,0.58530,56,0.41712
ENSG00000082213,C5orf22,3,-2.6873,6,-1.9480,13,-0.8662,25,0.11505,32,0.48953,34,0.91779
ENSG00000133401,PDZD2,58,-0.3232,77,0.13209,94,0.49149,82,0.28977,194,1.68650,22,-2.0715
ENSG00000113384,GOLPH3,71,0.62600,44,-0.1403,38,-0.3682,45,-0.1211,65,0.48416,46,-0.0927
ENSG00000150712,MTMR12,41,0.25053,17,-1.0575,25,-0.5089,38,0.18538,95,1.70070,24,-0.7078
ENSG00000056097,ZFR,254,-0.0058,274,0.11470,262,0.05120,330,0.52519,328,0.40282,171,-0.7906
ENSG00000113387,SUB1,148,-1.3397,304,-0.2513,363,0.02966,348,-0.0469,527,0.62677,383,0.15603
ENSG00000113407,TARS,92,0.92844,22,-1.3164,39,-0.4921,72,0.66591,43,-0.3008,43,-0.3758
ENSG00000242110,AMACR,7,-1.9716,14,-1.1035,33,0.23484,27,-0.1175,28,-0.0439,37,0.59433
ENSG00000113456,RAD1,15,-1.1650,26,-0.3262,34,0.09805,49,0.89623,34,0.10707,23,-0.6232
ENSG00000113460,BRIX1,30,-0.1785,38,0.20543,27,-0.3367,54,1.03399,27,-0.3042,22,-0.8275
ENSG00000168724,DNAJC21,131,0.26169,87,-0.3854,104,-0.1075,194,1.21205,59,-0.9718,66,-0.9995
ENSG00000152582,SPEF2,7,-2.1410,35,0.24807,11,-1.6173,51,1.10985,36,0.28887,27,-0.2032
ENSG00000164187,LMBRD2,63,-1.2000,77,-0.8944,83,-0.8471,166,0.35188,178,0.39703,171,0.47431
ENSG00000152620,NADK2,18,-0.8929,69,1.18321,31,-0.1167,20,-0.8739,38,0.21011,38,0.27802
ENSG00000079215,SLC1A3,137,-0.1720,958,3.57384,219,0.64240,55,-1.7553,65,-1.3059,19,-3.5014
ENSG00000285967,NIPBL-DT,46,0.82105,21,-0.4078,23,-0.2957,34,0.43286,29,0.08912,21,-0.5174
ENSG00000164190,NIPBL,225,0.81964,224,0.81217,94,-0.6017,209,0.91104,85,-0.7225,69,-1.2863
ENSG00000197603,CPLANE1,112,0.47009,92,0.16182,43,-1.0744,154,1.35291,71,-0.2421,44,-1.2086
ENSG00000113569,NUP155,4,-2.1095,12,-0.3649,15,-0.1187,13,-0.2981,16,0.05689,22,0.75827
ENSG00000082068,WDR70,96,1.24190,35,-0.3747,17,-1.5619,82,1.33500,44,-0.0187,21,-1.4473
ENSG00000113594,LIFR,124,1.29204,168,1.83937,37,-0.7107,39,-0.6500,28,-1.0680,42,-0.6097
ENSG00000164327,RICTOR,90,1.33080,43,0.10722,24,-0.8512,39,-0.0353,26,-0.6876,39,-0.0476
ENSG00000113638,TTC33,44,-0.3582,26,-1.1355,48,-0.2244,68,0.41908,65,0.25539,57,0.05397
ENSG00000132356,PRKAA1,36,0.91871,13,-0.6449,10,-1.0566,19,-0.1493,16,-0.3328,25,0.48842
ENSG00000145592,RPL37,2051,0.79511,2700,1.26548,1965,0.82109,812,-0.7867,619,-1.0837,829,-0.8239
ENSG00000182836,PLCXD3,29,-0.4084,29,-0.4297,39,0.01559,50,0.52649,4,-3.0941,43,0.22957
ENSG00000083720,OXCT1,58,-1.6191,81,-1.1265,123,-0.5404,159,-0.1277,185,0.13444,247,0.91861
ENSG00000205765,C5orf51,24,0.34320,14,-0.5215,11,-0.9826,24,0.39216,28,0.57179,19,-0.0757
ENSG00000250722,SELENOP,1176,5.23738,155,0.32622,31,-2.2133,12,-3.7332,5,-4.5434,20,-3.1372
ENSG00000172262,ZNF131,53,0.55669,32,-0.2215,28,-0.4890,52,0.66775,39,0.05617,28,-0.5662
ENSG00000177453,NIM1K,13,-0.4565,4,-2.0010,21,0.27937,14,-0.4486,44,1.45580,17,-0.0580
ENSG00000112972,HMGCS1,78,-1.3831,116,-0.7767,103,-1.0296,114,-0.9427,203,0.07919,342,1.53285
ENSG00000172239,PAIP1,59,-0.5114,50,-0.7659,64,-0.4135,97,0.34475,126,0.69748,82,-0.0030
ENSG00000248092,NNT-AS1,87,0.47838,128,1.12120,52,-0.3597,80,0.42460,56,-0.2289,40,-0.9417
ENSG00000112992,NNT,63,-0.6353,50,-0.9695,99,0.08088,99,0.08793,120,0.36611,102,0.16530
ENSG00000251141,MRPS30-DT,10,-1.9958,9,-2.1602,28,-0.5501,71,1.32947,49,0.37180,32,-0.3876
ENSG00000112996,MRPS30,34,-0.7092,3,-3.9759,40,-0.5109,64,0.34475,111,1.17472,57,0.11203
ENSG00000272335,AC093297.2,10,-1.4815,16,-0.8219,30,0.17579,26,-0.1201,39,0.56259,32,0.30713
ENSG00000164588,HCN1,17,-2.4410,14,-2.7377,72,-0.3463,107,0.37801,85,-0.0546,120,0.71874
ENSG00000151883,PARP8,7,-1.7281,5,-2.3316,19,-0.3337,27,0.27636,43,0.98770,26,0.28300
ENSG00000164172,MOCS2,86,-0.4676,78,-0.6063,137,0.29808,146,0.46844,98,-0.2585,104,-0.2338
ENSG00000164258,NDUFS4,74,-0.3774,72,-0.4138,126,0.51415,86,-0.1664,75,-0.3445,100,0.12420
ENSG00000185305,ARL15,8,-1.2147,6,-1.5626,17,-0.0949,17,-0.1367,32,0.86673,22,0.41428
ENSG00000169271,HSPB3,0,-7.4677,1,-3.6231,22,0.77239,15,0.10825,11,-0.4200,18,0.47236
ENSG00000067248,DHX29,107,0.50051,74,-0.0828,40,-1.1003,121,0.92854,78,0.00402,58,-0.5853
ENSG00000039123,MTREX,69,0.17822,63,0.04546,43,-0.5788,69,0.21329,96,0.70733,54,-0.2576
ENSG00000067113,PLPP1,54,0.65206,22,-0.7724,27,-0.4608,29,-0.3826,36,-0.0065,44,0.48079
ENSG00000134352,IL6ST,165,0.76623,258,1.53944,104,0.01832,86,-0.3238,64,-0.7233,69,-0.7748
ENSG00000062194,GPBP1,225,0.54246,149,-0.1079,127,-0.3924,200,0.44244,152,-0.0809,135,-0.3471
ENSG00000249436,AC008780.1,22,-1.1127,30,-0.6606,56,0.35521,67,0.79746,84,0.97838,25,-1.1601
ENSG00000145632,PLK2,24,-2.2508,22,-2.3678,87,-0.3818,162,0.81603,193,0.91787,103,-0.1241
ENSG00000152932,RAB3C,18,-3.7203,84,-1.5027,198,-0.2338,182,-0.4082,142,-0.7178,383,1.36888
ENSG00000113448,PDE4D,20,-0.9697,16,-1.3144,35,-0.1517,45,0.34680,47,0.32069,42,0.22065
ENSG00000152931,PART1,28,-2.2386,14,-3.2571,90,-0.5405,158,0.46972,150,0.29021,163,0.62235
ENSG00000164182,NDUFAF2,75,-0.1812,97,0.22046,108,0.43486,103,0.38739,49,-0.8309,67,-0.4722
ENSG00000188725,SMIM15,51,0.97512,45,0.78037,21,-0.4690,24,-0.2248,24,-0.1987,24,-0.2794
ENSG00000130449,ZSWIM6,112,1.50457,73,0.75396,24,-1.0037,37,-0.3575,44,-0.0514,39,-0.3325
ENSG00000068796,KIF2A,160,0.86703,119,0.38815,48,-1.0713,142,0.87142,74,-0.3688,61,-0.8262
ENSG00000086200,IPO11,30,0.67749,8,-1.3679,18,-0.1091,14,-0.5543,16,-0.3011,25,0.58692
ENSG00000164197,RNF180,25,0.05882,25,0.03000,16,-0.6684,31,0.45065,26,0.07613,23,-0.1116
ENSG00000186479,RGS7BP,8,-3.1548,48,-0.5026,39,-0.8790,124,1.37471,109,0.79440,46,-0.7294
ENSG00000153006,SREK1IP1,64,0.08336,88,0.60118,56,-0.1257,78,0.51386,81,0.47005,36,-0.9844
ENSG00000153015,CWC27,82,0.00996,138,0.84827,82,0.00183,99,0.38087,85,0.06688,53,-0.8341
ENSG00000113593,PPWD1,27,0.34702,17,-0.3271,13,-0.8463,31,0.75863,23,0.07235,18,-0.3565
ENSG00000113595,TRIM23,101,-0.0397,44,-1.3144,59,-0.9374,148,0.73131,123,0.26265,104,0.00657
ENSG00000113597,TRAPPC13,24,-0.3539,23,-0.4004,22,-0.5359,20,-0.7551,46,0.67742,42,0.74588
ENSG00000197860,SGTB,75,-1.1275,73,-1.1668,174,0.17723,182,0.28712,153,-0.0430,173,0.21038
ENSG00000123213,NLN,45,0.28843,11,-1.7943,34,-0.1652,45,0.34310,35,-0.1083,39,0.09560
ENSG00000112851,ERBIN,439,2.39834,312,1.71905,94,-0.2988,66,-0.9411,53,-1.1526,40,-1.8935
ENSG00000153914,SREK1,166,0.53811,151,0.38978,70,-0.8635,178,0.84896,80,-0.6095,87,-0.6117
ENSG00000069020,MAST4,53,-0.5967,87,0.15849,66,-0.2861,114,0.77931,88,0.17916,59,-0.5616
ENSG00000145675,PIK3R1,265,-0.8358,203,-1.2337,298,-0.7125,742,1.03869,551,0.29972,408,-0.2330
ENSG00000145740,SLC30A5,19,-0.5784,7,-1.9651,21,-0.4699,30,0.11837,33,0.29092,36,0.58098
ENSG00000134056,MRPS36,46,-0.4030,45,-0.4629,77,0.44483,42,-0.6431,65,0.12758,71,0.37634
ENSG00000134058,CDK7,12,-0.4337,6,-1.3438,12,-0.4405,13,-0.3612,34,1.18241,19,0.39614
ENSG00000085231,AK6,28,-0.4442,33,-0.1630,42,0.22493,34,-0.1684,48,0.38815,38,0.02846
ENSG00000273841,TAF9,34,-1.2514,34,-1.2581,83,0.12902,56,-0.5874,88,0.21288,109,0.82817
ENSG00000152942,RAD17,30,0.43387,24,0.13220,18,-0.3455,22,-0.0749,26,0.23223,22,-0.0402
ENSG00000145734,BDP1,328,0.03342,340,0.08880,247,-0.4451,565,1.23297,229,-0.5270,193,-1.0001
ENSG00000164326,CARTPT,1,-4.5980,2,-4.4322,36,-0.1795,53,0.57444,237,3.42846,1,-4.9771
ENSG00000131711,MAP1B,4497,-0.5647,1895,-1.8612,4299,-0.6839,9642,0.83229,3329,-1.0213,7604,0.36469
ENSG00000113048,MRPS27,17,-1.4892,24,-0.9798,35,-0.4378,40,-0.2456,69,0.65004,62,0.71998
ENSG00000049883,PTCD2,21,0.37845,18,0.14659,11,-0.6337,17,0.05669,20,0.33808,16,-0.0335
ENSG00000083312,TNPO1,60,0.08214,45,-0.3581,52,-0.1620,52,-0.1667,74,0.41082,61,0.15460
ENSG00000157107,FCHO2,46,0.98071,42,0.81168,10,-1.4240,34,0.62057,29,0.21571,15,-0.9413
ENSG00000145741,BTF3,204,0.28972,187,0.15175,202,0.30702,142,-0.3349,190,0.18209,156,-0.1720
ENSG00000164331,ANKRA2,41,1.25815,21,0.14480,10,-0.9828,15,-0.4802,23,0.31062,20,0.06855
ENSG00000171617,ENC1,155,-2.8717,223,-2.3377,771,-0.5275,1167,0.19864,2700,1.57614,1134,0.15910
ENSG00000049860,HEXB,20,-0.9974,34,-0.2484,31,-0.3994,32,-0.3700,66,0.83340,48,0.47047
ENSG00000164347,GFM2,15,-0.6820,32,0.50674,10,-1.2685,15,-0.7978,42,0.95299,31,0.68010
ENSG00000164346,NSA2,256,0.35326,284,0.51690,202,-0.0247,289,0.70521,158,-0.4070,123,-0.9975
ENSG00000198780,FAM169A,63,-0.3913,48,-0.8018,58,-0.5684,111,0.62890,62,-0.4192,89,0.18858
ENSG00000176928,GCNT4,2,-2.5397,10,-0.6436,11,-0.5219,13,-0.2043,35,1.42112,17,0.33757
ENSG00000113161,HMGCR,23,-2.4276,56,-1.0913,79,-0.6316,78,-0.6998,154,0.45962,189,1.27051
ENSG00000113163,CERT1,100,-0.2584,56,-1.1429,98,-0.3116,181,0.89778,112,-0.0828,102,-0.2996
ENSG00000122008,POLK,118,1.58037,67,0.61843,28,-0.8273,60,0.54666,27,-0.8200,25,-1.1292
ENSG00000164252,AGGF1,97,-0.2844,127,0.13733,86,-0.5051,191,1.06602,80,-0.5654,86,-0.6064
ENSG00000113231,PDE8B,68,-0.6057,107,0.10393,128,0.43945,115,0.27517,187,1.01405,60,-1.0115
ENSG00000164253,WDR41,23,-0.1388,18,-0.5382,21,-0.2991,22,-0.2328,22,-0.2170,33,0.60212
ENSG00000171530,TBCA,305,0.24971,359,0.51217,271,0.06748,271,0.07939,272,0.07032,208,-0.4582
ENSG00000132842,AP3B1,88,1.74629,72,1.37066,24,-0.4295,27,-0.2891,15,-1.0748,18,-1.0830
ENSG00000085365,SCAMP1,106,-0.5687,68,-1.2261,120,-0.4157,146,-0.0861,158,0.05100,206,0.70710
ENSG00000152409,JMY,65,0.15965,54,-0.1122,48,-0.3316,77,0.56177,41,-0.5424,53,-0.1910
ENSG00000152413,HOMER1,27,-3.0932,51,-2.1735,144,-0.6644,357,1.08962,418,1.08860,181,-0.3579
ENSG00000164329,TENT2,15,-0.1630,14,-0.2617,10,-0.7686,21,0.51465,21,0.39763,16,-0.0886
ENSG00000164309,CMYA5,13,-1.0855,99,2.26980,12,-1.2313,44,1.07089,8,-1.6936,11,-1.6619
ENSG00000177034,MTX3,25,-0.8686,14,-1.7610,32,-0.5372,62,0.69422,46,0.06514,49,0.22044
ENSG00000164300,SERINC5,105,2.85159,17,-0.3619,14,-0.7421,17,-0.4633,11,-1.0600,12,-1.0504
ENSG00000039319,ZFYVE16,261,2.45856,85,0.43794,30,-1.2286,60,-0.1470,31,-1.0965,40,-0.9433
ENSG00000249042,AC008771.1,5,-2.5118,21,-0.5802,31,0.05410,42,0.65441,38,0.35739,28,-0.1772
ENSG00000228716,DHFR,59,0.94658,38,0.20561,29,-0.1923,42,0.47195,29,-0.2206,21,-0.8382
ENSG00000113318,MSH3,86,0.86797,64,0.38430,25,-1.1093,74,0.80536,53,0.09624,32,-0.9104
ENSG00000113319,RASGRF2,62,-0.9314,36,-1.7278,126,0.19298,164,0.77063,375,2.06038,35,-2.1029
ENSG00000131732,ZCCHC9,15,-0.2266,21,0.25372,14,-0.3433,24,0.63337,25,0.55710,12,-0.7017
ENSG00000145687,SSBP2,50,-0.3668,63,-0.0139,47,-0.5243,62,-0.0711,64,0.00154,78,0.44612
ENSG00000186468,RPS23,1206,0.78713,1482,1.13779,1121,0.75297,434,-0.9561,378,-1.0335,570,-0.5355
ENSG00000174695,TMEM167A,52,-0.5348,54,-0.4782,80,0.14531,66,-0.1852,57,-0.3885,90,0.45657
ENSG00000038427,VCAN,131,1.53668,281,3.15747,25,-1.2102,33,-0.8241,8,-2.7109,14,-2.3075
ENSG00000164176,EDIL3,962,2.96469,113,-0.8187,141,-0.5203,97,-1.2064,65,-1.6539,150,-0.5148
ENSG00000127184,COX7C,570,-0.6202,801,-0.0946,1410,0.93013,664,-0.4602,549,-0.6771,871,0.04915
ENSG00000145715,RASA1,60,-0.2515,48,-0.6035,52,-0.4963,60,-0.2931,89,0.37740,91,0.58721
ENSG00000134480,CCNH,52,0.18072,30,-0.6386,31,-0.6640,44,-0.0747,93,1.14581,46,-0.0121
ENSG00000164180,TMEM161B,22,0.22645,25,0.44814,9,-1.1324,30,0.99179,12,-0.6656,14,-0.5309
ENSG00000247828,TMEM161B-AS1,164,0.72691,96,-0.1311,74,-0.5813,159,0.87987,102,-0.0396,67,-0.8836
ENSG00000245526,LINC00461,69,-0.1718,137,0.93962,66,-0.2466,103,0.59649,87,0.20224,46,-0.9749
ENSG00000081189,MEF2C,124,-2.7759,140,-2.6069,692,-0.2354,1289,1.03370,983,0.33842,758,-0.0989
ENSG00000153140,CETN3,107,1.92597,58,0.83934,30,-0.2365,34,-0.0018,23,-0.6347,16,-1.4671
ENSG00000176055,MBLAC2,21,-0.0176,6,-1.7911,10,-1.1505,29,0.67668,26,0.37899,22,0.14500
ENSG00000164199,ADGRV1,7,-2.0833,229,4.13111,23,-0.4810,15,-1.2725,24,-0.4007,5,-3.1403
ENSG00000113369,ARRDC3,57,0.93905,25,-0.3902,28,-0.2136,26,-0.3859,28,-0.1999,35,0.18884
ENSG00000237187,NR2F1-AS1,46,-0.8600,49,-0.7656,104,0.42480,81,-0.0181,98,0.28792,84,0.05809
ENSG00000175745,NR2F1,74,-1.0662,198,0.45727,151,0.02581,204,0.64703,113,-0.4260,121,-0.4208
ENSG00000113391,FAM172A,47,0.06452,53,0.27089,40,-0.1868,63,0.68410,53,0.25479,29,-0.8405
ENSG00000133302,SLF1,12,-1.9272,51,0.21934,24,-0.9797,66,0.81667,76,0.87934,37,-0.3936
ENSG00000175471,MCTP1,66,-0.1998,52,-0.5704,42,-0.9715,78,0.06712,190,1.54544,69,-0.1686
ENSG00000198677,TTC37,146,0.72847,79,-0.2416,53,-0.9109,126,0.63409,106,0.21054,74,-0.4685
ENSG00000164292,RHOBTB3,267,1.51758,500,2.79245,84,-0.4071,66,-0.8815,16,-2.8382,35,-2.0130
ENSG00000173221,GLRX,7,-2.8567,8,-2.6889,56,0.13197,42,-0.3762,58,0.18295,77,0.97726
ENSG00000118985,ELL2,185,1.02985,26,-2.0121,58,-0.8576,92,-0.1154,117,0.28517,114,0.33627
ENSG00000175426,PCSK1,7,-4.1017,9,-3.7594,60,-1.1224,93,-0.4693,74,-0.7374,238,1.94520
ENSG00000153113,CAST,147,0.36414,177,0.66532,69,-0.8618,161,0.65871,52,-1.2233,101,-0.3069
ENSG00000113441,LNPEP,78,-0.2087,111,0.34142,55,-0.7847,86,-0.0655,110,0.33768,100,0.26399
ENSG00000174136,RGMB,10,-2.0892,27,-0.6684,34,-0.3396,43,0.07014,68,0.79518,49,0.37294
